Instituição financeira;Código;Conglomerado;Conglomerado Financeiro;Conglomerado Prudencial;TCB;TC;TI;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j);
;;;;;;;;;;;;;;Operações de Crédito (d1);Provisão sobre Operações de Crédito (d2);Operações de Crédito Líquidas de Provisão (d);Arrendamento Mercantil a Receber (e1);Imobilizado de Arrendamento (e2);Credores por Antecipação de Valor Residual (e3);Provisão sobre Arrendamento Mercantil (e4);Arrendamento Mercantil Líquido de Provisão (e);;;;;;;
BANCO DO BRASIL S.A.;0;BB;49906;;b1;1;1;BRASILIA;DF;12/2004;14.376.606;9.673.180;69.709.542;70.980.853;-4.838.715;66.142.138;24.539;37.736;0;-3.406;58.869;30.974.975;22.428.187;10.141.748;223.505.246;0;223.505.246
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;;;;b4;1;4;RIO DE JANEIRO;RJ;12/2004;5.738;6.369;9.553.789;57.984.849;-3.890.434;54.094.415;0;0;0;0;0;3.657.817;81.447.947;13.106.057;161.872.131;0;161.872.131
CAIXA ECONOMICA FEDERAL;360305;;;;b1;1;6;BRASILIA;DF;12/2004;700.557;4.249.985;72.833.870;28.979.080;-3.415.350;25.563.730;0;0;0;0;0;6.861.692;35.229.352;2.347.373;147.786.559;0;147.786.559
BANCO BRADESCO S.A.;60746948;BRADESCO;10045;;b1;2;8;OSASCO;SP;12/2004;2.548.238;29.369.672;13.014.514;44.089.837;-3.507.959;40.581.878;0;0;0;0;0;16.427.271;16.384.880;20.924.945;139.251.398;0;139.251.398
BANCO ITAÚ S.A.;60701190;ITAU;10069;;b1;2;8;SAO PAULO;SP;12/2004;1.506.281;31.360.465;11.717.029;18.988.001;-2.220.653;16.767.348;79.902;0;0;-7.377;72.524;15.248.488;11.298.476;10.595.572;98.566.183;0;98.566.183
UNIBANCO-UNIAO DE BANCOS BRASILEIROS S.A.;33700394;UNIBANCO;10100;;b1;2;8;SAO PAULO;SP;12/2004;1.171.564;18.029.069;6.050.515;19.894.768;-1.029.725;18.865.044;0;0;0;0;0;6.974.021;4.955.043;6.428.930;62.474.186;0;62.474.186
BANCO ABN AMRO REAL S.A.;33066408;ABN AMRO;10076;;b1;3;8;SAO PAULO;SP;12/2004;1.002.399;2.219.774;12.811.442;20.519.855;-826.118;19.693.738;0;0;0;0;0;4.910.816;4.423.462;9.410.091;54.471.722;0;54.471.722
BANCO SAFRA S.A.;58160789;SAFRA;10083;;b1;2;8;SAO PAULO;SP;12/2004;1.259.604;4.356.746;10.306.842;12.339.579;-482.554;11.857.025;0;0;0;0;0;3.247.062;1.233.187;2.533.474;34.793.939;0;34.793.939
HSBC BANK BRASIL S.A. - BANCO MULTIPLO;1701201;HSBC;51152;;b1;3;8;CURITIBA;PR;12/2004;596.239;5.298.267;8.199.740;11.429.507;-664.998;10.764.509;1.689;316.088;56.045;-1.268;372.554;3.584.529;3.721.401;1.859.856;34.397.095;56.045;34.341.050
BANCO DO ESTADO DE SÃO PAULO S.A. - BANESPA;61411633;SANTANDER BANESPA;30379;;b1;3;8;SAO PAULO;SP;12/2004;487.300;4.106.307;12.972.439;7.427.179;-459.290;6.967.890;0;0;0;0;0;4.376.282;2.732.942;2.163.648;33.806.808;0;33.806.808
BANCO SANTANDER BRASIL S.A.;61472676;SANTANDER BANESPA;30379;;b1;3;8;SAO PAULO;SP;12/2004;243.648;9.456.737;9.447.522;7.608.553;-223.393;7.385.160;0;0;0;0;0;3.593.898;1.100.609;1.301.213;32.528.788;0;32.528.788
BANCO VOTORANTIM S.A.;59588111;VOTORANTIM;51011;;b1;2;8;SAO PAULO;SP;12/2004;1.158;16.158.635;9.704.261;1.915.929;-7.123;1.908.806;0;0;0;0;0;988.727;726.795;2.271.867;31.760.249;0;31.760.249
BANCO NOSSA CAIXA S.A.;43073394;;;;b1;1;8;SAO PAULO;SP;12/2004;110.387;316.179;21.157.742;4.770.846;-415.754;4.355.092;0;0;0;0;0;1.197.120;3.694.723;420.624;31.251.866;0;31.251.866
BANCO ITAÚ BBA S.A.;17298092;ITAU;10069;;b1;2;8;SAO PAULO;SP;12/2004;88.601;8.003.796;4.606.861;10.807.929;-168.627;10.639.302;0;0;0;0;0;2.607.766;135.395;1.689.079;27.770.800;0;27.770.800
