Instituição financeira;Código;Conglomerado;Conglomerado Financeiro;Conglomerado Prudencial;TCB;TC;TI;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Número de Agências;Número de Postos de Atendimento;
ITAÚ UNIBANCO S.A.;60701190;ITAU;10069;;b1;2;8;SAO PAULO;SP;03/2011;752.121.227;128.349.659;705.398.962;616.119.751;46.722.265;1.329.152;3.752;940
BANCO DO BRASIL S.A.;0;BB;49906;;b1;1;1;BRASILIA;DF;03/2011;746.628.076;311.554.936;694.455.367;577.080.494;52.172.709;2.932.363;5.066;1.647
BANCO BRADESCO S.A.;60746948;BRADESCO;10045;;b1;2;8;OSASCO;SP;03/2011;663.892.487;165.767.460;612.595.524;549.255.413;51.296.963;2.702.039;3.681;1.295
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;;;;b4;1;4;RIO DE JANEIRO;RJ;03/2011;538.114.697;178.565.763;462.512.677;299.633.804;75.602.020;2.188.930;4;0
CAIXA ECONOMICA FEDERAL;360305;;;;b1;1;6;BRASILIA;DF;03/2011;432.165.196;193.093.649;414.682.045;364.036.310;17.483.150;812.446;2.222;544
BANCO SANTANDER (BRASIL) S.A.;90400888;SANTANDER;30379;;b1;3;8;SAO PAULO;SP;03/2011;403.977.715;122.779.505;338.784.348;270.213.663;65.193.367;1.013.340;2.409;1.473
BANCO ITAÚ BBA S.A.;17298092;ITAU;10069;;b1;2;8;SAO PAULO;SP;03/2011;145.593.110;43.045.969;137.075.579;123.082.746;8.517.531;495.511;9;0
HSBC BANK BRASIL S.A. - BANCO MULTIPLO;1701201;HSBC;51152;;b1;3;8;CURITIBA;PR;03/2011;134.034.572;45.376.488;126.114.772;94.641.478;7.919.800;329.691;866;399
BANCO VOTORANTIM S.A.;59588111;VOTORANTIM;51011;;b1;2;8;SAO PAULO;SP;03/2011;120.927.235;19.040.101;112.248.666;80.043.232;8.678.569;384.978;31;0
BFB LEASING S.A. ARRENDAMENTO MERCANTIL;43425008;ITAU;10069;;n1;2;19;SAO PAULO;SP;03/2011;99.784.124;7.165.873;70.065.070;56.432.337;29.719.054;673.535;1;0
DIBENS LEASING S.A. ARRENDAMENTO MERCANTIL;65654303;ITAU;10069;;n1;2;19;SAO PAULO;SP;03/2011;86.733.361;3.592.395;60.435.755;52.919.227;26.297.605;243.647;1;0
BANCO ITAUCARD S.A.;17192451;ITAU;10069;;b2;2;8;SAO PAULO;SP;03/2011;86.459.628;57.674.594;69.615.860;40.489.334;16.843.768;573.872;2;0
ITAÚ UNIBANCO HOLDING S.A.;60872504;ITAU;10069;;b1;2;8;SAO PAULO;SP;03/2011;78.058.665;0;5.216.359;3.432.489;72.842.306;2.875.827;1;0
BANCO SAFRA S.A.;58160789;SAFRA;10083;;b1;2;8;SAO PAULO;SP;03/2011;77.772.015;27.743.725;71.913.080;59.804.043;5.858.934;238.061;101;13
BANCO BRADESCO FINANCIAMENTOS S.A.;7207996;BRADESCO;10045;;b1;2;8;OSASCO;SP;03/2011;67.765.417;31.478.456;42.867.597;34.113.337;24.897.821;459.176;19;0
BRADESCO LEASING S.A. - ARRENDAMENTO MERCANTIL;47509120;BRADESCO;10045;;n1;2;19;OSASCO;SP;03/2011;65.905.208;7.031.210;56.919.344;52.283.893;8.985.864;193.343;1;0
SANTANDER LEASING S.A. ARRENDAMENTO MERCANTIL;47193149;SANTANDER;30379;;n1;3;19;SAO PAULO;SP;03/2011;52.130.767;8.766.976;42.029.732;30.344.618;10.101.035;211.566;1;0
BANCO CITIBANK S.A.;33479023;CITIBANK;30403;;b1;3;8;SAO PAULO;SP;03/2011;48.841.050;11.277.586;45.564.954;32.015.418;3.276.096;94.272;126;9
BANCO BTG PACTUAL S.A.;30306294;BTG PACTUAL;49944;;b1;2;8;RIO DE JANEIRO;RJ;03/2011;41.850.458;3.986.490;36.249.576;29.779.993;5.600.882;208.289;5;0
BV FINANCEIRA S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;1149953;VOTORANTIM;51011;;n1;2;14;SAO PAULO;SP;03/2011;38.290.459;34.526.244;36.792.694;34.343.797;1.497.765;162.901;82;0
BANCO ITAULEASING S.A.;49925225;ITAU;10069;;b2;2;8;SAO PAULO;SP;03/2011;37.990.135;12.723.705;22.589.464;8.766.611;15.400.671;466.411;1;0
BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.;92702067;BANRISUL;30173;;b1;1;8;PORTO ALEGRE;RS;03/2011;33.262.020;17.872.281;29.253.028;22.594.526;4.008.992;211.319;436;241
UNIBANCO - UNIÃO DE BANCOS BRASILEIROS S.A.;33700394;ITAU;10069;;b1;2;8;SAO PAULO;SP;03/2011;33.237.028;0;2.241.675;0;30.995.352;492.365;6;0
AYMORÉ CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;7707650;SANTANDER;30379;;n1;3;14;SAO PAULO;SP;03/2011;29.674.865;17.643.992;28.657.444;28.162.619;1.017.420;74.710;112;0
