Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;Prefixado;TR / TBF;TJLP;TLP;Libor;Outras Taxas Pós-Fixadas;Carteira ativa com indexador CDI;SELIC;Outras Taxas Flutuantes;IGPM;IPCA;IPCC;Outros Índices de Preço;Outros Indexadores;Total não Individualizado;Total Exterior;
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92.816.560;b4;I;1;S3;5;PORTO ALEGRE;RS;09/2019;13.354.719;8.331.245;55.951;2.954.781;439.968;0;0;0;670.852;0;501.847;58.931;0;55.998;285.139;7;0
CITIBANK;30.403;b1;C;3;S2;199;SAO PAULO;SP;09/2019;11.316.581;7.676.660;0;1.969;0;0;0;3.637.854;96;0;0;0;0;0;0;0;0
MERCEDES-BENZ;51.262;b2;C;3;S3;198;SAO PAULO;SP;09/2019;11.171.056;8.521.924;199.826;1.015.082;1.163.702;0;0;0;270.522;0;0;0;0;0;0;0;0
BANCO DO NORDESTE DO BRASIL S.A.;7.237.373;b1;I;1;S2;8;FORTALEZA;CE;09/2019;10.501.345;6.940.806;30.052;458.135;72;0;1.351.261;525.071;0;23;1.154.606;0;0;40.905;0;414;0
BANCO COOPERATIVO SICREDI S.A.;1.181.521;b1;I;2;S3;11;PORTO ALEGRE;RS;09/2019;10.449.612;9.250.877;310.568;229.174;353.474;0;39.209;266.273;0;0;0;0;0;0;0;36;0
BMG;30.290;b1;C;2;S3;199;SAO PAULO;SP;09/2019;10.069.782;9.077.583;0;0;0;0;16.985;432.697;0;0;0;0;0;0;58.081;1.861;482.575
NU PAGAMENTOS S.A.;18.236.120;n4;I;2;;41;SAO PAULO;SP;09/2019;9.651.722;9.530.718;0;0;0;0;0;0;0;0;0;0;0;0;0;121.005;0
BANCO GMAC S.A.;59.274.605;b2;I;3;S3;8;SAO PAULO;SP;09/2019;9.622.673;9.622.670;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0
BRB;31.976;b1;C;1;S3;199;BRASILIA;DF;09/2019;9.589.908;8.595.332;6.553;37.222;0;0;950.660;0;0;0;0;0;0;0;0;141;0
CCB;32.119;b1;C;3;S3;199;SAO PAULO;SP;09/2019;9.149.813;2.660.912;13.713;0;0;0;0;1.397.823;0;1.397.712;8.725;0;0;0;0;240;3.670.688
BANCO CNH INDUSTRIAL CAPITAL S.A.;2.992.446;b2;I;3;S3;8;CURITIBA;PR;09/2019;9.143.350;8.903.801;0;237.017;0;0;0;0;2.532;0;0;0;0;0;0;0;0
BANCO CSF S.A.;8.357.240;b2;I;3;S3;8;SAO PAULO;SP;09/2019;9.001.538;8.995.391;0;0;0;0;0;0;0;0;0;0;0;0;0;6.147;0
BANCOOB;51.750;b1;C;2;S3;199;BRASILIA;DF;09/2019;8.664.447;7.743.395;0;123.442;0;0;0;622.908;10.262;0;0;163.920;0;0;0;521;0
JOHN DEERE;50.071;b1;C;3;S3;199;INDAIATUBA;SP;09/2019;8.458.816;7.681.381;0;63.744;46.141;652.772;0;0;14.778;0;0;0;0;0;0;0;0
ALFA;51.293;b1;C;2;S3;199;SAO PAULO;SP;09/2019;7.806.668;5.978.902;0;210.778;215.938;0;2.699;1.306.193;92.091;0;0;0;0;0;0;66;0
ORIGINAL;51.781;b1;C;2;S3;199;SAO PAULO;SP;09/2019;7.357.385;3.638.052;0;0;0;0;0;1.168.180;0;0;6.712;0;0;0;1.882.763;850;660.827
PORTO SEGURO;51.444;n1;C;2;S4;197;SAO PAULO;SP;09/2019;7.068.175;7.067.244;0;0;0;0;0;0;0;0;0;0;0;0;0;931;0
BANCO TOYOTA DO BRASIL S.A.;3.215.790;b2;I;3;S4;8;SAO PAULO;SP;09/2019;6.758.187;6.752.156;0;0;0;0;0;6.030;0;0;0;0;0;0;0;0;0
BANCO FIDIS S/A;62.237.425;b2;I;3;S4;8;BETIM;MG;09/2019;6.010.983;6.010.978;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0
BANCO DE LAGE LANDEN BRASIL S.A.;5.040.481;b2;I;3;S4;8;PORTO ALEGRE;RS;09/2019;5.521.822;5.390.225;0;30.546;33.347;0;0;61.888;5.817;0;0;0;0;0;0;0;0
MERCANTIL DO BRASIL;20.152;b1;C;2;S3;199;BELO HORIZONTE;MG;09/2019;5.054.747;4.075.429;111.282;0;0;0;201.461;641.189;5.023;0;1;0;0;0;0;1.293;19.069
BANCO DO ESTADO DO PARÁ S.A.;4.913.711;b1;I;1;S3;8;BELEM;PA;09/2019;4.574.575;4.569.385;0;0;355;0;406;0;0;0;4.370;0;0;0;0;58;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9.464.032;n1;I;2;S4;14;SAO PAULO;SP;09/2019;4.570.966;4.531.772;0;0;0;0;0;0;0;0;0;0;0;0;0;39.194;0
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38.486.817;b4;I;1;S3;5;BELO HORIZONTE;MG;09/2019;4.518.265;1.443.579;113.572;1.219.403;0;0;19;7.812;687.109;6.119;214.972;139.909;0;11.887;673.884;0;0
INTER;51.884;b1;C;2;S4;199;BELO HORIZONTE;MG;09/2019;4.371.422;1.946.905;324.730;0;0;0;2.096.175;3.014;0;0;0;0;0;0;0;598;0
BANCO VOLVO BRASIL S.A.;58.017.179;b2;I;3;S4;8;CURITIBA;PR;09/2019;4.228.293;3.492.110;0;620.212;0;0;0;0;97.488;0;18.483;0;0;0;0;0;0
CREDIT SUISSE;30.771;b1;C;3;S3;199;SAO PAULO;SP;09/2019;4.214.236;146.332;0;0;0;876.388;0;1.648.911;0;0;0;1.254.630;0;0;0;0;287.975
BOCOM;52.003;b1;C;3;S4;199;SALVADOR;BA;09/2019;4.197.641;403.691;0;0;0;0;2.936;2.104.472;0;0;0;2.552;0;0;422.007;0;1.261.983
BANESTES;30.159;b1;C;1;S3;199;VITORIA;ES;09/2019;4.161.881;2.604.512;548.654;33.060;5.190;0;2.123;899.983;0;0;1.077;0;0;0;67.010;272;0
ING;51.073;b1;C;3;S3;199;SAO PAULO;SP;09/2019;3.962.870;86.797;0;0;0;0;0;531.581;0;3.344.490;0;0;0;0;2;0;0
HONDA;51.396;b2;C;3;S4;198;SAO PAULO;SP;09/2019;3.934.956;3.934.936;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0
SCANIA BANCO S.A.;11.417.016;b2;I;3;S4;8;SAO BERNARDO DO CAMPO;SP;09/2019;3.700.150;3.700.150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SOFISA;31.873;b1;C;2;S4;199;SAO PAULO;SP;09/2019;3.628.498;1.052.123;0;0;0;0;0;2.373.818;0;0;0;26.407;0;0;135.033;17;41.100
BANCO FIBRA S.A.;58.616.418;b1;I;2;S3;8;SAO PAULO;SP;09/2019;3.497.652;1.427.058;0;0;0;0;247.180;942.968;0;0;0;0;0;0;173.498;18;706.930
BANCO DA AMAZONIA S.A.;4.902.979;b1;I;1;S3;2;BELEM;PA;09/2019;3.354.455;1.724.123;315.890;80.568;0;0;433.939;645.723;93.051;352;16.490;0;0;0;44.300;20;0
PINE;50.304;b1;C;2;S3;199;SAO PAULO;SP;09/2019;3.324.501;1.469.379;13.642;23.662;0;0;11.237;1.347.216;20.488;0;0;83.603;0;0;281.185;1;74.088
PARANÁ BANCO;30.881;b1;C;2;S4;199;CURITIBA;PR;09/2019;3.289.568;3.240.557;0;0;0;0;1.516;23.521;0;0;23.256;0;0;0;0;718;0
COOPERATIVA DE CREDITO CREDICITRUS;54.037.916;b3S;I;2;S4;9;BEBEDOURO;SP;09/2019;3.098.838;2.312.105;7.206;0;0;0;0;779.366;155;0;0;0;0;0;0;5;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82.639.451;b3S;I;2;S5;9;BLUMENAU;SC;09/2019;3.071.336;2.615.020;192.664;1.476;0;0;0;261.760;0;0;0;0;0;0;0;416;0
PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43.180.355;n1;I;2;S4;14;SAO PAULO;SP;09/2019;2.952.683;2.886.229;0;0;0;0;0;0;0;0;0;0;0;0;0;66.454;0
OMNI;50.940;b1;C;2;S4;199;SAO PAULO;SP;09/2019;2.947.579;2.943.098;0;0;0;0;0;0;0;0;0;0;0;0;0;4.481;0
REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;27.351.731;n1;I;3;S4;14;PORTO ALEGRE;RS;09/2019;2.729.800;2.703.233;0;0;0;0;0;0;0;0;0;0;0;0;0;26.567;0
SICOOB COCRED COOPERATIVA DE CRÉDITO;71.328.769;b3S;I;2;S4;9;SERTAOZINHO;SP;09/2019;2.670.037;1.339.549;2.281;0;0;0;2.700;1.294.609;102;0;0;0;0;0;30.793;3;0
BANCO DO ESTADO DE SERGIPE S.A.;13.009.717;b1;I;1;S4;8;ARACAJU;SE;09/2019;2.506.985;2.007.489;372.040;352;0;0;0;85.158;0;0;1.536;0;0;0;40.149;261;0
INDUSTRIAL DO BRASIL;50.988;b1;C;2;S4;199;SAO PAULO;SP;09/2019;2.399.342;1.476.007;0;946;0;0;37.046;16.114;563.638;0;4.595;30;0;0;146.132;94;154.739
CREFISA;52.010;b1;C;2;S4;199;SAO PAULO;SP;09/2019;2.389.136;2.369.210;0;0;0;0;0;19.085;0;0;0;0;0;0;0;841;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79.342.069;b3S;I;2;S4;9;MARINGA;PR;09/2019;2.250.134;1.734.409;253.273;0;0;0;0;261.595;0;0;0;0;0;807;0;49;0
JP MORGAN CHASE;20.107;b1;C;3;S3;199;SAO PAULO;SP;09/2019;2.209.878;1.210.183;0;0;0;0;0;999.695;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26.529.420;b3S;I;2;S4;9;LUCAS DO RIO VERDE;MT;09/2019;2.201.020;1.611.591;39.639;185;0;0;205.197;344.398;0;0;0;0;0;0;0;11;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655.522;n1;I;2;S3;25;BRASILIA;DF;09/2019;2.192.245;321.072;1.871.168;0;0;0;0;0;0;0;0;0;0;0;0;5;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2.885.855;n1;I;1;S4;30;PORTO ALEGRE;RS;09/2019;2.059.054;1.233.006;49.813;314.718;53.889;0;0;0;348.867;0;18.568;946;0;24.290;14.957;0;0
CREDIT AGRICOLE;51.066;b1;C;3;S3;199;SAO PAULO;SP;09/2019;2.036.044;0;0;0;0;0;0;201.689;0;0;0;0;0;0;1.834.355;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78.414.067;b3S;I;2;S4;9;MEDIANEIRA;PR;09/2019;2.023.610;1.377.443;137.982;0;0;0;0;508.166;0;0;0;0;0;0;0;19;0
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29.030.467;b1;I;3;S4;8;SAO PAULO;SP;09/2019;1.993.071;450.328;0;0;0;0;1.466.044;76.699;0;0;0;0;0;0;0;0;0
BANCO IBM S.A.;34.270.520;b2;I;3;S4;8;RIO DE JANEIRO;RJ;09/2019;1.968.803;447.537;0;0;0;0;0;1.521.154;0;0;0;0;0;0;111;0;0
BANCO TRIANGULO S.A.;17.351.180;b1;I;2;S4;8;UBERLANDIA;MG;09/2019;1.884.545;1.490.272;0;41.938;8.819;0;0;331.906;6.385;0;0;0;0;0;0;5.226;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81.099.491;b3S;I;2;S4;9;PALOTINA;PR;09/2019;1.760.397;1.476.757;55.701;0;0;0;0;227.919;0;0;0;0;0;0;0;20;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1.658.426;b3S;I;2;S5;9;BRASILIA;DF;09/2019;1.734.094;89.657;1.644.432;0;0;0;0;0;0;0;0;0;0;0;0;5;0
BMW;51.420;n1;C;3;S4;197;SAO PAULO;SP;09/2019;1.724.008;1.724.007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
AGIBANK;51.956;b1;C;2;S4;199;PORTO ALEGRE;RS;09/2019;1.721.874;1.720.061;0;0;0;0;0;0;0;0;0;0;0;0;0;1.812;0
BANCO CARGILL S.A.;3.609.817;b1;I;3;S4;8;SAO PAULO;SP;09/2019;1.720.781;708.849;0;0;0;0;0;0;0;0;0;0;0;0;1.011.932;0;0
BANCO CATERPILLAR S.A.;2.658.435;b2;I;3;S4;8;SAO PAULO;SP;09/2019;1.659.830;1.343.826;0;140.106;0;0;5.315;141.353;0;0;0;0;0;0;29.229;0;0
DEUTSCHE BANK S.A. - BANCO ALEMAO;62.331.228;b1;I;3;S3;8;SAO PAULO;SP;09/2019;1.618.749;859.912;0;0;0;0;0;323.488;0;435.349;0;0;0;0;0;0;0
MIZUHO;51.554;b1;I;3;S4;199;SAO PAULO;SP;09/2019;1.615.635;667.805;0;0;0;0;0;229.577;0;0;0;0;0;0;0;0;718.252
BANCO MUFG BRASIL S.A.;60.498.557;b1;I;3;S3;8;SAO PAULO;SP;09/2019;1.568.482;425.555;0;9.181;21.651;0;662;512.586;0;0;0;0;0;0;598.848;0;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78.825.270;b3S;I;2;S5;9;CHAPECO;SC;09/2019;1.549.609;1.143.893;4.774;271;0;0;0;400.429;222;0;0;0;0;0;0;20;0
BANCO DIGIO S.A.;27.098.060;b2;I;3;S4;8;BARUERI;SP;09/2019;1.514.009;1.509.459;0;0;0;0;0;0;0;0;0;0;0;0;0;4.550;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37.395.399;b3S;I;2;S5;9;GOIANIA;GO;09/2019;1.511.969;698.075;0;0;0;0;0;782.433;0;0;31.455;0;0;0;0;7;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SERRO AZUL – SICREDI UNIÃO RS;88.894.548;b3S;I;2;S4;9;CERRO LARGO;RS;09/2019;1.509.945;1.010.040;57.065;208;0;0;0;442.618;0;0;0;0;0;0;0;14;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO SUL DO MATO GROSSO DO SUL – SICREDI CENTRO-SUL MS;26.408.161;b3S;I;2;S4;9;DOURADOS;MS;09/2019;1.408.222;1.139.047;0;0;0;0;0;269.154;0;0;0;0;0;0;0;22;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81.723.108;b3S;I;2;S4;9;CAMPO MOURAO;PR;09/2019;1.375.511;1.374.029;0;0;0;0;0;0;0;0;0;0;0;1.482;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81.466.286;b3S;I;2;S4;9;PONTA GROSSA;PR;09/2019;1.349.006;1.000.004;22.592;0;0;0;0;326.396;0;0;0;0;0;0;0;14;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DE ESTADOS RIO GRANDE DO SUL, SANTA CATARINA E MINAS GERAIS - SICREDI UNIESTADOS;87.780.268;b3S;I;2;S4;9;ERECHIM;RS;09/2019;1.343.168;804.494;80.273;0;0;0;0;458.392;0;0;0;0;0;0;0;9;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE CARLOS BARBOSA - SICREDI SERRANA RS;90.608.712;b3S;I;2;S4;9;CARLOS BARBOSA;RS;09/2019;1.321.877;406.732;119.285;0;0;0;0;795.848;0;0;0;0;0;0;0;13;0
BANCO A.J. RENNER S.A.;92.874.270;b1;I;2;S4;8;PORTO ALEGRE;RS;09/2019;1.313.546;1.279.715;0;0;0;0;0;33.810;0;0;0;0;0;0;0;20;0
SOCIETE GENERALE;31.859;b1;C;3;S3;199;SAO PAULO;SP;09/2019;1.304.552;961.015;0;0;0;0;41.465;302.072;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91.586.982;b3S;I;2;S4;9;NOVA PETROPOLIS;RS;09/2019;1.287.681;531.087;66.825;0;0;0;0;689.243;0;0;0;0;0;511;0;15;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PLANALTO – SICREDI PLANALTO RS/MG;88.038.260;b3S;I;2;S4;9;CRUZ ALTA;RS;09/2019;1.275.362;754.332;13.293;0;0;0;0;501.475;0;0;0;0;0;6.255;3;5;0
BANCO RODOBENS S.A.;33.603.457;b1;I;2;S4;8;SAO PAULO;SP;09/2019;1.253.668;917.103;78.309;53.843;0;0;4.124;97.052;9.231;896;37.309;41.410;0;14.361;29;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE DA AMAZÔNIA LTDA. - SICOOB CREDISUL.;3.632.872;b3S;I;2;S5;9;VILHENA;RO;09/2019;1.242.295;1.168.300;30.427;0;0;0;0;43.564;0;0;0;0;0;0;0;3;0
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97.406.706;n1;I;3;S4;19;BARUERI;SP;09/2019;1.224.807;876.396;0;0;0;0;0;330.295;0;0;0;0;0;0;18.117;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUDOESTE MT/PA - SICREDI SUDOESTE MT/PA;32.995.755;b3S;I;2;S4;9;TANGARA DA SERRA;MT;09/2019;1.223.418;959.155;26.154;0;0;0;14.311;223.782;0;0;0;0;0;0;0;16;0
DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10.663.610;n1;I;1;S4;30;SAO PAULO;SP;09/2019;1.197.826;72.100;0;341.994;150.407;0;0;0;147.593;0;0;248.322;0;237.410;0;0;0
COOPERATIVA DE CRÉDITO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32.430.233;b3S;I;2;S5;9;LINHARES;ES;09/2019;1.183.675;696.431;432;0;0;0;0;486.797;0;0;0;0;0;0;0;15;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60.518.222;b1;I;3;S3;8;SAO PAULO;SP;09/2019;1.167.618;300.446;0;0;0;125.756;0;693.106;0;0;0;0;0;0;0;0;48.310
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33.021.064;b3S;I;2;S4;9;CANARANA;MT;09/2019;1.167.450;581.222;116.564;0;0;0;15.408;454.252;0;0;0;0;0;0;0;4;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E PROFISSIONAIS DA AREA DE SAUDE DO BRASIL LTDA.;42.898.825;b3S;I;2;S5;9;BELO HORIZONTE;MG;09/2019;1.156.741;425.537;0;0;0;0;0;731.201;0;0;0;0;0;0;0;3;0
BANCO YAMAHA MOTOR DO BRASIL S.A.;10.371.492;b2;I;3;S4;8;GUARULHOS;SP;09/2019;1.155.695;1.155.692;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3.584.906;n1;I;1;S4;30;CURITIBA;PR;09/2019;1.149.986;122.303;0;626.871;46.330;0;8.418;0;32.563;0;0;313.499;0;0;0;2;0
BANCO FORD S.A.;90.731.688;b2;I;3;S4;8;SAO PAULO;SP;09/2019;1.148.367;4.222;0;0;0;0;0;1.144.144;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO CERRADO - SICREDI VALE DO CERRADO;32.983.165;b3S;I;2;S4;9;CAMPO VERDE;MT;09/2019;1.078.776;740.709;0;0;0;0;118.316;219.745;0;0;0;0;0;0;0;6;0
BANCO LUSO BRASILEIRO S.A.;59.118.133;b1;I;2;S4;8;SAO PAULO;SP;09/2019;1.039.671;333.239;890;0;0;0;0;586.773;0;0;16.108;0;0;184;102.477;0;0
UNIPRIME NORTE DO PARANÁ - COOPERATIVA DE CRÉDITO LTDA;2.398.976;b3S;I;2;S4;9;LONDRINA;PR;09/2019;1.037.513;545.113;0;68;0;0;0;492.289;0;0;0;0;0;38;0;6;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO DO MT;26.555.235;b3S;I;2;S4;9;SORRISO;MT;09/2019;968.703;816.149;0;0;0;0;3.506;149.043;0;0;0;0;0;0;0;6;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE GOIANO;24.795.049;b3S;I;2;S5;9;RIO VERDE;GO;09/2019;961.182;730.272;9.999;42.293;0;0;0;178.617;0;0;0;0;0;0;0;1;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DOS ESTADOS DE MATO GROSSO DO SUL, TOCANTINS E OESTE DA BAHIA - SICREDI UNIÃO MS/TO;24.654.881;b3S;I;2;S4;9;CAMPO GRANDE;MS;09/2019;954.265;827.999;11.526;0;0;0;77.290;37.436;0;0;0;0;0;0;0;13;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NORTE MATO-GROSSENSE E OESTE PARAENSE – SICREDI GRANDES RIOS MT/PA;37.442.605;b3S;I;2;S4;9;COLIDER;MT;09/2019;937.900;772.180;7.218;0;0;0;467;158.025;0;0;0;0;0;0;0;10;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PAMPA GAÚCHO - SICREDI PAMPA GAÚCHO;87.733.077;b3S;I;2;S4;9;ITAQUI;RS;09/2019;937.511;489.736;31.298;0;0;0;0;416.030;0;0;0;0;0;437;0;11;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL RONDONIENSE - SICOOB CREDIP.;2.015.588;b3S;I;2;S5;9;PIMENTA BUENO;RO;09/2019;927.563;867.211;11.471;0;0;0;0;48.859;0;0;0;0;0;0;0;22;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO ALTO URUGUAI - SICREDI ALTO URUGUAI RS/SC/MG;87.733.770;b3S;I;2;S4;9;RODEIO BONITO;RS;09/2019;923.384;500.210;43.868;0;0;0;0;379.297;0;0;0;0;0;0;0;10;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CELEIRO CENTRO OESTE – SICREDI CELEIRO CENTRO OESTE;3.566.655;b3S;I;2;S4;9;SAO GABRIEL DO OESTE;MS;09/2019;909.829;625.218;3.573;0;0;0;136.208;144.814;0;0;0;0;0;0;0;15;0
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28.145.829;b4;I;1;S4;5;VITORIA;ES;09/2019;901.897;785.898;23.529;19.585;0;0;71.012;0;0;0;0;1.873;0;0;0;0;0
COOPERATIVA DE CRÉDITO DO TRIÂNGULO MINEIRO E SÃO FRANCISCO LTDA. - SICOOB ARACOOP;3.320.525;b3S;I;2;S5;9;ARAGUARI;MG;09/2019;901.226;715.973;0;0;0;0;0;185.247;0;0;0;0;0;0;0;6;0
