Instituição financeira;Código;Conglomerado;Conglomerado Financeiro;Conglomerado Prudencial;TCB;TC;TI;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j);
;;;;;;;;;;;;;;Operações de Crédito (d1);Provisão sobre Operações de Crédito (d2);Operações de Crédito Líquidas de Provisão (d);Arrendamento Mercantil a Receber (e1);Imobilizado de Arrendamento (e2);Credores por Antecipação de Valor Residual (e3);Provisão sobre Arrendamento Mercantil (e4);Arrendamento Mercantil Líquido de Provisão (e);;;;;;;
BANCO DO BRASIL S.A.;0;BB;49906;;b1;1;1;BRASILIA;DF;12/2011;8.130.562;155.537.535;98.952.579;337.735.770;-16.610.684;321.125.087;0;29.981;0;0;29.981;117.221.816;97.787.406;38.303.308;837.088.274;0;837.088.274
ITAÚ UNIBANCO S.A.;60701190;ITAU;10069;;b1;2;8;SAO PAULO;SP;12/2011;5.860.995;213.562.667;151.421.500;140.986.276;-14.292.702;126.693.574;61.180;1.576.154;1.149.227;-52.806;2.733.755;43.154.791;90.456.853;170.032.516;803.916.651;1.149.227;802.767.425
BANCO BRADESCO S.A.;60746948;BRADESCO;10045;;b1;2;8;OSASCO;SP;12/2011;16.379.661;122.705.306;195.416.544;174.724.290;-13.929.337;160.794.953;16.037;5.218.647;3.718.278;-128.199;8.824.764;42.147.955;73.616.466;119.205.248;739.090.895;3.718.278;735.372.617
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;;;;b4;1;4;RIO DE JANEIRO;RJ;12/2011;1.179;5.365.874;68.719.080;213.399.981;-1.824.634;211.575.347;0;0;0;0;0;11.670.623;217.525.390;88.840.832;603.698.324;0;603.698.324
CAIXA ECONOMICA FEDERAL;360305;;;;b1;1;6;BRASILIA;DF;12/2011;4.942.335;29.746.966;119.404.875;249.548.776;-15.701.122;233.847.655;0;0;0;0;0;33.497.910;82.113.140;7.478.167;511.031.048;0;511.031.048
BANCO SANTANDER (BRASIL) S.A.;90400888;SANTANDER;30379;;b1;3;8;SAO PAULO;SP;12/2011;4.242.452;59.290.008;103.219.037;125.209.675;-10.040.164;115.169.511;1.554;572.206;399.790;-14.043;959.507;70.899.087;45.357.970;57.958.653;457.096.225;399.790;456.696.436
BANCO ITAÚ BBA S.A.;17298092;ITAU;10069;;b1;2;8;SAO PAULO;SP;12/2011;198.389;10.009.669;74.352.443;43.111.448;-352.900;42.758.548;107.426;3.641.691;1.958.001;-74.456;5.632.662;9.307.534;6.938.400;13.804.915;163.002.561;1.958.001;161.044.560
HSBC BANK BRASIL S.A. - BANCO MULTIPLO;1701201;HSBC;51152;;b1;3;8;CURITIBA;PR;12/2011;1.766.998;17.133.376;20.315.456;39.487.166;-2.597.530;36.889.636;25.032;4.177.913;2.151.464;-71.463;6.282.945;27.604.549;24.595.208;7.616.896;142.205.064;2.151.464;140.053.600
BANCO ITAUCARD S.A.;17192451;ITAU;10069;;b2;2;8;SAO PAULO;SP;12/2011;126.367;9.002.878;1.996.085;40.506.447;-6.078.641;34.427.807;335.366;10.707.362;6.155.108;-305.361;16.892.474;28.246.621;801.771;43.361.163;134.855.166;6.155.108;128.700.058
BANCO VOTORANTIM S.A.;59588111;VOTORANTIM;51011;;b1;2;8;SAO PAULO;SP;12/2011;28.793;54.807.022;39.222.906;18.604.900;-566.775;18.038.124;0;0;0;0;0;2.069.030;6.302.591;3.105.048;123.573.514;0;123.573.514
BFB LEASING S.A. ARRENDAMENTO MERCANTIL;43425008;ITAU;10069;;n1;2;19;SAO PAULO;SP;12/2011;711;91.071.083;108.564;0;0;0;275.766;11.625.143;7.528.860;-435.453;18.994.317;635.218;13.664;6.192.019;117.015.575;7.528.860;109.486.715
DIBENS LEASING S.A. ARRENDAMENTO MERCANTIL;65654303;ITAU;10069;;n1;2;19;SAO PAULO;SP;12/2011;1.045;84.939.428;183.259;0;0;0;39.404;6.031.833;4.324.471;-124.924;10.270.784;1.257.520;62.015;5.453.430;102.167.482;4.324.471;97.843.010
BANCO SAFRA S.A.;58160789;SAFRA;10083;;b1;2;8;SAO PAULO;SP;12/2011;154.745;20.830.590;21.569.151;28.662.865;-786.097;27.876.768;71.706;1.965.777;1.551.069;-34.759;3.553.792;6.658.913;4.695.564;4.362.611;89.702.133;1.551.069;88.151.064
ITAÚ UNIBANCO HOLDING S.A.;60872504;ITAU;10069;;b1;2;8;SAO PAULO;SP;12/2011;6.047;26.289.384;13.631;0;0;0;0;0;0;0;0;2.622.209;4.369;56.414.414;85.350.054;0;85.350.054
BRADESCO LEASING S.A. - ARRENDAMENTO MERCANTIL;47509120;BRADESCO;10045;;n1;2;19;OSASCO;SP;12/2011;567;65.312.032;1.641.805;0;0;0;125.168;10.102.378;3.377.829;-510.193;13.095.181;844.430;52.328;194.976;81.141.320;3.377.829;77.763.491
BANCO BRADESCO FINANCIAMENTOS S.A.;7207996;BRADESCO;10045;;b1;2;8;OSASCO;SP;12/2011;164;27.680.547;265.176;33.134.527;-1.514.510;31.620.017;33.418;6.719.523;4.445.871;-275.811;10.923.001;3.944.145;1.260.091;515.096;76.208.238;4.445.871;71.762.367
SANTANDER LEASING S.A. ARRENDAMENTO MERCANTIL;47193149;SANTANDER;30379;;n1;3;19;SAO PAULO;SP;12/2011;46.221;36.729.390;1.206.755;0;0;0;148.904;12.616.510;6.650.756;-346.199;19.069.971;2.192.953;46.864;198.115;59.490.268;6.650.756;52.839.512
BANCO BTG PACTUAL S.A.;30306294;BTG PACTUAL;49944;;b1;2;8;RIO DE JANEIRO;RJ;12/2011;9.715;16.516.526;20.842.749;4.054.060;-69.073;3.984.987;0;0;0;0;0;5.923.013;901.071;4.518.667;52.696.729;0;52.696.729
BANCO ITAULEASING S.A.;49925225;ITAU;10069;;b2;2;8;SAO PAULO;SP;12/2011;2.020;26.345.385;416.469;0;0;0;370.411;22.680.240;10.576.903;-807.815;32.819.738;1.998.554;99.861;1.554.954;63.236.981;10.576.903;52.660.078
BANCO CITIBANK S.A.;33479023;CITIBANK;30403;;b1;3;8;SAO PAULO;SP;12/2011;840.529;13.240.518;8.986.083;10.260.253;-849.307;9.410.945;0;0;0;0;0;9.662.442;6.565.601;1.153.380;49.859.499;0;49.859.499
BV FINANCEIRA S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;1149953;VOTORANTIM;51011;;n1;2;14;SAO PAULO;SP;12/2011;76.816;0;6.391.719;34.634.683;-2.322.496;32.312.187;0;0;0;0;0;3.417.256;1.197.654;112.410;43.508.042;0;43.508.042
BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.;92702067;BANRISUL;30173;;b1;1;8;PORTO ALEGRE;RS;12/2011;620.358;2.654.163;9.707.472;19.680.640;-1.273.859;18.406.781;-11;138.649;58.142;-10.399;186.381;2.031.224;3.620.571;762.017;37.988.968;58.142;37.930.825
AYMORÉ CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;7707650;SANTANDER;30379;;n1;3;14;SAO PAULO;SP;12/2011;87.393;11.549.600;0;22.626.111;-844.317;21.781.794;0;0;0;0;0;3.178.803;618.849;75.319;37.291.758;0;37.291.758
UNIBANCO - UNIÃO DE BANCOS BRASILEIROS S.A.;33700394;ITAU;10069;;b1;2;8;SAO PAULO;SP;12/2011;3;32.607.814;0;0;0;0;0;0;0;0;0;1.220.983;0;1.537;33.830.337;0;33.830.337
BANCO J.P. MORGAN S.A.;33172537;JP MORGAN CHASE;20107;;b1;3;8;SAO PAULO;SP;12/2011;110.416;5.871.834;16.729.225;187.137;-12.825;174.312;0;0;0;0;0;6.129.469;1.716;444.866;29.461.837;0;29.461.837
BV LEASING - ARRENDAMENTO MERCANTIL S.A.;1858774;VOTORANTIM;51011;;n1;2;19;SAO PAULO;SP;12/2011;7.732;0;22.072.693;0;0;0;38.175;5.993.669;2.928.389;-231.240;8.728.994;992.172;44.025;8.532;31.854.147;2.928.389;28.925.758
BANCO ALVORADA S.A.;33870163;BRADESCO;10045;;b1;2;8;OSASCO;SP;12/2011;1;12.402.304;894.238;0;0;0;19.654;1.426.301;721.992;-112.813;2.055.134;4.309.815;1.696;7.908.721;27.571.910;721.992;26.849.918
BANCO DO NORDESTE DO BRASIL S.A.;7237373;;;;b1;1;8;FORTALEZA;CE;12/2011;97.086;3.240.283;10.107.787;11.212.168;-621.838;10.590.330;0;0;0;0;0;1.890.004;321.257;188.840;26.435.588;0;26.435.588
