Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;Sudeste;Centro-oeste;Nordeste;Norte;Sul;Região não Informada;Total Exterior;
BANCO CNH INDUSTRIAL CAPITAL S.A.;2.992.446;b2;I;3;;8;CURITIBA;PR;06/2016;6.211.288;1.426.994;1.637.458;488.617;215.502;2.440.387;2.331;0
CCB;32.119;b1;C;3;;199;SAO PAULO;SP;06/2016;6.172.110;2.284.510;529.699;959.327;98.384;875.902;24.752;1.399.535
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38.486.817;b4;I;1;;5;BELO HORIZONTE;MG;06/2016;5.860.337;5.643.058;65.463;113.150;5.324;33.197;147;0
JOHN DEERE;50.071;b1;C;3;;199;INDAIATUBA;SP;06/2016;5.736.882;920.590;2.702.013;497.800;262.538;1.349.329;4.612;0
BANCO CSF S.A.;8.357.240;b2;I;3;;8;SAO PAULO;SP;06/2016;4.996.233;2.965.933;384.715;484.847;142.562;405.206;612.970;0
PORTO SEGURO;51.444;n1;C;2;;197;SAO PAULO;SP;06/2016;4.524.872;3.471.726;215.006;329.670;52.326;285.145;170.998;0
BANCO DE LAGE LANDEN BRASIL S.A.;5.040.481;b2;I;3;;8;PORTO ALEGRE;RS;06/2016;4.436.667;1.266.767;923.552;348.918;122.766;1.772.694;1.970;0
ORIGINAL;51.781;b1;C;2;;199;SAO PAULO;SP;06/2016;4.243.411;2.577.779;801.731;448.003;112.832;294.754;8.312;0
ING;51.073;b1;C;3;;199;SAO PAULO;SP;06/2016;4.043.993;3.148.215;10.453;456.715;0;428.610;0;0
BANCO FIDIS S/A;62.237.425;b2;I;3;;8;BETIM;MG;06/2016;3.994.875;1.861.993;468.740;695.353;215.485;753.110;194;0
BANESTES;30.159;b1;C;1;;199;VITORIA;ES;06/2016;3.858.472;3.714.924;8.649;35.821;64.462;4.285;30.331;0
PARANÁ BANCO;30.881;b1;C;2;;199;CURITIBA;PR;06/2016;3.856.674;921.481;140.100;103.891;26.028;2.582.601;82.574;0
BANCO DA AMAZONIA S.A.;4.902.979;b1;I;1;;2;BELEM;PA;06/2016;3.834.294;1.354.981;858.666;509.648;1.019.422;88.576;3.001;0
BANCO VOLVO BRASIL S.A.;58.017.179;b2;I;3;;8;CURITIBA;PR;06/2016;3.828.622;1.367.261;416.563;488.813;250.985;1.304.870;130;0
PINE;50.304;b1;C;2;;199;SAO PAULO;SP;06/2016;3.741.648;2.109.545;262.641;457.679;76.651;475.398;22;359.712
BANCO TOYOTA DO BRASIL S.A.;3.215.790;b2;I;3;;8;SAO PAULO;SP;06/2016;3.693.260;1.469.865;507.105;766.781;328.632;618.898;1.979;0
DEUTSCHE;51.183;b1;C;3;;199;SAO PAULO;SP;06/2016;3.630.674;2.558.484;1.407;56.821;0;118.588;0;895.372
BANCO DO ESTADO DO PARÁ S.A.;4.913.711;b1;I;1;;8;BELEM;PA;06/2016;3.595.621;9.209;5.532;14.637;3.554.810;1.694;9.741;0
HONDA;51.396;b2;C;3;;198;SAO PAULO;SP;06/2016;3.467.469;1.211.085;561.454;983.449;416.434;283.597;11.449;0
BANCO FIBRA S.A.;58.616.418;b1;I;2;;8;SAO PAULO;SP;06/2016;3.394.004;1.434.936;375.352;458.122;32.103;329.387;55.637;708.467
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2.885.855;n1;I;1;;30;PORTO ALEGRE;RS;06/2016;3.357.274;120.335;9.943;316;799;3.225.880;2;0
BANCO CATERPILLAR S.A.;2.658.435;b2;I;3;;8;SAO PAULO;SP;06/2016;2.930.916;1.200.506;268.626;340.596;299.080;822.106;1;0
BANCO IBM S.A.;34.270.520;b2;I;3;;8;RIO DE JANEIRO;RJ;06/2016;2.781.078;2.300.132;37.970;142.446;59.779;240.748;3;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60.518.222;b1;I;3;;8;SAO PAULO;SP;06/2016;2.715.449;1.325.171;0;189.533;49.572;40.362;0;1.110.811
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9.464.032;n1;I;2;;14;SAO PAULO;SP;06/2016;2.677.970;540.881;153.359;468.190;137.825;129.922;1.247.793;0
BANCO CARGILL S.A.;3.609.817;b1;I;3;;8;SAO PAULO;SP;06/2016;2.600.744;1.002.734;733.727;641.459;0;222.824;0;0
COOPERATIVA DE CREDITO CREDICITRUS;54.037.916;b3S;I;2;;9;BEBEDOURO;SP;06/2016;2.552.507;2.514.364;33.371;531;1.450;1.445;1.347;0
SOCIETE GENERALE;31.859;b1;C;3;;199;SAO PAULO;SP;06/2016;2.548.436;1.968.311;12.500;441.469;1.256;123.398;1.503;0
INTERMEDIUM;51.884;b1;C;2;;199;BELO HORIZONTE;MG;06/2016;2.245.497;1.444.722;247.440;250.250;22.291;241.342;39.452;0
CREFISA S.A.-CREDITO, FINANCIAMENTO E INVESTIMENTOS;60.779.196;n1;I;2;;14;SAO PAULO;SP;06/2016;2.239.588;1.054.991;153.352;472.116;170.674;274.427;114.028;0
OMNI;50.940;n1;C;2;;197;SAO PAULO;SP;06/2016;2.177.237;989.835;167.218;224.509;80.197;489.087;226.392;0
BANCO DO ESTADO DE SERGIPE S.A.;13.009.717;b1;I;1;;8;ARACAJU;SE;06/2016;2.163.246;4.140;991;2.074.129;277;598;83.111;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82.639.451;b3S;I;2;;9;BLUMENAU;SC;06/2016;2.056.050;10.488;2.305;7.005;2.278;2.024.423;9.551;0
JP MORGAN CHASE;20.107;b1;C;3;;199;SAO PAULO;SP;06/2016;2.043.989;1.925.489;16.053;36.659;12.193;53.594;0;0
CREDIT AGRICOLE;51.066;b1;C;3;;199;SAO PAULO;SP;06/2016;1.979.097;1.543.138;125.462;212.804;0;97.693;0;0
INDUSTRIAL DO BRASIL;50.988;b1;C;2;;199;SAO PAULO;SP;06/2016;1.872.730;1.302.618;150.044;110.758;180.843;122.711;5.756;0
SOFISA;31.873;b1;C;2;;199;SAO PAULO;SP;06/2016;1.865.381;1.353.503;114.551;120.265;87.858;189.141;62;0
PSA FINANCE;51.365;b2;C;3;;198;SAO PAULO;SP;06/2016;1.803.719;711.788;210.736;274.348;60.098;544.459;2.289;0
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71.328.769;b3S;I;2;;9;SERTAOZINHO;SP;06/2016;1.651.987;1.631.826;19.218;8;638;143;153;0
SCANIA BANCO S.A.;11.417.016;b2;I;3;;8;SAO BERNARDO DO CAMPO;SP;06/2016;1.595.041;544.406;180.101;143.596;87.849;639.090;0;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655.522;n1;I;2;;25;BRASILIA;DF;06/2016;1.591.533;274.260;744.530;218.878;132.050;220.302;1.514;0
BANCO RODOBENS S.A.;33.603.457;b1;I;2;;8;SAO PAULO;SP;06/2016;1.555.465;520.736;323.305;305.811;244.233;161.083;297;0
BBM;30.207;b1;C;2;;199;SALVADOR;BA;06/2016;1.552.300;825.514;285.329;186.757;176;234.547;0;19.977
BANCO TRIANGULO S.A.;17.351.180;b1;I;2;;8;UBERLANDIA;MG;06/2016;1.485.969;544.025;107.667;290.151;135.750;149.170;259.206;0
BMW;51.420;n1;C;3;;197;SAO PAULO;SP;06/2016;1.417.976;776.941;136.912;169.580;46.266;287.834;442;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1.658.426;b3S;I;2;;9;BRASILIA;DF;06/2016;1.375.122;496.454;270.023;363.259;78.554;166.058;774;0
INDUSVAL;50.531;b1;C;2;;199;SAO PAULO;SP;06/2016;1.354.659;780.369;282.644;45.146;27.112;211.312;50;8.027
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97.406.706;n1;I;3;;19;BARUERI;SP;06/2016;1.308.711;1.141.943;38.018;20.698;1.465;106.415;171;0
BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S.A.;60.498.557;b1;I;3;;8;SAO PAULO;SP;06/2016;1.269.266;870.997;267.440;49.975;13.283;67.571;0;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81.723.108;b3S;I;2;;9;CAMPO MOURAO;PR;06/2016;1.187.847;6.184;136.307;50;48;1.044.591;666;0
DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10.663.610;n1;I;1;;30;SAO PAULO;SP;06/2016;1.136.900;1.131.991;2.931;124;0;1.854;0;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79.342.069;b3S;I;2;;9;MARINGA;PR;06/2016;1.106.107;182.339;16.963;498;3.165;896.715;6.426;0
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29.030.467;b1;I;3;;8;SAO PAULO;SP;06/2016;1.090.113;780.563;190.096;0;0;119.454;0;0
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28.145.829;b4;I;1;;5;VITORIA;ES;06/2016;1.079.293;1.073.249;278;2.735;1.966;227;839;0
BANCO FORD S.A.;90.731.688;b2;I;3;;8;SAO PAULO;SP;06/2016;1.070.637;384.738;103.876;162.414;63.509;356.099;0;0
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3.584.906;n1;I;1;;30;CURITIBA;PR;06/2016;1.001.038;230;72;36;2.437;997.911;351;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78.414.067;b3S;I;2;;9;MEDIANEIRA;PR;06/2016;916.936;99.679;6.587;821;882;803.855;5.111;0
BANCO A.J. RENNER S.A.;92.874.270;b1;I;2;;8;PORTO ALEGRE;RS;06/2016;893.504;115.627;6.833;12.149;2.619;744.618;11.657;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78.825.270;b3S;I;2;;9;CHAPECO;SC;06/2016;868.578;702;1.270;203;373;864.822;1.208;0
BANCO MONEO S.A.;7.441.209;b2;I;2;;8;CAXIAS DO SUL;RS;06/2016;852.177;365.335;74.220;133.045;61.544;217.989;43;0
CAIXA GERAL;51.815;b1;C;3;;199;SAO PAULO;SP;06/2016;824.358;394.976;56.768;139.660;94.057;138.896;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37.395.399;b3S;I;2;;9;GOIANIA;GO;06/2016;819.458;3.983;704.150;895;110.129;173;128;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO VERDE DE MATO GROSSO - SICREDI OURO VERDE MT;26.529.420;b3S;I;2;;9;LUCAS DO RIO VERDE;MT;06/2016;819.353;2.217;796.125;8.111;2.827;6.831;3.243;0
BANCO LUSO BRASILEIRO S.A.;59.118.133;b1;I;2;;8;SAO PAULO;SP;06/2016;786.116;611.961;66.042;69.792;268;37.290;764;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32.430.233;b3S;I;2;;9;LINHARES;ES;06/2016;776.168;760.040;3.561;10.904;957;184;522;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88.894.548;b3S;I;2;;9;CERRO LARGO;RS;06/2016;730.849;1.712;5.836;406;128;719.127;3.639;0
BANCO DA CHINA BRASIL S.A.;10.690.848;b1;I;3;;8;SAO PAULO;SP;06/2016;725.262;362.266;83.554;87.382;0;192.060;0;0
BANCO ABN AMRO S.A.;3.532.415;b1;I;3;;8;SAO PAULO;SP;06/2016;701.017;559.452;114.461;0;0;27.105;0;0
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15.163.587;n1;I;1;;30;SALVADOR;BA;06/2016;688.442;41.471;29.502;596.452;1.928;16.782;2.307;0
AGÊNCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A.-BADESC;82.937.293;n1;I;1;;30;FLORIANOPOLIS;SC;06/2016;686.548;4.510;1.673;0;146;679.524;696;0
DACASA FINANCEIRA;51.891;n1;C;2;;197;VITORIA;ES;06/2016;674.932;421.878;594;131.414;610;357;120.079;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO NORTE DO ESPÍRITO SANTO - SICOOB NORTE;31.815.293;b3S;I;2;;9;SAO GABRIEL DA PALHA;ES;06/2016;672.315;663.774;39;2.786;4.967;214;534;0
BOFA MERRILL LYNCH;51.255;b1;C;3;;199;SAO PAULO;SP;06/2016;665.043;506.293;0;0;102.090;56.659;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81.099.491;b3S;I;2;;9;PALOTINA;PR;06/2016;661.177;48.843;2.561;1.188;1.508;603.067;4.009;0
MIZUHO;51.554;b1;I;3;;199;SAO PAULO;SP;06/2016;659.601;487.328;29.303;1.666;3.056;60.799;0;77.448
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO - SICOOB CREDICOONAI;53.923.116;b3S;I;2;;9;RIBEIRAO PRETO;SP;06/2016;650.539;637.274;12.912;5;13;26;309;0
HAITONG;51.482;b2;C;3;;198;SAO PAULO;SP;06/2016;646.301;377.758;20.612;89.292;9.028;81.331;0;68.280
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PIONEIRA DA SERRA GAÚCHA   SICREDI PIONEIRA RS;91.586.982;b3S;I;2;;9;NOVA PETROPOLIS;RS;06/2016;629.503;726;361;67;348;623.404;4.597;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-SERRANA DO ESPÍRITO SANTO;815.319;b3S;I;2;;9;VENDA NOVA DO IMIGRANTE;ES;06/2016;621.426;618.849;271;948;605;100;653;0
UNICRED JOÃO PESSOA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE JOÃO PESSOA LTDA.;35.571.249;b3S;I;2;;9;JOAO PESSOA;PB;06/2016;619.054;303;496;616.955;780;135;385;0
UNIPRIME NORTE DO PARANA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS LTDA.;2.398.976;b3S;I;2;;9;LONDRINA;PR;06/2016;585.945;124.289;3.723;77;41;457.577;239;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DO RIO GRANDE DO SUL E OESTE DE SANTA CATARINA - SICREDI NORTE RS/SC;87.780.268;b3S;I;2;;9;ERECHIM;RS;06/2016;581.165;291;2.094;129;2.783;573.518;2.349;0
MODAL;51.963;b1;C;2;;199;RIO DE JANEIRO;RJ;06/2016;549.238;483.809;0;63.994;0;1.435;0;0
MÁXIMA;50.201;b1;C;2;;199;RIO DE JANEIRO;RJ;06/2016;548.524;470.941;15.828;20.465;5.416;32.587;3.287;0
BANCO SEMEAR S.A.;795.423;b1;I;2;;8;BELO HORIZONTE;MG;06/2016;542.020;298.049;83.797;24.855;22.418;5.903;106.998;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC;81.607.046;b3S;I;2;;9;SAO MIGUEL D'OESTE;SC;06/2016;534.788;1.142;1.116;144;145;531.628;612;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PAMPA GAÚCHO - SICREDI PAMPA GAÚCHO;87.733.077;b3S;I;2;;9;ITAQUI;RS;06/2016;523.154;2.760;193;27;5;517.651;2.518;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA ÁREA DA SAÚDE, PROFESSORES, CONTABILISTAS E EMPRESÁRIOS DA GRANDE FLORIANÓPOLIS LTDA. - UNICRED FLORIANÓPOLIS;74.064.502;b3S;I;2;;9;FLORIANOPOLIS;SC;06/2016;519.914;713;292;0;141;518.592;176;0
BANCO YAMAHA MOTOR DO BRASIL S.A.;10.371.492;b2;I;3;;8;GUARULHOS;SP;06/2016;510.742;208.792;57.448;114.939;68.888;53.874;6.802;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO CENTRO SUL DO MATO GROSSO DO SUL - SICREDI CENTRO-SUL MS;26.408.161;b3S;I;2;;9;DOURADOS;MS;06/2016;509.991;10.349;475.642;68;208;20.399;3.324;0
CARUANA S.A. - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9.313.766;n1;I;2;;14;SAO PAULO;SP;06/2016;497.566;250.915;56.822;74.507;85.114;29.128;1.081;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CARLOS BARBOSA - SICREDI SERRANA RS;90.608.712;b3S;I;2;;9;CARLOS BARBOSA;RS;06/2016;497.304;132;317;63;52;494.443;2.297;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO-SERRANA DO ESPÍRITO SANTO - SICOOB CENTRO-SERRANO;31.804.966;b3S;I;2;;9;SANTA MARIA DE JETIBA;ES;06/2016;480.983;478.612;167;798;906;80;422;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE MINAS GERAIS LTDA.;42.898.825;b3S;I;2;;9;BELO HORIZONTE;MG;06/2016;480.356;478.157;422;849;176;174;578;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL DO ESPÍRITO SANTO - SICOOB SUL;32.467.086;b3S;I;2;;9;CACHOEIRO DE ITAPEMIRIM;ES;06/2016;470.695;466.662;3.158;273;152;60;390;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO CENTRO DO RGS - SICREDI REGIÃO CENTRO;95.594.941;b3S;I;2;;9;SANTA MARIA;RS;06/2016;466.932;1.101;238;54;70;462.763;2.706;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO LESTE DE SANTA CATARINA E DO PARANÁ LTDA - UNICRED UNIÃO;74.114.042;b3S;I;2;;9;ITAJAI;SC;06/2016;465.415;1.766;485;232;107;462.583;241;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PLANALTO   SICREDI PLANALTO RS/SC;88.038.260;b3S;I;2;;9;CRUZ ALTA;RS;06/2016;464.592;515;261;21;671;461.429;1.695;0
AGIPLAN FINANCEIRA S.A. - CREDITO FINANCIAMENTO E INVESTIMENTO;13.660.104;n1;I;2;;14;PORTO ALEGRE;RS;06/2016;458.258;197.705;36.699;79.042;33.809;93.800;17.203;0
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE MARINGÁ - SICOOB METROPOLITANO;3.459.850;b3S;I;2;;9;MARINGA;PR;06/2016;454.262;9.836;6.515;34;55;436.984;838;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SORRISO - SICREDI CELEIRO DO MT;26.555.235;b3S;I;2;;9;SORRISO;MT;06/2016;447.095;1.550;436.151;160;856;6.121;2.258;0
COOPERATIVA DE CRÉDITO E DE INVESTIMENTO DE LIVRE ADMISSÃO FRONTEIRAS DO IGUAÇU E SUDESTE PAULISTA - SICREDI FRONTEIRAS PR/SC/SP;82.527.557;b3S;I;2;;9;CAPANEMA;PR;06/2016;429.113;69.881;4.859;106;656;351.833;1.777;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NORTE MATO-GROSSENSE - SICREDI NORTE MT;37.442.605;b3S;I;2;;9;COLIDER;MT;06/2016;428.085;6.173;353.743;165;58.662;6.862;2.480;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE GUARIBA;44.469.161;b3S;I;2;;9;GUARIBA;SP;06/2016;423.699;423.678;2;0;0;6;13;0
BANCO GUANABARA S.A.;31.880.826;b1;I;2;;8;RIO DE JANEIRO;RJ;06/2016;407.648;249.634;23.889;85.011;8.062;41.052;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NORTE DO PARANÁ - SICOOB NORTE DO PARANÁ;5.582.619;b3S;I;2;;9;LONDRINA;PR;06/2016;402.852;10.663;313;163;19;391.342;352;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS DE PORTO ALEGRE LTDA-UNICRED PORTO ALEGRE;94.433.109;b3S;I;2;;9;PORTO ALEGRE;RS;06/2016;396.523;320;188;54;253;395.571;136;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33.021.064;b3S;I;2;;9;CANARANA;MT;06/2016;391.880;10.920;367.465;353;3.272;8.360;1.510;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO URUGUAI - SICREDI ALTO URUGUAI RS/SC;87.733.770;b3S;I;2;;9;RODEIO BONITO;RS;06/2016;382.497;376;1.384;58;132;379.146;1.403;0
BARIGUI;51.774;n1;C;2;;197;CURITIBA;PR;06/2016;380.991;73.528;959;2.883;175;300.744;2.702;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL RONDONIENSE - SICOOB CREDIP.;2.015.588;b3S;I;2;;9;PIMENTA BUENO;RO;06/2016;376.428;1.767;1.217;126;371.048;2.091;179;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CERRADO - SICREDI VALE DO CERRADO;32.983.165;b3S;I;2;;9;CAMPO VERDE;MT;06/2016;375.105;12.519;355.168;106;814;5.641;858;0
BANCO RIBEIRAO PRETO S.A.;517.645;b1;I;2;;8;RIBEIRAO PRETO;SP;06/2016;373.630;362.092;9.316;1.346;376;255;246;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO BRANCO - SICREDI OURO BRANCO RS;87.853.206;b3S;I;2;;9;TEUTONIA;RS;06/2016;372.338;99;477;24;836;368.911;1.991;0
