Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j);
;;;;;;;;;;;;Operações de Crédito (d1);Provisão sobre Operações de Crédito (d2);Operações de Crédito Líquidas de Provisão (d);Arrendamento Mercantil a Receber (e1);Imobilizado de Arrendamento (e2);Credores por Antecipação de Valor Residual (e3);Provisão sobre Arrendamento Mercantil (e4);Arrendamento Mercantil Líquido de Provisão (e);;;;;;;
BANCO VOLKSWAGEN S.A.;59109165;b2;;I;3;SAO PAULO;SP;06/2015;2.645;1.402.437;475.910;20.400.774;-865.319;19.535.454;1.912;205.408;74.153;-7.478;273.996;1.716.044;146.071;269.428;23.821.984;74.153;23.747.832
ABC-BRASIL;41856;b1;;C;3;SAO PAULO;SP;06/2015;58.273;5.587.476;4.287.686;10.992.448;-273.962;10.718.486;0;0;0;0;0;2.272.145;40.226;126.121;23.090.414;0;23.090.414
BANCO DAYCOVAL S.A.;62232889;b1;;I;2;SAO PAULO;SP;06/2015;116.405;3.559.320;1.501.842;11.172.827;-511.543;10.661.284;0;0;0;0;0;3.506.173;639.289;262.829;20.247.142;0;20.247.142
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;b1;;I;3;SAO PAULO;SP;06/2015;94.625;1.990.835;2.003.805;10.810.103;-320.022;10.490.080;0;0;0;0;0;4.036.291;8.667;29.511;18.653.814;0;18.653.814
BMG;30290;b1;;C;2;SAO PAULO;SP;06/2015;52.183;2.264.038;2.508.824;7.656.759;-575.432;7.081.326;0;1.703;1.468;-4;3.167;2.934.777;431.104;1.991.024;17.266.443;1.468;17.264.976
BANESTES;30159;b1;;C;1;VITORIA;ES;06/2015;192.169;4.100.448;5.662.762;3.753.267;-288.961;3.464.306;504;95.391;53.609;-8.574;140.930;992.277;1.398.164;222.041;16.173.097;53.609;16.119.488
BIC;32119;b1;;C;3;SAO PAULO;SP;06/2015;226.813;338.909;4.832.097;6.888.440;-916.325;5.972.115;3.597;288.098;109.176;-32.039;368.833;3.186.656;414.862;200.239;15.540.523;109.176;15.431.346
BOFA MERRILL LYNCH;51255;b1;;C;3;SAO PAULO;SP;06/2015;225.893;2.829.663;7.849.331;418.902;-1.375;417.527;0;0;0;0;0;3.488.249;179.846;48.734;15.039.243;0;15.039.243
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;;I;1;PORTO ALEGRE;RS;06/2015;21;0;2.098.818;11.912.952;-359.300;11.553.652;0;0;0;0;0;512.537;1.271;34.126;14.200.425;0;14.200.425
MORGAN STANLEY;51413;b1;;C;3;SAO PAULO;SP;06/2015;37.467;7.242.390;5.046.991;0;0;0;0;0;0;0;0;1.629.912;436;15.731;13.972.928;0;13.972.928
BANCO GMAC S.A.;59274605;b2;;I;3;SAO PAULO;SP;06/2015;13.091;448.399;236.902;11.330.769;-220.858;11.109.912;118;99.224;89.062;-701;187.703;1.762.043;189.754;81.097;14.028.901;89.062;13.939.838
ALFA;51293;b1;;C;2;SAO PAULO;SP;06/2015;6.327;582.932;4.768.747;6.951.454;-117.913;6.833.541;4.275;334.416;97.929;-5.738;430.881;896.434;92.130;290.638;13.901.629;97.929;13.803.701
BRB;31976;b1;;C;1;BRASILIA;DF;06/2015;162.308;1.086.244;802.196;9.386.965;-457.003;8.929.962;0;0;0;0;0;1.221.025;513.338;377.853;13.092.926;0;13.092.926
MERCANTIL DO BRASIL;20152;b1;;C;2;BELO HORIZONTE;MG;06/2015;242.289;2.194.016;726.694;8.370.901;-721.134;7.649.768;2;-94;155;0;63;1.174.645;608.095;272.481;12.868.050;155;12.867.895
BANCO DA AMAZONIA S.A.;4902979;b1;;I;1;BELEM;PA;06/2015;40.945;783.333;6.088.915;3.740.511;-132.271;3.608.241;0;0;0;0;0;1.245.465;313.119;269.837;12.349.855;0;12.349.855
BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S.A.;60498557;b1;;I;3;SAO PAULO;SP;06/2015;26.623;4.080.093;2.633.014;889.949;-34.302;855.647;0;0;0;0;0;4.520.662;85.584;56.723;12.258.347;0;12.258.347
MERCEDES-BENZ;51262;b2;;C;3;SAO PAULO;SP;06/2015;82.770;94.885;159;9.453.755;-382.522;9.071.234;408;33.138;6.424;-4.900;35.070;1.750.508;37.444;2.891;11.074.961;6.424;11.068.537
PINE;50304;b1;;C;2;SAO PAULO;SP;06/2015;272.304;327.493;3.039.842;4.785.547;-194.220;4.591.327;0;0;0;0;0;1.515.923;247.725;29.878;10.024.493;0;10.024.493
GOLDMAN SACHS;51585;b2;;C;3;SAO PAULO;SP;06/2015;4.777;1.849.963;7.722.838;0;0;0;0;0;0;0;0;358.504;257;55.783;9.992.122;0;9.992.122
COOPERATIVA CENTRAL DE CRÉDITO DO RIO GRANDE DO SUL E SANTA CATARINA - CENTRAL SICREDI SUL;87437687;b3C;;I;2;PORTO ALEGRE;RS;06/2015;3;1.454.341;6.742.667;268.557;0;268.557;0;0;0;0;0;201.012;138;109.573;8.776.290;0;8.776.290
BANCO CNH INDUSTRIAL CAPITAL S.A.;2992446;b2;;I;3;CURITIBA;PR;06/2015;19.864;1.427.770;3.503;6.066.518;-228.996;5.837.522;705;63.401;24.020;-3.352;84.773;381.464;33.940;26.255;7.815.091;24.020;7.791.071
BANCO IBM S.A.;34270520;b2;;I;3;RIO DE JANEIRO;RJ;06/2015;17.715;3.736.903;5;1.273.765;-39.123;1.234.642;20.396;2.376.189;3.735;-76.987;2.323.333;234.274;19.181;143.414;7.709.466;3.735;7.705.731
BARCLAYS;51705;b1;;C;3;SAO PAULO;SP;06/2015;777.097;2.023.675;563.225;0;0;0;0;0;0;0;0;3.874.238;4.748;25.591;7.268.575;0;7.268.575
ING;51073;b1;;C;3;SAO PAULO;SP;06/2015;37.899;1.230.000;889.927;709.272;0;709.272;0;0;0;0;0;4.101.595;3.394;2.700;6.974.788;0;6.974.788
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;b4;;I;1;BELO HORIZONTE;MG;06/2015;94.152;198.491;697.874;5.483.653;-232.540;5.251.112;0;0;0;0;0;422.463;8.758;106.478;6.779.329;0;6.779.329
BANCO FIBRA S.A.;58616418;b1;;I;2;SAO PAULO;SP;06/2015;20.148;1.076.195;998.597;2.911.324;-244.603;2.666.722;0;0;0;0;0;1.623.644;51.435;72.071;6.508.811;0;6.508.811
BANCO CLASSICO S.A.;31597552;b1;;I;2;RIO DE JANEIRO;RJ;06/2015;236;5.359;5.979.226;0;0;0;0;0;0;0;0;76.326;10;81;6.061.238;0;6.061.238
CREDIT AGRICOLE;51066;b1;;C;3;SAO PAULO;SP;06/2015;54.927;1.256.539;602.488;445.195;-520;444.675;0;0;0;0;0;3.451.909;3.700;22.065;5.836.302;0;5.836.302
J.MALUCELLI;30881;b1;;C;2;CURITIBA;PR;06/2015;2.910;995.704;264.984;3.739.634;-105.284;3.634.350;0;0;0;0;0;144.639;73.102;675.529;5.791.219;0;5.791.219
ORIGINAL;51781;b1;;C;2;SAO PAULO;SP;06/2015;21.503;541.518;1.406.009;2.528.749;-106.167;2.422.582;0;0;0;0;0;781.903;67.733;434.894;5.676.142;0;5.676.142
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;;I;2;BRASILIA;DF;06/2015;19;1.560.450;1.109.975;1.206.094;-70.649;1.135.444;0;0;0;0;0;50.905;1.744.125;43.792;5.644.710;0;5.644.710
BANCO TOYOTA DO BRASIL S.A.;3215790;b2;;I;3;SAO PAULO;SP;06/2015;3.819;391.811;848.939;3.844.431;-69.107;3.775.324;654;162.779;67.462;-2.727;228.168;233.344;22.934;23.816;5.528.156;67.462;5.460.694
BES;51482;b2;;C;3;SAO PAULO;SP;06/2015;30.787;176.043;3.733.236;891.054;-25.785;865.270;0;0;0;0;0;515.821;5.134;84.359;5.410.649;0;5.410.649
JOHN DEERE;50071;b1;;C;3;INDAIATUBA;SP;06/2015;1.569;89.998;129;5.354.372;-167.235;5.187.136;0;0;0;0;0;100.601;17.567;4.774;5.401.775;0;5.401.775
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;b2;;I;3;PORTO ALEGRE;RS;06/2015;90;512.406;0;4.611.162;-247.025;4.364.138;2.526;282.635;132.336;-16.216;401.281;222.322;12.195;13.134;5.525.566;132.336;5.393.230
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;;I;1;BELEM;PA;06/2015;176.085;577.077;878.065;3.234.783;-193.514;3.041.269;0;0;0;0;0;265.584;164.020;114.815;5.216.915;0;5.216.915
BANCO FIDIS S/A;62237425;b2;;I;3;BETIM;MG;06/2015;7.810;284.455;115.956;4.332.794;-98.450;4.234.344;69;2.208;980;-93;3.164;212.850;57.025;8.236;4.923.839;980;4.922.859
COOPERATIVA CENTRAL DE CRÉDITO E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;b3C;;I;2;CURITIBA;PR;06/2015;1;571.278;3.769.979;107.471;-32;107.439;0;0;0;0;0;116.776;64;56.866;4.622.403;0;4.622.403
BANCO CSF S.A.;8357240;b2;;I;3;SAO PAULO;SP;06/2015;3.469;0;192.524;1.754.093;-512.444;1.241.648;0;0;0;0;0;3.056.362;9.651;44.135;4.547.789;0;4.547.789
PORTO SEGURO;51444;n1;;C;2;SAO PAULO;SP;06/2015;29.052;0;398.247;1.618.936;-268.756;1.350.180;0;0;0;0;0;2.738.681;5.108;4.488;4.525.756;0;4.525.756
INDUSVAL;50531;b1;;C;2;SAO PAULO;SP;06/2015;47.304;642.470;1.075.729;1.822.925;-200.338;1.622.587;0;0;0;0;0;835.830;173.605;102.134;4.499.659;0;4.499.659
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2885855;n1;;I;1;PORTO ALEGRE;RS;06/2015;1.445;0;632.066;3.623.861;-176.436;3.447.425;0;0;0;0;0;195.098;3.723;34.289;4.314.046;0;4.314.046
BANCO VOLVO BRASIL S.A.;58017179;b2;;I;3;CURITIBA;PR;06/2015;5.469;251.072;0;3.979.358;-178.344;3.801.014;904;45.329;17.547;-1.815;61.964;117.020;7.177;28.420;4.272.138;17.547;4.254.591
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;;I;1;ARACAJU;SE;06/2015;109.326;912.414;637.633;1.915.732;-87.833;1.827.899;0;0;0;0;0;160.656;251.519;82.036;3.981.482;0;3.981.482
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;b1;;I;3;SAO PAULO;SP;06/2015;43.617;833.886;551.885;940.190;-1.625;938.565;0;0;0;0;0;673.409;827.892;52.797;3.922.051;0;3.922.051
SOFISA;31873;b1;;C;2;SAO PAULO;SP;06/2015;164.254;237.393;1.119.612;1.738.987;-65.574;1.673.412;173;3.115;1.492;-110;4.670;472.899;65.119;115.784;3.853.143;1.492;3.851.651
BANCO CATERPILLAR S.A.;2658435;b2;;I;3;SAO PAULO;SP;06/2015;375;0;324.597;3.461.487;-209.749;3.251.738;0;50.281;3.071;-180;53.172;151.153;50.962;2.366;3.834.363;3.071;3.831.292
COOPERATIVA DE CRÉDITO CREDICITRUS;54037916;b3S;;I;2;BEBEDOURO;SP;06/2015;4.346;0;1.529.008;1.986.088;-88.966;1.897.122;0;0;0;0;0;43.460;49.502;162.894;3.686.333;0;3.686.333
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;;I;2;RIBEIRAO PRETO;SP;06/2015;5;3.259.373;252.224;0;0;0;0;0;0;0;0;3.491;1.553;104.475;3.621.121;0;3.621.121
HONDA;51396;b2;;C;3;SAO PAULO;SP;06/2015;400;151.429;34.663;3.325.163;-211.282;3.113.881;0;644;683;0;1.327;235.098;15.434;4.310;3.556.542;683;3.555.859
COOPERATIVA CENTRAL DE CREDITO DE SANTA CATARINA-SICOOB CENTRAL SC;80160260;b3C;;I;2;FLORIANOPOLIS;SC;06/2015;28;2.710.257;525.963;57.748;-136;57.612;0;0;0;0;0;4.191;109.562;127.785;3.535.399;0;3.535.399
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;;I;2;BELO HORIZONTE;MG;06/2015;255;1.849.628;1.163.106;31.762;-270;31.493;0;0;0;0;0;18.178;189.656;220.242;3.472.558;0;3.472.558
BBM;30207;b1;;C;2;SALVADOR;BA;06/2015;3.607;943.134;883.289;947.855;-43.612;904.243;0;0;0;0;0;368.080;12.750;72.795;3.187.898;0;3.187.898
CREFISA S.A.-CREDITO, FINANCIAMENTO E INVESTIMENTOS;60779196;n1;;I;2;SAO PAULO;SP;06/2015;269;599.361;524.146;1.997.382;-364.106;1.633.276;0;0;0;0;0;152.978;245;35.783;2.946.058;0;2.946.058
BANCO CARGILL S.A.;3609817;b1;;I;3;SAO PAULO;SP;06/2015;7.704;255.699;442.308;971.815;-10.168;961.647;0;0;0;0;0;1.256.141;14.014;362;2.937.875;0;2.937.875
MIZUHO;51554;b1;;I;3;SAO PAULO;SP;06/2015;23.806;498.135;885.267;268.390;-7.005;261.385;0;0;0;0;0;1.161.444;182;5.772;2.835.991;0;2.835.991
PSA FINANCE;51365;b2;;C;3;SAO PAULO;SP;06/2015;6.231;142.833;147.662;2.269.097;-39.991;2.229.106;-114;8.263;4.284;-275;12.159;161.937;5.766;5.314;2.711.007;4.284;2.706.723
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;;I;2;BLUMENAU;SC;06/2015;22.182;0;757.244;1.815.667;-55.044;1.760.623;0;0;0;0;0;17.710;15.895;126.299;2.699.953;0;2.699.953
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;;I;2;BELO HORIZONTE;MG;06/2015;4;1.661.818;832.462;54.160;-816;53.344;0;0;0;0;0;3.981;187;93.163;2.644.958;0;2.644.958
COOPERATIVA CENTRAL DE CRÉDITO DE MATO GROSSO, PARÁ E RONDÔNIA - CENTRAL SICREDI MT/PA/RO;33667205;b3C;;I;2;CUIABA;MT;06/2015;2;533.624;1.871.050;51.883;0;51.883;0;0;0;0;0;53.893;56;49.128;2.559.636;0;2.559.636
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;;I;2;SAO PAULO;SP;06/2015;411;95.229;207.760;1.483.419;-437.582;1.045.836;0;0;0;0;0;1.183.876;0;489;2.533.601;0;2.533.601
BANCO BONSUCESSO S.A.;71027866;b1;;I;2;BELO HORIZONTE;MG;06/2015;4.449;169.061;1.059.222;579.762;-62.458;517.305;0;0;0;0;0;440.190;21.457;296.804;2.508.488;0;2.508.488
XP INVESTIMENTOS CORRETORA DE CÂMBIO,TÍTULOS E VALORES MOBILIÁRIOS S/A;2332886;n2;;I;3;RIO DE JANEIRO;RJ;06/2015;1.120;123.905;616.794;615;0;615;0;0;0;0;0;1.687.712;31.219;22.786;2.484.150;0;2.484.150
INDUSTRIAL DO BRASIL;50988;b1;;C;2;SAO PAULO;SP;06/2015;17.615;589.038;67.369;1.245.307;-34.779;1.210.527;0;0;0;0;0;458.861;59.349;42.296;2.445.055;0;2.445.055
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71328769;b3S;;I;2;SERTAOZINHO;SP;06/2015;10.908;3.595;671.414;1.405.909;-75.384;1.330.525;0;0;0;0;0;233.475;96.818;69.456;2.416.191;0;2.416.191
PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43180355;n1;;I;2;SAO PAULO;SP;06/2015;6.138;82.100;30.191;1.447.962;-394.034;1.053.928;0;0;0;0;0;1.166.498;6;7.674;2.346.535;0;2.346.535
BANCO RODOBENS S.A.;33603457;b1;;I;2;SAO PAULO;SP;06/2015;362;1.100;369.938;1.521.837;-29.183;1.492.654;1.521;162.957;2.163;-3.091;163.550;93.223;30.762;99.031;2.250.619;2.163;2.248.456
INTERMEDIUM;51884;b1;;C;2;BELO HORIZONTE;MG;06/2015;335;247.931;125.497;1.758.463;-50.208;1.708.255;0;0;0;0;0;40.346;59.839;8.169;2.190.373;0;2.190.373
OMNI;50940;n1;;C;2;SAO PAULO;SP;06/2015;5.080;236.367;170.339;1.584.368;-196.176;1.388.192;1.361;12.577;6.627;-1.361;19.204;167.459;144.007;59.510;2.190.158;6.627;2.183.531
SCANIA BANCO S.A.;11417016;b2;;I;3;SAO BERNARDO DO CAMPO;SP;06/2015;270;240.336;433;1.913.391;-44.598;1.868.792;101;8.244;2.434;-103;10.677;46.431;12.206;4.551;2.183.698;2.434;2.181.264
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29030467;b1;;I;3;SAO PAULO;SP;06/2015;1.453;395.996;977.848;217.346;-899;216.447;0;0;0;0;0;579.528;935;2.476;2.174.683;0;2.174.683
BANCO TRIANGULO S.A.;17351180;b1;;I;2;UBERLANDIA;MG;06/2015;197;287.762;152.520;1.297.358;-96.868;1.200.490;0;0;0;0;0;294.772;96.941;109.189;2.141.871;0;2.141.871
SOCOPA;50328;b1;;C;2;SAO PAULO;SP;06/2015;383.513;645.349;351.088;260.554;-8.609;251.945;0;0;0;0;0;467.467;22.109;11.078;2.132.549;0;2.132.549
STANDARD CHARTERED BANK (BRASIL) S.A. ? BANCO DE INVESTIMENTO;11932017;b2;;I;3;SAO PAULO;SP;06/2015;12.981;136.695;1.185.615;0;0;0;0;0;0;0;0;758.785;636;2.308;2.097.021;0;2.097.021
CAIXA GERAL;51815;b1;;C;3;SAO PAULO;SP;06/2015;5.278;498.675;558.380;732.971;-33.051;699.920;0;0;0;0;0;227.845;1.859;5.839;1.997.796;0;1.997.796
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;;I;2;CAMPO MOURAO;PR;06/2015;2.988;750.694;257.705;960.132;-18.303;941.829;0;0;0;0;0;7.761;217;176;1.961.371;0;1.961.371
BANCO MODAL S.A.;30723886;b1;;I;2;RIO DE JANEIRO;RJ;06/2015;9.997;310.489;859.336;457.113;-13.251;443.862;0;0;0;0;0;96.632;128.008;48.541;1.896.864;0;1.896.864
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO VERDE DE MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;;I;2;LUCAS DO RIO VERDE;MT;06/2015;7.943;151;0;1.171.634;-121.575;1.050.060;0;0;0;0;0;44.859;614.077;84.616;1.801.706;0;1.801.706
BANCO FORD S.A.;90731688;b2;;I;3;SAO PAULO;SP;06/2015;1.495;548.061;0;1.190.551;-37.694;1.152.857;0;0;0;0;0;39.539;0;0;1.741.951;0;1.741.951
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;;I;2;FRANCISCO BELTRAO;PR;06/2015;3.517;614;527.869;18.647;-2.134;16.513;0;0;0;0;0;11.336;1.116.341;10.930;1.687.120;0;1.687.120
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;;I;2;BRASILIA;DF;06/2015;33;17.992;368.517;1.220.074;-29.163;1.190.911;0;0;0;0;0;13.443;61.561;20.939;1.673.394;0;1.673.394
BANCO ABN AMRO S.A.;3532415;b1;;I;3;SAO PAULO;SP;06/2015;21.226;81.799;490.001;0;0;0;0;0;0;0;0;1.054.517;2.299;8.667;1.658.510;0;1.658.510
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3584906;n1;;I;1;CURITIBA;PR;06/2015;1;0;720.862;863.814;-18.297;845.518;0;0;0;0;0;4.784;135;1.691;1.572.990;0;1.572.990
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;;I;2;MARINGA;PR;06/2015;28.245;15;0;886.880;-52.721;834.159;0;0;0;0;0;49.315;536.276;83.573;1.531.583;0;1.531.583
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28145829;b4;;I;1;VITORIA;ES;06/2015;483;296.032;83.134;1.066.489;-46.680;1.019.809;0;0;0;0;0;62.270;33.580;18.666;1.513.975;0;1.513.975
FATOR;50122;b1;;C;2;SAO PAULO;SP;06/2015;536;16.500;1.104.735;111.541;-3.454;108.087;0;0;0;0;0;112.933;2.445;161.386;1.506.623;0;1.506.623
RENDIMENTO;51468;b1;;C;2;SAO PAULO;SP;06/2015;384.375;312.589;70.771;352.752;-10.569;342.183;0;0;0;0;0;316.476;36.415;39.763;1.502.572;0;1.502.572
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PIONEIRA DA SERRA GAÚCHA   SICREDI PIONEIRA RS;91586982;b3S;;I;2;NOVA PETROPOLIS;RS;06/2015;13.689;0;96.242;606.916;-51.462;555.453;0;0;0;0;0;30.300;730.761;65.828;1.492.274;0;1.492.274
