Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Patrimônio de Referência para Comparação com o RWA;Índice de Basileia;Índice de Imobilização;Número de Agências;Número de Postos de Atendimento;
BANCOOB;51750;b1;;C;2;BRASILIA;DF;12/2014;21.889.831;9.029.878;21.102.957;20.068.504;786.874;30.787;786.625;17,29%;9,15%;4;0
ABC-BRASIL;41856;b1;;C;3;SAO PAULO;SP;12/2014;20.745.453;11.407.702;18.556.908;15.420.339;2.188.545;160.173;2.900.313;14,39%;3,76%;6;0
BANCO DAYCOVAL S.A.;62232889;b1;;I;2;SAO PAULO;SP;12/2014;18.919.978;10.543.070;16.397.270;14.405.638;2.522.708;145.516;2.522.708;17,75%;8,89%;39;0
SOCIETE GENERALE;31859;b1;;C;3;SAO PAULO;SP;12/2014;18.522.349;3.242.162;17.493.528;4.693.753;1.028.821;-7.846;1.018.899;17,08%;3,80%;5;0
BMG;30290;b1;;C;2;SAO PAULO;SP;12/2014;17.011.912;9.724.110;13.479.610;8.893.114;3.532.302;145.662;3.316.798;26,73%;30,43%;21;0
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;b1;;I;3;SAO PAULO;SP;12/2014;16.896.411;10.923.758;15.552.870;13.332.540;1.343.541;108.881;1.943.562;14,74%;1,64%;17;0
BIC;32119;b1;;C;3;SAO PAULO;SP;12/2014;15.641.508;9.744.197;14.422.067;12.212.710;1.219.441;-591.784;1.925.185;13,63%;9,98%;36;0
BANCO GMAC S.A.;59274605;b2;;I;3;SAO PAULO;SP;12/2014;15.366.427;12.549.870;13.847.998;5.933.443;1.518.429;118.497;1.459.847;11,75%;10,41%;1;0
BANESTES;30159;b1;;C;1;VITORIA;ES;12/2014;14.992.118;4.363.219;13.930.424;13.254.140;1.061.694;65.921;1.058.207;17,13%;20,12%;135;26
ALFA;51293;b1;;C;2;SAO PAULO;SP;12/2014;14.698.863;7.946.309;12.604.531;11.372.259;2.094.332;59.903;2.062.366;19,81%;11,61%;46;1
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;;I;1;PORTO ALEGRE;RS;12/2014;13.400.342;11.169.546;11.332.275;10.706.523;2.068.068;87.526;2.022.249;17,91%;1,71%;3;0
MERCANTIL DO BRASIL;20152;b1;;C;2;BELO HORIZONTE;MG;12/2014;13.261.618;8.675.679;12.552.259;9.778.558;709.360;-75.129;1.095.287;12,50%;23,63%;194;3
BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S.A.;60498557;b1;;I;3;SAO PAULO;SP;12/2014;13.082.522;1.681.307;11.887.918;5.330.678;1.194.603;17.016;1.192.821;31,43%;4,85%;2;0
BANCO DA AMAZONIA S.A.;4902979;b1;;I;1;BELEM;PA;12/2014;12.418.434;3.230.755;10.706.843;4.163.958;1.711.591;123.188;2.637.993;17,50%;9,83%;124;4
BRB;31976;b1;;C;1;BRASILIA;DF;12/2014;12.229.693;9.082.865;11.064.388;9.683.688;1.165.305;45.662;1.312.406;15,27%;24,01%;117;8
MORGAN STANLEY;51413;b1;;C;3;SAO PAULO;SP;12/2014;12.100.318;0;10.098.781;7.027.691;2.001.537;145.602;1.989.514;25,76%;0,88%;2;0
MERCEDES-BENZ;51262;b2;;C;3;SAO PAULO;SP;12/2014;11.465.729;10.949.638;10.079.023;9.311.675;1.386.705;24.227;1.500.027;13,28%;0,27%;2;0
PINE;50304;b1;;C;2;SAO PAULO;SP;12/2014;10.404.184;6.308.461;9.148.248;7.744.743;1.255.936;23.839;1.396.986;13,87%;2,31%;12;0
BOFA MERRILL LYNCH;51255;b1;;C;3;SAO PAULO;SP;12/2014;10.301.935;532.627;8.952.375;1.444.927;1.349.561;83.459;1.365.259;24,61%;3,12%;2;0
BANCO IBM S.A.;34270520;b2;;I;3;RIO DE JANEIRO;RJ;12/2014;7.914.613;3.735.460;7.510.504;7.300.773;404.109;-9.969;279.047;19,85%;22,41%;2;0
BANCO CNH INDUSTRIAL CAPITAL S.A.;2992446;b2;;I;3;CURITIBA;PR;12/2014;7.556.612;6.665.104;6.328.456;5.991.512;1.228.157;120.482;1.225.666;18,21%;2,28%;1;0
CREDIT AGRICOLE;51066;b1;;C;3;SAO PAULO;SP;12/2014;7.352.404;1.211.292;6.566.270;2.498.202;786.134;15.513;784.948;17,80%;2,69%;3;0
COOPERATIVA CENTRAL DE CRÉDITO DO RIO GRANDE DO SUL E SANTA CATARINA - CENTRAL SICREDI SUL;87437687;b3C;;I;2;PORTO ALEGRE;RS;12/2014;7.292.631;268.222;6.943.604;15.298;349.026;0;159.256;14,63%;2,80%;0;0
BANCO FIBRA S.A.;58616418;b1;;I;2;SAO PAULO;SP;12/2014;7.083.478;4.015.592;6.084.150;5.328.947;999.328;-246.125;763.253;15,31%;4,38%;8;0
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;b4;;I;1;BELO HORIZONTE;MG;12/2014;6.452.366;5.403.737;4.720.004;4.229.922;1.732.362;37.033;1.131.732;17,62%;9,40%;1;0
BES;51482;b2;;C;3;SAO PAULO;SP;12/2014;6.171.257;1.478.803;5.510.455;4.706.893;660.802;-10.603;638.555;16,17%;11,01%;5;0
GOLDMAN SACHS;51585;b2;;C;3;SAO PAULO;SP;12/2014;5.966.366;142.833;4.849.983;1.584.286;1.116.383;85.332;1.074.431;17,17%;3,77%;2;0
ING;51073;b1;;C;3;SAO PAULO;SP;12/2014;5.947.839;2.608.630;5.112.400;3.813.341;835.439;31.875;834.670;28,47%;0,33%;2;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;;I;2;BRASILIA;DF;12/2014;5.818.602;1.060.225;700.553;594.349;5.118.049;57.017;652.413;37,82%;5,35%;54;0
BANCO CLASSICO S.A.;31597552;b1;;I;2;RIO DE JANEIRO;RJ;12/2014;5.794.076;0;1.251.175;1;4.542.901;108.643;4.542.901;64,00%;0,00%;1;0
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;b2;;I;3;PORTO ALEGRE;RS;12/2014;5.677.056;4.955.678;4.869.757;4.532.515;807.299;36.633;802.160;18,76%;0,99%;1;0
JOHN DEERE;50071;b1;;C;3;INDAIATUBA;SP;12/2014;5.656.035;5.452.623;4.977.579;4.674.128;678.457;50.835;770.224;13,64%;0,59%;2;0
J.MALUCELLI;30881;b1;;C;2;CURITIBA;PR;12/2014;5.549.679;3.660.901;4.197.355;4.100.321;1.352.324;54.449;1.246.944;28,79%;48,34%;2;0
INDUSVAL;50531;b1;;C;2;SAO PAULO;SP;12/2014;5.532.190;2.988.810;4.855.622;4.596.605;676.569;3.666;604.431;13,14%;17,94%;14;0
BARCLAYS;51705;b1;;C;3;SAO PAULO;SP;12/2014;5.435.454;34;4.861.387;2.041.297;574.067;28.685;572.319;38,34%;5,27%;1;0
BANCO FIDIS S/A;62237425;b2;;I;3;BETIM;MG;12/2014;5.379.431;4.765.206;4.827.386;4.682.160;552.045;43.300;544.146;16,07%;1,27%;2;0
BANCO TOYOTA DO BRASIL S.A.;3215790;b2;;I;3;SAO PAULO;SP;12/2014;5.376.655;3.735.928;4.833.324;4.345.413;543.331;41.199;530.487;14,64%;3,11%;1;0
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;;I;1;BELEM;PA;12/2014;5.032.293;3.036.476;4.462.977;4.280.880;569.316;107.539;565.499;19,42%;19,28%;61;48
ORIGINAL;51781;b1;;C;2;SAO PAULO;SP;12/2014;4.621.026;2.523.709;2.537.876;2.193.091;2.083.150;49.029;2.037.134;46,19%;8,87%;2;0
PORTO SEGURO;51444;n1;;C;2;SAO PAULO;SP;12/2014;4.604.386;4.328.805;4.147.654;1.006.028;456.732;85.308;0;NI%;0,00%;3;0
BANCO CSF S.A.;8357240;b2;;I;3;SAO PAULO;SP;12/2014;4.473.957;4.160.298;3.359.659;125.070;1.114.297;226.454;1.110.811;31,82%;3,56%;1;0
BANCO CATERPILLAR S.A.;2658435;b2;;I;3;SAO PAULO;SP;12/2014;4.408.281;3.843.457;3.751.449;3.646.923;656.832;21.664;653.463;14,02%;0,41%;1;0
BANCO VOLVO BRASIL S.A.;58017179;b2;;I;3;CURITIBA;PR;12/2014;4.242.546;4.046.409;3.563.562;3.349.295;678.984;26.980;702.202;18,13%;4,27%;1;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2885855;n1;;I;1;PORTO ALEGRE;RS;12/2014;4.228.961;3.599.995;3.452.701;3.346.261;776.260;-39.645;596.260;16,08%;5,89%;1;0
SOFISA;31873;b1;;C;2;SAO PAULO;SP;12/2014;3.958.818;2.045.438;3.301.968;3.045.738;656.850;24.035;595.336;16,32%;30,53%;17;0
COOPERATIVA CENTRAL DE CRÉDITO E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;b3C;;I;2;CURITIBA;PR;12/2014;3.760.804;112.050;3.606.440;184;154.364;0;67.704;13,61%;4,11%;0;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;b1;;I;3;SAO PAULO;SP;12/2014;3.750.752;1.139.537;3.036.758;2.369.581;713.993;19.970;1.232.906;26,07%;0,35%;1;0
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;;I;1;ARACAJU;SE;12/2014;3.727.938;1.767.612;3.449.278;3.139.504;278.660;-15.147;321.890;16,18%;26,39%;62;9
HONDA;51396;b2;;C;3;SAO PAULO;SP;12/2014;3.590.033;3.415.014;2.989.638;2.803.875;600.395;43.849;587.214;18,30%;0,74%;2;0
COOPERATIVA DE CRÉDITO CREDICITRUS;54037916;b3S;;I;2;BEBEDOURO;SP;12/2014;3.528.584;2.042.444;2.523.820;2.380.096;1.004.764;101.825;946.250;37,27%;7,55%;0;52
BONSUCESSO;50706;b1;;C;2;BELO HORIZONTE;MG;12/2014;3.407.432;2.087.258;3.019.504;1.937.466;387.929;-16.868;545.955;19,85%;11,83%;5;0
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;;I;2;BELO HORIZONTE;MG;12/2014;3.293.833;25.701;2.960.619;280.333;333.214;13.343;221.424;16,34%;44,73%;0;1
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;;I;2;RIBEIRAO PRETO;SP;12/2014;3.237.143;0;3.032.805;2.790.614;204.338;8.797;132.658;32,16%;20,48%;0;0
BBM;30207;b1;;C;2;SALVADOR;BA;12/2014;3.112.561;1.446.366;2.536.921;2.112.733;575.640;26.286;568.764;20,65%;7,46%;9;0
COOPERATIVA CENTRAL DE CREDITO DE SANTA CATARINA-SICOOB CENTRAL SC;80160260;b3C;;I;2;FLORIANOPOLIS;SC;12/2014;3.012.092;87.325;2.839.393;2.580.317;172.699;4.913;96.930;14,28%;45,11%;0;0
PSA FINANCE;51365;b2;;C;3;SAO PAULO;SP;12/2014;2.999.089;2.533.915;2.231.964;891.208;767.125;30.954;757.617;28,32%;0,74%;2;0
BANCO CARGILL S.A.;3609817;b1;;I;3;SAO PAULO;SP;12/2014;2.627.376;1.920.775;2.209.513;2.007.878;417.863;26.467;417.863;21,40%;0,10%;1;0
CREFISA S.A.-CREDITO, FINANCIAMENTO E INVESTIMENTOS;60779196;n1;;I;2;SAO PAULO;SP;12/2014;2.594.317;1.462.534;425.800;0;2.168.517;426.081;2.166.256;56,06%;1,04%;1;0
INDUSTRIAL DO BRASIL;50988;b1;;C;2;SAO PAULO;SP;12/2014;2.513.100;1.623.425;2.041.775;1.913.550;471.326;16.565;487.487;16,79%;8,56%;8;0
PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43180355;n1;;I;2;SAO PAULO;SP;12/2014;2.492.028;2.239.790;1.920.285;231.695;571.743;121.138;538.997;18,17%;0,64%;1;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;;I;2;BLUMENAU;SC;12/2014;2.484.858;1.644.836;1.939.616;1.823.094;545.242;53.951;544.938;29,92%;3,25%;0;83
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;;I;2;SAO PAULO;SP;12/2014;2.467.931;2.112.092;1.746.814;491.003;721.117;87.487;721.117;36,18%;0,08%;1;0
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;;I;2;BELO HORIZONTE;MG;12/2014;2.456.163;71.529;2.323.772;64.393;132.391;2.707;76.640;14,58%;42,82%;0;0
SCANIA BANCO S.A.;11417016;b2;;I;3;SAO BERNARDO DO CAMPO;SP;12/2014;2.437.718;2.155.168;2.224.752;2.108.720;212.966;2.123;278.456;12,62%;1,10%;1;0
MIZUHO;51554;b1;;I;3;SAO PAULO;SP;12/2014;2.316.497;800.236;1.794.616;1.172.402;521.881;23.515;520.532;26,79%;0,90%;1;0
OMNI;50940;n1;;C;2;SAO PAULO;SP;12/2014;2.264.495;1.517.734;2.016.849;1.228.624;247.647;32.892;0;NI%;0,00%;2;0
BANCO RODOBENS S.A.;33603457;b1;;I;2;SAO PAULO;SP;12/2014;2.211.930;1.710.405;1.724.795;1.634.125;487.135;47.818;486.635;20,70%;22,42%;2;0
BANCO TRIANGULO S.A.;17351180;b1;;I;2;UBERLANDIA;MG;12/2014;2.132.470;1.481.326;1.762.160;1.490.895;370.310;23.332;360.732;16,76%;27,04%;43;0
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71328769;b3S;;I;2;SERTAOZINHO;SP;12/2014;2.109.270;1.383.198;1.760.183;1.599.841;349.087;24.179;310.086;15,05%;2,67%;0;25
STANDARD CHARTERED BANK (BRASIL) S.A. ? BANCO DE INVESTIMENTO;11932017;b2;;I;3;SAO PAULO;SP;12/2014;2.052.901;0;1.756.277;1.060.317;296.624;5.709;296.557;33,37%;0,93%;1;0
XP INVESTIMENTOS CORRETORA DE CÂMBIO,TÍTULOS E VALORES MOBILIÁRIOS S/A;2332886;n2;;I;3;RIO DE JANEIRO;RJ;12/2014;1.962.308;574;1.580.275;3.448;382.032;17.432;369.383;24,47%;3,59%;3;0
COOPERATIVA CENTRAL DE CRÉDITO DE MATO GROSSO, PARÁ E RONDÔNIA - CENTRAL SICREDI MT/PA/RO;33667205;b3C;;I;2;CUIABA;MT;12/2014;1.954.378;70.686;1.839.550;0;114.828;2.839;58.290;17,57%;3,16%;0;0
BANCO FORD S.A.;90731688;b2;;I;3;SAO PAULO;SP;12/2014;1.888.737;1.671.422;1.648.386;1.587.242;240.351;24.888;240.351;12,30%;0,00%;1;0
INTERMEDIUM;51884;b1;;C;2;BELO HORIZONTE;MG;12/2014;1.851.468;1.507.024;1.544.532;1.339.177;306.936;11.320;297.935;22,97%;3,55%;33;0
RENASCENCA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;62287735;n2;;I;2;SAO PAULO;SP;12/2014;1.824.749;0;1.773.056;1.752.891;51.694;6.278;51.694;82,90%;2,06%;1;0
SOCOPA;50328;b1;;C;2;SAO PAULO;SP;12/2014;1.710.551;252.403;1.546.758;1.102.735;163.792;16.630;184.819;19,84%;5,86%;2;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO VERDE DE MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;;I;2;LUCAS DO RIO VERDE;MT;12/2014;1.594.692;1.180.083;1.278.555;696.806;316.137;29.016;293.967;17,91%;5,74%;0;26
BANCO MODAL S.A.;30723886;b1;;I;2;RIO DE JANEIRO;RJ;12/2014;1.588.622;533.119;1.352.355;1.061.453;236.268;-238;296.773;15,65%;13,82%;2;0
CAIXA GERAL;51815;b1;;C;3;SAO PAULO;SP;12/2014;1.583.010;726.286;1.221.637;1.092.987;361.374;-46.750;361.102;19,45%;1,92%;4;0
BMW;51420;n1;;C;3;SAO PAULO;SP;12/2014;1.582.321;1.332.933;1.297.279;1.162.563;285.042;742;0;NI%;0,00%;2;0
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29030467;b1;;I;3;SAO PAULO;SP;12/2014;1.579.647;354.267;1.168.921;891.271;410.726;6.137;410.683;38,57%;0,79%;1;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;;I;2;BRASILIA;DF;12/2014;1.576.703;1.139.136;1.238.675;1.138.043;338.028;51.659;326.495;25,92%;0,69%;0;5
BANCO ABN AMRO S.A.;3532415;b1;;I;3;SAO PAULO;SP;12/2014;1.526.411;844.078;986.487;956.859;539.924;10.176;538.356;53,82%;1,82%;2;0
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3584906;n1;;I;1;CURITIBA;PR;12/2014;1.522.298;853.079;129.408;70.608;1.392.890;38.465;309.019;80,95%;0,33%;1;0
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;;I;2;FRANCISCO BELTRAO;PR;12/2014;1.518.324;17.496;1.461.976;1.057.191;56.348;38;56.348;13,93%;17,49%;0;0
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28145829;b4;;I;1;VITORIA;ES;12/2014;1.516.654;1.074.061;1.251.817;878.764;264.837;8.882;196.816;19,90%;10,56%;1;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;;I;2;CAMPO MOURAO;PR;12/2014;1.490.179;796.903;1.179.458;1.083.462;310.722;31.205;310.724;29,67%;0,07%;0;39
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;;I;2;MARINGA;PR;12/2014;1.482.030;924.694;1.285.068;834.467;196.962;21.707;175.769;14,46%;21,81%;0;73
FATOR;50122;b1;;C;2;SAO PAULO;SP;12/2014;1.446.358;168.721;1.063.047;986.339;383.311;-17.589;356.312;30,02%;41,66%;4;0
RENDIMENTO;51468;b1;;C;2;SAO PAULO;SP;12/2014;1.433.824;400.567;1.211.304;647.353;222.520;23.587;219.611;17,66%;18,84%;11;1
DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10663610;n1;;I;1;SAO PAULO;SP;12/2014;1.419.634;1.006.166;382.998;322.051;1.036.636;11.905;786.628;66,49%;0,17%;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PIONEIRA DA SERRA GAÚCHA   SICREDI PIONEIRA RS;91586982;b3S;;I;2;NOVA PETROPOLIS;RS;12/2014;1.358.975;636.987;1.136.935;1.035.661;222.040;17.271;203.173;23,40%;11,20%;0;42
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE BELO HORIZONTE E CIDADES PÓLO DE MINAS GERAIS LTDA.;42898825;b3S;;I;2;BELO HORIZONTE;MG;12/2014;1.254.039;367.610;1.107.354;1.082.358;146.685;23.169;135.463;21,49%;4,69%;0;34
COOPERATIVA CENTRAL DE CRÉDITO URBANO - CECRED;5463212;b3C;;I;2;BLUMENAU;SC;12/2014;1.225.769;106.114;1.098.889;1.024.693;126.880;0;125.589;86,39%;10,65%;0;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP;78414067;b3S;;I;2;MEDIANEIRA;PR;12/2014;1.221.087;803.314;1.029.092;741.922;191.995;17.642;176.824;15,35%;20,15%;0;41
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97406706;n1;;I;3;BARUERI;SP;12/2014;1.197.128;1.181.459;727.489;594.534;469.638;5.341;466.580;31,26%;0,12%;3;0
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE - UNICRED CENTRAL NORTE/NORDESTE;70119680;b3C;;I;2;CABEDELO;PB;12/2014;1.135.849;90.418;1.030.825;105;105.025;5.239;104.816;29,84%;4,83%;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88894548;b3S;;I;2;CERRO LARGO;RS;12/2014;1.126.918;698.696;931.058;630.290;195.860;11.980;179.566;18,10%;16,13%;0;42
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;;I;2;SORRISO;MT;12/2014;1.122.604;618.630;942.311;538.010;180.293;17.459;156.262;16,26%;10,84%;0;14
BANIF;20255;b1;;C;3;SAO PAULO;SP;12/2014;1.121.413;508.610;912.573;769.090;208.841;2.763;200.891;16,57%;27,66%;13;0
BANCO GUANABARA S.A.;31880826;b1;;I;2;RIO DE JANEIRO;RJ;12/2014;1.087.781;396.235;955.756;926.579;132.025;15.363;134.823;27,85%;2,07%;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DOS VALES - SICREDI REGIÃO DOS VALES RS;89126130;b3S;;I;2;ENCANTADO;RS;12/2014;1.066.175;309.187;871.653;774.405;194.521;19.148;179.300;29,30%;6,08%;0;20
UNIPRIME NORTE DO PARANA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS LTDA.;2398976;b3S;;I;2;LONDRINA;PR;12/2014;1.037.789;456.048;714.092;657.403;323.697;28.926;323.697;29,42%;3,87%;0;23
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CRESOL CENTRAL SC/RS;7202627;b3C;;I;2;CHAPECO;SC;12/2014;1.028.733;4.272;982.248;688.710;46.486;216;46.486;13,25%;10,82%;0;0
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15163587;n1;;I;1;SALVADOR;BA;12/2014;992.891;552.500;494.401;425.886;498.490;16.391;354.005;61,40%;12,41%;1;0
DACASA FINANCEIRA;51891;n1;;C;2;VITORIA;ES;12/2014;989.302;747.684;868.551;512.074;120.751;7.892;0;NI%;0,00%;46;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;;I;2;PALOTINA;PR;12/2014;984.765;565.988;842.444;542.205;142.321;15.916;141.142;16,74%;10,75%;0;38
AGÊNCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A.-BADESC;82937293;n1;;I;1;FLORIANOPOLIS;SC;12/2014;971.859;743.502;441.640;393.915;530.219;25.461;120.219;18,69%;2,39%;1;0
