Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;AA;A;B;C;D;E;F;G;H;Total Exterior;
CITIBANK;30.403;b1;C;3;;199;SAO PAULO;SP;06/2014;16.423.478;6.181.186;5.645.522;1.726.311;847.285;1.059.550;153.847;111.334;115.278;583.165;0
PAN;31.323;b1;C;2;;199;SAO PAULO;SP;06/2014;16.041.354;0;10.836.441;2.333.797;1.247.358;504.285;206.819;172.635;156.313;583.708;0
BTG PACTUAL;49.944;b1;C;2;;199;RIO DE JANEIRO;RJ;06/2014;14.837.755;1.485.242;4.207.454;2.073.990;1.895.583;1.109.919;159.978;38.082;43.172;480;3.823.855
BMG;30.290;b1;C;2;;199;SAO PAULO;SP;06/2014;14.526.298;0;11.939.452;1.063.387;470.915;207.337;136.386;125.593;113.745;469.483;0
BANCO DO NORDESTE DO BRASIL S.A.;7.237.373;b1;I;1;;8;FORTALEZA;CE;06/2014;11.702.776;4.280.895;4.015.197;1.867.964;170.835;413.975;205.041;60.813;134.485;553.572;0
BANCO COOPERATIVO SICREDI S.A.;1.181.521;b1;I;2;;11;PORTO ALEGRE;RS;06/2014;10.898.887;10.434.689;407.953;7.775;19.534;4.314;10.863;0;0;13.758;0
BANCO GMAC S.A.;59.274.605;b2;I;3;;8;SAO PAULO;SP;06/2014;10.673.902;5.582;9.343.284;465.088;622.040;65.961;34.558;27.143;20.433;89.813;0
MERCEDES-BENZ;51.262;b2;C;3;;198;SAO PAULO;SP;06/2014;10.548.560;138.954;3.809.536;5.493.120;719.277;142.769;54.368;27.405;27.316;135.815;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92.816.560;b4;I;1;;5;PORTO ALEGRE;RS;06/2014;10.516.793;4.218.576;5.311.469;489.857;157.035;87.364;21.957;21.354;134.363;74.818;0
ABC-BRASIL;41.856;b1;C;3;;199;SAO PAULO;SP;06/2014;10.416.241;345.850;2.737.177;4.198.411;1.025.506;77.799;30.573;9.517;6.545;51.163;1.933.699
BIC;32.119;b1;C;2;;199;SAO PAULO;SP;06/2014;10.314.965;4.114.141;2.843.253;993.468;750.118;362.000;250.494;280.406;192.920;163.382;364.784
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1.023.570;b1;I;3;;8;SAO PAULO;SP;06/2014;9.653.799;1.197.286;2.841.484;4.831.060;281.401;79.676;99.614;12.706;742;53.712;256.120
BANCO DAYCOVAL S.A.;62.232.889;b1;I;2;;8;SAO PAULO;SP;06/2014;9.478.962;7.637;4.508.731;4.000.878;333.355;191.194;68.579;40.836;50.074;266.648;11.029
MERCANTIL DO BRASIL;20.152;b1;C;2;;199;BELO HORIZONTE;MG;06/2014;8.662.037;876.901;4.573.065;1.652.485;308.065;410.865;159.068;154.852;185.954;340.782;0
BRB;31.976;b1;C;1;;199;BRASILIA;DF;06/2014;8.533.103;5.379.524;1.379.205;712.574;385.488;211.289;131.072;53.462;51.899;228.590;0
BNP PARIBAS;51.516;b1;C;3;;199;SAO PAULO;SP;06/2014;8.408.285;1.592.995;6.033.832;264.910;121.010;67.133;44.741;53.038;40.981;189.646;0
BANCOOB;51.750;b1;C;2;;199;BRASILIA;DF;06/2014;7.984.697;4.966.550;2.593.549;315.364;61.749;15.519;5.714;9.735;2.687;13.830;0
ALFA;51.293;b1;C;2;;199;SAO PAULO;SP;06/2014;7.781.998;898.813;5.143.030;1.494.333;173.430;15.783;5.061;5.656;4.937;40.956;0
PINE;50.304;b1;C;2;;199;SAO PAULO;SP;06/2014;6.251.779;872.952;1.689.344;1.830.965;718.534;246.181;36.178;26.783;62.751;7.731;760.359
BANCO CNH INDUSTRIAL CAPITAL S.A.;2.992.446;b2;I;3;;8;CURITIBA;PR;06/2014;5.605.983;467.674;1.948.056;1.691.404;976.153;344.889;6.150;36.062;5.733;129.864;0
BANCO FIDIS S/A;62.237.425;b2;I;3;;8;BETIM;MG;06/2014;5.139.207;1.529.015;2.126.396;1.157.834;148.720;46.087;21.622;16.144;1.251;92.137;0
BANCO DE LAGE LANDEN BRASIL S.A.;5.040.481;b2;I;3;;8;PORTO ALEGRE;RS;06/2014;5.101.369;0;3.661.550;417.620;604.892;201.978;21.918;22.428;14.455;156.529;0
CREDIT SUISSE;30.771;b1;C;3;;199;SAO PAULO;SP;06/2014;4.843.614;334.813;1.116.390;461.821;206.545;0;0;18.845;0;25.092;2.680.107
BANCO FIBRA S.A.;58.616.418;b1;I;2;;8;SAO PAULO;SP;06/2014;4.789.412;50.255;1.917.491;1.648.970;183.984;124.536;98.404;59.625;49.098;304.550;352.497
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38.486.817;b4;I;1;;5;BELO HORIZONTE;MG;06/2014;4.703.878;1.609.198;940.978;951.221;1.007.689;52.904;43.422;23.682;38.391;36.394;0
JOHN DEERE;50.071;b1;C;3;;199;INDAIATUBA;SP;06/2014;4.479.133;90.112;2.642.601;1.234.710;431.068;33.222;11.523;6.588;5.395;23.914;0
BANESTES;30.159;b1;C;1;;199;VITORIA;ES;06/2014;4.261.108;2.194.487;1.040.040;411.306;208.332;112.064;69.837;77.838;20.524;126.681;0
BANCO VOLVO BRASIL S.A.;58.017.179;b2;I;3;;8;CURITIBA;PR;06/2014;3.696.842;749.936;1.157.715;1.199.745;394.053;63.421;28.148;22.215;19.907;61.701;0
PORTO SEGURO;51.444;n1;C;2;;197;SAO PAULO;SP;06/2014;3.655.207;24.592;3.223.348;73.451;50.180;53.858;32.756;26.362;24.411;146.247;0
BANCO IBM S.A.;34.270.520;b2;I;3;;8;RIO DE JANEIRO;RJ;06/2014;3.603.391;1.913.139;876.404;293.705;92.009;369.158;27.613;10.985;7.872;12.505;0
BANCO CSF S.A.;8.357.240;b2;I;3;;8;SAO PAULO;SP;06/2014;3.600.397;0;2.824.519;126.358;82.787;107.051;74.995;74.794;60.691;249.200;0
BANCO CATERPILLAR S.A.;2.658.435;b2;I;3;;8;SAO PAULO;SP;06/2014;3.595.772;824.309;1.160.671;748.269;613.409;54.405;55.436;21.940;23.178;94.156;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2.885.855;n1;I;1;;30;PORTO ALEGRE;RS;06/2014;3.486.879;865.929;1.191.247;1.011.490;268.736;76.851;17.170;45.364;2.884;7.208;0
HONDA;51.396;b2;C;3;;198;SAO PAULO;SP;06/2014;3.468.627;3.308;1.870.605;519.166;768.990;91.624;46.981;41.872;34.302;91.780;0
BANCO TOYOTA DO BRASIL S.A.;3.215.790;b2;I;3;;8;SAO PAULO;SP;06/2014;3.443.224;384.773;2.272.223;395.080;267.056;72.207;13.974;7.446;5.870;24.596;0
J.MALUCELLI;30.881;b1;C;2;;199;CURITIBA;PR;06/2014;3.235.206;0;2.484.702;545.896;89.233;27.891;16.877;11.808;9.647;49.152;0
SOCIETE GENERALE;31.859;b1;C;3;;199;SAO PAULO;SP;06/2014;3.149.539;918.450;1.656.562;260.966;79.900;42.236;22.115;18.683;16.566;134.061;0
INDUSVAL;50.531;b1;C;2;;199;SAO PAULO;SP;06/2014;2.930.128;71.706;1.400.817;964.299;145.765;104.400;34.445;20.229;8.104;33.153;147.210
BANCO DO ESTADO DO PARÁ S.A.;4.913.711;b1;I;1;;8;BELEM;PA;06/2014;2.908.235;0;2.630.239;14.913;76.208;27.610;11.745;26.696;11.577;109.246;0
BANCO DA AMAZONIA S.A.;4.902.979;b1;I;1;;2;BELEM;PA;06/2014;2.719.011;605.417;1.233.797;730.301;31.174;55.332;9.612;3.790;4.102;45.486;0
COOPERATIVA DE CRÉDITO CREDICITRUS;54.037.916;b3S;I;2;;9;BEBEDOURO;SP;06/2014;2.310.296;102.963;1.975.374;60.948;37.226;8.226;5.385;9.593;10.704;99.879;0
DEUTSCHE;51.183;b1;C;3;;199;SAO PAULO;SP;06/2014;2.302.716;1.150.625;325.608;260.524;78.862;0;837;0;0;0;486.259
ING;51.073;b1;C;3;;199;SAO PAULO;SP;06/2014;2.219.573;2.198.273;21.300;0;0;0;0;0;0;0;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60.518.222;b1;I;3;;8;SAO PAULO;SP;06/2014;2.166.078;933.255;150.885;70.062;0;0;0;0;0;0;1.011.876
SCANIA BANCO S.A.;11.417.016;b2;I;3;;8;SAO BERNARDO DO CAMPO;SP;06/2014;2.016.396;281.120;719.947;900.985;63.311;18.334;12.513;2.496;4.282;13.407;0
BONSUCESSO;50.706;b1;C;2;;199;BELO HORIZONTE;MG;06/2014;1.928.614;235;1.518.171;129.929;94.811;56.001;15.212;13.698;10.240;90.317;0
PSA FINANCE;51.365;b2;C;3;;198;SAO PAULO;SP;06/2014;1.883.661;0;1.335.779;441.874;52.252;16.793;6.993;5.621;4.234;20.114;0
PERNAMBUCANAS;40.699;n1;C;2;;197;SAO PAULO;SP;06/2014;1.838.820;0;1.225.721;112.288;67.098;73.657;60.399;56.553;48.978;194.125;0
SOFISA;31.873;b1;C;2;;199;SAO PAULO;SP;06/2014;1.816.743;0;460.550;476.104;803.874;15.915;7.908;20.245;2.629;29.519;0
BES;51.482;b2;C;3;;198;SAO PAULO;SP;06/2014;1.710.763;1.449.688;23.928;0;13.465;18.906;0;0;0;0;204.777
BANCO DO ESTADO DE SERGIPE S.A.;13.009.717;b1;I;1;;8;ARACAJU;SE;06/2014;1.665.835;641.637;546.385;318.363;58.415;43.435;15.534;5.383;9.589;27.095;0
ORIGINAL;51.781;b1;C;2;;199;SAO PAULO;SP;06/2014;1.628.259;0;475.008;685.230;349.271;58.731;7.097;16.218;7.830;28.873;0
RODOBENS;51.736;b1;C;2;;199;SAO PAULO;SP;06/2014;1.580.354;542.438;880.404;33.160;56.395;22.463;11.673;6.759;6.219;20.844;0
INDUSTRIAL DO BRASIL;50.988;b1;C;2;;199;SAO PAULO;SP;06/2014;1.550.549;704.606;691.932;98.869;20.112;18.741;3.642;1.147;2.245;9.255;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9.464.032;n1;I;2;;14;SAO PAULO;SP;06/2014;1.491.036;0;1.005.908;73.572;61.114;47.172;45.801;35.812;38.905;182.752;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82.639.451;b3S;I;2;;9;BLUMENAU;SC;06/2014;1.451.399;0;1.162.235;182.817;51.889;17.927;8.737;4.876;4.032;18.885;0
BANCO CARGILL S.A.;3.609.817;b1;I;3;;8;SAO PAULO;SP;06/2014;1.434.433;710.759;658.617;44.225;6.315;0;0;11.307;0;3.209;0
JP MORGAN CHASE;20.107;b1;C;3;;199;SAO PAULO;SP;06/2014;1.389.678;1.035.453;287.823;21.515;1.511;0;0;43.375;0;0;0
BBM;30.207;b1;C;2;;199;SALVADOR;BA;06/2014;1.351.641;120.688;534.187;395.307;255.918;2.201;21;11;12.058;15.304;15.947
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71.328.769;b3S;I;2;;9;SERTAOZINHO;SP;06/2014;1.338.824;295.535;688.627;173.124;72.588;26.695;3.258;16.844;22.887;39.266;0
BANCO FORD S.A.;90.731.688;b2;I;3;;8;SAO PAULO;SP;06/2014;1.316.455;0;739.997;340.083;152.645;83.178;380;93;0;79;0
BANCO TRIANGULO S.A.;17.351.180;b1;I;2;;8;UBERLANDIA;MG;06/2014;1.303.161;124.935;559.385;257.701;237.805;33.042;11.805;15.458;11.684;51.346;0
CREDIT AGRICOLE;51.066;b1;C;3;;199;SAO PAULO;SP;06/2014;1.278.766;1.172.072;106.694;0;0;0;0;0;0;0;0
BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S.A.;60.498.557;b1;I;3;;8;SAO PAULO;SP;06/2014;1.250.255;795.612;2;403.308;13.804;37.530;0;0;0;0;0
CREFISA S.A.-CREDITO, FINANCIAMENTO E INVESTIMENTOS;60.779.196;n1;I;2;;14;SAO PAULO;SP;06/2014;1.210.112;0;770.485;35.141;77.365;51.019;42.901;41.482;24.660;167.059;0
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97.406.706;n1;I;3;;19;BARUERI;SP;06/2014;1.191.563;621.307;281.999;133.261;98.832;8.844;10.345;4.487;6.029;26.460;0
INTERMEDIUM;51.884;b1;C;2;;199;BELO HORIZONTE;MG;06/2014;1.185.551;78.348;954.498;42.170;45.139;14.739;7.166;6.413;8.471;28.606;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1.658.426;b3S;I;2;;9;BRASILIA;DF;06/2014;1.080.411;885.042;142.258;14.248;8.763;8.944;3.558;2.152;2.681;12.766;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO VERDE DE MATO GROSSO - SICREDI OURO VERDE MT;26.529.420;b3S;I;2;;9;LUCAS DO RIO VERDE;MT;06/2014;1.052.127;0;105.514;386.195;413.891;69.294;28.035;9.761;3.386;36.051;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655.522;n1;I;2;;25;BRASILIA;DF;06/2014;1.049.064;292.486;549.862;28.033;16.013;9.191;140.208;3.295;3.984;5.992;0
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28.145.829;b4;I;1;;5;VITORIA;ES;06/2014;976.890;11.325;641.711;188.242;64.792;16.387;9.372;16.600;4.987;23.474;0
BMW;51.420;n1;C;3;;197;SAO PAULO;SP;06/2014;972.854;224.700;283.541;237.605;128.865;92.526;1.861;620;877;2.259;0
OMNI;50.940;n1;C;2;;197;SAO PAULO;SP;06/2014;949.586;0;141.231;355.769;210.400;91.451;35.960;27.277;21.435;66.063;0
DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10.663.610;n1;I;1;;30;SAO PAULO;SP;06/2014;883.537;412.752;146.255;159.010;114.515;20.209;8.723;3.945;4.480;13.647;0
BANCO MONEO S.A.;7.441.209;b2;I;2;;8;CAXIAS DO SUL;RS;06/2014;858.715;4.735;242.315;443.930;57.054;55.478;35.026;4.003;277;15.896;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO PARANÁ SÃO PAULO - SICREDI UNIÃO PR/SP;79.342.069;b3S;I;2;;9;MARINGA;PR;06/2014;831.255;0;285.344;423.179;51.836;27.370;4.102;6.532;3.324;29.568;0
AGÊNCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A.-BADESC;82.937.293;n1;I;1;;30;FLORIANOPOLIS;SC;06/2014;780.688;265.443;131.272;205.355;98.132;5.567;11.721;20.385;8.325;34.486;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81.723.108;b3S;I;2;;9;CAMPO MOURAO;PR;06/2014;772.446;78.355;438.412;223.744;18.028;6.643;4.393;1.986;31;854;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAIBA - SICREDI VANGUARDA PR/SP;78.414.067;b3S;I;2;;9;MEDIANEIRA;PR;06/2014;767.442;0;293.272;382.402;50.399;17.801;3.654;4.576;1.819;13.519;0
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3.584.906;n1;I;1;;30;CURITIBA;PR;06/2014;727.781;60.286;536.454;120.459;6.511;1.177;660;433;324;1.477;0
BANIF;20.255;b1;C;3;;199;SAO PAULO;SP;06/2014;698.605;10.680;99.200;69.227;44.075;28.094;153.836;120.540;9.809;163.143;0
CAIXA GERAL;51.815;b1;C;3;;199;SAO PAULO;SP;06/2014;662.339;68.308;115.833;426.645;50.713;840;0;0;0;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PIONEIRA DA SERRA GAÚCHA   SICREDI PIONEIRA RS;91.586.982;b3S;I;2;;9;NOVA PETROPOLIS;RS;06/2014;660.559;0;179.147;148.388;251.018;49.032;10.535;6.351;2.292;13.796;0
BANCO A.J. RENNER S.A.;92.874.270;b1;I;2;;8;PORTO ALEGRE;RS;06/2014;660.532;0;546.190;53.571;26.580;9.766;4.533;3.753;2.474;13.665;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88.894.548;b3S;I;2;;9;CERRO LARGO;RS;06/2014;599.178;0;123.632;154.897;235.804;45.435;13.632;6.206;2.231;17.342;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32.430.233;b3S;I;2;;9;LINHARES;ES;06/2014;576.132;305;112.497;296.315;106.147;14.130;3.294;12.992;4.914;25.537;0
DACASA FINANCEIRA;51.891;n1;C;2;;197;VITORIA;ES;06/2014;562.850;0;370.452;32.664;23.927;16.581;14.502;14.182;14.156;76.388;0
COOPERATIVA CENTRO BRASILEIRA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE LTDA.;37.395.399;b3S;I;2;;9;GOIANIA;GO;06/2014;558.685;0;272.887;223.727;43.429;4.695;2.967;440;3.507;7.035;0
MIZUHO;51.554;b1;I;3;;199;SAO PAULO;SP;06/2014;540.132;491.750;12.440;23;12;15;15;11;9;35.858;0
COOPERATIVA DE CRÉDITO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES - SICOOB CREDICOONAI.;53.923.116;b3S;I;2;;9;RIBEIRAO PRETO;SP;06/2014;530.224;133;482.821;12.180;10.104;2.301;8.915;2.515;1.743;9.512;0
BANCO MODAL S.A.;30.723.886;b1;I;2;;8;RIO DE JANEIRO;RJ;06/2014;525.694;2.030;206.252;214.161;94.985;1.866;0;0;0;6.400;0
BANCO YAMAHA MOTOR DO BRASIL S.A.;10.371.492;b2;I;3;;8;GUARULHOS;SP;06/2014;519.671;0;1.371;208.474;244.084;19.445;9.044;6.951;5.821;24.480;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78.825.270;b3S;I;2;;9;CHAPECO;SC;06/2014;486.633;0;254.204;160.587;39.665;17.594;2.179;2.247;2.103;8.053;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81.099.491;b3S;I;2;;9;PALOTINA;PR;06/2014;477.581;0;99.136;299.337;48.791;14.915;3.792;3.268;944;7.397;0
BANCO COMMERCIAL INVESTMENT TRUST DO BRASIL S.A. - BANCO MÚLTIPLO;43.818.780;b2;I;3;;8;BARUERI;SP;06/2014;464.687;72.177;155.359;193.484;35.740;4.166;929;529;243;2.060;0
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15.163.587;n1;I;1;;30;SALVADOR;BA;06/2014;462.413;105.543;131.534;124.264;70.544;5.964;1.313;2.877;1.878;18.495;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO CENTRO SUL DO MATO GROSSO DO SUL - SICREDI CENTRO-SUL MS;26.408.161;b3S;I;2;;9;DOURADOS;MS;06/2014;457.278;0;98.157;150.364;166.534;20.783;7.908;3.395;1.336;8.802;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA ÁREA DA SAÚDE, PROFESSORES, CONTABILISTAS E EMPRESÁRIOS DA GRANDE FLORIANÓPOLIS LTDA. - UNICRED FLORIANÓPOLIS;74.064.502;b3S;I;2;;9;FLORIANOPOLIS;SC;06/2014;451.282;0;235.380;164.541;26.384;15.435;2.797;2.217;755;3.773;0
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29.030.467;b1;I;3;;8;SAO PAULO;SP;06/2014;449.245;121.683;327.562;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO GAÚCHO - SICREDI PLANALTO GAÚCHO;88.038.260;b3S;I;2;;9;CRUZ ALTA;RS;06/2014;439.592;0;39.615;146.995;225.328;13.237;2.528;1.341;231;10.318;0
UNICRED JOÃO PESSOA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE JOÃO PESSOA LTDA.;35.571.249;b3S;I;2;;9;JOAO PESSOA;PB;06/2014;435.330;24.548;363.072;11.258;16.756;3.264;1.631;3.982;1.214;9.605;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SORRISO - SICREDI CELEIRO DO MT;26.555.235;b3S;I;2;;9;SORRISO;MT;06/2014;430.261;0;37.920;110.844;242.360;13.525;2.043;3.598;6.676;13.295;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO NORTE DO ESPÍRITO SANTO - SICOOB NORTE;31.815.293;b3S;I;2;;9;SAO GABRIEL DA PALHA;ES;06/2014;427.760;0;229.613;133.680;39.359;8.839;989;1.328;1.187;12.765;0
BANCO RANDON S.A.;11.476.673;b1;I;2;;8;CAXIAS DO SUL;RS;06/2014;420.114;29.334;343.978;30.964;14.998;516;19;160;113;32;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DO RIO GRANDE DO SUL E OESTE DE SANTA CATARINA - SICREDI NORTE RS/SC;87.780.268;b3S;I;2;;9;ERECHIM;RS;06/2014;411.484;0;94.316;188.945;104.625;10.903;3.495;1.877;1.544;5.779;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CARLOS BARBOSA - SICREDI SERRANA RS;90.608.712;b3S;I;2;;9;CARLOS BARBOSA;RS;06/2014;409.961;0;89.155;106.126;177.519;20.180;6.887;4.230;778;5.085;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-SERRANA DO ESPÍRITO SANTO;815.319;b3S;I;2;;9;VENDA NOVA DO IMIGRANTE;ES;06/2014;407.024;10;214.360;137.653;18.583;16.815;2.646;1.053;6.486;9.419;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC;81.607.046;b3S;I;2;;9;SAO MIGUEL D'OESTE;SC;06/2014;402.748;0;354.804;30.115;12.346;1.093;580;1.679;823;1.308;0
BANCO GUANABARA S.A.;31.880.826;b1;I;2;;8;RIO DE JANEIRO;RJ;06/2014;400.897;53;170.066;134.445;58.814;8.080;4.693;8.120;8.822;7.804;0
RENDIMENTO;51.468;b1;C;2;;199;SAO PAULO;SP;06/2014;399.875;0;297.053;52.099;19.323;5.046;125;5.025;1.840;19.365;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE GUARIBA;44.469.161;b3S;I;2;;9;GUARIBA;SP;06/2014;399.743;1.399;392.508;4.013;116;0;284;5;1.389;30;0
UNIPRIME NORTE DO PARANA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS LTDA.;2.398.976;b3S;I;2;;9;LONDRINA;PR;06/2014;399.591;0;196.934;169.074;22.222;2.173;4.182;974;262;3.770;0
BANCO LUSO BRASILEIRO S.A.;59.118.133;b1;I;2;;8;SAO PAULO;SP;06/2014;389.167;179;124.115;223.190;29.305;3.360;1.872;1.327;691;5.128;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33.021.064;b3S;I;2;;9;CANARANA;MT;06/2014;388.704;0;20.913;127.813;200.846;17.398;4.640;3.232;928;12.933;0
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE MARINGÁ - SICOOB METROPOLITANO;3.459.850;b3S;I;2;;9;MARINGA;PR;06/2014;387.100;61;57.328;265.385;37.644;14.477;1.349;769;928;9.158;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO JURUENA - SICREDI UNIVALES MT/RO;70.431.630;b3S;I;2;;9;JUINA;MT;06/2014;375.012;0;43.446;254.949;58.679;6.846;2.459;2.131;1.040;5.462;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL DO ESPÍRITO SANTO - SICOOB SUL;32.467.086;b3S;I;2;;9;CACHOEIRO DE ITAPEMIRIM;ES;06/2014;373.382;33;229.385;103.787;16.189;11.078;1.037;908;5.503;5.463;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, OUTROS PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE MATO GROSSO.;36.900.256;b3S;I;2;;9;CUIABA;MT;06/2014;371.050;0;264.478;75.884;10.791;2.566;703;778;262;15.588;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO CENTRO DO RGS - SICREDI REGIÃO CENTRO;95.594.941;b3S;I;2;;9;SANTA MARIA;RS;06/2014;358.774;0;71.795;108.194;147.211;12.253;7.449;2.216;885;8.772;0
