Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Número de Agências;Número de Postos de Atendimento;
BANCO DA AMAZONIA S.A.;4902979;b1;S3;I;1;BELEM;PA;12/2017;16.952.092;3.167.488;15.066.783;4.925.583;1.885.309;52.045;120;1
BMG;30290;b1;S3;C;2;SAO PAULO;SP;12/2017;16.261.111;8.632.780;13.689.176;10.032.469;2.571.934;9.613;31;0
SOCIETE GENERALE;31859;b1;S3;C;3;SAO PAULO;SP;12/2017;15.949.751;2.019.845;14.632.229;7.008.055;1.317.521;34.193;2;0
BANCO VOLKSWAGEN S.A.;59109165;b2;S3;I;3;SAO PAULO;SP;12/2017;15.453.429;13.146.956;12.823.555;8.789.764;2.629.874;282.325;1;0
BRB;31976;b1;S3;C;1;BRASILIA;DF;12/2017;13.892.108;8.626.042;12.621.227;10.710.154;1.270.882;169.453;124;4
MORGAN STANLEY;51413;b1;S3;C;3;SAO PAULO;SP;12/2017;13.724.089;0;10.846.226;7.643.228;2.877.863;147.763;2;0
ALFA;51293;b1;S3;C;2;SAO PAULO;SP;12/2017;13.696.589;7.712.947;11.345.159;10.661.156;2.351.429;73.160;40;1
BANCO GMAC S.A.;59274605;b2;S3;I;3;SAO PAULO;SP;12/2017;12.415.083;9.515.755;10.445.437;6.492.566;1.969.646;198.468;1;0
DEUTSCHE BANK S.A. - BANCO ALEMAO;62331228;b1;S3;I;3;SAO PAULO;SP;12/2017;12.006.872;1.923.101;10.405.186;5.698.152;1.601.686;42.463;1;0
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL E SUDESTE - CENTRAL SICREDI SUL/SUDESTE;87437687;b3C;S3;I;2;PORTO ALEGRE;RS;12/2017;11.936.918;245.630;11.575.352;10.015;361.565;0;0;0
CREDIT AGRICOLE;51066;b1;S3;C;3;SAO PAULO;SP;12/2017;11.161.122;1.259.874;10.303.070;3.494.502;858.052;-9.116;3;0
MERCANTIL DO BRASIL;20152;b1;S3;C;2;BELO HORIZONTE;MG;12/2017;9.745.345;6.011.006;8.936.642;7.244.147;808.703;18.368;158;72
GOLDMAN SACHS;51585;b2;S3;C;3;SAO PAULO;SP;12/2017;9.275.025;0;7.692.981;2.857.068;1.582.044;207.646;3;0
BANCO CLASSICO S.A.;31597552;b1;S3;I;2;RIO DE JANEIRO;RJ;12/2017;9.157.136;0;3.339.768;927.167;5.817.367;135.291;1;0
ORIGINAL;51781;b1;S3;C;2;SAO PAULO;SP;12/2017;8.832.926;4.978.657;6.617.945;6.220.375;2.214.980;-1.396;3;0
PINE;50304;b1;S3;C;2;SAO PAULO;SP;12/2017;8.586.979;3.951.510;7.678.529;6.295.770;908.450;-242.145;8;0
MERCEDES-BENZ;51262;b2;S3;C;3;SAO PAULO;SP;12/2017;8.470.327;8.019.078;6.928.875;6.445.220;1.541.452;18.380;2;0
BANCO CNH INDUSTRIAL CAPITAL S.A.;2992446;b2;S3;I;3;CURITIBA;PR;12/2017;8.112.410;7.692.446;6.738.568;6.322.863;1.373.842;131.280;1;0
BANCO CSF S.A.;8357240;b2;S3;I;3;SAO PAULO;SP;12/2017;7.374.310;6.287.808;5.363.985;730.963;2.010.326;115.975;2;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;S3;I;2;BRASILIA;DF;12/2017;7.337.777;1.615.678;1.345.634;1.253.072;5.992.143;30.574;63;0
JOHN DEERE;50071;b1;S4;C;3;INDAIATUBA;SP;12/2017;7.335.179;7.002.638;6.350.276;6.194.607;984.903;61.924;2;0
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;b4;S3;I;1;BELO HORIZONTE;MG;12/2017;6.943.555;6.054.126;5.314.254;4.632.444;1.629.301;-141.204;1;0
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;S4;I;1;BELEM;PA;12/2017;6.937.364;3.837.011;5.912.460;5.580.739;1.024.904;165.222;116;31
BANCO FIBRA S.A.;58616418;b1;S3;I;2;SAO PAULO;SP;12/2017;6.897.958;3.248.816;5.906.478;5.269.844;991.480;-23.697;3;0
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;b3C;S3;I;2;CURITIBA;PR;12/2017;6.779.004;133.416;6.585.632;0;193.372;0;0;0
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80160260;b3C;S4;I;2;FLORIANOPOLIS;SC;12/2017;6.623.244;68.789;6.304.801;2.686.355;318.443;0;0;0
PORTO SEGURO;51444;n1;S4;C;2;SAO PAULO;SP;12/2017;6.345.046;6.053.492;5.784.385;1.322.027;560.661;74.249;3;0
BANCO TOYOTA DO BRASIL S.A.;3215790;b2;S4;I;3;SAO PAULO;SP;12/2017;6.215.347;4.787.413;5.598.572;4.837.140;616.775;59.028;1;0
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;S4;I;2;BELO HORIZONTE;MG;12/2017;5.987.513;1.986;5.532.274;263.530;455.238;16.654;0;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;b1;S3;I;3;SAO PAULO;SP;12/2017;5.712.957;1.650.157;4.814.062;4.284.747;898.894;36.882;1;0
PARANÁ BANCO;30881;b1;S4;C;2;CURITIBA;PR;12/2017;5.460.179;3.681.058;4.174.678;3.987.710;1.285.501;122.662;2;0
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;b2;S4;I;3;PORTO ALEGRE;RS;12/2017;5.389.738;4.942.134;4.541.594;4.253.067;848.144;73.903;2;0
XP INVESTIMENTOS;51994;n2;S4;I;2;RIO DE JANEIRO;RJ;12/2017;5.315.578;1.422;4.206.872;742.231;1.108.705;93.232;5;0
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;S4;I;2;BEBEDOURO;SP;12/2017;5.220.796;2.707.772;3.837.372;2.883.390;1.383.424;92.002;0;60
BOCOM;52003;b1;S4;C;3;SALVADOR;BA;12/2017;5.133.354;3.031.645;4.558.440;4.340.185;574.914;20.221;6;0
CREFISA;52010;b1;S4;C;2;SAO PAULO;SP;12/2017;4.989.112;2.215.008;599.331;58.145;4.389.781;503.077;2;0
STONE PAGAMENTOS S.A.;16501555;n4;;I;2;SAO PAULO;SP;12/2017;4.953.573;0;4.604.503;0;349.070;-58.563;1;0
HAITONG;51482;b2;S3;C;3;SAO PAULO;SP;12/2017;4.874.071;436.829;4.345.824;4.063.551;528.246;-52.193;4;0
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;S4;I;1;ARACAJU;SE;12/2017;4.868.785;2.282.020;4.499.711;4.148.551;369.074;57.366;63;10
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;S4;I;2;BELO HORIZONTE;MG;12/2017;4.767.001;122.934;4.590.420;30.371;176.581;5.663;0;0
NU PAGAMENTOS S.A.;18236120;n4;;I;2;SAO PAULO;SP;12/2017;4.726.221;0;4.365.995;352.873;360.226;-78.046;1;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;S5;I;2;BLUMENAU;SC;12/2017;4.703.048;2.269.508;3.635.685;3.278.240;1.067.362;124.228;0;83
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;S4;I;2;RIBEIRAO PRETO;SP;12/2017;4.660.718;0;4.418.426;4.258.640;242.292;8.838;0;0
MIZUHO;51554;b1;S4;I;3;SAO PAULO;SP;12/2017;4.560.871;718.802;3.958.045;3.029.600;602.825;36.084;1;0
BANCO FIDIS S/A;62237425;b2;S4;I;3;BETIM;MG;12/2017;4.464.753;3.450.456;3.860.739;3.732.008;604.015;54.568;2;0
SOFISA;31873;b1;S4;C;2;SAO PAULO;SP;12/2017;4.443.992;2.739.098;3.735.204;3.471.354;708.788;49.322;16;0
HONDA;51396;b2;S4;C;3;SAO PAULO;SP;12/2017;4.339.676;3.389.105;3.640.310;3.402.618;699.366;71.176;2;0
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29030467;b1;S4;I;3;SAO PAULO;SP;12/2017;3.838.179;976.978;3.313.821;2.610.931;524.357;22.910;1;0
BANCO IBM S.A.;34270520;b2;S4;I;3;RIO DE JANEIRO;RJ;12/2017;3.595.814;2.595.829;3.137.285;2.726.600;458.529;24.666;2;0
INTERMEDIUM;51884;b1;S4;C;2;BELO HORIZONTE;MG;12/2017;3.581.262;2.593.045;3.198.091;3.008.236;383.170;26.104;40;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;S4;I;2;SAO PAULO;SP;12/2017;3.567.657;3.337.829;2.709.198;839.689;858.459;88.321;2;0
GRUPO BONSUCESSO - BS2;52034;b1;S4;C;2;BELO HORIZONTE;MG;12/2017;3.538.405;894.449;3.304.075;1.662.658;234.330;24.046;4;0
BANCO VOLVO BRASIL S.A.;58017179;b2;S4;I;3;CURITIBA;PR;12/2017;3.506.450;3.026.078;2.671.436;2.583.865;835.015;91.895;1;0
COOPERATIVA CENTRAL DE CRÉDITO URBANO - CECRED;5463212;b3C;S4;I;2;BLUMENAU;SC;12/2017;3.466.270;49.002;3.216.202;134.381;250.068;0;0;0
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO NORTE DO BRASIL - CENTRAL SICREDI CENTRO NORTE;33667205;b3C;S4;I;2;CUIABA;MT;12/2017;3.330.167;61.134;3.207.291;0;122.876;93;0;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2885855;n1;S4;I;1;PORTO ALEGRE;RS;12/2017;3.301.671;2.544.100;2.611.751;2.503.955;689.920;29.893;1;0
BANCO CARGILL S.A.;3609817;b1;S4;I;3;SAO PAULO;SP;12/2017;3.288.347;2.228.920;2.902.054;2.172.698;386.294;-86.323;1;0
MODAL;51963;b1;S4;C;2;RIO DE JANEIRO;RJ;12/2017;3.027.212;466.182;2.653.679;2.255.852;373.533;-1.078;4;0
INDUSTRIAL DO BRASIL;50988;b1;S4;C;2;SAO PAULO;SP;12/2017;2.971.536;1.986.933;2.468.065;2.307.275;503.472;21.410;8;0
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;S4;I;2;SERTAOZINHO;SP;12/2017;2.930.038;1.759.907;2.528.567;1.625.063;401.471;59.879;0;29
SOCOPA;50328;b1;S4;C;2;SAO PAULO;SP;12/2017;2.787.379;494.589;2.560.802;1.879.276;226.577;30.615;2;0
STANDARD CHARTERED BANK (BRASIL) S.A. - BANCO DE INVESTIMENTO;11932017;b2;S4;I;3;SAO PAULO;SP;12/2017;2.762.287;0;2.460.282;1.530.877;302.005;929;2;0
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;S4;I;2;VITORIA;ES;12/2017;2.694.998;43.300;2.579.155;240.194;115.842;1.077;0;0
PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43180355;n1;S4;I;2;SAO PAULO;SP;12/2017;2.680.223;2.440.155;2.118.518;462.112;561.705;20.966;1;0
BANCO CATERPILLAR S.A.;2658435;b2;S4;I;3;SAO PAULO;SP;12/2017;2.666.071;1.817.924;1.913.147;1.748.296;752.924;50.586;1;0
INDUSVAL;50531;b1;S4;C;2;SAO PAULO;SP;12/2017;2.661.922;773.757;2.389.954;2.147.462;271.967;-136.542;13;0
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE - CENTRAL SICREDI NORTE/NORDESTE;70119680;b3C;S4;I;2;CABEDELO;PB;12/2017;2.651.147;118.469;2.498.057;0;153.089;8.460;0;0
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;S4;I;2;FRANCISCO BELTRAO;PR;12/2017;2.593.818;5.513;2.499.115;1.810.565;94.703;15.982;0;0
OMNI;50940;b1;S4;C;2;SAO PAULO;SP;12/2017;2.581.230;2.107.044;2.300.746;1.819.196;280.484;26.704;4;0
BANCO TRIANGULO S.A.;17351180;b1;S4;I;2;UBERLANDIA;MG;12/2017;2.498.315;1.704.922;2.015.622;1.646.343;482.692;34.531;1;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;S4;I;2;MARINGA;PR;12/2017;2.446.514;1.502.336;2.128.976;1.406.895;317.538;32.425;0;78
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICRED'S DE SANTA CATARINA E DO PARANÁ LTDA - UNICRED CENTRAL SC/PR;543968;b3C;S4;I;2;FLORIANOPOLIS;SC;12/2017;2.430.497;0;2.351.869;0;78.628;-1.523;0;0
RENDIMENTO;51468;b1;S4;C;2;SAO PAULO;SP;12/2017;2.355.174;665.704;2.086.407;966.970;268.768;31.316;13;1
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91586982;b3S;S4;I;2;NOVA PETROPOLIS;RS;12/2017;2.270.901;809.707;1.928.340;1.721.078;342.561;33.032;0;42
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;S5;I;2;BRASILIA;DF;12/2017;2.242.310;1.486.271;1.801.207;1.664.700;441.103;44.720;0;5
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE MINAS GERAIS LTDA.;42898825;b3S;S4;I;2;BELO HORIZONTE;MG;12/2017;2.184.209;769.275;1.879.169;1.828.371;305.040;23.685;0;34
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;S4;I;2;CAMPO MOURAO;PR;12/2017;2.179.910;1.141.368;1.634.461;1.522.874;545.449;37.285;0;43
BANCO ABN AMRO S.A.;3532415;b1;S4;I;3;SAO PAULO;SP;12/2017;2.137.955;1.118.499;1.569.409;1.300.527;568.546;17.457;1;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;S4;I;2;MEDIANEIRA;PR;12/2017;2.134.677;1.230.497;1.811.905;1.287.727;322.771;26.968;0;55
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;S4;I;2;LUCAS DO RIO VERDE;MT;12/2017;2.081.602;1.284.740;1.569.244;911.825;512.358;44.957;0;27
UNIPRIME NORTE DO PARANÁ - COOPERATIVA DE CRÉDITO LTDA;2398976;b3S;S4;I;2;LONDRINA;PR;12/2017;1.974.428;687.982;1.423.220;1.298.651;551.207;37.475;0;26
SCANIA BANCO S.A.;11417016;b2;S4;I;3;SAO BERNARDO DO CAMPO;SP;12/2017;1.966.217;1.810.723;1.699.160;1.595.454;267.057;21.334;2;0
CAIXA GERAL;51815;b1;S4;C;3;SAO PAULO;SP;12/2017;1.905.180;461.965;1.422.525;1.088.191;482.656;8.626;3;0
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3584906;n1;S4;I;1;CURITIBA;PR;12/2017;1.884.587;1.177.133;324.076;211.790;1.560.511;43.817;1;0
CENTRAL DAS COOPERATIVAS DE CREDITO UNICOOB - SICOOB CENTRAL UNICOOB;5036532;b3C;S4;I;2;MARINGA;PR;12/2017;1.873.063;7.658;1.769.329;0;103.734;-434;0;0
UNIPRIME CENTRAL - CENTRAL INTERESTADUAL DE COOPERATIVAS DE CREDITO LTDA.;3046391;b3C;S4;I;2;LONDRINA;PR;12/2017;1.860.932;0;1.810.930;4.288;50.003;0;0;1
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;S5;I;2;CHAPECO;SC;12/2017;1.857.119;1.051.532;1.626.039;1.430.824;231.080;19.548;0;72
BANCO RODOBENS S.A.;33603457;b1;S4;I;2;SAO PAULO;SP;12/2017;1.817.855;1.203.898;1.193.207;1.061.679;624.648;39.449;1;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE CARLOS BARBOSA - SICREDI SERRANA RS;90608712;b3S;S4;I;2;CARLOS BARBOSA;RS;12/2017;1.795.616;728.843;1.559.918;1.299.269;235.698;27.137;0;30
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88894548;b3S;S4;I;2;CERRO LARGO;RS;12/2017;1.729.249;999.109;1.395.861;951.835;333.388;32.013;0;43
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DOS VALES - SICREDI REGIÃO DOS VALES RS;89126130;b3S;S4;I;2;ENCANTADO;RS;12/2017;1.709.780;425.621;1.353.747;1.228.636;356.032;27.165;0;21
CENTRAL DE COOPERATIVAS DE ECONOMIA E CRÉDITO MÚTUO DO ESTADO DO RIO GRANDE DO SUL LTDA - UNICRED CENTRAL RS;1634601;b3C;S4;I;2;PORTO ALEGRE;RS;12/2017;1.691.086;0;1.645.714;0;45.372;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;b3S;S5;I;2;GOIANIA;GO;12/2017;1.673.661;971.710;1.307.441;1.200.974;366.220;51.943;0;15
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81466286;b3S;S4;I;2;PONTA GROSSA;PR;12/2017;1.667.100;888.939;1.477.171;955.460;189.929;21.026;0;23
COOPERATIVA CENTRAL DE CRÉDITO DE GOIÁS LTDA;33416108;b3C;S4;I;2;GOIANIA;GO;12/2017;1.656.287;4.719;1.540.557;0;115.730;5.211;0;1
BMW;51420;n1;S4;C;3;SAO PAULO;SP;12/2017;1.651.898;1.537.090;1.328.483;1.244.711;323.415;16.516;2;0
DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10663610;n1;S4;I;1;SAO PAULO;SP;12/2017;1.624.505;1.160.614;564.342;500.281;1.060.163;15.159;1;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;S4;I;2;PALOTINA;PR;12/2017;1.623.862;1.000.303;1.374.364;926.504;249.498;26.237;0;51
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DE MATO GROSSO DO SUL, GOIÁS, DISTRITO FEDERAL E TOCANTINS – CENTRAL SICREDI BRASIL CENTRAL;33737818;b3C;S4;I;2;GOIANIA;GO;12/2017;1.611.628;56.338;1.569.702;29.613;41.926;22;0;0
BANCO CBSS S.A.;27098060;b2;S4;I;3;BARUERI;SP;12/2017;1.578.594;749.646;1.206.602;832.022;371.992;-38.875;1;0
MÁXIMA;50201;b1;S4;C;2;RIO DE JANEIRO;RJ;12/2017;1.555.702;471.361;1.400.283;1.315.309;155.419;-2.634;5;0
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28145829;b4;S4;I;1;VITORIA;ES;12/2017;1.520.699;1.100.627;1.051.055;830.303;469.644;27.669;1;0
AGIPLAN;51956;b1;S4;C;2;PORTO ALEGRE;RS;12/2017;1.510.721;1.077.056;1.173.894;1.013.639;336.827;80.096;4;0
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB CENTRAL CECRESP;62931522;b3C;S4;I;2;SAO PAULO;SP;12/2017;1.507.635;18.386;1.398.486;1.232.716;109.149;4.365;0;1
BANCO FORD S.A.;90731688;b2;S4;I;3;SAO PAULO;SP;12/2017;1.484.750;1.239.700;1.258.484;1.196.188;226.266;13.815;1;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;S4;I;2;SORRISO;MT;12/2017;1.482.254;673.196;1.163.853;694.661;318.401;23.696;0;15
COOPERATIVA DE CRÉDITO UNICRED DA GRANDE FLORIANÓPOLIS LTDA - UNICRED FLORIANÓPOLIS;74064502;b3S;S5;I;2;FLORIANOPOLIS;SC;12/2017;1.418.130;492.006;1.154.663;1.130.088;263.466;22.987;0;13
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO SUL DO MATO GROSSO DO SUL – SICREDI CENTRO-SUL MS;26408161;b3S;S4;I;2;DOURADOS;MS;12/2017;1.396.271;891.874;1.063.454;644.327;332.816;44.889;0;27
BANCO A.J. RENNER S.A.;92874270;b1;S4;I;2;PORTO ALEGRE;RS;12/2017;1.369.718;956.329;1.235.157;1.027.140;134.561;12.684;2;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DO RIO GRANDE DO SUL E OESTE DE SANTA CATARINA - SICREDI NORTE RS/SC;87780268;b3S;S4;I;2;ERECHIM;RS;12/2017;1.345.888;797.028;1.154.869;816.857;191.019;22.898;0;39
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PLANALTO   SICREDI PLANALTO RS/SC;88038260;b3S;S4;I;2;CRUZ ALTA;RS;12/2017;1.326.993;777.650;1.013.304;528.591;313.690;26.244;0;21
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32430233;b3S;S5;I;2;LINHARES;ES;12/2017;1.322.653;889.501;971.583;784.913;351.070;33.379;0;17
