Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Patrimônio de Referência para Comparação com o RWA;Índice de Basileia;Índice de Imobilização;Número de Agências;Número de Postos de Atendimento;
BB;49906;b1;;C;1;BRASILIA;DF;03/2002;168.590.599;52.831.220;159.492.610;132.797.235;9.097.989;349.017;9.097.989;9,32%;41,94%;3.073;1.576
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;b4;;I;1;RIO DE JANEIRO;RJ;03/2002;118.432.139;35.885.992;106.214.162;40.878.646;12.217.978;294.271;18.316.260;21,19%;65,82%;5;0
CAIXA ECONOMICA FEDERAL;360305;b1;;I;1;BRASILIA;DF;03/2002;108.427.949;21.504.376;104.346.272;91.935.131;4.081.677;214.724;4.081.677;13,71%;61,33%;1.691;346
BRADESCO;10045;b1;;C;2;SAO GONCALO;RJ;03/2002;107.268.089;49.360.716;96.944.769;78.749.697;10.323.320;424.518;11.795.629;15,09%;64,78%;2.911;608
ITAU;10069;b1;;C;2;SAO PAULO;SP;03/2002;78.497.788;26.015.762;66.749.250;49.594.210;11.748.538;467.790;13.157.326;17,43%;72,37%;2.215;873
SANTANDER BANESPA;30379;b1;;C;3;SAO PAULO;SP;03/2002;57.040.041;13.123.765;51.127.105;32.824.700;5.912.936;522.360;5.912.936;15,57%;35,70%;1.022;865
UNIBANCO;10100;b1;;C;2;SAO PAULO;SP;03/2002;55.645.990;22.988.199;49.205.543;41.193.723;6.440.448;226.366;6.440.448;13,80%;61,39%;923;485
ABN AMRO;10076;b1;;C;3;SAO PAULO;SP;03/2002;33.402.353;13.968.321;28.149.081;14.778.492;5.253.272;119.456;5.253.272;16,52%;44,15%;841;786
SAFRA;10083;b1;;C;2;SAO PAULO;SP;03/2002;32.199.648;9.725.028;30.239.783;23.965.088;1.959.865;134.747;1.959.865;12,29%;28,05%;82;11
CITIBANK;30403;b1;;C;3;SAO PAULO;SP;03/2002;26.943.545;9.522.137;23.969.108;12.434.375;2.974.437;157.232;2.974.437;13,08%;5,90%;61;4
BANKBOSTON;30300;b1;;C;3;SAO PAULO;SP;03/2002;26.202.522;8.810.083;24.171.978;15.823.336;2.030.545;31.880;2.030.545;11,71%;24,77%;93;10
BANCO NOSSA CAIXA S.A.;43073394;b1;;I;1;SAO PAULO;SP;03/2002;22.930.339;3.321.593;21.574.430;19.889.511;1.355.909;50.591;1.355.909;20,33%;24,28%;497;311
HSBC;51152;b1;;C;3;CURITIBA;PR;03/2002;22.307.664;6.989.959;21.107.147;14.776.630;1.200.517;61.182;1.783.433;12,95%;56,99%;1.005;595
BBA-CREDITANSTALT;50012;b1;;C;2;SAO PAULO;SP;03/2002;16.844.382;6.576.504;15.518.938;12.158.329;1.325.444;45.732;1.325.444;11,71%;28,98%;13;0
SUDAMERIS;31330;b1;;C;3;SAO PAULO;SP;03/2002;16.366.630;8.265.140;14.975.829;11.956.292;1.390.801;64.771;1.870.800;15,96%;29,86%;300;63
BILBAO VIZCAYA;50452;b1;;C;3;SALVADOR;BA;03/2002;13.154.748;5.233.134;10.696.097;9.790.490;2.458.651;28.462;2.458.651;31,92%;21,75%;458;39
VOTORANTIM;51011;b1;;C;2;SAO PAULO;SP;03/2002;12.480.537;1.812.915;11.155.456;8.833.811;1.325.082;107.836;1.325.082;18,52%;1,18%;7;0
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;;I;1;FORTALEZA;CE;03/2002;10.220.299;6.257.023;9.184.359;6.471.819;1.035.940;6.570;1.035.940;16,34%;14,06%;174;4
BANRISUL;30173;b1;;C;1;PORTO ALEGRE;RS;03/2002;9.478.910;3.502.187;8.858.095;7.668.605;620.815;34.413;620.815;15,73%;25,69%;357;220
DEUTSCHE;51183;b1;;C;3;SAO PAULO;SP;03/2002;9.268.408;1.042.409;8.796.400;3.456.171;472.008;-9.882;634.639;11,55%;11,70%;8;0
LLOYDS;20121;b1;;C;3;SAO PAULO;SP;03/2002;8.641.944;2.879.425;7.986.832;4.770.601;655.112;61.530;655.112;13,87%;10,61%;5;0
