Instituição financeira;Código;Conglomerado;Conglomerado Financeiro;Conglomerado Prudencial;TCB;TC;TI;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Número de Agências;Número de Postos de Atendimento;
BANCO DO BRASIL S.A.;0;BB;49906;;b1;1;1;BRASILIA;DF;09/2013;1.081.494.339;513.294.320;1.017.691.704;841.457.977;63.802.635;2.685.031;5.415;1.564
ITAÚ UNIBANCO S.A.;60701190;ITAU;10069;;b1;2;8;SAO PAULO;SP;09/2013;865.610.238;153.502.398;822.359.972;721.103.690;43.250.266;1.281.841;3.878;865
CAIXA ECONOMICA FEDERAL;360305;;;;b1;1;6;BRASILIA;DF;09/2013;858.538.302;463.350.850;831.964.507;723.894.349;26.573.795;1.865.359;3.173;690
BANCO BRADESCO S.A.;60746948;BRADESCO;10045;;b1;2;8;OSASCO;SP;09/2013;851.981.771;216.856.738;784.948.379;706.988.597;67.033.392;3.063.990;4.672;1.417
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;;;;b4;1;4;RIO DE JANEIRO;RJ;09/2013;724.950.032;267.946.626;679.618.870;457.890.210;45.331.163;1.624.097;4;0
BANCO SANTANDER (BRASIL) S.A.;90400888;SANTANDER;30379;;b1;3;8;SAO PAULO;SP;09/2013;472.472.268;160.120.051;408.728.890;319.256.766;63.743.377;359.639;2.624;1.283
BANCO ITAÚ BBA S.A.;17298092;ITAU;10069;;b1;2;8;SAO PAULO;SP;09/2013;189.400.838;61.622.288;182.882.966;168.644.696;6.517.872;342.924;9;0
HSBC BANK BRASIL S.A. - BANCO MULTIPLO;1701201;HSBC;51152;;b1;3;8;CURITIBA;PR;09/2013;157.283.553;52.539.184;147.312.705;92.819.639;9.970.848;-196.399;865;402
DIBENS LEASING S.A. ARRENDAMENTO MERCANTIL;65654303;ITAU;10069;;n1;2;19;SAO PAULO;SP;09/2013;157.103.003;11.845;134.010.384;133.668.301;23.092.619;485.974;1;0
BANCO ITAUCARD S.A.;17192451;ITAU;10069;;b2;2;8;SAO PAULO;SP;09/2013;148.511.847;77.474.380;130.734.107;85.009.505;17.777.739;625.668;1;0
BANCO SAFRA S.A.;58160789;SAFRA;10083;;b1;2;8;SAO PAULO;SP;09/2013;122.837.351;33.408.379;115.698.808;101.620.920;7.138.543;301.000;102;7
BANCO VOTORANTIM S.A.;59588111;VOTORANTIM;51011;;b1;2;8;SAO PAULO;SP;09/2013;112.331.700;15.650.813;105.234.156;71.079.023;7.097.544;-159.116;27;0
BANCO BTG PACTUAL S.A.;30306294;BTG PACTUAL;49944;;b1;2;8;RIO DE JANEIRO;RJ;09/2013;98.448.323;9.077.981;86.852.051;66.244.829;11.596.272;614.791;9;0
ITAÚ UNIBANCO HOLDING S.A.;60872504;ITAU;10069;;b1;2;8;SAO PAULO;SP;09/2013;89.223.944;0;1.889.160;104.110;87.334.784;2.995.029;1;0
BANCO BRADESCO FINANCIAMENTOS S.A.;7207996;BRADESCO;10045;;b1;2;8;OSASCO;SP;09/2013;76.794.713;38.761.995;49.029.203;42.096.053;27.765.509;446.955;19;0
BRADESCO LEASING S.A. - ARRENDAMENTO MERCANTIL;47509120;BRADESCO;10045;;n1;2;19;OSASCO;SP;09/2013;75.364.202;5.409.518;70.811.040;66.380.878;4.553.162;94.022;1;0
BANCO CITIBANK S.A.;33479023;CITIBANK;30403;;b1;3;8;SAO PAULO;SP;09/2013;57.780.828;13.691.963;52.987.922;34.520.471;4.792.905;-41.749;126;17
BANCO BRADESCO BERJ S.A.;33147315;BRADESCO;10045;;b1;2;8;OSASCO;SP;09/2013;55.625.906;1.672.468;6.131.099;4.993.540;49.494.807;619.627;2;0
BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.;92702067;BANRISUL;30173;;b1;1;8;PORTO ALEGRE;RS;09/2013;53.816.534;25.871.354;48.807.930;40.584.358;5.008.604;182.966;502;217
BV FINANCEIRA S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;1149953;VOTORANTIM;51011;;n1;2;14;SAO PAULO;SP;09/2013;51.332.870;35.924.852;48.944.918;34.326.694;2.387.952;-79.323;78;0
SANTANDER LEASING S.A. ARRENDAMENTO MERCANTIL;47193149;SANTANDER;30379;;n1;3;19;SAO PAULO;SP;09/2013;47.147.863;3.091.237;42.146.679;37.775.795;5.001.183;2.177;1;0
BANCO ITAULEASING S.A.;49925225;ITAU;10069;;b2;2;8;SAO PAULO;SP;09/2013;38.188.288;191.896;716.612;190.203;37.471.676;428.497;1;0
BANCO J.P. MORGAN S.A.;33172537;JP MORGAN CHASE;20107;;b1;3;8;SAO PAULO;SP;09/2013;34.897.506;1.262.591;31.707.498;17.709.600;3.190.008;-57.584;5;1
BANCO DE INVESTIMENTOS CREDIT SUISSE (BRASIL) S.A.;33987793;CREDIT SUISSE;30771;;b2;3;13;SAO PAULO;SP;09/2013;34.585.845;1.059.858;31.414.462;23.955.344;3.171.384;65.404;4;0
BANCO DO NORDESTE DO BRASIL S.A.;7237373;;;;b1;1;8;FORTALEZA;CE;09/2013;33.863.244;11.590.719;31.350.333;16.885.548;2.512.912;103.695;223;5
BANCO BRADESCO CARTÕES S.A.;59438325;BRADESCO;10045;;b1;2;8;OSASCO;SP;09/2013;32.526.477;11.212.389;27.819.405;18.959.732;4.707.073;100.977;2;0
UNIBANCO - UNIÃO DE BANCOS BRASILEIROS S.A.;33700394;ITAU;10069;;b1;2;8;SAO PAULO;SP;09/2013;30.955.156;0;871.617;0;30.083.539;327.778;1;0
AYMORÉ CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;7707650;SANTANDER;30379;;n1;3;14;SAO PAULO;SP;09/2013;30.270.252;27.439.465;29.157.415;27.738.608;1.112.837;13.165;97;1
BV LEASING - ARRENDAMENTO MERCANTIL S.A.;1858774;VOTORANTIM;51011;;n1;2;19;SAO PAULO;SP;09/2013;29.905.213;1.226.010;28.510.862;25.882.763;1.394.350;33.910;1;0
DEUTSCHE BANK S.A. - BANCO ALEMAO;62331228;DEUTSCHE;51183;;b1;3;8;SAO PAULO;SP;09/2013;28.549.687;2.030.881;26.922.465;6.505.064;1.627.223;98.975;2;0
BANCO BMG S.A.;61186680;BMG;30290;;b1;2;8;SAO PAULO;SP;09/2013;26.068.931;17.619.696;22.616.074;9.334.302;3.452.857;70.848;16;0
BB-LEASING S/A ARRENDAMENTO MERCANTIL;31546476;BB;49906;;n1;1;19;BRASILIA;DF;09/2013;25.689.565;510.608;21.988.755;20.923.919;3.700.810;112.715;1;0
BANCO VOLKSWAGEN S.A.;59109165;;;;b2;3;8;SAO PAULO;SP;09/2013;25.480.091;22.668.978;23.297.207;18.532.792;2.182.884;34.935;1;0
BANCO COOPERATIVO SICREDI S.A.;1181521;;;;b1;2;11;PORTO ALEGRE;RS;09/2013;24.404.647;10.175.316;23.610.947;23.132.395;793.700;11.906;5;0
SAFRA LEASING S.A. ARRENDAMENTO MERCANTIL;62063177;SAFRA;10083;;n1;2;19;SAO PAULO;SP;09/2013;19.750.561;262.268;18.973.060;17.687.300;777.501;8.397;1;0
BANCO PANAMERICANO S.A.;59285411;PANAMERICANO;31323;;b1;2;8;SAO PAULO;SP;09/2013;19.402.406;11.924.690;16.884.150;13.741.130;2.518.256;-26.776;2;0
