Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o);
;;;;;;;;;Patrimônio de Referência Nível I para Comparação com RWA;;;Capital Nível II (d);Patrimônio de Referência para Comparação com o RWA;RWA para Risco de Crédito (f);RWA para Risco de Mercado;;;;;RWA para Risco Operacional (h);Ativos Ponderados pelo Risco (RWA) (i) = (f) + (g) + (h);;;;;;;
;;;;;;;;;Capital Principal para Comparação com RWA (a);Capital Complementar (b);Patrimônio de Referência Nível I para Comparação com RWA (c) = (a) + (b);;;;RWAcam (g1);RWAcom (g2);RWAjur (g3);RWAacs (g4);RWA para Risco de Mercado (g) = (g1) + (g2) + (g3) + (g4);;;;;;;;;
BANRISUL - PRUDENCIAL;1000080154;b1;S2;C;1;PORTO ALEGRE;RS;03/2018;5.455.837;0;5.455.837;710.630;6.166.467;29.446.112;659.377;0;4.189;49.156;712.723;9.285.522;39.444.357;74.334.292;13,83%;13,83%;15,63%;7,34%;5,10%
CREDIT SUISSE - PRUDENCIAL;1000080219;b1;S3;C;3;SAO PAULO;SP;03/2018;3.315.213;0;3.315.213;1.329.936;4.645.149;12.333.430;2.398.396;0;6.923.673;569.381;9.891.450;3.511.243;25.736.122;41.689.171;12,88%;12,88%;18,05%;7,95%;1,36%
BNP PARIBAS - PRUDENCIAL;1000080673;b1;S3;C;3;SAO PAULO;SP;03/2018;3.266.435;0;3.266.435;707.053;3.973.488;17.008.988;532.350;0;3.803.244;16.241;4.351.835;3.629.623;24.990.447;32.716.580;13,07%;13,07%;15,90%;9,98%;1,34%
ABC-BRASIL - PRUDENCIAL;1000080312;b1;S3;C;3;SAO PAULO;SP;03/2018;3.398.481;0;3.398.481;554.310;3.952.790;21.911.933;315.525;26.261;714.099;649;1.056.533;1.557.492;24.525.959;37.199.958;13,86%;13,86%;16,12%;9,14%;0,67%
BCO RABOBANK INTL BRASIL S.A. - PRUDENCIAL;1000081555;b1;S3;I;3;SAO PAULO;SP;03/2018;2.332.548;0;2.332.548;1.389.009;3.721.557;18.087.127;249.648;507.744;1.706.446;0;2.463.838;1.784.573;22.335.538;26.057.407;10,44%;10,44%;16,66%;8,95%;0,39%
JP MORGAN CHASE - PRUDENCIAL;1000080116;b1;S3;C;3;SAO PAULO;SP;03/2018;4.443.632;0;4.443.632;0;4.443.632;10.819.717;400.873;18.384;6.851.493;789.014;8.059.764;2.862.295;21.741.777;31.443.311;20,44%;20,44%;20,44%;14,13%;2,34%
BCO DAYCOVAL S.A - PRUDENCIAL;1000081744;b1;S3;C;2;SAO PAULO;SP;03/2018;3.124.429;0;3.124.429;0;3.124.429;15.039.735;1.421.841;0;823.832;77.249;2.322.922;2.082.355;19.445.011;23.646.300;16,07%;16,07%;16,07%;13,21%;27,64%
PAN - PRUDENCIAL;1000080257;b1;S3;C;2;SAO PAULO;SP;03/2018;2.032.729;0;2.032.729;512.643;2.545.372;15.336.886;29.259;0;159.171;0;188.431;2.377.962;17.903.279;24.499.705;11,35%;11,35%;14,22%;8,30%;15,82%
BCO DA AMAZONIA S.A. - PRUDENCIAL;1000081249;b1;S3;I;1;BELEM;PA;03/2018;2.290.144;0;2.290.144;0;2.290.144;13.716.833;1.052;0;39.525;0;40.577;3.627.269;17.384.679;26.467.030;13,17%;13,17%;13,17%;8,65%;6,99%
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL;1000081311;b4;S3;C;1;PORTO ALEGRE;RS;03/2018;2.507.640;0;2.507.640;0;2.507.640;14.438.907;12.445;0;0;1.379;13.825;1.211.705;15.664.436;17.839.609;16,01%;16,01%;16,01%;14,06%;0,84%
BCO CLASSICO S.A. - PRUDENCIAL;1000081665;b1;S3;C;2;RIO DE JANEIRO;RJ;03/2018;6.458.821;0;6.458.821;0;6.458.821;327.768;0;0;642.873;14.166.814;14.809.687;416.270;15.553.725;9.430.536;41,53%;41,53%;41,53%;68,49%;0,00%
VOLKSWAGEN - PRUDENCIAL;1000080202;b2;S3;C;3;SAO PAULO;SP;03/2018;2.783.271;0;2.783.271;933.359;3.716.630;12.166.322;0;0;0;0;0;1.210.813;13.377.135;15.177.822;20,81%;20,81%;27,78%;18,34%;0,14%
BOFA MERRILL LYNCH - PRUDENCIAL;1000080556;b1;S3;C;3;SAO PAULO;SP;03/2018;2.395.857;0;2.395.857;0;2.395.857;3.723.752;415.208;68.534;6.678.062;0;7.161.803;2.078.901;12.964.456;18.213.435;18,48%;18,48%;18,48%;13,15%;2,08%
MORGAN STANLEY - PRUDENCIAL;1000080628;b1;S3;C;3;SAO PAULO;SP;03/2018;2.269.934;0;2.269.934;0;2.269.934;4.919.907;2.681.155;31.617;928.666;2.479.096;6.120.533;1.556.267;12.596.707;17.386.146;18,02%;18,02%;18,02%;13,06%;0,62%
ALFA - PRUDENCIAL;1000080570;b1;S3;C;2;SAO PAULO;SP;03/2018;2.340.777;0;2.340.777;0;2.340.777;9.596.040;184.108;61.612;813.391;96.340;1.155.451;1.165.310;11.916.801;14.342.497;19,64%;19,64%;19,64%;16,32%;14,24%
CCB - PRUDENCIAL;1000080295;b1;S3;C;3;SAO PAULO;SP;03/2018;1.266.673;237.319;1.503.992;714.814;2.218.806;7.080.775;1.486.024;0;0;0;1.486.024;828.851;9.395.650;15.864.472;13,48%;16,01%;23,62%;9,48%;2,24%
MERCEDES-BENZ - PRUDENCIAL;1000080563;b2;S3;C;3;SAO PAULO;SP;03/2018;1.559.161;0;1.559.161;17.331;1.576.492;8.141.485;0;0;0;0;0;1.200.269;9.341.753;8.560.342;16,69%;16,69%;16,88%;18,21%;0,17%
BMG - PRUDENCIAL;1000080178;b1;S3;C;2;SAO PAULO;SP;03/2018;1.082.190;0;1.082.190;218.809;1.300.999;8.528.815;15.832;0;590;0;16.422;653.577;9.198.814;15.163.152;11,76%;11,76%;14,14%;7,14%;16,72%
BRB - PRUDENCIAL;1000080288;b1;S3;C;1;BRASILIA;DF;03/2018;1.074.974;0;1.074.974;324.613;1.399.587;7.776.083;88.356;681;93.176;41.954;224.167;939.362;8.939.612;15.976.621;12,02%;12,02%;15,66%;6,73%;11,33%
GMAC - PRUDENCIAL;1000080848;b2;S3;C;3;SAO PAULO;SP;03/2018;1.849.974;0;1.849.974;0;1.849.974;8.076.534;131;0;0;0;131;600.917;8.677.582;11.316.206;21,32%;21,32%;21,32%;16,35%;5,64%
CREFISA S.A. CFI - PRUDENCIAL;1000083632;b1;S4;C;2;SAO PAULO;SP;03/2018;4.511.805;0;4.511.805;0;4.511.805;3.477.654;3.037;0;0;0;3.037;4.932.682;8.413.372;4.817.309;53,63%;53,63%;53,63%;93,66%;0,72%
BANCOOB - PRUDENCIAL;1000080879;b1;S3;C;2;BRASILIA;DF;03/2018;1.618.921;0;1.618.921;0;1.618.921;6.604.543;13.759;0;108.056;0;121.815;1.490.311;8.216.669;46.939.064;19,70%;19,70%;19,70%;3,45%;10,19%
BANESTES - PRUDENCIAL;1000080147;b1;S3;C;1;VITORIA;ES;03/2018;1.342.457;0;1.342.457;0;1.342.457;6.119.075;5.696;0;252.285;0;257.980;1.701.190;8.078.245;17.297.786;16,62%;16,62%;16,62%;7,76%;18,91%
BANCO CNH INDUSTRIAL CAPITAL S.A - PRUDENCIAL;1000081407;b2;S3;I;3;CURITIBA;PR;03/2018;1.411.773;0;1.411.773;0;1.411.773;7.105.479;0;0;0;0;0;802.846;7.908.325;8.181.862;17,85%;17,85%;17,85%;17,25%;0,95%
ORIGINAL - PRUDENCIAL;1000080903;b1;S3;C;2;SAO PAULO;SP;03/2018;1.079.247;0;1.079.247;0;1.079.247;5.676.379;30.897;1.924;405.086;571.073;1.008.980;850.721;7.536.079;8.123.464;14,32%;14,32%;14,32%;13,29%;6,86%
JOHN DEERE - PRUDENCIAL;1000080343;b1;S4;C;3;INDAIATUBA;SP;03/2018;1.005.621;0;1.005.621;0;1.005.621;6.405.446;89.613;0;0;0;89.613;380.566;6.875.625;7.621.654;14,63%;14,63%;14,63%;13,19%;0,09%
PINE - PRUDENCIAL;1000080374;b1;S3;C;2;SAO PAULO;SP;03/2018;769.088;0;769.088;25.298;794.387;5.546.562;28.174;188.916;272.754;46.725;536.568;504.165;6.587.295;9.707.507;11,68%;11,68%;12,06%;7,92%;20,42%
MERCANTIL DO BRASIL - PRUDENCIAL;1000080123;b1;S3;C;2;BELO HORIZONTE;MG;03/2018;562.788;1.637;564.426;416.808;981.234;5.242.889;267;0;953;0;1.220;1.283.155;6.527.264;9.456.834;8,62%;8,65%;15,03%;5,97%;21,02%
SICREDI - PRUDENCIAL;1000080745;b1;S3;C;2;PORTO ALEGRE;RS;03/2018;1.239.224;154.382;1.393.606;0;1.393.606;5.035.247;15.923;0;45.808;0;61.730;1.398.999;6.495.976;44.545.845;19,08%;21,45%;21,45%;3,13%;8,78%
BCO DES. DE MG S.A. - PRUDENCIAL;1000081328;b4;S3;I;1;BELO HORIZONTE;MG;03/2018;965.558;0;965.558;0;965.558;5.515.103;183.865;0;87.915;0;271.780;670.337;6.457.220;7.016.968;14,95%;14,95%;14,95%;13,76%;5,34%
BCO CSF S.A. - PRUDENCIAL;1000081610;b2;S3;I;3;SAO PAULO;SP;03/2018;1.247.185;0;1.247.185;0;1.247.185;5.717.935;6.508;0;0;0;6.508;608.442;6.332.886;8.675.957;19,69%;19,69%;19,69%;14,38%;2,37%
CREDIT AGRICOLE - PRUDENCIAL;1000080491;b1;S3;C;3;SAO PAULO;SP;03/2018;798.801;0;798.801;0;798.801;3.792.744;79.046;0;1.395.610;0;1.474.657;367.959;5.635.360;21.876.652;14,17%;14,17%;14,17%;3,65%;2,70%
GOLDMAN SACHS - PRUDENCIAL;1000080714;b2;S3;C;3;SAO PAULO;SP;03/2018;1.566.847;0;1.566.847;0;1.566.847;2.548.045;48.928;27.845;1.664.513;89.778;1.831.063;1.177.995;5.557.104;7.932.358;28,20%;28,20%;28,20%;19,75%;1,47%
SOCIETE GENERALE - PRUDENCIAL;1000080264;b1;S3;C;3;SAO PAULO;SP;03/2018;1.289.728;0;1.289.728;0;1.289.728;3.230.980;83.028;0;1.664.951;0;1.747.979;533.549;5.512.509;11.204.265;23,40%;23,40%;23,40%;11,51%;0,30%
DEUTSCHE - PRUDENCIAL;1000080532;b1;S3;C;3;SAO PAULO;SP;03/2018;1.467.581;0;1.467.581;0;1.467.581;3.446.896;17.460;0;1.140.174;0;1.157.633;862.754;5.467.284;9.625.795;26,84%;26,84%;26,84%;15,25%;0,48%
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL;1000081720;b1;S3;C;3;SAO PAULO;SP;03/2018;884.442;0;884.442;673.550;1.557.992;4.189.786;50.166;0;514.539;0;564.705;336.928;5.091.418;8.888.096;17,37%;17,37%;30,60%;9,95%;0,23%
PORTO SEGURO - PRUDENCIAL;1000080642;n1;S4;C;2;SAO PAULO;SP;03/2018;629.257;0;629.257;0;629.257;4.663.898;0;0;158;0;158;340.849;5.004.906;NA;12,57%;12,57%;12,57%;NA%;0,15%
BCO FIBRA S.A. - PRUDENCIAL;1000081483;b1;S3;C;2;SAO PAULO;SP;03/2018;495.606;0;495.606;76.447;572.053;3.938.490;12.434;72.661;145.948;0;231.042;459.059;4.628.592;6.376.679;10,71%;10,71%;12,36%;7,77%;2,10%
HONDA - PRUDENCIAL;1000080611;b2;S4;C;3;SAO PAULO;SP;03/2018;896.362;0;896.362;0;896.362;4.335.438;0;0;0;0;0;282.642;4.618.080;6.572.621;19,41%;19,41%;19,41%;13,64%;0,56%
BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;1000081421;b2;S4;I;3;PORTO ALEGRE;RS;03/2018;856.918;0;856.918;0;856.918;4.374.871;1.601;0;0;0;1.601;170.233;4.546.704;5.476.133;18,85%;18,85%;18,85%;15,65%;1,06%
BCO MUFG BRASIL S.A. - PRUDENCIAL;1000081713;b1;S3;I;3;SAO PAULO;SP;03/2018;1.409.107;0;1.409.107;0;1.409.107;2.938.782;56.661;0;830.869;0;887.529;674.899;4.501.211;13.710.789;31,31%;31,31%;31,31%;10,28%;1,90%
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL;1000081562;b2;S4;I;3;SAO PAULO;SP;03/2018;566.917;0;566.917;0;566.917;4.256.399;0;0;0;0;0;100.677;4.357.075;5.971.962;13,01%;13,01%;13,01%;9,49%;1,60%
BCO DO EST. DO PA S.A. - PRUDENCIAL;1000081586;b1;S4;I;1;BELEM;PA;03/2018;988.336;0;988.336;0;988.336;3.724.244;7.711;0;17.609;2.689;28.009;470.548;4.222.801;7.158.093;23,40%;23,40%;23,40%;13,81%;7,41%
XP INVESTIMENTOS CCTVM S/A - PRUDENCIAL;1000082475;n2;S4;C;2;RIO DE JANEIRO;RJ;03/2018;616.792;0;616.792;0;616.792;1.642.939;66.312;38.205;230.989;247.994;583.499;1.858.636;4.085.073;NA;15,10%;15,10%;15,10%;NA%;7,65%
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;S4;I;2;BEBEDOURO;SP;03/2018;1.427.892;0;1.427.892;0;1.427.892;3.414.970;0;0;0;0;0;669.305;4.084.274;5.604.546;34,96%;34,96%;34,96%;25,48%;5,47%
RODOBENS - PRUDENCIAL;1000080855;b1;S4;C;2;SAO PAULO;SP;03/2018;832.316;0;832.316;0;832.316;3.148.519;0;0;0;0;0;888.020;4.036.540;2.623.936;20,62%;20,62%;20,62%;31,72%;33,14%
BANCO FIDIS - PRUDENCIAL;1000081751;b2;S4;I;3;BETIM;MG;03/2018;611.714;0;611.714;0;611.714;3.536.908;0;0;0;0;0;341.876;3.878.784;4.542.644;15,77%;15,77%;15,77%;13,47%;0,32%
BOCOM - PRUDENCIAL;1000084624;b1;S4;C;3;SALVADOR;BA;03/2018;578.744;0;578.744;0;578.744;3.213.638;129.772;0;26.075;0;155.848;303.072;3.672.558;5.669.778;15,76%;15,76%;15,76%;10,21%;0,77%
PARANÁ BANCO - PRUDENCIAL;1000080233;b1;S4;C;2;CURITIBA;PR;03/2018;718.869;0;718.869;0;718.869;2.581.749;27.314;12.291;21.000;0;60.605;1.002.115;3.644.470;4.716.213;19,72%;19,72%;19,72%;15,24%;13,67%
MIDWAY S.A. - SCFI - PRUDENCIAL;1000083553;n1;S4;I;2;SAO PAULO;SP;03/2018;919.007;0;919.007;0;919.007;2.971.585;0;0;0;0;0;574.344;3.545.929;NA;25,92%;25,92%;25,92%;NA%;0,05%
PERNAMBUCANAS - PRUDENCIAL;1000080305;n1;S4;I;2;SAO PAULO;SP;03/2018;390.339;0;390.339;0;390.339;2.893.806;529;0;186.033;0;186.563;426.448;3.506.817;NA;11,13%;11,13%;11,13%;NA%;3,34%
SOFISA - PRUDENCIAL;1000080271;b1;S4;C;2;SAO PAULO;SP;03/2018;621.056;0;621.056;0;621.056;2.846.954;25.636;3.400;221.380;11.351;261.767;308.435;3.417.155;4.459.466;18,17%;18,17%;18,17%;13,93%;12,75%
ING - PRUDENCIAL;1000080501;b1;S3;C;3;SAO PAULO;SP;03/2018;843.303;0;843.303;0;843.303;2.433.519;8.813;0;649.469;0;658.282;286.798;3.378.599;6.773.605;24,96%;24,96%;24,96%;12,45%;0,23%
VOLVO - PRUDENCIAL;1000080769;b2;S4;C;3;CURITIBA;PR;03/2018;844.689;0;844.689;0;844.689;2.891.020;0;0;0;0;0;476.781;3.367.800;3.374.046;25,08%;25,08%;25,08%;25,03%;1,17%
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;S5;I;2;BLUMENAU;SC;03/2018;NA;NA;NA;NA;1.207.403;3.139.361;0;NA;NA;NA;0;208.296;3.347.656;NA;NA%;NA%;36,07%;NA%;1,89%
INDUSTRIAL DO BRASIL - PRUDENCIAL;1000080477;b1;S4;C;2;SAO PAULO;SP;03/2018;505.107;0;505.107;0;505.107;2.544.883;176.578;0;172.805;0;349.383;276.460;3.170.726;3.270.547;15,93%;15,93%;15,93%;15,44%;6,52%
BADESUL DESENVOLVIMENTO AF/RS - PRUDENCIAL;1000081029;n1;S4;I;1;PORTO ALEGRE;RS;03/2018;506.931;0;506.931;0;506.931;2.544.887;5.862;0;0;0;5.862;421.215;2.971.964;NA;17,06%;17,06%;17,06%;NA%;5,75%
BCO DO EST. DE SE S.A. - PRUDENCIAL;1000081634;b1;S4;C;1;ARACAJU;SE;03/2018;335.802;0;335.802;91.187;426.989;2.492.604;15.592;37;28.017;11.299;54.945;393.683;2.941.232;5.318.857;11,42%;11,42%;14,52%;6,31%;17,99%
BCO CATERPILLAR S.A. - PRUDENCIAL;1000081397;b2;S4;C;3;SAO PAULO;SP;03/2018;896.424;0;896.424;25.558;921.982;2.529.810;41.926;0;0;0;41.926;320.288;2.892.024;2.589.589;31,00%;31,00%;31,88%;34,62%;0,52%
BCO TRIANGULO S.A. - PRUDENCIAL;1000081438;b1;S4;C;2;UBERLANDIA;MG;03/2018;427.741;0;427.741;0;427.741;1.825.209;0;0;0;0;0;969.846;2.795.055;2.613.852;15,30%;15,30%;15,30%;16,36%;13,91%
OMNI - PRUDENCIAL;1000080460;b1;S4;C;2;SAO PAULO;SP;03/2018;283.798;106.079;389.877;0;389.877;1.773.001;1.374;0;0;0;1.374;938.576;2.712.950;2.554.669;10,46%;14,37%;14,37%;15,26%;0,63%
APE POUPEX - PRUDENCIAL;1000081184;n1;S3;I;2;BRASILIA;DF;03/2018;711.655;0;711.655;0;711.655;2.029.073;0;0;0;0;0;531.473;2.560.545;NA;27,79%;27,79%;27,79%;NA%;3,38%
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;S4;I;2;SERTAOZINHO;SP;03/2018;371.191;0;371.191;0;371.191;2.185.359;5.416;2.437;26.210;2.167;36.230;311.659;2.533.248;2.941.823;14,65%;14,65%;14,65%;12,62%;3,66%
SCANIA - PRUDENCIAL;1000080776;b2;S4;C;3;SAO BERNARDO DO CAMPO;SP;03/2018;306.157;0;306.157;44.592;350.748;2.178.603;0;0;0;0;0;351.434;2.530.037;2.185.799;12,10%;12,10%;13,86%;14,01%;0,21%
INTER - PRUDENCIAL;1000080996;b1;S4;C;2;BELO HORIZONTE;MG;03/2018;382.843;0;382.843;0;382.843;1.958.721;40.974;779;27.050;779;69.582;457.097;2.485.399;3.924.236;15,40%;15,40%;15,40%;9,76%;2,54%
BCO ABN AMRO S.A. - PRUDENCIAL;1000081579;b1;S4;I;3;SAO PAULO;SP;03/2018;559.848;0;559.848;0;559.848;1.842.880;319.374;0;29.849;0;349.223;158.290;2.350.393;2.450.383;23,82%;23,82%;23,82%;22,85%;0,52%
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;S4;I;3;SAO PAULO;SP;03/2018;994.470;0;994.470;0;994.470;847.295;70.667;0;1.125.400;0;1.196.066;279.357;2.322.718;4.621.996;42,81%;42,81%;42,81%;21,52%;0,35%
HAITONG - PRUDENCIAL;1000080666;b2;S3;C;3;SAO PAULO;SP;03/2018;437.294;0;437.294;0;437.294;1.161.610;80.905;0;818.516;0;899.422;222.206;2.283.238;6.283.059;19,15%;19,15%;19,15%;6,96%;4,42%
BCO MODAL S.A. - PRUDENCIAL;1000081658;b1;S4;C;2;RIO DE JANEIRO;RJ;03/2018;258.811;0;258.811;0;258.811;1.352.191;45.788;0;435.130;26.122;507.040;290.633;2.149.864;3.885.596;12,04%;12,04%;12,04%;6,66%;5,79%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;S4;I;2;LUCAS DO RIO VERDE;MT;03/2018;523.047;0;523.047;1.312;524.359;1.860.152;31.533;0;0;0;31.533;218.127;2.109.812;2.734.192;24,79%;24,79%;24,85%;19,13%;4,45%
BS2 - PRUDENCIAL;1000080422;b1;S4;C;2;BELO HORIZONTE;MG;03/2018;197.607;0;197.607;78.033;275.640;1.538.174;29.644;169;33.035;26.722;89.570;465.655;2.093.400;4.122.324;9,44%;9,44%;13,17%;4,79%;19,08%
AGIBANK - PRUDENCIAL;1000083694;b1;S4;C;2;PORTO ALEGRE;RS;03/2018;353.392;0;353.392;0;353.392;1.042.177;4.362;1.940;20.175;1.724;28.202;1.013.314;2.083.693;1.658.928;16,96%;16,96%;16,96%;21,30%;10,07%
HSBC BI - PRUDENCIAL;1000084741;b2;S4;I;3;SAO PAULO;SP;03/2018;1.060.925;0;1.060.925;0;1.060.925;477.310;2.652;0;1.102.783;0;1.105.435;477.968;2.060.713;1.347.691;51,48%;51,48%;51,48%;78,72%;0,95%
BCO CARGILL S.A. - PRUDENCIAL;1000081414;b1;S4;I;3;SAO PAULO;SP;03/2018;436.490;0;436.490;0;436.490;1.702.586;62.792;0;2.911;0;65.703;287.204;2.055.493;3.578.356;21,24%;21,24%;21,24%;12,20%;0,06%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;S4;I;2;MARINGA;PR;03/2018;313.976;0;313.976;0;313.976;1.875.583;0;0;0;0;0;156.480;2.032.063;2.964.523;15,45%;15,45%;15,45%;10,59%;21,03%
MIZUHO - PRUDENCIAL;1000080697;b1;S4;C;3;SAO PAULO;SP;03/2018;594.725;0;594.725;0;594.725;1.463.095;10.045;0;240.943;0;250.988;241.199;1.955.282;4.573.887;30,42%;30,42%;30,42%;13,00%;1,46%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;S4;I;2;MEDIANEIRA;PR;03/2018;322.329;0;322.329;3.280;325.609;1.777.823;0;0;0;0;0;132.590;1.910.414;2.781.648;16,87%;16,87%;17,04%;11,59%;18,15%
RENDIMENTO - PRUDENCIAL;1000080659;b1;S4;C;2;SAO PAULO;SP;03/2018;271.630;0;271.630;0;271.630;1.184.044;103.743;0;38.597;0;142.339;531.976;1.858.359;2.229.455;14,62%;14,62%;14,62%;12,18%;4,45%
BANCO IBM S.A. - PRUDENCIAL;1000081689;b2;S4;I;3;RIO DE JANEIRO;RJ;03/2018;472.650;0;472.650;0;472.650;1.518.972;23.549;0;0;0;23.549;279.843;1.822.364;1.635.311;25,94%;25,94%;25,94%;28,90%;0,00%
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;S5;I;2;BRASILIA;DF;03/2018;NA;NA;NA;NA;442.858;1.617.895;0;NA;NA;NA;0;78.972;1.696.867;NA;NA%;NA%;26,10%;NA%;1,79%
SAX S.A. CFI - PRUDENCIAL;1000083515;n1;S4;C;2;BARUERI;SP;03/2018;367.835;0;367.835;0;367.835;1.360.690;0;0;19.831;0;19.831;295.425;1.675.946;NA;21,95%;21,95%;21,95%;NA%;0,27%
