Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o);
;;;;;;;;;Patrimônio de Referência Nível I para Comparação com RWA;;;Capital Nível II (d);Patrimônio de Referência para Comparação com o RWA;RWA para Risco de Crédito (f);RWA para Risco de Mercado;;;;;RWA para Risco Operacional (h);Ativos Ponderados pelo Risco (RWA) (i) = (f) + (g) + (h);;;;;;;
;;;;;;;;;Capital Principal para Comparação com RWA (a);Capital Complementar (b);Patrimônio de Referência Nível I para Comparação com RWA (c) = (a) + (b);;;;RWAcam (g1);RWAcom (g2);RWAjur (g3);RWAacs (g4);RWA para Risco de Mercado (g) = (g1) + (g2) + (g3) + (g4);;;;;;;;;
BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;1000081593;b1;S2;I;1;FORTALEZA;CE;09/2018;4.337.461;0;4.337.461;2.262.229;6.599.690;33.172.613;201.758;5.994;102.458;0;310.210;9.462.647;42.945.471;84.954.709;10,10%;10,10%;15,37%;5,11%;2,25%
BANRISUL - PRUDENCIAL;1000080154;b1;S2;C;1;PORTO ALEGRE;RS;09/2018;5.479.795;0;5.479.795;710.630;6.190.425;28.628.369;681.607;0;3.620;43.548;728.775;9.563.873;38.921.017;78.563.681;14,08%;14,08%;15,91%;6,97%;5,41%
BNP PARIBAS - PRUDENCIAL;1000080673;b1;S3;C;3;SAO PAULO;SP;09/2018;3.163.366;0;3.163.366;843.681;4.007.047;22.265.226;301.667;0;4.769.173;30.773;5.101.613;3.910.945;31.277.784;45.832.326;10,11%;10,11%;12,81%;6,90%;1,67%
JP MORGAN CHASE - PRUDENCIAL;1000080116;b1;S3;C;3;SAO PAULO;SP;09/2018;4.710.044;0;4.710.044;0;4.710.044;12.936.232;333.738;19.122;9.824.237;814.401;10.991.498;2.890.452;26.818.182;36.298.501;17,56%;17,56%;17,56%;12,98%;2,13%
ABC-BRASIL - PRUDENCIAL;1000080312;b1;S3;C;3;SAO PAULO;SP;09/2018;3.478.405;0;3.478.405;771.320;4.249.725;23.016.180;167.142;489.171;996.858;186;1.653.357;1.617.034;26.286.570;39.555.026;13,23%;13,23%;16,17%;8,79%;0,59%
BCO RABOBANK INTL BRASIL S.A. - PRUDENCIAL;1000081555;b1;S3;I;3;SAO PAULO;SP;09/2018;2.695.165;0;2.695.165;1.739.024;4.434.189;22.062.745;836.071;350.777;1.508.753;0;2.695.601;1.171.871;25.930.217;33.815.915;10,39%;10,39%;17,10%;7,97%;0,39%
CREDIT SUISSE - PRUDENCIAL;1000080219;b1;S3;C;3;SAO PAULO;SP;09/2018;3.772.437;0;3.772.437;1.602.093;5.374.531;11.652.900;3.118.790;0;6.740.880;324.748;10.184.418;3.477.896;25.315.214;43.222.368;14,90%;14,90%;21,23%;8,73%;1,33%
BCO DAYCOVAL S.A - PRUDENCIAL;1000081744;b1;S3;C;2;SAO PAULO;SP;09/2018;3.341.876;0;3.341.876;10.450;3.352.326;17.381.536;1.655.973;0;1.220.102;69.407;2.945.481;2.009.298;22.336.315;27.241.891;14,96%;14,96%;15,01%;12,27%;26,41%
BCO DA AMAZONIA S.A. - PRUDENCIAL;1000081249;b1;S3;I;1;BELEM;PA;09/2018;2.416.420;0;2.416.420;0;2.416.420;14.470.248;876;243.579;21.658;0;266.113;3.476.396;18.212.757;28.052.163;13,27%;13,27%;13,27%;8,61%;6,38%
PAN - PRUDENCIAL;1000080257;b1;S3;C;2;SAO PAULO;SP;09/2018;2.139.087;0;2.139.087;386.446;2.525.533;15.682.170;10.960;0;60.340;0;71.301;2.278.425;18.031.895;26.380.864;11,86%;11,86%;14,01%;8,11%;16,75%
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL;1000081311;b4;S3;C;1;PORTO ALEGRE;RS;09/2018;2.638.243;0;2.638.243;0;2.638.243;13.790.472;7.383;0;0;1.379;8.762;1.217.850;15.017.084;17.554.347;17,57%;17,57%;17,57%;15,03%;0,76%
MORGAN STANLEY - PRUDENCIAL;1000080628;b1;S3;C;3;SAO PAULO;SP;09/2018;2.816.210;0;2.816.210;0;2.816.210;8.770.972;554.857;17.264;1.046.660;2.807.200;4.425.980;1.680.616;14.877.569;24.747.457;18,93%;18,93%;18,93%;11,38%;0,64%
BOFA MERRILL LYNCH - PRUDENCIAL;1000080556;b1;S3;C;3;SAO PAULO;SP;09/2018;2.528.719;0;2.528.719;0;2.528.719;4.611.207;523.047;70.699;7.400.055;0;7.993.802;2.080.098;14.685.106;29.026.860;17,22%;17,22%;17,22%;8,71%;2,26%
VOLKSWAGEN - PRUDENCIAL;1000080202;b2;S3;C;3;SAO PAULO;SP;09/2018;3.041.618;0;3.041.618;916.366;3.957.983;13.171.147;0;0;0;0;0;1.143.236;14.314.383;16.293.531;21,25%;21,25%;27,65%;18,67%;0,11%
BCO CLASSICO S.A. - PRUDENCIAL;1000081665;b1;S3;C;2;RIO DE JANEIRO;RJ;09/2018;5.253.402;0;5.253.402;0;5.253.402;565.474;0;0;483.444;12.750.433;13.233.877;272.460;14.071.811;6.652.718;37,33%;37,33%;37,33%;78,97%;6,63%
ALFA - PRUDENCIAL;1000080570;b1;S3;C;2;SAO PAULO;SP;09/2018;2.369.260;0;2.369.260;0;2.369.260;9.425.195;189.126;59.715;601.433;101.833;952.108;1.199.209;11.576.511;14.390.969;20,47%;20,47%;20,47%;16,46%;14,50%
BMG - PRUDENCIAL;1000080178;b1;S3;C;2;SAO PAULO;SP;09/2018;1.408.227;0;1.408.227;0;1.408.227;10.079.075;11.748;0;5.487;0;17.235;659.321;10.755.631;15.952.997;13,09%;13,09%;13,09%;8,83%;16,01%
CCB - PRUDENCIAL;1000080295;b1;S3;C;3;SAO PAULO;SP;09/2018;1.253.781;297.089;1.550.870;711.474;2.262.344;8.282.289;1.015.381;0;20.356;0;1.035.737;907.158;10.225.184;18.338.170;12,26%;15,17%;22,13%;8,46%;2,14%
MERCEDES-BENZ - PRUDENCIAL;1000080563;b2;S3;C;3;SAO PAULO;SP;09/2018;1.656.211;0;1.656.211;17.966;1.674.176;8.799.332;0;0;0;0;0;1.165.980;9.965.312;9.257.905;16,62%;16,62%;16,80%;17,89%;0,30%
GMAC - PRUDENCIAL;1000080848;b2;S3;C;3;SAO PAULO;SP;09/2018;2.012.332;0;2.012.332;0;2.012.332;8.928.621;123;0;0;0;123;576.420;9.505.163;12.396.485;21,17%;21,17%;21,17%;16,23%;5,89%
BANCOOB - PRUDENCIAL;1000080879;b1;S3;C;2;BRASILIA;DF;09/2018;1.743.200;0;1.743.200;0;1.743.200;7.519.556;93.811;0;99.563;0;193.374;1.703.119;9.416.048;54.138.326;18,51%;18,51%;18,51%;3,22%;9,67%
BCO CSF S.A. - PRUDENCIAL;1000081610;b2;S3;I;3;SAO PAULO;SP;09/2018;1.395.998;0;1.395.998;0;1.395.998;8.212.652;7.940;0;0;0;7.940;649.912;8.870.505;11.120.247;15,74%;15,74%;15,74%;12,55%;2,51%
BRB - PRUDENCIAL;1000080288;b1;S3;C;1;BRASILIA;DF;09/2018;1.211.289;0;1.211.289;253.879;1.465.168;7.731.054;57.363;694;91.701;16.901;166.659;898.082;8.795.795;17.154.581;13,77%;13,77%;16,66%;7,06%;10,50%
CREFISA S.A. CFI - PRUDENCIAL;1000083632;b1;S4;C;2;SAO PAULO;SP;09/2018;4.807.868;0;4.807.868;0;4.807.868;3.695.069;1.124;0;0;0;1.124;4.694.723;8.390.916;5.358.859;57,30%;57,30%;57,30%;89,72%;0,70%
BANESTES - PRUDENCIAL;1000080147;b1;S3;C;1;VITORIA;ES;09/2018;1.391.141;0;1.391.141;0;1.391.141;6.487.384;5.700;0;157.794;0;163.494;1.705.515;8.356.393;24.615.299;16,65%;16,65%;16,65%;5,65%;15,51%
ORIGINAL - PRUDENCIAL;1000080903;b1;S3;C;2;SAO PAULO;SP;09/2018;1.150.045;0;1.150.045;0;1.150.045;6.483.778;51.782;0;151.564;613.422;816.768;818.675;8.119.221;9.591.810;14,16%;14,16%;14,16%;11,99%;6,15%
BANCO CNH INDUSTRIAL CAPITAL S.A - PRUDENCIAL;1000081407;b2;S3;I;3;CURITIBA;PR;09/2018;1.422.211;0;1.422.211;0;1.422.211;7.159.375;0;0;0;0;0;815.869;7.975.244;8.529.932;17,83%;17,83%;17,83%;16,67%;1,18%
JOHN DEERE - PRUDENCIAL;1000080343;b1;S4;C;3;INDAIATUBA;SP;09/2018;1.085.666;0;1.085.666;0;1.085.666;6.717.414;122.775;0;0;0;122.775;391.602;7.231.791;7.593.178;15,01%;15,01%;15,01%;14,30%;0,17%
SICREDI - PRUDENCIAL;1000080745;b1;S3;C;2;PORTO ALEGRE;RS;09/2018;1.275.658;161.213;1.436.871;0;1.436.871;5.647.798;14.661;0;62.776;0;77.438;1.498.586;7.223.821;47.614.379;17,66%;19,89%;19,89%;3,02%;8,97%
BCO DES. DE MG S.A. - PRUDENCIAL;1000081328;b4;S3;I;1;BELO HORIZONTE;MG;09/2018;1.069.091;0;1.069.091;0;1.069.091;5.352.283;92.689;0;200.127;0;292.816;669.200;6.314.298;6.992.481;16,93%;16,93%;16,93%;15,29%;1,77%
CREDIT AGRICOLE - PRUDENCIAL;1000080491;b1;S3;C;3;SAO PAULO;SP;09/2018;1.563.418;0;1.563.418;0;1.563.418;4.516.789;45.363;0;1.370.056;0;1.415.418;348.990;6.281.197;34.393.603;24,89%;24,89%;24,89%;4,55%;1,45%
MERCANTIL DO BRASIL - PRUDENCIAL;1000080123;b1;S3;C;2;BELO HORIZONTE;MG;09/2018;648.942;1.191;650.133;343.727;993.860;5.039.306;93;0;670;0;763;1.146.981;6.187.051;9.855.266;10,49%;10,51%;16,06%;6,60%;22,15%
GOLDMAN SACHS - PRUDENCIAL;1000080714;b2;S3;C;3;SAO PAULO;SP;09/2018;1.751.286;0;1.751.286;0;1.751.286;2.644.667;9.299;42.275;2.167.954;55.549;2.275.076;1.209.550;6.129.293;11.427.054;28,57%;28,57%;28,57%;15,33%;1,22%
PINE - PRUDENCIAL;1000080374;b1;S3;C;2;SAO PAULO;SP;09/2018;750.005;0;750.005;27.266;777.270;5.168.064;8.325;33.751;317.994;0;360.070;444.914;5.973.047;9.883.819;12,56%;12,56%;13,01%;7,59%;21,16%
SOCIETE GENERALE - PRUDENCIAL;1000080264;b1;S3;C;3;SAO PAULO;SP;09/2018;1.414.104;0;1.414.104;0;1.414.104;3.795.749;61.292;0;1.310.609;0;1.371.900;482.285;5.649.934;10.868.971;25,03%;25,03%;25,03%;13,01%;0,23%
DEUTSCHE - PRUDENCIAL;1000080532;b1;S3;C;3;SAO PAULO;SP;09/2018;1.488.390;0;1.488.390;0;1.488.390;3.748.575;56.841;0;979.533;0;1.036.373;753.211;5.538.159;9.500.803;26,88%;26,88%;26,88%;15,67%;0,44%
BCO MUFG BRASIL S.A. - PRUDENCIAL;1000081713;b1;S3;I;3;SAO PAULO;SP;09/2018;1.469.434;0;1.469.434;0;1.469.434;3.237.249;38.716;0;1.466.419;0;1.505.135;661.369;5.403.753;14.205.220;27,19%;27,19%;27,19%;10,34%;1,89%
BCO FIBRA S.A. - PRUDENCIAL;1000081483;b1;S3;C;2;SAO PAULO;SP;09/2018;540.501;0;540.501;92.090;632.591;4.287.631;6.534;129.600;437.925;0;574.059;495.117;5.356.807;6.440.727;10,09%;10,09%;11,81%;8,39%;1,95%
PORTO SEGURO - PRUDENCIAL;1000080642;n1;S4;C;2;SAO PAULO;SP;09/2018;739.057;0;739.057;0;739.057;4.857.719;0;0;109.532;0;109.532;356.955;5.324.205;NA;13,88%;13,88%;13,88%;NA%;0,12%
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL;1000081720;b1;S3;C;3;SAO PAULO;SP;09/2018;948.059;0;948.059;814.669;1.762.728;4.459.413;9.340;0;483.803;0;493.143;336.905;5.289.461;8.612.979;17,92%;17,92%;33,33%;11,01%;0,18%
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL;1000081562;b2;S4;I;3;SAO PAULO;SP;09/2018;703.427;0;703.427;0;703.427;5.224.430;0;0;0;0;0;63.813;5.288.243;7.304.205;13,30%;13,30%;13,30%;9,63%;1,22%
HONDA - PRUDENCIAL;1000080611;b2;S4;C;3;SAO PAULO;SP;09/2018;1.230.643;0;1.230.643;0;1.230.643;4.856.986;0;0;0;0;0;293.734;5.150.720;7.191.608;23,89%;23,89%;23,89%;17,11%;0,20%
BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;1000081421;b2;S4;I;3;PORTO ALEGRE;RS;09/2018;911.843;0;911.843;0;911.843;4.397.052;3.411;0;0;0;3.411;171.089;4.571.552;5.499.078;19,95%;19,95%;19,95%;16,58%;1,16%
BCO DO EST. DO PA S.A. - PRUDENCIAL;1000081586;b1;S4;I;1;BELEM;PA;09/2018;1.053.582;0;1.053.582;0;1.053.582;3.987.447;24.465;0;10.965;2.783;38.213;492.532;4.518.192;7.722.620;23,32%;23,32%;23,32%;13,64%;8,00%
ING - PRUDENCIAL;1000080501;b1;S3;C;3;SAO PAULO;SP;09/2018;869.181;0;869.181;0;869.181;3.195.591;38.865;0;973.895;0;1.012.760;285.909;4.494.259;13.871.678;19,34%;19,34%;19,34%;6,27%;0,19%
BANCO FIDIS - PRUDENCIAL;1000081751;b2;S4;I;3;BETIM;MG;09/2018;677.489;0;677.489;0;677.489;3.957.542;0;0;0;0;0;363.271;4.320.814;5.082.358;15,68%;15,68%;15,68%;13,33%;0,19%
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;S4;I;2;BEBEDOURO;SP;09/2018;1.490.309;0;1.490.309;0;1.490.309;3.469.343;0;0;0;0;0;693.966;4.163.310;5.940.240;35,80%;35,80%;35,80%;25,09%;5,81%
RODOBENS - PRUDENCIAL;1000080855;b1;S4;C;2;SAO PAULO;SP;09/2018;833.016;0;833.016;0;833.016;3.146.632;0;0;0;0;0;853.986;4.000.618;2.729.782;20,82%;20,82%;20,82%;30,52%;33,82%
MIDWAY S.A. - SCFI - PRUDENCIAL;1000083553;n1;S4;I;2;SAO PAULO;SP;09/2018;711.195;0;711.195;0;711.195;3.303.503;193;0;0;0;193;608.803;3.912.499;NA;18,18%;18,18%;18,18%;NA%;0,07%
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;S4;I;3;SAO PAULO;SP;09/2018;1.044.725;0;1.044.725;0;1.044.725;1.176.318;82.559;0;2.287.072;0;2.369.631;303.994;3.849.943;4.463.629;27,14%;27,14%;27,14%;23,41%;0,33%
BOCOM - PRUDENCIAL;1000084624;b1;S4;C;3;SALVADOR;BA;09/2018;585.208;0;585.208;0;585.208;3.367.991;75.951;0;16.139;0;92.090;354.527;3.814.609;5.800.771;15,34%;15,34%;15,34%;10,09%;0,78%
XP INVESTIMENTOS CCTVM S/A - PRUDENCIAL;1000082475;n2;S4;I;3;RIO DE JANEIRO;RJ;09/2018;765.512;0;765.512;0;765.512;837.579;113.715;28.970;424.213;73.063;639.960;2.325.714;3.803.253;NA;20,13%;20,13%;20,13%;NA%;10,25%
SOFISA - PRUDENCIAL;1000080271;b1;S4;C;2;SAO PAULO;SP;09/2018;640.626;0;640.626;0;640.626;3.110.274;36.444;3.890;121.536;5.986;167.855;323.173;3.601.302;5.039.538;17,79%;17,79%;17,79%;12,71%;12,08%
PARANÁ BANCO - PRUDENCIAL;1000080233;b1;S4;C;2;CURITIBA;PR;09/2018;861.173;0;861.173;0;861.173;2.524.112;0;0;20.314;0;20.314;1.043.437;3.587.863;5.064.554;24,00%;24,00%;24,00%;17,00%;13,82%
VOLVO - PRUDENCIAL;1000080769;b2;S4;C;3;CURITIBA;PR;09/2018;921.191;0;921.191;0;921.191;3.077.344;0;0;0;0;0;482.239;3.559.583;3.448.624;25,88%;25,88%;25,88%;26,71%;1,05%
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;S5;I;2;BLUMENAU;SC;09/2018;NA;NA;NA;NA;1.287.116;3.283.521;0;NA;NA;NA;0;230.648;3.514.170;NA;NA%;NA%;36,63%;NA%;1,79%
PERNAMBUCANAS - PRUDENCIAL;1000080305;n1;S4;I;2;SAO PAULO;SP;09/2018;350.984;0;350.984;0;350.984;2.626.246;636;0;183.471;0;184.107;487.588;3.297.941;NA;10,64%;10,64%;10,64%;NA%;4,00%
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;S4;I;2;SERTAOZINHO;SP;09/2018;444.315;0;444.315;0;444.315;2.699.995;6.495;2.923;30.948;2.598;42.962;327.164;3.070.121;3.566.414;14,47%;14,47%;14,47%;12,46%;3,19%
INDUSTRIAL DO BRASIL - PRUDENCIAL;1000080477;b1;S4;C;2;SAO PAULO;SP;09/2018;502.156;0;502.156;0;502.156;2.665.324;79.380;0;453;0;79.834;272.395;3.017.553;3.395.835;16,64%;16,64%;16,64%;14,79%;6,45%
BCO DO EST. DE SE S.A. - PRUDENCIAL;1000081634;b1;S4;C;1;ARACAJU;SE;09/2018;365.666;0;365.666;69.179;434.845;2.514.868;13.935;3;30.529;16.046;60.513;400.108;2.975.489;5.485.181;12,29%;12,29%;14,61%;6,67%;17,74%
BCO CATERPILLAR S.A. - PRUDENCIAL;1000081397;b2;S4;C;3;SAO PAULO;SP;09/2018;939.582;0;939.582;30.845;970.427;2.615.693;59.872;0;0;0;59.872;263.458;2.939.024;2.652.720;31,97%;31,97%;33,02%;35,42%;0,50%
INTER - PRUDENCIAL;1000080996;b1;S4;C;2;BELO HORIZONTE;MG;09/2018;905.960;0;905.960;0;905.960;2.335.245;31.437;1.103;24.903;7.153;64.596;508.676;2.908.517;5.086.380;31,15%;31,15%;31,15%;17,81%;2,28%
BADESUL DESENVOLVIMENTO AF/RS - PRUDENCIAL;1000081029;n1;S4;I;1;PORTO ALEGRE;RS;09/2018;560.227;0;560.227;0;560.227;2.538.698;38.609;0;0;0;38.609;312.348;2.889.655;NA;19,39%;19,39%;19,39%;NA%;5,08%
SCANIA - PRUDENCIAL;1000080776;b2;S4;C;3;SAO BERNARDO DO CAMPO;SP;09/2018;320.806;0;320.806;44.566;365.372;2.527.549;0;0;0;0;0;352.545;2.880.094;2.525.505;11,14%;11,14%;12,69%;12,70%;0,65%
OMNI - PRUDENCIAL;1000080460;b1;S4;C;2;SAO PAULO;SP;09/2018;298.480;110.685;409.165;0;409.165;1.903.034;2.176;0;0;0;2.176;964.092;2.869.301;2.799.842;10,40%;14,26%;14,26%;14,61%;4,73%
APE POUPEX - PRUDENCIAL;1000081184;n1;S3;I;2;BRASILIA;DF;09/2018;734.314;0;734.314;0;734.314;2.309.651;0;0;0;0;0;518.481;2.828.132;NA;25,96%;25,96%;25,96%;NA%;3,09%
BCO TRIANGULO S.A. - PRUDENCIAL;1000081438;b1;S4;C;2;UBERLANDIA;MG;09/2018;366.998;0;366.998;0;366.998;1.696.672;0;0;0;0;0;987.681;2.684.353;2.641.954;13,67%;13,67%;13,67%;13,89%;10,00%
AGIBANK - PRUDENCIAL;1000083694;b1;S4;C;2;PORTO ALEGRE;RS;09/2018;425.960;0;425.960;0;425.960;1.224.692;6.962;3.111;32.777;2.765;45.615;1.375.682;2.645.988;2.095.697;16,10%;16,10%;16,10%;20,33%;13,97%
HSBC BI - PRUDENCIAL;1000084741;b2;S4;I;3;SAO PAULO;SP;09/2018;1.075.029;0;1.075.029;0;1.075.029;614.679;8.160;0;1.468.180;0;1.476.340;462.353;2.553.372;2.471.514;42,10%;42,10%;42,10%;43,50%;0,98%
BS2 - PRUDENCIAL;1000080422;b1;S4;C;2;BELO HORIZONTE;MG;09/2018;250.585;0;250.585;86.334;336.918;1.896.147;38.647;173;113.626;22.543;174.989;341.711;2.412.847;5.258.099;10,39%;10,39%;13,96%;4,77%;17,93%
BCO ABN AMRO S.A. - PRUDENCIAL;1000081579;b1;S4;I;3;SAO PAULO;SP;09/2018;577.980;0;577.980;0;577.980;2.015.885;127.223;0;14.295;0;141.519;254.771;2.412.174;2.538.457;23,96%;23,96%;23,96%;22,77%;0,46%
MIZUHO - PRUDENCIAL;1000080697;b1;S4;C;3;SAO PAULO;SP;09/2018;666.058;0;666.058;0;666.058;1.687.328;4.436;0;406.842;0;411.278;250.912;2.349.518;4.284.860;28,35%;28,35%;28,35%;15,54%;1,17%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;S4;I;2;MARINGA;PR;09/2018;339.013;0;339.013;0;339.013;2.097.423;0;0;0;0;0;181.250;2.278.673;3.233.016;14,88%;14,88%;14,88%;10,49%;21,91%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;S4;I;2;LUCAS DO RIO VERDE;MT;09/2018;572.758;0;572.758;1.312;574.070;2.043.444;25.649;0;0;0;25.649;196.571;2.265.665;2.824.856;25,28%;25,28%;25,34%;20,28%;4,58%
HAITONG - PRUDENCIAL;1000080666;b2;S3;C;3;SAO PAULO;SP;09/2018;400.368;0;400.368;0;400.368;1.316.315;3.570;0;501.673;0;505.244;340.958;2.162.516;10.620.608;18,51%;18,51%;18,51%;3,77%;4,15%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;S4;I;2;MEDIANEIRA;PR;09/2018;354.756;0;354.756;3.279;358.036;1.949.353;0;0;0;0;0;153.873;2.103.226;3.015.183;16,87%;16,87%;17,02%;11,77%;18,29%
UNIPRIME NORTE DO PARANÁ - COOPERATIVA DE CRÉDITO LTDA;2398976;b3S;S4;I;2;LONDRINA;PR;09/2018;660.822;0;660.822;0;660.822;1.349.980;46.096;20.686;353.123;31.920;451.825;273.989;2.075.794;2.399.360;31,83%;31,83%;31,83%;27,54%;2,22%
RENDIMENTO - PRUDENCIAL;1000080659;b1;S4;C;2;SAO PAULO;SP;09/2018;287.474;0;287.474;0;287.474;1.382.611;65.010;0;77.414;0;142.424;542.932;2.067.967;2.904.934;13,90%;13,90%;13,90%;9,90%;5,44%
MÁXIMA - PRUDENCIAL;1000080367;b1;S4;C;2;RIO DE JANEIRO;RJ;09/2018;24.947;0;24.947;0;24.947;1.453.708;5.684;0;89.944;318.583;414.211;120.651;1.988.569;2.012.636;1,25%;1,25%;1,25%;1,24%;13,86%
BCO MODAL S.A. - PRUDENCIAL;1000081658;b1;S4;C;2;RIO DE JANEIRO;RJ;09/2018;225.764;0;225.764;0;225.764;1.371.932;38.516;1.461;180.522;26.342;246.841;307.655;1.926.428;2.584.850;11,72%;11,72%;11,72%;8,73%;6,59%
BCO CARGILL S.A. - PRUDENCIAL;1000081414;b1;S4;I;3;SAO PAULO;SP;09/2018;506.857;0;506.857;0;506.857;1.548.494;72.895;0;2.476;0;75.370;287.485;1.911.350;4.352.874;26,52%;26,52%;26,52%;11,64%;0,04%
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;S4;I;2;BELO HORIZONTE;MG;09/2018;299.778;0;299.778;0;299.778;1.691.428;0;0;2.678;0;2.678;113.925;1.808.031;7.034.751;16,58%;16,58%;16,58%;4,26%;16,64%
