Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Patrimônio de Referência para Comparação com o RWA;Índice de Basileia;Índice de Imobilização;Número de Agências;Número de Postos de Atendimento;
CITIBANK - PRUDENCIAL;1000080192;b1;S2;C;3;SAO PAULO;SP;09/2019;86.203.739;11.316.581;76.860.570;44.074.393;9.343.170;393.733;9.107.829;16,79%;1,44%;127;22
BANRISUL - PRUDENCIAL;1000080154;b1;S2;C;1;PORTO ALEGRE;RS;09/2019;80.702.434;34.647.121;72.967.775;61.633.588;7.734.659;291.916;6.740.734;16,17%;6,53%;522;137
BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;1000081593;b1;S2;I;1;FORTALEZA;CE;09/2019;60.003.255;10.501.345;54.928.220;16.953.980;5.075.035;349.238;8.718.015;15,81%;2,65%;296;2
JP MORGAN CHASE - PRUDENCIAL;1000080116;b1;S3;C;3;SAO PAULO;SP;09/2019;59.604.604;2.214.221;54.438.443;32.165.439;5.166.160;149.360;5.085.923;14,48%;1,81%;11;0
BANCOOB - PRUDENCIAL;1000080879;b1;S3;C;2;BRASILIA;DF;09/2019;55.310.021;8.664.618;53.403.403;44.761.621;1.906.618;33.895;1.900.463;17,40%;9,65%;8;0
SICREDI - PRUDENCIAL;1000080745;b1;S3;C;2;PORTO ALEGRE;RS;09/2019;52.444.245;10.449.535;51.179.196;47.609.065;1.265.049;22.058;1.421.777;16,70%;9,23%;7;0
ING - PRUDENCIAL;1000080501;b1;S3;C;3;SAO PAULO;SP;09/2019;49.502.833;3.962.870;48.538.494;11.370.931;964.339;16.348;959.936;13,82%;0,83%;4;0
BNP PARIBAS - PRUDENCIAL;1000080673;b1;S3;C;3;SAO PAULO;SP;09/2019;48.018.688;16.810.843;43.708.039;18.761.635;4.310.649;52.260;4.986.193;16,17%;1,64%;7;0
CREDIT SUISSE - PRUDENCIAL;1000080219;b1;S3;C;3;SAO PAULO;SP;09/2019;43.072.148;4.708.907;38.878.259;15.023.067;4.193.889;16.354;5.429.576;21,88%;1,62%;10;0
CREDIT AGRICOLE - PRUDENCIAL;1000080491;b1;S3;C;3;SAO PAULO;SP;09/2019;42.702.407;2.249.062;41.040.812;6.610.008;1.661.595;-11.296;1.565.362;26,49%;2,03%;5;0
ABC-BRASIL - PRUDENCIAL;1000080312;b1;S3;C;3;SAO PAULO;SP;09/2019;37.079.995;15.191.819;33.123.709;24.115.046;3.956.286;130.521;5.299.502;17,41%;0,53%;13;0
BCO DAYCOVAL S.A - PRUDENCIAL;1000081744;b1;S3;C;2;SAO PAULO;SP;09/2019;32.720.780;21.439.958;28.984.080;23.962.159;3.736.700;268.316;3.891.799;15,77%;24,19%;47;0
BCO RABOBANK INTL BRASIL S.A. - PRUDENCIAL;1000081555;b1;S3;I;3;SAO PAULO;SP;09/2019;32.549.147;22.385.142;29.077.217;22.981.420;3.471.930;92.622;5.299.230;17,45%;0,32%;19;0
BCO MUFG BRASIL S.A. - PRUDENCIAL;1000081713;b1;S3;I;3;SAO PAULO;SP;09/2019;32.312.883;1.568.482;30.796.512;7.276.092;1.516.370;6.770;1.487.264;29,25%;1,36%;2;0
XP INVESTIMENTOS CCTVM S/A - PRUDENCIAL;1000082475;n2;S4;I;2;RIO DE JANEIRO;RJ;09/2019;31.792.268;0;30.176.829;19.694.594;1.615.439;85.458;1.177.625;17,17%;10,03%;4;0
PAN - PRUDENCIAL;1000080257;b1;S3;C;2;SAO PAULO;SP;09/2019;31.662.418;23.241.004;26.831.601;21.423.793;4.830.817;134.552;2.465.269;12,86%;17,93%;5;0
MORGAN STANLEY - PRUDENCIAL;1000080628;b1;S3;C;3;SAO PAULO;SP;09/2019;30.466.100;2.485.658;26.912.959;12.248.709;3.553.141;74.132;3.505.957;20,86%;0,51%;4;0
BANESTES - PRUDENCIAL;1000080147;b1;S3;C;1;VITORIA;ES;09/2019;24.096.947;4.163.274;22.528.726;21.583.854;1.568.221;58.158;1.506.384;17,54%;17,21%;122;37
BCO DA AMAZONIA S.A. - PRUDENCIAL;1000081249;b1;S3;I;1;BELEM;PA;09/2019;20.601.754;3.354.455;18.559.785;5.725.606;2.041.969;1.797;2.411.631;12,25%;5,74%;121;0
NU PAGAMENTOS - PRUDENCIAL;1000084693;n4;;I;2;SAO PAULO;SP;09/2019;20.564.506;10.113.944;19.483.432;8.654.250;1.081.073;-97.647;*;*%;*%;1;0
VOLKSWAGEN - PRUDENCIAL;1000080202;b2;S3;C;3;SAO PAULO;SP;09/2019;19.569.987;16.885.015;16.597.224;11.754.287;2.972.763;144.978;3.821.012;22,24%;0,23%;3;0
CCB - PRUDENCIAL;1000080295;b1;S3;C;3;SAO PAULO;SP;09/2019;19.514.372;9.149.813;17.851.489;13.932.687;1.662.883;159.263;2.001.428;17,45%;1,92%;14;0
BOFA MERRILL LYNCH - PRUDENCIAL;1000080556;b1;S3;C;3;SAO PAULO;SP;09/2019;19.393.230;522.335;16.552.327;9.514.519;2.840.902;106.105;2.840.902;21,53%;2,22%;4;0
BMG - PRUDENCIAL;1000080178;b1;S3;C;2;SAO PAULO;SP;09/2019;18.088.422;10.834.810;15.314.069;11.425.977;2.774.353;65.993;1.684.551;13,80%;19,06%;37;0
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL;1000081311;b4;S3;C;1;PORTO ALEGRE;RS;09/2019;16.634.686;13.354.719;13.789.581;13.004.978;2.845.105;59.342;2.830.802;18,19%;1,40%;4;0
BRB - PRUDENCIAL;1000080288;b1;S3;C;1;BRASILIA;DF;09/2019;16.408.176;10.130.430;14.690.964;11.916.042;1.717.212;113.702;1.468.196;15,49%;11,48%;127;8
ALFA - PRUDENCIAL;1000080570;b1;S3;C;2;SAO PAULO;SP;09/2019;15.266.282;7.805.939;12.739.517;11.701.050;2.526.765;35.268;2.488.270;20,85%;14,40%;45;1
PAGSEGURO;1000084813;n4;;I;2;SAO PAULO;SP;09/2019;14.742.149;19.438;7.601.549;1.683.516;7.140.600;317.857;NA;NA%;NA%;1;0
SOCIETE GENERALE - PRUDENCIAL;1000080264;b1;S3;C;3;SAO PAULO;SP;09/2019;13.750.239;1.304.552;12.281.019;4.313.142;1.469.220;12.333;1.469.052;34,22%;0,37%;4;0
GOLDMAN SACHS - PRUDENCIAL;1000080714;b2;S3;C;3;SAO PAULO;SP;09/2019;13.582.042;179.250;11.757.784;3.353.610;1.824.258;29.788;1.824.258;23,91%;0,96%;4;0
GMAC - PRUDENCIAL;1000080848;b2;S3;C;3;SAO PAULO;SP;09/2019;12.833.819;10.150.546;10.344.219;7.303.298;2.489.601;120.002;2.408.128;24,41%;6,38%;3;0
ORIGINAL - PRUDENCIAL;1000080903;b1;S3;C;2;SAO PAULO;SP;09/2019;12.236.504;7.592.301;9.990.435;9.067.657;2.246.068;12.228;1.497.005;13,64%;4,18%;4;0
MERCEDES-BENZ - PRUDENCIAL;1000080563;b2;S3;C;3;SAO PAULO;SP;09/2019;11.752.266;11.372.841;9.896.942;9.290.032;1.855.324;58.161;1.848.665;14,60%;0,35%;5;0
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL E SUDESTE - CENTRAL SICREDI SUL/SUDESTE;87437687;b3C;S3;I;2;PORTO ALEGRE;RS;09/2019;11.302.138;0;10.908.215;0;393.923;-1;166.754;17,44%;3,45%;0;0
BCO CLASSICO S.A. - PRUDENCIAL;1000081665;b1;S3;C;2;RIO DE JANEIRO;RJ;09/2019;10.611.334;0;3.128.677;38;7.482.657;-619;7.482.657;42,95%;4,56%;2;0
DEUTSCHE - PRUDENCIAL;1000080532;b1;S3;C;3;SAO PAULO;SP;09/2019;10.333.140;1.618.749;8.705.018;3.134.343;1.628.122;7.595;1.528.042;24,60%;0,69%;2;0
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL;1000081720;b1;S3;C;3;SAO PAULO;SP;09/2019;10.060.646;1.167.618;8.274.863;4.815.840;1.785.783;12.915;1.754.851;40,88%;0,13%;2;0
PINE - PRUDENCIAL;1000080374;b1;S3;C;2;SAO PAULO;SP;09/2019;10.046.216;3.270.969;9.263.372;6.681.600;782.844;-23.825;668.343;12,32%;22,78%;8;0
BCO CSF S.A. - PRUDENCIAL;1000081610;b2;S3;I;3;SAO PAULO;SP;09/2019;10.005.682;9.001.538;7.437.999;1.506.190;2.567.682;137.593;1.764.564;15,73%;2,47%;2;0
MERCANTIL DO BRASIL - PRUDENCIAL;1000080123;b1;S3;C;2;BELO HORIZONTE;MG;09/2019;9.911.009;5.054.657;8.988.156;7.177.552;922.852;28.538;1.000.476;17,19%;22,90%;161;85
BANCO CNH INDUSTRIAL CAPITAL S.A - PRUDENCIAL;1000081407;b2;S3;I;3;CURITIBA;PR;09/2019;9.491.800;9.143.187;8.275.700;7.845.973;1.216.100;19.431;1.212.258;13,13%;1,90%;2;0
INTER - PRUDENCIAL;1000080996;b1;S4;C;2;BELO HORIZONTE;MG;09/2019;9.253.265;4.371.409;7.064.584;6.285.308;2.188.681;10.625;2.126.633;43,41%;1,35%;28;0
APE POUPEX - PRUDENCIAL;1000081184;n1;S3;I;2;BRASILIA;DF;09/2019;9.064.953;2.192.245;2.309.327;2.166.764;6.755.626;12.799;813.580;29,58%;1,35%;64;0
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;b3C;S3;I;2;CURITIBA;PR;09/2019;8.991.009;0;8.762.211;0;228.798;-10;132.017;15,05%;4,48%;0;0
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL;1000081562;b2;S4;I;3;SAO PAULO;SP;09/2019;8.715.557;6.758.187;7.860.783;7.002.911;854.774;34.327;778.125;12,57%;1,06%;2;0
JOHN DEERE - PRUDENCIAL;1000080343;b1;S3;C;3;INDAIATUBA;SP;09/2019;8.458.718;8.458.816;7.148.964;7.014.905;1.309.755;44.056;1.301.168;15,47%;0,15%;4;0
BCO DO EST. DO PA S.A. - PRUDENCIAL;1000081586;b1;S3;I;1;BELEM;PA;09/2019;8.269.114;4.574.575;6.902.240;6.547.212;1.366.874;85.912;1.324.926;26,94%;6,12%;122;34
BS2 - PRUDENCIAL;1000080422;b1;S4;C;2;BELO HORIZONTE;MG;09/2019;7.997.582;718.696;7.486.964;2.299.353;510.618;6.297;366.499;11,32%;17,39%;8;0
BOCOM - PRUDENCIAL;1000084624;b1;S4;C;3;SALVADOR;BA;09/2019;7.450.286;4.207.409;6.808.695;6.107.791;641.591;20.977;823.202;15,81%;1,34%;8;0
PORTO SEGURO - PRUDENCIAL;1000080642;n1;S4;C;2;SAO PAULO;SP;09/2019;7.412.440;7.071.088;6.484.922;1.572.318;927.518;51.064;926.328;11,71%;0,09%;5;0
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;S4;I;2;BELO HORIZONTE;MG;09/2019;7.132.790;80.069;6.575.848;195.276;556.942;11.371;328.429;18,40%;15,72%;0;0
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80160260;b3C;S4;I;2;FLORIANOPOLIS;SC;09/2019;6.952.393;80.620;6.581.611;1.810.929;370.782;0;204.097;14,95%;2,35%;0;0
BCO FIBRA S.A. - PRUDENCIAL;1000081483;b1;S3;C;2;SAO PAULO;SP;09/2019;6.799.400;2.944.409;5.783.884;4.690.227;1.015.516;11.627;659.046;12,02%;2,11%;2;0
HONDA - PRUDENCIAL;1000080611;b2;S4;C;3;SAO PAULO;SP;09/2019;6.733.179;4.676.329;4.925.228;3.828.266;1.807.951;65.832;1.513.204;27,26%;0,68%;5;0
MIZUHO - PRUDENCIAL;1000080697;b1;S4;C;3;SAO PAULO;SP;09/2019;6.631.482;1.272.941;5.920.634;4.431.000;710.848;2.746;705.430;21,11%;0,89%;2;0
BANCO FIDIS - PRUDENCIAL;1000081751;b2;S4;I;3;BETIM;MG;09/2019;6.438.998;6.010.983;5.668.463;5.439.668;770.535;36.804;765.136;13,98%;0,15%;3;0
BCO DES. DE MG S.A. - PRUDENCIAL;1000081328;b4;S3;I;1;BELO HORIZONTE;MG;09/2019;6.197.228;4.518.265;4.436.003;3.688.106;1.761.225;17.876;1.144.902;20,37%;1,56%;2;0
SOFISA - PRUDENCIAL;1000080271;b1;S4;C;2;SAO PAULO;SP;09/2019;6.188.756;3.627.348;5.457.963;5.138.376;730.793;25.962;644.829;13,79%;12,32%;18;0
CREFISA S.A. CFI - PRUDENCIAL;1000083632;b1;S4;C;2;SAO PAULO;SP;09/2019;6.156.359;2.389.012;452.862;31.045;5.703.497;209.744;5.555.763;56,45%;0,49%;4;0
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;S4;I;2;BEBEDOURO;SP;09/2019;6.155.889;3.098.838;4.531.755;3.725.008;1.624.134;47.778;1.620.406;35,58%;5,52%;0;66
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;S4;I;3;SAO PAULO;SP;09/2019;6.151.511;2.017.193;5.043.199;3.555.574;1.108.312;18.926;1.108.034;22,49%;0,53%;2;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;S5;I;2;BLUMENAU;SC;09/2019;5.865.092;3.071.331;4.371.928;4.022.244;1.493.164;62.835;1.492.998;34,58%;2,02%;0;95
BCO DO EST. DE SE S.A. - PRUDENCIAL;1000081634;b1;S4;I;1;ARACAJU;SE;09/2019;5.805.442;2.707.963;5.382.585;4.601.580;422.857;20.951;375.305;11,77%;22,81%;64;9
BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;1000081421;b2;S4;I;3;PORTO ALEGRE;RS;09/2019;5.791.567;5.521.822;4.822.211;4.389.398;969.356;25.793;969.356;19,02%;1,44%;3;0
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;S4;I;2;BELO HORIZONTE;MG;09/2019;5.781.416;285.317;5.550.706;2.845;230.710;1.063;122.437;11,87%;5,53%;0;1
PARANÁ BANCO - PRUDENCIAL;1000080233;b1;S4;C;2;CURITIBA;PR;09/2019;5.727.793;3.512.480;4.448.401;4.126.927;1.279.391;56.665;874.365;24,00%;11,79%;4;0
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;S4;I;2;RIBEIRAO PRETO;SP;09/2019;5.289.078;0;5.020.146;4.863.085;268.932;9.624;110.513;10,87%;2,60%;0;0
MIDWAY S.A. - SCFI - PRUDENCIAL;1000083553;n1;S4;I;2;SAO PAULO;SP;09/2019;5.240.906;4.570.966;4.313.069;1.898.430;927.837;45.881;877.755;19,01%;0,06%;2;0
VOLVO - PRUDENCIAL;1000080769;b2;S4;C;3;CURITIBA;PR;09/2019;4.427.764;4.209.795;3.370.083;3.197.934;1.057.680;22.700;1.050.941;24,12%;0,92%;3;0
BCO CARGILL S.A. - PRUDENCIAL;1000081414;b1;S4;I;3;SAO PAULO;SP;09/2019;4.334.155;1.720.781;3.728.476;1.268.620;605.680;23.360;605.566;33,62%;0,00%;2;0
HAITONG - PRUDENCIAL;1000080666;b2;S3;C;3;SAO PAULO;SP;09/2019;4.324.030;311.877;3.807.658;3.287.982;516.372;-1.506;424.034;17,56%;3,08%;6;0
COOPERATIVA CENTRAL DE CRÉDITO - AILOS;5463212;b3C;S4;I;2;BLUMENAU;SC;09/2019;4.249.547;83.643;3.885.884;184.874;363.663;0;307.717;26,18%;6,32%;0;0
SCANIA - PRUDENCIAL;1000080776;b2;S4;C;3;SAO BERNARDO DO CAMPO;SP;09/2019;3.983.097;3.700.150;3.503.624;3.227.135;479.472;24.717;508.395;12,56%;0,64%;3;0
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO NORTE DO BRASIL - CENTRAL SICREDI CENTRO NORTE;33667205;b3C;S4;I;2;CUIABA;MT;09/2019;3.827.144;0;3.704.643;0;122.501;0;60.181;16,00%;3,39%;0;0
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;S4;I;2;SERTAOZINHO;SP;09/2019;3.786.948;2.670.037;3.236.367;2.325.590;550.581;19.060;529.970;15,54%;4,67%;0;32
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;S4;I;2;FRANCISCO BELTRAO;PR;09/2019;3.769.393;6.483;3.635.573;2.635.111;133.820;419;133.820;12,86%;28,62%;0;0
OMNI - PRUDENCIAL;1000080460;b1;S4;C;2;SAO PAULO;SP;09/2019;3.649.021;2.947.577;3.310.975;2.692.496;338.046;19.963;434.108;11,86%;2,96%;6;0
BCO MODAL S.A. - PRUDENCIAL;1000081658;b1;S4;C;2;RIO DE JANEIRO;RJ;09/2019;3.617.136;332.321;3.265.057;2.621.230;352.079;1.596;202.212;11,72%;14,22%;6;0
HSBC BI - PRUDENCIAL;1000084741;b2;S4;I;3;SAO PAULO;SP;09/2019;3.610.025;185.353;2.517.227;465.894;1.092.799;6.710;1.070.785;39,49%;1,21%;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;S4;I;2;MARINGA;PR;09/2019;3.596.402;2.250.134;3.154.240;2.121.086;442.162;4.193;424.939;16,50%;27,67%;0;104
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;S4;I;2;VITORIA;ES;09/2019;3.520.130;92.680;3.340.048;275.298;180.082;426;136.486;15,33%;14,21%;0;0
MÁXIMA - PRUDENCIAL;1000080367;b1;S4;C;2;RIO DE JANEIRO;RJ;09/2019;3.441.031;912.256;3.239.079;2.926.706;201.952;7.352;64.897;3,22%;26,25%;6;1
INDUSTRIAL DO BRASIL - PRUDENCIAL;1000080477;b1;S4;C;2;SAO PAULO;SP;09/2019;3.420.153;2.399.342;2.894.302;2.764.480;525.851;11.931;525.851;16,63%;6,03%;11;0
CENTRAL SICOOB UNI DE COOPERATIVAS DE CRÉDITO;4243780;b3C;S4;I;2;GOIANIA;GO;09/2019;3.310.608;12.213;3.175.940;0;134.668;3.221;131.423;16,85%;14,98%;0;0
PERNAMBUCANAS - PRUDENCIAL;1000080305;n1;S4;I;2;SAO PAULO;SP;09/2019;3.204.699;2.952.373;2.558.070;754.883;646.628;13.294;492.678;13,92%;4,06%;2;0
MERCADOPAGO.COM - PRUDENCIAL;1000084820;n4;;I;2;OSASCO;SP;09/2019;3.193.889;46.891;3.073.440;1.743.245;120.449;-42.454;NA;NA%;NA%;1;0
BCO CATERPILLAR S.A. - PRUDENCIAL;1000081397;b2;S4;I;3;SAO PAULO;SP;09/2019;3.187.134;3.084.225;2.144.622;2.008.913;1.042.512;14.469;1.039.778;30,03%;0,83%;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;S4;I;2;MEDIANEIRA;PR;09/2019;3.178.996;2.023.610;2.756.487;2.055.268;422.509;13.664;409.224;15,90%;23,96%;0;67
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICRED'S DE SANTA CATARINA E DO PARANÁ LTDA - UNICRED CENTRAL SC/PR;543968;b3C;S4;I;2;FLORIANOPOLIS;SC;09/2019;3.024.642;0;2.903.897;0;120.744;199;120.001;15,55%;2,06%;0;0
REALIZE CFI - PRUDENCIAL;1000084703;n1;S4;I;3;PORTO ALEGRE;RS;09/2019;3.012.881;2.729.800;2.513.017;615.300;499.864;68.743;469.111;15,79%;0,88%;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;S4;I;2;LUCAS DO RIO VERDE;MT;09/2019;2.968.939;2.201.020;2.315.676;1.304.578;653.263;33.820;644.200;23,65%;4,98%;0;27
BCO TRIANGULO S.A. - PRUDENCIAL;1000081438;b1;S4;I;2;UBERLANDIA;MG;09/2019;2.898.663;1.884.545;2.439.788;1.776.160;458.875;3.020;435.563;15,74%;14,51%;2;0
RENDIMENTO - PRUDENCIAL;1000080659;b1;S4;C;2;SAO PAULO;SP;09/2019;2.843.704;895.684;2.505.774;1.655.569;337.930;18.978;321.312;15,02%;7,96%;14;1
RODOBENS - PRUDENCIAL;1000080855;b1;S4;C;2;SAO PAULO;SP;09/2019;2.804.236;1.222.058;1.618.289;997.088;1.185.947;49.360;817.549;15,87%;34,28%;7;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E PROFISSIONAIS DA AREA DE SAUDE DO BRASIL LTDA.;42898825;b3S;S5;I;2;BELO HORIZONTE;MG;09/2019;2.788.430;1.156.741;2.355.244;2.296.492;433.186;17.851;401.410;27,10%;3,83%;0;34
BADESUL DESENVOLVIMENTO AF/RS - PRUDENCIAL;1000081029;n1;S4;I;1;PORTO ALEGRE;RS;09/2019;2.758.684;2.059.054;2.015.368;1.870.848;743.317;10.715;586.112;21,70%;4,63%;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;S4;I;2;PALOTINA;PR;09/2019;2.714.609;1.760.397;2.385.184;1.713.973;329.425;20.089;353.169;15,57%;16,77%;0;88
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91586982;b3S;S4;I;2;NOVA PETROPOLIS;RS;09/2019;2.704.462;1.287.681;2.277.337;1.962.166;427.125;18.896;406.922;22,49%;8,75%;0;42
UNIPRIME NORTE DO PARANÁ - COOPERATIVA DE CRÉDITO LTDA;2398976;b3S;S4;I;2;LONDRINA;PR;09/2019;2.694.354;1.036.196;2.154.416;1.954.039;539.938;19.374;538.452;21,18%;2,72%;0;27
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE - CENTRAL SICREDI NORTE/NORDESTE;70119680;b3C;S4;I;2;CABEDELO;PB;09/2019;2.677.284;110.691;2.495.625;0;181.659;5.783;181.642;53,90%;1,75%;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;b3S;S5;I;2;GOIANIA;GO;09/2019;2.662.097;1.511.969;2.193.046;2.042.693;469.051;4.831;460.781;26,65%;6,93%;0;34
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;S4;I;2;CAMPO MOURAO;PR;09/2019;2.621.295;1.375.511;1.899.464;1.819.417;721.831;27.514;720.650;47,21%;0,07%;0;46
BANCO IBM S.A. - PRUDENCIAL;1000081689;b2;S4;I;3;RIO DE JANEIRO;RJ;09/2019;2.472.743;1.968.803;1.991.204;1.687.878;481.538;11.867;455.675;33,69%;0,00%;2;0
AGIBANK - PRUDENCIAL;1000083694;b1;S4;C;2;PORTO ALEGRE;RS;09/2019;2.448.815;1.722.433;1.955.001;1.781.534;493.814;18.458;459.260;13,33%;5,10%;4;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81466286;b3S;S4;I;2;PONTA GROSSA;PR;09/2019;2.441.385;1.349.006;2.160.734;1.537.308;280.652;9.016;274.128;16,05%;25,01%;0;30
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;S5;I;2;CHAPECO;SC;09/2019;2.411.141;1.549.609;2.074.079;1.798.458;337.062;20.933;314.707;17,84%;15,43%;0;75
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;S5;I;2;BRASILIA;DF;09/2019;2.390.144;1.734.094;1.810.231;1.752.281;579.913;25.716;579.351;28,63%;1,30%;0;5
INDUSVAL - PRUDENCIAL;1000080415;b1;S4;C;2;SAO PAULO;SP;09/2019;2.370.528;276.639;1.971.336;1.767.457;399.193;80.410;22.240;1,97%;102,17%;10;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SERRO AZUL – SICREDI UNIÃO RS;88894548;b3S;S4;I;2;CERRO LARGO;RS;09/2019;2.352.751;1.509.945;1.913.894;1.251.988;438.857;20.628;421.032;21,99%;6,25%;0;44
