Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o);
;;;;;;;;;Patrimônio de Referência Nível I para Comparação com RWA;;;Capital Nível II (d);Patrimônio de Referência para Comparação com o RWA (e) = (c) + (d);RWA para Risco de Crédito (f);RWA para Risco de Mercado;;;;;RWA para Risco Operacional (h);Ativos Ponderados pelo Risco (RWA) (i) = (f) + (g) + (h);;;;;;;
;;;;;;;;;Capital Principal para Comparação com RWA (a);Capital Complementar (b);Patrimônio de Referência Nível I para Comparação com RWA (c) = (a) + (b);;;;RWAcam (g1);RWAcom (g2);RWAjur (g3);RWAacs (g4);RWA para Risco de Mercado (g) = (g1) + (g2) + (g3) + (g4);;;;;;;;;
BANCO IBM S.A.;34270520;b2;;I;3;RIO DE JANEIRO;RJ;09/2012;NA;NA;239.789;0;239.789;1.575.909;21.770;0;0;0;21.770;118.449;1.716.128;NA;NA%;NA%;13,97%;NA%;0,00%
CAIXA GERAL;51815;b1;;C;3;SAO PAULO;SP;09/2012;NA;NA;460.421;0;460.421;1.145.242;45.629;0;53.075;27.573;126.277;187.897;1.459.416;NA;NA%;NA%;31,55%;NA%;13,76%
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;;I;2;BRASILIA;DF;09/2012;NA;NA;3.660.098;-727;3.659.371;1.202.247;0;0;14.430;0;14.430;215.493;1.432.171;NA;NA%;NA%;255,51%;NA%;0,65%
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71328769;b3S;;I;2;SERTAOZINHO;SP;09/2012;NA;NA;253.117;0;239.616;1.332.124;0;0;808;0;808;95.820;1.428.752;NA;NA%;NA%;16,77%;NA%;4,68%
FATOR;50122;b1;;C;2;SAO PAULO;SP;09/2012;NA;NA;425.000;0;425.000;878.573;230.501;1.385;103.005;33.742;368.634;176.042;1.423.249;NA;NA%;NA%;29,86%;NA%;33,61%
WESTLB;51554;b1;;I;3;SAO PAULO;SP;09/2012;NA;NA;514.845;6.568;521.412;1.194.902;0;0;82.905;0;82.905;135.522;1.413.329;NA;NA%;NA%;36,89%;NA%;0,57%
BANCO INTERMEDIUM S/A;416968;b1;;I;2;BELO HORIZONTE;MG;09/2012;NA;NA;272.041;0;272.041;1.202.164;0;0;0;0;0;176.913;1.379.077;NA;NA%;NA%;19,73%;NA%;3,03%
SCANIA BANCO S.A.;11417016;b2;;I;3;SAO BERNARDO DO CAMPO;SP;09/2012;NA;NA;110.471;55.236;165.707;1.307.989;0;0;0;0;0;26.813;1.334.802;NA;NA%;NA%;12,41%;NA%;1,04%
BANCO CARGILL S.A.;3609817;b1;;I;3;SAO PAULO;SP;09/2012;NA;NA;250.932;521;251.454;1.123.106;0;0;50.077;0;50.077;86.048;1.259.232;NA;NA%;NA%;19,97%;NA%;0,08%
RENDIMENTO;51468;b1;;C;2;SAO PAULO;SP;09/2012;NA;NA;178.347;0;178.347;829.660;60.016;0;14.666;0;74.683;234.151;1.138.494;NA;NA%;NA%;15,67%;NA%;13,71%
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;;I;2;BRASILIA;DF;09/2012;NA;NA;303.246;0;303.246;1.024.054;0;0;0;0;0;0;1.126.460;NA;NA%;NA%;26,92%;NA%;1,66%
BANCO FORD S.A.;90731688;b2;;I;3;SAO PAULO;SP;09/2012;NA;NA;276.665;0;276.665;997.591;0;0;0;0;0;120.802;1.118.394;NA;NA%;NA%;24,74%;NA%;0,00%
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;;I;2;BLUMENAU;SC;09/2012;NA;NA;336.681;0;336.681;1.014.619;0;0;0;0;0;0;1.116.081;NA;NA%;NA%;30,17%;NA%;3,53%
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;;I;2;SAO PAULO;SP;09/2012;NA;NA;369.559;15.088;384.647;886.799;0;0;24;0;24;151.956;1.038.779;NA;NA%;NA%;37,03%;NA%;0,14%
BANCO STANDARD DE INVESTIMENTOS S.A.;4866275;b2;;I;3;SAO PAULO;SP;09/2012;NA;NA;310.421;1.410;311.831;601.222;0;0;299.874;0;299.874;131.777;1.032.872;NA;NA%;NA%;30,19%;NA%;4,70%
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97406706;n1;;I;3;BARUERI;SP;09/2012;NA;NA;412.866;0;412.866;944.765;0;0;0;0;0;73.407;1.018.172;NA;NA%;NA%;40,55%;NA%;0,00%
COOPERATIVA CENTRAL DE CRÉDITO DO RIO GRANDE DO SUL E SANTA CATARINA - CENTRAL SICREDI SUL;87437687;b3C;;I;2;PORTO ALEGRE;RS;09/2012;NA;NA;239.011;0;112.573;881.284;0;0;33.425;2.349;35.774;10.143;927.201;NA;NA%;NA%;12,14%;NA%;4,57%
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;;I;2;BELO HORIZONTE;MG;09/2012;NA;NA;207.880;0;128.020;855.947;0;0;3.075;0;3.075;41.674;900.696;NA;NA%;NA%;14,21%;NA%;45,09%
DACASA FINANCEIRA S.A.-SOC. DE CRED. FINANC. E INVESTIMENTO;27406222;n1;;I;2;VITORIA;ES;09/2012;NA;NA;108.476;0;108.476;570.586;0;0;12.528;0;12.528;259.094;842.209;NA;NA%;NA%;12,88%;NA%;17,67%
BANCO MONEO S.A.;7441209;b2;;I;2;CAXIAS DO SUL;RS;09/2012;NA;NA;167.553;0;167.553;725.478;0;0;6;0;6;84.475;809.959;NA;NA%;NA%;20,69%;NA%;0,48%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO PARANÁ - SICREDI UNIÃO PR;79342069;b3S;;I;2;MARINGA;PR;09/2012;NA;NA;118.058;0;111.148;737.820;0;0;0;0;0;63.682;801.501;NA;NA%;NA%;13,87%;NA%;22,20%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CATARATAS DO IGUAÇU - SICREDI CATARATAS DO IGUAÇU;78414067;b3S;;I;2;MEDIANEIRA;PR;09/2012;NA;NA;111.372;0;104.906;704.515;0;0;0;3.095;3.095;47.380;754.990;NA;NA%;NA%;13,90%;NA%;13,84%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PIONEIRA DA SERRA GAÚCHA   SICREDI PIONEIRA RS;91586982;b3S;;I;2;NOVA PETROPOLIS;RS;09/2012;NA;NA;164.350;0;154.005;692.932;0;0;1;246;247;38.583;731.762;NA;NA%;NA%;21,05%;NA%;12,01%
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28145829;b4;;I;1;VITORIA;ES;09/2012;NA;NA;149.983;0;149.983;638.415;0;0;0;0;0;84.298;722.713;NA;NA%;NA%;20,75%;NA%;7,34%
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15163587;n1;;I;1;SALVADOR;BA;09/2012;NA;NA;417.762;5.773;273.535;643.678;0;0;0;0;0;77.576;721.254;NA;NA%;NA%;37,92%;NA%;4,01%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88894548;b3S;;I;2;CERRO LARGO;RS;09/2012;NA;NA;139.836;0;130.932;665.430;0;0;0;983;983;36.360;702.774;NA;NA%;NA%;18,63%;NA%;16,50%
NOSSA CAIXA DESENVOLVIMENTO - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10663610;n1;;I;1;SAO PAULO;SP;09/2012;NA;NA;1.033.797;0;833.797;536.316;0;0;0;0;0;113.204;649.520;NA;NA%;NA%;128,37%;NA%;0,33%
STANDARD CHARTERED BANK (BRASIL) S.A. ? BANCO DE INVESTIMENTO;11932017;b2;;I;3;SAO PAULO;SP;09/2012;NA;NA;190.818;3.500;194.318;346.857;53.401;0;159.344;0;212.745;73.893;633.495;NA;NA%;NA%;30,67%;NA%;0,26%
BANCO FICSA S.A.;61348538;b1;;I;2;SAO PAULO;SP;09/2012;NA;NA;78.824;0;78.824;575.190;6.924;0;437;1.129;8.491;38.062;621.742;NA;NA%;NA%;12,68%;NA%;2,63%
