Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o);
;;;;;;;;;Patrimônio de Referência Nível I para Comparação com RWA;;;Capital Nível II (d);Patrimônio de Referência para Comparação com o RWA;RWA para Risco de Crédito (f);RWA para Risco de Mercado;;;;;RWA para Risco Operacional (h);Ativos Ponderados pelo Risco (RWA) (i) = (f) + (g) + (h);;;;;;;
;;;;;;;;;Capital Principal para Comparação com RWA (a);Capital Complementar (b);Patrimônio de Referência Nível I para Comparação com RWA (c) = (a) + (b);;;;RWAcam (g1);RWAcom (g2);RWAjur (g3);RWAacs (g4);RWA para Risco de Mercado (g) = (g1) + (g2) + (g3) + (g4);;;;;;;;;
MERCEDES-BENZ - PRUDENCIAL;1000080563;b2;S3;C;3;SAO PAULO;SP;06/2019;1.848.665;0;1.848.665;0;1.848.665;11.425.187;0;0;0;0;0;1.238.528;12.663.715;11.812.728;14,60%;14,60%;14,60%;15,65%;0,35%
BMG - PRUDENCIAL;1000080178;b1;S3;C;2;SAO PAULO;SP;06/2019;1.597.172;82.166;1.679.339;5.212;1.684.551;11.452.348;26.008;0;2.337;0;28.344;729.134;12.209.827;17.544.882;13,08%;13,75%;13,80%;9,57%;19,06%
ALFA - PRUDENCIAL;1000080570;b1;S3;C;2;SAO PAULO;SP;06/2019;2.488.270;0;2.488.270;0;2.488.270;10.144.700;219.500;79.511;207.537;66.332;572.880;1.215.508;11.933.088;16.709.581;20,85%;20,85%;20,85%;14,89%;14,40%
CCB - PRUDENCIAL;1000080295;b1;S3;C;3;SAO PAULO;SP;06/2019;1.275.906;308.998;1.584.905;416.523;2.001.428;9.818.335;312.470;0;43.863;0;356.333;1.292.803;11.467.470;15.436.420;11,13%;13,82%;17,45%;10,27%;1,92%
BCO CSF S.A. - PRUDENCIAL;1000081610;b2;S3;I;3;SAO PAULO;SP;06/2019;1.764.564;0;1.764.564;0;1.764.564;10.390.360;14.746;0;0;0;14.746;810.914;11.216.020;14.023.077;15,73%;15,73%;15,73%;12,58%;2,47%
ORIGINAL - PRUDENCIAL;1000080903;b1;S3;C;2;SAO PAULO;SP;06/2019;1.497.005;0;1.497.005;0;1.497.005;8.528.979;1.305;3.819;270.564;961.166;1.236.853;1.209.870;10.975.703;12.803.460;13,64%;13,64%;13,64%;11,69%;4,18%
BANCOOB - PRUDENCIAL;1000080879;b1;S3;C;2;BRASILIA;DF;06/2019;1.900.463;0;1.900.463;0;1.900.463;8.393.713;55.902;2.919;149.827;4.200;212.848;2.314.468;10.921.029;56.735.848;17,40%;17,40%;17,40%;3,35%;9,65%
GMAC - PRUDENCIAL;1000080848;b2;S3;C;3;SAO PAULO;SP;06/2019;2.408.128;0;2.408.128;0;2.408.128;9.230.957;83;0;0;0;83;633.955;9.864.995;12.903.348;24,41%;24,41%;24,41%;18,66%;6,38%
CREFISA S.A. CFI - PRUDENCIAL;1000083632;b1;S4;C;2;SAO PAULO;SP;06/2019;5.555.763;0;5.555.763;0;5.555.763;3.642.019;894;0;0;0;894;6.199.165;9.842.078;6.134.745;56,45%;56,45%;56,45%;90,56%;0,49%
BRB - PRUDENCIAL;1000080288;b1;S3;C;1;BRASILIA;DF;06/2019;1.291.140;0;1.291.140;177.056;1.468.196;8.583.242;31.406;1.156;0;99;32.661;864.184;9.480.086;17.682.956;13,62%;13,62%;15,49%;7,30%;11,48%
BANCO CNH INDUSTRIAL CAPITAL S.A - PRUDENCIAL;1000081407;b2;S3;I;3;CURITIBA;PR;06/2019;1.212.258;0;1.212.258;0;1.212.258;8.319.474;0;0;0;0;0;915.940;9.235.415;9.352.819;13,13%;13,13%;13,13%;12,96%;1,90%
BANESTES - PRUDENCIAL;1000080147;b1;S3;C;1;VITORIA;ES;06/2019;1.506.384;0;1.506.384;0;1.506.384;6.753.882;9.899;0;104.577;0;114.476;1.717.898;8.586.256;21.093.690;17,54%;17,54%;17,54%;7,14%;17,21%
SICREDI - PRUDENCIAL;1000080745;b1;S3;C;2;PORTO ALEGRE;RS;06/2019;1.263.894;157.883;1.421.777;0;1.421.777;6.734.591;38.214;0;70.737;0;108.951;1.670.305;8.513.848;53.613.724;14,85%;16,70%;16,70%;2,65%;9,23%
JOHN DEERE - PRUDENCIAL;1000080343;b1;S3;C;3;INDAIATUBA;SP;06/2019;1.301.168;0;1.301.168;0;1.301.168;7.843.710;111.767;0;0;0;111.767;456.235;8.411.712;8.697.579;15,47%;15,47%;15,47%;14,96%;0,15%
PORTO SEGURO - PRUDENCIAL;1000080642;n1;S4;C;2;SAO PAULO;SP;06/2019;926.328;0;926.328;0;926.328;7.358.357;27.658;0;749;0;28.407;522.280;7.909.045;NA;11,71%;11,71%;11,71%;NA%;0,09%
GOLDMAN SACHS - PRUDENCIAL;1000080714;b2;S3;C;3;SAO PAULO;SP;06/2019;1.824.258;0;1.824.258;0;1.824.258;2.410.573;37.451;67.650;3.793.591;121.067;4.019.759;1.199.309;7.629.640;12.435.204;23,91%;23,91%;23,91%;14,67%;0,96%
ING - PRUDENCIAL;1000080501;b1;S3;C;3;SAO PAULO;SP;06/2019;959.936;0;959.936;0;959.936;4.218.236;7.753;0;2.366.776;0;2.374.528;352.515;6.945.279;14.392.513;13,82%;13,82%;13,82%;6,67%;0,83%
XP INVESTIMENTOS CCTVM S/A - PRUDENCIAL;1000082475;n2;S4;I;3;RIO DE JANEIRO;RJ;06/2019;1.177.625;0;1.177.625;0;1.177.625;1.883.985;120.859;11.026;1.076.402;54.795;1.263.083;3.711.316;6.858.383;NA;17,17%;17,17%;17,17%;NA%;10,03%
DEUTSCHE - PRUDENCIAL;1000080532;b1;S3;C;3;SAO PAULO;SP;06/2019;1.528.042;0;1.528.042;0;1.528.042;4.052.805;66.645;0;1.453.450;0;1.520.095;637.609;6.210.510;9.419.864;24,60%;24,60%;24,60%;16,22%;0,69%
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL;1000081562;b2;S4;I;3;SAO PAULO;SP;06/2019;778.125;0;778.125;0;778.125;5.979.501;0;0;0;0;0;211.175;6.190.676;8.955.663;12,57%;12,57%;12,57%;8,69%;1,06%
CREDIT AGRICOLE - PRUDENCIAL;1000080491;b1;S3;C;3;SAO PAULO;SP;06/2019;1.565.362;0;1.565.362;0;1.565.362;4.460.785;22.215;0;996.315;0;1.018.530;430.014;5.909.329;43.291.274;26,49%;26,49%;26,49%;3,62%;2,03%
MERCANTIL DO BRASIL - PRUDENCIAL;1000080123;b1;S3;C;2;BELO HORIZONTE;MG;06/2019;713.013;25.503;738.516;261.961;1.000.476;4.672.936;1.029;0;15.218;0;16.247;1.130.048;5.819.231;10.084.927;12,25%;12,69%;17,19%;7,32%;22,90%
BCO DES. DE MG S.A. - PRUDENCIAL;1000081328;b4;S3;I;1;BELO HORIZONTE;MG;06/2019;1.144.902;0;1.144.902;0;1.144.902;4.789.508;112.505;0;94;0;112.599;719.244;5.621.351;6.292.517;20,37%;20,37%;20,37%;18,19%;1,56%
HONDA - PRUDENCIAL;1000080611;b2;S4;C;3;SAO PAULO;SP;06/2019;1.513.204;0;1.513.204;0;1.513.204;5.293.315;0;0;0;0;0;256.932;5.550.247;6.788.139;27,26%;27,26%;27,26%;22,29%;0,68%
BCO FIBRA S.A. - PRUDENCIAL;1000081483;b1;S3;C;2;SAO PAULO;SP;06/2019;563.265;0;563.265;95.781;659.046;4.337.652;25.970;271.575;257.788;0;555.333;590.814;5.483.798;6.823.169;10,27%;10,27%;12,02%;8,26%;2,11%
BANCO FIDIS - PRUDENCIAL;1000081751;b2;S4;I;3;BETIM;MG;06/2019;765.136;0;765.136;0;765.136;4.985.713;0;0;0;0;0;487.987;5.473.700;6.716.592;13,98%;13,98%;13,98%;11,39%;0,15%
PINE - PRUDENCIAL;1000080374;b1;S3;C;2;SAO PAULO;SP;06/2019;570.611;0;570.611;97.731;668.343;5.034.107;3.990;0;311.525;2.100;317.615;74.774;5.426.496;10.094.088;10,52%;10,52%;12,32%;5,65%;22,78%
BOCOM - PRUDENCIAL;1000084624;b1;S4;C;3;SALVADOR;BA;06/2019;621.009;202.193;823.202;0;823.202;4.508.274;187.035;0;11.175;0;198.210;501.984;5.208.469;7.952.599;11,92%;15,81%;15,81%;10,35%;1,34%
RODOBENS - PRUDENCIAL;1000080855;b1;S4;C;2;SAO PAULO;SP;06/2019;817.549;0;817.549;0;817.549;4.253.490;0;0;0;0;0;898.253;5.151.743;2.870.953;15,87%;15,87%;15,87%;28,48%;34,28%
BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;1000081421;b2;S4;I;3;PORTO ALEGRE;RS;06/2019;969.356;0;969.356;0;969.356;4.814.432;4.615;0;0;0;4.615;278.328;5.097.375;5.690.873;19,02%;19,02%;19,02%;17,03%;1,44%
BCO MUFG BRASIL S.A. - PRUDENCIAL;1000081713;b1;S3;I;3;SAO PAULO;SP;06/2019;1.487.264;0;1.487.264;0;1.487.264;2.966.835;141.996;0;1.381.042;0;1.523.037;595.559;5.085.432;13.172.468;29,25%;29,25%;29,25%;11,29%;1,36%
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;S4;I;3;SAO PAULO;SP;06/2019;1.108.034;0;1.108.034;0;1.108.034;1.238.687;56.640;0;3.326.654;0;3.383.294;305.772;4.927.753;5.147.469;22,49%;22,49%;22,49%;21,53%;0,53%
BCO DO EST. DO PA S.A. - PRUDENCIAL;1000081586;b1;S3;I;1;BELEM;PA;06/2019;1.324.926;0;1.324.926;0;1.324.926;4.284.238;30.139;0;12.864;1.125;44.129;589.684;4.918.051;8.138.364;26,94%;26,94%;26,94%;16,28%;6,12%
INTER - PRUDENCIAL;1000080996;b1;S4;C;2;BELO HORIZONTE;MG;06/2019;2.126.633;0;2.126.633;0;2.126.633;3.638.002;153.403;2.377;373.087;11.744;540.611;720.179;4.898.791;10.277.042;43,41%;43,41%;43,41%;20,69%;1,35%
SOFISA - PRUDENCIAL;1000080271;b1;S4;C;2;SAO PAULO;SP;06/2019;644.829;0;644.829;0;644.829;3.821.849;361.606;8.501;95.126;13.392;478.624;375.109;4.675.582;5.840.263;13,79%;13,79%;13,79%;11,04%;12,32%
MIDWAY S.A. - SCFI - PRUDENCIAL;1000083553;n1;S4;I;2;SAO PAULO;SP;06/2019;877.755;0;877.755;0;877.755;3.837.386;419;0;0;0;419;779.099;4.616.904;NA;19,01%;19,01%;19,01%;NA%;0,06%
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;S4;I;2;BEBEDOURO;SP;06/2019;1.620.406;0;1.620.406;0;1.620.406;3.785.989;0;0;0;0;0;767.907;4.553.896;6.555.038;35,58%;35,58%;35,58%;24,72%;5,52%
VOLVO - PRUDENCIAL;1000080769;b2;S4;C;3;CURITIBA;PR;06/2019;1.050.941;0;1.050.941;0;1.050.941;3.819.694;0;0;0;0;0;537.475;4.357.169;4.402.451;24,12%;24,12%;24,12%;23,87%;0,92%
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;S5;I;2;BLUMENAU;SC;06/2019;NA;NA;NA;NA;1.492.998;4.044.843;0;NA;NA;NA;0;272.435;4.317.278;NA;NA%;NA%;34,58%;NA%;2,02%
SOCIETE GENERALE - PRUDENCIAL;1000080264;b1;S3;C;3;SAO PAULO;SP;06/2019;1.469.052;0;1.469.052;0;1.469.052;1.841.813;685.800;0;1.275.713;0;1.961.513;489.999;4.293.324;7.330.399;34,22%;34,22%;34,22%;20,04%;0,37%
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL;1000081720;b1;S3;C;3;SAO PAULO;SP;06/2019;1.754.851;0;1.754.851;0;1.754.851;3.074.642;240.480;0;638.800;0;879.280;338.982;4.292.904;11.886.487;40,88%;40,88%;40,88%;14,76%;0,13%
SCANIA - PRUDENCIAL;1000080776;b2;S4;C;3;SAO BERNARDO DO CAMPO;SP;06/2019;473.950;0;473.950;34.445;508.395;3.638.571;0;0;0;0;0;407.585;4.046.156;3.975.262;11,71%;11,71%;12,56%;11,92%;0,64%
OMNI - PRUDENCIAL;1000080460;b1;S4;C;2;SAO PAULO;SP;06/2019;287.879;120.211;408.090;26.018;434.108;2.454.920;1.632;0;0;0;1.632;1.205.171;3.661.724;3.640.662;7,86%;11,14%;11,86%;11,21%;2,96%
PARANÁ BANCO - PRUDENCIAL;1000080233;b1;S4;C;2;CURITIBA;PR;06/2019;874.365;0;874.365;0;874.365;2.503.231;0;0;6.794;0;6.794;1.133.891;3.643.915;4.965.454;24,00%;24,00%;24,00%;17,61%;11,79%
PERNAMBUCANAS - PRUDENCIAL;1000080305;n1;S4;I;2;SAO PAULO;SP;06/2019;492.678;0;492.678;0;492.678;2.950.770;711;0;68.464;0;69.175;518.389;3.538.334;NA;13,92%;13,92%;13,92%;NA%;4,06%
BCO CATERPILLAR S.A. - PRUDENCIAL;1000081397;b2;S4;I;3;SAO PAULO;SP;06/2019;1.023.876;0;1.023.876;15.902;1.039.778;3.162.384;25.300;0;0;0;25.300;274.407;3.462.090;3.170.865;29,57%;29,57%;30,03%;32,29%;0,83%
AGIBANK - PRUDENCIAL;1000083694;b1;S4;C;2;PORTO ALEGRE;RS;06/2019;428.070;0;428.070;31.190;459.260;1.196.091;1.835;781;8.228;694;11.537;2.236.443;3.444.071;2.443.589;12,43%;12,43%;13,33%;17,52%;5,10%
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;S4;I;2;SERTAOZINHO;SP;06/2019;529.970;0;529.970;0;529.970;2.969.176;0;0;12;27.718;27.730;413.599;3.410.505;4.041.535;15,54%;15,54%;15,54%;13,11%;4,67%
MIZUHO - PRUDENCIAL;1000080697;b1;S4;C;3;SAO PAULO;SP;06/2019;705.430;0;705.430;0;705.430;2.521.956;60.352;0;466.062;0;526.415;293.259;3.341.630;5.642.566;21,11%;21,11%;21,11%;12,50%;0,89%
BS2 - PRUDENCIAL;1000080422;b1;S4;C;2;BELO HORIZONTE;MG;06/2019;297.661;0;297.661;68.838;366.499;2.618.779;61.292;223;174.941;65.879;302.335;316.961;3.238.075;8.643.743;9,19%;9,19%;11,32%;3,44%;17,39%
BCO DO EST. DE SE S.A. - PRUDENCIAL;1000081634;b1;S4;I;1;ARACAJU;SE;06/2019;318.341;0;318.341;56.964;375.305;2.742.659;8;3;11.240;23;11.273;434.482;3.188.414;5.899.826;9,98%;9,98%;11,77%;5,40%;22,81%
INDUSTRIAL DO BRASIL - PRUDENCIAL;1000080477;b1;S4;C;2;SAO PAULO;SP;06/2019;525.851;0;525.851;0;525.851;2.823.857;17.231;0;628;0;17.859;319.743;3.161.459;3.665.694;16,63%;16,63%;16,63%;14,35%;6,03%
REALIZE CFI - PRUDENCIAL;1000084703;n1;S4;I;3;PORTO ALEGRE;RS;06/2019;469.111;0;469.111;0;469.111;2.822.224;5.493;0;0;0;5.493;144.037;2.971.754;NA;15,79%;15,79%;15,79%;NA%;0,88%
BCO TRIANGULO S.A. - PRUDENCIAL;1000081438;b1;S4;I;2;UBERLANDIA;MG;06/2019;355.563;0;355.563;80.000;435.563;2.276.134;0;0;0;0;0;491.672;2.767.806;3.802.768;12,85%;12,85%;15,74%;9,35%;14,51%
APE POUPEX - PRUDENCIAL;1000081184;n1;S3;I;2;BRASILIA;DF;06/2019;813.580;0;813.580;0;813.580;2.237.339;0;0;0;0;0;513.411;2.750.749;NA;29,58%;29,58%;29,58%;NA%;1,35%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;S4;I;2;LUCAS DO RIO VERDE;MT;06/2019;643.326;0;643.326;874;644.200;2.587.427;36.303;0;0;0;36.303;99.611;2.723.340;3.437.920;23,62%;23,62%;23,65%;18,71%;4,98%
HSBC BI - PRUDENCIAL;1000084741;b2;S4;I;3;SAO PAULO;SP;06/2019;1.070.785;0;1.070.785;0;1.070.785;946.607;10.583;0;1.275.949;0;1.286.532;478.592;2.711.730;3.077.876;39,49%;39,49%;39,49%;34,79%;1,21%
BADESUL DESENVOLVIMENTO AF/RS - PRUDENCIAL;1000081029;n1;S4;I;1;PORTO ALEGRE;RS;06/2019;586.112;0;586.112;0;586.112;2.414.358;9.685;0;0;0;9.685;277.139;2.701.182;NA;21,70%;21,70%;21,70%;NA%;4,63%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;S4;I;2;MARINGA;PR;06/2019;424.939;0;424.939;0;424.939;2.473.406;0;0;0;0;0;101.909;2.575.315;3.925.226;16,50%;16,50%;16,50%;10,83%;27,67%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;S4;I;2;MEDIANEIRA;PR;06/2019;407.039;0;407.039;2.185;409.224;2.477.033;0;0;0;0;0;96.556;2.573.589;3.782.701;15,82%;15,82%;15,90%;10,76%;23,96%
UNIPRIME NORTE DO PARANÁ - COOPERATIVA DE CRÉDITO LTDA;2398976;b3S;S4;I;2;LONDRINA;PR;06/2019;538.452;0;538.452;0;538.452;1.753.439;379.799;102.738;0;0;482.536;306.726;2.542.701;2.741.606;21,18%;21,18%;21,18%;19,64%;2,72%
HAITONG - PRUDENCIAL;1000080666;b2;S3;C;3;SAO PAULO;SP;06/2019;424.034;0;424.034;0;424.034;1.235.537;242.606;0;657.745;65.182;965.533;213.562;2.414.631;6.931.259;17,56%;17,56%;17,56%;6,12%;3,08%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;S4;I;2;PALOTINA;PR;06/2019;317.643;0;317.643;35.526;353.169;2.179.254;0;0;0;0;0;89.123;2.268.377;3.289.539;14,00%;14,00%;15,57%;9,66%;16,77%
RENDIMENTO - PRUDENCIAL;1000080659;b1;S4;C;2;SAO PAULO;SP;06/2019;321.312;0;321.312;0;321.312;1.631.406;54.403;0;52.178;0;106.581;400.785;2.138.772;2.954.690;15,02%;15,02%;15,02%;10,87%;7,96%
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;S5;I;2;BRASILIA;DF;06/2019;NA;NA;NA;NA;579.351;1.957.737;0;NA;NA;NA;0;65.532;2.023.269;NA;NA%;NA%;28,63%;NA%;1,30%
MÁXIMA - PRUDENCIAL;1000080367;b1;S4;C;2;RIO DE JANEIRO;RJ;06/2019;64.897;0;64.897;0;64.897;1.764.420;9.472;0;58;37.267;46.797;203.202;2.014.419;2.947.325;3,22%;3,22%;3,22%;2,20%;26,25%
