Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o);
;;;;;;;;;Patrimônio de Referência Nível I para Comparação com RWA;;;Capital Nível II (d);Patrimônio de Referência para Comparação com o RWA (e) = (c) + (d);RWA para Risco de Crédito (f);RWA para Risco de Mercado;;;;;RWA para Risco Operacional (h);Ativos Ponderados pelo Risco (RWA) (i) = (f) + (g) + (h);;;;;;;
;;;;;;;;;Capital Principal para Comparação com RWA (a);Capital Complementar (b);Patrimônio de Referência Nível I para Comparação com RWA (c) = (a) + (b);;;;RWAcam (g1);RWAcom (g2);RWAjur (g3);RWAacs (g4);RWA para Risco de Mercado (g) = (g1) + (g2) + (g3) + (g4);;;;;;;;;
PAN;1000080257;b1;;C;2;SAO PAULO;SP;03/2015;2.374.786;0;2.374.786;936.609;3.311.396;18.420.436;45.145;0;518.771;0;563.916;705.034;19.689.386;NA;12,06%;12,06%;16,82%;NA%;17,67%
BCO RABOBANK INTL BRASIL S.A. - PRUDENCIAL;1000081555;b1;;C;3;SAO PAULO;SP;03/2015;1.361.984;0;1.361.984;569.334;1.931.317;14.430.113;176.273;180.282;624.709;0;981.264;896.446;16.307.823;NA;8,35%;8,35%;11,84%;NA%;1,43%
BCO DA AMAZONIA S.A. - PRUDENCIAL;1000081249;b1;;I;1;BELEM;PA;03/2015;2.647.119;0;2.647.119;0;2.647.119;14.249.217;1.160;0;52.382;0;53.542;748.704;15.051.463;NA;17,59%;17,59%;17,59%;NA%;9,67%
BCO DAYCOVAL S.A - PRUDENCIAL;1000081744;b1;;I;2;SAO PAULO;SP;03/2015;2.594.600;0;2.594.600;0;2.594.600;12.046.077;193.806;0;1.646.346;22.235;1.862.386;956.426;14.864.888;NA;17,45%;17,45%;17,45%;NA%;8,93%
CCB - PRUDENCIAL;1000080295;b1;;C;3;SAO PAULO;SP;03/2015;926.035;0;926.035;669.142;1.595.177;12.605.583;6.338;0;22.840;4.473;33.651;798.836;13.438.070;NA;6,89%;6,89%;11,87%;NA%;10,77%
MORGAN STANLEY - PRUDENCIAL;1000080628;b1;;C;3;SAO PAULO;SP;03/2015;1.969.192;0;1.969.192;0;1.969.192;7.853.936;3.127.345;53.945;757.045;381.200;4.319.536;912.365;13.085.838;NA;15,05%;15,05%;15,05%;NA%;0,84%
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL;1000081311;b4;;C;1;PORTO ALEGRE;RS;03/2015;2.063.117;0;2.063.117;0;2.063.117;12.320.492;7.147;0;0;12.697;19.844;711.980;13.052.315;NA;15,81%;15,81%;15,81%;NA%;1,66%
DEUTSCHE - PRUDENCIAL;1000080532;b1;;C;3;SAO PAULO;SP;03/2015;1.665.548;0;1.665.548;0;1.665.548;7.477.814;51.204;0;4.468.703;0;4.519.907;810.080;12.807.801;NA;13,00%;13,00%;13,00%;NA%;2,00%
GMAC - PRUDENCIAL;1000080848;b2;;C;3;SAO PAULO;SP;03/2015;1.394.251;0;1.394.251;0;1.394.251;10.910.070;715;0;0;0;715;1.178.825;12.089.610;NA;11,53%;11,53%;11,53%;NA%;1,81%
MERCEDES-BENZ - PRUDENCIAL;1000080563;b2;;C;3;SAO PAULO;SP;03/2015;1.363.206;0;1.363.206;120.977;1.484.182;10.240.475;0;0;0;0;0;783.316;11.023.791;NA;12,37%;12,37%;13,46%;NA%;0,22%
BMG - PRUDENCIAL;1000080178;b1;;C;2;SAO PAULO;SP;03/2015;1.256.844;0;1.256.844;829.417;2.086.261;10.459.040;24.443;0;0;0;24.443;157.448;10.640.932;NA;11,81%;11,81%;19,61%;NA%;42,42%
ALFA - PRUDENCIAL;1000080570;b1;;C;2;SAO PAULO;SP;03/2015;2.091.266;0;2.091.266;0;2.091.266;9.120.933;4.277;0;405.746;7.296;417.319;766.553;10.304.804;NA;20,29%;20,29%;20,29%;NA%;11,71%
PINE - PRUDENCIAL;1000080374;b1;;C;2;SAO PAULO;SP;03/2015;1.231.997;0;1.231.997;84.912;1.316.909;9.156.627;132.709;364.655;329.818;0;827.182;110.909;10.094.718;NA;12,20%;12,20%;13,05%;NA%;2,26%
BCO CLASSICO S.A. - PRUDENCIAL;1000081665;b1;;C;2;RIO DE JANEIRO;RJ;03/2015;4.567.158;0;4.567.158;0;4.567.158;1.043.351;0;0;1.503.476;6.806.041;8.309.517;158.272;9.511.140;NA;48,02%;48,02%;48,02%;NA%;0,00%
BRB - PRUDENCIAL;1000080288;b1;;C;1;BRASILIA;DF;03/2015;1.203.020;0;1.203.020;203.375;1.406.395;8.513.649;62.224;237;135.936;10.901;209.298;674.637;9.397.584;NA;12,80%;12,80%;14,97%;NA%;16,59%
MERCANTIL DO BRASIL - PRUDENCIAL;1000080123;b1;;C;2;BELO HORIZONTE;MG;03/2015;630.512;954;631.465;397.434;1.028.900;7.816.377;28.128;0;875;731;29.735;646.473;8.492.585;NA;7,42%;7,44%;12,12%;NA%;24,30%
BOFA MERRILL LYNCH - PRUDENCIAL;1000080556;b1;;C;3;SAO PAULO;SP;03/2015;1.359.490;0;1.359.490;17.479;1.376.970;4.906.876;380.184;0;2.052.049;46;2.432.279;1.025.929;8.365.084;NA;16,25%;16,25%;16,46%;NA%;3,03%
SOCIETE GENERALE - PRUDENCIAL;1000080264;b1;;C;3;SAO PAULO;SP;03/2015;861.336;0;861.336;0;861.336;5.147.347;1.244.591;0;989.564;15.427;2.249.582;143.166;7.540.095;NA;11,42%;11,42%;11,42%;NA%;3,44%
BANCO CNH INDUSTRIAL CAPITAL S.A - PRUDENCIAL;1000081407;b2;;I;3;CURITIBA;PR;03/2015;1.194.248;0;1.194.248;0;1.194.248;6.474.496;0;0;0;0;0;501.978;6.976.474;NA;17,12%;17,12%;17,12%;NA%;2,22%
BCO DES. DE MG S.A. - PRUDENCIAL;1000081328;b4;;I;1;BELO HORIZONTE;MG;03/2015;1.133.823;0;1.133.823;0;1.133.823;5.296.302;55.956;0;636.096;0;692.051;435.121;6.423.475;NA;17,65%;17,65%;17,65%;NA%;9,24%
SICREDI - PRUDENCIAL;1000080745;b1;;C;2;PORTO ALEGRE;RS;03/2015;1.116.758;122.663;1.239.421;0;1.239.421;5.450.489;31.317;0;40.225;165;71.707;792.387;6.314.584;NA;17,69%;19,63%;19,63%;NA%;7,72%
JOHN DEERE - PRUDENCIAL;1000080343;b1;;C;3;INDAIATUBA;SP;03/2015;739.497;0;739.497;80.296;819.793;5.521.330;608.873;0;0;0;608.873;163.877;6.294.080;NA;11,75%;11,75%;13,02%;NA%;0,56%
BANESTES - PRUDENCIAL;1000080147;b1;;C;1;VITORIA;ES;03/2015;1.084.485;0;1.084.485;0;1.084.485;5.190.161;18.369;0;58.312;0;76.681;996.589;6.263.431;NA;17,31%;17,31%;17,31%;NA%;19,80%
GOLDMAN SACHS - PRUDENCIAL;1000080714;b2;;C;3;SAO PAULO;SP;03/2015;1.114.140;0;1.114.140;0;1.114.140;2.997.636;64.555;105.474;1.924.676;100.992;2.195.696;745.771;5.939.103;NA;18,76%;18,76%;18,76%;NA%;3,45%
CREDIT AGRICOLE - PRUDENCIAL;1000080491;b1;;C;3;SAO PAULO;SP;03/2015;753.590;0;753.590;0;753.590;5.084.966;6.807;0;272.277;0;279.084;210.163;5.574.213;NA;13,52%;13,52%;13,52%;NA%;2,90%
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL;1000081720;b1;;I;3;SAO PAULO;SP;03/2015;715.332;0;715.332;647.244;1.362.576;5.262.836;78.916;0;12.900;0;91.816;182.678;5.537.331;NA;12,92%;12,92%;24,61%;NA%;0,36%
BANCOOB - PRUDENCIAL;1000080879;b1;;C;2;BRASILIA;DF;03/2015;807.393;0;807.393;0;807.393;4.237.606;78.922;0;80.574;0;159.496;621.948;5.019.051;NA;16,09%;16,09%;16,09%;NA%;8,03%
BCO FIBRA S.A. - PRUDENCIAL;1000081483;b1;;C;2;SAO PAULO;SP;03/2015;535.107;0;535.107;72.290;607.398;4.725.207;10.080;0;54.264;0;64.344;191.145;4.980.696;NA;10,74%;10,74%;12,20%;NA%;2,41%
CREFISA S.A. CFI - PRUDENCIAL;1000083632;n1;;I;2;SAO PAULO;SP;03/2015;2.346.841;0;2.346.841;0;2.346.841;2.249.023;0;0;0;0;0;2.729.895;4.978.918;NA;47,14%;47,14%;47,14%;NA%;0,93%
ORIGINAL - PRUDENCIAL;1000080903;b1;;C;2;SAO PAULO;SP;03/2015;1.988.967;0;1.988.967;0;1.988.967;3.958.834;26.390;0;241.655;111.952;379.997;393.185;4.732.017;NA;42,03%;42,03%;42,03%;NA%;15,16%
BCO CATERPILLAR S.A. - PRUDENCIAL;1000081397;b2;;C;3;SAO PAULO;SP;03/2015;724.766;0;724.766;0;724.766;4.308.726;56.466;0;0;0;56.466;260.743;4.625.935;NA;15,67%;15,67%;15,67%;NA%;0,34%
HAITONG - PRUDENCIAL;1000080666;b2;;C;3;SAO PAULO;SP;03/2015;655.830;0;655.830;0;655.830;2.752.438;219.158;0;1.207.561;62.928;1.489.648;213.056;4.455.141;NA;14,72%;14,72%;14,72%;NA%;4,71%
BCO TOKYO-MITSUBISHI BM S.A. - PRUDENCIAL;1000081713;b1;;I;3;SAO PAULO;SP;03/2015;1.217.437;0;1.217.437;0;1.217.437;2.784.839;56.361;0;1.216.051;0;1.272.412;382.914;4.440.165;NA;27,42%;27,42%;27,42%;NA%;4,55%
INDUSVAL - PRUDENCIAL;1000080415;b1;;C;2;SAO PAULO;SP;03/2015;569.519;0;569.519;0;569.519;4.107.016;38.258;21.307;61.770;96;121.431;157.693;4.386.140;NA;12,98%;12,98%;12,98%;NA%;18,82%
PORTO SEGURO - PRUDENCIAL;1000080642;n1;;C;2;SAO PAULO;SP;03/2015;578.588;0;578.588;0;578.588;3.322.690;0;0;56.699;0;56.699;976.976;4.356.364;NA;13,28%;13,28%;13,28%;NA%;0,96%
J.MALUCELLI - PRUDENCIAL;1000080233;b1;;C;2;CURITIBA;PR;03/2015;1.160.631;0;1.160.631;0;1.160.631;3.646.012;8.270;0;24.070;27.392;59.732;634.599;4.340.343;NA;26,74%;26,74%;26,74%;NA%;48,54%
BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;1000081421;b2;;I;3;PORTO ALEGRE;RS;03/2015;803.061;0;803.061;0;803.061;3.932.353;4.407;0;0;0;4.407;328.528;4.265.288;NA;18,83%;18,83%;18,83%;NA%;0,92%
BADESUL DESENVOLVIMENTO AF/RS - PRUDENCIAL;1000081029;n1;;I;1;PORTO ALEGRE;RS;03/2015;588.686;0;588.686;0;588.686;3.923.883;1.462;0;0;0;1.462;275.065;4.200.411;NA;14,01%;14,01%;14,01%;NA%;5,92%
HONDA - PRUDENCIAL;1000080611;b2;;C;3;SAO PAULO;SP;03/2015;1.173.182;0;1.173.182;0;1.173.182;3.789.331;0;0;0;0;0;212.947;4.002.278;NA;29,31%;29,31%;29,31%;NA%;1,84%
VOLVO - PRUDENCIAL;1000080769;b2;;C;3;CURITIBA;PR;03/2015;686.221;0;686.221;24.928;711.149;3.669.062;0;0;0;0;0;317.127;3.986.190;NA;17,21%;17,21%;17,84%;NA%;1,74%
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL;1000081562;b2;;I;3;SAO PAULO;SP;03/2015;526.276;0;526.276;0;526.276;3.886.310;0;0;0;0;0;54.519;3.940.828;NA;13,35%;13,35%;13,35%;NA%;2,98%
APE POUPEX - PRUDENCIAL;1000081184;n1;;I;2;BRASILIA;DF;03/2015;688.084;0;688.084;0;688.084;3.573.152;0;0;7.572;0;7.572;307.506;3.888.231;NA;17,70%;17,70%;17,70%;NA%;6,12%
ING - PRUDENCIAL;1000080501;b1;;C;3;SAO PAULO;SP;03/2015;843.190;0;843.190;0;843.190;2.592.871;46.439;0;1.030.963;0;1.077.403;167.762;3.838.036;NA;21,97%;21,97%;21,97%;NA%;0,30%
BCO CSF S.A. - PRUDENCIAL;1000081610;b2;;I;3;SAO PAULO;SP;03/2015;1.220.450;0;1.220.450;0;1.220.450;3.383.285;9.332;0;0;0;9.332;195.413;3.588.029;NA;34,01%;34,01%;34,01%;NA%;3,16%
RODOBENS - PRUDENCIAL;1000080855;b1;;C;2;SAO PAULO;SP;03/2015;927.183;0;927.183;0;927.183;3.423.121;0;0;3.671;0;3.671;67.415;3.494.208;NA;26,53%;26,53%;26,53%;NA%;32,28%
PSA FINANCE - PRUDENCIAL;1000080594;b2;;C;3;SAO PAULO;SP;03/2015;757.391;0;757.391;0;757.391;2.953.114;2.285;0;0;0;2.285;240.168;3.195.567;NA;23,70%;23,70%;23,70%;NA%;0,73%
BCO CARGILL S.A. - PRUDENCIAL;1000081414;b1;;I;3;SAO PAULO;SP;03/2015;434.544;0;434.544;0;434.544;2.022.506;861.273;0;6.994;0;868.267;161.145;3.051.917;NA;14,24%;14,24%;14,24%;NA%;0,09%
BCO DO EST. DO PA S.A. - PRUDENCIAL;1000081586;b1;;I;1;BELEM;PA;03/2015;580.298;0;580.298;0;580.298;2.709.493;8.961;0;4.048;0;13.009;301.551;3.024.052;NA;19,19%;19,19%;19,19%;NA%;18,83%
BANCO FIDIS - PRUDENCIAL;1000081751;b2;;I;3;BETIM;MG;03/2015;550.080;0;550.080;0;550.080;2.701.327;3.476;0;0;0;3.476;280.058;2.984.860;NA;18,43%;18,43%;18,43%;NA%;1,19%
SOFISA - PRUDENCIAL;1000080271;b1;;C;2;SAO PAULO;SP;03/2015;601.785;0;601.785;0;601.785;2.576.827;32.757;23;38.624;8.385;79.789;179.614;2.836.229;NA;21,22%;21,22%;21,22%;NA%;29,66%
INDUSTRIAL DO BRASIL - PRUDENCIAL;1000080477;b1;;C;2;SAO PAULO;SP;03/2015;473.551;0;473.551;9.877;483.429;2.229.036;154.753;0;177.581;0;332.334;194.716;2.756.086;NA;17,18%;17,18%;17,54%;NA%;7,46%
BBM - PRUDENCIAL;1000080161;b1;;C;2;SALVADOR;BA;03/2015;560.748;0;560.748;0;560.748;1.711.805;551.970;0;295.883;18;847.871;188.312;2.747.988;NA;20,41%;20,41%;20,41%;NA%;10,98%
PERNAMBUCANAS - PRUDENCIAL;1000080305;n1;;C;2;SAO PAULO;SP;03/2015;466.694;0;466.694;0;466.694;2.342.927;0;0;134.369;0;134.369;195.940;2.673.237;NA;17,46%;17,46%;17,46%;NA%;9,35%
UNIPRIME NORTE DO PARANA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS LTDA.;2398976;b3S;;I;2;LONDRINA;PR;03/2015;344.683;0;344.683;0;344.683;2.448.074;0;0;18.382;0;18.382;124.917;2.591.373;NA;13,30%;13,30%;13,30%;NA%;3,68%
COOPERATIVA DE CRÉDITO CREDICITRUS;54037916;b3S;;I;2;BEBEDOURO;SP;03/2015;947.849;0;947.849;0;947.849;2.160.080;0;0;0;0;0;347.423;2.507.502;NA;37,80%;37,80%;37,80%;NA%;7,33%
SCANIA - PRUDENCIAL;1000080776;b2;;C;3;SAO BERNARDO DO CAMPO;SP;03/2015;227.682;0;227.682;62.998;290.680;2.353.750;0;0;0;0;0;122.796;2.476.546;NA;9,19%;9,19%;11,74%;NA%;1,75%
BCO DO EST. DE SE S.A. - PRUDENCIAL;1000081634;b1;;C;1;ARACAJU;SE;03/2015;250.879;0;250.879;40.424;291.303;2.108.336;0;0;11.040;17.421;28.461;302.084;2.438.881;NA;10,29%;10,29%;11,94%;NA%;34,78%
MIZUHO - PRUDENCIAL;1000080697;b1;;C;3;SAO PAULO;SP;03/2015;522.981;0;522.981;0;522.981;1.829.169;1.436;0;498.855;0;500.291;65.560;2.395.019;NA;21,84%;21,84%;21,84%;NA%;1,17%
BCO TRIANGULO S.A. - PRUDENCIAL;1000081438;b1;;C;2;UBERLANDIA;MG;03/2015;373.058;0;373.058;0;373.058;1.629.826;0;0;196;0;196;608.003;2.238.025;NA;16,67%;16,67%;16,67%;NA%;16,44%
MIDWAY S.A. - SCFI - PRUDENCIAL;1000083553;n1;;I;2;SAO PAULO;SP;03/2015;795.843;0;795.843;0;795.843;1.762.768;0;0;0;0;0;319.798;2.082.566;NA;38,21%;38,21%;38,21%;NA%;0,07%
CAIXA GERAL - PRUDENCIAL;1000080927;b1;;C;3;SAO PAULO;SP;03/2015;357.517;0;357.517;0;357.517;1.761.515;35.735;0;65.891;1.318;102.944;180.717;2.045.176;NA;17,48%;17,48%;17,48%;NA%;1,72%
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;;I;2;BLUMENAU;SC;03/2015;614.212;0;614.212;0;614.212;1.992.485;NA;NA;NA;NA;NA;NA;1.992.485;NA;30,83%;30,83%;30,83%;NA%;2,85%
BCO MODAL S.A. - PRUDENCIAL;1000081658;b1;;C;2;RIO DE JANEIRO;RJ;03/2015;237.144;0;237.144;57.774;294.918;1.161.978;123.365;6.518;523.927;4.764;658.575;161.051;1.981.604;NA;11,97%;11,97%;14,88%;NA%;6,18%
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71328769;b3S;;I;2;SERTAOZINHO;SP;03/2015;306.279;0;306.279;0;306.279;1.707.767;4.273;1.923;21.739;1.709;29.645;147.947;1.885.359;NA;16,25%;16,25%;16,25%;NA%;2,66%
BCO FORD S.A. - PRUDENCIAL;1000081782;b2;;I;3;SAO PAULO;SP;03/2015;249.505;0;249.505;0;249.505;1.736.878;0;0;0;0;0;147.236;1.884.114;NA;13,24%;13,24%;13,24%;NA%;0,00%
OMNI - PRUDENCIAL;1000080460;n1;;C;2;SAO PAULO;SP;03/2015;237.992;66.955;304.948;0;304.948;1.511.629;0;0;0;0;0;340.255;1.851.884;NA;12,85%;16,47%;16,47%;NA%;1,06%
BARCLAYS - PRUDENCIAL;1000080817;b1;;C;3;SAO PAULO;SP;03/2015;558.792;0;558.792;0;558.792;800.077;18.293;0;673.447;0;691.740;344.124;1.835.941;NA;30,44%;30,44%;30,44%;NA%;4,72%
BONSUCESSO - PRUDENCIAL;1000080422;b1;;C;2;BELO HORIZONTE;MG;03/2015;236.699;0;236.699;151.084;387.783;1.460.631;41.328;1.042;33.836;19.814;96.020;278.675;1.835.327;NA;12,90%;12,90%;21,13%;NA%;44,75%
BANCO IBM S.A. - PRUDENCIAL;1000081689;b2;;I;3;RIO DE JANEIRO;RJ;03/2015;278.732;0;278.732;0;278.732;1.287.805;219.557;0;0;0;219.557;244.920;1.752.283;NA;15,91%;15,91%;15,91%;NA%;21,93%
HP FINANCIAL SERVICES AM S.A - PRUDENCIAL;1000082987;n1;;I;3;BARUERI;SP;03/2015;464.251;0;464.251;0;464.251;1.546.979;13.551;0;0;0;13.551;116.719;1.677.249;NA;27,68%;27,68%;27,68%;NA%;0,16%
XP INVESTIMENTOS CCTVM S/A - PRUDENCIAL;1000082475;n2;;I;3;RIO DE JANEIRO;RJ;03/2015;357.566;0;357.566;0;357.566;910.686;109.849;0;181.364;16.098;307.312;448.905;1.666.903;NA;21,45%;21,45%;21,45%;NA%;3,81%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO VERDE DE MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;;I;2;LUCAS DO RIO VERDE;MT;03/2015;305.427;0;305.427;2.224;307.651;1.469.122;88.778;0;0;0;88.778;84.661;1.642.561;NA;18,59%;18,59%;18,73%;NA%;6,00%
SOCOPA - PRUDENCIAL;1000080381;b1;;C;2;SAO PAULO;SP;03/2015;165.920;0;165.920;22.709;188.629;764.473;487.830;0;2.799;0;490.629;224.271;1.479.373;NA;11,22%;11,22%;12,75%;NA%;4,47%
RENDIMENTO - PRUDENCIAL;1000080659;b1;;C;2;SAO PAULO;SP;03/2015;230.223;0;230.223;0;230.223;808.990;37.352;0;16.204;0;53.556;598.357;1.460.902;NA;15,76%;15,76%;15,76%;NA%;10,62%
INTERMEDIUM - PRUDENCIAL;1000080996;b1;;C;2;BELO HORIZONTE;MG;03/2015;303.954;0;303.954;0;303.954;1.181.906;0;0;0;0;0;250.458;1.432.364;NA;21,22%;21,22%;21,22%;NA%;2,53%
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;;I;3;SAO PAULO;SP;03/2015;421.288;0;421.288;0;421.288;940.042;12.040;0;323.561;0;335.601;108.994;1.384.637;NA;30,43%;30,43%;30,43%;NA%;0,68%
STANDARD CHARTERED BI S.A. - PRUDENCIAL;1000081373;b2;;I;3;SAO PAULO;SP;03/2015;296.348;0;296.348;0;296.348;891.491;93.286;0;240.456;0;333.742;146.923;1.372.155;NA;21,60%;21,60%;21,60%;NA%;0,85%
FATOR - PRUDENCIAL;1000080350;b1;;C;2;SAO PAULO;SP;03/2015;297.691;0;297.691;0;297.691;948.559;114.442;0;144.075;14.631;273.148;87.818;1.309.526;NA;22,73%;22,73%;22,73%;NA%;45,29%
BCO ABN AMRO S.A. - PRUDENCIAL;1000081579;b1;;I;3;SAO PAULO;SP;03/2015;543.934;0;543.934;0;543.934;1.247.795;4.289;0;1.167;0;5.456;44.427;1.297.678;NA;41,92%;41,92%;41,92%;NA%;1,69%
