Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j);
;;;;;;;;;Depósito Total;;;;;;Obrigações por Operações Compromissadas (b);Recursos de Aceites e Emissão de Títulos;;;;;;Obrigações por Empréstimos e Repasses (d);Captações (e) = (a) + (b) + (c) + (d);;;;;;;
;;;;;;;;;Depósitos à Vista (a1);Depósitos de Poupança (a2);Depósitos Interfinanceiros (a3);Depósitos a Prazo (a4);Outros Depósitos (a5);Depósito Total (a);;Letras de Crédito Imobiliário (c1);Letras de Crédito do Agronegócio (c2);Letras Financeiras (c3);Obrigações por Títulos e Valores Mobiliários no Exterior (c4);Outros Recursos de Aceites e Emissão de Títulos (c5);Recursos de Aceites e Emissão de Títulos (c);;;;;;;;;
CREDIT AGRICOLE - PRUDENCIAL;1000080491;b1;S3;C;3;SAO PAULO;SP;06/2018;8.834;0;0;281.504;0;290.338;0;0;237.880;297.794;0;0;535.675;5.444.369;6.270.382;621.742;16.891.584;23.783.707;565;1.607.485;25.391.756
BANESTES - PRUDENCIAL;1000080147;b1;S3;C;1;VITORIA;ES;06/2018;862.064;2.714.291;59.098;6.889.929;9.065;10.534.447;9.637.940;425.908;249.523;0;0;0;675.431;315.232;21.163.050;0;766.562;21.929.613;4.419;1.412.515;23.346.547
BOFA MERRILL LYNCH - PRUDENCIAL;1000080556;b1;S3;C;3;SAO PAULO;SP;06/2018;681.059;0;504.825;8.381.105;0;9.566.990;2.745.108;0;0;0;0;0;0;0;12.312.098;5.302.757;2.967.869;20.582.724;1.733;2.485.451;23.069.909
CCB - PRUDENCIAL;1000080295;b1;S3;C;3;SAO PAULO;SP;06/2018;84.092;4.373;538.486;3.046.595;0;3.673.547;4.681.280;34.902;376.455;426.763;55.066;0;893.186;6.930.926;16.178.938;47.652;3.916.966;20.143.556;27.522;1.818.993;21.990.070
SOCIETE GENERALE - PRUDENCIAL;1000080264;b1;S3;C;3;SAO PAULO;SP;06/2018;6.715;0;60.052;296.178;0;362.945;675.587;0;0;0;0;0;0;6.787.179;7.825.712;1.023.020;10.661.270;19.510.002;16.071;1.396.062;20.922.134
BCO DA AMAZONIA S.A. - PRUDENCIAL;1000081249;b1;S3;I;1;BELEM;PA;06/2018;970.881;560.892;21.208;1.358.138;1.106.605;4.017.724;135.084;0;263.401;0;0;0;263.401;819.927;5.236.137;0;11.532.981;16.769.118;0;1.882.486;18.651.604
MORGAN STANLEY - PRUDENCIAL;1000080628;b1;S3;C;3;SAO PAULO;SP;06/2018;0;0;0;1.747.903;0;1.747.903;1.898.373;0;0;0;0;2.285.914;2.285.914;63.970;5.996.161;5.100.493;4.081.594;15.178.248;0;3.078.243;18.256.492
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL;1000081311;b4;S3;C;1;PORTO ALEGRE;RS;06/2018;0;0;0;0;0;0;0;0;0;0;0;0;0;13.493.487;13.493.487;0;842.740;14.336.227;6.853;2.576.671;16.919.751
ING - PRUDENCIAL;1000080501;b1;S3;C;3;SAO PAULO;SP;06/2018;319;0;139.011;2.020.378;0;2.159.709;0;0;0;0;0;0;0;4.331.774;6.491.483;342.693;8.820.299;15.654.475;2.814;890.805;16.548.094
BMG - PRUDENCIAL;1000080178;b1;S3;C;2;SAO PAULO;SP;06/2018;32.916;0;829;8.712.235;0;8.745.980;2.996;37.801;97.251;421.327;22.974;0;579.353;519.309;9.847.639;119.914;3.517.531;13.485.083;0;2.735.268;16.220.351
VOLKSWAGEN - PRUDENCIAL;1000080202;b2;S3;C;3;SAO PAULO;SP;06/2018;0;0;235.310;4.501.650;0;4.736.959;0;0;0;1.248.023;0;0;1.248.023;3.217.698;9.202.680;76;3.385.839;12.588.595;97.406;2.927.618;15.613.619
BRB - PRUDENCIAL;1000080288;b1;S3;C;1;BRASILIA;DF;06/2018;706.556;1.771.300;176.629;6.990.879;17.256;9.662.620;773.628;190.991;0;48.713;0;0;239.705;205.494;10.881.448;0;2.457.892;13.339.339;73;1.533.149;14.872.562
ALFA - PRUDENCIAL;1000080570;b1;S3;C;2;SAO PAULO;SP;06/2018;27.215;0;22.759;109.783;0;159.757;1.495.110;0;644.796;5.667.301;0;1.525.544;7.837.641;1.416.553;10.909.061;160.524;391.269;11.460.855;28.411;2.383.277;13.872.543
GOLDMAN SACHS - PRUDENCIAL;1000080714;b2;S3;C;3;SAO PAULO;SP;06/2018;0;0;3.361;378.415;0;381.776;325.765;0;0;0;0;0;0;4.878.636;5.586.177;5.164.435;905.672;11.656.284;0;1.728.159;13.384.443
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL E SUDESTE - CENTRAL SICREDI SUL/SUDESTE;87437687;b3C;S3;I;2;PORTO ALEGRE;RS;06/2018;0;0;20.371;0;0;20.371;0;0;0;0;0;0;0;0;20.371;0;12.408.778;12.429.149;0;393.904;12.823.053
DEUTSCHE - PRUDENCIAL;1000080532;b1;S3;C;3;SAO PAULO;SP;06/2018;189.590;0;34.396;2.269.381;0;2.493.367;70.005;0;0;232.207;0;0;232.207;1.925.514;4.721.094;415.253;4.522.237;9.658.584;5.058;1.575.201;11.238.843
GMAC - PRUDENCIAL;1000080848;b2;S3;C;3;SAO PAULO;SP;06/2018;0;0;1.959.445;1.632.770;0;3.592.215;0;0;0;2.152.133;0;0;2.152.133;0;5.744.348;0;2.972.505;8.716.853;206.341;2.149.626;11.072.820
ORIGINAL - PRUDENCIAL;1000080903;b1;S3;C;2;SAO PAULO;SP;06/2018;161.808;0;18.961;3.200.991;0;3.381.760;628.508;1.069.148;1.342.862;92.968;0;472;2.505.451;0;6.515.720;44.023;373.638;6.933.381;11.117;2.215.947;9.160.445
MERCANTIL DO BRASIL - PRUDENCIAL;1000080123;b1;S3;C;2;BELO HORIZONTE;MG;06/2018;233.060;181.577;62.340;5.625.766;0;6.102.743;144.232;38.259;274.211;18.831;0;0;331.301;1.861;6.580.137;0;1.634.485;8.214.622;478;835.319;9.050.419
STONE PAGAMENTOS - PRUDENCIAL;1000084686;n4;;I;2;SAO PAULO;SP;06/2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.212.209;8.212.209;0;551.519;8.763.728
PINE - PRUDENCIAL;1000080374;b1;S3;C;2;SAO PAULO;SP;06/2018;51.330;0;70.835;4.317.042;0;4.439.207;353.057;505.110;394.995;78.037;0;0;978.142;533.302;6.303.709;1.135.583;158.935;7.598.227;67.036;924.016;8.589.279
MERCEDES-BENZ - PRUDENCIAL;1000080563;b2;S3;C;3;SAO PAULO;SP;06/2018;0;0;1.102.145;504.992;0;1.607.136;0;0;0;310.746;0;0;310.746;4.494.379;6.412.261;0;518.684;6.930.945;14.239;1.595.396;8.540.580
BANCO CNH INDUSTRIAL CAPITAL S.A - PRUDENCIAL;1000081407;b2;S3;I;3;CURITIBA;PR;06/2018;0;0;0;620.810;0;620.810;0;668.564;38.391;138.140;0;0;845.096;5.026.070;6.491.975;4.941;165.882;6.662.799;197.814;1.408.233;8.268.846
BCO CSF S.A. - PRUDENCIAL;1000081610;b2;S3;I;3;SAO PAULO;SP;06/2018;5.617;0;0;0;0;5.617;235.733;0;0;1.163.355;0;0;1.163.355;0;1.404.705;0;4.600.395;6.005.099;0;2.164.570;8.169.670
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL;1000081720;b1;S3;C;3;SAO PAULO;SP;06/2018;77.826;0;0;2.323.403;2.961;2.404.190;21.701;0;0;0;0;0;0;2.594.841;5.020.731;118.290;1.690.282;6.829.303;4.859;970.305;7.804.467
BCO CLASSICO S.A. - PRUDENCIAL;1000081665;b1;S3;C;2;RIO DE JANEIRO;RJ;06/2018;43;0;0;0;0;43;0;0;0;0;0;0;0;0;43;0;1.962.356;1.962.399;0;5.827.271;7.789.670
APE POUPEX - PRUDENCIAL;1000081184;n1;S3;I;2;BRASILIA;DF;06/2018;0;0;53.748;0;883.037;936.785;0;288.088;0;0;0;0;288.088;0;1.224.873;0;105.223;1.330.096;0;6.334.524;7.664.621
BCO DO EST. DO PA S.A. - PRUDENCIAL;1000081586;b1;S4;I;1;BELEM;PA;06/2018;572.029;901.867;403.047;3.817.033;0;5.693.976;118.738;0;0;103.015;0;0;103.015;32;5.915.761;0;387.832;6.303.593;0;1.100.236;7.403.829
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80160260;b3C;S4;I;2;FLORIANOPOLIS;SC;06/2018;85;0;0;2.220.204;676;2.220.965;0;0;0;0;0;0;0;46.059;2.267.024;0;4.582.852;6.849.876;0;352.045;7.201.921
XP INVESTIMENTOS CCTVM S/A - PRUDENCIAL;1000082475;n2;S4;C;2;RIO DE JANEIRO;RJ;06/2018;0;0;0;0;0;0;1.398.196;0;0;0;0;0;0;188.858;1.587.055;106.883;4.080.351;5.774.288;81;1.295.418;7.069.787
NU PAGAMENTOS - PRUDENCIAL;1000084693;n4;;C;2;SAO PAULO;SP;06/2018;0;0;0;0;905.872;905.872;0;0;0;0;0;0;0;331.667;1.237.539;0;5.001.437;6.238.976;28.072;802.693;7.069.741
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;b3C;S3;I;2;CURITIBA;PR;06/2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.728.239;6.728.239;0;228.801;6.957.040
BCO DES. DE MG S.A. - PRUDENCIAL;1000081328;b4;S3;I;1;BELO HORIZONTE;MG;06/2018;405;0;97.162;54.404;0;151.971;0;0;210.131;50.775;0;0;260.905;3.923.546;4.336.423;0;593.096;4.929.519;11.221;1.725.933;6.666.673
JOHN DEERE - PRUDENCIAL;1000080343;b1;S4;C;3;INDAIATUBA;SP;06/2018;109.316;0;0;49.067;0;158.383;0;0;0;0;0;0;0;5.357.324;5.515.707;0;72.261;5.587.967;7.042;1.061.840;6.656.849
PORTO SEGURO - PRUDENCIAL;1000080642;n1;S4;C;2;SAO PAULO;SP;06/2018;0;0;741.360;0;0;741.360;0;0;0;533.361;0;51.580;584.941;153.204;1.479.505;0;4.341.530;5.821.035;0;679.165;6.500.200
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL;1000081562;b2;S4;I;3;SAO PAULO;SP;06/2018;0;0;500.205;209.208;0;709.413;37.491;0;0;1.792.224;0;0;1.792.224;2.630.486;5.169.614;79.110;499.158;5.747.882;44.803;703.147;6.495.831
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;S4;I;2;BELO HORIZONTE;MG;06/2018;0;0;0;0;0;0;0;0;0;0;0;0;0;149.422;149.422;0;5.673.024;5.822.446;0;471.325;6.293.772
BCO FIBRA S.A. - PRUDENCIAL;1000081483;b1;S3;C;2;SAO PAULO;SP;06/2018;87.982;0;7.068;3.521.321;0;3.616.371;59.426;274.504;258.266;704;0;0;533.475;143.150;4.352.422;173.444;614.929;5.140.796;9.548;980.972;6.131.315
HONDA - PRUDENCIAL;1000080611;b2;S4;C;3;SAO PAULO;SP;06/2018;0;0;2.831.312;35.105;0;2.866.416;0;0;0;101.907;0;0;101.907;544.693;3.513.016;9.654;745.981;4.268.651;12.217;1.590.921;5.871.788
HAITONG - PRUDENCIAL;1000080666;b2;S3;C;3;SAO PAULO;SP;06/2018;0;0;122.222;640.777;0;762.999;3.441.387;0;0;416.481;0;1.257;417.737;211.348;4.833.471;194.066;199.080;5.226.617;632;514.789;5.742.037
PARANÁ BANCO - PRUDENCIAL;1000080233;b1;S4;C;2;CURITIBA;PR;06/2018;3.096;0;116.376;1.970.513;0;2.089.985;43.640;28.899;0;2.049.413;0;0;2.078.312;10.577;4.222.514;0;151.052;4.373.566;0;1.346.670;5.720.236
BOCOM - PRUDENCIAL;1000084624;b1;S4;C;3;SALVADOR;BA;06/2018;133.912;0;4.898;961.512;0;1.100.321;69.208;88.004;1.402.778;1.447.731;0;0;2.938.513;537.559;4.645.601;54.998;325.936;5.026.534;11.093;594.656;5.632.283
MIZUHO - PRUDENCIAL;1000080697;b1;S4;C;3;SAO PAULO;SP;06/2018;38.717;0;135.063;1.578.130;0;1.751.910;60.830;0;0;0;0;0;0;1.471.325;3.284.065;152.740;1.543.688;4.980.493;239;647.605;5.628.338
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;S4;I;2;BEBEDOURO;SP;06/2018;559.883;0;0;1.841.884;23.632;2.425.399;0;0;896.607;0;0;0;896.607;1.601;3.323.607;0;848.734;4.172.341;0;1.452.365;5.624.706
BCO DO EST. DE SE S.A. - PRUDENCIAL;1000081634;b1;S4;C;1;ARACAJU;SE;06/2018;643.969;1.268.429;193.693;2.098.238;1.151;4.205.480;36.454;45.441;0;50.167;0;0;95.607;72.602;4.410.144;0;593.314;5.003.458;11.875;414.083;5.429.416
BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;1000081421;b2;S4;I;3;PORTO ALEGRE;RS;06/2018;0;0;0;85.161;0;85.161;0;0;0;0;0;0;0;4.155.086;4.240.247;0;203.988;4.444.235;96.598;886.397;5.427.230
SOFISA - PRUDENCIAL;1000080271;b1;S4;C;2;SAO PAULO;SP;06/2018;122.712;0;34.685;3.018.308;0;3.175.704;112.710;173.862;69.271;425.146;116.374;0;784.653;213.579;4.286.647;69;271.729;4.558.445;980;722.764;5.282.189
BANCO FIDIS - PRUDENCIAL;1000081751;b2;S4;I;3;BETIM;MG;06/2018;0;0;1.094.937;1.540.934;0;2.635.871;0;988.964;0;589.861;0;0;1.578.825;14.427;4.229.123;453;333.402;4.562.978;91;650.702;5.213.771
CREFISA S.A. CFI - PRUDENCIAL;1000083632;b1;S4;C;2;SAO PAULO;SP;06/2018;7.625;0;0;16.068;5.378;29.070;0;0;0;0;0;0;0;2.742;31.812;0;384.184;415.996;3;4.678.582;5.094.581
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;S4;I;2;BELO HORIZONTE;MG;06/2018;12;0;0;16.332;0;16.345;0;0;0;0;0;0;0;0;16.345;0;4.772.135;4.788.480;0;206.024;4.994.504
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;S5;I;2;BLUMENAU;SC;06/2018;463.429;0;112.344;2.754.197;31.532;3.361.502;0;0;0;0;0;0;0;2.758;3.364.261;0;325.039;3.689.300;0;1.220.440;4.909.740
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;S4;I;2;RIBEIRAO PRETO;SP;06/2018;0;0;0;4.300.706;0;4.300.706;0;0;0;0;0;0;0;0;4.300.706;0;168.555;4.469.261;0;257.311;4.726.572
STANDARD CHARTERED BI S.A. - PRUDENCIAL;1000081373;b2;S4;I;3;SAO PAULO;SP;06/2018;0;0;0;1.629.915;0;1.629.915;0;0;0;0;0;0;0;368.746;1.998.660;377.787;2.012.117;4.388.564;0;308.223;4.696.787
INTER - PRUDENCIAL;1000080996;b1;S4;C;2;BELO HORIZONTE;MG;06/2018;353.223;0;83;1.463.267;9.459;1.826.032;47.219;1.478.743;20.433;11.986;0;0;1.511.162;33.338;3.417.750;1.895;287.275;3.706.921;12.917;918.354;4.638.192
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;S4;I;3;SAO PAULO;SP;06/2018;146;0;25.179;509.140;0;534.465;40.503;0;0;859;0;0;859;1.890.091;2.465.917;623.562;277.026;3.366.505;0;1.026.396;4.392.901
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO NORTE DO BRASIL - CENTRAL SICREDI CENTRO NORTE;33667205;b3C;S4;I;2;CUIABA;MT;06/2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.747.990;3.747.990;0;123.283;3.871.273
BS2 - PRUDENCIAL;1000080422;b1;S4;C;2;BELO HORIZONTE;MG;06/2018;24.803;0;142.794;1.181.057;149;1.348.802;24.696;102.869;0;1.954;0;0;104.824;11.661;1.489.983;255;2.028.463;3.518.701;631;312.502;3.831.834
BCO CARGILL S.A. - PRUDENCIAL;1000081414;b1;S4;I;3;SAO PAULO;SP;06/2018;635;0;0;68.846;0;69.480;4.501;108.143;86.580;0;0;0;194.722;1.372.561;1.641.265;189.623;1.471.629;3.302.517;0;528.252;3.830.769
MIDWAY S.A. - SCFI - PRUDENCIAL;1000083553;n1;S4;I;2;SAO PAULO;SP;06/2018;0;0;0;0;0;0;0;0;0;0;0;1.319.016;1.319.016;0;1.319.016;0;1.815.164;3.134.180;0;674.128;3.808.308
COOPERATIVA CENTRAL DE CRÉDITO - AILOS;5463212;b3C;S4;I;2;BLUMENAU;SC;06/2018;0;0;0;0;0;0;0;0;0;0;0;0;0;164.049;164.049;0;3.125.295;3.289.345;0;267.133;3.556.478
VOLVO - PRUDENCIAL;1000080769;b2;S4;C;3;CURITIBA;PR;06/2018;0;0;0;3.835;0;3.835;0;0;0;0;0;0;0;2.351.844;2.355.679;0;115.489;2.471.168;15.116;897.661;3.383.945
SOCOPA - PRUDENCIAL;1000080381;b1;S4;C;2;SAO PAULO;SP;06/2018;85.593;0;15.274;608.439;49.132;758.439;1.338.747;29.357;65.819;0;0;0;95.176;39.219;2.231.580;4.651;869.678;3.105.910;0;254.824;3.360.734
INDUSTRIAL DO BRASIL - PRUDENCIAL;1000080477;b1;S4;C;2;SAO PAULO;SP;06/2018;69.108;0;96.160;1.389.520;0;1.554.787;20.002;231.471;0;382.400;0;0;613.871;510.991;2.699.651;54;139.627;2.839.332;751;507.517;3.347.600
BADESUL DESENVOLVIMENTO AF/RS - PRUDENCIAL;1000081029;n1;S4;I;1;PORTO ALEGRE;RS;06/2018;0;0;0;0;0;0;0;0;0;0;0;0;0;2.328.029;2.328.029;0;118.300;2.446.329;52;707.386;3.153.767
BCO MODAL S.A. - PRUDENCIAL;1000081658;b1;S4;C;2;RIO DE JANEIRO;RJ;06/2018;8.688;0;0;1.410.103;0;1.418.792;431.016;123.452;0;0;0;0;123.452;5.732;1.978.992;46.015;691.199;2.716.205;0;349.325;3.065.531
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;S4;I;2;SERTAOZINHO;SP;06/2018;244.424;0;0;1.096.921;6.733;1.348.078;0;0;424.104;0;0;0;424.104;3.644;1.775.827;798;819.867;2.596.492;0;422.847;3.019.339
BANCO IBM S.A. - PRUDENCIAL;1000081689;b2;S4;I;3;RIO DE JANEIRO;RJ;06/2018;0;0;0;2.208.727;0;2.208.727;0;0;0;0;0;0;0;0;2.208.727;0;257.942;2.466.669;0;519.836;2.986.505
RENDIMENTO - PRUDENCIAL;1000080659;b1;S4;C;2;SAO PAULO;SP;06/2018;75.232;0;2.012;969.894;122.644;1.169.783;0;47.062;1.700;0;0;0;48.762;94.160;1.312.705;441;1.354.309;2.667.455;492;293.066;2.961.013
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;S4;I;2;VITORIA;ES;06/2018;0;0;0;19.250;0;19.250;0;0;0;0;0;0;0;184.550;203.800;0;2.593.787;2.797.587;0;122.587;2.920.175
