Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o);
;;;;;;;;;Patrimônio de Referência Nível I para Comparação com RWA;;;Capital Nível II (d);Patrimônio de Referência para Comparação com o RWA (e) = (c) + (d);RWA para Risco de Crédito (f);RWA para Risco de Mercado;;;;;RWA para Risco Operacional (h);Ativos Ponderados pelo Risco (RWA) (i) = (f) + (g) + (h);;;;;;;
;;;;;;;;;Capital Principal para Comparação com RWA (a);Capital Complementar (b);Patrimônio de Referência Nível I para Comparação com RWA (c) = (a) + (b);;;;RWAcam (g1);RWAcom (g2);RWAjur (g3);RWAacs (g4);RWA para Risco de Mercado (g) = (g1) + (g2) + (g3) + (g4);;;;;;;;;
CITIBANK - PRUDENCIAL;1000080192;b1;;C;3;SAO PAULO;SP;03/2016;7.697.191;0;7.697.191;0;7.697.191;40.309.643;1.446.680;38.646;9.960.881;68.586;11.514.793;6.754.750;58.579.186;84.258.379;13,14%;13,14%;13,14%;9,14%;6,68%
BANRISUL - PRUDENCIAL;1000080154;b1;;C;1;PORTO ALEGRE;RS;03/2016;6.247.675;0;6.247.675;1.065.945;7.313.620;32.391.311;777.404;0;1.145;27.030;805.580;6.847.121;40.044.012;70.824.728;15,60%;15,60%;18,26%;8,82%;4,27%
BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;1000081593;b1;;I;1;FORTALEZA;CE;03/2016;2.732.479;0;2.732.479;1.790.797;4.523.276;30.083.283;381.169;10.441;90.481;0;482.090;6.841.686;37.407.059;63.422.863;7,30%;7,30%;12,09%;4,31%;5,10%
CREDIT SUISSE - PRUDENCIAL;1000080219;b1;;C;3;SAO PAULO;SP;03/2016;3.192.357;0;3.192.357;1.779.450;4.971.807;21.227.893;2.028.711;0;9.460.948;997.759;12.487.417;2.776.818;36.492.128;67.144.215;8,75%;8,75%;13,62%;4,75%;7,84%
BNP PARIBAS - PRUDENCIAL;1000080673;b1;;C;3;SAO PAULO;SP;03/2016;2.587.169;0;2.587.169;878.317;3.465.485;19.022.287;292.882;0;5.319.412;0;5.612.293;2.656.750;27.291.330;33.777.173;9,48%;9,48%;12,70%;7,66%;2,30%
JP MORGAN CHASE - PRUDENCIAL;1000080116;b1;;C;3;SAO PAULO;SP;03/2016;4.245.875;0;4.245.875;0;4.245.875;13.043.065;394.722;18.952;9.408.570;1.039.356;10.861.599;2.289.405;26.194.069;28.100.549;16,21%;16,21%;16,21%;15,11%;2,81%
PAN;1000080257;b1;;C;2;SAO PAULO;SP;03/2016;2.116.257;0;2.116.257;803.832;2.920.089;18.014.283;38.830;0;944.543;0;983.373;1.174.270;20.171.926;26.676.376;10,49%;10,49%;14,48%;7,93%;16,82%
ABC-BRASIL - PRUDENCIAL;1000080312;b1;;C;3;SAO PAULO;SP;03/2016;2.612.253;0;2.612.253;661.914;3.274.167;17.277.065;414.769;173.114;356.891;0;944.774;867.026;19.088.865;32.836.956;13,68%;13,68%;17,15%;7,96%;1,18%
VOLKSWAGEN - PRUDENCIAL;1000080202;b2;;C;3;SAO PAULO;SP;03/2016;2.579.065;0;2.579.065;965.371;3.544.436;16.554.762;0;0;0;0;0;1.297.735;17.852.497;21.949.756;14,45%;14,45%;19,85%;11,75%;0,77%
BCO RABOBANK INTL BRASIL S.A. - PRUDENCIAL;1000081555;b1;;I;3;SAO PAULO;SP;03/2016;1.652.979;0;1.652.979;862.434;2.515.413;14.771.328;244.881;185.762;603.514;0;1.034.157;1.175.040;16.980.524;19.184.892;9,73%;9,73%;14,81%;8,62%;0,86%
BCO DA AMAZONIA S.A. - PRUDENCIAL;1000081249;b1;;I;1;BELEM;PA;03/2016;2.815.160;0;2.815.160;0;2.815.160;15.144.621;2.179;0;44.334;0;46.513;940.006;16.131.141;21.762.059;17,45%;17,45%;17,45%;12,94%;8,85%
BCO DAYCOVAL S.A - PRUDENCIAL;1000081744;b1;;C;2;SAO PAULO;SP;03/2016;2.824.817;0;2.824.817;0;2.824.817;11.889.902;375.760;0;953.906;863;1.330.529;2.347.689;15.568.120;19.192.999;18,14%;18,14%;18,14%;14,72%;9,10%
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL;1000081311;b4;;C;1;PORTO ALEGRE;RS;03/2016;2.396.251;0;2.396.251;0;2.396.251;13.212.345;18.478;0;0;6.478;24.956;914.998;14.152.300;20.904.612;16,93%;16,93%;16,93%;11,46%;1,12%
MORGAN STANLEY - PRUDENCIAL;1000080628;b1;;C;3;SAO PAULO;SP;03/2016;2.230.495;0;2.230.495;0;2.230.495;7.334.492;262.129;59.159;2.578.278;1.071.635;3.971.202;909.613;12.215.308;22.638.977;18,26%;18,26%;18,26%;9,85%;0,55%
DEUTSCHE - PRUDENCIAL;1000080532;b1;;C;3;SAO PAULO;SP;03/2016;1.661.066;0;1.661.066;0;1.661.066;7.503.695;109.955;0;2.962.653;0;3.072.609;1.123.280;11.699.584;17.408.529;14,20%;14,20%;14,20%;9,54%;1,47%
BOFA MERRILL LYNCH - PRUDENCIAL;1000080556;b1;;C;3;SAO PAULO;SP;03/2016;1.536.712;0;1.536.712;0;1.536.712;7.005.934;259.753;0;3.016.858;135;3.276.746;1.340.143;11.622.822;17.090.207;13,22%;13,22%;13,22%;8,99%;3,19%
BCO CLASSICO S.A. - PRUDENCIAL;1000081665;b1;;C;2;RIO DE JANEIRO;RJ;03/2016;4.546.393;0;4.546.393;0;4.546.393;527.451;0;0;1.905.209;8.021.551;9.926.761;388.412;10.842.624;5.957.410;41,93%;41,93%;41,93%;76,31%;0,01%
GMAC - PRUDENCIAL;1000080848;b2;;C;3;SAO PAULO;SP;03/2016;1.498.248;0;1.498.248;0;1.498.248;9.176.059;70;0;0;0;70;1.416.326;10.592.456;12.963.509;14,14%;14,14%;14,14%;11,56%;3,60%
BRB - PRUDENCIAL;1000080288;b1;;C;1;BRASILIA;DF;03/2016;1.142.819;0;1.142.819;381.732;1.524.551;9.170.432;26.522;569;61.617;30.138;118.847;808.794;10.098.073;14.623.551;11,32%;11,32%;15,10%;7,81%;14,09%
MERCEDES-BENZ - PRUDENCIAL;1000080563;b2;;C;3;SAO PAULO;SP;03/2016;1.466.193;0;1.466.193;83.908;1.550.101;8.990.288;0;0;0;0;0;935.695;9.925.983;9.468.884;14,77%;14,77%;15,62%;15,48%;0,14%
CCB - PRUDENCIAL;1000080295;b1;;C;3;SAO PAULO;SP;03/2016;-7.552;0;-7.552;929.452;921.900;7.513.399;3.897;0;15.115;3.331;22.343;2.367.177;9.902.918;13.172.903;-0,08%;-0,08%;9,31%;-0,06%;14,40%
BMG - PRUDENCIAL;1000080178;b1;;C;2;SAO PAULO;SP;03/2016;847.781;0;847.781;710.929;1.558.710;9.538.223;59.464;0;0;0;59.464;38.424;9.636.111;14.825.264;8,80%;8,80%;16,18%;5,72%;34,20%
ALFA - PRUDENCIAL;1000080570;b1;;C;2;SAO PAULO;SP;03/2016;2.182.252;0;2.182.252;0;2.182.252;7.622.597;71.108;0;270.188;5.982;347.277;986.399;8.956.273;14.320.116;24,37%;24,37%;24,37%;15,24%;13,09%
GOLDMAN SACHS - PRUDENCIAL;1000080714;b2;;C;3;SAO PAULO;SP;03/2016;1.397.376;0;1.397.376;0;1.397.376;3.992.230;93.454;9.037;2.427.946;144.561;2.674.997;1.036.850;7.704.078;9.919.970;18,14%;18,14%;18,14%;14,09%;0,64%
MERCANTIL DO BRASIL - PRUDENCIAL;1000080123;b1;;C;2;BELO HORIZONTE;MG;03/2016;662.168;997;663.165;347.947;1.011.112;6.968.088;602;0;1.024;0;1.626;711.591;7.681.305;11.873.002;8,62%;8,63%;13,16%;5,59%;22,05%
PINE - PRUDENCIAL;1000080374;b1;;C;2;SAO PAULO;SP;03/2016;1.070.773;0;1.070.773;31.806;1.102.579;6.455.724;35.832;108.030;361.904;0;505.766;317.340;7.278.830;9.579.804;14,71%;14,71%;15,15%;11,18%;19,14%
SICREDI - PRUDENCIAL;1000080745;b1;;C;2;PORTO ALEGRE;RS;03/2016;1.218.362;133.165;1.351.528;0;1.351.528;6.156.718;19.601;0;33.172;254;53.027;969.755;7.179.499;31.725.364;16,97%;18,82%;18,82%;4,26%;7,93%
ORIGINAL - PRUDENCIAL;1000080903;b1;;C;2;SAO PAULO;SP;03/2016;1.792.771;0;1.792.771;0;1.792.771;5.540.677;703.634;0;229.445;93.530;1.026.608;551.158;7.118.443;6.667.272;25,18%;25,18%;25,18%;26,89%;23,11%
BANCO CNH INDUSTRIAL CAPITAL S.A - PRUDENCIAL;1000081407;b2;;I;3;CURITIBA;PR;03/2016;1.214.133;0;1.214.133;0;1.214.133;6.316.130;0;0;0;0;0;657.525;6.973.655;7.316.244;17,41%;17,41%;17,41%;16,60%;0,88%
BANCOOB - PRUDENCIAL;1000080879;b1;;C;2;BRASILIA;DF;03/2016;1.047.254;0;1.047.254;0;1.047.254;5.669.318;78.706;0;98.381;0;177.087;843.097;6.689.503;28.449.708;15,66%;15,66%;15,66%;3,68%;9,18%
BCO DES. DE MG S.A. - PRUDENCIAL;1000081328;b4;;I;1;BELO HORIZONTE;MG;03/2016;988.180;0;988.180;0;988.180;5.612.562;96.864;0;461.352;0;558.217;485.460;6.656.238;7.332.226;14,85%;14,85%;14,85%;13,48%;10,26%
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL;1000081720;b1;;I;3;SAO PAULO;SP;03/2016;773.998;0;773.998;718.110;1.492.108;5.901.445;153.276;0;80.162;0;233.438;266.445;6.401.328;10.153.139;12,09%;12,09%;23,31%;7,62%;0,39%
JOHN DEERE - PRUDENCIAL;1000080343;b1;;C;3;INDAIATUBA;SP;03/2016;834.739;0;834.739;68.825;903.564;5.741.527;314.846;0;0;0;314.846;284.705;6.341.078;6.620.228;13,16%;13,16%;14,25%;12,61%;0,56%
CREDIT AGRICOLE - PRUDENCIAL;1000080491;b1;;C;3;SAO PAULO;SP;03/2016;787.169;0;787.169;0;787.169;5.308.677;13.760;0;641.997;0;655.757;264.069;6.228.503;15.876.067;12,64%;12,64%;12,64%;4,96%;2,87%
BANESTES - PRUDENCIAL;1000080147;b1;;C;1;VITORIA;ES;03/2016;1.167.185;0;1.167.185;0;1.167.185;4.844.005;7.658;0;109.149;0;116.807;1.203.437;6.164.249;17.700.807;18,93%;18,93%;18,93%;6,59%;22,21%
CREFISA S.A. CFI - PRUDENCIAL;1000083632;n1;;I;2;SAO PAULO;SP;03/2016;3.194.196;0;3.194.196;0;3.194.196;2.847.585;0;0;0;0;0;3.262.140;6.109.725;0;52,28%;52,28%;52,28%;NI%;0,58%
BCO TOKYO-MITSUBISHI BM S.A. - PRUDENCIAL;1000081713;b1;;I;3;SAO PAULO;SP;03/2016;1.323.690;0;1.323.690;0;1.323.690;3.844.802;82.675;0;1.608.259;0;1.690.935;489.165;6.024.902;21.804.825;21,97%;21,97%;21,97%;6,07%;4,28%
SOCIETE GENERALE - PRUDENCIAL;1000080264;b1;;C;3;SAO PAULO;SP;03/2016;1.377.616;0;1.377.616;0;1.377.616;3.810.483;458.497;0;1.471.656;35.230;1.965.383;193.541;5.969.407;14.324.068;23,08%;23,08%;23,08%;9,62%;6,84%
BCO CATERPILLAR S.A. - PRUDENCIAL;1000081397;b2;;C;3;SAO PAULO;SP;03/2016;745.110;0;745.110;54.620;799.730;3.974.702;70.001;0;0;0;70.001;330.415;4.375.118;4.122.946;17,03%;17,03%;18,28%;18,07%;0,78%
BCO FIBRA S.A. - PRUDENCIAL;1000081483;b1;;C;2;SAO PAULO;SP;03/2016;587.715;0;587.715;0;587.715;3.991.165;10.880;40.689;69.073;0;120.642;229.726;4.341.533;6.896.387;13,54%;13,54%;13,54%;8,52%;1,76%
PORTO SEGURO - PRUDENCIAL;1000080642;n1;;C;2;SAO PAULO;SP;03/2016;598.264;0;598.264;0;598.264;3.443.550;0;0;201.072;0;201.072;692.964;4.337.586;0;13,79%;13,79%;13,79%;NI%;0,60%
J.MALUCELLI - PRUDENCIAL;1000080233;b1;;C;2;CURITIBA;PR;03/2016;1.116.319;0;1.116.319;0;1.116.319;3.449.048;2.944;165;21.116;22.170;46.394;752.479;4.247.922;6.074.418;26,28%;26,28%;26,28%;18,38%;29,27%
BCO CSF S.A. - PRUDENCIAL;1000081610;b2;;I;3;SAO PAULO;SP;03/2016;1.502.496;0;1.502.496;0;1.502.496;4.004.087;8.643;0;0;0;8.643;216.450;4.229.180;6.237.585;35,53%;35,53%;35,53%;24,09%;2,14%
HONDA - PRUDENCIAL;1000080611;b2;;C;3;SAO PAULO;SP;03/2016;1.028.393;0;1.028.393;0;1.028.393;3.914.748;0;0;0;0;0;238.510;4.153.258;5.789.321;24,76%;24,76%;24,76%;17,76%;1,70%
VOLVO - PRUDENCIAL;1000080769;b2;;C;3;CURITIBA;PR;03/2016;684.785;0;684.785;0;684.785;3.613.666;0;0;0;0;0;376.207;3.989.872;4.346.341;17,16%;17,16%;17,16%;15,76%;1,74%
BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;1000081421;b2;;I;3;PORTO ALEGRE;RS;03/2016;834.429;0;834.429;0;834.429;3.812.982;799;0;0;0;799;159.633;3.973.414;5.313.850;21,00%;21,00%;21,00%;15,70%;2,14%
APE POUPEX - PRUDENCIAL;1000081184;n1;;I;2;BRASILIA;DF;03/2016;811.201;0;811.201;0;811.201;3.525.749;0;0;7.046;0;7.046;390.037;3.922.832;0;20,68%;20,68%;20,68%;NI%;5,72%
RODOBENS - PRUDENCIAL;1000080855;b1;;C;2;SAO PAULO;SP;03/2016;953.589;0;953.589;0;953.589;3.180.457;0;0;0;0;0;741.215;3.921.672;3.113.097;24,32%;24,32%;24,32%;30,63%;30,37%
HAITONG - PRUDENCIAL;1000080666;b2;;C;3;SAO PAULO;SP;03/2016;635.902;0;635.902;0;635.902;2.225.275;3.899;0;1.525.407;0;1.529.306;128.903;3.883.484;10.919.275;16,37%;16,37%;16,37%;5,82%;5,28%
BADESUL DESENVOLVIMENTO AF/RS - PRUDENCIAL;1000081029;n1;;I;1;PORTO ALEGRE;RS;03/2016;560.493;0;560.493;0;560.493;3.508.641;5.829;0;0;0;5.829;329.669;3.844.139;0;14,58%;14,58%;14,58%;NI%;5,83%
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL;1000081562;b2;;I;3;SAO PAULO;SP;03/2016;574.857;0;574.857;0;574.857;3.668.933;0;0;0;0;0;67.801;3.736.735;5.455.825;15,38%;15,38%;15,38%;10,54%;2,96%
PERNAMBUCANAS - PRUDENCIAL;1000080305;n1;;C;2;SAO PAULO;SP;03/2016;452.780;0;452.780;0;452.780;2.301.633;0;0;1.163.551;0;1.163.551;256.098;3.721.282;0;12,17%;12,17%;12,17%;NI%;9,58%
ING - PRUDENCIAL;1000080501;b1;;C;3;SAO PAULO;SP;03/2016;841.664;0;841.664;0;841.664;2.628.838;30.963;0;811.971;0;842.934;248.278;3.720.050;8.265.423;22,63%;22,63%;22,63%;10,18%;0,31%
BCO DO EST. DO PA S.A. - PRUDENCIAL;1000081586;b1;;I;1;BELEM;PA;03/2016;710.452;0;710.452;0;710.452;3.111.991;21.912;0;3.451;0;25.363;336.622;3.473.977;5.568.733;20,45%;20,45%;20,45%;12,76%;14,22%
BANCO FIDIS - PRUDENCIAL;1000081751;b2;;I;3;BETIM;MG;03/2016;596.231;0;596.231;0;596.231;2.952.753;10.281;0;0;0;10.281;306.571;3.269.604;4.858.691;18,24%;18,24%;18,24%;12,27%;1,48%
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;;I;2;BEBEDOURO;SP;03/2016;1.139.186;0;1.139.186;0;1.139.186;2.655.776;0;0;0;0;0;448.931;3.104.707;4.439.192;36,69%;36,69%;36,69%;25,66%;6,11%
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;;I;3;SAO PAULO;SP;03/2016;493.936;0;493.936;0;493.936;1.909.111;87.223;0;767.255;0;854.478;157.161;2.920.750;3.268.102;16,91%;16,91%;16,91%;15,11%;0,77%
INDUSTRIAL DO BRASIL - PRUDENCIAL;1000080477;b1;;C;2;SAO PAULO;SP;03/2016;492.013;0;492.013;10.955;502.968;2.336.327;55.645;0;271.523;0;327.168;252.093;2.915.588;2.832.411;16,88%;16,88%;17,25%;17,37%;6,96%
MIZUHO - PRUDENCIAL;1000080697;b1;;C;3;SAO PAULO;SP;03/2016;555.040;0;555.040;0;555.040;2.034.750;75.042;0;598.114;0;673.157;98.269;2.806.175;4.818.223;19,78%;19,78%;19,78%;11,52%;0,82%
BCO DO EST. DE SE S.A. - PRUDENCIAL;1000081634;b1;;C;1;ARACAJU;SE;03/2016;251.675;0;251.675;99.684;351.359;2.362.482;8.269;3.721;48.340;3.724;64.053;326.740;2.753.275;4.704.988;9,14%;9,14%;12,76%;5,35%;27,63%
PSA FINANCE - PRUDENCIAL;1000080594;b2;;C;3;SAO PAULO;SP;03/2016;758.286;0;758.286;0;758.286;2.468.272;3.072;0;0;0;3.072;240.768;2.712.112;2.175.573;27,96%;27,96%;27,96%;34,85%;0,49%
MIDWAY S.A. - SCFI - PRUDENCIAL;1000083553;n1;;I;2;SAO PAULO;SP;03/2016;770.251;0;770.251;0;770.251;2.284.154;0;0;0;0;0;401.413;2.685.568;0;28,68%;28,68%;28,68%;NI%;0,05%
SOFISA - PRUDENCIAL;1000080271;b1;;C;2;SAO PAULO;SP;03/2016;627.301;0;627.301;0;627.301;2.335.523;23.891;0;78.134;3.708;105.733;228.815;2.670.070;3.303.010;23,49%;23,49%;23,49%;18,99%;13,02%
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;;I;2;BLUMENAU;SC;03/2016;783.005;0;783.005;0;783.005;2.557.060;NA;NA;NA;NA;NA;NA;2.557.060;0;30,62%;30,62%;30,62%;NI%;2,02%
INDUSVAL - PRUDENCIAL;1000080415;b1;;C;2;SAO PAULO;SP;03/2016;389.236;0;389.236;0;389.236;2.317.067;57.181;38.602;25.367;2.055;123.205;104.568;2.544.840;3.702.936;15,30%;15,30%;15,30%;10,51%;19,25%
BCO CARGILL S.A. - PRUDENCIAL;1000081414;b1;;I;3;SAO PAULO;SP;03/2016;445.861;0;445.861;0;445.861;2.309.577;32.276;0;5.221;0;37.496;186.736;2.533.810;4.463.111;17,60%;17,60%;17,60%;9,99%;0,07%
BCO TRIANGULO S.A. - PRUDENCIAL;1000081438;b1;;C;2;UBERLANDIA;MG;03/2016;396.626;0;396.626;0;396.626;1.655.974;0;0;415;0;415;732.698;2.389.086;2.453.670;16,60%;16,60%;16,60%;16,16%;16,40%
OMNI - PRUDENCIAL;1000080460;n1;;C;2;SAO PAULO;SP;03/2016;255.024;79.747;334.771;0;334.771;1.849.057;0;0;0;0;0;539.125;2.388.182;0;10,68%;14,02%;14,02%;NI%;0,77%
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71328769;b3S;;I;2;SERTAOZINHO;SP;03/2016;340.955;0;340.955;0;340.955;2.020.753;6.464;2.909;42.116;2.585;54.073;184.776;2.259.602;2.570.559;15,09%;15,09%;15,09%;13,26%;3,20%
BBM - PRUDENCIAL;1000080161;b1;;C;2;SALVADOR;BA;03/2016;565.996;0;565.996;0;565.996;1.886.630;65.013;0;6.744;0;71.757;185.380;2.143.768;3.247.408;26,40%;26,40%;26,40%;17,43%;11,03%
BCO MODAL S.A. - PRUDENCIAL;1000081658;b1;;C;2;RIO DE JANEIRO;RJ;03/2016;334.308;0;334.308;0;334.308;1.440.814;35.423;15.332;476.506;9.884;537.144;153.392;2.131.350;2.102.446;15,69%;15,69%;15,69%;15,90%;3,43%
SCANIA - PRUDENCIAL;1000080776;b2;;C;3;SAO BERNARDO DO CAMPO;SP;03/2016;267.332;0;267.332;57.174;324.505;1.903.818;0;0;0;0;0;217.214;2.121.032;2.056.802;12,60%;12,60%;15,30%;13,00%;1,51%
BONSUCESSO - PRUDENCIAL;1000080422;b1;;I;2;BELO HORIZONTE;MG;03/2016;219.108;0;219.108;129.501;348.608;1.129.573;114.647;19.139;317.387;38.522;489.695;501.573;2.120.841;2.749.088;10,33%;10,33%;16,44%;7,97%;18,17%
BANCO IBM S.A. - PRUDENCIAL;1000081689;b2;;I;3;RIO DE JANEIRO;RJ;03/2016;408.052;0;408.052;0;408.052;1.494.382;233.953;0;0;0;233.953;226.185;1.954.520;1.664.779;20,88%;20,88%;20,88%;24,51%;39,51%
CAIXA GERAL - PRUDENCIAL;1000080927;b1;;C;3;SAO PAULO;SP;03/2016;327.294;0;327.294;0;327.294;1.522.719;47.802;0;114.997;932;163.731;172.661;1.859.110;2.185.788;17,60%;17,60%;17,60%;14,97%;1,86%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO VERDE DE MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;;I;2;LUCAS DO RIO VERDE;MT;03/2016;373.182;0;373.182;2.237;375.419;1.453.981;42.228;0;0;0;42.228;226.102;1.722.311;2.247.659;21,67%;21,67%;21,80%;16,60%;5,95%
INTERMEDIUM - PRUDENCIAL;1000080996;b1;;C;2;BELO HORIZONTE;MG;03/2016;331.555;0;331.555;0;331.555;1.401.833;0;0;0;0;0;318.924;1.720.757;2.679.542;19,27%;19,27%;19,27%;12,37%;2,00%
HP FINANCIAL SERVICES AM S.A - PRUDENCIAL;1000082987;n1;;I;3;BARUERI;SP;03/2016;498.428;0;498.428;0;498.428;1.417.661;12.319;0;0;0;12.319;116.531;1.546.511;0;32,23%;32,23%;32,23%;NI%;1,08%
RENDIMENTO - PRUDENCIAL;1000080659;b1;;C;2;SAO PAULO;SP;03/2016;219.454;0;219.454;0;219.454;856.744;85.884;0;19.370;0;105.253;568.683;1.530.680;1.544.019;14,34%;14,34%;14,34%;14,21%;8,72%
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;;I;2;BRASILIA;DF;03/2016;394.455;0;394.455;0;394.455;1.456.472;NA;NA;NA;NA;NA;NA;1.456.472;0;27,08%;27,08%;27,08%;NI%;1,60%
UNIPRIME NORTE DO PARANA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS LTDA.;2398976;b3S;;I;2;LONDRINA;PR;03/2016;403.474;0;403.474;0;403.474;1.161.545;9.048;0;107.672;1.121;117.841;167.578;1.446.964;1.358.418;27,88%;27,88%;27,88%;29,70%;3,09%
STANDARD CHARTERED BI S.A. - PRUDENCIAL;1000081373;b2;;I;3;SAO PAULO;SP;03/2016;338.798;0;338.798;0;338.798;778.362;141.569;0;260.991;0;402.559;247.892;1.428.814;1.528.441;23,71%;23,71%;23,71%;22,17%;0,62%
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;;I;2;MARINGA;PR;03/2016;231.895;0;231.895;0;231.895;1.290.524;0;0;0;0;0;104.090;1.394.615;2.113.178;16,63%;16,63%;16,63%;10,97%;20,94%
AF DESENVOLVE SP S.A. - PRUDENCIAL;1000081153;n1;;I;1;SAO PAULO;SP;03/2016;687.965;0;687.965;0;687.965;1.097.633;0;0;0;0;0;205.245;1.302.879;0;52,80%;52,80%;52,80%;NI%;0,42%
