Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o);
;;;;;;;;;Patrimônio de Referência Nível I para Comparação com RWA;;;Capital Nível II (d);Patrimônio de Referência para Comparação com o RWA (e) = (c) + (d);RWA para Risco de Crédito (f);RWA para Risco de Mercado;;;;;RWA para Risco Operacional (h);Ativos Ponderados pelo Risco (RWA) (i) = (f) + (g) + (h);;;;;;;
;;;;;;;;;Capital Principal para Comparação com RWA (a);Capital Complementar (b);Patrimônio de Referência Nível I para Comparação com RWA (c) = (a) + (b);;;;RWAcam (g1);RWAcom (g2);RWAjur (g3);RWAacs (g4);RWA para Risco de Mercado (g) = (g1) + (g2) + (g3) + (g4);;;;;;;;;
BCO DA AMAZONIA S.A. - PRUDENCIAL;1000081249;b1;S3;I;1;BELEM;PA;09/2017;2.640.059;0;2.640.059;0;2.640.059;13.960.776;1.514;0;15.459;0;16.973;3.091.556;17.069.305;24.964.609;15,47%;15,47%;15,47%;10,58%;9,44%
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL;1000081311;b4;S3;I;1;PORTO ALEGRE;RS;09/2017;2.336.863;0;2.336.863;0;2.336.863;14.296.714;62.217;0;0;1.322;63.539;1.103.815;15.464.068;17.832.868;15,11%;15,11%;15,11%;13,10%;0,97%
VOLKSWAGEN - PRUDENCIAL;1000080202;b2;S3;C;3;SAO PAULO;SP;09/2017;2.948.923;0;2.948.923;955.960;3.904.883;12.185.380;0;0;0;0;0;1.220.068;13.405.448;15.351.256;22,00%;22,00%;29,13%;19,21%;0,32%
BCO CLASSICO S.A. - PRUDENCIAL;1000081665;b1;S3;I;2;RIO DE JANEIRO;RJ;09/2017;5.794.587;0;5.794.587;0;5.794.587;298.104;0;0;811.280;11.541.811;12.353.091;373.570;13.024.765;7.208.244;44,49%;44,49%;44,49%;80,39%;0,00%
BOFA MERRILL LYNCH - PRUDENCIAL;1000080556;b1;S3;C;3;SAO PAULO;SP;09/2017;2.315.038;0;2.315.038;0;2.315.038;5.565.245;349.618;0;3.687.877;101.221;4.138.717;1.838.832;11.542.794;21.048.240;20,06%;20,06%;20,06%;11,00%;1,87%
GMAC - PRUDENCIAL;1000080848;b2;S3;C;3;SAO PAULO;SP;09/2017;1.750.049;0;1.750.049;0;1.750.049;8.294.576;67;0;0;0;67;1.604.741;9.899.383;11.279.824;17,68%;17,68%;17,68%;15,51%;5,16%
ALFA - PRUDENCIAL;1000080570;b1;S3;C;2;SAO PAULO;SP;09/2017;2.297.704;0;2.297.704;0;2.297.704;8.459.130;54.753;12.975;222.119;68.883;358.730;1.078.357;9.896.217;13.593.055;23,22%;23,22%;23,22%;16,90%;14,12%
BMG - PRUDENCIAL;1000080178;b1;S3;C;2;SAO PAULO;SP;09/2017;1.134.563;0;1.134.563;521.543;1.656.105;8.741.445;27.786;0;16.111;4.474;48.371;616.461;9.406.277;15.429.390;12,06%;12,06%;17,61%;7,35%;18,35%
MORGAN STANLEY - PRUDENCIAL;1000080628;b1;S3;C;3;SAO PAULO;SP;09/2017;2.675.956;0;2.675.956;0;2.675.956;3.613.754;1.093.395;24.227;1.682.720;1.265.784;4.066.125;1.473.514;9.153.394;14.137.375;29,23%;29,23%;29,23%;18,93%;0,57%
BANCOOB - PRUDENCIAL;1000080879;b1;S3;C;2;BRASILIA;DF;09/2017;1.480.421;0;1.480.421;0;1.480.421;7.772.243;14.904;0;116.848;0;131.752;1.180.557;9.084.552;46.127.496;16,30%;16,30%;16,30%;3,21%;9,93%
BRB - PRUDENCIAL;1000080288;b1;S3;C;1;BRASILIA;DF;09/2017;1.061.549;0;1.061.549;330.404;1.391.952;7.882.110;52.702;592;100.030;37.325;190.650;916.964;8.989.724;15.346.203;11,81%;11,81%;15,48%;6,92%;13,46%
MERCEDES-BENZ - PRUDENCIAL;1000080563;b2;S3;C;3;SAO PAULO;SP;09/2017;1.554.634;0;1.554.634;33.358;1.587.992;7.813.048;0;0;0;0;0;1.116.934;8.929.982;8.282.678;17,41%;17,41%;17,78%;18,77%;0,09%
BANESTES - PRUDENCIAL;1000080147;b1;S3;C;1;VITORIA;ES;09/2017;1.344.801;0;1.344.801;0;1.344.801;5.492.648;14.788;0;1.855.666;0;1.870.454;1.486.039;8.849.141;20.100.091;15,20%;15,20%;15,20%;6,69%;20,29%
CREFISA S.A. CFI - PRUDENCIAL;1000083632;b1;S4;C;2;SAO PAULO;SP;09/2017;4.179.722;0;4.179.722;0;4.179.722;3.310.593;1.931;0;0;0;1.931;4.595.088;7.907.613;4.747.282;52,86%;52,86%;52,86%;88,04%;0,92%
GOLDMAN SACHS - PRUDENCIAL;1000080714;b2;S3;C;3;SAO PAULO;SP;09/2017;1.474.770;0;1.474.770;0;1.474.770;3.853.484;41.038;0;2.466.421;63.228;2.570.687;1.096.972;7.521.143;8.149.976;19,61%;19,61%;19,61%;18,10%;1,77%
BANCO CNH INDUSTRIAL CAPITAL S.A - PRUDENCIAL;1000081407;b2;S3;I;3;CURITIBA;PR;09/2017;1.303.448;0;1.303.448;0;1.303.448;6.533.965;0;0;0;0;0;725.898;7.259.863;7.303.219;17,95%;17,95%;17,95%;17,85%;0,81%
CCB - PRUDENCIAL;1000080295;b1;S3;C;3;SAO PAULO;SP;09/2017;9.221;235.115;244.336;794.822;1.039.158;6.284.289;57.548;0;1.640;0;59.188;762.603;7.106.080;14.379.468;0,13%;3,44%;14,62%;1,70%;7,07%
ORIGINAL - PRUDENCIAL;1000080903;b1;S3;C;2;SAO PAULO;SP;09/2017;1.352.292;0;1.352.292;0;1.352.292;5.597.986;158.991;5.035;345.313;0;509.338;691.898;6.799.223;8.106.698;19,89%;19,89%;19,89%;16,68%;15,89%
JOHN DEERE - PRUDENCIAL;1000080343;b1;S4;C;3;INDAIATUBA;SP;09/2017;1.002.063;0;1.002.063;57.354;1.059.418;6.258.006;194.967;0;0;0;194.967;340.190;6.793.163;7.168.079;14,75%;14,75%;15,60%;13,98%;0,60%
MERCANTIL DO BRASIL - PRUDENCIAL;1000080123;b1;S3;C;2;BELO HORIZONTE;MG;09/2017;607.220;1.178;608.398;331.757;940.155;5.542.488;927;0;956;0;1.883;1.109.340;6.653.711;10.177.711;9,13%;9,14%;14,13%;5,98%;26,46%
PINE - PRUDENCIAL;1000080374;b1;S3;C;2;SAO PAULO;SP;09/2017;784.345;0;784.345;31.456;815.801;5.701.667;54.288;26.984;327.276;0;408.547;454.071;6.564.285;10.032.386;11,95%;11,95%;12,43%;7,82%;26,86%
BCO DES. DE MG S.A. - PRUDENCIAL;1000081328;b4;S3;I;1;BELO HORIZONTE;MG;09/2017;1.005.477;0;1.005.477;0;1.005.477;5.699.722;82.332;0;107.912;0;190.244;663.830;6.553.796;7.528.080;15,34%;15,34%;15,34%;13,36%;11,15%
CREDIT AGRICOLE - PRUDENCIAL;1000080491;b1;S3;C;3;SAO PAULO;SP;09/2017;834.953;0;834.953;0;834.953;4.569.789;101.332;0;1.306.422;0;1.407.754;326.152;6.303.694;24.289.700;13,25%;13,25%;13,25%;3,44%;2,62%
SICREDI - PRUDENCIAL;1000080745;b1;S3;C;2;PORTO ALEGRE;RS;09/2017;1.276.985;157.117;1.434.101;0;1.434.101;4.650.491;13.254;0;34.249;0;47.502;1.227.434;5.925.428;38.627.540;21,55%;24,20%;24,20%;3,71%;8,28%
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL;1000081720;b1;S3;C;3;SAO PAULO;SP;09/2017;874.372;0;874.372;615.974;1.490.346;4.786.546;76.013;0;538.303;0;614.316;320.560;5.721.422;9.066.584;15,28%;15,28%;26,05%;9,64%;0,30%
BCO CSF S.A. - PRUDENCIAL;1000081610;b2;S3;I;3;SAO PAULO;SP;09/2017;1.299.489;0;1.299.489;0;1.299.489;5.086.345;4.786;0;0;0;4.786;542.872;5.634.003;7.730.015;23,07%;23,07%;23,07%;16,81%;15,63%
DEUTSCHE - PRUDENCIAL;1000080532;b1;S3;C;3;SAO PAULO;SP;09/2017;1.466.130;0;1.466.130;0;1.466.130;3.557.077;25.720;0;901.814;0;927.534;913.272;5.397.883;9.188.457;27,16%;27,16%;27,16%;15,96%;0,56%
SOCIETE GENERALE - PRUDENCIAL;1000080264;b1;S3;C;3;SAO PAULO;SP;09/2017;1.293.421;0;1.293.421;0;1.293.421;3.096.292;42.547;0;1.521.459;303;1.564.309;364.404;5.025.005;11.500.595;25,74%;25,74%;25,74%;11,25%;0,26%
BCO FIBRA S.A. - PRUDENCIAL;1000081483;b1;S3;C;2;SAO PAULO;SP;09/2017;552.468;0;552.468;0;552.468;4.141.028;17.276;35.535;160.562;0;213.373;296.904;4.651.305;7.292.027;11,88%;11,88%;11,88%;7,58%;3,48%
BCO TOKYO-MITSUBISHI BM S.A. - PRUDENCIAL;1000081713;b1;S3;I;3;SAO PAULO;SP;09/2017;1.416.736;0;1.416.736;0;1.416.736;2.922.883;89.821;0;853.499;0;943.320;626.580;4.492.782;22.176.492;31,53%;31,53%;31,53%;6,39%;3,04%
PORTO SEGURO - PRUDENCIAL;1000080642;n1;S4;C;2;SAO PAULO;SP;09/2017;615.823;0;615.823;0;615.823;4.170.695;0;0;155;0;155;311.659;4.482.509;0;13,74%;13,74%;13,74%;NI%;0,21%
BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;1000081421;b2;S4;I;3;PORTO ALEGRE;RS;09/2017;897.280;0;897.280;0;897.280;4.147.403;2.252;0;0;0;2.252;155.311;4.304.966;5.263.151;20,84%;20,84%;20,84%;17,05%;0,85%
BCO DO EST. DO PA S.A. - PRUDENCIAL;1000081586;b1;S4;I;1;BELEM;PA;09/2017;888.370;0;888.370;0;888.370;3.710.335;3.680;0;9.804;2.604;16.088;420.994;4.147.417;6.671.096;21,42%;21,42%;21,42%;13,32%;9,99%
HONDA - PRUDENCIAL;1000080611;b2;S4;C;3;SAO PAULO;SP;09/2017;987.854;0;987.854;0;987.854;3.882.104;0;0;0;0;0;256.882;4.138.987;5.894.408;23,87%;23,87%;23,87%;16,76%;0,94%
ING - PRUDENCIAL;1000080501;b1;S3;C;3;SAO PAULO;SP;09/2017;805.110;0;805.110;0;805.110;2.421.796;57.216;0;1.169.256;0;1.226.471;287.576;3.935.843;6.853.463;20,46%;20,46%;20,46%;11,75%;0,22%
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL;1000081562;b2;S4;I;3;SAO PAULO;SP;09/2017;531.586;0;531.586;0;531.586;3.810.140;0;0;0;0;0;32.036;3.842.176;5.352.676;13,84%;13,84%;13,84%;9,93%;2,09%
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;S4;I;2;BEBEDOURO;SP;09/2017;1.355.869;0;1.355.869;0;1.355.869;3.198.256;0;0;0;0;0;597.774;3.796.030;5.653.876;35,72%;35,72%;35,72%;23,98%;5,83%
PARANÁ BANCO - PRUDENCIAL;1000080233;b1;S4;C;2;CURITIBA;PR;09/2017;803.123;0;803.123;0;803.123;2.868.706;47;12;11.452;10;11.520;871.404;3.751.630;4.992.170;21,41%;21,41%;21,41%;16,09%;27,13%
BOCOM - PRUDENCIAL;1000084624;b1;S4;C;3;SALVADOR;BA;09/2017;552.738;0;552.738;0;552.738;2.750.026;47.697;0;669.341;0;717.038;254.821;3.721.885;5.263.457;14,85%;14,85%;14,85%;10,50%;0,72%
RODOBENS - PRUDENCIAL;1000080855;b1;S4;C;2;SAO PAULO;SP;09/2017;913.113;0;913.113;0;913.113;2.760.463;0;0;0;0;0;832.180;3.592.643;2.540.969;25,42%;25,42%;25,42%;35,94%;30,09%
VOLVO - PRUDENCIAL;1000080769;b2;S4;C;3;CURITIBA;PR;09/2017;760.891;0;760.891;0;760.891;3.006.846;0;0;0;0;0;436.910;3.443.756;3.577.157;22,09%;22,09%;22,09%;21,27%;1,54%
BCO CATERPILLAR S.A. - PRUDENCIAL;1000081397;b2;S4;I;3;SAO PAULO;SP;09/2017;840.855;0;840.855;36.508;877.363;2.895.079;29.544;0;0;0;29.544;334.360;3.258.982;2.971.631;25,80%;25,80%;26,92%;28,30%;0,60%
BANCO FIDIS - PRUDENCIAL;1000081751;b2;S4;I;3;BETIM;MG;09/2017;636.690;0;636.690;0;636.690;2.865.921;0;0;0;0;0;300.254;3.166.175;4.536.199;20,11%;20,11%;20,11%;14,04%;0,62%
HAITONG - PRUDENCIAL;1000080666;b2;S3;C;3;SAO PAULO;SP;09/2017;523.614;0;523.614;0;523.614;1.834.328;8.614;0;1.020.937;0;1.029.552;231.936;3.095.815;7.438.315;16,91%;16,91%;16,91%;7,04%;4,52%
MIDWAY S.A. - SCFI - PRUDENCIAL;1000083553;n1;S4;I;2;SAO PAULO;SP;09/2017;787.658;0;787.658;0;787.658;2.576.001;0;0;0;0;0;496.394;3.072.395;0;25,64%;25,64%;25,64%;NI%;0,18%
SOFISA - PRUDENCIAL;1000080271;b1;S4;C;2;SAO PAULO;SP;09/2017;672.122;0;672.122;0;672.122;2.626.796;24.554;978;117.984;959;144.475;280.695;3.051.966;4.202.950;22,02%;22,02%;22,02%;15,99%;11,71%
INDUSTRIAL DO BRASIL - PRUDENCIAL;1000080477;b1;S4;C;2;SAO PAULO;SP;09/2017;502.605;0;502.605;0;502.605;2.414.590;105.754;0;220.318;0;326.072;254.137;2.994.799;3.186.723;16,78%;16,78%;16,78%;15,77%;6,73%
XP INVESTIMENTOS CCTVM S/A - PRUDENCIAL;1000082475;n2;S4;C;2;RIO DE JANEIRO;RJ;09/2017;681.724;0;681.724;0;681.724;1.243.797;45.123;19.765;212.460;69.164;346.513;1.368.128;2.958.438;0;23,04%;23,04%;23,04%;NI%;28,33%
BCO MODAL S.A. - PRUDENCIAL;1000081658;b1;S4;C;2;RIO DE JANEIRO;RJ;09/2017;348.602;0;348.602;0;348.602;1.951.554;200.575;76;512.476;2.681;715.808;246.657;2.914.018;3.202.217;11,96%;11,96%;11,96%;10,89%;3,39%
PERNAMBUCANAS - PRUDENCIAL;1000080305;n1;S4;I;2;SAO PAULO;SP;09/2017;443.982;0;443.982;0;443.982;2.431.821;471;0;152.155;0;152.626;289.693;2.874.140;0;15,45%;15,45%;15,45%;NI%;4,38%
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;S5;I;2;BLUMENAU;SC;09/2017;1.061.890;0;1.061.890;0;1.061.890;2.851.093;NA;NA;NA;NA;NA;NA;2.851.093;0;37,25%;37,25%;37,25%;NI%;1,56%
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;S4;I;2;SERTAOZINHO;SP;09/2017;343.912;0;343.912;0;343.912;2.541.884;5.146;2.316;24.395;2.058;33.915;243.889;2.819.688;3.200.431;12,20%;12,20%;12,20%;10,75%;3,89%
APE POUPEX - PRUDENCIAL;1000081184;n1;S3;I;2;BRASILIA;DF;09/2017;667.962;0;667.962;0;667.962;2.215.143;0;0;76.518;0;76.518;493.132;2.784.793;0;23,99%;23,99%;23,99%;NI%;6,43%
BCO DO EST. DE SE S.A. - PRUDENCIAL;1000081634;b1;S4;I;1;ARACAJU;SE;09/2017;324.447;0;324.447;91.623;416.070;2.333.710;200;91;7.262;91;7.645;364.658;2.706.013;5.016.000;11,99%;11,99%;15,38%;6,47%;20,84%
OMNI - PRUDENCIAL;1000080460;b1;S4;C;2;SAO PAULO;SP;09/2017;291.658;101.386;393.044;0;393.044;1.825.533;150;0;0;0;150;842.702;2.668.385;2.565.618;10,93%;14,73%;14,73%;15,32%;0,62%
BCO TRIANGULO S.A. - PRUDENCIAL;1000081438;b1;S4;I;2;UBERLANDIA;MG;09/2017;439.234;0;439.234;0;439.234;1.629.740;0;0;0;0;0;872.927;2.502.667;2.283.985;17,55%;17,55%;17,55%;19,23%;15,78%
BCO CARGILL S.A. - PRUDENCIAL;1000081414;b1;S4;I;3;SAO PAULO;SP;09/2017;443.510;0;443.510;0;443.510;2.076.220;76.978;0;70.281;0;147.259;271.339;2.494.818;4.365.369;17,78%;17,78%;17,78%;10,16%;0,09%
SCANIA - PRUDENCIAL;1000080776;b2;S4;C;3;SAO BERNARDO DO CAMPO;SP;09/2017;292.745;0;292.745;50.859;343.603;1.946.799;0;0;0;0;0;294.086;2.240.885;2.082.627;13,06%;13,06%;15,33%;14,06%;1,40%
INTERMEDIUM - PRUDENCIAL;1000080996;b1;S4;C;2;BELO HORIZONTE;MG;09/2017;369.797;0;369.797;0;369.797;1.828.659;12.280;1.507;49.226;1.507;64.519;345.292;2.238.471;3.492.327;16,52%;16,52%;16,52%;10,59%;2,24%
BONSUCESSO - PRUDENCIAL;1000080422;b1;S4;I;2;BELO HORIZONTE;MG;09/2017;184.863;0;184.863;96.561;281.424;1.368.805;96.212;16.728;200.105;42.847;355.892;430.889;2.155.587;3.080.770;8,58%;8,58%;13,06%;6,00%;24,82%
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;S4;I;3;SAO PAULO;SP;09/2017;505.591;0;505.591;0;505.591;1.091.432;14.957;0;599.719;0;614.676;243.226;1.949.333;3.152.630;25,94%;25,94%;25,94%;16,04%;0,62%
BANCO IBM S.A. - PRUDENCIAL;1000081689;b2;S4;I;3;RIO DE JANEIRO;RJ;09/2017;510.124;0;510.124;0;510.124;1.594.626;33.034;0;0;0;33.034;274.746;1.902.406;1.716.658;26,81%;26,81%;26,81%;29,72%;0,00%
MIZUHO - PRUDENCIAL;1000080697;b1;S4;C;3;SAO PAULO;SP;09/2017;584.736;0;584.736;0;584.736;1.436.717;977;0;233.929;0;234.906;208.172;1.879.796;3.594.770;31,11%;31,11%;31,11%;16,27%;0,74%
INDUSVAL - PRUDENCIAL;1000080415;b1;S4;C;2;SAO PAULO;SP;09/2017;103.227;0;103.227;0;103.227;1.602.431;3.501;23.995;14.295;2;41.792;160.360;1.804.584;3.298.683;5,72%;5,72%;5,72%;3,13%;56,04%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;S4;I;2;MARINGA;PR;09/2017;287.710;0;287.710;0;287.710;1.664.997;0;0;0;0;0;131.219;1.796.217;2.675.310;16,02%;16,02%;16,02%;10,75%;23,90%
BCO ABN AMRO S.A. - PRUDENCIAL;1000081579;b1;S4;I;3;SAO PAULO;SP;09/2017;547.408;0;547.408;0;547.408;1.351.017;192.138;0;35.774;0;227.911;212.400;1.791.328;1.498.827;30,56%;30,56%;30,56%;36,52%;0,59%
RENDIMENTO - PRUDENCIAL;1000080659;b1;S4;C;2;SAO PAULO;SP;09/2017;261.239;0;261.239;0;261.239;1.143.487;98.096;0;18.262;0;116.358;527.645;1.787.491;2.028.844;14,61%;14,61%;14,61%;12,88%;5,43%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;S4;I;2;LUCAS DO RIO VERDE;MT;09/2017;483.469;0;483.469;1.764;485.234;1.500.613;26.588;0;0;0;26.588;228.085;1.755.286;2.439.180;27,54%;27,54%;27,64%;19,82%;5,48%
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;S5;I;2;BRASILIA;DF;09/2017;494.716;0;494.716;0;494.716;1.708.792;NA;NA;NA;NA;NA;NA;1.708.792;0;28,95%;28,95%;28,95%;NI%;1,40%
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;S4;I;2;BELO HORIZONTE;MG;09/2017;273.944;0;273.944;0;273.944;1.584.642;0;0;1.599;0;1.599;102.951;1.689.192;6.478.791;16,22%;16,22%;16,22%;4,23%;19,18%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;S4;I;2;MEDIANEIRA;PR;09/2017;312.057;0;312.057;4.411;316.468;1.536.407;0;0;0;0;0;109.538;1.645.945;2.561.991;18,96%;18,96%;19,23%;12,18%;16,61%
AGIPLAN - PRUDENCIAL;1000083694;b1;S4;C;2;PORTO ALEGRE;RS;09/2017;271.952;0;271.952;0;271.952;786.220;36.211;4.876;70.086;15.876;127.049;723.008;1.636.277;1.083.451;16,62%;16,62%;16,62%;25,10%;3,33%
