Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Patrimônio de Referência para Comparação com o RWA;Índice de Basileia;Índice de Imobilização;Número de Agências;Número de Postos de Atendimento;
STONE PAGAMENTOS - PRUDENCIAL;1000084686;n4;;I;2;SAO PAULO;SP;03/2019;14.350.259;0;11.822.656;375;2.527.603;109.688;NA;NA%;NA%;1;0
PAGSEGURO;1000084813;n4;;I;2;SAO PAULO;SP;03/2019;12.862.872;0;6.351.259;1.713.515;6.511.613;306.852;NA;NA%;NA%;1;0
NU PAGAMENTOS - PRUDENCIAL;1000084693;n4;;C;2;SAO PAULO;SP;03/2019;12.575.511;7.376.350;11.532.063;3.658.861;1.043.448;-50.585;NA;NA%;NA%;3;0
GMAC - PRUDENCIAL;1000080848;b2;S3;C;3;SAO PAULO;SP;03/2019;12.431.889;10.156.121;10.081.021;6.677.561;2.350.868;108.046;2.179.638;22,18%;6,26%;3;0
ORIGINAL - PRUDENCIAL;1000080903;b1;S3;C;2;SAO PAULO;SP;03/2019;10.936.404;5.992.905;8.710.805;8.165.377;2.225.599;1.692;1.193.248;13,04%;5,45%;4;0
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL E SUDESTE - CENTRAL SICREDI SUL/SUDESTE;87437687;b3C;S3;I;2;PORTO ALEGRE;RS;03/2019;10.721.599;0;10.327.680;0;393.920;6;166.476;20,43%;3,53%;0;0
MERCEDES-BENZ - PRUDENCIAL;1000080563;b2;S3;C;3;SAO PAULO;SP;03/2019;10.572.029;10.204.865;8.825.843;8.239.897;1.746.186;59.552;1.737.555;15,35%;0,51%;5;0
BCO CLASSICO S.A. - PRUDENCIAL;1000081665;b1;S3;C;2;RIO DE JANEIRO;RJ;03/2019;10.249.567;0;3.046.657;122;7.202.910;-261;7.202.910;45,10%;4,74%;2;0
BANCO CNH INDUSTRIAL CAPITAL S.A - PRUDENCIAL;1000081407;b2;S3;I;3;CURITIBA;PR;03/2019;9.724.083;9.188.473;8.424.842;8.044.571;1.299.242;-19.176;1.295.924;14,33%;1,58%;2;0
PINE - PRUDENCIAL;1000080374;b1;S3;C;2;SAO PAULO;SP;03/2019;9.458.838;3.235.847;8.628.676;7.020.051;830.162;-40.747;709.616;12,32%;19,99%;8;0
MERCANTIL DO BRASIL - PRUDENCIAL;1000080123;b1;S3;C;2;BELO HORIZONTE;MG;03/2019;9.357.454;5.443.842;8.492.440;6.868.033;865.014;29.359;1.001.619;16,49%;22,47%;162;80
BCO CSF S.A. - PRUDENCIAL;1000081610;b2;S3;I;3;SAO PAULO;SP;03/2019;8.964.169;7.946.666;6.598.865;1.223.646;2.365.304;126.807;1.539.129;16,30%;2,61%;2;0
DEUTSCHE - PRUDENCIAL;1000080532;b1;S3;C;3;SAO PAULO;SP;03/2019;8.545.257;1.657.687;6.937.213;3.248.027;1.608.044;15.184;1.502.976;25,82%;0,54%;2;0
APE POUPEX - PRUDENCIAL;1000081184;n1;S3;I;2;BRASILIA;DF;03/2019;8.358.063;1.636.568;1.607.325;1.498.492;6.750.738;11.607;776.011;28,05%;2,68%;64;0
JOHN DEERE - PRUDENCIAL;1000080343;b1;S3;C;3;INDAIATUBA;SP;03/2019;8.320.386;8.335.121;7.144.459;7.059.176;1.175.927;43.178;1.166.512;14,56%;0,19%;4;0
BCO DO EST. DO PA S.A. - PRUDENCIAL;1000081586;b1;S3;I;1;BELEM;PA;03/2019;7.776.547;4.336.656;6.493.044;6.169.408;1.283.503;66.211;1.171.586;24,64%;7,18%;121;34
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL;1000081562;b2;S4;I;3;SAO PAULO;SP;03/2019;7.742.000;6.393.532;6.948.432;6.230.024;793.568;49.117;735.894;12,95%;1,12%;2;0
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80160260;b3C;S4;I;2;FLORIANOPOLIS;SC;03/2019;7.361.840;107.775;7.023.996;1.881.043;337.844;243;198.575;13,85%;2,51%;0;0
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;b3C;S3;I;2;CURITIBA;PR;03/2019;7.204.637;35.629;6.975.831;0;228.806;0;131.887;19,09%;4,48%;0;0
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL;1000081720;b1;S3;C;3;SAO PAULO;SP;03/2019;7.045.998;1.156.806;6.054.379;4.440.803;991.619;8.159;1.632.543;36,02%;0,16%;2;0
PORTO SEGURO - PRUDENCIAL;1000080642;n1;S4;C;2;SAO PAULO;SP;03/2019;6.990.972;6.353.498;6.114.954;1.696.837;876.017;60.059;867.794;11,70%;0,11%;5;0
BCO FIBRA S.A. - PRUDENCIAL;1000081483;b1;S3;C;2;SAO PAULO;SP;03/2019;6.725.453;2.701.198;5.723.296;4.712.402;1.002.157;3.075;627.989;12,64%;1,95%;2;0
BS2 - PRUDENCIAL;1000080422;b1;S4;C;2;BELO HORIZONTE;MG;03/2019;6.553.488;733.833;6.242.691;2.509.185;310.797;-1.387;266.726;9,97%;20,69%;7;0
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;S4;I;2;BELO HORIZONTE;MG;03/2019;6.442.366;85.773;5.912.595;162.380;529.771;9.141;310.597;18,75%;16,44%;0;0
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;S4;I;3;SAO PAULO;SP;03/2019;6.417.685;1.820.059;5.340.530;3.893.308;1.077.155;8.959;1.076.953;24,47%;0,51%;2;0
BCO DES. DE MG S.A. - PRUDENCIAL;1000081328;b4;S3;I;1;BELO HORIZONTE;MG;03/2019;6.411.163;4.902.619;4.634.617;4.012.032;1.776.546;869;1.069.284;17,39%;1,73%;2;0
HONDA - PRUDENCIAL;1000080611;b2;S4;C;3;SAO PAULO;SP;03/2019;6.308.215;4.416.680;4.654.387;3.730.949;1.653.829;37.910;1.213.565;23,58%;0,73%;5;0
BOCOM - PRUDENCIAL;1000084624;b1;S4;C;3;SALVADOR;BA;03/2019;6.076.089;3.768.734;5.460.261;4.950.448;615.828;14.581;797.771;18,95%;1,13%;8;0
INTER - PRUDENCIAL;1000080996;b1;S4;C;2;BELO HORIZONTE;MG;03/2019;5.962.405;3.541.534;5.014.059;4.470.655;948.346;12.083;911.068;25,67%;3,51%;28;0
BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;1000081421;b2;S4;I;3;PORTO ALEGRE;RS;03/2019;5.872.074;5.416.468;4.964.495;4.597.936;907.579;21.903;906.314;18,23%;1,40%;3;0
SOFISA - PRUDENCIAL;1000080271;b1;S4;C;2;SAO PAULO;SP;03/2019;5.861.631;3.210.558;5.164.137;4.806.261;697.493;30.953;603.251;14,76%;13,31%;18;0
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;S4;I;2;BEBEDOURO;SP;03/2019;5.767.609;3.000.931;4.221.820;3.313.201;1.545.789;40.458;1.541.642;35,32%;5,56%;0;64
PARANÁ BANCO - PRUDENCIAL;1000080233;b1;S4;C;2;CURITIBA;PR;03/2019;5.729.666;3.400.140;4.308.432;3.988.260;1.421.234;75.747;1.062.281;27,57%;12,71%;4;0
BCO DO EST. DE SE S.A. - PRUDENCIAL;1000081634;b1;S4;C;1;ARACAJU;SE;03/2019;5.719.084;2.524.004;5.263.000;4.630.932;456.085;19.383;469.397;14,05%;18,17%;64;13
CREFISA S.A. CFI - PRUDENCIAL;1000083632;b1;S4;C;2;SAO PAULO;SP;03/2019;5.621.900;2.290.109;347.657;17.713;5.274.243;185.734;5.257.020;55,98%;0,58%;4;0
BANCO FIDIS - PRUDENCIAL;1000081751;b2;S4;I;3;BETIM;MG;03/2019;5.454.431;5.109.564;4.764.137;4.410.135;690.294;33.865;682.498;15,37%;0,20%;3;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;S5;I;2;BLUMENAU;SC;03/2019;5.427.010;2.796.973;4.016.758;3.675.749;1.410.252;71.268;1.410.053;36,25%;1,81%;0;91
MIZUHO - PRUDENCIAL;1000080697;b1;S4;C;3;SAO PAULO;SP;03/2019;5.390.064;1.179.151;4.696.864;3.395.349;693.201;9.530;688.195;22,31%;1,02%;2;0
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;S4;I;2;BELO HORIZONTE;MG;03/2019;5.312.525;179.239;5.100.273;3.145;212.252;-151;108.437;11,28%;5,56%;0;1
MIDWAY S.A. - SCFI - PRUDENCIAL;1000083553;n1;S4;I;2;SAO PAULO;SP;03/2019;4.396.649;4.109.031;3.567.544;1.585.667;829.106;71.925;796.495;19,02%;0,06%;2;0
BCO CARGILL S.A. - PRUDENCIAL;1000081414;b1;S4;I;3;SAO PAULO;SP;03/2019;4.349.601;1.736.673;3.812.308;1.683.535;537.294;29.192;537.180;31,78%;0,03%;2;0
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;S4;I;2;RIBEIRAO PRETO;SP;03/2019;4.218.821;0;3.961.661;3.769.716;257.160;2.474;106.541;12,32%;2,65%;0;0
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO NORTE DO BRASIL - CENTRAL SICREDI CENTRO NORTE;33667205;b3C;S4;I;2;CUIABA;MT;03/2019;4.018.947;0;3.896.407;0;122.540;1;60.114;17,94%;3,58%;0;0
COOPERATIVA CENTRAL DE CRÉDITO - AILOS;5463212;b3C;S4;I;2;BLUMENAU;SC;03/2019;3.923.917;56.945;3.599.810;173.528;324.107;0;298.361;32,24%;4,25%;0;0
VOLVO - PRUDENCIAL;1000080769;b2;S4;C;3;CURITIBA;PR;03/2019;3.572.033;3.429.258;2.567.100;2.429.918;1.004.933;30.745;994.632;26,55%;0,96%;3;0
SOCOPA - PRUDENCIAL;1000080381;b1;S4;C;2;SAO PAULO;SP;03/2019;3.520.175;578.113;3.275.740;2.397.067;244.435;9.561;234.384;15,26%;2,19%;4;0
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;S4;I;2;SERTAOZINHO;SP;03/2019;3.469.412;2.398.827;2.970.611;2.064.174;498.801;7.669;478.726;14,43%;3,06%;0;31
PERNAMBUCANAS - PRUDENCIAL;1000080305;n1;S4;I;2;SAO PAULO;SP;03/2019;3.438.490;2.729.099;2.831.623;857.254;606.867;26.165;441.916;11,99%;2,97%;2;0
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;S4;I;2;FRANCISCO BELTRAO;PR;03/2019;3.279.390;3.198;3.155.371;2.335.949;124.019;4.379;124.019;11,57%;31,05%;0;0
INDUSTRIAL DO BRASIL - PRUDENCIAL;1000080477;b1;S4;C;2;SAO PAULO;SP;03/2019;3.241.361;2.218.885;2.723.283;2.594.600;518.078;18.736;518.078;15,46%;6,20%;11;0
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;S4;I;2;VITORIA;ES;03/2019;3.228.924;42.750;3.092.127;212.695;136.797;580;96.744;12,94%;19,05%;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;S4;I;2;MARINGA;PR;03/2019;3.178.843;2.197.487;2.785.262;1.821.564;393.581;12.770;375.193;14,61%;23,02%;0;93
STANDARD CHARTERED BI S.A. - PRUDENCIAL;1000081373;b2;S4;I;3;SAO PAULO;SP;03/2019;3.130.761;29.320;2.823.180;2.112.173;307.580;38;306.916;38,29%;1,09%;2;0
CENTRAL SICOOB UNI DE COOPERATIVAS DE CRÉDITO;4243780;b3C;S4;I;2;GOIANIA;GO;03/2019;3.119.447;35.926;3.008.685;0;110.762;1.370;106.185;15,61%;17,32%;0;0
MÁXIMA - PRUDENCIAL;1000080367;b1;S4;C;2;RIO DE JANEIRO;RJ;03/2019;3.106.314;888.688;2.942.816;2.621.620;163.498;603;48.090;2,46%;35,69%;6;1
OMNI - PRUDENCIAL;1000080460;b1;S4;C;2;SAO PAULO;SP;03/2019;3.102.056;2.568.306;2.805.098;2.381.466;296.958;16.895;407.334;12,62%;4,26%;6;0
BCO MODAL S.A. - PRUDENCIAL;1000081658;b1;S4;C;2;RIO DE JANEIRO;RJ;03/2019;2.956.285;339.043;2.610.941;1.985.670;345.344;2.066;210.143;10,96%;9,03%;6;0
SCANIA - PRUDENCIAL;1000080776;b2;S4;C;3;SAO BERNARDO DO CAMPO;SP;03/2019;2.941.070;2.678.808;2.574.390;2.315.987;366.679;20.096;401.672;12,54%;0,26%;3;0
BADESUL DESENVOLVIMENTO AF/RS - PRUDENCIAL;1000081029;n1;S4;I;1;PORTO ALEGRE;RS;03/2019;2.911.410;2.164.846;2.198.809;2.053.938;712.601;3.756;552.905;20,32%;5,02%;2;0
BANCO IBM S.A. - PRUDENCIAL;1000081689;b2;S4;I;3;RIO DE JANEIRO;RJ;03/2019;2.885.634;2.240.049;2.364.487;2.116.424;521.147;34.065;521.147;34,75%;0,00%;3;0
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICRED'S DE SANTA CATARINA E DO PARANÁ LTDA - UNICRED CENTRAL SC/PR;543968;b3C;S4;I;2;FLORIANOPOLIS;SC;03/2019;2.873.509;0;2.752.455;0;121.054;1.067;119.937;16,14%;2,06%;0;0
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE - CENTRAL SICREDI NORTE/NORDESTE;70119680;b3C;S4;I;2;CABEDELO;PB;03/2019;2.787.029;80.043;2.619.952;0;167.077;1.158;166.735;41,32%;2,22%;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;S4;I;2;LUCAS DO RIO VERDE;MT;03/2019;2.746.009;1.927.990;2.126.568;1.315.899;619.441;32.546;609.600;23,37%;4,89%;0;27
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;S4;I;2;MEDIANEIRA;PR;03/2019;2.740.093;1.847.215;2.339.867;1.745.971;400.226;19.470;385.852;15,77%;21,40%;0;61
BCO ABN AMRO S.A. - PRUDENCIAL;1000081579;b1;S4;I;3;SAO PAULO;SP;03/2019;2.735.144;843.419;2.129.689;1.412.177;605.454;7.538;596.702;24,76%;0,43%;2;0
BCO TRIANGULO S.A. - PRUDENCIAL;1000081438;b1;S4;C;2;UBERLANDIA;MG;03/2019;2.706.593;1.817.376;2.230.334;1.670.779;476.259;5.654;455.163;17,65%;9,04%;2;0
RENDIMENTO - PRUDENCIAL;1000080659;b1;S4;C;2;SAO PAULO;SP;03/2019;2.700.811;800.329;2.385.714;1.680.670;315.097;11.623;298.296;15,22%;6,62%;13;1
RODOBENS - PRUDENCIAL;1000080855;b1;S4;C;2;SAO PAULO;SP;03/2019;2.615.547;1.105.241;1.455.409;945.317;1.160.139;41.158;793.174;17,23%;34,85%;7;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E PROFISSIONAIS DA AREA DE SAUDE DO BRASIL LTDA.;42898825;b3S;S5;I;2;BELO HORIZONTE;MG;03/2019;2.596.362;1.015.148;2.209.313;2.157.628;387.049;15.613;359.134;26,67%;2,82%;0;33
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91586982;b3S;S4;I;2;NOVA PETROPOLIS;RS;03/2019;2.579.527;1.137.779;2.168.259;1.908.101;411.268;18.812;392.404;23,70%;7,25%;0;42
MERCADOPAGO.COM - PRUDENCIAL;1000084820;n4;;I;2;OSASCO;SP;03/2019;2.562.554;69.811;2.357.710;1.487.245;204.844;61.358;NA;NA%;NA%;1;0
HAITONG - PRUDENCIAL;1000080666;b2;S3;C;3;SAO PAULO;SP;03/2019;2.509.980;250.179;2.003.484;1.585.900;506.497;8.147;399.239;20,23%;3,50%;6;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;b3S;S5;I;2;GOIANIA;GO;03/2019;2.499.193;1.458.940;2.005.611;1.874.651;493.583;11.070;484.840;28,74%;5,82%;0;33
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;S4;I;2;CAMPO MOURAO;PR;03/2019;2.448.555;1.197.067;1.795.005;1.716.895;653.550;20.689;652.414;45,12%;0,09%;0;46
UNIPRIME NORTE DO PARANÁ - COOPERATIVA DE CRÉDITO LTDA;2398976;b3S;S4;I;2;LONDRINA;PR;03/2019;2.447.840;854.590;1.816.256;1.688.118;631.584;25.806;629.804;27,87%;2,34%;0;27
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;S4;I;2;PALOTINA;PR;03/2019;2.403.285;1.517.771;2.103.407;1.465.634;299.878;2.317;292.423;14,27%;19,76%;0;71
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;S5;I;2;BRASILIA;DF;03/2019;2.355.153;1.626.367;1.768.386;1.708.260;586.768;25.047;586.503;30,93%;1,39%;0;5
BCO CATERPILLAR S.A. - PRUDENCIAL;1000081397;b2;S4;C;3;SAO PAULO;SP;03/2019;2.348.524;2.271.203;1.342.481;1.236.109;1.006.044;16.347;998.356;37,45%;0,94%;2;0
AGIBANK - PRUDENCIAL;1000083694;b1;S4;C;2;PORTO ALEGRE;RS;03/2019;2.305.436;1.768.373;1.833.867;1.679.217;471.569;8.023;398.016;12,76%;7,21%;4;0
INDUSVAL - PRUDENCIAL;1000080415;b1;S4;C;2;SAO PAULO;SP;03/2019;2.238.914;344.674;2.130.737;1.994.174;108.177;-37.266;-159.288;-13,75%;0,00%;11;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;S5;I;2;CHAPECO;SC;03/2019;2.176.518;1.346.149;1.863.426;1.648.863;313.091;20.653;293.396;18,61%;14,18%;0;74
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;S4;I;2;SORRISO;MT;03/2019;2.149.091;822.864;1.760.357;1.254.468;388.734;18.481;382.087;23,50%;6,17%;0;15
