Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Patrimônio de Referência para Comparação com o RWA;Índice de Basileia;Índice de Imobilização;Número de Agências;Número de Postos de Atendimento;
BB - PRUDENCIAL;1000080329;b1;;C;1;BRASILIA;DF;09/2015;1.403.991.805;708.639.938;1.330.624.233;1.103.096.362;73.367.572;3.127.655;136.633.692;16,20%;15,27%;5.556;1.477
ITAU - PRUDENCIAL;1000080099;b1;;C;2;SAO PAULO;SP;09/2015;1.209.739.847;473.083.700;1.101.488.679;790.388.625;108.251.168;5.896.673;124.762.890;16,11%;29,72%;3.861;929
CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;1000080738;b1;;C;1;BRASILIA;DF;09/2015;1.156.131.542;666.055.525;1.129.036.369;993.910.209;27.095.173;2.742.910;80.338.997;14,22%;13,42%;3.405;844
BNDES - PRUDENCIAL;1000081847;b4;;C;1;RIO DE JANEIRO;RJ;09/2015;938.574.801;398.579.225;904.781.214;614.320.504;33.793.587;3.124.459;98.773.003;14,71%;16,50%;4;0
BRADESCO - PRUDENCIAL;1000080075;b1;;C;2;OSASCO;SP;09/2015;875.330.130;366.049.187;789.083.318;634.328.187;86.246.812;4.119.984;93.090.091;14,46%;38,62%;4.635;1.231
SANTANDER - PRUDENCIAL;1000080185;b1;;C;3;SAO PAULO;SP;09/2015;703.733.156;262.249.270;643.850.865;438.561.558;59.882.290;1.359.623;61.567.603;15,83%;19,61%;2.750;1.179
BTG PACTUAL - PRUDENCIAL;1000080336;b1;;C;2;RIO DE JANEIRO;RJ;09/2015;288.390.573;75.343.114;269.516.364;178.535.059;18.874.208;1.848.047;24.468.698;13,82%;44,82%;13;0
HSBC - PRUDENCIAL;1000080525;b1;;C;3;CURITIBA;PR;09/2015;178.675.438;70.960.059;168.602.772;109.959.627;10.072.666;-241.496;15.677.438;13,25%;16,99%;853;459
SAFRA - PRUDENCIAL;1000080109;b1;;C;2;SAO PAULO;SP;09/2015;145.457.239;54.752.956;136.739.478;114.857.394;8.717.762;433.104;11.866.422;13,32%;23,50%;109;5
VOTORANTIM - PRUDENCIAL;1000080484;b1;;C;2;SAO PAULO;SP;09/2015;110.551.908;51.554.781;102.774.224;67.936.003;7.777.684;136.935;10.865.919;14,40%;4,19%;107;0
CITIBANK - PRUDENCIAL;1000080192;b1;;C;3;SAO PAULO;SP;09/2015;81.006.432;19.794.933;73.665.397;36.130.264;7.341.035;211.035;7.037.253;13,28%;12,74%;134;18
BANRISUL - PRUDENCIAL;1000080154;b1;;C;1;PORTO ALEGRE;RS;09/2015;65.264.763;31.360.043;59.149.828;50.114.482;6.114.936;359.331;7.300.480;17,86%;3,97%;533;205
CREDIT SUISSE - PRUDENCIAL;1000080219;b1;;C;3;SAO PAULO;SP;09/2015;48.437.017;7.390.324;44.851.312;24.353.866;3.585.705;187.514;5.008.644;13,97%;10,21%;10;0
BNP PARIBAS - PRUDENCIAL;1000080673;b1;;C;3;SAO PAULO;SP;09/2015;44.749.912;10.161.848;41.760.899;12.297.056;2.989.013;113.671;3.530.901;15,04%;1,69%;10;0
BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;1000081593;b1;;I;1;FORTALEZA;CE;09/2015;41.524.455;13.996.014;38.781.928;18.778.996;2.742.527;42.816;5.171.350;13,44%;4,38%;303;3
JP MORGAN CHASE - PRUDENCIAL;1000080116;b1;;C;3;SAO PAULO;SP;09/2015;41.115.843;1.689.342;37.151.778;10.895.473;3.964.065;60.291;3.784.558;13,35%;3,21%;8;1
SOCIETE GENERALE - PRUDENCIAL;1000080264;b1;;C;3;SAO PAULO;SP;09/2015;38.921.495;3.179.217;37.879.518;8.615.679;1.041.977;-88.542;1.024.671;12,34%;8,51%;5;0
DEUTSCHE - PRUDENCIAL;1000080532;b1;;C;3;SAO PAULO;SP;09/2015;32.544.986;4.862.524;30.679.522;8.040.187;1.865.464;123.050;1.856.163;13,29%;1,66%;3;0
SICREDI - PRUDENCIAL;1000080745;b1;;C;2;PORTO ALEGRE;RS;09/2015;29.755.501;14.088.483;28.571.386;27.399.718;1.184.115;35.505;1.316.540;19,92%;7,66%;5;0
BANCOOB - PRUDENCIAL;1000080879;b1;;C;2;BRASILIA;DF;09/2015;26.730.644;10.289.220;25.842.664;23.560.261;887.980;41.741;881.658;15,82%;9,21%;4;0
ABC-BRASIL - PRUDENCIAL;1000080312;b1;;C;3;SAO PAULO;SP;09/2015;26.562.828;12.258.380;24.122.013;18.560.698;2.440.814;95.041;3.089.875;14,57%;1,33%;6;0
PAN;1000080257;b1;;C;2;SAO PAULO;SP;09/2015;26.453.119;17.705.671;22.851.077;18.189.683;3.602.042;44.294;3.301.588;16,32%;17,93%;4;0
BOFA MERRILL LYNCH - PRUDENCIAL;1000080556;b1;;C;3;SAO PAULO;SP;09/2015;26.287.989;555.649;24.815.550;2.110.256;1.472.439;16.283;1.488.549;14,22%;3,45%;2;0
BCO RABOBANK INTL BRASIL S.A. - PRUDENCIAL;1000081555;b1;;C;3;SAO PAULO;SP;09/2015;24.684.979;16.175.580;23.098.272;18.916.068;1.586.707;15.853;2.141.269;11,50%;1,21%;17;0
VOLKSWAGEN - PRUDENCIAL;1000080202;b2;;C;3;SAO PAULO;SP;09/2015;23.043.517;19.948.150;20.084.759;16.300.276;2.958.759;175.391;3.984.646;20,25%;0,89%;1;0
BCO DAYCOVAL S.A - PRUDENCIAL;1000081744;b1;;I;2;SAO PAULO;SP;09/2015;22.140.418;12.686.338;19.475.851;16.985.472;2.664.567;85.564;2.657.108;17,74%;9,06%;38;0
BCO TOKYO-MITSUBISHI BM S.A. - PRUDENCIAL;1000081713;b1;;I;3;SAO PAULO;SP;09/2015;18.929.209;2.121.166;17.635.653;7.534.906;1.293.556;65.879;1.290.088;18,12%;4,08%;2;0
MORGAN STANLEY - PRUDENCIAL;1000080628;b1;;C;3;SAO PAULO;SP;09/2015;18.429.063;95.467;16.064.989;8.468.288;2.364.074;126.472;2.325.891;18,65%;0,67%;2;0
BANESTES - PRUDENCIAL;1000080147;b1;;C;1;VITORIA;ES;09/2015;17.777.742;4.100.935;16.634.352;15.830.594;1.143.390;39.507;1.134.644;18,69%;23,42%;135;27
BMG - PRUDENCIAL;1000080178;b1;;C;2;SAO PAULO;SP;09/2015;17.769.406;7.693.373;14.649.810;9.482.708;3.119.596;33.195;1.966.639;17,11%;33,74%;23;0
CCB - PRUDENCIAL;1000080295;b1;;C;3;SAO PAULO;SP;09/2015;16.797.519;7.734.336;15.825.642;13.114.896;971.877;24.041;1.317.244;11,09%;11,58%;36;0
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL;1000081311;b4;;C;1;PORTO ALEGRE;RS;09/2015;14.426.010;12.040.878;12.220.646;11.606.713;2.205.363;42.722;2.205.363;16,43%;1,54%;3;0
BRB - PRUDENCIAL;1000080288;b1;;C;1;BRASILIA;DF;09/2015;13.851.695;9.361.941;12.523.535;10.491.228;1.328.161;24.339;1.554.495;15,50%;14,08%;118;7
GMAC - PRUDENCIAL;1000080848;b2;;C;3;SAO PAULO;SP;09/2015;13.657.713;11.392.652;11.989.233;5.791.251;1.668.480;48.527;1.515.116;13,22%;2,68%;1;0
ALFA - PRUDENCIAL;1000080570;b1;;C;2;SAO PAULO;SP;09/2015;13.638.708;7.893.671;11.455.616;10.554.516;2.183.092;30.599;2.144.927;22,96%;11,14%;46;1
GOLDMAN SACHS - PRUDENCIAL;1000080714;b2;;C;3;SAO PAULO;SP;09/2015;12.864.978;0;11.620.329;2.191.419;1.244.649;17.484;1.200.965;15,85%;1,31%;2;0
MERCANTIL DO BRASIL - PRUDENCIAL;1000080123;b1;;C;2;BELO HORIZONTE;MG;09/2015;12.445.415;8.398.570;11.688.657;9.283.196;756.758;14.104;1.079.066;13,24%;20,10%;195;3
BCO DA AMAZONIA S.A. - PRUDENCIAL;1000081249;b1;;I;1;BELEM;PA;09/2015;12.073.790;3.827.433;10.178.197;4.381.801;1.895.593;75.057;2.789.886;16,70%;9,08%;124;3
CREDIT AGRICOLE - PRUDENCIAL;1000080491;b1;;C;3;SAO PAULO;SP;09/2015;10.843.711;1.901.798;9.447.669;3.650.067;1.396.042;15.009;781.219;12,67%;2,75%;3;0
MERCEDES-BENZ - PRUDENCIAL;1000080563;b2;;C;3;SAO PAULO;SP;09/2015;10.662.484;10.318.592;9.174.845;8.365.464;1.487.639;60.934;1.600.432;14,68%;0,13%;2;0
ING - PRUDENCIAL;1000080501;b1;;C;3;SAO PAULO;SP;09/2015;10.410.378;2.989.041;9.530.898;5.612.748;879.480;17.395;878.479;18,62%;0,23%;2;0
COOPERATIVA CENTRAL DE CRÉDITO DO RIO GRANDE DO SUL E SANTA CATARINA - CENTRAL SICREDI SUL;87437687;b3C;;I;2;PORTO ALEGRE;RS;09/2015;9.999.316;278.120;9.646.633;0;352.683;0;146.787;12,56%;3,02%;0;0
PINE - PRUDENCIAL;1000080374;b1;;C;2;SAO PAULO;SP;09/2015;9.948.357;4.775.291;8.767.539;7.698.504;1.180.818;10.363;1.145.965;13,07%;2,98%;12;0
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL;1000081720;b1;;I;3;SAO PAULO;SP;09/2015;9.539.217;3.552.354;8.753.011;6.085.054;786.206;30.849;1.567.427;22,34%;0,26%;1;0
BARCLAYS - PRUDENCIAL;1000080817;b1;;C;3;SAO PAULO;SP;09/2015;9.071.899;17.075;8.483.657;2.656.573;588.242;17.477;588.242;30,54%;3,43%;1;0
BANCO CNH INDUSTRIAL CAPITAL S.A - PRUDENCIAL;1000081407;b2;;I;3;CURITIBA;PR;09/2015;7.606.537;6.438.060;6.310.880;5.955.675;1.295.657;62.965;1.286.351;19,26%;1,18%;1;0
BANCO IBM S.A. - PRUDENCIAL;1000081689;b2;;I;3;RIO DE JANEIRO;RJ;09/2015;7.233.865;3.559.909;6.804.169;6.614.572;429.696;11.042;305.139;18,48%;0,00%;2;0
BCO DES. DE MG S.A. - PRUDENCIAL;1000081328;b4;;I;1;BELO HORIZONTE;MG;09/2015;7.212.047;5.690.796;5.499.141;4.848.315;1.712.906;25.400;1.033.145;15,82%;10,03%;1;0
ORIGINAL - PRUDENCIAL;1000080903;b1;;C;2;SAO PAULO;SP;09/2015;6.774.059;3.757.864;4.606.886;4.023.232;2.167.172;35.200;1.980.901;30,40%;19,25%;2;0
BCO FIBRA S.A. - PRUDENCIAL;1000081483;b1;;C;2;SAO PAULO;SP;09/2015;6.463.790;3.166.186;5.656.712;4.266.127;807.078;-46.052;509.862;12,00%;2,28%;7;0
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL;1000081562;b2;;I;3;SAO PAULO;SP;09/2015;6.461.391;4.139.898;5.860.193;5.304.998;601.198;25.935;577.220;13,52%;3,04%;1;0
J.MALUCELLI - PRUDENCIAL;1000080233;b1;;C;2;CURITIBA;PR;09/2015;6.101.540;3.906.454;4.711.712;4.625.815;1.389.828;36.507;1.211.222;27,07%;34,05%;2;0
JOHN DEERE - PRUDENCIAL;1000080343;b1;;C;3;INDAIATUBA;SP;09/2015;6.096.085;6.095.632;5.278.335;4.911.240;817.750;41.038;896.261;13,35%;0,52%;2;0
HAITONG - PRUDENCIAL;1000080666;b2;;C;3;SAO PAULO;SP;09/2015;5.971.824;1.006.027;5.312.838;4.083.938;658.986;4.059;638.009;17,18%;5,10%;5;0
APE POUPEX - PRUDENCIAL;1000081184;n1;;I;2;BRASILIA;DF;09/2015;5.813.633;1.260.512;675.287;548.114;5.138.346;34.443;749.438;19,43%;6,77%;54;0
BANCO FIDIS - PRUDENCIAL;1000081751;b2;;I;3;BETIM;MG;09/2015;5.456.943;4.582.842;4.878.120;4.731.428;578.824;27.004;565.384;16,65%;1,17%;2;0
BCO CLASSICO S.A. - PRUDENCIAL;1000081665;b1;;C;2;RIO DE JANEIRO;RJ;09/2015;5.308.574;0;992.229;19;4.316.345;40.898;4.316.345;45,37%;0,00%;1;0
BCO DO EST. DO PA S.A. - PRUDENCIAL;1000081586;b1;;I;1;BELEM;PA;09/2015;5.290.804;3.390.689;4.656.641;4.411.289;634.163;34.160;625.331;18,91%;17,33%;84;37
COOPERATIVA CENTRAL DE CRÉDITO E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;b3C;;I;2;CURITIBA;PR;09/2015;5.272.042;111.298;5.116.055;86;155.987;0;62.286;12,15%;6,53%;0;0
BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;1000081421;b2;;I;3;PORTO ALEGRE;RS;09/2015;5.244.676;4.609.176;4.396.738;4.148.952;847.938;33.822;839.309;20,92%;0,40%;1;0
HONDA - PRUDENCIAL;1000080611;b2;;C;3;SAO PAULO;SP;09/2015;4.971.023;3.344.561;3.539.338;2.856.784;1.431.685;119.295;1.079.568;26,57%;1,77%;2;0
BCO CSF S.A. - PRUDENCIAL;1000081610;b2;;I;3;SAO PAULO;SP;09/2015;4.772.751;4.654.504;3.312.303;172.705;1.460.447;107.423;1.448.207;35,70%;2,49%;1;0
PORTO SEGURO - PRUDENCIAL;1000080642;n1;;C;2;SAO PAULO;SP;09/2015;4.632.714;4.216.311;4.010.202;1.100.592;622.512;31.888;556.782;12,88%;0,82%;3;0
MIZUHO - PRUDENCIAL;1000080697;b1;;C;3;SAO PAULO;SP;09/2015;4.611.136;1.073.951;4.080.475;2.029.839;530.660;26.578;509.009;16,81%;0,97%;1;0
VOLVO - PRUDENCIAL;1000080769;b2;;C;3;CURITIBA;PR;09/2015;4.331.729;3.950.168;3.646.608;3.405.335;685.121;-1.790;708.505;17,72%;1,74%;1;0
SOFISA - PRUDENCIAL;1000080271;b1;;C;2;SAO PAULO;SP;09/2015;4.309.684;1.889.715;3.623.922;3.368.208;685.762;29.901;614.182;19,94%;13,96%;17;0
BADESUL DESENVOLVIMENTO AF/RS - PRUDENCIAL;1000081029;n1;;I;1;PORTO ALEGRE;RS;09/2015;4.301.620;3.611.085;3.557.461;3.420.417;744.160;-505;564.160;14,11%;5,98%;1;0
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;;I;2;BELO HORIZONTE;MG;09/2015;4.045.884;25.588;3.685.181;273.683;360.702;11.703;233.308;18,43%;18,23%;0;1
BCO CATERPILLAR S.A. - PRUDENCIAL;1000081397;b2;;C;3;SAO PAULO;SP;09/2015;4.041.030;4.047.098;3.301.633;3.222.614;739.397;6.475;676.833;15,21%;0,44%;1;0
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;;I;2;RIBEIRAO PRETO;SP;09/2015;4.023.251;0;3.800.548;3.554.235;222.703;8.550;131.367;24,04%;2,04%;0;0
BCO DO EST. DE SE S.A. - PRUDENCIAL;1000081634;b1;;C;1;ARACAJU;SE;09/2015;4.006.174;1.969.100;3.719.903;3.064.793;286.270;23.206;388.620;15,66%;24,76%;63;9
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CREDICITRUS;54037916;b3S;;I;2;BEBEDOURO;SP;09/2015;3.888.165;1.992.141;2.793.946;1.992.954;1.094.219;53.543;1.026.883;39,12%;6,69%;0;52
INDUSVAL - PRUDENCIAL;1000080415;b1;;C;2;SAO PAULO;SP;09/2015;3.787.285;1.861.231;3.259.810;3.057.822;527.475;-11.778;373.722;13,46%;22,39%;14;0
COOPERATIVA CENTRAL DE CREDITO DE SANTA CATARINA-SICOOB CENTRAL SC;80160260;b3C;;I;2;FLORIANOPOLIS;SC;09/2015;3.777.619;49.354;3.542.295;3.364.860;235.324;0;151.500;18,02%;5,54%;0;0
BCO CARGILL S.A. - PRUDENCIAL;1000081414;b1;;I;3;SAO PAULO;SP;09/2015;3.645.298;2.418.412;3.196.817;2.540.448;448.481;-610;448.481;15,23%;0,08%;1;0
STANDARD CHARTERED BI S.A. - PRUDENCIAL;1000081373;b2;;I;3;SAO PAULO;SP;09/2015;3.582.918;0;3.262.787;1.456.533;320.131;11.122;317.329;13,31%;0,75%;1;0
BBM - PRUDENCIAL;1000080161;b1;;C;2;SALVADOR;BA;09/2015;3.387.725;1.476.503;2.804.452;2.603.406;583.273;20.857;570.776;22,86%;0,65%;9;0
CREFISA S.A. CFI - PRUDENCIAL;1000083632;n1;;I;2;SAO PAULO;SP;09/2015;3.379.456;2.180.028;583.877;0;2.795.578;276.421;2.789.289;52,63%;0,67%;1;0
RODOBENS - PRUDENCIAL;1000080855;b1;;C;2;SAO PAULO;SP;09/2015;3.079.510;1.642.705;2.145.013;1.467.175;934.497;54.358;913.890;28,72%;33,01%;2;0
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;;I;2;BELO HORIZONTE;MG;09/2015;2.931.565;46.913;2.789.713;120.081;141.853;4.500;79.026;11,77%;8,07%;0;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;;I;2;BLUMENAU;SC;09/2015;2.845.923;1.886.466;2.145.978;2.019.003;699.945;29.581;699.657;31,78%;2,46%;0;84
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;;I;3;SAO PAULO;SP;09/2015;2.790.343;763.314;2.338.636;1.639.664;451.706;20.862;451.504;20,26%;0,50%;1;0
SOCOPA - PRUDENCIAL;1000080381;b1;;C;2;SAO PAULO;SP;09/2015;2.707.070;370.630;2.527.201;2.029.625;179.868;15.672;185.501;17,19%;3,35%;2;0
OMNI - PRUDENCIAL;1000080460;n1;;C;2;SAO PAULO;SP;09/2015;2.701.733;2.198.695;2.440.698;1.374.104;261.035;20.402;328.671;14,02%;0,91%;2;0
INDUSTRIAL DO BRASIL - PRUDENCIAL;1000080477;b1;;C;2;SAO PAULO;SP;09/2015;2.624.031;1.721.540;2.140.679;1.906.751;483.352;12.730;495.306;15,33%;7,03%;8;0
MIDWAY S.A. - SCFI - PRUDENCIAL;1000083553;n1;;I;2;SAO PAULO;SP;09/2015;2.603.478;2.518.612;1.718.240;519.438;885.238;31.718;885.238;31,54%;0,05%;1;0
COOPERATIVA CENTRAL DE CRÉDITO DO CENTRO NORTE DO BRASIL   CENTRAL SICREDI CENTRO NORTE;33667205;b3C;;I;2;CUIABA;MT;09/2015;2.585.785;67.077;2.465.381;0;120.404;0;54.864;16,24%;3,56%;0;0
