Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o);
;;;;;;;;;Patrimônio de Referência Nível I para Comparação com RWA;;;Capital Nível II (d);Patrimônio de Referência para Comparação com o RWA;RWA para Risco de Crédito (f);RWA para Risco de Mercado;;;;;RWA para Risco Operacional (h);Ativos Ponderados pelo Risco (RWA) (i) = (f) + (g) + (h);;;;;;;
;;;;;;;;;Capital Principal para Comparação com RWA (a);Capital Complementar (b);Patrimônio de Referência Nível I para Comparação com RWA (c) = (a) + (b);;;;RWAcam (g1);RWAcom (g2);RWAjur (g3);RWAacs (g4);RWA para Risco de Mercado (g) = (g1) + (g2) + (g3) + (g4);;;;;;;;;
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL;1000081311;b4;S3;C;1;PORTO ALEGRE;RS;12/2018;2.669.484;0;2.669.484;0;2.669.484;14.035.102;3.952;0;0;1.633;5.586;1.217.850;15.258.537;18.232.339;17,50%;17,50%;17,50%;14,64%;1,57%
VOLKSWAGEN - PRUDENCIAL;1000080202;b2;S3;C;3;SAO PAULO;SP;12/2018;2.515.488;0;2.515.488;902.778;3.418.266;13.669.540;0;0;0;0;0;1.143.236;14.812.775;16.959.658;16,98%;16,98%;23,08%;14,83%;0,11%
MORGAN STANLEY - PRUDENCIAL;1000080628;b1;S3;C;3;SAO PAULO;SP;12/2018;2.947.833;0;2.947.833;0;2.947.833;8.008.500;377.405;80.881;1.223.501;3.274.806;4.956.594;1.680.616;14.645.709;24.360.549;20,13%;20,13%;20,13%;12,10%;0,63%
BOFA MERRILL LYNCH - PRUDENCIAL;1000080556;b1;S3;C;3;SAO PAULO;SP;12/2018;2.596.636;0;2.596.636;0;2.596.636;3.858.377;1.020.624;71.789;6.189.875;1.473;7.283.761;2.080.098;13.222.235;15.652.793;19,64%;19,64%;19,64%;16,59%;2,53%
ALFA - PRUDENCIAL;1000080570;b1;S3;C;2;SAO PAULO;SP;12/2018;2.402.772;0;2.402.772;0;2.402.772;9.884.410;201.610;63.478;298.368;121.422;684.878;1.199.209;11.768.497;15.433.138;20,42%;20,42%;20,42%;15,57%;14,53%
BMG - PRUDENCIAL;1000080178;b1;S3;C;2;SAO PAULO;SP;12/2018;1.367.342;0;1.367.342;0;1.367.342;10.413.672;657;0;39;0;695;659.321;11.073.689;16.155.128;12,35%;12,35%;12,35%;8,46%;24,66%
CCB - PRUDENCIAL;1000080295;b1;S3;C;3;SAO PAULO;SP;12/2018;1.122.939;271.236;1.394.175;596.764;1.990.939;8.910.701;1.154.845;0;12.819;0;1.167.665;907.158;10.985.524;17.381.985;10,22%;12,69%;18,12%;8,02%;2,30%
MERCEDES-BENZ - PRUDENCIAL;1000080563;b2;S3;C;3;SAO PAULO;SP;12/2018;1.685.278;0;1.685.278;0;1.685.278;9.614.560;0;0;0;0;0;1.165.980;10.780.541;10.141.536;15,63%;15,63%;15,63%;16,62%;0,38%
GMAC - PRUDENCIAL;1000080848;b2;S3;C;3;SAO PAULO;SP;12/2018;2.059.461;0;2.059.461;0;2.059.461;10.197.754;54;0;0;0;54;576.420;10.774.227;13.656.522;19,11%;19,11%;19,11%;15,08%;6,18%
BANCOOB - PRUDENCIAL;1000080879;b1;S3;C;2;BRASILIA;DF;12/2018;1.776.040;0;1.776.040;0;1.776.040;8.279.515;54.568;13;107.375;0;161.956;1.703.119;10.144.590;52.481.036;17,51%;17,51%;17,51%;3,38%;9,59%
BCO CSF S.A. - PRUDENCIAL;1000081610;b2;S3;I;3;SAO PAULO;SP;12/2018;1.401.845;0;1.401.845;0;1.401.845;8.644.704;10.098;0;0;0;10.098;649.912;9.304.715;11.454.523;15,07%;15,07%;15,07%;12,24%;2,90%
BANCO CNH INDUSTRIAL CAPITAL S.A - PRUDENCIAL;1000081407;b2;S3;I;3;CURITIBA;PR;12/2018;1.314.885;0;1.314.885;0;1.314.885;7.952.257;0;0;0;0;0;815.869;8.768.126;9.166.738;15,00%;15,00%;15,00%;14,34%;1,39%
ORIGINAL - PRUDENCIAL;1000080903;b1;S3;C;2;SAO PAULO;SP;12/2018;1.185.805;0;1.185.805;0;1.185.805;7.032.755;11.072;0;101.278;743.678;856.029;818.675;8.707.459;11.613.446;13,62%;13,62%;13,62%;10,21%;5,62%
BRB - PRUDENCIAL;1000080288;b1;S3;C;1;BRASILIA;DF;12/2018;1.059.004;0;1.059.004;239.670;1.298.674;7.721.201;52.741;908;7.746;120;61.515;898.082;8.680.799;16.579.700;12,20%;12,20%;14,96%;6,39%;11,74%
CREFISA S.A. CFI - PRUDENCIAL;1000083632;b1;S4;C;2;SAO PAULO;SP;12/2018;5.123.289;0;5.123.289;0;5.123.289;3.949.226;448;0;0;0;448;4.694.723;8.644.397;5.661.301;59,27%;59,27%;59,27%;90,50%;0,62%
BANESTES - PRUDENCIAL;1000080147;b1;S3;C;1;VITORIA;ES;12/2018;1.437.061;0;1.437.061;0;1.437.061;6.512.237;5.312;0;169.731;0;175.044;1.705.515;8.392.795;24.263.543;17,12%;17,12%;17,12%;5,92%;15,27%
SICREDI - PRUDENCIAL;1000080745;b1;S3;C;2;PORTO ALEGRE;RS;12/2018;1.213.685;163.105;1.376.790;0;1.376.790;6.552.590;22.602;0;103.504;0;126.107;1.498.586;8.177.283;47.331.615;14,84%;16,84%;16,84%;2,91%;9,33%
JOHN DEERE - PRUDENCIAL;1000080343;b1;S4;C;3;INDAIATUBA;SP;12/2018;1.124.352;0;1.124.352;0;1.124.352;6.828.354;9.375;0;0;0;9.375;391.602;7.229.330;7.980.392;15,55%;15,55%;15,55%;14,09%;0,19%
PORTO SEGURO - PRUDENCIAL;1000080642;n1;S4;C;2;SAO PAULO;SP;12/2018;845.030;0;845.030;0;845.030;6.618.905;0;0;91.705;0;91.705;356.955;7.067.564;NA;11,96%;11,96%;11,96%;NA%;0,10%
GOLDMAN SACHS - PRUDENCIAL;1000080714;b2;S3;C;3;SAO PAULO;SP;12/2018;1.725.839;0;1.725.839;0;1.725.839;2.915.892;111.415;41.731;2.235.856;71.040;2.460.042;1.209.550;6.585.485;10.382.149;26,21%;26,21%;26,21%;16,62%;1,18%
DEUTSCHE - PRUDENCIAL;1000080532;b1;S3;C;3;SAO PAULO;SP;12/2018;1.485.171;0;1.485.171;0;1.485.171;3.568.772;998.004;0;1.200.281;0;2.198.285;753.211;6.520.267;9.321.956;22,78%;22,78%;22,78%;15,93%;0,51%
BCO DES. DE MG S.A. - PRUDENCIAL;1000081328;b4;S3;I;1;BELO HORIZONTE;MG;12/2018;1.035.370;0;1.035.370;0;1.035.370;5.320.808;120.892;0;257.661;0;378.553;669.200;6.368.561;6.882.750;16,26%;16,26%;16,26%;15,04%;1,81%
SOCIETE GENERALE - PRUDENCIAL;1000080264;b1;S3;C;3;SAO PAULO;SP;12/2018;1.351.833;0;1.351.833;0;1.351.833;3.642.351;88.264;0;2.035.212;0;2.123.476;482.285;6.248.111;14.856.366;21,64%;21,64%;21,64%;9,10%;0,24%
MERCANTIL DO BRASIL - PRUDENCIAL;1000080123;b1;S3;C;2;BELO HORIZONTE;MG;12/2018;627.227;1.322;628.549;338.309;966.858;4.922.713;7.024;0;808;0;7.833;1.146.981;6.077.526;9.714.850;10,32%;10,34%;15,91%;6,47%;22,71%
CREDIT AGRICOLE - PRUDENCIAL;1000080491;b1;S3;C;3;SAO PAULO;SP;12/2018;1.606.294;0;1.606.294;0;1.606.294;4.196.817;28.158;0;1.231.323;0;1.259.481;348.990;5.805.288;32.555.753;27,67%;27,67%;27,67%;4,93%;1,41%
PINE - PRUDENCIAL;1000080374;b1;S3;C;2;SAO PAULO;SP;12/2018;650.491;0;650.491;47.226;697.717;4.922.573;10.861;8.093;313.159;0;332.114;194.689;5.449.375;9.660.357;11,94%;11,94%;12,80%;6,73%;35,93%
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL;1000081562;b2;S4;I;3;SAO PAULO;SP;12/2018;683.386;0;683.386;0;683.386;5.327.459;0;0;0;0;0;63.813;5.391.271;7.510.501;12,68%;12,68%;12,68%;9,10%;1,22%
BCO MUFG BRASIL S.A. - PRUDENCIAL;1000081713;b1;S3;I;3;SAO PAULO;SP;12/2018;1.465.133;0;1.465.133;0;1.465.133;3.273.941;56.980;0;1.297.726;0;1.354.706;661.369;5.290.016;12.729.964;27,70%;27,70%;27,70%;11,51%;1,82%
XP INVESTIMENTOS CCTVM S/A - PRUDENCIAL;1000082475;n2;S4;I;3;RIO DE JANEIRO;RJ;12/2018;781.807;0;781.807;0;781.807;1.333.648;325.639;23.517;985.699;126.399;1.461.254;2.325.714;5.120.616;NA;15,27%;15,27%;15,27%;NA%;12,01%
HONDA - PRUDENCIAL;1000080611;b2;S4;C;3;SAO PAULO;SP;12/2018;1.176.459;0;1.176.459;0;1.176.459;4.815.387;0;0;0;0;0;293.734;5.109.121;7.139.176;23,03%;23,03%;23,03%;16,48%;0,36%
BANCO FIDIS - PRUDENCIAL;1000081751;b2;S4;I;3;BETIM;MG;12/2018;646.216;0;646.216;0;646.216;4.632.580;0;0;0;0;0;363.271;4.995.852;5.846.441;12,94%;12,94%;12,94%;11,05%;0,23%
ING - PRUDENCIAL;1000080501;b1;S3;C;3;SAO PAULO;SP;12/2018;884.513;0;884.513;0;884.513;3.155.438;41.242;0;1.358.949;0;1.400.191;285.909;4.841.537;9.780.570;18,27%;18,27%;18,27%;9,04%;0,17%
BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;1000081421;b2;S4;I;3;PORTO ALEGRE;RS;12/2018;881.193;0;881.193;0;881.193;4.666.812;3.372;0;0;0;3.372;171.089;4.841.274;5.675.128;18,20%;18,20%;18,20%;15,53%;1,43%
BCO FIBRA S.A. - PRUDENCIAL;1000081483;b1;S3;C;2;SAO PAULO;SP;12/2018;542.842;0;542.842;89.120;631.963;4.095.209;7.564;10.609;212.881;0;231.054;495.117;4.821.380;6.534.643;11,26%;11,26%;13,11%;8,31%;1,94%
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL;1000081720;b1;S3;C;3;SAO PAULO;SP;12/2018;950.384;0;950.384;655.787;1.606.171;3.822.820;67.599;0;360.533;0;428.132;336.905;4.587.857;8.362.878;20,72%;20,72%;35,01%;11,36%;0,17%
BCO DO EST. DO PA S.A. - PRUDENCIAL;1000081586;b1;S4;I;1;BELEM;PA;12/2018;1.104.674;0;1.104.674;0;1.104.674;3.915.309;9.874;0;12.678;1.943;24.495;492.532;4.432.336;7.576.177;24,92%;24,92%;24,92%;14,58%;7,86%
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;S4;I;2;BEBEDOURO;SP;12/2018;1.492.608;0;1.492.608;0;1.492.608;3.576.352;0;0;0;0;0;693.966;4.270.318;6.079.798;34,95%;34,95%;34,95%;24,55%;5,73%
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;S4;I;3;SAO PAULO;SP;12/2018;1.067.060;0;1.067.060;0;1.067.060;1.277.310;22.886;0;2.641.213;0;2.664.099;303.994;4.245.403;5.015.746;25,13%;25,13%;25,13%;21,27%;0,51%
MIDWAY S.A. - SCFI - PRUDENCIAL;1000083553;n1;S4;I;2;SAO PAULO;SP;12/2018;729.149;0;729.149;0;729.149;3.588.189;203;0;0;0;203;608.803;4.197.195;NA;17,37%;17,37%;17,37%;NA%;0,07%
SOFISA - PRUDENCIAL;1000080271;b1;S4;C;2;SAO PAULO;SP;12/2018;584.336;0;584.336;0;584.336;3.130.317;617.574;6.634;71.271;27.342;722.822;323.173;4.176.311;5.344.845;13,99%;13,99%;13,99%;10,93%;13,70%
BOCOM - PRUDENCIAL;1000084624;b1;S4;C;3;SALVADOR;BA;12/2018;576.753;0;576.753;0;576.753;3.533.556;87.689;0;15.977;0;103.666;354.527;3.991.749;6.626.619;14,45%;14,45%;14,45%;8,70%;0,99%
RODOBENS - PRUDENCIAL;1000080855;b1;S4;C;2;SAO PAULO;SP;12/2018;769.181;0;769.181;0;769.181;3.130.602;0;0;0;0;0;853.986;3.984.588;2.644.950;19,30%;19,30%;19,30%;29,08%;36,57%
PERNAMBUCANAS - PRUDENCIAL;1000080305;n1;S4;I;2;SAO PAULO;SP;12/2018;420.979;0;420.979;0;420.979;3.138.240;614;0;210.238;0;210.852;487.588;3.836.679;NA;10,97%;10,97%;10,97%;NA%;4,59%
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;S5;I;2;BLUMENAU;SC;12/2018;NA;NA;NA;NA;1.276.194;3.501.091;0;NA;NA;NA;0;230.648;3.731.739;NA;NA%;NA%;34,20%;NA%;1,95%
VOLVO - PRUDENCIAL;1000080769;b2;S4;C;3;CURITIBA;PR;12/2018;961.172;0;961.172;0;961.172;3.169.266;0;0;0;0;0;482.239;3.651.505;3.494.885;26,32%;26,32%;26,32%;27,50%;1,00%
PARANÁ BANCO - PRUDENCIAL;1000080233;b1;S4;C;2;CURITIBA;PR;12/2018;878.586;0;878.586;0;878.586;2.507.200;6.988;3.144;33.514;2.795;46.442;1.043.437;3.597.079;5.051.409;24,42%;24,42%;24,42%;17,39%;12,55%
INDUSTRIAL DO BRASIL - PRUDENCIAL;1000080477;b1;S4;C;2;SAO PAULO;SP;12/2018;510.132;0;510.132;0;510.132;2.909.845;271.131;0;340;0;271.471;272.395;3.453.711;3.417.280;14,77%;14,77%;14,77%;14,93%;6,34%
BCO DO EST. DE SE S.A. - PRUDENCIAL;1000081634;b1;S4;C;1;ARACAJU;SE;12/2018;376.084;0;376.084;70.832;446.916;2.623.223;26.249;4;74.424;20.848;121.525;400.108;3.144.856;5.604.680;11,96%;11,96%;14,21%;6,71%;18,05%
BCO TRIANGULO S.A. - PRUDENCIAL;1000081438;b1;S4;C;2;UBERLANDIA;MG;12/2018;376.525;0;376.525;80.664;457.189;2.145.947;0;0;0;0;0;987.681;3.133.629;3.664.845;12,02%;12,02%;14,59%;10,27%;8,61%
INTER - PRUDENCIAL;1000080996;b1;S4;C;2;BELO HORIZONTE;MG;12/2018;922.776;0;922.776;0;922.776;2.515.667;29.475;1.076;26.994;7.171;64.717;508.676;3.089.060;5.985.176;29,87%;29,87%;29,87%;15,42%;2,06%
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;S4;I;2;SERTAOZINHO;SP;12/2018;468.785;0;468.785;0;468.785;2.755.805;0;0;3.135;0;3.135;327.164;3.086.103;3.474.897;15,19%;15,19%;15,19%;13,49%;3,14%
SCANIA - PRUDENCIAL;1000080776;b2;S4;C;3;SAO BERNARDO DO CAMPO;SP;12/2018;340.710;0;340.710;44.213;384.924;2.696.074;0;0;0;0;0;352.545;3.048.618;2.884.907;11,18%;11,18%;12,63%;11,81%;0,86%
OMNI - PRUDENCIAL;1000080460;b1;S4;C;2;SAO PAULO;SP;12/2018;281.421;112.981;394.402;0;394.402;2.020.026;778;0;0;0;778;964.092;2.984.896;2.892.924;9,43%;13,21%;13,21%;13,63%;6,43%
APE POUPEX - PRUDENCIAL;1000081184;n1;S3;I;2;BRASILIA;DF;12/2018;722.436;0;722.436;0;722.436;2.285.309;0;0;0;0;0;518.481;2.803.790;NA;25,77%;25,77%;25,77%;NA%;3,02%
BADESUL DESENVOLVIMENTO AF/RS - PRUDENCIAL;1000081029;n1;S4;I;1;PORTO ALEGRE;RS;12/2018;553.975;0;553.975;0;553.975;2.453.046;34.787;0;0;0;34.787;312.348;2.800.182;NA;19,78%;19,78%;19,78%;NA%;5,08%
BCO CATERPILLAR S.A. - PRUDENCIAL;1000081397;b2;S4;C;3;SAO PAULO;SP;12/2018;965.815;0;965.815;14.928;980.743;2.404.326;35.968;0;0;0;35.968;263.458;2.703.752;2.419.691;35,72%;35,72%;36,27%;39,91%;1,00%
AGIBANK - PRUDENCIAL;1000083694;b1;S4;C;2;PORTO ALEGRE;RS;12/2018;410.865;0;410.865;0;410.865;1.211.596;2.568;1.147;12.678;1.020;17.412;1.375.682;2.604.690;2.288.661;15,77%;15,77%;15,77%;17,95%;12,89%
HSBC BI - PRUDENCIAL;1000084741;b2;S4;I;3;SAO PAULO;SP;12/2018;1.056.079;0;1.056.079;0;1.056.079;752.337;8.014;0;1.374.062;0;1.382.076;462.353;2.596.766;2.383.914;40,67%;40,67%;40,67%;44,30%;1,21%
MIZUHO - PRUDENCIAL;1000080697;b1;S4;C;3;SAO PAULO;SP;12/2018;678.198;0;678.198;0;678.198;1.816.686;49.249;0;367.226;0;416.475;250.912;2.484.073;4.953.382;27,30%;27,30%;27,30%;13,69%;1,11%
BS2 - PRUDENCIAL;1000080422;b1;S4;C;2;BELO HORIZONTE;MG;12/2018;235.595;0;235.595;45.890;281.484;1.865.855;99.611;183;92.705;48.536;241.035;341.711;2.448.600;6.045.145;9,62%;9,62%;11,50%;3,90%;21,91%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;S4;I;2;MARINGA;PR;12/2018;359.604;0;359.604;0;359.604;2.220.091;0;0;0;0;0;181.250;2.401.341;3.363.998;14,98%;14,98%;14,98%;10,69%;22,75%
BCO ABN AMRO S.A. - PRUDENCIAL;1000081579;b1;S4;I;3;SAO PAULO;SP;12/2018;588.824;0;588.824;0;588.824;1.767.270;350.806;0;20.390;0;371.196;254.771;2.393.237;2.317.606;24,60%;24,60%;24,60%;25,41%;0,41%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;S4;I;2;LUCAS DO RIO VERDE;MT;12/2018;578.597;0;578.597;1.344;579.941;2.169.789;26.465;0;0;0;26.465;196.571;2.392.824;2.853.262;24,18%;24,18%;24,24%;20,28%;4,81%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;S4;I;2;MEDIANEIRA;PR;12/2018;365.009;0;365.009;3.360;368.369;2.105.878;0;0;0;0;0;153.873;2.259.751;3.134.157;16,15%;16,15%;16,30%;11,65%;20,16%
UNIPRIME NORTE DO PARANÁ - COOPERATIVA DE CRÉDITO LTDA;2398976;b3S;S4;I;2;LONDRINA;PR;12/2018;656.807;0;656.807;0;656.807;1.399.727;47.185;21.219;348.418;30.525;447.347;273.989;2.121.062;2.460.274;30,97%;30,97%;30,97%;26,70%;2,23%
RENDIMENTO - PRUDENCIAL;1000080659;b1;S4;C;2;SAO PAULO;SP;12/2018;291.655;0;291.655;0;291.655;1.437.999;47.162;0;24.685;0;71.847;542.932;2.052.778;2.768.356;14,21%;14,21%;14,21%;10,54%;6,25%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;S4;I;2;PALOTINA;PR;12/2018;286.784;0;286.784;7.928;294.712;1.798.990;0;0;0;0;0;146.172;1.945.162;2.808.358;14,74%;14,74%;15,15%;10,21%;17,85%
BCO CARGILL S.A. - PRUDENCIAL;1000081414;b1;S4;I;3;SAO PAULO;SP;12/2018;508.150;0;508.150;0;508.150;1.405.592;206.471;0;2.345;0;208.815;287.485;1.901.893;4.036.316;26,72%;26,72%;26,72%;12,59%;0,04%
BCO MODAL S.A. - PRUDENCIAL;1000081658;b1;S4;C;2;RIO DE JANEIRO;RJ;12/2018;212.884;0;212.884;0;212.884;1.257.870;48.598;0;242.806;30.203;321.607;307.655;1.887.131;2.929.915;11,28%;11,28%;11,28%;7,27%;6,93%
HAITONG - PRUDENCIAL;1000080666;b2;S3;C;3;SAO PAULO;SP;12/2018;389.896;0;389.896;0;389.896;1.113.513;14.107;0;390.950;7.670;412.726;340.958;1.867.197;5.870.459;20,88%;20,88%;20,88%;6,64%;3,61%
SAX S.A. CFI - PRUDENCIAL;1000083515;n1;S4;C;2;BARUERI;SP;12/2018;337.342;0;337.342;0;337.342;1.455.038;0;0;0;0;0;377.425;1.832.463;NA;18,41%;18,41%;18,41%;NA%;1,15%
