Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o);
;;;;;;;;;Patrimônio de Referência Nível I para Comparação com RWA;;;Capital Nível II (d);Patrimônio de Referência para Comparação com o RWA (e) = (c) + (d);RWA para Risco de Crédito (f);RWA para Risco de Mercado;;;;;RWA para Risco Operacional (h);Ativos Ponderados pelo Risco (RWA) (i) = (f) + (g) + (h);;;;;;;
;;;;;;;;;Capital Principal para Comparação com RWA (a);Capital Complementar (b);Patrimônio de Referência Nível I para Comparação com RWA (c) = (a) + (b);;;;RWAcam (g1);RWAcom (g2);RWAjur (g3);RWAacs (g4);RWA para Risco de Mercado (g) = (g1) + (g2) + (g3) + (g4);;;;;;;;;
CITIBANK;30403;b1;;C;3;SAO PAULO;SP;12/2013;6.796.937;0;6.796.937;0;6.796.937;32.797.075;680.584;109;8.651.722;64.824;9.397.239;5.042.275;47.236.589;NA;14,39%;14,39%;14,39%;NA%;9,97%
BANRISUL;30173;b1;;C;1;PORTO ALEGRE;RS;12/2013;5.144.942;0;5.144.942;1.598.918;6.743.859;31.341.313;672.418;0;1.759;17.796;691.973;4.746.018;36.779.304;NA;13,99%;13,99%;18,34%;NA%;9,08%
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;;I;1;FORTALEZA;CE;12/2013;3.039.352;0;3.039.352;2.485.236;5.524.588;28.947.518;0;2.900;55.036;0;57.936;5.010.213;34.015.667;NA;8,94%;8,94%;16,24%;NA%;4,26%
BMG;30290;b1;;C;2;SAO PAULO;SP;12/2013;2.981.446;0;2.981.446;1.066.394;4.047.839;29.230.957;0;0;0;0;0;864.294;30.095.252;NA;9,91%;9,91%;13,45%;NA%;39,40%
CREDIT SUISSE;30771;b1;;C;3;SAO PAULO;SP;12/2013;3.225.485;0;3.225.485;1.054.170;4.279.655;16.293.342;4.309.292;0;4.604.700;177.373;9.091.366;2.583.163;27.967.870;NA;11,53%;11,53%;15,30%;NA%;28,04%
BANCO VOLKSWAGEN S.A.;59109165;b2;;I;3;SAO PAULO;SP;12/2013;2.210.694;0;2.210.694;869.620;3.080.314;23.357.151;0;0;0;0;0;720.610;24.077.760;NA;9,18%;9,18%;12,79%;NA%;4,97%
BNP PARIBAS;51516;b1;;C;3;SAO PAULO;SP;12/2013;2.704.920;0;2.704.920;137.334;2.842.254;12.993.202;2.094.418;16.503;3.004.546;142.415;5.257.882;1.818.670;20.069.754;NA;13,48%;13,48%;14,16%;NA%;3,22%
PANAMERICANO;31323;b1;;C;2;SAO PAULO;SP;12/2013;1.497.333;0;1.497.333;1.075.166;2.572.499;17.104.401;209.158;0;307.084;0;516.242;1.525.266;19.145.909;NA;7,82%;7,82%;13,44%;NA%;46,02%
JP MORGAN CHASE;20107;b1;;C;3;SAO PAULO;SP;12/2013;3.433.627;0;3.433.627;0;3.433.627;8.963.126;2.645.888;59.599;5.619.584;327.156;8.652.227;1.274.757;18.890.109;NA;18,18%;18,18%;18,18%;NA%;0,42%
ABC-BRASIL;41856;b1;;C;3;SAO PAULO;SP;12/2013;1.917.494;0;1.917.494;745.155;2.662.649;16.626.801;205.298;6.718;450.727;0;662.744;737.247;18.026.792;NA;10,64%;10,64%;14,77%;NA%;3,23%
BIC;32119;b1;;C;2;SAO PAULO;SP;12/2013;1.964.622;0;1.964.622;860.326;2.824.948;13.033.103;276.076;0;18.538;10.258;304.873;1.415.066;14.753.041;NA;13,32%;13,32%;19,15%;NA%;4,82%
DEUTSCHE;51183;b1;;C;3;SAO PAULO;SP;12/2013;1.622.745;0;1.622.745;0;1.622.745;6.717.609;3.784.488;18.530;3.063.310;0;6.866.328;779.547;14.363.485;NA;11,30%;11,30%;11,30%;NA%;2,32%
BANCO DAYCOVAL S.A.;62232889;b1;;I;2;SAO PAULO;SP;12/2013;2.369.066;0;2.369.066;0;2.369.066;11.558.183;175.107;0;1.162.614;65.862;1.403.583;557.427;13.519.192;NA;17,52%;17,52%;17,52%;NA%;8,94%
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;b1;;I;3;SAO PAULO;SP;12/2013;1.129.816;0;1.129.816;732.000;1.861.816;10.826.238;0;61.600;501.745;0;563.345;583.777;11.973.361;NA;9,44%;9,44%;15,55%;NA%;1,86%
BANCO DA AMAZONIA S.A.;4902979;b1;;I;1;BELEM;PA;12/2013;1.624.993;0;1.624.993;0;1.624.993;11.067.045;0;0;655;0;655;712.611;11.780.311;NA;13,79%;13,79%;13,79%;NA%;10,36%
MERCEDES-BENZ;51262;b2;;C;3;SAO PAULO;SP;12/2013;1.289.852;0;1.289.852;163.045;1.452.897;10.348.971;0;0;0;0;0;630.274;10.979.245;NA;11,75%;11,75%;13,23%;NA%;0,31%
BANCO GMAC S.A.;59274605;b2;;I;3;SAO PAULO;SP;12/2013;1.239.552;0;1.239.552;0;1.239.552;9.985.824;0;0;0;0;0;749.371;10.735.195;NA;11,55%;11,55%;11,55%;NA%;13,22%
MERCANTIL DO BRASIL;20152;b1;;C;2;BELO HORIZONTE;MG;12/2013;897.184;0;897.184;519.926;1.417.110;10.033.320;0;0;748;1.080;1.828;570.274;10.605.422;NA;8,46%;8,46%;13,36%;NA%;17,72%
ALFA;51293;b1;;C;2;SAO PAULO;SP;12/2013;1.993.853;0;1.993.853;0;1.993.853;9.400.733;0;0;116.666;2.784;119.450;772.805;10.292.989;NA;19,37%;19,37%;19,37%;NA%;11,15%
PINE;50304;b1;;C;2;SAO PAULO;SP;12/2013;1.220.519;0;1.220.519;221.841;1.442.360;9.299.384;0;188.709;542.464;0;731.173;160.339;10.190.896;NA;11,98%;11,98%;14,15%;NA%;2,28%
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;;I;1;PORTO ALEGRE;RS;12/2013;255.911;0;255.911;0;255.911;9.389.587;0;0;0;19.286;19.286;516.406;9.925.279;NA;2,58%;2,58%;2,58%;NA%;9,37%
BRB;31976;b1;;C;1;BRASILIA;DF;12/2013;1.066.087;0;1.066.087;169.097;1.235.184;8.976.301;0;53;82.943;19.358;102.354;657.315;9.735.970;NA;10,95%;10,95%;12,69%;NA%;17,18%
MORGAN STANLEY;51413;b1;;C;3;SAO PAULO;SP;12/2013;1.761.372;0;1.761.372;0;1.761.372;4.567.286;3.127.127;9.791;1.151.891;109.218;4.398.027;648.962;9.614.276;NA;18,32%;18,32%;18,32%;NA%;1,13%
BANCO CLASSICO S.A.;31597552;b1;;I;2;RIO DE JANEIRO;RJ;12/2013;4.627.446;0;4.627.446;0;4.627.446;250.714;0;0;577;6.837.052;6.837.629;193.165;7.281.507;NA;63,55%;63,55%;63,55%;NA%;0,00%
BANESTES;30159;b1;;C;1;VITORIA;ES;12/2013;964.295;0;964.295;0;964.295;5.517.965;0;67;115.212;6.632;121.911;767.581;6.407.457;NA;15,05%;15,05%;15,05%;NA%;21,30%
BANCO COOPERATIVO SICREDI S.A.;1181521;b1;;I;2;PORTO ALEGRE;RS;12/2013;799.247;0;799.247;124.658;923.905;5.807.847;0;0;15.453;161;15.615;369.212;6.192.673;NA;12,91%;12,91%;14,92%;NA%;11,57%
BANCO CNH CAPITAL S.A.;2992446;b2;;I;3;CURITIBA;PR;12/2013;1.084.386;0;1.084.386;0;1.084.386;5.589.380;0;0;0;0;0;358.248;5.947.628;NA;18,23%;18,23%;18,23%;NA%;2,78%
SOCIETE GENERALE;31859;b1;;C;3;SAO PAULO;SP;12/2013;995.001;0;995.001;0;995.001;3.956.929;0;12;691.245;59.436;750.694;422.673;5.130.296;NA;19,39%;19,39%;19,39%;NA%;4,22%
BOFA MERRILL LYNCH;51255;b1;;C;3;SAO PAULO;SP;12/2013;1.328.345;0;1.328.345;34.886;1.363.231;1.936.077;0;0;2.203.100;4.894;2.207.994;861.716;5.005.787;NA;26,54%;26,54%;27,23%;NA%;2,78%
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;b4;;I;1;BELO HORIZONTE;MG;12/2013;1.213.606;0;1.213.606;0;1.213.606;4.043.549;0;0;517.347;0;517.347;385.655;4.946.551;NA;24,53%;24,53%;24,53%;NA%;7,87%
BANCOOB;51750;b1;;C;2;BRASILIA;DF;12/2013;580.839;0;580.839;18.494;599.333;4.449.016;0;0;26.622;0;26.622;386.976;4.862.615;NA;11,94%;11,94%;12,33%;NA%;11,82%
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;b2;;I;3;PORTO ALEGRE;RS;12/2013;725.915;0;725.915;0;725.915;4.477.603;0;0;0;0;0;232.064;4.709.668;NA;15,41%;15,41%;15,41%;NA%;0,68%
J.MALUCELLI;30881;b1;;C;2;CURITIBA;PR;12/2013;1.286.671;0;1.286.671;0;1.286.671;4.076.056;0;0;154.556;0;154.556;471.208;4.701.819;NA;27,37%;27,37%;27,37%;NA%;47,72%
JOHN DEERE;50071;b1;;C;3;INDAIATUBA;SP;12/2013;568.416;0;568.416;103.238;671.653;3.992.528;576.922;0;0;0;576.922;125.867;4.695.317;NA;12,11%;12,11%;14,30%;NA%;0,62%
BES;51482;b2;;C;3;SAO PAULO;SP;12/2013;667.937;0;667.937;6.358;674.295;3.508.609;0;0;859.562;32.764;892.326;243.685;4.644.619;NA;14,38%;14,38%;14,52%;NA%;4,95%
BANCO CATERPILLAR S.A.;2658435;b2;;I;3;SAO PAULO;SP;12/2013;635.454;0;635.454;0;635.454;4.189.740;0;0;0;0;0;170.236;4.359.976;NA;14,57%;14,57%;14,57%;NA%;0,33%
INDUSVAL;50531;b1;;C;2;SAO PAULO;SP;12/2013;643.105;0;643.105;0;643.105;4.036.439;73.958;14.915;64.926;434;154.234;144.430;4.335.103;NA;14,83%;14,83%;14,83%;NA%;16,97%
GOLDMAN SACHS;51585;b2;;C;3;SAO PAULO;SP;12/2013;955.997;0;955.997;0;955.997;2.365.198;88.925;0;1.318.894;108.973;1.516.792;343.624;4.225.614;NA;22,62%;22,62%;22,62%;NA%;4,91%
BANCO FIDIS S/A;62237425;b2;;I;3;BETIM;MG;12/2013;522.928;0;522.928;0;522.928;3.740.562;0;0;0;0;0;242.336;3.982.898;NA;13,13%;13,13%;13,13%;NA%;1,34%
BANCO VOLVO BRASIL S.A.;58017179;b2;;I;3;CURITIBA;PR;12/2013;489.575;0;489.575;36.223;525.798;3.562.660;0;0;0;0;0;201.157;3.763.817;NA;13,01%;13,01%;13,97%;NA%;5,24%
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2885855;n1;;I;1;PORTO ALEGRE;RS;12/2013;552.290;0;552.290;0;552.290;3.459.589;0;0;0;0;0;159.901;3.619.490;NA;15,26%;15,26%;15,26%;NA%;0,65%
BANCO TOYOTA DO BRASIL S.A.;3215790;b2;;I;3;SAO PAULO;SP;12/2013;470.345;0;470.345;27.941;498.286;3.377.464;0;0;0;0;0;69.073;3.446.536;NA;13,65%;13,65%;14,46%;NA%;3,31%
SOFISA;31873;b1;;C;2;SAO PAULO;SP;12/2013;695.242;0;695.242;0;695.242;3.217.222;0;192;53.298;25.175;78.665;120.271;3.416.158;NA;20,35%;20,35%;20,35%;NA%;31,48%
CREDIT AGRICOLE;51066;b1;;C;3;SAO PAULO;SP;12/2013;792.890;0;792.890;4.684;797.574;2.995.357;0;0;140.844;0;140.844;164.848;3.301.049;NA;24,02%;24,02%;24,16%;NA%;2,38%
BONSUCESSO;50706;b1;;C;2;BELO HORIZONTE;MG;12/2013;385.828;0;385.828;194.251;580.079;2.935.660;0;202;56.716;7.550;64.468;300.904;3.301.032;NA;11,69%;11,69%;17,57%;NA%;10,08%
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;b1;;I;3;SAO PAULO;SP;12/2013;678.358;0;678.358;470.212;1.148.570;2.976.243;139.735;0;32.682;0;172.416;130.741;3.279.401;NA;20,69%;20,69%;35,02%;NA%;0,22%
BANCO CSF S.A.;8357240;b2;;I;3;SAO PAULO;SP;12/2013;819.025;0;819.025;0;819.025;3.121.295;0;0;0;0;0;123.964;3.245.258;NA;25,24%;25,24%;25,24%;NA%;4,23%
HONDA;51396;b2;;C;3;SAO PAULO;SP;12/2013;500.231;0;500.231;0;500.231;2.992.629;0;0;0;0;0;96.866;3.089.494;NA;16,19%;16,19%;16,19%;NA%;0,42%
INDUSTRIAL DO BRASIL;50988;b1;;C;2;SAO PAULO;SP;12/2013;454.183;0;454.183;21.560;475.743;2.630.393;51.619;0;99.057;16.389;167.065;182.809;2.980.267;NA;15,24%;15,24%;15,96%;NA%;5,68%
PSA FINANCE;51365;b2;;C;3;SAO PAULO;SP;12/2013;699.878;0;699.878;0;699.878;2.702.770;0;0;0;0;0;256.997;2.959.767;NA;23,65%;23,65%;23,65%;NA%;0,87%
ORIGINAL;51781;b1;;C;2;SAO PAULO;SP;12/2013;2.035.360;0;2.035.360;0;2.035.360;1.994.580;0;1.522;13.496;152.787;167.806;569.428;2.731.813;NA;74,51%;74,51%;74,51%;NA%;1,45%
COOPERATIVA DE CRÉDITO CREDICITRUS;54037916;b3S;;I;2;BEBEDOURO;SP;12/2013;860.672;0;860.672;0;860.672;2.446.190;0;0;0;0;0;272.485;2.718.675;NA;31,66%;31,66%;31,66%;NA%;8,52%
RODOBENS;51736;b1;;C;2;SAO PAULO;SP;12/2013;433.128;0;433.128;0;433.128;2.667.311;0;0;87;0;87;41.596;2.708.994;NA;15,99%;15,99%;15,99%;NA%;23,73%
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;;I;1;BELEM;PA;12/2013;506.129;0;506.129;0;506.129;2.503.098;0;0;2.454;0;2.454;201.502;2.707.053;NA;18,70%;18,70%;18,70%;NA%;16,36%
CREFISA S.A.-CREDITO, FINANCIAMENTO E INVESTIMENTOS;60779196;n1;;I;2;SAO PAULO;SP;12/2013;1.598.877;0;1.598.877;0;1.598.877;1.405.842;0;0;0;0;0;1.225.099;2.630.941;NA;60,77%;60,77%;60,77%;NA%;1,01%
BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S.A.;60498557;b1;;I;3;SAO PAULO;SP;12/2013;1.139.360;0;1.139.360;0;1.139.360;1.700.433;0;0;545.038;0;545.038;201.520;2.446.991;NA;46,56%;46,56%;46,56%;NA%;4,84%
BBM;30207;b1;;C;2;SALVADOR;BA;12/2013;559.831;0;559.831;0;559.831;1.862.067;161.536;0;168.213;0;329.749;215.512;2.407.329;NA;23,26%;23,26%;23,26%;NA%;7,28%
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;;I;1;ARACAJU;SE;12/2013;277.167;0;277.167;51.974;329.141;2.084.729;0;0;18.277;35.478;53.755;239.163;2.377.648;NA;11,66%;11,66%;13,84%;NA%;26,60%
ING;51073;b1;;C;3;SAO PAULO;SP;12/2013;822.284;0;822.284;0;822.284;1.760.019;0;0;428.501;0;428.501;141.797;2.330.317;NA;35,29%;35,29%;35,29%;NA%;0,31%
UNIPRIME NORTE DO PARANA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS LTDA.;2398976;b3S;;I;2;LONDRINA;PR;12/2013;254.320;0;254.320;0;254.320;1.909.241;0;0;0;0;0;83.204;1.992.445;NA;12,76%;12,76%;12,76%;NA%;4,00%
BANCO TRIANGULO S.A.;17351180;b1;;I;2;UBERLANDIA;MG;12/2013;336.895;0;336.895;0;336.895;1.408.222;0;0;117;0;117;521.207;1.929.546;NA;17,46%;17,46%;17,46%;NA%;27,60%
BANCO MODAL S.A.;30723886;b1;;I;2;RIO DE JANEIRO;RJ;12/2013;231.210;0;231.210;72.841;304.051;960.610;232.371;7.782;577.109;34.600;851.862;106.628;1.919.101;NA;12,05%;12,05%;15,84%;NA%;12,13%
SCANIA BANCO S.A.;11417016;b2;;I;3;SAO BERNARDO DO CAMPO;SP;12/2013;153.452;0;153.452;74.544;227.996;1.838.703;0;0;0;0;0;807;1.839.509;NA;8,34%;8,34%;12,39%;NA%;1,40%
BANCO FORD S.A.;90731688;b2;;I;3;SAO PAULO;SP;12/2013;263.938;0;263.938;0;263.938;1.668.268;0;0;0;0;0;109.261;1.777.529;NA;14,85%;14,85%;14,85%;NA%;0,00%
CAIXA GERAL;51815;b1;;C;3;SAO PAULO;SP;12/2013;416.899;0;416.899;0;416.899;1.530.941;0;0;38.682;2.200;40.882;176.040;1.747.863;NA;23,85%;23,85%;23,85%;NA%;11,00%
BARCLAYS;51705;b1;;C;3;SAO PAULO;SP;12/2013;574.876;0;574.876;0;574.876;619.735;46.096;0;724.847;0;770.943;323.284;1.713.961;NA;33,54%;33,54%;33,54%;NA%;7,52%
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71328769;b3S;;I;2;SERTAOZINHO;SP;12/2013;286.465;0;286.465;0;286.465;1.504.369;0;4.728;49.829;4.202;58.759;119.301;1.682.429;NA;17,03%;17,03%;17,03%;NA%;3,47%
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;;I;2;BRASILIA;DF;12/2013;553.162;0;553.162;0;553.162;1.397.431;0;0;31.325;0;31.325;220.220;1.648.975;NA;33,55%;33,55%;33,55%;NA%;5,52%
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97406706;n1;;I;3;BARUERI;SP;12/2013;452.791;0;452.791;0;452.791;1.522.571;0;0;0;0;0;68.009;1.590.581;NA;28,47%;28,47%;28,47%;NA%;0,08%
BANCO CARGILL S.A.;3609817;b1;;I;3;SAO PAULO;SP;12/2013;359.868;0;359.868;0;359.868;1.375.562;0;0;19.055;0;19.055;99.044;1.493.661;NA;24,09%;24,09%;24,09%;NA%;0,06%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO VERDE DE MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;;I;2;LUCAS DO RIO VERDE;MT;12/2013;235.686;0;235.686;2.278;237.964;1.404.562;0;0;0;0;0;50.574;1.455.136;NA;16,20%;16,20%;16,35%;NA%;5,91%
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;;I;2;SAO PAULO;SP;12/2013;531.813;0;531.813;0;531.813;1.201.592;0;0;0;0;0;170.832;1.372.423;NA;38,75%;38,75%;38,75%;NA%;0,13%
BANIF;20255;b1;;C;3;SAO PAULO;SP;12/2013;198.771;0;198.771;0;198.771;1.193.087;0;0;1.293;0;1.293;175.975;1.370.356;NA;14,51%;14,51%;14,51%;NA%;3,60%
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;;I;2;BLUMENAU;SC;12/2013;410.261;0;410.261;0;410.261;1.336.783;0;0;0;0;0;0;1.336.783;NA;30,69%;30,69%;30,69%;NA%;3,44%
FATOR;50122;b1;;C;2;SAO PAULO;SP;12/2013;398.082;0;398.082;0;398.082;892.838;0;0;186.043;56.549;242.592;133.278;1.268.708;NA;31,38%;31,38%;31,38%;NA%;37,07%
INTERMEDIUM;51884;b1;;C;2;BELO HORIZONTE;MG;12/2013;282.982;0;282.982;0;282.982;1.043.111;0;0;0;0;0;217.791;1.260.902;NA;22,44%;22,44%;22,44%;NA%;2,92%
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;;I;2;BRASILIA;DF;12/2013;293.960;0;293.960;0;293.960;1.200.390;0;0;0;0;0;0;1.200.390;NA;24,49%;24,49%;24,49%;NA%;1,38%
RENDIMENTO;51468;b1;;C;2;SAO PAULO;SP;12/2013;203.127;0;203.127;0;203.127;826.027;22.284;0;20.066;0;42.349;309.119;1.177.495;NA;17,25%;17,25%;17,25%;NA%;19,59%
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;;I;2;BELO HORIZONTE;MG;12/2013;161.004;0;161.004;0;161.004;1.005.545;0;0;2.727;0;2.727;47.223;1.055.494;NA;15,25%;15,25%;15,25%;NA%;45,75%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO PARANÁ SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;;I;2;MARINGA;PR;12/2013;144.623;0;144.623;0;144.623;973.961;0;0;0;0;0;78.956;1.052.917;NA;13,74%;13,74%;13,74%;NA%;22,71%
DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10663610;n1;;I;1;SAO PAULO;SP;12/2013;834.934;0;834.934;0;834.934;906.870;0;0;0;0;0;143.734;1.050.604;NA;79,47%;79,47%;79,47%;NA%;0,56%
BANCO IBM S.A.;34270520;b2;;I;3;RIO DE JANEIRO;RJ;12/2013;250.866;0;250.866;0;250.866;875.539;32.173;0;0;0;32.173;122.076;1.029.788;NA;24,36%;24,36%;24,36%;NA%;25,90%
COOPERATIVA CENTRAL DE CRÉDITO DO RIO GRANDE DO SUL E SANTA CATARINA - CENTRAL SICREDI SUL;87437687;b3C;;I;2;PORTO ALEGRE;RS;12/2013;139.966;0;139.966;0;139.966;964.746;0;0;39.633;3.080;42.713;15.783;1.023.242;NA;13,68%;13,68%;13,68%;NA%;3,12%
BANCO MONEO S.A.;7441209;b2;;I;2;CAXIAS DO SUL;RS;12/2013;173.946;0;173.946;0;173.946;900.306;0;0;9;0;9;84.650;984.964;NA;17,66%;17,66%;17,66%;NA%;0,72%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAIBA - SICREDI VANGUARDA PR/SP;78414067;b3S;;I;2;MEDIANEIRA;PR;12/2013;141.148;0;141.148;5.695;146.844;912.073;0;0;0;2.648;2.648;54.792;969.512;NA;14,56%;14,56%;15,15%;NA%;17,93%
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28145829;b4;;I;1;VITORIA;ES;12/2013;217.474;0;217.474;0;217.474;844.500;0;0;0;0;0;93.912;938.412;NA;23,17%;23,17%;23,17%;NA%;10,03%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PIONEIRA DA SERRA GAÚCHA   SICREDI PIONEIRA RS;91586982;b3S;;I;2;NOVA PETROPOLIS;RS;12/2013;179.025;0;179.025;0;179.025;843.113;0;0;2;210;212;33.930;877.255;NA;20,41%;20,41%;20,41%;NA%;11,83%
UNIPRIME CENTRAL - CENTRAL INTERESTADUAL DE COOPERATIVAS DE CREDITO LTDA.;3046391;b3C;;I;2;LONDRINA;PR;12/2013;23.156;0;23.156;0;23.156;869.745;0;0;0;0;0;4.407;874.152;NA;2,65%;2,65%;2,65%;NA%;21,93%
XP INVESTIMENTOS CORRETORA DE CÂMBIO,TÍTULOS E VALORES MOBILIÁRIOS S/A;2332886;n2;;I;3;RIO DE JANEIRO;RJ;12/2013;387.264;0;387.264;0;387.264;467.229;0;0;4.880;1.358;6.238;353.130;826.596;NA;46,85%;46,85%;46,85%;NA%;3,81%
MIZUHO;51554;b1;;I;3;SAO PAULO;SP;12/2013;491.203;0;491.203;0;491.203;594.530;0;0;111.909;0;111.909;118.316;824.755;NA;59,56%;59,56%;59,56%;NA%;0,79%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88894548;b3S;;I;2;CERRO LARGO;RS;12/2013;154.562;0;154.562;0;154.562;775.472;0;0;0;841;841;43.883;820.197;NA;18,84%;18,84%;18,84%;NA%;16,82%
