Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Patrimônio de Referência para Comparação com o RWA;Índice de Basileia;Índice de Imobilização;Número de Agências;Número de Postos de Atendimento;
BCO DO EST. DE SE S.A. - PRUDENCIAL;1000081634;b1;S4;I;1;ARACAJU;SE;09/2017;4.918.052;2.278.309;4.554.237;3.959.358;363.814;22.144;416.070;15,38%;20,84%;63;10
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;S4;I;2;BELO HORIZONTE;MG;09/2017;4.786.149;69.570;4.606.962;56.275;179.187;3.692;111.205;11,12%;3,50%;0;0
CREFISA S.A. CFI - PRUDENCIAL;1000083632;b1;S4;C;2;SAO PAULO;SP;09/2017;4.758.200;2.143.656;563.844;62.977;4.194.356;240.391;4.179.722;52,86%;0,92%;2;0
BANCO FIDIS - PRUDENCIAL;1000081751;b2;S4;I;3;BETIM;MG;09/2017;4.563.551;3.194.753;3.901.510;3.562.375;662.041;17.473;636.690;20,11%;0,62%;2;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;S5;I;2;BLUMENAU;SC;09/2017;4.433.468;2.206.097;3.371.332;3.071.186;1.062.136;54.336;1.061.890;37,25%;1,56%;0;84
SOFISA - PRUDENCIAL;1000080271;b1;S4;C;2;SAO PAULO;SP;09/2017;4.418.867;2.455.280;3.661.530;3.416.261;757.337;23.053;672.122;22,02%;11,71%;16;0
BCO CARGILL S.A. - PRUDENCIAL;1000081414;b1;S4;I;3;SAO PAULO;SP;09/2017;4.254.392;2.319.761;3.810.883;2.265.170;443.510;-29.411;443.510;17,78%;0,09%;1;0
MIZUHO - PRUDENCIAL;1000080697;b1;S4;C;3;SAO PAULO;SP;09/2017;3.720.350;498.612;3.128.127;1.886.590;592.223;25.836;584.736;31,11%;0,74%;1;0
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO NORTE DO BRASIL - CENTRAL SICREDI CENTRO NORTE;33667205;b3C;S4;I;2;CUIABA;MT;09/2017;3.704.166;60.001;3.581.334;0;122.831;0;69.717;18,50%;3,16%;0;0
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;S4;I;3;SAO PAULO;SP;09/2017;3.666.848;976.758;3.156.657;2.589.896;510.191;8.502;505.591;25,94%;0,62%;1;0
VOLVO - PRUDENCIAL;1000080769;b2;S4;C;3;CURITIBA;PR;09/2017;3.559.715;3.092.741;2.793.197;2.670.092;766.518;15.418;760.891;22,09%;1,54%;1;0
BANCO IBM S.A. - PRUDENCIAL;1000081689;b2;S4;I;3;RIO DE JANEIRO;RJ;09/2017;3.513.299;2.527.805;3.003.175;2.715.404;510.124;16.623;510.124;26,81%;0,00%;2;0
INTERMEDIUM - PRUDENCIAL;1000080996;b1;S4;C;2;BELO HORIZONTE;MG;09/2017;3.507.334;2.478.431;3.136.835;2.991.936;370.499;10.478;369.797;16,52%;2,24%;40;0
BADESUL DESENVOLVIMENTO AF/RS - PRUDENCIAL;1000081029;n1;S4;I;1;PORTO ALEGRE;RS;09/2017;3.470.235;2.758.822;2.798.116;2.666.168;672.118;11.273;NI;NI%;0,00%;1;0
BCO MODAL S.A. - PRUDENCIAL;1000081658;b1;S4;C;2;RIO DE JANEIRO;RJ;09/2017;3.392.869;637.685;3.012.011;2.011.551;380.858;-2.234;348.602;11,96%;3,39%;3;0
COOPERATIVA CENTRAL DE CRÉDITO URBANO - CECRED;5463212;b3C;S4;I;2;BLUMENAU;SC;09/2017;3.275.917;60.506;3.025.849;127.680;250.068;0;239.701;38,50%;3,41%;0;0
MIDWAY S.A. - SCFI - PRUDENCIAL;1000083553;n1;S4;I;2;SAO PAULO;SP;09/2017;3.258.272;2.939.672;2.467.278;982.886;790.994;38.348;787.658;25,64%;0,18%;2;0
INDUSVAL - PRUDENCIAL;1000080415;b1;S4;C;2;SAO PAULO;SP;09/2017;3.175.676;828.679;2.812.529;2.575.836;363.147;-72.966;103.227;5,72%;56,04%;13;0
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;S4;I;2;SERTAOZINHO;SP;09/2017;3.108.436;1.739.470;2.745.975;1.774.288;362.460;13.312;343.912;12,20%;3,89%;0;28
INDUSTRIAL DO BRASIL - PRUDENCIAL;1000080477;b1;S4;C;2;SAO PAULO;SP;09/2017;3.016.761;1.754.880;2.512.966;2.401.927;503.795;6.596;502.605;16,78%;6,73%;8;0
BCO CATERPILLAR S.A. - PRUDENCIAL;1000081397;b2;S4;I;3;SAO PAULO;SP;09/2017;2.988.522;2.887.746;2.136.284;2.015.203;852.238;1.101;877.363;26,92%;0,60%;1;0
SOCOPA - PRUDENCIAL;1000080381;b1;S4;C;2;SAO PAULO;SP;09/2017;2.983.599;472.538;2.759.288;1.856.287;224.311;17.008;212.408;19,45%;2,81%;2;0
STANDARD CHARTERED BI S.A. - PRUDENCIAL;1000081373;b2;S4;I;3;SAO PAULO;SP;09/2017;2.789.938;0;2.478.618;1.414.248;311.320;-752;310.105;28,49%;1,25%;2;0
BONSUCESSO - PRUDENCIAL;1000080422;b1;S4;I;2;BELO HORIZONTE;MG;09/2017;2.787.439;837.746;2.550.880;1.491.202;236.559;16.681;281.424;13,06%;24,82%;2;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;S4;I;2;CAMPO MOURAO;PR;09/2017;2.666.418;1.193.533;2.117.254;2.059.848;549.164;16.855;548.468;40,16%;0,17%;0;43
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE - CENTRAL SICREDI NORTE/NORDESTE;70119680;b3C;S4;I;2;CABEDELO;PB;09/2017;2.644.275;114.924;2.492.343;0;151.932;4.324;151.527;62,72%;4,63%;0;0
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;S4;I;2;VITORIA;ES;09/2017;2.633.219;43.300;2.516.525;237.538;116.694;1.083;88.947;15,10%;17,51%;0;0
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;S4;I;2;FRANCISCO BELTRAO;PR;09/2017;2.614.094;7.071;2.519.746;1.750.022;94.348;13.688;94.327;11,98%;23,36%;0;0
OMNI - PRUDENCIAL;1000080460;b1;S4;C;2;SAO PAULO;SP;09/2017;2.571.788;2.105.889;2.277.348;1.799.718;294.440;15.830;393.044;14,73%;0,62%;4;0
PERNAMBUCANAS - PRUDENCIAL;1000080305;n1;S4;I;2;SAO PAULO;SP;09/2017;2.529.643;2.251.180;1.976.267;492.581;553.377;7.396;443.982;15,45%;4,38%;1;0
RODOBENS - PRUDENCIAL;1000080855;b1;S4;C;2;SAO PAULO;SP;09/2017;2.498.322;1.228.988;1.374.282;940.081;1.124.040;58.668;913.113;25,42%;30,09%;3;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;S4;I;2;MARINGA;PR;09/2017;2.347.051;1.420.179;2.051.332;1.381.931;295.719;11.658;287.710;16,02%;23,90%;0;78
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICRED'S DE SANTA CATARINA E DO PARANÁ LTDA - UNICRED CENTRAL SC/PR;543968;b3C;S4;I;2;FLORIANOPOLIS;SC;09/2017;2.336.899;0;2.257.140;0;79.759;-392;75.171;12,32%;3,14%;0;0
BCO TRIANGULO S.A. - PRUDENCIAL;1000081438;b1;S4;I;2;UBERLANDIA;MG;09/2017;2.313.367;1.489.839;1.840.108;1.453.106;473.259;17.099;439.234;17,55%;15,78%;1;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91586982;b3S;S4;I;2;NOVA PETROPOLIS;RS;09/2017;2.225.047;744.424;1.893.223;1.704.237;331.825;17.631;325.140;26,89%;6,86%;0;42
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;S5;I;2;BRASILIA;DF;09/2017;2.214.164;1.445.598;1.719.083;1.653.247;495.081;20.939;494.716;28,95%;1,40%;0;5
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE MINAS GERAIS LTDA.;42898825;b3S;S4;I;2;BELO HORIZONTE;MG;09/2017;2.110.945;726.280;1.816.034;1.776.308;294.911;13.573;294.681;23,29%;2,84%;0;33
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;S4;I;2;MEDIANEIRA;PR;09/2017;2.104.698;1.134.451;1.785.043;1.286.834;319.655;15.781;316.468;19,23%;16,61%;0;49
SCANIA - PRUDENCIAL;1000080776;b2;S4;C;3;SAO BERNARDO DO CAMPO;SP;09/2017;2.091.108;1.652.311;1.790.846;1.478.228;300.262;14.270;343.603;15,33%;1,40%;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;S4;I;2;LUCAS DO RIO VERDE;MT;09/2017;2.059.913;1.171.006;1.571.288;986.074;488.625;16.916;485.234;27,64%;5,48%;0;28
CENTRAL DAS COOPERATIVAS DE CREDITO UNICOOB - SICOOB CENTRAL UNICOOB;5036532;b3C;S4;I;2;MARINGA;PR;09/2017;2.052.374;6.000;1.964.342;0;88.032;-2.029;51.161;10,58%;53,22%;0;0
CAIXA GERAL - PRUDENCIAL;1000080927;b1;S4;C;3;SAO PAULO;SP;09/2017;1.945.045;463.366;1.466.250;1.106.235;478.795;-2.264;473.662;36,17%;0,62%;3;0
RENDIMENTO - PRUDENCIAL;1000080659;b1;S4;C;2;SAO PAULO;SP;09/2017;1.933.246;695.238;1.660.320;969.986;272.925;15.170;261.239;14,61%;5,43%;13;1
UNIPRIME NORTE DO PARANÁ - COOPERATIVA DE CRÉDITO LTDA;2398976;b3S;S4;I;2;LONDRINA;PR;09/2017;1.884.556;611.525;1.341.153;1.243.304;543.403;20.818;541.562;41,27%;2,13%;0;26
COOPERATIVA CENTRAL DE CRÉDITO DE GOIÁS LTDA;33416108;b3C;S4;I;2;GOIANIA;GO;09/2017;1.876.695;7.203;1.762.779;0;113.917;2.948;58.326;17,53%;8,38%;0;1
BCO ABN AMRO S.A. - PRUDENCIAL;1000081579;b1;S4;I;3;SAO PAULO;SP;09/2017;1.870.671;1.041.109;1.309.834;1.139.712;560.837;9.784;547.408;30,56%;0,59%;1;0
AF PARANÁ - PRUDENCIAL;1000081115;n1;S4;I;1;CURITIBA;PR;09/2017;1.850.778;1.196.407;278.562;203.229;1.572.216;16.315;238.589;40,45%;0,50%;1;0
UNIPRIME CENTRAL - CENTRAL INTERESTADUAL DE COOPERATIVAS DE CREDITO LTDA.;3046391;b3C;S4;I;2;LONDRINA;PR;09/2017;1.823.151;0;1.800.569;5.549;22.582;0;21.027;18,04%;13,15%;0;1
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE CARLOS BARBOSA - SICREDI SERRANA RS;90608712;b3S;S4;I;2;CARLOS BARBOSA;RS;09/2017;1.790.541;666.954;1.562.900;1.308.871;227.641;13.664;236.995;20,89%;7,41%;0;30
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;S5;I;2;CHAPECO;SC;09/2017;1.780.768;953.998;1.561.114;1.373.080;219.654;11.368;219.340;17,36%;17,29%;0;72
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DE MATO GROSSO DO SUL, GOIÁS, DISTRITO FEDERAL E TOCANTINS – CENTRAL SICREDI BRASIL CENTRAL;33737818;b3C;S4;I;2;GOIANIA;GO;09/2017;1.744.712;33.544;1.708.800;13.233;35.912;0;22.900;12,03%;7,14%;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88894548;b3S;S4;I;2;CERRO LARGO;RS;09/2017;1.710.687;918.580;1.391.907;983.622;318.780;14.596;308.015;23,13%;9,61%;0;43
CENTRAL DE COOPERATIVAS DE ECONOMIA E CRÉDITO MÚTUO DO ESTADO DO RIO GRANDE DO SUL LTDA - UNICRED CENTRAL RS;1634601;b3C;S4;I;2;PORTO ALEGRE;RS;09/2017;1.685.147;0;1.640.408;0;44.739;0;43.450;13,71%;18,88%;0;0
