Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j);
;;;;;;;;;;;;Operações de Crédito (d1);Provisão sobre Operações de Crédito (d2);Operações de Crédito Líquidas de Provisão (d);Arrendamento Mercantil a Receber (e1);Imobilizado de Arrendamento (e2);Credores por Antecipação de Valor Residual (e3);Provisão sobre Arrendamento Mercantil (e4);Arrendamento Mercantil Líquido de Provisão (e);;;;;;;
BANCO COOPERATIVO SICREDI S.A.;1181521;b1;;I;2;PORTO ALEGRE;RS;06/2011;50.505;5.297.322;2.879.098;5.456.344;-4.154;5.452.190;0;0;0;0;0;78.808;315.121;81.070;14.154.114;0;14.154.114
SOCIETE GENERALE;31859;b1;;C;3;SAO PAULO;SP;06/2011;3.079;506.631;1.902.088;3.082.117;-153.028;2.929.089;899;324.993;31.180;-1.057;356.016;6.130.294;100.292;471.438;12.398.926;31.180;12.367.746
BMG;30290;b1;;C;2;BELO HORIZONTE;MG;06/2011;2.583;1.044.361;416.755;9.109.113;-478.683;8.630.430;1.871;171.135;84.147;-9.967;247.186;1.135.548;837.435;81.331;12.395.628;84.147;12.311.480
BANCOOB;51750;b1;;C;2;BRASILIA;DF;06/2011;736;3.012.776;4.518.010;3.838.814;-22.966;3.815.849;0;0;0;0;0;196.832;630.667;64.355;12.239.225;0;12.239.225
ALFA;51293;b1;;C;2;SAO PAULO;SP;06/2011;3.782;146.709;4.007.160;5.857.640;-86.366;5.771.274;11.446;820.012;384.721;-8.290;1.207.889;632.005;71.935;265.589;12.106.343;384.721;11.721.621
PANAMERICANO;31323;b1;;C;2;SAO PAULO;SP;06/2011;2.860;1.062.788;2.136.575;3.609.291;-647.557;2.961.734;17.578;1.600.207;731.513;-73.030;2.276.269;3.569.328;227.368;169.728;12.406.650;731.513;11.675.137
BANCO DAYCOVAL S.A.;62232889;b1;;I;2;SAO PAULO;SP;06/2011;12.383;2.785.210;881.494;5.964.996;-184.156;5.780.841;0;0;0;0;0;1.149.863;227.940;179.533;11.017.264;0;11.017.264
FIBRA;49951;b1;;C;2;SAO PAULO;SP;06/2011;35.029;401.120;1.614.857;7.153.335;-193.640;6.959.695;0;0;0;0;0;1.324.645;225.157;320.488;10.880.991;0;10.880.991
MERCANTIL DO BRASIL;20152;b1;;C;2;BELO HORIZONTE;MG;06/2011;90.980;2.834.355;359.611;5.973.244;-300.693;5.672.551;120;23.655;8.074;-89;31.760;730.966;466.924;248.506;10.435.652;8.074;10.427.578
ABC-BRASIL;41856;b1;;C;3;SAO PAULO;SP;06/2011;15.306;1.245.433;1.152.037;6.903.865;-91.939;6.811.926;0;0;0;0;0;871.153;93.745;76.775;10.266.375;0;10.266.375
CRUZEIRO DO SUL;50720;b1;;C;2;SAO PAULO;SP;06/2011;52.257;635.133;6.342.540;1.741.109;-44.891;1.696.217;0;0;0;0;0;1.235.130;95.534;121.597;10.178.408;0;10.178.408
PINE;50304;b1;;C;2;SAO PAULO;SP;06/2011;103.219;170.632;4.448.209;4.135.946;-123.051;4.012.895;0;0;0;0;0;1.090.861;40.896;19.393;9.886.104;0;9.886.104
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;b1;;I;3;SAO PAULO;SP;06/2011;238.941;1.590.913;3.721.167;2.703.793;-87.639;2.616.154;0;0;0;0;0;1.591.778;2.820;27.194;9.788.968;0;9.788.968
BANESTES;30159;b1;;C;1;VITORIA;ES;06/2011;124.807;2.992.948;1.696.307;3.203.117;-143.717;3.059.400;607;215.079;98.162;-7.176;306.673;601.234;698.471;185.655;9.665.493;98.162;9.567.331
BANCO DA AMAZONIA S.A.;4902979;b1;;I;1;BELEM;PA;06/2011;46.431;1.679.155;4.136.577;2.115.378;-78.067;2.037.311;0;0;0;0;0;976.181;334.216;215.796;9.425.666;0;9.425.666
MERCEDES-BENZ;51262;b2;;C;3;SAO PAULO;SP;06/2011;1.376;142.892;104.775;7.021.579;-111.031;6.910.548;4.784;1.440.611;946.320;-27.392;2.364.323;559.060;9.643;8.819;10.101.436;946.320;9.155.116
BRB;31976;b1;;C;1;BRASILIA;DF;06/2011;84.778;947.067;1.852.758;4.379.609;-186.812;4.192.796;0;0;0;0;0;613.750;694.412;99.892;8.485.454;0;8.485.454
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;;I;1;PORTO ALEGRE;RS;06/2011;27;0;1.236.010;6.722.446;-335.832;6.386.614;0;0;0;0;0;340.869;40;20.202;7.983.761;0;7.983.761
BANCO GMAC S.A.;59274605;b2;;I;3;SAO PAULO;SP;06/2011;804;298.395;38.764;2.388.180;-37.305;2.350.875;3.918;2.417.097;1.600.096;-24.219;3.996.893;1.664.103;62.668;255.351;8.667.854;1.600.096;7.067.757
BES;51482;b2;;C;3;SAO PAULO;SP;06/2011;4.806;154.845;4.776.865;888.467;-2.379;886.088;0;0;0;0;0;492.606;3.178;126.374;6.444.762;0;6.444.762
BARCLAYS;51705;b1;;C;3;SAO PAULO;SP;06/2011;26.998;969.548;1.912.970;0;0;0;0;0;0;0;0;3.180.218;495;19.614;6.109.843;0;6.109.843
BANCO BVA S.A.;32254138;b1;;I;2;RIO DE JANEIRO;RJ;06/2011;65.751;54.215;1.319.300;4.054.985;-144.881;3.910.105;0;0;0;0;0;201.307;49.782;226.998;5.827.458;0;5.827.458
SOFISA;31873;b1;;C;2;SAO PAULO;SP;06/2011;27.246;192.895;1.363.166;1.959.878;-107.089;1.852.789;33.843;667.881;546.837;-10.975;1.237.585;384.083;745.346;247.024;6.050.134;546.837;5.503.298
BOFA MERRILL LYNCH;51255;b1;;C;3;SAO PAULO;SP;06/2011;3.395;1.299.841;2.085.831;14.569;0;14.569;0;0;0;0;0;1.872.464;545;30.094;5.306.738;0;5.306.738
BANCO CLASSICO S.A.;31597552;b1;;I;2;RIO DE JANEIRO;RJ;06/2011;412;42.030;4.624.241;550;0;550;0;0;0;0;0;336.941;153;119;5.004.445;0;5.004.445
BBM;30207;b1;;C;2;SALVADOR;BA;06/2011;25.305;1.969.287;737.499;453.843;-21.257;432.586;15.361;13.162;0;0;28.524;1.565.072;12.294;129.440;4.900.006;0;4.900.006
MORGAN STANLEY;51413;b1;;C;3;SAO PAULO;SP;06/2011;612;707.078;2.359.658;0;0;0;0;0;0;0;0;1.795.831;618;20.456;4.884.253;0;4.884.253
BANCO FIDIS S/A;62237425;b2;;I;3;BETIM;MG;06/2011;90.475;157.494;86.820;4.330.400;-73.855;4.256.545;538;40.857;2.564;-3.538;40.420;212.495;9.936;4.218;4.858.404;2.564;4.855.840
COOPERATIVA CENTRAL DE CRÉDITO DO RIO GRANDE DO SUL E SANTA CATARINA - CENTRAL SICREDI SUL;87437687;b3C;;I;2;PORTO ALEGRE;RS;06/2011;7;1.480.125;2.930.440;107.720;-440;107.280;0;0;0;0;0;83.832;142;55.110;4.656.936;0;4.656.936
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;b2;;I;3;PORTO ALEGRE;RS;06/2011;1.318;102.238;121.876;4.080.559;-249.113;3.831.446;682;259.563;93.401;-2.933;350.714;202.368;12.118;3.289;4.625.368;93.401;4.531.966
INDUSVAL;50531;b1;;C;2;SAO PAULO;SP;06/2011;38.349;527.902;1.764.266;1.617.958;-183.220;1.434.738;0;0;0;0;0;551.405;61.303;64.168;4.442.132;0;4.442.132
RURAL;31244;b1;;C;2;BELO HORIZONTE;MG;06/2011;22.839;216.245;386.461;2.762.310;-97.792;2.664.519;3;1.475;726;-4;2.200;868.833;110.317;104.822;4.376.236;726;4.375.510
BANCO CNH CAPITAL S.A.;2992446;b2;;I;3;CURITIBA;PR;06/2011;9.877;461.480;40.702;2.689.132;-421.195;2.267.936;1.254;428.052;280.343;-19.364;690.286;484.683;21.665;6.240;3.982.869;280.343;3.702.527
TOYOTA;51334;b2;;C;3;SAO PAULO;SP;06/2011;3.129;376.994;11.645;1.802.717;-25.615;1.777.102;1.673;1.161.414;724.348;-9.123;1.878.311;187.829;5.150;31.831;4.271.992;724.348;3.547.645
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;;I;2;BRASILIA;DF;06/2011;323;589.896;449.305;1.262.312;-76.982;1.185.330;0;0;0;0;0;28.895;1.073.176;16.311;3.343.236;0;3.343.236
BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S.A.;60498557;b1;;I;3;SAO PAULO;SP;06/2011;6.132;915.569;868.831;156.314;-2.704;153.610;0;0;0;0;0;1.121.687;11.435;15.390;3.092.654;0;3.092.654
GOLDMAN SACHS;51585;b2;;C;3;SAO PAULO;SP;06/2011;934;0;2.679.188;0;0;0;0;0;0;0;0;326.084;306;21.350;3.027.863;0;3.027.863
CATERPILLAR;51231;b2;;C;3;SAO PAULO;SP;06/2011;823;0;321.548;2.178.506;-64.703;2.113.803;927;373.448;244.223;-12.507;606.091;116.137;14.465;2.444;3.175.312;244.223;2.931.089
J.MALUCELLI;30881;b1;;C;2;CURITIBA;PR;06/2011;240;98.603;466.656;1.773.611;-57.091;1.716.520;0;0;0;0;0;51.657;80.194;506.210;2.920.080;0;2.920.080
BANIF;20255;b1;;C;3;SAO PAULO;SP;06/2011;5.599;67.382;646.330;1.206.527;-50.901;1.155.625;0;0;0;0;0;789.836;203.623;29.198;2.897.595;0;2.897.595
WESTLB;51554;b1;;I;3;SAO PAULO;SP;06/2011;12.182;195.714;533.172;346.181;-4.522;341.658;0;0;0;0;0;1.724.598;645;1.443;2.809.413;0;2.809.413
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;;I;1;ARACAJU;SE;06/2011;53.397;167.433;749.723;1.323.273;-39.732;1.283.542;0;0;0;0;0;132.188;294.543;63.880;2.744.704;0;2.744.704
BANCO CSF S.A.;8357240;b2;;I;3;SAO PAULO;SP;06/2011;555;209.673;118.662;796.728;-305.639;491.089;0;0;0;0;0;1.883.687;4.331;30.834;2.738.831;0;2.738.831
BANCO STANDARD DE INVESTIMENTOS S.A.;4866275;b2;;I;3;SAO PAULO;SP;06/2011;13.179;104.498;2.081.557;82.578;-3.520;79.058;0;0;0;0;0;409.776;372;19.232;2.707.671;0;2.707.671
SCHAHIN;50191;b1;;C;2;SAO PAULO;SP;06/2011;40.245;226.695;581.672;1.237.428;-59.210;1.178.218;0;0;0;0;0;473.542;157.341;20.859;2.678.572;0;2.678.572
COOPERATIVA CENTRAL DE CRÉDITO RURAL DO ESTADO DE SÃO PAULO;63917579;b3C;;I;3;RIBEIRAO PRETO;SP;06/2011;54;2.451.545;57.943;226;-15;211;0;0;0;0;0;1.358;22.668;34.169;2.567.947;0;2.567.947
BONSUCESSO;50706;b1;;C;2;BELO HORIZONTE;MG;06/2011;443;280.788;411.816;1.586.865;-64.388;1.522.477;0;0;0;0;0;113.447;65.802;116.824;2.511.596;0;2.511.596
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;;I;1;BELEM;PA;06/2011;87.476;723.609;423.108;990.892;-41.344;949.548;0;0;0;0;0;59.320;193.586;41.214;2.477.860;0;2.477.860
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;b4;;I;1;BELO HORIZONTE;MG;06/2011;4.336;356.070;308.979;1.646.497;-123.099;1.523.398;0;1.177;526;-456;1.247;242.637;140;25.428;2.462.236;526;2.461.710
COOPERATIVA DE CRÉDITO CREDICITRUS;54037916;b3S;;I;2;BEBEDOURO;SP;06/2011;1.534;0;1.076.518;1.277.225;-14.795;1.262.431;0;0;0;0;0;29.854;6.269;74.692;2.451.297;0;2.451.297
BANCO IBM S.A.;34270520;b2;;I;3;RIO DE JANEIRO;RJ;06/2011;8.835;383.806;21;159.551;-1.500;158.051;149.946;1.407.620;35.172;-13.092;1.579.647;111.539;165.399;39.041;2.446.339;35.172;2.411.167
INDUSTRIAL DO BRASIL;50988;b1;;C;2;SAO PAULO;SP;06/2011;6.128;18.170;724.741;1.256.275;-22.018;1.234.257;0;6.933;3.558;-18;10.474;310.999;24.756;38.393;2.367.918;3.558;2.364.359
PSA FINANCE;51365;b2;;C;3;SAO PAULO;SP;06/2011;20.539;43.300;192.489;1.445.189;-23.295;1.421.894;7;455.157;279.944;-8.114;726.993;224.384;0;911;2.630.511;279.944;2.350.567
JOHN DEERE;50071;b1;;C;3;PORTO ALEGRE;RS;06/2011;1.731;6.304;0;2.147.469;-80.780;2.066.689;0;0;0;0;0;104.595;15.987;3.900;2.199.206;0;2.199.206
CAIXA ESTADUAL S.A. - AGÊNCIA DE FOMENTO/RS;2885855;n1;;I;1;PORTO ALEGRE;RS;06/2011;58;0;542.363;1.657.435;-61.799;1.595.637;0;0;0;0;0;5.207;198;4.370;2.147.833;0;2.147.833
FATOR;50122;b1;;C;2;SAO PAULO;SP;06/2011;1.304;2.016;1.516.425;120.476;-2.253;118.223;0;0;0;0;0;240.455;2.115;158.954;2.039.493;0;2.039.493
BANCO VOLVO BRASIL S.A.;58017179;b2;;I;3;CURITIBA;PR;06/2011;6.594;3.938;0;1.591.079;-47.613;1.543.466;4.956;375.618;153.844;-12.976;521.441;83.225;2.809;13.298;2.174.771;153.844;2.020.928
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;b1;;I;3;SAO PAULO;SP;06/2011;12.780;398.876;731.825;183.403;-437;182.966;0;0;0;0;0;546.738;94.269;4.437;1.971.891;0;1.971.891
HONDA;51396;b2;;C;3;SAO PAULO;SP;06/2011;371;50.190;64;1.827.161;-84.715;1.742.446;292;50.078;36.660;-837;86.193;97.654;7.086;3.379;1.987.383;36.660;1.950.723
CREDIT AGRICOLE;51066;b1;;C;3;SAO PAULO;SP;06/2011;60.395;750.455;195.433;87.688;-901;86.787;0;0;0;0;0;822.681;1.902;11.165;1.928.819;0;1.928.819
BANCO TRIANGULO S.A.;17351180;b1;;I;2;UBERLANDIA;MG;06/2011;1.317;365.215;83.486;1.182.143;-71.090;1.111.053;0;0;0;0;0;236.758;39.371;43.497;1.880.696;0;1.880.696
COOPERATIVA CENTRAL DE CRÉDITO DO PARANÁ - CENTRAL SICREDI PR;80230774;b3C;;I;2;CURITIBA;PR;06/2011;3;567.851;1.063.740;32.230;-64;32.166;0;0;0;0;0;39.443;58;18.604;1.721.864;0;1.721.864
SOCOPA;50328;b1;;C;2;SAO PAULO;SP;06/2011;132.539;141.190;414.927;362.324;-21.545;340.779;0;0;0;0;0;565.525;102.630;7.302;1.704.892;0;1.704.892
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;;I;2;BELO HORIZONTE;MG;06/2011;250;950.432;541.265;38.321;-212;38.108;0;0;0;0;0;15.507;85.413;73.486;1.704.462;0;1.704.462
RENDIMENTO;51468;b1;;C;2;SAO PAULO;SP;06/2011;222.664;137.013;100.685;433.350;-9.104;424.246;0;0;0;0;0;648.825;11.196;32.951;1.577.580;0;1.577.580
ING;51073;b1;;C;3;SAO PAULO;SP;06/2011;824;215.495;786.507;220.341;-6.414;213.927;0;0;0;0;0;346.869;511;4.840;1.568.972;0;1.568.972
COOPERATIVA CENTRAL DE CREDITO DE SANTA CATARINA-SICOOB CENTRAL SC;80160260;b3C;;I;2;FLORIANOPOLIS;SC;06/2011;32.031;1.249.931;89.412;68.807;-490;68.317;0;0;0;0;0;2.972;4.111;43.301;1.490.075;0;1.490.075
BANCO FORD S.A.;90731688;b2;;I;3;SAO PAULO;SP;06/2011;956;26.694;0;1.242.752;-15.303;1.227.449;0;0;0;0;0;85.826;0;0;1.340.925;0;1.340.925
XP INVESTIMENTOS CORRETORA DE CÂMBIO,TÍTULOS E VALORES MOBILIÁRIOS S/A;2332886;n2;;I;2;RIO DE JANEIRO;RJ;06/2011;510;47.826;171.243;0;0;0;0;0;0;0;0;1.099.670;5.328;10.978;1.335.554;0;1.335.554
PORTO SEGURO;51444;n1;;C;2;SAO PAULO;SP;06/2011;11.277;0;34.910;469.169;-47.224;421.945;0;0;0;0;0;846.452;2.261;2.472;1.319.318;0;1.319.318
AGENCIA DE FOMENTO DO PARANA S.A.;3584906;n1;;I;1;CURITIBA;PR;06/2011;34;0;677.992;620.929;-4.911;616.018;0;0;0;0;0;3.903;49;545;1.298.540;0;1.298.540
BANCO MATONE S.A.;92894922;b1;;I;2;PORTO ALEGRE;RS;06/2011;354;78.595;267.296;550.460;-50.459;500.001;0;0;0;0;0;238.401;62.287;147.489;1.294.423;0;1.294.423
BANCO MODAL S.A.;30723886;b1;;I;2;RIO DE JANEIRO;RJ;06/2011;2.454;302.539;552.997;256.587;-3.544;253.043;0;0;0;0;0;94.308;54.894;12.438;1.272.675;0;1.272.675
PERNAMBUCANAS;40699;n1;;C;2;SAO PAULO;SP;06/2011;4.483;126.792;2.126;866.961;-198.225;668.736;0;0;0;0;0;414.318;0;498;1.216.953;0;1.216.953
BRAZILIAN MORTGAGES COMPANHIA HIPOTECARIA;62237367;n1;;I;2;SAO PAULO;SP;06/2011;4.827;266.386;99.169;810.479;-7.019;803.460;0;0;0;0;0;16.378;316;22.408;1.212.945;0;1.212.945
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71328769;b3S;;I;2;SERTAOZINHO;SP;06/2011;6.804;32.923;310.149;620.155;-24.099;596.055;0;0;0;0;0;111.120;68.819;38.144;1.164.015;0;1.164.015
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;;I;2;BELO HORIZONTE;MG;06/2011;54;599.164;491.568;27.433;-376;27.057;0;0;0;0;0;2.570;38;24.331;1.144.783;0;1.144.783
NOSSA CAIXA DESENVOLVIMENTO - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10663610;n1;;I;1;SAO PAULO;SP;06/2011;1;7.099;894.749;218.652;-1.175;217.477;0;0;0;0;0;381;0;654;1.120.360;0;1.120.360
BANCO CARGILL S.A.;3609817;b1;;I;3;SAO PAULO;SP;06/2011;6.701;232.497;199.614;401.425;-5.900;395.525;0;0;0;0;0;283.044;1.180;174;1.118.736;0;1.118.736
OPPORTUNITY;51107;b1;;C;2;RIO DE JANEIRO;RJ;06/2011;891;376.790;38.661;0;0;0;0;0;0;0;0;592.321;163;57.403;1.066.229;0;1.066.229
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;;I;2;BRASILIA;DF;06/2011;66;16.316;227.609;755.143;-14.376;740.767;0;0;0;0;0;2.928;5.540;9.718;1.002.944;0;1.002.944
BANCO RODOBENS S.A.;33603457;b2;;I;3;SAO PAULO;SP;06/2011;285;67.686;37.274;679.135;-11.885;667.250;556;100.742;30.480;-786;130.991;13.150;20.501;79.295;1.016.432;30.480;985.952
BANCO GUANABARA S.A.;31880826;b1;;I;2;RIO DE JANEIRO;RJ;06/2011;1.821;338.000;23.855;479.328;-9.914;469.414;381;135.261;66.800;-2.140;200.303;6.856;9.014;2.412;1.051.676;66.800;984.876
OMNI;50940;n1;;C;2;SAO PAULO;SP;06/2011;4.696;100.769;165.367;588.937;-85.000;503.938;0;0;0;0;0;107.467;37.022;34.534;953.793;0;953.793
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28145829;b4;;I;1;VITORIA;ES;06/2011;388;158.800;207.001;554.785;-23.608;531.177;0;0;0;0;0;21.454;5.616;15.453;939.889;0;939.889
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;;I;2;BLUMENAU;SC;06/2011;6.614;0;0;608.326;-11.725;596.601;0;0;0;0;0;14.126;269.627;51.063;938.030;0;938.030
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97406706;n1;;I;3;BARUERI;SP;06/2011;1.934;0;7.620;0;0;0;13.009;889.456;10.540;-18.850;894.156;35.746;1.281;529;941.266;10.540;930.725
COOPERATIVA DE CRÉDITO RURAL DOS PLANTADORES DE CANA DA ZONA DE GUARIBA;44469161;b3S;;I;2;GUARIBA;SP;06/2011;1.018;0;497.538;355.454;-765;354.689;0;0;0;0;0;46.235;5.119;11.513;916.112;0;916.112
BMW;51420;n1;;C;3;SAO PAULO;SP;06/2011;12.545;0;0;520.498;-11.157;509.340;108;318.398;204.176;-1.926;520.756;39.004;1.587;504;1.083.736;204.176;879.560
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;;I;2;SAO PAULO;SP;06/2011;829;0;150.750;507.145;-126.070;381.075;0;0;0;0;0;322.680;0;2.083;857.417;0;857.417
BANCO CAIXA GERAL - BRASIL S.A.;33466988;b1;;I;3;SAO PAULO;SP;06/2011;997;233.311;282.664;259.756;-2.805;256.951;0;0;0;0;0;68.359;170;2.105;844.556;0;844.556
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;;I;2;CAMPO MOURAO;PR;06/2011;921;509.029;10;338.668;-11.324;327.344;0;0;0;0;0;794;80;178;838.355;0;838.355
BANCO INTERMEDIUM S/A;416968;b1;;I;2;BELO HORIZONTE;MG;06/2011;755;171.507;80.800;500.033;-14.244;485.788;0;0;0;0;0;21.324;43.326;4.006;807.506;0;807.506
BANCO KDB DO BRASIL S.A.;7656500;b1;;I;3;SAO PAULO;SP;06/2011;571;140.668;577.447;49.722;-20.538;29.184;0;0;0;0;0;15.298;150;336;763.653;0;763.653
STANDARD CHARTERED BANK (BRASIL) S.A. ? BANCO DE INVESTIMENTO;11932017;b2;;I;3;SAO PAULO;SP;06/2011;1.926;384.598;354.052;0;0;0;0;0;0;0;0;11.199;385;437;752.597;0;752.597
