Instituição financeira;Código;TCB;TD;TC;Cidade;UF;Data;Instituição Sujeita à Apuração da Exposição Total;Instituição Sujeita à Apuração do Patrimônio de Referência;Instituição Utiliza Metodologia Simplificada;Exposição Total ou Ativo Total (R$ mil);Total de Ativos Consolidados no Exterior (US$ mil);Data da Última Alteração de Segmento;SR;
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CELEIRO CENTRO OESTE – SICREDI CELEIRO CENTRO OESTE;3566655;b3S;I;2;SAO GABRIEL DO OESTE;MS;09/2017;Não;Sim;Não;645.463;NI;01/2017;S4
CENTRAL DAS COOPERATIVAS DE CREDITO MUTUO DO RIO GRANDE DO SUL;3618104;b3C;I;2;PORTO ALEGRE;RS;09/2017;Não;Sim;Não;276.556;NI;01/2017;S4
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUL DO ESTADO DE SANTA CATARINA   SICREDI SUL SC;3793242;b3S;I;2;CRICIUMA;SC;09/2017;Não;Sim;Não;320.290;NI;01/2017;S4
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO BRASIL CENTRAL, AMAZÔNIA OCIDENTAL E MUNICÍPIO DE UBÁ;4243780;b3C;I;2;GOIANIA;GO;09/2017;Não;Sim;Não;1.197.119;NI;01/2017;S4
COOPERATIVA CENTRAL DE CRÉDITO NOROESTE BRASILEIRO LTDA.;4632856;b3C;I;2;JI-PARANA;RO;09/2017;Não;Sim;Não;NI;NI;07/2017;S4
CENTRAL DAS COOPERATIVAS DE CREDITO UNICOOB - SICOOB CENTRAL UNICOOB;5036532;b3C;I;2;MARINGA;PR;09/2017;Não;Sim;Não;2.052.374;NI;01/2017;S4
COOPERATIVA CENTRAL DE CRÉDITO URBANO - CECRED;5463212;b3C;I;2;BLUMENAU;SC;09/2017;Não;Sim;Não;3.275.917;NI;01/2017;S4
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO SUDOESTE DE GOIÁS - SICREDI SUDOESTE GO;6332931;b3S;I;2;RIO VERDE;GO;09/2017;Não;Sim;Não;209.002;NI;01/2017;S4
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CRESOL CENTRAL SC/RS;7202627;b3C;I;2;CHAPECO;SC;09/2017;Não;Sim;Não;1.131.644;NI;01/2017;S4
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO ITAJAÍ E LITORAL CATARINENSE - SICREDI VALE LITORAL SC;10348181;b3S;I;2;ITAPEMA;SC;09/2017;Não;Sim;Não;432.623;NI;01/2017;S4
CONFEDERACAO NACIONAL DAS COOPERATIVAS CENTRAIS DE CREDITO E ECONOMIA FAMILIAR E SOLIDARIA - CONFESOL;10398952;b3C;I;2;FLORIANOPOLIS;SC;09/2017;Não;Sim;Não;117.325;NI;01/2017;S4
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CENTRAL - SICREDI PLANALTO CENTRAL;10736214;b3S;I;2;CRISTALINA;GO;09/2017;Não;Sim;Não;447.044;NI;01/2017;S4
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VERDE PARÁ - SICREDI VERDE PARÁ;10772401;b3S;I;2;PARAGOMINAS;PA;09/2017;Não;Sim;Não;123.140;NI;01/2017;S4
COOPERATIVA CENTRAL DE CRÉDITO DO RIO DE JANEIRO LTDA.;14568725;b3C;I;2;RIO DE JANEIRO;RJ;09/2017;Não;Sim;Não;710.973;NI;01/2017;S4
COOPERATIVA CENTRAL DE CREDITO RURAL COM INTERAÇÃO SOLIDÁRIA   CENTRAL CRESOL SICOPER;21198087;b3C;I;2;PASSO FUNDO;RS;09/2017;Não;Sim;Não;430.640;NI;01/2017;S4
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DOS ESTADOS DE MATO GROSSO DO SUL, TOCANTINS E OESTE DA BAHIA - SICREDI UNIÃO MS/TO;24654881;b3S;I;2;CAMPO GRANDE;MS;09/2017;Não;Sim;Não;854.215;NI;01/2017;S4
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;I;2;BELO HORIZONTE;MG;09/2017;Não;Sim;Não;6.319.816;NI;01/2017;S4
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO SUL DO MATO GROSSO DO SUL – SICREDI CENTRO-SUL MS;26408161;b3S;I;2;DOURADOS;MS;09/2017;Não;Sim;Não;1.366.648;NI;01/2017;S4
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PANTANAL DO MATO GROSSO DO SUL - SICREDI PANTANAL MS;26408187;b3S;I;2;MARACAJU;MS;09/2017;Não;Sim;Não;384.165;NI;01/2017;S4
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;I;2;LUCAS DO RIO VERDE;MT;09/2017;Não;Sim;Não;2.059.913;NI;01/2017;S4
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUL DE MATO GROSSO - SICREDI SUL MT;26549311;b3S;I;2;RONDONOPOLIS;MT;09/2017;Não;Sim;Não;554.014;NI;01/2017;S4
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;I;2;SORRISO;MT;09/2017;Não;Sim;Não;1.592.067;NI;01/2017;S4
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;I;2;VITORIA;ES;09/2017;Não;Sim;Não;2.633.219;NI;01/2017;S4
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CERRADO - SICREDI VALE DO CERRADO;32983165;b3S;I;2;CAMPO VERDE;MT;09/2017;Não;Sim;Não;651.621;NI;01/2017;S4
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUDOESTE MT/PA - SICREDI SUDOESTE MT/PA;32995755;b3S;I;2;TANGARA DA SERRA;MT;09/2017;Não;Sim;Não;1.026.596;NI;01/2017;S4
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33021064;b3S;I;2;CANARANA;MT;09/2017;Não;Sim;Não;968.887;NI;01/2017;S4
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE ASSOCIADOS DO NOROESTE DE MATO GROSSO E ACRE – SICREDI NOROESTE MT E ACRE;33022690;b3S;I;2;ARAPUTANGA;MT;09/2017;Não;Sim;Não;386.863;NI;01/2017;S4
COOPERATIVA CENTRAL DE CRÉDITO DE GOIÁS LTDA;33416108;b3C;I;2;GOIANIA;GO;09/2017;Não;Sim;Não;1.876.695;NI;01/2017;S4
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO NORTE DO BRASIL - CENTRAL SICREDI CENTRO NORTE;33667205;b3C;I;2;CUIABA;MT;09/2017;Não;Sim;Não;3.704.166;NI;01/2017;S4
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DE MATO GROSSO DO SUL, GOIÁS, DISTRITO FEDERAL E TOCANTINS – CENTRAL SICREDI BRASIL CENTRAL;33737818;b3C;I;2;GOIANIA;GO;09/2017;Não;Sim;Não;1.744.712;NI;01/2017;S4
COOPERATIVA CENTRAL DE CRÉDITO DA BAHIA - SICOOB CENTRAL BA;34148882;b3C;I;2;SALVADOR;BA;09/2017;Não;Sim;Não;427.148;NI;01/2017;S4
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORTE MATO-GROSSENSE – SICREDI NORTE MT/PA;37442605;b3S;I;2;COLIDER;MT;09/2017;Não;Sim;Não;780.922;NI;01/2017;S4
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE DE MINAS GERAIS E NORDESTE DE SÃO PAULO LTDA - SICOOB AGROCREDI;42873828;b3S;I;2;GUAXUPE;MG;09/2017;Não;Sim;Não;971.622;NI;01/2017;S4
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE MINAS GERAIS LTDA.;42898825;b3S;I;2;BELO HORIZONTE;MG;09/2017;Não;Sim;Não;2.110.945;NI;01/2017;S4
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE GUARIBA;44469161;b3S;I;2;GUARIBA;SP;09/2017;Não;Sim;Não;1.267.665;NI;01/2017;S4
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO - SICOOB CREDICOONAI;53923116;b3S;I;2;RIBEIRAO PRETO;SP;09/2017;Não;Sim;Não;1.072.435;NI;06/2017;S4
COOPERATIVA DE CRÉDITO COOCRELIVRE;53935029;b3S;I;2;ORLANDIA;SP;09/2017;Não;Sim;Não;258.933;NI;01/2017;S4
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;I;2;BEBEDOURO;SP;09/2017;Não;Sim;Não;5.448.141;NI;01/2017;S4
COOPERATIVA DE CRÉDITO COCRE;54401286;b3S;I;2;PIRACICABA;SP;09/2017;Não;Sim;Não;486.503;NI;01/2017;S4
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS E SERVIDORES DA SABESP E EM EMPRESAS DE SANEAMENTO AMBIENTAL DO ESTADO DE SÃO PAULO - CECRES;54603022;b3S;I;2;SAO PAULO;SP;09/2017;Não;Sim;Não;178.470;NI;06/2017;S4
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS POLICIAIS MILITARES E SERVIDORES DA SECRETARIA DOS NEGÓCIOS DA SEGURANÇA PÚBLICA DO ESTADO DE SÃO PAULO;62673470;b3S;I;2;SAO PAULO;SP;09/2017;Não;Sim;Não;331.529;NI;01/2017;S4
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB CENTRAL CECRESP;62931522;b3C;I;2;SAO PAULO;SP;09/2017;Não;Sim;Não;1.420.979;NI;01/2017;S4
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;I;2;RIBEIRAO PRETO;SP;09/2017;Não;Sim;Não;5.516.001;NI;01/2017;S4
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DA ALTA MOGIANA;67096909;b3S;I;2;FRANCA;SP;09/2017;Não;Sim;Não;307.247;NI;01/2017;S4
COOPERATIVA DE CRÉDITO CREDIGUAÇU - SICOOB CREDIGUAÇU;67960229;b3S;I;2;DESCALVADO;SP;09/2017;Não;Sim;Não;342.836;NI;01/2017;S4
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO NORDESTE - SICOOB CENTRAL NE;70116611;b3C;I;2;CABEDELO;PB;09/2017;Não;Sim;Não;156.125;NI;08/2017;S4
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE - CENTRAL SICREDI NORTE/NORDESTE;70119680;b3C;I;2;CABEDELO;PB;09/2017;Não;Sim;Não;2.644.275;NI;01/2017;S4
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIVALES – SICREDI UNIVALES MT/RO;70431630;b3S;I;2;JUINA;MT;09/2017;Não;Sim;Não;651.739;NI;01/2017;S4
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;I;2;SERTAOZINHO;SP;09/2017;Não;Sim;Não;3.108.436;NI;01/2017;S4
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO  - SICOOB UNIMAIS;73085573;b3C;I;2;SAO PAULO;SP;09/2017;Não;Sim;Não;732.608;NI;01/2017;S4
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PROGRESSO - SICREDI PROGRESSO PR/SP;76059997;b3S;I;2;TOLEDO;PR;09/2017;Não;Sim;Não;448.511;NI;01/2017;S4
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;I;2;MEDIANEIRA;PR;09/2017;Não;Sim;Não;2.104.698;NI;01/2017;S4
COOPERATIVA DE CREDITO, POUPANÇA E INVESTIMENTO ALIANÇA - SICREDI ALIANÇA PR/SP;79052122;b3S;I;2;MARECHAL CANDIDO RONDON;PR;09/2017;Não;Sim;Não;576.409;NI;01/2017;S4
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PARANAPANEMA PR/SP - SICREDI PARANAPANEMA PR/SP;79086997;b3S;I;2;CAMBARA;PR;09/2017;Não;Sim;Não;308.019;NI;01/2017;S4
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;I;2;MARINGA;PR;09/2017;Não;Sim;Não;2.347.051;NI;01/2017;S4
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO AGROEMPRESARIAL - SICREDI AGROEMPRESARIAL PR/SP;79457883;b3S;I;2;MANDAGUARI;PR;09/2017;Não;Sim;Não;738.646;NI;01/2017;S4
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80160260;b3C;I;2;FLORIANOPOLIS;SC;09/2017;Não;Sim;Não;6.627.641;NI;01/2017;S4
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTEGRAÇÃO - SICREDI INTEGRAÇÃO PR/SC;81054686;b3S;I;2;LAPA;PR;09/2017;Não;Sim;Não;422.689;NI;01/2017;S4
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;I;2;PALOTINA;PR;09/2017;Não;Sim;Não;1.537.650;NI;01/2017;S4
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81466286;b3S;I;2;PONTA GROSSA;PR;09/2017;Não;Sim;Não;1.515.487;NI;01/2017;S4
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;I;2;CAMPO MOURAO;PR;09/2017;Não;Sim;Não;2.666.418;NI;01/2017;S4
COOPERATIVA DE CREDITO, POUPANÇA E INVESTIMENTO PARQUE DAS ARAUCARIAS - SICREDI PARQUE DAS ARAUCARIAS PR/SC/SP;82065285;b3S;I;2;MARIOPOLIS;PR;09/2017;Não;Sim;Não;579.892;NI;01/2017;S4
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO FRONTEIRAS DO PARANÁ, SANTA CATARINA E SÃO PAULO - SICREDI FRONTEIRAS PR/SC/SP;82527557;b3S;I;2;CAPANEMA;PR;09/2017;Não;Sim;Não;803.326;NI;01/2017;S4
COOPERATIVA DE CREDITO, POUPANCA E INVESTIMENTO IGUACU - SICREDI IGUACU PR/SC/SP;84974278;b3S;I;2;SAO JOAO;PR;09/2017;Não;Sim;Não;654.694;NI;01/2017;S4
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICREDS DO ESTADO DO RIO DE JANEIRO E DO MATO GROSSO LTDA   UNICRED CENTRAL RJ/MT;86774775;b3C;I;2;RIO DE JANEIRO;RJ;09/2017;Não;Sim;Não;640.645;NI;01/2017;S4
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CENTRO SERRA - SICREDI CENTRO SERRA RS;87067757;b3S;I;2;AGUDO;RS;09/2017;Não;Sim;Não;708.198;NI;01/2017;S4
