Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o);
;;;;;;;;;Patrimônio de Referência Nível I para Comparação com RWA;;;Capital Nível II (d);Patrimônio de Referência para Comparação com o RWA (e) = (c) + (d);RWA para Risco de Crédito (f);RWA para Risco de Mercado;;;;;RWA para Risco Operacional (h);Ativos Ponderados pelo Risco (RWA) (i) = (f) + (g) + (h);;;;;;;
;;;;;;;;;Capital Principal para Comparação com RWA (a);Capital Complementar (b);Patrimônio de Referência Nível I para Comparação com RWA (c) = (a) + (b);;;;RWAcam (g1);RWAcom (g2);RWAjur (g3);RWAacs (g4);RWA para Risco de Mercado (g) = (g1) + (g2) + (g3) + (g4);;;;;;;;;
ITAU;10069;b1;;C;2;SAO PAULO;SP;03/2011;NA;NA;63.319.030;17.305.525;80.476.658;461.950.985;0;1.683.027;6.522.378;1.395.645;9.601.051;27.936.625;499.488.661;NA;NA%;NA%;16,11%;NA%;37,85%
BB;49906;b1;;C;1;BRASILIA;DF;03/2011;NA;NA;54.111.036;19.637.411;69.747.311;444.037.925;0;1.312;166.820;43.781;211.913;28.102.332;472.352.170;NA;NA%;NA%;14,77%;NA%;20,94%
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;b4;;I;1;RIO DE JANEIRO;RJ;03/2011;NA;NA;51.050.596;51.050.596;101.331.215;421.858.661;0;0;957.321;0;957.321;7.471.353;430.287.335;NA;NA%;NA%;23,55%;NA%;0,34%
BRADESCO;10045;b1;;C;2;OSASCO;SP;03/2011;NA;NA;52.928.511;6.808.492;59.640.449;368.677.828;0;21.999;2.983.598;301.296;3.306.893;17.121.745;389.106.466;NA;NA%;NA%;15,33%;NA%;47,74%
SANTANDER;30379;b1;;C;3;SAO PAULO;SP;03/2011;NA;NA;65.093.206;7.341.744;72.410.259;226.343.918;0;4.482;8.095.917;809.473;8.909.871;15.341.370;250.595.160;NA;NA%;NA%;28,90%;NA%;38,58%
CAIXA ECONOMICA FEDERAL;360305;b1;;I;1;BRASILIA;DF;03/2011;NA;NA;19.015.246;15.300.385;34.314.786;209.106.049;0;0;628.992;0;628.992;15.760.697;225.495.738;NA;NA%;NA%;15,22%;NA%;16,60%
VOTORANTIM;51011;b1;;C;2;SAO PAULO;SP;03/2011;NA;NA;8.797.443;3.222.929;12.020.372;85.251.764;0;93.480;7.480.628;445.610;8.019.718;3.299.924;96.571.406;NA;NA%;NA%;12,45%;NA%;1,57%
HSBC;51152;b1;;C;3;CURITIBA;PR;03/2011;NA;NA;7.758.194;1.853.819;9.612.013;67.001.383;0;0;2.576.711;25.802;2.602.513;7.119.387;76.723.283;NA;NA%;NA%;12,53%;NA%;41,23%
CITIBANK;30403;b1;;C;3;SAO PAULO;SP;03/2011;NA;NA;5.605.036;228.805;5.833.841;28.248.079;11.220.537;86.185;1.828.358;659.499;13.794.579;5.907.545;47.950.203;NA;NA%;NA%;12,17%;NA%;14,83%
SAFRA;10083;b1;;C;2;SAO PAULO;SP;03/2011;NA;NA;5.838.000;1.851.139;7.689.140;45.398.598;0;29.661;880.805;16.862;927.328;1.501.751;47.827.678;NA;NA%;NA%;16,08%;NA%;21,16%
