Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Número de Agências;Número de Postos de Atendimento;
BANRISUL - PRUDENCIAL;1000080154;b1;;C;1;PORTO ALEGRE;RS;06/2014;57.271.310;28.062.429;51.997.851;43.748.747;5.273.459;228.135;523;210
CITIBANK - PRUDENCIAL;1000080192;b1;;C;3;SAO PAULO;SP;06/2014;53.467.786;16.434.887;46.378.761;25.178.382;7.089.024;107.412;134;19
BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;1000081593;b1;;I;1;FORTALEZA;CE;06/2014;36.407.176;11.704.512;33.192.954;16.612.484;3.214.222;326.012;272;5
JP MORGAN CHASE - PRUDENCIAL;1000080116;b1;;C;3;SAO PAULO;SP;06/2014;30.305.539;1.389.678;26.591.315;12.008.179;3.714.224;141.531;8;0
CREDIT SUISSE - PRUDENCIAL;1000080219;b1;;C;3;SAO PAULO;SP;06/2014;29.487.704;4.700.148;26.123.756;16.499.339;3.363.948;50.072;10;0
DEUTSCHE - PRUDENCIAL;1000080532;b1;;C;3;SAO PAULO;SP;06/2014;27.550.782;2.302.716;25.918.111;6.365.530;1.632.671;9.926;3;0
SICREDI - PRUDENCIAL;1000080745;b1;;C;2;PORTO ALEGRE;RS;06/2014;26.321.379;10.899.153;25.290.759;24.783.245;1.030.620;35.955;5;0
VOLKSWAGEN - PRUDENCIAL;1000080202;b2;;C;3;SAO PAULO;SP;06/2014;25.935.224;22.304.560;23.590.065;18.088.282;2.345.158;134.464;1;0
PAN;1000080257;b1;;C;2;SAO PAULO;SP;06/2014;22.774.206;15.837.832;20.602.552;17.360.517;2.171.654;-149.228;4;0
BMG - PRUDENCIAL;1000080178;b1;;C;2;SAO PAULO;SP;06/2014;22.029.016;14.761.299;18.565.727;10.813.109;3.463.289;147.276;23;0
BANCOOB - PRUDENCIAL;1000080879;b1;;C;2;BRASILIA;DF;06/2014;21.720.109;7.991.489;21.056.439;19.185.920;663.669;43.086;4;0
BNP PARIBAS - PRUDENCIAL;1000080673;b1;;C;3;SAO PAULO;SP;06/2014;19.858.553;8.438.299;17.079.285;9.498.714;2.779.268;58.482;13;1
ABC-BRASIL - PRUDENCIAL;1000080312;b1;;C;3;SAO PAULO;SP;06/2014;18.236.212;10.325.334;16.204.812;13.314.851;2.031.400;150.474;6;0
BCO DAYCOVAL S.A - PRUDENCIAL;1000081744;b1;;I;2;SAO PAULO;SP;06/2014;16.147.146;9.471.379;13.644.558;12.083.534;2.502.588;132.629;39;0
CCB - PRUDENCIAL;1000080295;b1;;C;2;SAO PAULO;SP;06/2014;15.239.259;10.658.583;13.500.008;11.220.555;1.739.250;-138.815;37;0
BANESTES - PRUDENCIAL;1000080147;b1;;C;1;VITORIA;ES;06/2014;14.809.735;4.315.366;13.793.692;13.022.176;1.016.043;67.780;134;28
BCO RABOBANK INTL BRASIL S.A. - PRUDENCIAL;1000081555;b1;;I;3;SAO PAULO;SP;06/2014;14.705.632;9.657.822;13.456.771;11.400.165;1.248.861;71.175;17;0
GMAC - PRUDENCIAL;1000080848;b2;;C;3;SAO PAULO;SP;06/2014;13.487.874;11.678.547;12.013.568;4.677.661;1.474.305;9.562;1;0
ALFA - PRUDENCIAL;1000080570;b1;;C;2;SAO PAULO;SP;06/2014;13.413.016;7.754.283;11.336.697;10.746.709;2.076.319;57.769;51;1
MERCANTIL DO BRASIL - PRUDENCIAL;1000080123;b1;;C;2;BELO HORIZONTE;MG;06/2014;13.320.369;8.655.371;12.516.869;9.553.548;803.501;-89.889;192;3
BRB - PRUDENCIAL;1000080288;b1;;C;1;BRASILIA;DF;06/2014;12.405.952;8.533.103;11.180.865;9.215.861;1.225.087;94.945;115;7
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL;1000081311;b4;;I;1;PORTO ALEGRE;RS;06/2014;12.382.049;10.516.793;10.584.421;10.098.088;1.797.629;124.373;3;0
BCO DA AMAZONIA S.A. - PRUDENCIAL;1000081249;b1;;I;1;BELEM;PA;06/2014;11.847.033;2.717.947;10.170.790;4.330.492;1.676.243;60.112;123;4
MORGAN STANLEY - PRUDENCIAL;1000080628;b1;;C;3;SAO PAULO;SP;06/2014;11.383.020;49.534;9.431.603;6.009.634;1.951.417;107.477;2;0
MERCEDES-BENZ - PRUDENCIAL;1000080563;b2;;C;3;SAO PAULO;SP;06/2014;11.007.939;10.548.560;9.645.462;8.759.725;1.362.478;72.569;2;0
PINE - PRUDENCIAL;1000080374;b1;;C;2;SAO PAULO;SP;06/2014;10.700.917;6.567.209;9.430.989;8.101.485;1.269.928;70.468;12;0
SOCIETE GENERALE - PRUDENCIAL;1000080264;b1;;C;3;SAO PAULO;SP;06/2014;10.038.051;3.114.435;9.008.710;3.750.402;1.029.341;18.632;5;0
BARCLAYS - PRUDENCIAL;1000080817;b1;;C;3;SAO PAULO;SP;06/2014;8.361.400;298;7.791.136;1.925.833;570.263;32.468;1;0
BOFA MERRILL LYNCH - PRUDENCIAL;1000080556;b1;;C;3;SAO PAULO;SP;06/2014;8.049.003;328.668;6.719.001;1.904.303;1.330.002;51.668;2;0
BCO FIBRA S.A. - PRUDENCIAL;1000081483;b1;;I;2;SAO PAULO;SP;06/2014;7.672.040;4.617.256;6.604.964;5.604.395;1.067.076;-151.811;10;0
HAITONG - PRUDENCIAL;1000080666;b2;;C;3;SAO PAULO;SP;06/2014;7.414.528;1.710.763;6.735.228;6.012.386;679.300;25.102;6;0
BCO TOKYO-MITSUBISHI BM S.A. - PRUDENCIAL;1000081713;b1;;I;3;SAO PAULO;SP;06/2014;7.053.454;1.250.255;5.893.717;3.707.826;1.159.737;21.710;2;0
COOPERATIVA CENTRAL DE CRÉDITO DO RIO GRANDE DO SUL E SANTA CATARINA - CENTRAL SICREDI SUL;87437687;b3C;;I;2;PORTO ALEGRE;RS;06/2014;6.988.420;240.373;6.639.316;0;349.104;0;0;0
BANCO IBM S.A. - PRUDENCIAL;1000081689;b2;;I;3;RIO DE JANEIRO;RJ;06/2014;6.757.987;3.606.028;6.343.909;6.178.252;414.078;33.287;2;0
BANCO CNH INDUSTRIAL CAPITAL S.A - PRUDENCIAL;1000081407;b2;;I;3;CURITIBA;PR;06/2014;6.729.642;5.605.956;5.565.676;5.026.203;1.163.966;78.497;1;0
BCO CLASSICO S.A. - PRUDENCIAL;1000081665;b1;;I;2;RIO DE JANEIRO;RJ;06/2014;6.165.204;0;1.154.081;3;5.011.123;3.300;1;0
CREDIT AGRICOLE - PRUDENCIAL;1000080491;b1;;C;3;SAO PAULO;SP;06/2014;5.953.176;1.278.766;5.161.455;2.596.769;791.721;1.562;4;0
BANCO FIDIS - PRUDENCIAL;1000081751;b2;;I;3;BETIM;MG;06/2014;5.866.321;5.139.207;5.331.975;5.201.352;534.346;35.877;2;0
BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;1000081421;b2;;I;3;PORTO ALEGRE;RS;06/2014;5.832.442;5.101.369;5.061.776;4.642.084;770.666;42.933;2;0
BCO DES. DE MG S.A. - PRUDENCIAL;1000081328;b4;;I;1;BELO HORIZONTE;MG;06/2014;5.622.432;4.703.907;3.826.550;3.436.260;1.795.882;45.365;1;0
BCO DO EST. DE SE S.A. - PRUDENCIAL;1000081634;b1;;I;1;ARACAJU;SE;06/2014;5.352.037;1.907.340;5.028.814;2.977.468;323.223;32.882;61;9
GOLDMAN SACHS - PRUDENCIAL;1000080714;b2;;C;3;SAO PAULO;SP;06/2014;5.293.868;133.583;4.250.690;2.580.406;1.043.178;35.122;2;0
BCO DO EST. DO PA S.A. - PRUDENCIAL;1000081586;b1;;I;1;BELEM;PA;06/2014;5.282.838;2.908.235;4.774.335;4.550.373;508.502;40.525;51;52
APE POUPEX - PRUDENCIAL;1000081184;n1;;I;2;BRASILIA;DF;06/2014;5.261.866;1.049.064;604.006;494.844;4.657.860;43.205;54;0
J.MALUCELLI - PRUDENCIAL;1000080233;b1;;C;2;CURITIBA;PR;06/2014;5.208.554;3.243.494;3.862.254;3.775.679;1.346.301;74.759;2;0
INDUSVAL - PRUDENCIAL;1000080415;b1;;C;2;SAO PAULO;SP;06/2014;5.126.362;2.930.128;4.454.931;4.246.249;671.431;-8.821;13;1
HONDA - PRUDENCIAL;1000080611;b2;;C;3;SAO PAULO;SP;06/2014;4.735.479;3.468.627;3.536.604;2.873.724;1.198.875;170.135;2;0
ING - PRUDENCIAL;1000080501;b1;;C;3;SAO PAULO;SP;06/2014;4.579.664;2.220.073;3.735.348;3.172.108;844.316;21.952;2;0
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL;1000081562;b2;;I;3;SAO PAULO;SP;06/2014;4.577.466;3.443.224;4.075.517;3.579.376;501.949;20.287;1;0
JOHN DEERE - PRUDENCIAL;1000080343;b1;;C;3;INDAIATUBA;SP;06/2014;4.524.998;4.479.121;3.897.369;3.670.255;627.629;59.213;2;0
BCO CATERPILLAR S.A. - PRUDENCIAL;1000081397;b2;;I;3;SAO PAULO;SP;06/2014;4.305.048;4.258.156;3.599.272;3.531.253;705.776;10.974;1;0
BCO CSF S.A. - PRUDENCIAL;1000081610;b2;;I;3;SAO PAULO;SP;06/2014;4.215.998;3.600.397;3.210.435;238.546;1.005.563;186.552;1;0
ORIGINAL - PRUDENCIAL;1000080903;b1;;C;2;SAO PAULO;SP;06/2014;4.197.217;1.627.480;2.136.713;994.978;2.060.504;24.160;2;0
SOFISA - PRUDENCIAL;1000080271;b1;;C;2;SAO PAULO;SP;06/2014;4.197.092;1.824.978;3.534.073;2.738.563;663.018;12.025;17;0
BADESUL DESENVOLVIMENTO AF/RS - PRUDENCIAL;1000081029;n1;;I;1;PORTO ALEGRE;RS;06/2014;4.194.967;3.486.879;3.395.203;3.276.625;799.764;44.453;1;0
PORTO SEGURO - PRUDENCIAL;1000080642;n1;;C;2;SAO PAULO;SP;06/2014;3.924.808;3.656.834;3.462.149;1.010.109;462.658;69.045;3;0
VOLVO - PRUDENCIAL;1000080769;b2;;C;3;CURITIBA;PR;06/2014;3.754.981;3.696.842;3.231.476;2.983.517;523.504;33.929;1;0
COOPERATIVA DE CRÉDITO CREDICITRUS;54037916;b3S;;I;2;BEBEDOURO;SP;06/2014;3.530.759;2.310.296;2.620.751;2.582.789;910.008;4.502;0;52
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL;1000081720;b1;;I;3;SAO PAULO;SP;06/2014;3.527.209;1.154.202;2.826.963;2.147.873;700.246;23.233;1;0
PSA FINANCE - PRUDENCIAL;1000080594;b2;;C;3;SAO PAULO;SP;06/2014;3.203.731;2.700.520;2.452.686;1.016.565;751.045;39.344;2;0
COOPERATIVA CENTRAL DE CRÉDITO E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;b3C;;I;2;CURITIBA;PR;06/2014;3.160.843;96.064;3.016.438;184;144.405;0;0;0
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;;I;2;RIBEIRAO PRETO;SP;06/2014;3.149.221;0;3.003.801;2.785.218;145.420;8.467;0;0
BBM - PRUDENCIAL;1000080161;b1;;C;2;SALVADOR;BA;06/2014;2.964.071;1.351.641;2.383.011;2.273.627;581.060;17.296;9;0
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;;I;2;BELO HORIZONTE;MG;06/2014;2.880.725;16.677;2.612.595;185.462;268.130;13.293;0;1
COOPERATIVA CENTRAL DE CREDITO DE SANTA CATARINA-SICOOB CENTRAL SC;80160260;b3C;;I;2;FLORIANOPOLIS;SC;06/2014;2.716.323;87.334;2.564.859;2.328.609;151.464;1.060;0;0
RODOBENS - PRUDENCIAL;1000080855;b1;;C;2;SAO PAULO;SP;06/2014;2.716.236;1.580.354;1.872.539;1.351.584;843.697;76.321;3;0
BONSUCESSO - PRUDENCIAL;1000080422;b1;;C;2;BELO HORIZONTE;MG;06/2014;2.666.414;1.754.866;2.260.791;1.419.602;405.623;33.535;5;0
INDUSTRIAL DO BRASIL - PRUDENCIAL;1000080477;b1;;C;2;SAO PAULO;SP;06/2014;2.355.923;1.550.776;1.887.132;1.734.868;468.791;23.723;8;0
SCANIA - PRUDENCIAL;1000080776;b2;;C;3;SAO BERNARDO DO CAMPO;SP;06/2014;2.336.269;2.016.396;2.097.236;1.892.184;239.033;21.796;1;0
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71328769;b3S;;I;2;SERTAOZINHO;SP;06/2014;2.105.718;1.338.824;1.775.703;1.672.745;330.015;-4.217;0;25
CREFISA S.A. CFI - PRUDENCIAL;1000083632;n1;;I;2;SAO PAULO;SP;06/2014;2.083.075;1.210.112;270.684;0;1.812.391;327.896;1;0
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;;I;2;BELO HORIZONTE;MG;06/2014;2.072.231;58.218;1.961.513;75.786;110.718;4.263;0;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;;I;2;BLUMENAU;SC;06/2014;2.042.633;1.451.399;1.544.368;1.466.747;498.265;43.902;0;78
PERNAMBUCANAS - PRUDENCIAL;1000080305;n1;;C;2;SAO PAULO;SP;06/2014;1.951.769;1.834.194;1.329.095;217.647;622.674;117.604;2;0
XP INVESTIMENTOS CCTVM S/A - PRUDENCIAL;1000082475;n2;;I;3;RIO DE JANEIRO;RJ;06/2014;1.945.040;0;1.559.234;0;385.806;8.908;3;0
BCO TRIANGULO S.A. - PRUDENCIAL;1000081438;b1;;I;2;UBERLANDIA;MG;06/2014;1.940.613;1.303.161;1.584.704;1.286.566;355.909;22.755;43;0
BCO CARGILL S.A. - PRUDENCIAL;1000081414;b1;;I;3;SAO PAULO;SP;06/2014;1.933.764;1.434.433;1.541.559;1.405.776;392.205;31.729;1;0
OMNI - PRUDENCIAL;1000080460;n1;;C;2;SAO PAULO;SP;06/2014;1.912.387;1.530.322;1.680.893;1.067.470;231.494;15.166;2;0
COOPERATIVA CENTRAL DE CRÉDITO DE MATO GROSSO, PARÁ E RONDÔNIA - CENTRAL SICREDI MT/PA/RO;33667205;b3C;;I;2;CUIABA;MT;06/2014;1.797.649;63.103;1.685.455;5.300;112.194;604;0;0
SOCOPA - PRUDENCIAL;1000080381;b1;;C;2;SAO PAULO;SP;06/2014;1.789.883;264.359;1.626.306;1.042.036;163.577;17.863;2;0
MIDWAY S.A. - SCFI - PRUDENCIAL;1000083553;n1;;I;2;SAO PAULO;SP;06/2014;1.734.059;1.491.037;1.100.417;367.958;633.642;101.853;1;0
MIZUHO - PRUDENCIAL;1000080697;b1;;C;3;SAO PAULO;SP;06/2014;1.711.726;597.310;1.209.444;934.698;502.281;7.246;1;0
INTERMEDIUM - PRUDENCIAL;1000080996;b1;;C;2;BELO HORIZONTE;MG;06/2014;1.686.364;1.263.249;1.388.546;1.194.530;297.818;10.746;27;0
CAIXA GERAL - PRUDENCIAL;1000080927;b1;;C;3;SAO PAULO;SP;06/2014;1.599.909;662.339;1.189.129;952.962;410.781;-6.407;4;0
BCO MODAL S.A. - PRUDENCIAL;1000081658;b1;;I;2;RIO DE JANEIRO;RJ;06/2014;1.580.676;525.694;1.341.668;1.057.130;239.008;4.463;2;0
RENASCENCA DTVM LTDA - PRUDENCIAL;1000084105;n2;;I;2;SAO PAULO;SP;06/2014;1.574.724;0;1.526.303;1.514.941;48.421;4.074;1;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;;I;2;CAMPO MOURAO;PR;06/2014;1.556.234;772.404;1.260.130;1.161.491;296.105;30.285;0;38
BCO DES. DO ES S.A. - PRUDENCIAL;1000081304;b4;;I;1;VITORIA;ES;06/2014;1.546.808;976.890;1.288.068;899.648;258.740;1.085;1;0
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;;I;2;FRANCISCO BELTRAO;PR;06/2014;1.504.274;14.284;1.447.881;993.295;56.393;789;0;0
FATOR - PRUDENCIAL;1000080350;b1;;C;2;SAO PAULO;SP;06/2014;1.485.011;120.895;1.074.950;948.644;410.060;-8.011;4;0
BCO FORD S.A. - PRUDENCIAL;1000081782;b2;;I;3;SAO PAULO;SP;06/2014;1.458.665;1.316.455;1.167.112;1.136.556;291.554;27.616;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO VERDE DE MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;;I;2;LUCAS DO RIO VERDE;MT;06/2014;1.457.570;1.052.127;1.172.452;649.271;285.118;24.992;0;26
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;;I;2;BRASILIA;DF;06/2014;1.444.935;1.080.411;1.085.929;1.058.509;359.006;35.877;0;5
RENDIMENTO - PRUDENCIAL;1000080659;b1;;C;2;SAO PAULO;SP;06/2014;1.444.531;399.875;1.227.149;521.100;217.382;23.463;12;1
STANDARD CHARTERED BI S.A. - PRUDENCIAL;1000081373;b2;;I;3;SAO PAULO;SP;06/2014;1.416.297;0;1.116.526;608.310;299.771;4.938;1;0
AF DESENVOLVE SP S.A. - PRUDENCIAL;1000081153;n1;;I;1;SAO PAULO;SP;06/2014;1.366.343;883.537;321.302;272.728;1.045.041;22.127;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO PARANÁ SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;;I;2;MARINGA;PR;06/2014;1.316.175;831.254;1.144.125;731.676;172.050;11.256;0;71
AF PARANÁ - PRUDENCIAL;1000081115;n1;;I;1;CURITIBA;PR;06/2014;1.294.214;727.781;87.912;43.013;1.206.302;35.421;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PIONEIRA DA SERRA GAÚCHA   SICREDI PIONEIRA RS;91586982;b3S;;I;2;NOVA PETROPOLIS;RS;06/2014;1.275.082;660.560;1.066.965;971.103;208.117;15.182;0;39
BANIF - PRUDENCIAL;1000080130;b1;;C;3;SAO PAULO;SP;06/2014;1.271.150;719.850;1.066.750;898.933;204.399;5.240;13;0
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;;I;3;SAO PAULO;SP;06/2014;1.240.564;449.245;835.975;776.323;404.589;4.282;1;0
HP FINANCIAL SERVICES AM S.A - PRUDENCIAL;1000082987;n1;;I;3;BARUERI;SP;06/2014;1.215.556;1.191.563;751.202;623.758;464.354;11.091;3;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAIBA - SICREDI VANGUARDA PR/SP;78414067;b3S;;I;2;MEDIANEIRA;PR;06/2014;1.128.645;767.442;954.586;653.081;174.059;19.008;0;39
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE BELO HORIZONTE E CIDADES PÓLO DE MINAS GERAIS LTDA.;42898825;b3S;;I;2;BELO HORIZONTE;MG;06/2014;1.117.193;329.565;997.776;972.539;119.417;9.885;0;33
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CRESOL CENTRAL SC/RS;7202627;b3C;;I;2;CHAPECO;SC;06/2014;1.102.666;7.507;1.046.744;625.382;55.922;327;0;0
BMW - PRUDENCIAL;1000080635;n1;;C;3;SAO PAULO;SP;06/2014;1.095.667;972.849;908.503;819.989;187.164;3.348;2;0
BCO GUANABARA S.A. - PRUDENCIAL;1000081672;b1;;I;2;RIO DE JANEIRO;RJ;06/2014;1.048.075;400.897;925.944;826.766;122.131;-2.138;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88894548;b3S;;I;2;CERRO LARGO;RS;06/2014;1.047.449;599.178;863.436;638.823;184.013;18.024;0;42
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE GUARIBA;44469161;b3S;;I;2;GUARIBA;SP;06/2014;1.002.435;399.743;887.603;810.592;114.832;6.092;0;5
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE - UNICRED CENTRAL NORTE/NORDESTE;70119680;b3C;;I;2;CABEDELO;PB;06/2014;996.750;94.039;897.400;0;99.350;4.983;0;0
AF DO ESTADO DE SC S.A. - PRUDENCIAL;1000081074;n1;;I;1;FLORIANOPOLIS;SC;06/2014;984.089;780.688;465.249;411.003;518.840;-813;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DOS VALES - SICREDI REGIÃO DOS VALES RS;89126130;b3S;;I;2;ENCANTADO;RS;06/2014;976.638;285.993;799.773;715.987;176.866;17.636;0;20
COOPERATIVA CENTRAL DE CRÉDITO URBANO - CECRED;5463212;b3C;;I;2;BLUMENAU;SC;06/2014;967.700;106.203;862.341;753.302;105.359;0;0;0
UNIPRIME NORTE DO PARANA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS LTDA.;2398976;b3S;;I;2;LONDRINA;PR;06/2014;934.298;399.591;646.383;605.524;287.915;20.125;0;20
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;;I;2;SORRISO;MT;06/2014;926.527;430.261;763.777;505.913;162.750;20.304;0;13
DESENBAHIA AG FOMENTO BAHIA SA - PRUDENCIAL;1000081067;n1;;I;1;SALVADOR;BA;06/2014;921.803;462.413;427.534;367.559;494.269;13.901;1;0
BRASIL PLURAL - PRUDENCIAL;1000080941;b1;;C;2;RIO DE JANEIRO;RJ;06/2014;903.246;28.414;788.802;520.210;114.444;10.312;7;0
BANCO MONEO S.A. - PRUDENCIAL;1000081500;b2;;I;2;CAXIAS DO SUL;RS;06/2014;896.650;858.715;720.847;710.040;175.803;1.570;1;0
DACASA FINANCEIRA - PRUDENCIAL;1000081005;n1;;C;2;VITORIA;ES;06/2014;890.602;709.071;771.999;423.417;118.603;5.995;45;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CARLOS BARBOSA - SICREDI SERRANA RS;90608712;b3S;;I;2;CARLOS BARBOSA;RS;06/2014;890.268;409.961;780.169;672.797;110.099;13.415;0;27
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;;I;2;PALOTINA;PR;06/2014;865.810;477.581;738.943;469.600;126.867;15.009;0;38
COOPERATIVA CENTRAL DE CRÉDITO DE GOIÁS LTDA;33416108;b3C;;I;2;GOIANIA;GO;06/2014;861.618;7.584;801.498;0;60.121;3.800;0;0
UNIPRIME CENTRAL - CENTRAL INTERESTADUAL DE COOPERATIVAS DE CREDITO LTDA.;3046391;b3C;;I;2;LONDRINA;PR;06/2014;838.182;0;815.600;24.044;22.582;0;0;1
COOPERATIVA CENTRO BRASILEIRA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE LTDA.;37395399;b3S;;I;2;GOIANIA;GO;06/2014;783.965;558.679;609.166;583.500;174.799;22.573;0;13
COOPERATIVA DE CRÉDITO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES - SICOOB CREDICOONAI.;53923116;b3S;;I;2;RIBEIRAO PRETO;SP;06/2014;782.773;530.224;630.765;329.515;152.008;8.928;0;38
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;;I;2;CHAPECO;SC;06/2014;772.761;486.633;627.473;611.602;145.288;19.922;0;32
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO CENTRO SUL DO MATO GROSSO DO SUL - SICREDI CENTRO-SUL MS;26408161;b3S;;I;2;DOURADOS;MS;06/2014;750.514;457.278;592.693;391.486;157.822;23.755;0;22
CENTRAL DAS COOPERATIVAS DE CREDITO DO ESTADO DO PARANÁ - SICOOB CENTRAL PARANÁ;5036532;b3C;;I;2;MARINGA;PR;06/2014;750.233;7.800;697.792;0;52.441;-1.423;0;0
BCO A.J. RENNER S.A. - PRUDENCIAL;1000081799;b1;;I;2;PORTO ALEGRE;RS;06/2014;744.358;660.532;651.631;619.934;92.727;5.918;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO GAÚCHO - SICREDI PLANALTO GAÚCHO;88038260;b3S;;I;2;CRUZ ALTA;RS;06/2014;742.047;439.592;588.873;359.950;153.174;29.271;0;21
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;;I;2;VITORIA;ES;06/2014;732.879;24.135;658.098;206.586;74.781;2.604;0;0
