Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o);
;;;;;;;;;Patrimônio de Referência Nível I para Comparação com RWA;;;Capital Nível II (d);Patrimônio de Referência para Comparação com o RWA (e) = (c) + (d);RWA para Risco de Crédito (f);RWA para Risco de Mercado;;;;;RWA para Risco Operacional (h);Ativos Ponderados pelo Risco (RWA) (i) = (f) + (g) + (h);;;;;;;
;;;;;;;;;Capital Principal para Comparação com RWA (a);Capital Complementar (b);Patrimônio de Referência Nível I para Comparação com RWA (c) = (a) + (b);;;;RWAcam (g1);RWAcom (g2);RWAjur (g3);RWAacs (g4);RWA para Risco de Mercado (g) = (g1) + (g2) + (g3) + (g4);;;;;;;;;
BANCO VOLKSWAGEN S.A.;59109165;b2;;I;3;SAO PAULO;SP;12/2011;NA;NA;1.987.202;987.905;2.975.106;20.513.047;0;0;0;0;0;614.994;21.128.041;NA;NA%;NA%;14,08%;NA%;2,58%
CREDIT SUISSE;30771;b1;;C;3;SAO PAULO;SP;12/2011;NA;NA;3.087.506;752.160;3.649.267;8.312.581;6.505.109;0;750.157;521.339;7.776.605;2.348.488;18.437.675;NA;NA%;NA%;19,79%;NA%;8,14%
JP MORGAN CHASE;20107;b1;;C;3;SAO PAULO;SP;12/2011;NA;NA;2.703.598;6.912;2.693.663;8.376.796;1.334.516;25.608;5.432.265;756.744;7.549.132;833.561;16.759.489;NA;NA%;NA%;16,07%;NA%;2,81%
BIC;32119;b1;;C;2;SAO PAULO;SP;12/2011;NA;NA;2.007.871;877.588;2.885.459;14.502.555;0;0;512.292;56.072;568.364;909.649;15.980.568;NA;NA%;NA%;18,06%;NA%;4,23%
BNP PARIBAS;51516;b1;;C;3;SAO PAULO;SP;12/2011;NA;NA;2.407.043;215.108;2.622.151;11.889.800;0;0;1.686.525;0;1.686.525;1.733.317;15.309.642;NA;NA%;NA%;17,13%;NA%;17,37%
ABC-BRASIL;41856;b1;;C;3;SAO PAULO;SP;12/2011;NA;NA;1.498.603;573.872;2.072.475;12.597.848;0;22.227;75.200;2.491;99.918;628.937;13.326.702;NA;NA%;NA%;15,55%;NA%;3,78%
CRUZEIRO DO SUL;50720;b1;;C;2;SAO PAULO;SP;12/2011;NA;NA;1.150.537;621.874;1.772.411;10.528.062;0;0;17.149;533.790;550.939;862.087;11.941.087;NA;NA%;NA%;14,84%;NA%;6,95%
BANCO DAYCOVAL S.A.;62232889;b1;;I;2;SAO PAULO;SP;12/2011;NA;NA;1.952.955;-528;1.952.427;9.306.205;1.041.149;0;285.905;186.534;1.513.588;1.030.515;11.850.309;NA;NA%;NA%;16,48%;NA%;8,96%
BANCO DA AMAZONIA S.A.;4902979;b1;;I;1;BELEM;PA;12/2011;NA;NA;1.731.375;182.104;1.913.479;9.828.799;0;0;2.545;0;2.545;1.321.431;11.152.776;NA;NA%;NA%;17,16%;NA%;6,24%
PANAMERICANO;31323;b1;;C;2;SAO PAULO;SP;12/2011;NA;NA;751.612;375.772;1.127.383;9.697.569;0;0;740;15.941;16.681;1.356.436;11.070.686;NA;NA%;NA%;10,18%;NA%;13,43%
MERCEDES-BENZ;51262;b2;;C;3;SAO PAULO;SP;12/2011;NA;NA;1.209.005;173.592;1.382.597;10.616.101;0;0;0;0;0;415.780;11.031.881;NA;NA%;NA%;12,53%;NA%;0,31%
ALFA;51293;b1;;C;2;SAO PAULO;SP;12/2011;NA;NA;1.859.752;0;1.859.752;8.969.131;18.380;0;36.727;1.774;56.880;671.895;9.697.906;NA;NA%;NA%;19,18%;NA%;11,33%
FIBRA;49951;b1;;C;2;SAO PAULO;SP;12/2011;NA;NA;970.098;265.974;1.236.073;8.529.757;0;0;368.142;0;368.142;213.757;9.111.655;NA;NA%;NA%;13,57%;NA%;5,10%
MERCANTIL DO BRASIL;20152;b1;;C;2;BELO HORIZONTE;MG;12/2011;NA;NA;722.534;364.570;1.087.104;8.276.368;0;0;242;0;242;366.775;8.643.386;NA;NA%;NA%;12,58%;NA%;15,52%
DEUTSCHE;51183;b1;;C;3;SAO PAULO;SP;12/2011;NA;NA;1.379.792;0;1.379.792;5.994.550;0;37.812;1.364.614;0;1.402.426;823.918;8.220.894;NA;NA%;NA%;16,78%;NA%;1,89%
BANCO GMAC S.A.;59274605;b2;;I;3;SAO PAULO;SP;12/2011;NA;NA;1.130.192;0;1.130.192;7.235.686;0;0;0;0;0;891.434;8.127.119;NA;NA%;NA%;13,91%;NA%;21,28%
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;b1;;I;3;SAO PAULO;SP;12/2011;NA;NA;767.535;262.006;1.029.542;6.830.110;0;55.274;479.175;21.754;556.202;392.377;7.778.688;NA;NA%;NA%;13,24%;NA%;1,13%
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;;I;1;PORTO ALEGRE;RS;12/2011;NA;NA;1.254.552;-988;1.253.564;6.967.660;0;0;0;12.068;12.068;428.537;7.408.265;NA;NA%;NA%;16,92%;NA%;1,71%
PINE;50304;b1;;C;2;SAO PAULO;SP;12/2011;NA;NA;1.016.629;297.045;1.313.674;6.913.560;0;3.981;101.245;1.581;106.808;88.010;7.108.379;NA;NA%;NA%;18,48%;NA%;7,02%
ORIGINAL;51781;b1;;C;2;PORTO ALEGRE;RS;12/2011;NA;NA;1.886.304;0;1.886.304;3.184.261;0;19.788;3.421.094;18.687;3.459.569;240.773;6.884.603;NA;NA%;NA%;27,40%;NA%;6,06%
BRB;31976;b1;;C;1;BRASILIA;DF;12/2011;NA;NA;779.383;79.233;858.617;5.624.397;0;1.084;81.951;8.857;91.892;658.745;6.375.035;NA;NA%;NA%;13,47%;NA%;13,05%
MORGAN STANLEY;51413;b1;;C;3;SAO PAULO;SP;12/2011;NA;NA;1.515.422;560;1.515.982;2.503.254;2.696.472;0;352.200;181.827;3.230.498;571.846;6.305.598;NA;NA%;NA%;24,04%;NA%;0,50%
BANCO CLASSICO S.A.;31597552;b1;;I;2;RIO DE JANEIRO;RJ;12/2011;NA;NA;2.216.756;1.745.824;3.962.580;372.091;0;0;2.877;5.648.792;5.651.669;125.840;6.149.600;NA;NA%;NA%;64,44%;NA%;0,00%
BANCO BVA S.A.;32254138;b1;;I;2;RIO DE JANEIRO;RJ;12/2011;NA;NA;747.216;122.171;869.387;5.523.800;0;0;19.678;0;19.678;465.423;6.008.900;NA;NA%;NA%;14,47%;NA%;35,45%
SOCIETE GENERALE;31859;b1;;C;3;SAO PAULO;SP;12/2011;NA;NA;943.463;15.407;958.870;4.044.093;980.127;3.327;334.610;0;1.318.064;380.097;5.742.254;NA;NA%;NA%;16,70%;NA%;41,75%
BOFA MERRILL LYNCH;51255;b1;;C;3;SAO PAULO;SP;12/2011;NA;NA;1.340.143;69.873;1.410.016;2.869.794;1.025.219;0;286.778;548;1.312.544;736.754;4.919.092;NA;NA%;NA%;28,66%;NA%;3,01%
BANESTES;30159;b1;;C;1;VITORIA;ES;12/2011;NA;NA;826.379;5.656;832.035;4.066.798;0;2.350;29.338;2.089;33.776;624.474;4.725.048;NA;NA%;NA%;17,61%;NA%;21,87%
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;b2;;I;3;PORTO ALEGRE;RS;12/2011;NA;NA;493.086;17.874;510.960;3.964.102;0;0;0;0;0;152.334;4.116.436;NA;NA%;NA%;12,41%;NA%;0,59%
BANCO COOPERATIVO SICREDI S.A.;1181521;b1;;I;2;PORTO ALEGRE;RS;12/2011;NA;NA;437.889;114.780;552.669;3.815.562;0;0;3.637;279;3.916;213.679;4.033.158;NA;NA%;NA%;13,70%;NA%;12,79%
PSA FINANCE;51365;b2;;C;3;SAO PAULO;SP;12/2011;NA;NA;496.483;0;496.483;3.621.785;0;0;0;0;0;193.298;3.815.082;NA;NA%;NA%;13,01%;NA%;0,06%
SOFISA;31873;b1;;C;2;SAO PAULO;SP;12/2011;NA;NA;761.672;-787;760.884;3.500.381;0;15.730;44.054;12.610;72.393;193.227;3.766.001;NA;NA%;NA%;20,20%;NA%;39,29%
BES;51482;b2;;C;3;SAO PAULO;SP;12/2011;NA;NA;522.016;41.796;563.812;3.205.183;0;0;206.119;3.112;209.231;201.770;3.616.184;NA;NA%;NA%;15,59%;NA%;24,12%
BANCO CNH CAPITAL S.A.;2992446;b2;;I;3;CURITIBA;PR;12/2011;NA;NA;1.032.897;-582;1.032.315;3.242.060;0;0;0;0;0;302.414;3.544.474;NA;NA%;NA%;29,12%;NA%;0,29%
BONSUCESSO;50706;b1;;C;2;BELO HORIZONTE;MG;12/2011;NA;NA;377.495;192.558;570.054;3.195.588;0;196;7.359;9.873;17.429;316.102;3.529.119;NA;NA%;NA%;16,15%;NA%;22,00%
BANCO FIDIS S/A;62237425;b2;;I;3;BETIM;MG;12/2011;NA;NA;423.703;1.153;424.855;3.258.126;0;0;0;0;0;162.523;3.420.650;NA;NA%;NA%;12,42%;NA%;0,82%
RURAL;31244;b1;;C;2;BELO HORIZONTE;MG;12/2011;NA;NA;284.749;130.125;414.874;3.120.801;0;0;0;0;0;252.457;3.373.258;NA;NA%;NA%;12,30%;NA%;24,83%
BANCOOB;51750;b1;;C;2;BRASILIA;DF;12/2011;NA;NA;405.456;31.077;436.533;3.022.768;0;0;9.039;0;9.039;227.400;3.259.206;NA;NA%;NA%;13,39%;NA%;15,33%
BANCO CATERPILLAR S.A.;2658435;b2;;I;3;SAO PAULO;SP;12/2011;NA;NA;467.133;0;467.133;3.145.386;0;0;0;0;0;85.046;3.230.431;NA;NA%;NA%;14,46%;NA%;0,48%
INDUSVAL;50531;b1;;C;2;SAO PAULO;SP;12/2011;NA;NA;569.103;8.031;574.743;2.764.989;0;0;277.699;33.924;311.623;84.433;3.161.045;NA;NA%;NA%;18,18%;NA%;11,81%
BARCLAYS;51705;b1;;C;3;SAO PAULO;SP;12/2011;NA;NA;713.644;0;707.730;650.776;1.243.065;41.278;707.931;0;1.992.274;359.599;3.002.649;NA;NA%;NA%;23,57%;NA%;7,62%
JOHN DEERE;50071;b1;;C;3;PORTO ALEGRE;RS;12/2011;NA;NA;346.582;105.295;451.877;2.438.199;442.043;0;0;0;442.043;97.424;2.977.666;NA;NA%;NA%;15,18%;NA%;0,71%
J.MALUCELLI;30881;b1;;C;2;CURITIBA;PR;12/2011;NA;NA;1.092.397;866;1.093.263;2.563.232;0;0;19;0;19;293.820;2.857.072;NA;NA%;NA%;38,27%;NA%;48,03%
BANCO VOLVO BRASIL S.A.;58017179;b2;;I;3;CURITIBA;PR;12/2011;NA;NA;447.002;60.444;507.445;2.629.778;0;0;0;0;0;142.648;2.772.426;NA;NA%;NA%;18,30%;NA%;2,89%
CREDIT AGRICOLE;51066;b1;;C;3;SAO PAULO;SP;12/2011;NA;NA;736.539;11.251;747.789;2.567.108;0;0;42.264;0;42.264;155.944;2.765.316;NA;NA%;NA%;27,04%;NA%;1,06%
TOYOTA;51334;b2;;C;3;SAO PAULO;SP;12/2011;NA;NA;290.956;76.143;367.099;2.595.973;0;0;0;0;0;101.297;2.697.271;NA;NA%;NA%;13,61%;NA%;1,14%
BANIF;20255;b1;;C;3;SAO PAULO;SP;12/2011;NA;NA;333.123;8.073;341.196;2.322.896;0;1.907;24.713;9.009;35.629;190.064;2.548.588;NA;NA%;NA%;13,39%;NA%;5,91%
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;b4;;I;1;BELO HORIZONTE;MG;12/2011;NA;NA;1.147.433;3.067;800.500;2.052.409;0;0;139.182;0;139.182;293.660;2.485.251;NA;NA%;NA%;32,21%;NA%;3,08%
BBM;30207;b1;;C;2;SALVADOR;BA;12/2011;NA;NA;529.785;1.696;531.481;1.341.515;663.682;0;113.254;0;776.936;296.576;2.415.027;NA;NA%;NA%;22,01%;NA%;11,48%
BANCO TRIANGULO S.A.;17351180;b1;;I;2;UBERLANDIA;MG;12/2011;NA;NA;362.777;125;362.902;1.834.082;0;0;2.880;0;2.880;472.914;2.309.876;NA;NA%;NA%;15,71%;NA%;12,64%
INDUSTRIAL DO BRASIL;50988;b1;;C;2;SAO PAULO;SP;12/2011;NA;NA;419.141;28.740;447.881;2.110.736;0;0;26.950;18.282;45.232;152.623;2.308.592;NA;NA%;NA%;19,40%;NA%;8,45%
COOPERATIVA DE CRÉDITO CREDICITRUS;54037916;b3S;;I;2;BEBEDOURO;SP;12/2011;NA;NA;629.510;61.939;670.552;1.958.387;0;0;0;0;0;224.838;2.183.226;NA;NA%;NA%;30,71%;NA%;6,33%
BANCO CSF S.A.;8357240;b2;;I;3;SAO PAULO;SP;12/2011;NA;NA;628.161;14;628.174;2.011.331;0;0;0;0;0;105.090;2.116.421;NA;NA%;NA%;29,68%;NA%;0,94%
FATOR;50122;b1;;C;2;SAO PAULO;SP;12/2011;NA;NA;409.403;0;409.403;1.470.425;0;0;211.738;118.119;329.856;168.530;1.968.812;NA;NA%;NA%;20,79%;NA%;36,03%
RODOBENS;51736;b1;;C;2;SAO PAULO;SP;12/2011;NA;NA;367.115;0;367.115;1.944.447;0;0;14;0;14;22.187;1.966.647;NA;NA%;NA%;18,67%;NA%;23,40%
WESTLB;51554;b1;;I;3;SAO PAULO;SP;12/2011;NA;NA;496.894;8.673;505.566;1.769.413;0;0;40.373;0;40.373;139.737;1.949.523;NA;NA%;NA%;25,93%;NA%;0,55%
CAIXA ESTADUAL S.A. - AGÊNCIA DE FOMENTO/RS;2885855;n1;;I;1;PORTO ALEGRE;RS;12/2011;NA;NA;561.004;0;431.004;1.685.823;0;0;0;0;0;159.901;1.845.724;NA;NA%;NA%;23,35%;NA%;0,91%
BANCO STANDARD DE INVESTIMENTOS S.A.;4866275;b2;;I;3;SAO PAULO;SP;12/2011;NA;NA;312.228;2.612;314.840;950.923;281.693;0;319.616;12.214;613.523;131.634;1.696.081;NA;NA%;NA%;18,56%;NA%;5,65%
BANCO FORD S.A.;90731688;b2;;I;3;SAO PAULO;SP;12/2011;NA;NA;292.585;0;292.585;1.554.825;0;0;0;0;0;116.703;1.671.528;NA;NA%;NA%;17,50%;NA%;0,00%
GOLDMAN SACHS;51585;b2;;C;3;SAO PAULO;SP;12/2011;NA;NA;525.098;0;525.098;562.697;518.687;0;351.896;4;870.587;211.202;1.644.486;NA;NA%;NA%;31,93%;NA%;3,60%
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;;I;1;ARACAJU;SE;12/2011;NA;NA;228.580;74.093;302.672;1.483.326;0;137;17.091;26.793;44.022;78.137;1.605.485;NA;NA%;NA%;18,85%;NA%;24,81%
HONDA;51396;b2;;C;3;SAO PAULO;SP;12/2011;NA;NA;368.169;0;368.169;1.531.707;0;0;0;0;0;72.006;1.603.713;NA;NA%;NA%;22,96%;NA%;0,17%
BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S.A.;60498557;b1;;I;3;SAO PAULO;SP;12/2011;NA;NA;1.069.201;360;1.069.560;1.335.840;0;0;49.981;0;49.981;96.549;1.482.369;NA;NA%;NA%;72,15%;NA%;1,26%
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;b1;;I;3;SAO PAULO;SP;12/2011;NA;NA;526.791;75.270;602.061;1.376.695;0;0;3.236;0;3.236;91.446;1.471.377;NA;NA%;NA%;40,92%;NA%;0,48%
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;;I;2;SAO PAULO;SP;12/2011;NA;NA;276.688;11.024;287.712;862.410;0;0;5.162;0;5.162;595.422;1.462.994;NA;NA%;NA%;19,67%;NA%;0,21%
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;;I;1;BELEM;PA;12/2011;NA;NA;373.161;0;373.157;1.315.554;0;0;82;0;82;63.791;1.379.427;NA;NA%;NA%;27,05%;NA%;12,16%
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;;I;2;BRASILIA;DF;12/2011;NA;NA;3.403.837;-1.167;3.402.671;1.118.686;0;0;5.951;0;5.951;197.570;1.322.207;NA;NA%;NA%;257,35%;NA%;0,49%
BANCO CAIXA GERAL - BRASIL S.A.;33466988;b1;;I;3;SAO PAULO;SP;12/2011;NA;NA;417.611;181;417.791;1.244.331;0;0;9.782;0;9.782;44.440;1.298.552;NA;NA%;NA%;32,17%;NA%;0,40%
BRAZILIAN MORTGAGES COMPANHIA HIPOTECARIA;62237367;n1;;I;2;SAO PAULO;SP;12/2011;NA;NA;193.022;8;193.029;935.586;0;0;309.949;0;309.949;42.839;1.288.374;NA;NA%;NA%;14,98%;NA%;13,10%
BANCO MODAL S.A.;30723886;b1;;I;2;RIO DE JANEIRO;RJ;12/2011;NA;NA;245.460;34.700;236.883;761.128;129.458;814;267.058;19.220;416.551;103.304;1.280.983;NA;NA%;NA%;18,49%;NA%;5,85%
OPPORTUNITY;51107;b1;;C;2;RIO DE JANEIRO;RJ;12/2011;NA;NA;187.109;0;187.109;937.646;0;0;5.100;199.592;204.692;88.973;1.231.311;NA;NA%;NA%;15,20%;NA%;30,69%
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71328769;b3S;;I;2;SERTAOZINHO;SP;12/2011;NA;NA;240.110;0;227.883;1.123.501;0;0;0;0;0;84.450;1.207.951;NA;NA%;NA%;18,87%;NA%;4,58%
ING;51073;b1;;C;3;SAO PAULO;SP;12/2011;NA;NA;780.586;0;780.586;1.019.582;0;0;17.303;0;17.303;160.860;1.197.745;NA;NA%;NA%;65,17%;NA%;0,56%
CREFISA S.A.-CREDITO, FINANCIAMENTO E INVESTIMENTOS;60779196;n1;;I;2;SAO PAULO;SP;12/2011;NA;NA;683.648;0;683.648;677.721;0;0;0;0;0;454.636;1.132.357;NA;NA%;NA%;60,37%;NA%;2,09%
BANCO IBM S.A.;34270520;b2;;I;3;RIO DE JANEIRO;RJ;12/2011;NA;NA;202.418;0;202.418;1.042.205;0;0;0;0;0;33.666;1.075.871;NA;NA%;NA%;18,81%;NA%;0,00%
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;;I;2;BRASILIA;DF;12/2011;NA;NA;237.614;0;237.614;940.351;0;0;0;0;0;0;1.034.386;NA;NA%;NA%;22,97%;NA%;1,79%
RENDIMENTO;51468;b1;;C;2;SAO PAULO;SP;12/2011;NA;NA;161.570;0;161.570;801.190;0;0;1.186;0;1.186;221.774;1.024.151;NA;NA%;NA%;15,78%;NA%;12,90%
SCANIA BANCO S.A.;11417016;b2;;I;3;SAO BERNARDO DO CAMPO;SP;12/2011;NA;NA;119.729;31.035;150.764;959.823;0;0;0;0;0;11.271;971.093;NA;NA%;NA%;15,53%;NA%;1,49%
BANCO CARGILL S.A.;3609817;b1;;I;3;SAO PAULO;SP;12/2011;NA;NA;245.008;308;245.316;885.542;0;0;1.319;0;1.319;72.977;959.837;NA;NA%;NA%;25,56%;NA%;0,07%
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;;I;2;BLUMENAU;SC;12/2011;NA;NA;251.991;0;251.991;833.737;0;0;0;0;0;0;917.111;NA;NA%;NA%;27,48%;NA%;3,87%
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97406706;n1;;I;3;BARUERI;SP;12/2011;NA;NA;407.934;0;407.934;841.250;0;0;0;0;0;73.550;914.800;NA;NA%;NA%;44,59%;NA%;0,00%
BANCO INTERMEDIUM S/A;416968;b1;;I;2;BELO HORIZONTE;MG;12/2011;NA;NA;261.755;0;261.755;706.392;0;0;0;0;0;129.332;835.724;NA;NA%;NA%;31,32%;NA%;1,29%
BANCO MONEO S.A.;7441209;b2;;I;2;CAXIAS DO SUL;RS;12/2011;NA;NA;151.161;0;151.161;740.486;0;0;1;0;1;75.858;816.345;NA;NA%;NA%;18,52%;NA%;0,49%
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;;I;2;BELO HORIZONTE;MG;12/2011;NA;NA;176.113;0;104.740;769.131;0;171;1.123;0;1.294;39.022;809.446;NA;NA%;NA%;12,94%;NA%;26,12%
STANDARD CHARTERED BANK (BRASIL) S.A. ? BANCO DE INVESTIMENTO;11932017;b2;;I;3;SAO PAULO;SP;12/2011;NA;NA;186.543;1.411;187.954;562.797;0;0;52.794;0;52.794;92.707;708.298;NA;NA%;NA%;26,54%;NA%;0,21%
INTERCAP;50476;b1;;C;2;SAO PAULO;SP;12/2011;NA;NA;115.661;109;115.770;625.737;0;0;2.836;1.851;4.687;50.419;680.843;NA;NA%;NA%;17,00%;NA%;1,61%
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15163587;n1;;I;1;SALVADOR;BA;12/2011;NA;NA;375.775;5.852;281.627;600.013;0;0;0;0;0;67.670;667.683;NA;NA%;NA%;42,18%;NA%;4,01%
COOPERATIVA CENTRAL DE CRÉDITO DO RIO GRANDE DO SUL E SANTA CATARINA - CENTRAL SICREDI SUL;87437687;b3C;;I;2;PORTO ALEGRE;RS;12/2011;NA;NA;195.696;0;78.175;646.072;0;0;3.454;2.224;5.678;5.753;657.503;NA;NA%;NA%;11,89%;NA%;8,34%
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28145829;b4;;I;1;VITORIA;ES;12/2011;NA;NA;146.553;0;146.553;562.292;0;0;0;0;0;85.925;648.217;NA;NA%;NA%;22,61%;NA%;6,12%
SOCOPA;50328;b1;;C;2;SAO PAULO;SP;12/2011;NA;NA;101.967;24.309;126.251;560.979;0;0;0;0;0;84.603;645.582;NA;NA%;NA%;19,56%;NA%;5,46%
BANCO GUANABARA S.A.;31880826;b1;;I;2;RIO DE JANEIRO;RJ;12/2011;NA;NA;134.008;37.913;171.922;575.420;0;0;0;0;0;68.362;643.782;NA;NA%;NA%;26,70%;NA%;1,52%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO PARANÁ - SICREDI UNIÃO PR;79342069;b3S;;I;2;MARINGA;PR;12/2011;NA;NA;94.799;0;88.555;586.253;0;0;0;0;0;51.364;637.617;NA;NA%;NA%;13,89%;NA%;19,57%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88894548;b3S;;I;2;CERRO LARGO;RS;12/2011;NA;NA;118.929;0;110.882;610.413;0;0;0;875;875;23.301;634.589;NA;NA%;NA%;17,47%;NA%;15,17%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CATARATAS DO IGUAÇU - SICREDI CATARATAS DO IGUAÇU;78414067;b3S;;I;2;MEDIANEIRA;PR;12/2011;NA;NA;88.923;0;83.080;569.926;0;0;0;2.753;2.753;38.205;610.885;NA;NA%;NA%;13,60%;NA%;14,32%
