Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o);
;;;;;;;;;Patrimônio de Referência Nível I para Comparação com RWA;;;Capital Nível II (d);Patrimônio de Referência para Comparação com o RWA;RWA para Risco de Crédito (f);RWA para Risco de Mercado;;;;;RWA para Risco Operacional (h);Ativos Ponderados pelo Risco (RWA) (i) = (f) + (g) + (h);;;;;;;
;;;;;;;;;Capital Principal para Comparação com RWA (a);Capital Complementar (b);Patrimônio de Referência Nível I para Comparação com RWA (c) = (a) + (b);;;;RWAcam (g1);RWAcom (g2);RWAjur (g3);RWAacs (g4);RWA para Risco de Mercado (g) = (g1) + (g2) + (g3) + (g4);;;;;;;;;
BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;1000081593;b1;S2;I;1;FORTALEZA;CE;03/2019;4.671.759;0;4.671.759;2.282.604;6.954.363;38.727.866;91.935;4.250;107.663;0;203.848;10.343.721;49.275.434;92.049.376;9,48%;9,48%;14,11%;5,08%;2,46%
BANRISUL - PRUDENCIAL;1000080154;b1;S2;C;1;PORTO ALEGRE;RS;03/2019;5.789.054;0;5.789.054;532.973;6.322.026;30.264.147;770.212;0;2.605;33.918;806.735;9.512.757;40.583.639;80.736.618;14,26%;14,26%;15,58%;7,17%;5,94%
JP MORGAN CHASE - PRUDENCIAL;1000080116;b1;S3;C;3;SAO PAULO;SP;03/2019;4.768.209;0;4.768.209;0;4.768.209;14.740.838;716.325;13.428;15.411.732;2.239.824;18.381.309;2.999.204;36.121.352;47.590.479;13,20%;13,20%;13,20%;10,02%;2,02%
BNP PARIBAS - PRUDENCIAL;1000080673;b1;S3;C;3;SAO PAULO;SP;03/2019;3.435.156;0;3.435.156;710.365;4.145.521;21.180.522;440.499;0;4.564.644;28.812;5.033.954;4.309.968;30.524.444;36.713.358;11,25%;11,25%;13,58%;9,36%;1,86%
BCO RABOBANK INTL BRASIL S.A. - PRUDENCIAL;1000081555;b1;S3;I;3;SAO PAULO;SP;03/2019;3.286.977;0;3.286.977;1.637.852;4.924.829;23.373.331;355.861;733.422;1.998.583;0;3.087.865;1.476.052;27.937.248;37.566.091;11,77%;11,77%;17,63%;8,75%;0,36%
ABC-BRASIL - PRUDENCIAL;1000080312;b1;S3;C;3;SAO PAULO;SP;03/2019;3.668.431;101.624;3.770.055;1.002.171;4.772.226;23.265.454;466.120;991.688;896.938;2.725;2.357.470;1.938.594;27.561.518;42.077.827;13,31%;13,68%;17,31%;8,96%;0,51%
BCO DAYCOVAL S.A - PRUDENCIAL;1000081744;b1;S3;C;2;SAO PAULO;SP;03/2019;3.406.397;0;3.406.397;150.064;3.556.461;18.658.557;1.441.202;0;822.709;114.812;2.378.723;1.160.268;22.197.548;28.352.263;15,35%;15,35%;16,02%;12,01%;25,86%
CREDIT SUISSE - PRUDENCIAL;1000080219;b1;S3;C;3;SAO PAULO;SP;03/2019;3.820.916;0;3.820.916;1.169.416;4.990.332;8.195.138;2.202.308;0;6.255.017;520.219;8.977.544;3.275.098;20.447.779;43.168.793;18,69%;18,69%;24,41%;8,85%;1,69%
PAN - PRUDENCIAL;1000080257;b1;S3;C;2;SAO PAULO;SP;03/2019;2.296.310;0;2.296.310;358.389;2.654.699;16.866.394;2.626;0;76.813;0;79.439;2.298.576;19.244.410;27.190.736;11,93%;11,93%;13,79%;8,45%;15,68%
BCO DA AMAZONIA S.A. - PRUDENCIAL;1000081249;b1;S3;I;1;BELEM;PA;03/2019;2.357.259;0;2.357.259;0;2.357.259;14.820.908;1.180;287.478;31.338;0;319.996;4.007.811;19.148.715;29.000.853;12,31%;12,31%;12,31%;8,13%;6,21%
MORGAN STANLEY - PRUDENCIAL;1000080628;b1;S3;C;3;SAO PAULO;SP;03/2019;3.045.799;0;3.045.799;0;3.045.799;9.843.181;310.225;68.313;1.382.138;3.727.650;5.488.325;2.011.696;17.343.202;31.519.391;17,56%;17,56%;17,56%;9,66%;0,58%
BCO CLASSICO S.A. - PRUDENCIAL;1000081665;b1;S3;C;2;RIO DE JANEIRO;RJ;03/2019;7.202.910;0;7.202.910;0;7.202.910;529.099;0;0;207.649;14.919.746;15.127.396;314.924;15.971.419;10.249.567;45,10%;45,10%;45,10%;70,28%;4,74%
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL;1000081311;b4;S3;C;1;PORTO ALEGRE;RS;03/2019;2.726.248;0;2.726.248;0;2.726.248;13.954.551;6.988;0;0;2.439;9.427;1.300.525;15.264.503;15.355.409;17,86%;17,86%;17,86%;17,75%;1,52%
VOLKSWAGEN - PRUDENCIAL;1000080202;b2;S3;C;3;SAO PAULO;SP;03/2019;2.667.022;0;2.667.022;884.763;3.551.785;13.730.568;0;0;0;0;0;1.180.354;14.910.922;17.146.269;17,89%;17,89%;23,82%;15,55%;0,12%
BOFA MERRILL LYNCH - PRUDENCIAL;1000080556;b1;S3;C;3;SAO PAULO;SP;03/2019;2.657.150;0;2.657.150;0;2.657.150;4.977.140;471.832;84.945;6.431.727;2;6.988.506;2.206.007;14.171.652;15.783.829;18,75%;18,75%;18,75%;16,83%;2,38%
ALFA - PRUDENCIAL;1000080570;b1;S3;C;2;SAO PAULO;SP;03/2019;2.431.790;0;2.431.790;0;2.431.790;10.374.158;199.983;72.495;210.235;66.758;549.471;1.209.496;12.133.126;16.810.331;20,04%;20,04%;20,04%;14,47%;14,49%
BMG - PRUDENCIAL;1000080178;b1;S3;C;2;SAO PAULO;SP;03/2019;1.442.163;0;1.442.163;0;1.442.163;10.705.567;12.214;0;194.849;0;207.062;715.757;11.628.386;16.118.796;12,40%;12,40%;12,40%;8,95%;23,22%
MERCEDES-BENZ - PRUDENCIAL;1000080563;b2;S3;C;3;SAO PAULO;SP;03/2019;1.737.555;0;1.737.555;0;1.737.555;10.083.037;0;0;0;0;0;1.236.189;11.319.227;10.605.680;15,35%;15,35%;15,35%;16,38%;0,51%
BANCOOB - PRUDENCIAL;1000080879;b1;S3;C;2;BRASILIA;DF;03/2019;1.817.199;0;1.817.199;0;1.817.199;8.349.692;81.892;640;126.533;0;209.066;2.072.735;10.631.492;53.330.961;17,09%;17,09%;17,09%;3,41%;9,64%
GMAC - PRUDENCIAL;1000080848;b2;S3;C;3;SAO PAULO;SP;03/2019;2.179.638;0;2.179.638;0;2.179.638;9.202.754;65;0;0;0;65;624.537;9.827.356;12.576.640;22,18%;22,18%;22,18%;17,33%;6,26%
CCB - PRUDENCIAL;1000080295;b1;S3;C;3;SAO PAULO;SP;03/2019;1.095.125;278.224;1.373.349;598.471;1.971.820;7.631.782;993.233;0;15.616;0;1.008.849;1.139.572;9.780.202;15.869.073;11,20%;14,04%;20,16%;8,65%;2,20%
BCO CSF S.A. - PRUDENCIAL;1000081610;b2;S3;I;3;SAO PAULO;SP;03/2019;1.539.129;0;1.539.129;0;1.539.129;8.691.754;6.312;0;0;0;6.312;746.685;9.444.751;11.484.049;16,30%;16,30%;16,30%;13,40%;2,61%
CREFISA S.A. CFI - PRUDENCIAL;1000083632;b1;S4;C;2;SAO PAULO;SP;03/2019;5.257.020;0;5.257.020;0;5.257.020;3.312.785;1.174;0;0;0;1.174;6.076.555;9.390.514;5.607.027;55,98%;55,98%;55,98%;93,76%;0,58%
ORIGINAL - PRUDENCIAL;1000080903;b1;S3;C;2;SAO PAULO;SP;03/2019;1.193.248;0;1.193.248;0;1.193.248;6.855.496;47.249;0;199.309;1.070.190;1.316.748;977.908;9.150.152;11.083.421;13,04%;13,04%;13,04%;10,77%;5,45%
BANCO CNH INDUSTRIAL CAPITAL S.A - PRUDENCIAL;1000081407;b2;S3;I;3;CURITIBA;PR;03/2019;1.295.924;0;1.295.924;0;1.295.924;8.142.666;0;0;0;0;0;900.876;9.043.542;9.583.129;14,33%;14,33%;14,33%;13,52%;1,58%
BRB - PRUDENCIAL;1000080288;b1;S3;C;1;BRASILIA;DF;03/2019;1.138.783;0;1.138.783;240.201;1.378.984;7.879.157;36.023;1.008;0;122;37.153;917.772;8.834.083;16.829.613;12,89%;12,89%;15,61%;6,77%;11,94%
BANESTES - PRUDENCIAL;1000080147;b1;S3;C;1;VITORIA;ES;03/2019;1.465.912;0;1.465.912;0;1.465.912;6.355.886;10.144;0;151.502;0;161.647;1.765.409;8.282.941;20.909.683;17,70%;17,70%;17,70%;7,01%;14,14%
SICREDI - PRUDENCIAL;1000080745;b1;S3;C;2;PORTO ALEGRE;RS;03/2019;1.231.601;157.922;1.389.524;0;1.389.524;6.524.880;27.253;0;180.929;0;208.182;1.456.011;8.189.073;49.697.996;15,04%;16,97%;16,97%;2,80%;9,24%
JOHN DEERE - PRUDENCIAL;1000080343;b1;S3;C;3;INDAIATUBA;SP;03/2019;1.166.512;0;1.166.512;0;1.166.512;7.553.754;18.529;0;0;0;18.529;437.783;8.010.067;8.434.548;14,56%;14,56%;14,56%;13,83%;0,19%
GOLDMAN SACHS - PRUDENCIAL;1000080714;b2;S3;C;3;SAO PAULO;SP;03/2019;1.681.902;0;1.681.902;0;1.681.902;3.393.125;49.147;39.977;3.156.661;100.131;3.345.916;1.240.424;7.979.464;10.337.084;21,08%;21,08%;21,08%;16,27%;1,13%
PORTO SEGURO - PRUDENCIAL;1000080642;n1;S4;C;2;SAO PAULO;SP;03/2019;867.794;0;867.794;0;867.794;6.450.833;395.833;0;98.394;0;494.227;471.287;7.416.347;NA;11,70%;11,70%;11,70%;NA%;0,11%
CREDIT AGRICOLE - PRUDENCIAL;1000080491;b1;S3;C;3;SAO PAULO;SP;03/2019;1.595.820;0;1.595.820;0;1.595.820;5.253.797;383.160;0;1.123.092;0;1.506.252;419.529;7.179.578;33.463.170;22,23%;22,23%;22,23%;4,77%;1,39%
BCO DES. DE MG S.A. - PRUDENCIAL;1000081328;b4;S3;I;1;BELO HORIZONTE;MG;03/2019;1.069.284;0;1.069.284;0;1.069.284;5.126.178;132.069;0;149.275;0;281.344;739.706;6.147.228;6.610.314;17,39%;17,39%;17,39%;16,18%;1,73%
MERCANTIL DO BRASIL - PRUDENCIAL;1000080123;b1;S3;C;2;BELO HORIZONTE;MG;03/2019;655.721;5.424;661.145;340.473;1.001.619;4.872.685;4.576;0;1.109;0;5.685;1.196.962;6.075.332;9.507.476;10,79%;10,88%;16,49%;6,95%;22,47%
DEUTSCHE - PRUDENCIAL;1000080532;b1;S3;C;3;SAO PAULO;SP;03/2019;1.502.976;0;1.502.976;0;1.502.976;3.781.327;88.198;0;1.229.183;0;1.317.381;722.341;5.821.049;8.522.973;25,82%;25,82%;25,82%;17,63%;0,54%
PINE - PRUDENCIAL;1000080374;b1;S3;C;2;SAO PAULO;SP;03/2019;626.722;0;626.722;82.893;709.616;5.069.606;2.380;0;325.363;0;327.743;363.766;5.761.114;9.823.712;10,88%;10,88%;12,32%;6,38%;19,99%
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL;1000081562;b2;S4;I;3;SAO PAULO;SP;03/2019;735.894;0;735.894;0;735.894;5.573.965;0;0;0;0;0;108.542;5.682.507;7.833.216;12,95%;12,95%;12,95%;9,39%;1,12%
ING - PRUDENCIAL;1000080501;b1;S3;C;3;SAO PAULO;SP;03/2019;910.068;0;910.068;0;910.068;3.620.583;68.599;0;1.648.589;0;1.717.187;312.265;5.650.035;12.278.288;16,11%;16,11%;16,11%;7,41%;0,90%
BCO MUFG BRASIL S.A. - PRUDENCIAL;1000081713;b1;S3;I;3;SAO PAULO;SP;03/2019;1.469.190;0;1.469.190;0;1.469.190;3.517.987;72.216;0;1.264.977;0;1.337.194;650.147;5.505.329;15.077.112;26,69%;26,69%;26,69%;9,74%;1,73%
SOCIETE GENERALE - PRUDENCIAL;1000080264;b1;S3;C;3;SAO PAULO;SP;03/2019;1.400.638;0;1.400.638;0;1.400.638;3.388.190;234.295;0;1.239.963;0;1.474.258;547.699;5.410.147;8.488.325;25,89%;25,89%;25,89%;16,50%;0,25%
HONDA - PRUDENCIAL;1000080611;b2;S4;C;3;SAO PAULO;SP;03/2019;1.213.565;0;1.213.565;0;1.213.565;4.898.480;0;0;0;0;0;248.133;5.146.613;7.339.321;23,58%;23,58%;23,58%;16,54%;0,73%
XP INVESTIMENTOS CCTVM S/A - PRUDENCIAL;1000082475;n2;S4;I;2;RIO DE JANEIRO;RJ;03/2019;841.771;0;841.771;0;841.771;1.277.163;13.827;5.443;721.221;83.254;823.745;3.037.266;5.138.174;NA;16,38%;16,38%;16,38%;NA%;11,75%
BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;1000081421;b2;S4;I;3;PORTO ALEGRE;RS;03/2019;906.314;0;906.314;0;906.314;4.699.257;3.822;0;0;0;3.822;269.565;4.972.643;5.826.541;18,23%;18,23%;18,23%;15,55%;1,40%
BCO FIBRA S.A. - PRUDENCIAL;1000081483;b1;S3;C;2;SAO PAULO;SP;03/2019;538.364;0;538.364;89.624;627.989;4.028.383;59.220;11.213;227.938;0;298.370;643.419;4.970.172;6.661.254;10,83%;10,83%;12,64%;8,08%;1,95%
BCO DO EST. DO PA S.A. - PRUDENCIAL;1000081586;b1;S3;I;1;BELEM;PA;03/2019;1.171.586;0;1.171.586;0;1.171.586;4.154.270;25.752;0;12.212;1.125;39.089;561.514;4.754.872;7.143.413;24,64%;24,64%;24,64%;16,40%;7,18%
RODOBENS - PRUDENCIAL;1000080855;b1;S4;C;2;SAO PAULO;SP;03/2019;793.174;0;793.174;0;793.174;3.651.052;0;0;0;0;0;952.344;4.603.396;2.695.274;17,23%;17,23%;17,23%;29,43%;34,85%
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL;1000081720;b1;S3;C;3;SAO PAULO;SP;03/2019;966.159;0;966.159;666.384;1.632.543;3.690.414;85.395;0;416.688;0;502.083;340.183;4.532.680;8.640.136;21,32%;21,32%;36,02%;11,18%;0,16%
BANCO FIDIS - PRUDENCIAL;1000081751;b2;S4;I;3;BETIM;MG;03/2019;682.498;0;682.498;0;682.498;4.032.099;0;0;0;0;0;408.573;4.440.672;5.446.833;15,37%;15,37%;15,37%;12,53%;0,20%
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;S4;I;3;SAO PAULO;SP;03/2019;1.076.953;0;1.076.953;0;1.076.953;1.140.588;37.324;0;2.920.186;0;2.957.510;302.495;4.400.593;5.590.357;24,47%;24,47%;24,47%;19,26%;0,51%
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;S4;I;2;BEBEDOURO;SP;03/2019;1.541.642;0;1.541.642;0;1.541.642;3.603.378;0;0;0;0;0;761.652;4.365.030;6.133.156;35,32%;35,32%;35,32%;25,14%;5,56%
BOCOM - PRUDENCIAL;1000084624;b1;S4;C;3;SALVADOR;BA;03/2019;595.556;202.215;797.771;0;797.771;3.672.025;94.330;0;8.350;0;102.680;435.029;4.209.734;6.407.011;14,15%;18,95%;18,95%;12,45%;1,13%
MIDWAY S.A. - SCFI - PRUDENCIAL;1000083553;n1;S4;I;2;SAO PAULO;SP;03/2019;796.495;0;796.495;0;796.495;3.476.203;253;0;0;0;253;711.570;4.188.026;NA;19,02%;19,02%;19,02%;NA%;0,06%
SOFISA - PRUDENCIAL;1000080271;b1;S4;C;2;SAO PAULO;SP;03/2019;603.251;0;603.251;0;603.251;3.244.538;369.754;7.408;79.461;23.426;480.048;362.925;4.087.511;5.414.149;14,76%;14,76%;14,76%;11,14%;13,31%
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;S5;I;2;BLUMENAU;SC;03/2019;NA;NA;NA;NA;1.410.053;3.637.057;0;NA;NA;NA;0;252.343;3.889.399;NA;NA%;NA%;36,25%;NA%;1,81%
PARANÁ BANCO - PRUDENCIAL;1000080233;b1;S4;C;2;CURITIBA;PR;03/2019;1.062.281;0;1.062.281;0;1.062.281;2.658.395;7.673;3.453;37.106;3.069;51.301;1.142.701;3.852.398;5.030.547;27,57%;27,57%;27,57%;21,12%;12,71%
VOLVO - PRUDENCIAL;1000080769;b2;S4;C;3;CURITIBA;PR;03/2019;994.632;0;994.632;0;994.632;3.226.248;0;0;0;0;0;520.530;3.746.778;3.580.928;26,55%;26,55%;26,55%;27,78%;0,96%
PERNAMBUCANAS - PRUDENCIAL;1000080305;n1;S4;I;2;SAO PAULO;SP;03/2019;441.916;0;441.916;0;441.916;3.047.921;678;0;181.449;0;182.127;456.955;3.687.003;NA;11,99%;11,99%;11,99%;NA%;2,97%
INTER - PRUDENCIAL;1000080996;b1;S4;C;2;BELO HORIZONTE;MG;03/2019;911.068;0;911.068;0;911.068;2.782.764;62.179;2.221;57.667;8.215;130.282;635.930;3.548.976;6.509.328;25,67%;25,67%;25,67%;14,00%;3,51%
INDUSTRIAL DO BRASIL - PRUDENCIAL;1000080477;b1;S4;C;2;SAO PAULO;SP;03/2019;518.078;0;518.078;0;518.078;2.963.784;82.734;0;510;0;83.244;303.292;3.350.319;3.415.207;15,46%;15,46%;15,46%;15,17%;6,20%
BCO DO EST. DE SE S.A. - PRUDENCIAL;1000081634;b1;S4;C;1;ARACAJU;SE;03/2019;397.059;0;397.059;72.338;469.397;2.737.929;19.846;3;65.065;84.634;169.549;434.352;3.341.830;5.875.599;11,88%;11,88%;14,05%;6,76%;18,17%
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;S4;I;2;SERTAOZINHO;SP;03/2019;478.726;0;478.726;0;478.726;2.923.276;0;0;4;0;4;394.053;3.317.333;3.681.300;14,43%;14,43%;14,43%;13,00%;3,06%
OMNI - PRUDENCIAL;1000080460;b1;S4;C;2;SAO PAULO;SP;03/2019;292.022;115.312;407.334;0;407.334;2.103.190;420;0;0;0;420;1.123.058;3.226.668;3.150.666;9,05%;12,62%;12,62%;12,93%;4,26%
SCANIA - PRUDENCIAL;1000080776;b2;S4;C;3;SAO BERNARDO DO CAMPO;SP;03/2019;363.120;0;363.120;38.552;401.672;2.800.030;0;0;0;0;0;402.432;3.202.462;2.936.870;11,34%;11,34%;12,54%;12,36%;0,26%
AGIBANK - PRUDENCIAL;1000083694;b1;S4;C;2;PORTO ALEGRE;RS;03/2019;398.016;0;398.016;0;398.016;1.214.582;1.452;638;7.537;567;10.194;1.895.204;3.119.979;2.309.202;12,76%;12,76%;12,76%;17,24%;7,21%
MIZUHO - PRUDENCIAL;1000080697;b1;S4;C;3;SAO PAULO;SP;03/2019;688.195;0;688.195;0;688.195;2.097.878;107.547;0;566.810;0;674.357;312.712;3.084.947;4.753.658;22,31%;22,31%;22,31%;14,48%;1,02%
APE POUPEX - PRUDENCIAL;1000081184;n1;S3;I;2;BRASILIA;DF;03/2019;776.011;0;776.011;0;776.011;2.222.087;0;0;0;0;0;544.713;2.766.799;NA;28,05%;28,05%;28,05%;NA%;2,68%
BADESUL DESENVOLVIMENTO AF/RS - PRUDENCIAL;1000081029;n1;S4;I;1;PORTO ALEGRE;RS;03/2019;552.905;0;552.905;0;552.905;2.386.394;34.150;0;0;0;34.150;300.432;2.720.975;NA;20,32%;20,32%;20,32%;NA%;5,02%
BS2 - PRUDENCIAL;1000080422;b1;S4;C;2;BELO HORIZONTE;MG;03/2019;220.343;0;220.343;46.383;266.726;2.127.390;115.523;207;102.483;54.783;272.997;275.453;2.675.840;6.549.303;8,23%;8,23%;9,97%;3,36%;20,69%
BCO CATERPILLAR S.A. - PRUDENCIAL;1000081397;b2;S4;C;3;SAO PAULO;SP;03/2019;983.338;0;983.338;15.018;998.356;2.327.308;43.115;0;0;0;43.115;295.283;2.665.706;2.326.441;36,89%;36,89%;37,45%;42,27%;0,94%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;S4;I;2;LUCAS DO RIO VERDE;MT;03/2019;608.726;0;608.726;874;609.600;2.407.355;34.975;0;0;0;34.975;166.602;2.608.932;3.273.562;23,33%;23,33%;23,37%;18,60%;4,89%
BCO TRIANGULO S.A. - PRUDENCIAL;1000081438;b1;S4;C;2;UBERLANDIA;MG;03/2019;375.163;0;375.163;80.000;455.163;2.137.137;0;0;0;0;0;441.948;2.579.084;3.609.527;14,55%;14,55%;17,65%;10,39%;9,04%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;S4;I;2;MARINGA;PR;03/2019;375.193;0;375.193;0;375.193;2.399.431;0;0;0;0;0;168.239;2.567.670;3.583.876;14,61%;14,61%;14,61%;10,47%;23,02%
HSBC BI - PRUDENCIAL;1000084741;b2;S4;I;3;SAO PAULO;SP;03/2019;1.050.326;0;1.050.326;0;1.050.326;718.468;3.334;0;1.292.386;0;1.295.721;472.080;2.486.269;2.305.198;42,25%;42,25%;42,25%;45,56%;1,15%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;S4;I;2;MEDIANEIRA;PR;03/2019;383.667;0;383.667;2.185;385.852;2.310.178;0;0;0;0;0;136.264;2.446.442;3.388.066;15,68%;15,68%;15,77%;11,32%;21,40%
BCO ABN AMRO S.A. - PRUDENCIAL;1000081579;b1;S4;I;3;SAO PAULO;SP;03/2019;596.702;0;596.702;0;596.702;2.102.033;109.236;0;18.752;0;127.988;180.254;2.410.275;2.552.009;24,76%;24,76%;24,76%;23,38%;0,43%
UNIPRIME NORTE DO PARANÁ - COOPERATIVA DE CRÉDITO LTDA;2398976;b3S;S4;I;2;LONDRINA;PR;03/2019;629.804;0;629.804;0;629.804;1.445.520;73.346;25.334;373.999;34.589;507.268;307.190;2.259.977;2.489.065;27,87%;27,87%;27,87%;25,30%;2,34%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;S4;I;2;PALOTINA;PR;03/2019;287.267;0;287.267;5.155;292.423;1.918.162;0;0;0;0;0;130.706;2.048.867;2.950.074;14,02%;14,02%;14,27%;9,74%;19,76%
HAITONG - PRUDENCIAL;1000080666;b2;S3;C;3;SAO PAULO;SP;03/2019;399.239;0;399.239;0;399.239;972.725;47.415;0;611.884;24.820;684.119;317.046;1.973.889;5.959.464;20,23%;20,23%;20,23%;6,70%;3,50%
REALIZE CFI - PRUDENCIAL;1000084703;n1;S4;I;3;PORTO ALEGRE;RS;03/2019;319.481;0;319.481;0;319.481;1.339.943;6.046;0;0;0;6.046;623.972;1.969.961;NA;16,22%;16,22%;16,22%;NA%;0,41%
RENDIMENTO - PRUDENCIAL;1000080659;b1;S4;C;2;SAO PAULO;SP;03/2019;298.296;0;298.296;0;298.296;1.496.153;53.866;0;29.654;0;83.519;380.548;1.960.221;2.854.425;15,22%;15,22%;15,22%;10,45%;6,62%
MÁXIMA - PRUDENCIAL;1000080367;b1;S4;C;2;RIO DE JANEIRO;RJ;03/2019;48.090;0;48.090;0;48.090;1.727.965;11.539;0;1.658;72.028;85.224;137.916;1.951.106;2.661.266;2,46%;2,46%;2,46%;1,81%;35,69%
BCO MODAL S.A. - PRUDENCIAL;1000081658;b1;S4;C;2;RIO DE JANEIRO;RJ;03/2019;210.143;0;210.143;0;210.143;1.235.979;27.935;0;285.375;19.650;332.960;347.721;1.916.660;2.421.215;10,96%;10,96%;10,96%;8,68%;9,03%
