Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j);
;;;;;;;;;;;;Operações de Crédito (d1);Provisão sobre Operações de Crédito (d2);Operações de Crédito Líquidas de Provisão (d);Arrendamento Mercantil a Receber (e1);Imobilizado de Arrendamento (e2);Credores por Antecipação de Valor Residual (e3);Provisão sobre Arrendamento Mercantil (e4);Arrendamento Mercantil Líquido de Provisão (e);;;;;;;
BANRISUL - PRUDENCIAL;1000080154;b1;S2;C;1;PORTO ALEGRE;RS;06/2017;775.982;880.980;22.714.515;28.013.314;-2.591.281;25.422.033;350;98.625;52.830;-6.093;145.712;7.516.043;11.575.238;1.578.660;70.609.165;52.830;70.556.334
BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;1000081593;b1;S2;I;1;FORTALEZA;CE;06/2017;154.448;10.355.437;25.074.571;11.248.957;-1.094.528;10.154.430;0;0;0;0;0;4.072.967;597.965;204.886;50.614.703;0;50.614.703
CREDIT SUISSE - PRUDENCIAL;1000080219;b1;S2;C;3;SAO PAULO;SP;06/2017;3.179.583;19.863.065;11.313.711;4.669.871;-458.278;4.211.593;0;0;0;0;0;7.415.244;5.697;461.622;46.450.516;0;46.450.516
BANCOOB - PRUDENCIAL;1000080879;b1;S3;C;2;BRASILIA;DF;06/2017;8.735;13.323.692;11.384.398;9.980.721;-38.226;9.942.495;0;0;0;0;0;4.525.692;1.380.422;108.195;40.673.628;0;40.673.628
BNP PARIBAS - PRUDENCIAL;1000080673;b1;S3;C;3;SAO PAULO;SP;06/2017;157.767;4.565.125;6.573.775;9.039.809;-403.656;8.636.153;0;0;0;0;0;19.474.172;366.109;112.119;39.885.220;0;39.885.220
SICREDI - PRUDENCIAL;1000080745;b1;S3;C;2;PORTO ALEGRE;RS;06/2017;68.381;15.021.416;5.464.533;15.693.901;-8.728;15.685.173;0;0;0;0;0;1.187.138;1.066.023;118.332;38.610.997;0;38.610.997
JP MORGAN CHASE - PRUDENCIAL;1000080116;b1;S3;C;3;SAO PAULO;SP;06/2017;272.898;16.080.023;10.247.146;857.977;-2.310;855.667;0;0;0;0;0;6.559.588;17.219;111.414;34.143.955;0;34.143.955
PAN;1000080257;b1;S3;C;2;SAO PAULO;SP;06/2017;15.492;217.265;2.284.736;18.359.429;-1.206.283;17.153.147;42;4.299;3.706;-231;7.816;6.396.821;626.526;604.916;27.306.719;3.706;27.303.013
ABC-BRASIL - PRUDENCIAL;1000080312;b1;S3;C;3;SAO PAULO;SP;06/2017;20.440;6.041.519;7.811.589;10.837.549;-386.521;10.451.028;0;0;0;0;0;1.876.652;302.776;45.961;26.549.966;0;26.549.966
CCB - PRUDENCIAL;1000080295;b1;S3;C;3;SAO PAULO;SP;06/2017;424.061;796.837;8.421.022;6.637.495;-609.708;6.027.787;974;81.312;42.571;-11.664;113.194;8.214.525;386.799;185.489;24.569.712;42.571;24.527.141
BCO DAYCOVAL S.A - PRUDENCIAL;1000081744;b1;S3;C;2;SAO PAULO;SP;06/2017;85.576;4.945.376;2.561.375;11.052.054;-699.236;10.352.818;2.644;464.567;52.777;-15.744;504.244;4.391.309;430.242;257.545;23.528.484;52.777;23.475.708
BCO RABOBANK INTL BRASIL S.A. - PRUDENCIAL;1000081555;b1;S3;I;3;SAO PAULO;SP;06/2017;94.354;3.185.754;1.720.105;13.465.365;-484.858;12.980.507;0;0;0;0;0;3.442.131;1.463;18.677;21.442.990;0;21.442.990
BOFA MERRILL LYNCH - PRUDENCIAL;1000080556;b1;S3;C;3;SAO PAULO;SP;06/2017;403.762;8.453.640;7.613.146;944.743;-1.151;943.592;0;0;0;0;0;3.216.522;566.100;43.156;21.239.919;0;21.239.919
BANESTES - PRUDENCIAL;1000080147;b1;S3;C;1;VITORIA;ES;06/2017;162.752;7.128.758;7.772.728;3.400.198;-264.660;3.135.538;113;23.560;14.333;-561;37.445;879.500;1.319.655;297.213;20.733.589;14.333;20.719.256
BCO TOKYO-MITSUBISHI BM S.A. - PRUDENCIAL;1000081713;b1;S3;I;3;SAO PAULO;SP;06/2017;28.283;3.940.651;3.373.047;621.927;-3.017;618.910;0;0;0;0;0;11.452.047;62.870;63.520;19.539.328;0;19.539.328
SOCIETE GENERALE - PRUDENCIAL;1000080264;b1;S3;C;3;SAO PAULO;SP;06/2017;1.415;4.211.389;1.683.301;350.453;-5.874;344.579;2.655;903.593;49.982;-33.676;922.554;10.952.112;4.320;47.113;18.166.783;49.982;18.116.801
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL;1000081311;b4;S3;C;1;PORTO ALEGRE;RS;06/2017;8;473.772;2.314.694;13.789.438;-466.623;13.322.815;0;0;0;0;0;675.925;15.121;29.427;16.831.762;0;16.831.762
VOLKSWAGEN - PRUDENCIAL;1000080202;b2;S3;C;3;SAO PAULO;SP;06/2017;4.663;612.755;175.668;13.329.971;-891.258;12.438.712;3.269;254.732;41.677;-4.907;294.771;2.216.297;70.532;27.357;15.840.757;41.677;15.799.080
BCO DA AMAZONIA S.A. - PRUDENCIAL;1000081249;b1;S3;I;1;BELEM;PA;06/2017;35.669;1.855.866;8.622.044;3.309.055;-292.077;3.016.978;0;0;0;0;0;1.500.355;316.350;336.861;15.684.123;0;15.684.123
BMG - PRUDENCIAL;1000080178;b1;S3;C;2;SAO PAULO;SP;06/2017;25.253;684.321;2.349.916;7.858.098;-513.332;7.344.766;21;1.852;1.790;-83;3.580;4.116.557;273.054;792.280;15.589.727;1.790;15.587.937
BRB - PRUDENCIAL;1000080288;b1;S3;C;1;BRASILIA;DF;06/2017;173.849;746.594;1.338.585;9.139.228;-500.396;8.638.832;0;0;0;0;0;1.820.349;709.667;258.943;13.686.818;0;13.686.818
ALFA - PRUDENCIAL;1000080570;b1;S3;C;2;SAO PAULO;SP;06/2017;3.500;620.397;4.637.614;6.194.802;-173.890;6.020.912;4.264;403.675;115.554;-25.633;497.860;893.312;34.822;322.496;13.030.913;115.554;12.915.358
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL E SUDESTE - CENTRAL SICREDI SUL/SUDESTE;87437687;b3C;S3;I;2;PORTO ALEGRE;RS;06/2017;0;646.967;10.619.123;250.500;-11;250.489;0;0;0;0;0;258.754;68;119.421;11.894.823;0;11.894.823
ING - PRUDENCIAL;1000080501;b1;S3;C;3;SAO PAULO;SP;06/2017;40.137;954.224;928.398;718.103;-78.546;639.557;0;0;0;0;0;9.232.806;2.139;1.864;11.799.124;0;11.799.124
GMAC - PRUDENCIAL;1000080848;b2;S3;C;3;SAO PAULO;SP;06/2017;11.174;425.099;168.050;8.614.154;-230.203;8.383.951;0;8.513;129;-215;8.427;2.017.180;64.420;84.138;11.162.439;129;11.162.310
CREDIT AGRICOLE - PRUDENCIAL;1000080491;b1;S3;C;3;SAO PAULO;SP;06/2017;42.804;2.324.230;996.766;688.737;0;688.737;0;0;0;0;0;6.835.238;1.253;22.422;10.911.451;0;10.911.451
GOLDMAN SACHS - PRUDENCIAL;1000080714;b2;S3;C;3;SAO PAULO;SP;06/2017;13.606;2.558.125;7.224.672;0;0;0;0;0;0;0;0;955.225;1.120;27.386;10.780.135;0;10.780.135
MERCANTIL DO BRASIL - PRUDENCIAL;1000080123;b1;S3;C;2;BELO HORIZONTE;MG;06/2017;360.210;1.234.428;1.143.004;5.915.957;-685.414;5.230.543;0;0;0;0;0;1.439.462;435.737;272.721;10.116.105;0;10.116.105
DEUTSCHE - PRUDENCIAL;1000080532;b1;S3;C;3;SAO PAULO;SP;06/2017;107.878;2.120.248;949.588;1.591.307;-1.200;1.590.107;0;0;0;0;0;5.143.748;64.648;9.910;9.986.128;0;9.986.128
PINE - PRUDENCIAL;1000080374;b1;S3;C;2;SAO PAULO;SP;06/2017;203.104;1.116.290;2.672.233;3.343.126;-264.953;3.078.173;0;0;0;0;0;1.388.624;310.682;205.727;8.974.834;0;8.974.834
MORGAN STANLEY - PRUDENCIAL;1000080628;b1;S3;C;3;SAO PAULO;SP;06/2017;92.026;3.519.328;3.688.871;759.101;0;759.101;0;0;0;0;0;840.619;466;17.987;8.918.398;0;8.918.398
MERCEDES-BENZ - PRUDENCIAL;1000080563;b2;S3;C;3;SAO PAULO;SP;06/2017;46.727;46.815;1.371;6.688.183;-396.843;6.291.340;163;118.927;12.366;-1.239;130.218;1.657.417;39.811;1.785;8.215.483;12.366;8.203.117
ORIGINAL - PRUDENCIAL;1000080903;b1;S3;C;2;SAO PAULO;SP;06/2017;433.237;158.966;2.208.373;1.958.232;-141.361;1.816.871;0;0;0;0;0;2.455.801;96.102;763.035;7.932.386;0;7.932.386
BCO DES. DE MG S.A. - PRUDENCIAL;1000081328;b4;S3;I;1;BELO HORIZONTE;MG;06/2017;42.532;294.951;716.653;5.903.211;-434.329;5.468.882;0;0;0;0;0;630.976;66.652;118.706;7.339.351;0;7.339.351
BCO CLASSICO S.A. - PRUDENCIAL;1000081665;b1;S3;C;2;RIO DE JANEIRO;RJ;06/2017;448;989.580;5.966.049;0;0;0;0;0;0;0;0;306.066;3;12.771;7.274.916;0;7.274.916
BANCO CNH INDUSTRIAL CAPITAL S.A - PRUDENCIAL;1000081407;b2;S3;I;3;CURITIBA;PR;06/2017;16.583;595.660;40;6.596.837;-371.693;6.225.144;336;34.173;11.325;-1.257;44.577;361.255;14.538;16.927;7.274.724;11.325;7.263.399
XP INVESTIMENTOS CCTVM S/A - PRUDENCIAL;1000082475;n2;S4;C;2;RIO DE JANEIRO;RJ;06/2017;1.082;999.338;2.979.009;0;0;0;0;0;0;0;0;2.927.090;53.434;140.815;7.100.769;0;7.100.769
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL;1000081720;b1;S3;I;3;SAO PAULO;SP;06/2017;24.241;3.239.130;1.090.281;1.911.061;-9.792;1.901.269;0;0;0;0;0;431.286;379.998;6.616;7.072.822;0;7.072.822
COOPERATIVA CENTRAL DE CRÉDITO,POUPANÇA E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;b3C;S3;I;2;CURITIBA;PR;06/2017;0;471.090;6.224.560;127.847;-8;127.839;0;0;0;0;0;167.154;108;61.779;7.052.529;0;7.052.529
BCO FIBRA S.A. - PRUDENCIAL;1000081483;b1;S3;C;2;SAO PAULO;SP;06/2017;70.171;801.004;1.103.513;2.496.374;-140.160;2.356.214;0;99;0;0;99;2.399.196;94.208;22.546;6.846.950;0;6.846.950
APE POUPEX - PRUDENCIAL;1000081184;n1;S3;I;2;BRASILIA;DF;06/2017;2.618;2.494.773;890.217;1.695.631;-111.443;1.584.188;0;0;0;0;0;71.818;1.592.284;53.897;6.689.796;0;6.689.796
JOHN DEERE - PRUDENCIAL;1000080343;b1;S4;C;3;INDAIATUBA;SP;06/2017;2.542;119.836;0;6.489.839;-347.419;6.142.420;0;0;0;0;0;210.305;30.263;5.985;6.511.351;0;6.511.351
BCO DO EST. DO PA S.A. - PRUDENCIAL;1000081586;b1;S4;I;1;BELEM;PA;06/2017;137.916;958.619;925.912;3.801.618;-134.865;3.666.753;0;0;0;0;0;414.200;208.927;152.604;6.464.930;0;6.464.930
BCO CSF S.A. - PRUDENCIAL;1000081610;b2;S3;I;3;SAO PAULO;SP;06/2017;3.358;0;247.888;2.124.627;-669.177;1.455.450;0;0;0;0;0;3.827.508;15.843;905.986;6.456.034;0;6.456.034
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80160260;b3C;S4;I;2;FLORIANOPOLIS;SC;06/2017;17;4.705.454;1.043.699;40.508;-20;40.488;0;0;0;0;0;7.111;251.413;198.055;6.246.236;0;6.246.236
HAITONG - PRUDENCIAL;1000080666;b2;S3;C;3;SAO PAULO;SP;06/2017;9.010;1.952.861;3.387.617;414.494;-43.884;370.610;0;0;0;0;0;408.280;13.104;31.576;6.173.058;0;6.173.058
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;S4;I;2;BELO HORIZONTE;MG;06/2017;16;2.952.572;2.216.016;6.636;-98;6.538;0;0;0;0;0;22.716;143.816;328.260;5.669.933;0;5.669.933
PORTO SEGURO - PRUDENCIAL;1000080642;n1;S4;C;2;SAO PAULO;SP;06/2017;29.284;11.339;362.614;1.624.972;-251.010;1.373.961;0;0;0;0;0;3.647.585;15.979;4.624;5.445.387;0;5.445.387
PARANÁ BANCO - PRUDENCIAL;1000080233;b1;S4;C;2;CURITIBA;PR;06/2017;294;852.875;182.892;3.677.726;-173.644;3.504.081;0;0;0;0;0;149.682;4.118;669.826;5.363.769;0;5.363.769
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;S4;I;2;BEBEDOURO;SP;06/2017;4.888;321.326;2.136.399;2.670.420;-99.688;2.570.731;0;0;0;0;0;52.855;33.468;196.004;5.315.672;0;5.315.672
BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;1000081421;b2;S4;I;3;PORTO ALEGRE;RS;06/2017;84;395.292;0;4.342.849;-168.457;4.174.392;628;247.221;81.137;-5.586;323.400;358.653;9.755;7.140;5.268.716;81.137;5.187.579
BOCOM - PRUDENCIAL;1000084624;b1;S4;C;3;SALVADOR;BA;06/2017;7.957;857.998;1.407.579;2.189.268;-67.292;2.121.975;0;0;0;0;0;700.711;39.251;5.108;5.140.579;0;5.140.579
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL;1000081562;b2;S4;I;3;SAO PAULO;SP;06/2017;3.657;450.737;212.576;3.956.864;-64.806;3.892.058;838;174.382;56.696;-1.656;230.260;310.451;16.723;12.236;5.128.699;56.696;5.072.003
HONDA - PRUDENCIAL;1000080611;b2;S4;C;3;SAO PAULO;SP;06/2017;2.068;188.599;1.163.299;3.465.141;-255.458;3.209.683;0;483;483;0;966;433.640;9.531;29.781;5.037.567;483;5.037.084
SOFISA - PRUDENCIAL;1000080271;b1;S4;C;2;SAO PAULO;SP;06/2017;19.327;822.539;1.258.776;2.100.999;-40.569;2.060.430;0;418;0;-125;293;625.237;70.691;80.809;4.938.102;0;4.938.102
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;S4;I;2;RIBEIRAO PRETO;SP;06/2017;27;4.356.310;349.461;0;0;0;0;0;0;0;0;4.321;1.552;172.544;4.884.214;0;4.884.214
BCO DO EST. DE SE S.A. - PRUDENCIAL;1000081634;b1;S4;C;1;ARACAJU;SE;06/2017;68.501;821.022;1.017.679;2.020.235;-125.902;1.894.334;0;0;0;0;0;578.842;324.027;96.982;4.801.386;0;4.801.386
CREFISA S.A. CFI - PRUDENCIAL;1000083632;b1;S4;C;2;SAO PAULO;SP;06/2017;818;1.499.262;1.293.035;2.131.023;-529.190;1.601.833;0;0;0;0;0;160.424;17.777;54.173;4.627.323;0;4.627.323
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;S4;I;2;BELO HORIZONTE;MG;06/2017;3;2.852.625;1.459.318;83.730;-819;82.911;0;0;0;0;0;4.135;143;134.302;4.533.438;0;4.533.438
BANCO FIDIS - PRUDENCIAL;1000081751;b2;S4;I;3;BETIM;MG;06/2017;650;250.598;138.822;3.188.389;-83.410;3.104.979;0;26;0;0;26;991.276;14.768;10.236;4.511.355;0;4.511.355
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;S5;I;2;BLUMENAU;SC;06/2017;16.838;0;1.958.603;2.132.813;-141.079;1.991.734;0;0;0;0;0;12.658;46.782;187.046;4.213.661;0;4.213.661
MIZUHO - PRUDENCIAL;1000080697;b1;S4;C;3;SAO PAULO;SP;06/2017;37.842;1.044.402;1.652.338;325.638;-7.555;318.083;0;0;0;0;0;1.042.311;33.792;4.191;4.132.959;0;4.132.959
COOPERATIVA CENTRAL DE CRÉDITO DO CENTRO NORTE DO BRASIL   CENTRAL SICREDI CENTRO NORTE;33667205;b3C;S4;I;2;CUIABA;MT;06/2017;0;368.572;3.296.914;64.730;-8;64.722;0;0;0;0;0;73.832;63;49.401;3.853.504;0;3.853.504
BANCO IBM S.A. - PRUDENCIAL;1000081689;b2;S4;I;3;RIO DE JANEIRO;RJ;06/2017;18.011;867.934;2;945.238;-108.041;837.197;1.847;1.681.652;3.735;-58.463;1.628.771;360.451;237;0;3.712.602;3.735;3.708.866
VOLVO - PRUDENCIAL;1000080769;b2;S4;C;3;CURITIBA;PR;06/2017;6.973;356.177;24.661;3.249.292;-217.187;3.032.105;1.448;77.697;5.053;-960;83.238;179.928;6.183;16.560;3.705.825;5.053;3.700.772
INTERMEDIUM - PRUDENCIAL;1000080996;b1;S4;C;2;BELO HORIZONTE;MG;06/2017;20.808;686.090;312.078;2.384.254;-95.900;2.288.355;0;0;0;0;0;154.612;90.870;7.628;3.560.441;0;3.560.441
BADESUL DESENVOLVIMENTO AF/RS - PRUDENCIAL;1000081029;n1;S4;I;1;PORTO ALEGRE;RS;06/2017;449;0;653.555;2.868.626;-284.248;2.584.378;0;0;0;0;0;288.425;126;30.062;3.556.995;0;3.556.995
INDUSVAL - PRUDENCIAL;1000080415;b1;S4;C;2;SAO PAULO;SP;06/2017;42.283;690.889;894.757;847.235;-50.215;797.020;0;0;0;0;0;808.930;221.627;93.521;3.549.027;0;3.549.027
BCO CARGILL S.A. - PRUDENCIAL;1000081414;b1;S4;I;3;SAO PAULO;SP;06/2017;94.115;34.899;432.477;939.511;-84.262;855.250;0;0;0;0;0;2.049.300;6.333;419;3.472.793;0;3.472.793
BCO MODAL S.A. - PRUDENCIAL;1000081658;b1;S4;C;2;RIO DE JANEIRO;RJ;06/2017;80.082;435.638;1.603.719;605.557;-11.718;593.840;0;0;0;0;0;559.911;172.962;19.556;3.465.708;0;3.465.708
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;S4;I;3;SAO PAULO;SP;06/2017;14.669;670.614;1.541.058;809.020;-2.809;806.211;0;0;0;0;0;428.217;881;3.691;3.465.341;0;3.465.341
MIDWAY S.A. - SCFI - PRUDENCIAL;1000083553;n1;S4;I;2;SAO PAULO;SP;06/2017;230;244.910;356.510;1.750.780;-582.758;1.168.021;0;0;0;0;0;1.432.105;0;3.715;3.205.491;0;3.205.491
BCO CATERPILLAR S.A. - PRUDENCIAL;1000081397;b2;S4;C;3;SAO PAULO;SP;06/2017;1.878;0;263;2.952.484;-140.700;2.811.784;97;30.487;8.000;-65;38.519;175.687;89.857;5.406;3.123.393;8.000;3.115.393
SOCOPA - PRUDENCIAL;1000080381;b1;S4;C;2;SAO PAULO;SP;06/2017;422.580;964.432;454.938;414.184;-10.475;403.709;0;0;0;0;0;825.153;26.627;10.533;3.107.971;0;3.107.971
COOPERATIVA CENTRAL DE CRÉDITO URBANO - CECRED;5463212;b3C;S4;I;2;BLUMENAU;SC;06/2017;68;1.230.328;1.537.570;68.928;-1.836;67.092;0;0;0;0;0;18.716;183.828;18.162;3.055.764;0;3.055.764
INDUSTRIAL DO BRASIL - PRUDENCIAL;1000080477;b1;S4;C;2;SAO PAULO;SP;06/2017;16.101;718.139;115.893;1.230.288;-25.554;1.204.734;0;0;0;0;0;743.856;142.190;38.021;2.978.934;0;2.978.934
STANDARD CHARTERED BI S.A. - PRUDENCIAL;1000081373;b2;S4;I;3;SAO PAULO;SP;06/2017;105.512;956.998;757.084;0;0;0;0;0;0;0;0;986.285;358;4.273;2.810.510;0;2.810.510
OMNI - PRUDENCIAL;1000080460;b1;S4;C;2;SAO PAULO;SP;06/2017;2.542;383.604;54.718;2.173.819;-449.874;1.723.945;291;29.038;15.757;-2.215;42.871;539.017;61.151;2.418;2.810.266;15.757;2.794.509
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;S4;I;2;SERTAOZINHO;SP;06/2017;6.153;255.451;633.113;1.483.746;-101.603;1.382.142;0;0;0;0;0;292.398;132.814;82.232;2.784.302;0;2.784.302
PERNAMBUCANAS - PRUDENCIAL;1000080305;n1;S4;C;2;SAO PAULO;SP;06/2017;30.557;133.325;97.175;1.246.194;-464.337;781.857;0;0;0;0;0;1.448.832;0;39.337;2.531.083;0;2.531.083
RODOBENS - PRUDENCIAL;1000080855;b1;S4;C;2;SAO PAULO;SP;06/2017;3.273;109.745;430.421;1.136.917;-44.370;1.092.548;1.737;146.046;2.163;-3.979;145.967;309.543;138.845;296.685;2.527.026;2.163;2.524.863
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE - CENTRAL SICREDI NORTE/NORDESTE;70119680;b3C;S4;I;2;CABEDELO;PB;06/2017;82;9.538;2.376.455;102.569;-1.060;101.509;0;0;0;0;0;12.823;149;7.466;2.508.023;0;2.508.023
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;S4;I;2;FRANCISCO BELTRAO;PR;06/2017;429;10.356;708.332;10.163;-3.159;7.005;0;0;0;0;0;2.715;1.741.935;25.969;2.496.742;0;2.496.742
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;S4;I;2;CAMPO MOURAO;PR;06/2017;2.163;972.902;497.878;1.029.582;-49.555;980.026;0;0;0;0;0;2.167;2.625;1.333;2.459.094;0;2.459.094
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;S4;I;2;VITORIA;ES;06/2017;60;1.371.182;726.425;43.300;-216;43.084;0;0;0;0;0;3.135;156.213;74.929;2.375.029;0;2.375.029
BONSUCESSO - PRUDENCIAL;1000080422;b1;S4;I;2;BELO HORIZONTE;MG;06/2017;30.279;157.376;662.457;315.482;-18.858;296.624;0;0;0;0;0;748.397;47.699;360.725;2.303.557;0;2.303.557
BCO TRIANGULO S.A. - PRUDENCIAL;1000081438;b1;S4;C;2;UBERLANDIA;MG;06/2017;430;429.187;89.345;1.232.862;-121.357;1.111.505;0;0;0;0;0;372.451;120.661;98.836;2.222.416;0;2.222.416
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;S4;I;2;MARINGA;PR;06/2017;52.814;3.661;0;1.212.566;-82.690;1.129.876;0;0;0;0;0;88.499;782.426;107.481;2.164.757;0;2.164.757
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;S5;I;2;BRASILIA;DF;06/2017;36;2.365;496.599;1.433.626;-49.953;1.383.673;0;0;0;0;0;15.460;231.834;28.110;2.158.077;0;2.158.077
CAIXA GERAL - PRUDENCIAL;1000080927;b1;S4;C;3;SAO PAULO;SP;06/2017;16.656;724.453;678.412;362.015;-20.589;341.426;0;0;0;0;0;374.204;1.511;3.498;2.140.161;0;2.140.161
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91586982;b3S;S4;I;2;NOVA PETROPOLIS;RS;06/2017;14.106;0;337.036;667.456;-45.959;621.497;0;0;0;0;0;48.024;1.048.308;69.052;2.138.024;0;2.138.024
