Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j);
;;;;;;;;;Depósito Total;;;;;;Obrigações por Operações Compromissadas (b);Recursos de Aceites e Emissão de Títulos;;;;;;Obrigações por Empréstimos e Repasses (d);Captações (e) = (a) + (b) + (c) + (d);;;;;;;
;;;;;;;;;Depósitos à Vista (a1);Depósitos de Poupança (a2);Depósitos Interfinanceiros (a3);Depósitos a Prazo (a4);Outros Depósitos (a5);Depósito Total (a);;Letras de Crédito Imobiliário (c1);Letras de Crédito do Agronegócio (c2);Letras Financeiras (c3);Obrigações por Títulos e Valores Mobiliários no Exterior (c4);Outros Recursos de Aceites e Emissão de Títulos (c5);Recursos de Aceites e Emissão de Títulos (c);;;;;;;;;
BANRISUL - PRUDENCIAL;1000080154;b1;S2;C;1;PORTO ALEGRE;RS;06/2017;2.653.093;7.844.713;261.871;33.591.234;6.988;44.357.899;4.484.261;877.686;0;1.089.325;0;0;1.967.012;3.325.288;54.134.459;523.030;9.262.657;63.920.146;33.345;6.602.843;70.556.334
BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;1000081593;b1;S2;I;1;FORTALEZA;CE;06/2017;288.938;2.117.379;1.539.553;6.252.643;765.950;10.964.463;992.834;0;209.646;0;1.020.328;0;1.229.974;2.806.035;15.993.306;0;31.332.875;47.326.181;0;3.288.522;50.614.703
CREDIT SUISSE - PRUDENCIAL;1000080219;b1;S2;C;3;SAO PAULO;SP;06/2017;247.901;0;0;2.863.419;0;3.111.320;17.444.729;0;0;295.638;0;30.759;326.397;6.232.078;27.114.524;3.031.316;12.456.543;42.602.384;19.953;3.828.179;46.450.516
BANCOOB - PRUDENCIAL;1000080879;b1;S3;C;2;BRASILIA;DF;06/2017;31.084;3.380.171;26.366.741;307.631;0;30.085.628;1.631.419;0;450.889;0;0;0;450.889;2.410.903;34.578.839;0;4.646.074;39.224.913;35;1.448.680;40.673.628
BNP PARIBAS - PRUDENCIAL;1000080673;b1;S3;C;3;SAO PAULO;SP;06/2017;496.975;0;218.421;5.350.887;129.563;6.195.846;1.055.058;0;444.172;2.870.372;0;285.871;3.600.414;5.207.850;16.059.168;2.720.670;17.826.507;36.606.345;34.246;3.244.629;39.885.220
SICREDI - PRUDENCIAL;1000080745;b1;S3;C;2;PORTO ALEGRE;RS;06/2017;79.589;7.753.682;5.420.582;20.634;0;13.274.487;14.403.549;0;349.198;262.269;0;0;611.467;7.462.963;35.752.465;26;1.598.566;37.351.057;0;1.259.940;38.610.997
JP MORGAN CHASE - PRUDENCIAL;1000080116;b1;S3;C;3;SAO PAULO;SP;06/2017;127.026;0;0;5.548.406;0;5.675.432;4.895.352;0;0;0;0;35.432;35.432;8.310.206;18.916.422;3.286.245;7.216.720;29.419.388;1.513;4.723.054;34.143.955
PAN;1000080257;b1;S3;C;2;SAO PAULO;SP;06/2017;43.944;0;11.981.281;3.523.538;0;15.548.763;1.103.852;1.512.556;148.681;826.598;0;7.162;2.494.998;138.045;19.285.658;168.823;4.387.934;23.842.415;388;3.460.210;27.303.013
ABC-BRASIL - PRUDENCIAL;1000080312;b1;S3;C;3;SAO PAULO;SP;06/2017;20.132;0;413.529;5.721.261;0;6.154.922;27.864;1.034.287;2.672.301;3.538.242;0;6.853;7.251.684;6.964.862;20.399.332;1.098.631;1.933.917;23.431.880;28.163;3.089.924;26.549.966
CCB - PRUDENCIAL;1000080295;b1;S3;C;3;SAO PAULO;SP;06/2017;80.704;9.122;285.710;2.387.149;0;2.762.685;4.201.702;97.352;131.394;89.735;55.066;297;373.845;7.647.111;14.985.342;58.948;8.298.870;23.343.160;29.480;1.154.501;24.527.141
BCO DAYCOVAL S.A - PRUDENCIAL;1000081744;b1;S3;C;2;SAO PAULO;SP;06/2017;551.361;0;371.470;4.338.680;7.396;5.268.907;1.615.635;562.008;455.641;5.343.040;1.724.391;0;8.085.080;2.557.673;17.527.295;7.103;3.017.234;20.551.632;96.418;2.827.658;23.475.708
BCO RABOBANK INTL BRASIL S.A. - PRUDENCIAL;1000081555;b1;S3;I;3;SAO PAULO;SP;06/2017;17.682;0;397;773.517;0;791.596;638.857;1.192.431;1.450.946;0;0;0;2.643.377;12.427.397;16.501.227;241.501;2.408.859;19.151.587;277;2.291.126;21.442.990
BOFA MERRILL LYNCH - PRUDENCIAL;1000080556;b1;S3;C;3;SAO PAULO;SP;06/2017;541.700;0;479.345;9.502.712;0;10.523.757;1.316.503;0;0;0;0;0;0;0;11.840.261;3.796.961;3.342.689;18.979.911;1.951;2.258.057;21.239.919
BANESTES - PRUDENCIAL;1000080147;b1;S3;C;1;VITORIA;ES;06/2017;919.443;2.515.313;127.240;6.553.452;16.644;10.132.091;7.406.874;447.478;245.880;0;0;0;693.358;382.238;18.614.562;0;749.243;19.363.805;3.924;1.351.527;20.719.256
BCO TOKYO-MITSUBISHI BM S.A. - PRUDENCIAL;1000081713;b1;S3;I;3;SAO PAULO;SP;06/2017;122.320;0;17.028;2.753.678;0;2.893.027;6.460;0;0;0;0;0;0;3.127.341;6.026.827;991.130;11.106.779;18.124.736;944;1.413.649;19.539.328
SOCIETE GENERALE - PRUDENCIAL;1000080264;b1;S3;C;3;SAO PAULO;SP;06/2017;6.584;0;255.186;465.066;0;726.836;1.289.246;0;0;0;0;0;0;4.099.035;6.115.116;526.535;10.172.799;16.814.450;21.579;1.280.772;18.116.801
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL;1000081311;b4;S3;C;1;PORTO ALEGRE;RS;06/2017;0;0;0;0;0;0;0;0;0;0;0;0;0;13.554.003;13.554.003;45;785.652;14.339.701;6.506;2.485.555;16.831.762
VOLKSWAGEN - PRUDENCIAL;1000080202;b2;S3;C;3;SAO PAULO;SP;06/2017;0;0;303.105;2.952.692;0;3.255.798;0;0;0;613.772;0;0;613.772;5.550.520;9.420.090;7.115;3.395.107;12.822.312;115.550;2.861.217;15.799.080
BCO DA AMAZONIA S.A. - PRUDENCIAL;1000081249;b1;S3;I;1;BELEM;PA;06/2017;710.161;495.457;22.545;1.382.173;728.119;3.338.456;119.993;0;426.780;0;0;0;426.780;819.461;4.704.690;0;9.002.042;13.706.732;0;1.977.392;15.684.123
BMG - PRUDENCIAL;1000080178;b1;S3;C;2;SAO PAULO;SP;06/2017;30.008;0;65.745;7.538.967;0;7.634.720;29.999;24.166;145.912;567.913;311.759;0;1.049.750;552.349;9.266.819;520.274;3.152.754;12.939.847;0;2.648.090;15.587.937
BRB - PRUDENCIAL;1000080288;b1;S3;C;1;BRASILIA;DF;06/2017;698.220;1.633.844;63.820;6.227.436;7.966;8.631.288;775.821;307.196;0;44.981;0;0;352.176;249.604;10.008.889;0;2.329.886;12.338.775;76;1.347.968;13.686.818
ALFA - PRUDENCIAL;1000080570;b1;S3;C;2;SAO PAULO;SP;06/2017;23.694;0;0;165.662;0;189.356;1.899.990;0;162.609;3.992.928;0;1.753.891;5.909.428;1.929.779;9.928.552;155.190;510.024;10.593.767;20.222;2.301.370;12.915.358
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL E SUDESTE - CENTRAL SICREDI SUL/SUDESTE;87437687;b3C;S3;I;2;PORTO ALEGRE;RS;06/2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.533.297;11.533.297;0;361.526;11.894.823
ING - PRUDENCIAL;1000080501;b1;S3;C;3;SAO PAULO;SP;06/2017;1.374;0;32.869;1.207.811;0;1.242.054;0;0;0;0;0;0;0;2.494.882;3.736.937;197.864;7.055.936;10.990.736;4.372;804.015;11.799.124
GMAC - PRUDENCIAL;1000080848;b2;S3;C;3;SAO PAULO;SP;06/2017;0;0;1.965.944;1.379.235;0;3.345.179;0;0;0;1.710.200;0;0;1.710.200;0;5.055.379;0;3.965.927;9.021.306;245.226;1.895.778;11.162.310
CREDIT AGRICOLE - PRUDENCIAL;1000080491;b1;S3;C;3;SAO PAULO;SP;06/2017;8.373;0;0;585.863;0;594.236;0;0;452.464;261.373;0;0;713.837;1.831.314;3.139.387;282.565;6.651.405;10.073.357;754;837.340;10.911.451
GOLDMAN SACHS - PRUDENCIAL;1000080714;b2;S3;C;3;SAO PAULO;SP;06/2017;0;0;3.130;189.560;0;192.691;2.043.720;0;0;0;0;0;0;2.539.525;4.775.935;3.615.621;927.094;9.318.651;0;1.461.485;10.780.135
MERCANTIL DO BRASIL - PRUDENCIAL;1000080123;b1;S3;C;2;BELO HORIZONTE;MG;06/2017;251.728;177.071;56.499;6.338.476;0;6.823.773;303.583;36.956;307.141;208.247;0;0;552.344;0;7.679.701;86;1.688.058;9.367.845;670;747.590;10.116.105
DEUTSCHE - PRUDENCIAL;1000080532;b1;S3;C;3;SAO PAULO;SP;06/2017;245.870;0;127.600;1.775.987;0;2.149.457;0;0;0;0;0;0;0;1.621.538;3.770.995;405.667;4.236.405;8.413.067;6.539;1.566.522;9.986.128
PINE - PRUDENCIAL;1000080374;b1;S3;C;2;SAO PAULO;SP;06/2017;26.985;0;113.702;3.572.665;0;3.713.352;465.401;687.773;503.863;135.690;89.235;0;1.416.560;911.570;6.506.884;1.064.058;176.860;7.747.802;100.326;1.126.706;8.974.834
MORGAN STANLEY - PRUDENCIAL;1000080628;b1;S3;C;3;SAO PAULO;SP;06/2017;0;0;0;1.860.113;0;1.860.113;266.659;0;0;0;0;373.863;373.863;988;2.501.623;1.354.688;2.138.718;5.995.029;0;2.923.369;8.918.398
MERCEDES-BENZ - PRUDENCIAL;1000080563;b2;S3;C;3;SAO PAULO;SP;06/2017;0;0;321.000;130.647;0;451.647;0;0;0;246.365;0;0;246.365;5.255.880;5.953.892;0;701.598;6.655.489;23.488;1.524.139;8.203.117
ORIGINAL - PRUDENCIAL;1000080903;b1;S3;C;2;SAO PAULO;SP;06/2017;108.600;0;157.643;2.750.387;0;3.016.631;401.290;923.426;790.808;145.723;0;1.265;1.861.223;98.766;5.377.910;19.596;316.437;5.713.944;6.874;2.211.568;7.932.386
BCO DES. DE MG S.A. - PRUDENCIAL;1000081328;b4;S3;I;1;BELO HORIZONTE;MG;06/2017;263;0;0;301;0;564;0;0;197.996;346.473;0;0;544.468;4.381.084;4.926.116;14.691;664.917;5.605.724;11.691;1.721.937;7.339.351
BCO CLASSICO S.A. - PRUDENCIAL;1000081665;b1;S3;C;2;RIO DE JANEIRO;RJ;06/2017;16;0;0;0;0;16;0;0;0;0;0;0;0;0;16;0;1.978.616;1.978.632;0;5.296.284;7.274.916
BANCO CNH INDUSTRIAL CAPITAL S.A - PRUDENCIAL;1000081407;b2;S3;I;3;CURITIBA;PR;06/2017;0;0;0;760.422;0;760.422;0;0;41.973;262.771;0;0;304.744;4.556.929;5.622.095;4.693;175.736;5.802.524;182.165;1.278.711;7.263.399
XP INVESTIMENTOS CCTVM S/A - PRUDENCIAL;1000082475;n2;S4;C;2;RIO DE JANEIRO;RJ;06/2017;0;0;0;0;0;0;655.003;0;0;0;0;0;0;229.151;884.154;272.061;4.928.895;6.085.111;179;1.015.480;7.100.769
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL;1000081720;b1;S3;I;3;SAO PAULO;SP;06/2017;81.418;0;0;2.225.712;1;2.307.131;141.379;0;0;0;0;0;0;2.600.772;5.049.282;145.082;967.743;6.162.107;3.708;907.007;7.072.822
COOPERATIVA CENTRAL DE CRÉDITO,POUPANÇA E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;b3C;S3;I;2;CURITIBA;PR;06/2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.859.177;6.859.177;0;193.352;7.052.529
BCO FIBRA S.A. - PRUDENCIAL;1000081483;b1;S3;C;2;SAO PAULO;SP;06/2017;39.146;0;12.716;3.633.696;0;3.685.558;122.960;469.854;382.805;155.256;0;0;1.007.915;244.012;5.060.445;102.556;661.284;5.824.286;8.783;1.013.881;6.846.950
APE POUPEX - PRUDENCIAL;1000081184;n1;S3;I;2;BRASILIA;DF;06/2017;0;0;51.979;0;785.078;837.057;0;315.000;0;0;0;0;315.000;0;1.152.057;0;104.032;1.256.089;0;5.433.707;6.689.796
JOHN DEERE - PRUDENCIAL;1000080343;b1;S4;C;3;INDAIATUBA;SP;06/2017;55.312;0;30.084;142.057;0;227.452;0;0;0;0;0;0;0;5.006.514;5.233.966;0;276.202;5.510.168;17.240;983.944;6.511.351
BCO DO EST. DO PA S.A. - PRUDENCIAL;1000081586;b1;S4;I;1;BELEM;PA;06/2017;569.151;802.592;613.157;2.906.683;0;4.891.582;312.446;0;0;71.960;0;0;71.960;1.350;5.277.339;0;278.305;5.555.644;0;909.286;6.464.930
BCO CSF S.A. - PRUDENCIAL;1000081610;b2;S3;I;3;SAO PAULO;SP;06/2017;0;0;33.622;0;0;33.622;211.755;0;0;426.380;0;0;426.380;0;671.757;0;3.825.068;4.496.825;0;1.959.208;6.456.034
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80160260;b3C;S4;I;2;FLORIANOPOLIS;SC;06/2017;85;0;0;3.731.942;631;3.732.658;0;0;0;0;0;0;0;252.606;3.985.264;0;1.976.722;5.961.986;0;284.249;6.246.236
HAITONG - PRUDENCIAL;1000080666;b2;S3;C;3;SAO PAULO;SP;06/2017;0;0;426.687;1.144.425;0;1.571.112;3.352.452;0;0;91.061;0;8.530;99.591;236.102;5.259.257;76.836;260.904;5.596.997;532;575.529;6.173.058
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;S4;I;2;BELO HORIZONTE;MG;06/2017;0;0;0;0;0;0;0;0;0;0;0;0;0;167.385;167.385;0;5.074.556;5.241.942;0;427.991;5.669.933
PORTO SEGURO - PRUDENCIAL;1000080642;n1;S4;C;2;SAO PAULO;SP;06/2017;0;0;841.039;0;0;841.039;0;0;0;205.839;0;0;205.839;116.418;1.163.295;11.553;3.692.525;4.867.373;0;578.013;5.445.387
PARANÁ BANCO - PRUDENCIAL;1000080233;b1;S4;C;2;CURITIBA;PR;06/2017;9.052;0;153.305;2.813.897;0;2.976.253;8.380;31.159;0;929.870;0;0;961.029;43.484;3.989.147;0;112.421;4.101.568;12;1.262.189;5.363.769
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;S4;I;2;BEBEDOURO;SP;06/2017;416.037;0;0;1.645.706;23.643;2.085.386;0;0;768.867;0;0;0;768.867;2.777;2.857.029;0;1.143.517;4.000.546;0;1.315.125;5.315.672
BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;1000081421;b2;S4;I;3;PORTO ALEGRE;RS;06/2017;0;0;0;44.494;0;44.494;0;0;0;0;0;0;0;4.018.581;4.063.075;0;185.247;4.248.322;67.683;871.574;5.187.579
BOCOM - PRUDENCIAL;1000084624;b1;S4;C;3;SALVADOR;BA;06/2017;140.124;0;18.807;860.305;0;1.019.235;743.716;45.471;1.034.230;759.681;158;0;1.839.539;796.887;4.399.378;7.257;153.904;4.560.539;8.232;571.808;5.140.579
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL;1000081562;b2;S4;I;3;SAO PAULO;SP;06/2017;0;0;447.735;194.521;0;642.257;0;0;0;921.422;0;0;921.422;2.277.908;3.841.587;172.129;426.663;4.440.379;50.453;581.171;5.072.003
HONDA - PRUDENCIAL;1000080611;b2;S4;C;3;SAO PAULO;SP;06/2017;0;0;2.462.415;42.010;0;2.504.425;0;0;0;0;0;0;0;335.664;2.840.089;45.022;616.492;3.501.602;5.534;1.529.948;5.037.084
SOFISA - PRUDENCIAL;1000080271;b1;S4;C;2;SAO PAULO;SP;06/2017;57.060;0;54.639;3.243.095;0;3.354.794;216.216;161.585;38.816;34.912;8.271;0;243.584;109.312;3.923.906;18;269.243;4.193.167;2.008;742.928;4.938.102
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;S4;I;2;RIBEIRAO PRETO;SP;06/2017;0;0;0;4.451.197;0;4.451.197;0;0;0;0;0;0;0;0;4.451.197;0;185.127;4.636.324;0;247.890;4.884.214
BCO DO EST. DE SE S.A. - PRUDENCIAL;1000081634;b1;S4;C;1;ARACAJU;SE;06/2017;579.251;1.150.660;119.506;1.849.876;1.274;3.700.567;38.591;28.017;0;40.628;0;0;68.645;82.892;3.890.695;0;563.205;4.453.900;54;347.433;4.801.386
CREFISA S.A. CFI - PRUDENCIAL;1000083632;b1;S4;C;2;SAO PAULO;SP;06/2017;1.249;0;0;54.863;0;56.112;0;0;0;0;0;0;0;4.072;60.184;0;350.699;410.883;29;4.216.411;4.627.323
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;S4;I;2;BELO HORIZONTE;MG;06/2017;99;0;0;68.629;0;68.728;0;0;0;0;0;0;0;0;68.728;0;4.289.434;4.358.161;0;175.277;4.533.438
BANCO FIDIS - PRUDENCIAL;1000081751;b2;S4;I;3;BETIM;MG;06/2017;0;0;155.552;2.160.918;0;2.316.471;115.049;0;0;1.017.333;0;0;1.017.333;102.312;3.551.164;4.756;309.751;3.865.672;1.154;644.529;4.511.355
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;S5;I;2;BLUMENAU;SC;06/2017;358.852;0;129.711;2.402.084;31.961;2.922.608;0;0;0;0;0;0;0;7.816;2.930.424;0;285.601;3.216.025;0;997.635;4.213.661
MIZUHO - PRUDENCIAL;1000080697;b1;S4;C;3;SAO PAULO;SP;06/2017;32.806;0;0;1.944.344;0;1.977.150;35.231;0;0;0;0;0;0;465.130;2.477.511;73.044;1.010.142;3.560.696;103;572.159;4.132.959
COOPERATIVA CENTRAL DE CRÉDITO DO CENTRO NORTE DO BRASIL   CENTRAL SICREDI CENTRO NORTE;33667205;b3C;S4;I;2;CUIABA;MT;06/2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.730.673;3.730.673;0;122.831;3.853.504
BANCO IBM S.A. - PRUDENCIAL;1000081689;b2;S4;I;3;RIO DE JANEIRO;RJ;06/2017;0;0;15.806;2.933.606;0;2.949.412;0;0;0;0;0;0;0;0;2.949.412;0;265.954;3.215.366;0;493.500;3.708.866
VOLVO - PRUDENCIAL;1000080769;b2;S4;C;3;CURITIBA;PR;06/2017;0;0;0;17.345;0;17.345;0;0;0;0;0;0;0;2.805.708;2.823.052;0;105.933;2.928.985;20.687;751.100;3.700.772
INTERMEDIUM - PRUDENCIAL;1000080996;b1;S4;C;2;BELO HORIZONTE;MG;06/2017;105.310;0;1.015;1.589.785;0;1.696.109;17.169;1.304.650;18.244;1.680;0;0;1.324.573;36.566;3.074.417;0;119.945;3.194.362;0;366.078;3.560.441
BADESUL DESENVOLVIMENTO AF/RS - PRUDENCIAL;1000081029;n1;S4;I;1;PORTO ALEGRE;RS;06/2017;0;0;0;0;0;0;0;0;0;0;0;0;0;2.764.186;2.764.186;0;131.872;2.896.058;91;660.845;3.556.995
INDUSVAL - PRUDENCIAL;1000080415;b1;S4;C;2;SAO PAULO;SP;06/2017;25.300;0;165.039;1.778.016;0;1.968.355;141.110;81.880;658.841;5.093;0;0;745.814;20.849;2.876.128;3.499;228.491;3.108.119;4.807;436.102;3.549.027
BCO CARGILL S.A. - PRUDENCIAL;1000081414;b1;S4;I;3;SAO PAULO;SP;06/2017;6.377;0;0;113.596;0;119.973;0;124.530;141.002;0;0;0;265.532;1.839.341;2.224.846;141.481;633.506;2.999.832;0;472.961;3.472.793
BCO MODAL S.A. - PRUDENCIAL;1000081658;b1;S4;C;2;RIO DE JANEIRO;RJ;06/2017;70.780;0;0;1.202.872;0;1.273.652;539.265;153.018;15.278;0;0;0;168.296;4.904;1.986.117;33.584;1.060.440;3.080.140;0;385.568;3.465.708
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;S4;I;3;SAO PAULO;SP;06/2017;206;0;70.089;1.664.919;0;1.735.214;0;0;0;21.673;0;0;21.673;1.036.183;2.793.069;50.975;120.128;2.964.173;0;501.168;3.465.341
MIDWAY S.A. - SCFI - PRUDENCIAL;1000083553;n1;S4;I;2;SAO PAULO;SP;06/2017;0;0;0;0;0;0;0;0;0;0;0;1.053.305;1.053.305;0;1.053.305;0;1.399.606;2.452.911;0;752.580;3.205.491
BCO CATERPILLAR S.A. - PRUDENCIAL;1000081397;b2;S4;C;3;SAO PAULO;SP;06/2017;0;0;210.783;0;0;210.783;0;0;0;0;0;0;0;1.932.821;2.143.604;2.289;103.768;2.249.660;14.596;851.137;3.115.393
SOCOPA - PRUDENCIAL;1000080381;b1;S4;C;2;SAO PAULO;SP;06/2017;67.709;0;12.658;638.241;47.609;766.216;987.113;46.054;42.518;0;0;0;88.573;38.345;1.880.247;4.247;999.253;2.883.747;0;224.224;3.107.971
COOPERATIVA CENTRAL DE CRÉDITO URBANO - CECRED;5463212;b3C;S4;I;2;BLUMENAU;SC;06/2017;0;0;0;2.597.202;0;2.597.202;0;0;0;0;0;0;0;112.585;2.709.786;0;131.972;2.841.759;0;214.006;3.055.764
INDUSTRIAL DO BRASIL - PRUDENCIAL;1000080477;b1;S4;C;2;SAO PAULO;SP;06/2017;46.359;0;117.645;1.094.145;0;1.258.149;119.892;221.835;0;242.183;0;0;464.018;512.616;2.354.676;0;118.972;2.473.648;1.078;504.208;2.978.934
STANDARD CHARTERED BI S.A. - PRUDENCIAL;1000081373;b2;S4;I;3;SAO PAULO;SP;06/2017;0;0;0;1.214.768;0;1.214.768;0;0;0;0;0;0;0;224.917;1.439.685;69.238;989.532;2.498.455;0;312.055;2.810.510
OMNI - PRUDENCIAL;1000080460;b1;S4;C;2;SAO PAULO;SP;06/2017;0;0;0;608.223;0;608.223;0;0;0;0;0;1.459.387;1.459.387;0;2.067.609;0;444.303;2.511.912;4.023;278.574;2.794.509
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;S4;I;2;SERTAOZINHO;SP;06/2017;188.644;0;0;860.076;7.423;1.056.143;0;0;380.955;0;0;0;380.955;89.417;1.526.515;0;908.457;2.434.972;0;349.330;2.784.302
PERNAMBUCANAS - PRUDENCIAL;1000080305;n1;S4;C;2;SAO PAULO;SP;06/2017;0;0;308.796;0;0;308.796;0;0;0;0;0;93.722;93.722;0;402.519;0;1.540.396;1.942.915;0;588.168;2.531.083
RODOBENS - PRUDENCIAL;1000080855;b1;S4;C;2;SAO PAULO;SP;06/2017;4.092;0;752;126.468;0;131.311;6.777;375.644;0;44.978;0;0;420.622;338.803;897.513;1.763;557.758;1.457.035;1.671;1.066.157;2.524.863
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE - CENTRAL SICREDI NORTE/NORDESTE;70119680;b3C;S4;I;2;CABEDELO;PB;06/2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.358.123;2.358.123;0;149.900;2.508.023
