Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o);
;;;;;;;;;Patrimônio de Referência Nível I para Comparação com RWA;;;Capital Nível II (d);Patrimônio de Referência para Comparação com o RWA (e) = (c) + (d);RWA para Risco de Crédito (f);RWA para Risco de Mercado;;;;;RWA para Risco Operacional (h);Ativos Ponderados pelo Risco (RWA) (i) = (f) + (g) + (h);;;;;;;
;;;;;;;;;Capital Principal para Comparação com RWA (a);Capital Complementar (b);Patrimônio de Referência Nível I para Comparação com RWA (c) = (a) + (b);;;;RWAcam (g1);RWAcom (g2);RWAjur (g3);RWAacs (g4);RWA para Risco de Mercado (g) = (g1) + (g2) + (g3) + (g4);;;;;;;;;
BB;49906;b1;;C;1;BRASILIA;DF;03/2013;NA;NA;73.271.941;44.005.402;113.665.253;647.215.364;0;28.031;2.916.212;6.648;2.950.891;33.436.225;683.602.480;NA;NA%;NA%;16,63%;NA%;24,71%
ITAU;10069;b1;;C;2;SAO PAULO;SP;03/2013;NA;NA;80.912.489;39.700.707;120.186.700;568.320.527;0;769.527;28.270.782;1.992.164;31.032.473;36.720.329;636.073.329;NA;NA%;NA%;18,90%;NA%;47,21%
BRADESCO;10045;b1;;C;2;OSASCO;SP;03/2013;NA;NA;67.783.029;28.740.476;96.394.618;500.385.890;12.407.700;118.227;77.250.376;6.745.481;96.521.783;21.792.200;618.699.873;NA;NA%;NA%;15,58%;NA%;43,67%
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;b4;;I;1;RIO DE JANEIRO;RJ;03/2013;NA;NA;48.354.961;36.152.967;84.288.009;525.806.446;8.320.158;0;15.483.739;0;23.803.896;10.062.016;559.672.358;NA;NA%;NA%;15,06%;NA%;47,98%
CAIXA ECONOMICA FEDERAL;360305;b1;;I;1;BRASILIA;DF;03/2013;NA;NA;29.018.631;29.018.631;56.992.371;377.750.466;0;0;4.549.903;0;4.549.903;19.188.863;401.489.232;NA;NA%;NA%;14,20%;NA%;12,06%
SANTANDER;30379;b1;;C;3;SAO PAULO;SP;03/2013;NA;NA;63.294.437;4.474.643;67.717.053;279.088.025;0;7.673;19.428.808;851.136;20.287.617;15.720.333;315.095.974;NA;NA%;NA%;21,49%;NA%;33,65%
HSBC;51152;b1;;C;3;CURITIBA;PR;03/2013;NA;NA;9.980.436;2.361.947;12.342.383;77.706.992;1.199.292;0;6.695.474;50.382;7.945.148;9.579.193;95.231.333;NA;NA%;NA%;12,96%;NA%;33,23%
VOTORANTIM;51011;b1;;C;2;SAO PAULO;SP;03/2013;NA;NA;7.595.235;3.834.977;11.430.213;77.218.739;0;26.345;4.038.382;194.836;4.259.564;2.564.749;84.043.052;NA;NA%;NA%;13,60%;NA%;2,50%
BTG PACTUAL;49944;b1;;C;2;RIO DE JANEIRO;RJ;03/2013;NA;NA;10.540.473;5.270.237;15.023.150;49.297.824;2.136.719;2.909.042;19.730.937;5.216.925;29.993.623;2.865.213;82.156.659;NA;NA%;NA%;18,29%;NA%;34,71%
SAFRA;10083;b1;;C;2;SAO PAULO;SP;03/2013;NA;NA;7.081.632;2.242.925;9.324.557;58.784.534;1.590.623;165.678;2.140.169;217.723;4.114.193;3.132.448;66.031.176;NA;NA%;NA%;14,12%;NA%;23,26%
