Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k);
;;;;;;;;;Receitas de Intermediação Financeira;;;;;;;Despesas de Intermediação Financeira;;;;;;Resultado de Intermediação Financeira (c) = (a) + (b);Rendas de Prestação de Serviços (d1);Rendas de Tarifas Bancárias (d2);Despesas de Pessoal (d3);Despesas Administrativas (d4);Despesas Tributárias (d5);Resultado de Participações (d6);Outras Receitas Operacionais (d7);Outras Despesas Operacionais (d8);Outras Receitas/Despesas  Operacionais (d) = (d1) + (d2) + (d3) + (d4) + (d5) + (d6) + (d7) + (d8);;;;;;;;
;;;;;;;;;Rendas de Operações de Crédito (a1);Rendas de Operações de Arrendamento Mercantil (a2);Rendas de Operações com TVM (a3);Rendas de Operações com Instrumentos Financeiros Derivativos (a4);Resultado de Operações de Câmbio (a5);Rendas de Aplicações Compulsórias (a6);Receitas de Intermediação Financeira (a) = (a1) + (a2) + (a3) + (a4) + (a5) + (a6);Despesas de Captação (b1);Despesas de Obrigações por Empréstimos e Repasses (b2);Despesas de Operações de Arrendamento Mercantil (b3);Resultado de Operações de Câmbio (b4);Resultado de Provisão para Créditos de Difícil Liquidação (b5);Despesas de Intermediação Financeira (b) = (b1) + (b2) + (b3) + (b4) + (b5);;;;;;;;;;;;;;;;;;
JP MORGAN CHASE;20107;b1;;C;3;SAO PAULO;SP;09/2011;10.558;0;599.557;1.828.104;0;0;2.438.219;-62.747;-1.957.133;0;-11.619;-336;-2.031.835;406.384;48.696;9;-93.259;-35.532;-49.503;0;64.564;-13.211;-78.235;328.149;2.798;330.947;-133.732;-2.278;194.937;0
BBM;30207;b1;;C;2;SALVADOR;BA;09/2011;21.996;9.567;1.799.571;23.000;54.463;0;1.908.597;-1.788.917;-36.472;-8.549;0;-3.151;-1.837.089;71.508;10.852;3;-8.473;-11.992;-1.771;12.988;2.864;-65.284;-60.813;10.695;-27;10.667;-544;0;10.124;-7.482
CREDIT SUISSE;30771;b1;;C;3;SAO PAULO;SP;09/2011;88.205;0;1.760.329;-74.379;43.050;0;1.817.206;-994.765;-717.488;0;0;-37.513;-1.749.766;67.440;176.365;0;-106.414;-36.029;-24.187;75.914;159.559;-169.531;75.678;143.118;0;143.118;-18.850;0;124.268;0
BANRISUL;30173;b1;;C;1;PORTO ALEGRE;RS;09/2011;1.146.366;13.211;330.512;0;106.386;76.653;1.673.129;-496.800;-302.791;-8.913;0;-58.588;-867.092;806.036;29.422;129.405;-290.311;-172.009;-56.923;30.807;59.151;-177.408;-447.866;358.171;-1.772;356.398;-101.285;-15.843;239.270;-58.296
BMG;30290;b1;;C;2;BELO HORIZONTE;MG;09/2011;899.954;26.975;133.510;561.266;0;0;1.621.705;-803.143;-2.303;-24.384;-11.792;-158.173;-999.794;621.911;5.687;24.011;-28.944;-500.315;-10.543;670;413.475;-114.170;-210.130;411.781;985;412.766;-9.648;-10.496;392.622;0
BIC;32119;b1;;C;2;SAO PAULO;SP;09/2011;592.102;67.629;132.915;361.236;201.303;40;1.355.225;-551.715;-334.127;-41.936;0;-166.952;-1.094.730;260.495;9.514;9.804;-48.114;-44.282;-22.547;106;2.767;-131.610;-224.364;36.131;-1.621;34.510;24.733;-7.000;52.243;-25.835
BTG PACTUAL;49944;b1;;C;2;RIO DE JANEIRO;RJ;09/2011;257.794;0;955.141;-32.967;79.867;0;1.259.835;-1.052.146;-373.458;0;0;-16.007;-1.441.610;-181.775;222.538;8.510;-54.854;-70.153;-50.414;-180.317;584.224;-54.629;404.905;223.130;-13;223.117;45.376;-95.120;173.372;0
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;;I;1;FORTALEZA;CE;09/2011;572.574;0;367.940;69.208;113.963;7.737;1.131.422;-372.950;-419.911;0;0;-7.229;-800.090;331.332;334.181;8.318;-250.486;-205.959;-44.698;0;272.753;-212.821;-98.711;232.621;203;232.824;-91.253;-22.468;119.103;-32.956
PINE;50304;b1;;C;2;SAO PAULO;SP;09/2011;202.191;0;146.334;77.775;678.481;0;1.104.781;-242.759;-775.260;0;0;-12.359;-1.030.378;74.403;14.004;1.272;-17.621;-20.109;-6.961;528;16.525;-2.879;-15.241;59.162;501;59.663;-11.456;-10.147;38.061;-13.100
PANAMERICANO;31323;b1;;C;2;SAO PAULO;SP;09/2011;487.469;144.592;11.495;426.193;306;0;1.070.055;-603.737;-5;-101.991;0;-337.046;-1.042.779;27.276;46.688;57.521;-24.743;-271.783;-26.241;8.977;44.422;-113.921;-279.080;-251.804;-12.237;-264.041;281.247;0;17.206;0
BANCO VOLKSWAGEN S.A.;59109165;b2;;I;3;SAO PAULO;SP;09/2011;625.743;244.163;15.875;88.844;0;0;974.625;-228.851;-260.170;-200.638;0;-115.013;-804.672;169.953;0;36.004;-10;-54.514;-11.564;10.643;20.985;-104.548;-103.003;66.950;1.970;68.919;-20.913;0;48.006;0
BNP PARIBAS;51516;b1;;C;3;SAO PAULO;SP;09/2011;314.106;40.118;351.392;138.971;119.361;0;963.949;-187.947;-442.030;-28.230;0;-23.312;-681.519;282.430;34.988;8.284;-52.917;-134.178;-16.193;24.986;126.962;-70.837;-78.905;203.525;3.213;206.738;-71.821;-6.214;128.703;0
CRUZEIRO DO SUL;50720;b1;;C;2;SAO PAULO;SP;09/2011;245.418;0;316.542;385.743;13.186;0;960.888;-720.237;-398;0;0;-10.791;-731.425;229.463;7.614;48.718;-30.758;-75.585;-7.104;-1.530;14.741;-142.911;-186.815;42.648;23;42.671;-18.671;0;24.000;0
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;b1;;I;3;SAO PAULO;SP;09/2011;440.517;0;152.024;109.350;205.039;0;906.930;-77.049;-700.897;0;0;-17.908;-795.854;111.075;10.802;1.262;-24.622;-12.863;-4.984;2.694;87;-6.713;-34.335;76.740;511;77.251;-30.633;-990;45.628;0
BANCO DAYCOVAL S.A.;62232889;b1;;I;2;SAO PAULO;SP;09/2011;415.550;0;110.791;224.908;64.422;0;815.670;-375.804;-190.740;0;0;-39.512;-606.056;209.614;4.008;9.816;-32.430;-47.686;-17.999;4.178;26.911;-11.850;-65.051;144.563;-2.129;142.434;-34.712;-12.041;95.680;-39.445
SOCIETE GENERALE;31859;b1;;C;3;SAO PAULO;SP;09/2011;219.495;34.965;85.521;443.873;25.832;0;809.685;-48.634;-496.683;-27.502;0;-52.161;-624.980;184.706;11.271;4.676;-30.185;-133.468;-4.589;4.171;45.596;-122.436;-224.965;-40.259;411;-39.848;-645;0;-40.493;0
FIBRA;49951;b1;;C;2;SAO PAULO;SP;09/2011;425.491;0;88.676;138.484;154.632;0;807.283;-404.133;-224.609;-40;0;-94.922;-723.705;83.578;29.970;721;-58.713;-93.393;-10.166;57.872;8.318;-51.547;-116.939;-33.361;-933;-34.294;38.270;-4.346;-370;0
MERCANTIL DO BRASIL;20152;b1;;C;2;BELO HORIZONTE;MG;09/2011;494.785;2.757;110.266;106.723;12.651;2.976;730.158;-259.264;-32.828;-1.894;0;-65.729;-359.716;370.442;14.891;14.166;-77.966;-142.186;-2.928;3.942;21.008;-170.490;-339.562;30.880;433;31.313;-11.696;-7;19.611;0
ALFA;51293;b1;;C;2;SAO PAULO;SP;09/2011;324.267;126.014;150.424;-72.967;35.844;0;563.582;-227.226;-77.995;-106.452;0;-3.517;-415.190;148.391;6.608;7.673;-35.270;-24.941;-6.323;3.805;3.256;-34.700;-79.891;68.500;-222;68.279;-25.335;-2.897;40.046;0
ABC-BRASIL;41856;b1;;C;3;SAO PAULO;SP;09/2011;326.073;0;73.233;119.228;0;0;518.534;-298.591;-57.544;0;-98.286;-21.378;-475.799;42.735;28.458;1.581;-28.118;-16.891;-8.591;23.824;107.875;-64.585;43.552;86.287;2.558;88.845;-13.337;-16.981;58.528;-20.168
MERCEDES-BENZ;51262;b2;;C;3;SAO PAULO;SP;09/2011;180.711;274.604;6.893;0;0;0;462.208;-10.490;-93.868;-258.784;0;-27.314;-390.456;71.752;3;4.888;-12.733;-13.827;-10.072;0;11.260;-4.861;-25.342;46.410;-1.558;44.853;-17.793;0;27.059;0
BANCO COOPERATIVO SICREDI S.A.;1181521;b1;;I;2;PORTO ALEGRE;RS;09/2011;150.390;0;289.452;-456;10.321;5.864;455.572;-308.589;-89.449;0;0;-1.898;-399.937;55.635;7.161;7;-17.738;-22.705;-3.661;1.705;5.937;-2.129;-31.425;24.210;-3;24.208;-8.731;0;15.477;0
DEUTSCHE;51183;b1;;C;3;SAO PAULO;SP;09/2011;113.429;0;179.262;121.550;29.585;0;443.826;-252.624;-126.047;0;0;-2.000;-380.671;63.155;39.821;40;-60.061;-17.513;-4.445;30;134.532;-10.117;82.287;145.442;7.657;153.099;-59.734;0;93.365;0
BRB;31976;b1;;C;1;BRASILIA;DF;09/2011;340.460;0;89.543;-2.628;1.284;7.645;436.304;-163.220;-695;0;0;-87.709;-251.625;184.679;7.179;25.134;-99.359;-62.902;-16.131;8.037;37.197;-37.317;-138.162;46.517;-2.605;43.912;3.251;-5.320;41.843;0
BES;51482;b2;;C;3;SAO PAULO;SP;09/2011;44.257;0;251.555;115.071;776;0;411.658;-384.452;-2.944;0;0;-479;-387.875;23.783;17.338;1.223;-11.611;-11.148;-2.082;3.560;4.639;-703;1.215;24.997;35;25.032;-9.508;0;15.524;0
TOYOTA;51334;b2;;C;3;SAO PAULO;SP;09/2011;90.380;154.478;14.099;149.615;0;0;408.571;-45.181;-186.764;-137.025;0;-7.740;-376.709;31.861;24;5.785;-6.237;-18.998;-5.551;0;1.171;-426;-24.232;7.630;80;7.710;-3.061;-793;3.855;0
ORIGINAL;51781;b1;;C;2;PORTO ALEGRE;RS;09/2011;24.530;0;130.480;237.279;2.377;0;394.666;-51.731;0;0;0;-41.089;-92.820;301.847;691;0;-10.005;-34.656;-9.035;-3.765;3.522;-1.991;-55.238;246.608;-71;246.537;-100.167;0;146.370;0
BANCO GMAC S.A.;59274605;b2;;I;3;SAO PAULO;SP;09/2011;178.773;179.590;7.087;0;0;0;365.450;-74.756;0;-147.751;0;-18.382;-240.888;124.561;4.399;33.446;-5.448;-86.292;-13.333;1.493;52.634;-25.502;-38.603;85.958;71;86.029;-18.577;0;67.451;-21.517
BANESTES;30159;b1;;C;1;VITORIA;ES;09/2011;168.245;19.373;152.114;264;5.703;7.470;353.169;-205.057;-4.568;-14.358;0;-58.864;-282.846;70.323;35.512;14.215;-54.280;-47.070;-10.446;-469;6.283;-13.906;-70.161;162;-390;-228;4.927;-2.186;2.513;-11.787
BANCOOB;51750;b1;;C;2;BRASILIA;DF;09/2011;87.638;0;225.783;10.720;0;3.282;327.423;-272.379;-10.992;0;0;-2.876;-286.247;41.176;31.149;17;-12.007;-24.675;-3.375;406;8.593;-23.353;-23.245;17.932;1.526;19.457;-7.204;-436;11.818;0
BANCO BVA S.A.;32254138;b1;;I;2;RIO DE JANEIRO;RJ;09/2011;214.677;0;67.686;12.875;0;0;295.238;-150.646;-4.220;0;-7.510;-49.860;-212.237;83.001;13.405;1.488;-18.738;-103.216;-2.040;39.870;1.395;-11.710;-79.546;3.455;-7.276;-3.821;15.156;0;11.335;0
GOLDMAN SACHS;51585;b2;;C;3;SAO PAULO;SP;09/2011;1.315;0;117.456;144.656;17.970;0;281.396;-9.065;-224.928;0;0;0;-233.993;47.403;47.405;0;-39.845;-16.189;-4.305;0;14.539;-8.340;-6.735;40.668;-6;40.662;-30.902;0;9.760;0
BANCO DA AMAZONIA S.A.;4902979;b1;;I;1;BELEM;PA;09/2011;86.422;0;165.298;0;21.834;624;274.179;-54.357;-102.502;0;0;-17.257;-174.117;100.062;81.172;13.138;-81.823;-56.905;-13.848;0;76.979;-83.115;-64.403;35.659;-4.004;31.654;-42.703;0;-11.048;0
BANCO IBM S.A.;34270520;b2;;I;3;RIO DE JANEIRO;RJ;09/2011;12.106;247.496;13.114;0;0;0;272.716;-40.828;-15.390;-197.442;0;-19.032;-272.691;25;0;0;0;-6.647;-1.298;0;8.694;-5.947;-5.199;-5.173;6;-5.168;-8.084;0;-13.252;0
SOFISA;31873;b1;;C;2;SAO PAULO;SP;09/2011;106.267;71.014;47.535;30.018;17.579;0;272.413;-77.232;-106.353;-52.728;0;-7.337;-243.650;28.762;166;2.574;-14.994;-22.482;-2.249;14.037;3.674;-14.690;-33.964;-5.202;-5.185;-10.387;17.793;-3.636;3.769;-12.238
BARCLAYS;51705;b1;;C;3;SAO PAULO;SP;09/2011;6.149;0;120.800;93.998;0;0;220.948;-74.420;-2.054;0;-117.793;-9.216;-203.483;17.464;26.178;0;-17.925;-10.351;-727;1.686;2.093;-4.304;-3.350;14.114;5.270;19.384;-11.067;-7.273;1.044;0
CREFISA S.A.-CREDITO, FINANCIAMENTO E INVESTIMENTOS;60779196;n1;;I;2;SAO PAULO;SP;09/2011;210.254;0;7.505;0;0;0;217.759;0;0;0;0;-29.332;-29.332;188.426;7;0;-2.348;-65.435;-11.436;0;36.957;0;-42.254;146.173;-27;146.146;-57.000;0;89.146;-6.150
BONSUCESSO;50706;b1;;C;2;BELO HORIZONTE;MG;09/2011;152.947;0;13.795;42.070;0;0;208.812;-58.497;-59;0;0;-25.337;-83.894;124.918;1.564;997;-4.852;-62.429;-3.803;5.443;4.416;-62.771;-121.435;3.483;-1.042;2.440;1.017;0;3.458;0
BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S.A.;60498557;b1;;I;3;SAO PAULO;SP;09/2011;11.809;0;62.772;67.212;62.246;0;204.039;-15.072;-133.225;0;0;543;-147.754;56.285;865;67;-8.445;-8.623;-298;0;1.613;-7.041;-21.860;34.425;379;34.804;-7.399;0;27.405;0
BANCO CSF S.A.;8357240;b2;;I;3;SAO PAULO;SP;09/2011;195.401;0;8.218;0;0;0;203.620;-8.589;0;0;0;-80.506;-89.094;114.525;34.889;32.920;-8.614;-80.313;-22.489;0;13.601;-21.477;-51.482;63.043;0;63.043;-19.074;0;43.969;0
INDUSVAL;50531;b1;;C;2;SAO PAULO;SP;09/2011;76.379;0;93.936;-35.101;67.929;0;203.143;-88.213;-79.652;0;0;-13.779;-181.644;21.498;3.510;2.165;-17.743;-13.558;-2.024;324;11.100;-781;-17.008;4.490;1.430;5.920;3.147;-1.723;7.344;-7.800
BANIF;20255;b1;;C;3;SAO PAULO;SP;09/2011;88.833;0;30.660;23.957;54.086;0;197.536;-57.247;-63.513;0;0;5.968;-114.792;82.744;16.305;410;-16.514;-23.347;-2.268;-173;5.243;-63.379;-83.723;-979;4.058;3.079;-1.464;0;1.616;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;;I;1;PORTO ALEGRE;RS;09/2011;154.548;0;41.253;0;0;0;195.801;0;-75.461;0;0;-30.327;-105.788;90.013;4.025;0;-26.121;-6.039;-5.405;0;27;-4.376;-37.890;52.123;252;52.375;-22.042;0;30.332;0
BANCO STANDARD DE INVESTIMENTOS S.A.;4866275;b2;;I;3;SAO PAULO;SP;09/2011;2.143;0;41.545;127.362;21.888;0;192.938;-32.140;-99.394;0;0;242;-131.292;61.646;3.674;0;-23.418;-6.904;-3.079;0;8.522;-8;-21.213;40.433;80;40.513;-16.393;0;24.120;0
BOFA MERRILL LYNCH;51255;b1;;C;3;SAO PAULO;SP;09/2011;470;0;98.144;34.855;59.028;0;192.497;-30.753;-103.289;0;0;0;-134.042;58.455;87.301;1;-53.628;-19.360;-8.384;0;24.201;-17.492;12.638;71.094;-38;71.056;-28.430;0;42.626;0
RURAL;31244;b1;;C;2;BELO HORIZONTE;MG;09/2011;160.249;629;22.315;-16.792;25.061;0;191.462;-109.002;-36.756;-588;0;-43.212;-189.558;1.904;2.363;3.060;-28.619;-56.040;-748;23.005;8.513;-32.008;-80.474;-78.570;7.587;-70.983;42.875;0;-28.107;0
PERNAMBUCANAS;40699;n1;;C;2;SAO PAULO;SP;09/2011;178.174;0;4.367;0;0;0;182.540;-12.700;0;0;-130;-72.276;-85.107;97.433;1.189;6.284;-14.342;-30.359;-347;0;8.131;-24.763;-54.208;43.226;-5;43.221;-15.055;0;28.165;0
BANCO CNH CAPITAL S.A.;2992446;b2;;I;3;CURITIBA;PR;09/2011;109.030;50.608;15.725;-14;0;0;175.349;-16.842;-19.545;-44.708;0;-26.002;-107.097;68.252;584;2;-6.013;-9.251;-3.583;0;5.715;-7.596;-20.142;48.110;-43;48.067;-19.125;-469;28.472;0
WESTLB;51554;b1;;I;3;SAO PAULO;SP;09/2011;29.678;0;29.938;42.978;64.895;0;167.489;-113.715;-44.229;0;0;937;-157.008;10.481;7.570;122;-6.562;-5.096;-1.578;7.877;19.805;-7.557;14.581;25.061;13;25.074;-6.894;-383;17.797;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;b1;;I;3;SAO PAULO;SP;09/2011;22.636;0;46.036;8.536;82.881;0;160.089;-17.724;-112.226;0;0;-176;-130.126;29.963;821;1;-5.457;-3.162;-1.101;21;714;-10.591;-18.754;11.209;68;11.278;-3.461;-157;7.660;0
ING;51073;b1;;C;3;SAO PAULO;SP;09/2011;10.766;0;35.350;18.944;88.744;0;153.804;-4.727;-119.068;0;0;-2.296;-126.091;27.712;189;0;-5.534;1.237;-878;0;1.844;-1.671;-4.813;22.899;0;22.899;-10.622;-170;12.106;0
J.MALUCELLI;30881;b1;;C;2;CURITIBA;PR;09/2011;109.594;0;13.569;24.932;0;0;148.096;-54.739;0;0;0;-13.377;-68.116;79.980;2.256;662;-5.232;-37.523;-2.689;13.043;3.464;-32.117;-58.136;21.843;55;21.898;2.795;-77;24.616;-15.764
BANCO FIDIS S/A;62237425;b2;;I;3;BETIM;MG;09/2011;123.681;5.395;17.726;-235;0;0;146.567;-83.222;-13.113;-3.884;0;-8.984;-109.203;37.364;248;622;-2.868;-7.422;-2.523;0;4.674;-3.093;-10.362;27.001;-395;26.607;-1.080;-115;25.411;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;;I;2;SAO PAULO;SP;09/2011;137.849;0;5.436;0;5;0;143.289;-7.934;0;0;0;-24.113;-32.047;111.242;19.053;2.227;-2.132;-34.934;-8.353;0;355;-56.739;-80.522;30.720;70;30.790;-12.313;0;18.477;0
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;;I;1;BELEM;PA;09/2011;111.433;0;29.652;0;25;1.904;143.014;-45.839;0;0;0;-997;-46.836;96.179;2.659;7.124;-33.620;-28.186;-5.475;0;699;-1.580;-58.378;37.801;-101;37.700;-18.877;-134;18.689;-7.809
BANCO CARGILL S.A.;3609817;b1;;I;3;SAO PAULO;SP;09/2011;37.188;0;10.364;28.611;65.905;0;142.068;-8.137;-146.106;0;0;-2.596;-156.839;-14.771;24;0;-1.265;-1.887;-977;0;29.775;-155;25.514;10.743;0;10.743;-6.134;0;4.609;0
MORGAN STANLEY;51413;b1;;C;3;SAO PAULO;SP;09/2011;0;0;90.435;49.783;0;0;140.218;-35.691;0;0;-428;0;-36.119;104.099;41.244;0;0;-9.546;-7.038;3.342;4.621;-3.625;28.998;133.096;0;133.096;-51.886;0;81.210;0
CREDIT AGRICOLE;51066;b1;;C;3;SAO PAULO;SP;09/2011;3.146;0;26.479;19.129;90.842;0;139.596;-9.608;-201.942;0;0;266;-211.284;-71.688;6.255;1;-11.862;-5.635;-1.426;-1.167;115.386;-12.679;88.873;17.185;134;17.319;-1.482;-1.073;14.764;0
COOPERATIVA CENTRAL DE CRÉDITO DO RIO GRANDE DO SUL E SANTA CATARINA - CENTRAL SICREDI SUL;87437687;b3C;;I;2;PORTO ALEGRE;RS;09/2011;3.632;0;135.130;0;0;0;138.762;-135.418;0;0;0;336;-135.082;3.680;0;0;-8.746;35.518;0;-38;590;-31.506;-4.182;-502;8;-494;1;0;-494;0
PSA FINANCE;51365;b2;;C;3;SAO PAULO;SP;09/2011;66.954;55.815;1.032;11.157;0;0;134.958;-30.508;-16.151;-44.019;0;-9.185;-99.864;35.095;639;11.906;-3.244;-14.956;-5.861;0;0;-19.027;-30.542;4.553;-201;4.352;2.430;-211;6.571;-7.283
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97406706;n1;;I;3;BARUERI;SP;09/2011;0;129.637;169;0;0;0;129.806;0;-19.832;-90.838;0;-2.410;-113.081;16.725;0;0;-2;-3.509;-1.283;0;483;-46;-4.358;12.368;66;12.434;-4.989;0;7.445;0
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;;I;1;ARACAJU;SE;09/2011;98.821;0;23.603;0;0;4.046;126.469;-44.100;-1.579;0;0;-8.340;-54.019;72.450;17.359;3.440;-25.589;-16.980;-5.400;49;112;-539;-27.548;44.902;-412;44.490;-14.811;-3.079;26.600;-2.646
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;;I;2;BLUMENAU;SC;09/2011;100.343;0;25.399;0;0;0;125.742;-42.654;-1.011;0;0;-6.218;-49.882;75.860;9.211;0;-20.217;-29.631;-110;0;25;-2.307;-43.029;32.831;-113;32.717;0;-2.172;30.545;0
BANCO TRIANGULO S.A.;17351180;b1;;I;2;UBERLANDIA;MG;09/2011;96.046;0;12.446;9.650;0;0;118.142;-34.149;-12.951;0;0;-36.939;-84.039;34.103;4.416;13.140;-19.506;-31.483;-4.877;872;12.209;-2.610;-27.839;6.265;-20;6.244;-1.751;-200;4.293;0
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;b2;;I;3;PORTO ALEGRE;RS;09/2011;75.955;19.871;6.071;14.535;0;0;116.431;-3.884;-51.948;-12.430;0;-81.256;-149.517;-33.086;25.762;113;-7.950;-6.733;-4.580;0;1.030;-1.657;5.986;-27.100;128;-26.972;10.818;0;-16.154;0
