Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Patrimônio de Referência para Comparação com o RWA;Índice de Basileia;Índice de Imobilização;Número de Agências;Número de Postos de Atendimento;
BANRISUL - PRUDENCIAL;1000080154;b1;S2;C;1;PORTO ALEGRE;RS;06/2017;70.556.334;30.905.386;63.953.492;54.134.459;6.602.843;316.205;6.169.931;15,67%;9,00%;537;158
BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;1000081593;b1;S2;I;1;FORTALEZA;CE;06/2017;50.614.703;11.955.370;47.326.181;15.993.306;3.288.522;298.041;5.958.135;15,38%;3,28%;318;2
CREDIT SUISSE - PRUDENCIAL;1000080219;b1;S2;C;3;SAO PAULO;SP;06/2017;46.450.516;5.020.149;42.622.337;27.114.524;3.828.179;39.551;5.065.948;17,22%;4,09%;6;0
BANCOOB - PRUDENCIAL;1000080879;b1;S3;C;2;BRASILIA;DF;06/2017;40.673.628;11.973.497;39.224.948;34.578.839;1.448.680;100.863;1.439.544;17,01%;6,87%;4;0
BNP PARIBAS - PRUDENCIAL;1000080673;b1;S3;C;3;SAO PAULO;SP;06/2017;39.885.220;13.047.652;36.640.591;16.059.168;3.244.629;-25.599;3.828.717;15,57%;1,58%;5;0
SICREDI - PRUDENCIAL;1000080745;b1;S3;C;2;PORTO ALEGRE;RS;06/2017;38.610.997;15.860.837;37.351.057;35.752.465;1.259.940;54.113;1.408.064;25,85%;8,27%;5;0
JP MORGAN CHASE - PRUDENCIAL;1000080116;b1;S3;C;3;SAO PAULO;SP;06/2017;34.143.955;1.212.524;29.420.900;18.916.422;4.723.054;169.574;4.720.295;22,83%;2,36%;8;1
PAN;1000080257;b1;S3;C;2;SAO PAULO;SP;06/2017;27.303.013;19.208.985;23.842.803;19.285.658;3.460.210;46.463;2.323.298;11,61%;20,46%;4;0
ABC-BRASIL - PRUDENCIAL;1000080312;b1;S3;C;3;SAO PAULO;SP;06/2017;26.549.966;11.858.696;23.460.043;20.399.332;3.089.924;203.994;3.449.869;16,18%;0,98%;6;0
CCB - PRUDENCIAL;1000080295;b1;S3;C;3;SAO PAULO;SP;06/2017;24.527.141;7.178.547;23.372.640;14.985.342;1.154.501;-211.887;1.052.972;14,51%;8,61%;15;0
BCO DAYCOVAL S.A - PRUDENCIAL;1000081744;b1;S3;C;2;SAO PAULO;SP;06/2017;23.475.708;13.208.392;20.648.050;17.527.295;2.827.658;247.878;2.822.821;16,36%;9,12%;39;0
BCO RABOBANK INTL BRASIL S.A. - PRUDENCIAL;1000081555;b1;S3;I;3;SAO PAULO;SP;06/2017;21.442.990;15.713.311;19.151.864;16.501.227;2.291.126;208.653;3.051.540;15,49%;0,51%;17;0
BOFA MERRILL LYNCH - PRUDENCIAL;1000080556;b1;S3;C;3;SAO PAULO;SP;06/2017;21.239.919;944.743;18.981.862;11.840.261;2.258.057;121.225;2.258.057;18,69%;1,91%;2;0
BANESTES - PRUDENCIAL;1000080147;b1;S3;C;1;VITORIA;ES;06/2017;20.719.256;3.767.258;19.367.729;18.614.562;1.351.527;84.760;1.320.063;18,31%;20,42%;131;26
BCO TOKYO-MITSUBISHI BM S.A. - PRUDENCIAL;1000081713;b1;S3;I;3;SAO PAULO;SP;06/2017;19.539.328;1.005.909;18.125.680;6.026.827;1.413.649;29.635;1.396.239;30,52%;3,30%;2;0
SOCIETE GENERALE - PRUDENCIAL;1000080264;b1;S3;C;3;SAO PAULO;SP;06/2017;18.116.801;2.214.363;16.836.028;6.115.116;1.280.772;-73.171;1.280.670;27,34%;3,67%;4;0
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL;1000081311;b4;S3;C;1;PORTO ALEGRE;RS;06/2017;16.831.762;13.822.621;14.346.208;13.554.003;2.485.555;63.815;2.299.433;14,65%;1,01%;3;0
VOLKSWAGEN - PRUDENCIAL;1000080202;b2;S3;C;3;SAO PAULO;SP;06/2017;15.799.080;13.681.562;12.937.862;9.420.090;2.861.217;231.344;3.805.004;27,05%;0,37%;1;0
BCO DA AMAZONIA S.A. - PRUDENCIAL;1000081249;b1;S3;I;1;BELEM;PA;06/2017;15.684.123;3.364.672;13.706.732;4.704.690;1.977.392;12.462;2.672.103;15,59%;9,46%;124;3
BMG - PRUDENCIAL;1000080178;b1;S3;C;2;SAO PAULO;SP;06/2017;15.587.937;8.185.362;12.939.847;9.266.819;2.648.090;20.884;1.643.405;19,55%;18,81%;32;0
BRB - PRUDENCIAL;1000080288;b1;S3;C;1;BRASILIA;DF;06/2017;13.686.818;9.139.228;12.338.851;10.008.889;1.347.968;106.605;1.394.687;15,11%;12,36%;124;6
ALFA - PRUDENCIAL;1000080570;b1;S3;C;2;SAO PAULO;SP;06/2017;12.915.358;6.773.937;10.613.988;9.928.552;2.301.370;66.700;2.282.532;24,91%;14,03%;40;1
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL E SUDESTE - CENTRAL SICREDI SUL/SUDESTE;87437687;b3C;S3;I;2;PORTO ALEGRE;RS;06/2017;11.894.823;250.500;11.533.297;0;361.526;0;164.267;19,95%;3,67%;0;0
ING - PRUDENCIAL;1000080501;b1;S3;C;3;SAO PAULO;SP;06/2017;11.799.124;2.842.630;10.995.109;3.736.937;804.015;26.455;804.009;28,11%;0,23%;2;0
GMAC - PRUDENCIAL;1000080848;b2;S3;C;3;SAO PAULO;SP;06/2017;11.162.310;8.730.394;9.266.532;5.055.379;1.895.778;118.407;1.699.441;17,93%;4,95%;1;0
CREDIT AGRICOLE - PRUDENCIAL;1000080491;b1;S3;C;3;SAO PAULO;SP;06/2017;10.911.451;1.804.617;10.074.110;3.139.387;837.340;3.071;826.395;15,62%;2,64%;3;0
GOLDMAN SACHS - PRUDENCIAL;1000080714;b2;S3;C;3;SAO PAULO;SP;06/2017;10.780.135;0;9.318.651;4.775.935;1.461.485;56.253;1.461.485;22,84%;1,87%;2;0
MERCANTIL DO BRASIL - PRUDENCIAL;1000080123;b1;S3;C;2;BELO HORIZONTE;MG;06/2017;10.116.105;6.075.166;9.368.515;7.679.701;747.590;9.683;999.419;14,40%;24,52%;175;57
DEUTSCHE - PRUDENCIAL;1000080532;b1;S3;C;3;SAO PAULO;SP;06/2017;9.986.128;2.242.250;8.419.606;3.770.995;1.566.522;19.106;1.450.227;22,64%;0,67%;1;0
PINE - PRUDENCIAL;1000080374;b1;S3;C;2;SAO PAULO;SP;06/2017;8.974.834;4.012.565;7.848.128;6.506.884;1.126.706;-20.681;1.051.428;14,62%;19,56%;8;0
MORGAN STANLEY - PRUDENCIAL;1000080628;b1;S3;C;3;SAO PAULO;SP;06/2017;8.918.398;759.101;5.995.029;2.501.623;2.923.369;159.984;2.454.244;35,42%;0,73%;2;0
MERCEDES-BENZ - PRUDENCIAL;1000080563;b2;S3;C;3;SAO PAULO;SP;06/2017;8.203.117;7.827.353;6.678.977;5.953.892;1.524.139;14.760;1.553.634;17,75%;0,10%;2;0
ORIGINAL - PRUDENCIAL;1000080903;b1;S3;C;2;SAO PAULO;SP;06/2017;7.932.386;3.670.870;5.720.818;5.377.910;2.211.568;2.896;1.297.005;19,37%;16,82%;2;0
BCO DES. DE MG S.A. - PRUDENCIAL;1000081328;b4;S3;I;1;BELO HORIZONTE;MG;06/2017;7.339.351;5.904.450;5.617.414;4.926.116;1.721.937;-36.327;988.938;15,21%;11,33%;1;0
BCO CLASSICO S.A. - PRUDENCIAL;1000081665;b1;S3;C;2;RIO DE JANEIRO;RJ;06/2017;7.274.916;0;1.978.632;16;5.296.284;56.842;5.296.284;43,74%;0,24%;1;0
BANCO CNH INDUSTRIAL CAPITAL S.A - PRUDENCIAL;1000081407;b2;S3;I;3;CURITIBA;PR;06/2017;7.263.399;6.621.038;5.984.688;5.622.095;1.278.711;80.857;1.243.011;17,85%;0,73%;1;0
XP INVESTIMENTOS CCTVM S/A - PRUDENCIAL;1000082475;n2;S4;C;2;RIO DE JANEIRO;RJ;06/2017;7.100.769;0;6.085.289;884.154;1.015.480;106.820;856.372;25,49%;6,94%;2;0
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL;1000081720;b1;S3;I;3;SAO PAULO;SP;06/2017;7.072.822;2.158.414;6.165.815;5.049.282;907.007;18.731;1.513.346;27,72%;0,31%;1;0
COOPERATIVA CENTRAL DE CRÉDITO,POUPANÇA E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;b3C;S3;I;2;CURITIBA;PR;06/2017;7.052.529;127.847;6.859.177;0;193.352;0;107.664;20,89%;3,87%;0;0
BCO FIBRA S.A. - PRUDENCIAL;1000081483;b1;S3;C;2;SAO PAULO;SP;06/2017;6.846.950;3.172.624;5.833.069;5.060.445;1.013.881;-4.976;528.463;11,04%;3,93%;4;0
APE POUPEX - PRUDENCIAL;1000081184;n1;S3;I;2;BRASILIA;DF;06/2017;6.689.796;1.695.631;1.256.089;1.152.057;5.433.707;59.413;622.560;21,87%;7,21%;61;0
JOHN DEERE - PRUDENCIAL;1000080343;b1;S4;C;3;INDAIATUBA;SP;06/2017;6.511.351;6.493.942;5.527.408;5.233.966;983.944;80.417;1.042.003;16,71%;0,57%;2;0
BCO DO EST. DO PA S.A. - PRUDENCIAL;1000081586;b1;S4;I;1;BELEM;PA;06/2017;6.464.930;3.833.919;5.555.644;5.277.339;909.286;93.813;842.226;20,69%;10,16%;113;31
BCO CSF S.A. - PRUDENCIAL;1000081610;b2;S3;I;3;SAO PAULO;SP;06/2017;6.456.034;5.445.663;4.496.825;671.757;1.959.208;116.370;1.251.691;24,40%;15,86%;1;0
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80160260;b3C;S4;I;2;FLORIANOPOLIS;SC;06/2017;6.246.236;40.508;5.961.986;3.985.264;284.249;22.177;159.442;11,20%;5,42%;0;0
HAITONG - PRUDENCIAL;1000080666;b2;S3;C;3;SAO PAULO;SP;06/2017;6.173.058;468.448;5.597.529;5.259.257;575.529;-40.210;523.115;18,42%;4,56%;3;0
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;S4;I;2;BELO HORIZONTE;MG;06/2017;5.669.933;6.636;5.241.942;167.385;427.991;27.791;256.080;16,77%;20,63%;0;0
PORTO SEGURO - PRUDENCIAL;1000080642;n1;S4;C;2;SAO PAULO;SP;06/2017;5.445.387;5.060.849;4.867.373;1.163.295;578.013;112.135;575.213;13,20%;0,32%;3;0
PARANÁ BANCO - PRUDENCIAL;1000080233;b1;S4;C;2;CURITIBA;PR;06/2017;5.363.769;3.698.244;4.101.581;3.989.147;1.262.189;67.151;795.633;21,28%;27,01%;2;0
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;S4;I;2;BEBEDOURO;SP;06/2017;5.315.672;2.671.385;4.000.546;2.857.029;1.315.125;89.163;1.313.572;34,87%;6,09%;0;57
BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;1000081421;b2;S4;I;3;PORTO ALEGRE;RS;06/2017;5.187.579;4.695.782;4.316.005;4.063.075;871.574;42.453;870.461;20,42%;0,82%;2;0
BOCOM - PRUDENCIAL;1000084624;b1;S4;C;3;SALVADOR;BA;06/2017;5.140.579;2.723.273;4.568.771;4.399.378;571.808;23.134;550.340;17,87%;0,71%;6;0
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL;1000081562;b2;S4;I;3;SAO PAULO;SP;06/2017;5.072.003;4.081.192;4.490.832;3.841.587;581.171;39.604;517.646;14,03%;2,28%;1;0
HONDA - PRUDENCIAL;1000080611;b2;S4;C;3;SAO PAULO;SP;06/2017;5.037.084;3.465.141;3.507.136;2.840.089;1.529.948;134.658;915.258;22,29%;1,08%;2;0
SOFISA - PRUDENCIAL;1000080271;b1;S4;C;2;SAO PAULO;SP;06/2017;4.938.102;2.321.478;4.195.174;3.923.906;742.928;43.309;652.462;19,01%;12,05%;15;0
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;S4;I;2;RIBEIRAO PRETO;SP;06/2017;4.884.214;0;4.636.324;4.451.197;247.890;13.793;154.810;15,66%;1,89%;0;0
BCO DO EST. DE SE S.A. - PRUDENCIAL;1000081634;b1;S4;C;1;ARACAJU;SE;06/2017;4.801.386;2.246.849;4.453.953;3.890.695;347.433;37.617;398.680;15,05%;22,02%;63;12
CREFISA S.A. CFI - PRUDENCIAL;1000083632;b1;S4;C;2;SAO PAULO;SP;06/2017;4.627.323;2.135.925;410.912;60.184;4.216.411;487.065;4.201.441;55,64%;0,93%;2;0
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;S4;I;2;BELO HORIZONTE;MG;06/2017;4.533.438;83.894;4.358.161;68.728;175.277;10.736;109.119;9,79%;3,79%;0;0
BANCO FIDIS - PRUDENCIAL;1000081751;b2;S4;I;3;BETIM;MG;06/2017;4.511.355;3.188.388;3.866.826;3.551.164;644.529;14.268;620.838;19,66%;0,81%;2;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;S5;I;2;BLUMENAU;SC;06/2017;4.213.661;2.133.671;3.216.025;2.930.424;997.635;108.365;997.375;30,57%;1,66%;0;84
MIZUHO - PRUDENCIAL;1000080697;b1;S4;C;3;SAO PAULO;SP;06/2017;4.132.959;421.496;3.560.799;2.477.511;572.159;1.321;552.263;32,49%;0,76%;1;0
COOPERATIVA CENTRAL DE CRÉDITO DO CENTRO NORTE DO BRASIL   CENTRAL SICREDI CENTRO NORTE;33667205;b3C;S4;I;2;CUIABA;MT;06/2017;3.853.504;64.730;3.730.673;0;122.831;1.214;70.278;24,81%;3,29%;0;0
BANCO IBM S.A. - PRUDENCIAL;1000081689;b2;S4;I;3;RIO DE JANEIRO;RJ;06/2017;3.708.866;2.624.719;3.215.366;2.949.412;493.500;26.947;493.500;27,11%;0,00%;2;0
VOLVO - PRUDENCIAL;1000080769;b2;S4;C;3;CURITIBA;PR;06/2017;3.700.772;3.256.869;2.949.672;2.823.052;751.100;3.587;745.518;20,92%;1,57%;1;0
INTERMEDIUM - PRUDENCIAL;1000080996;b1;S4;C;2;BELO HORIZONTE;MG;06/2017;3.560.441;2.455.474;3.194.362;3.074.417;366.078;22.082;360.356;17,42%;2,12%;39;0
BADESUL DESENVOLVIMENTO AF/RS - PRUDENCIAL;1000081029;n1;S4;I;1;PORTO ALEGRE;RS;06/2017;3.556.995;2.869.904;2.896.149;2.764.186;660.845;-15.904;480.843;14,65%;6,25%;1;0
INDUSVAL - PRUDENCIAL;1000080415;b1;S4;C;2;SAO PAULO;SP;06/2017;3.549.027;1.102.140;3.112.925;2.876.128;436.102;-81.495;182.516;9,19%;36,58%;13;0
BCO CARGILL S.A. - PRUDENCIAL;1000081414;b1;S4;I;3;SAO PAULO;SP;06/2017;3.472.793;2.386.545;2.999.832;2.224.846;472.961;32.512;472.961;19,01%;0,09%;1;0
BCO MODAL S.A. - PRUDENCIAL;1000081658;b1;S4;C;2;RIO DE JANEIRO;RJ;06/2017;3.465.708;628.804;3.080.140;1.986.117;385.568;12.977;353.196;13,87%;2,81%;3;0
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;S4;I;3;SAO PAULO;SP;06/2017;3.465.341;1.214.094;2.964.173;2.793.069;501.168;-20.779;491.690;23,20%;0,69%;1;0
MIDWAY S.A. - SCFI - PRUDENCIAL;1000083553;n1;S4;I;2;SAO PAULO;SP;06/2017;3.205.491;2.879.086;2.452.911;1.053.305;752.580;105.784;750.074;24,42%;0,16%;1;0
BCO CATERPILLAR S.A. - PRUDENCIAL;1000081397;b2;S4;C;3;SAO PAULO;SP;06/2017;3.115.393;2.994.014;2.264.256;2.143.604;851.137;34.695;878.209;26,45%;0,62%;1;0
SOCOPA - PRUDENCIAL;1000080381;b1;S4;C;2;SAO PAULO;SP;06/2017;3.107.971;455.974;2.883.747;1.880.247;224.224;19.591;215.046;19,78%;2,73%;2;0
COOPERATIVA CENTRAL DE CRÉDITO URBANO - CECRED;5463212;b3C;S4;I;2;BLUMENAU;SC;06/2017;3.055.764;68.928;2.841.759;2.709.786;214.006;0;204.402;37,07%;4,19%;0;0
INDUSTRIAL DO BRASIL - PRUDENCIAL;1000080477;b1;S4;C;2;SAO PAULO;SP;06/2017;2.978.934;1.822.757;2.474.726;2.354.676;504.208;13.386;503.368;15,63%;7,38%;8;0
STANDARD CHARTERED BI S.A. - PRUDENCIAL;1000081373;b2;S4;I;3;SAO PAULO;SP;06/2017;2.810.510;0;2.498.455;1.439.685;312.055;11.914;310.409;30,89%;1,30%;1;0
OMNI - PRUDENCIAL;1000080460;b1;S4;C;2;SAO PAULO;SP;06/2017;2.794.509;2.231.367;2.515.935;2.067.609;278.574;32.075;373.361;14,58%;0,65%;3;0
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;S4;I;2;SERTAOZINHO;SP;06/2017;2.784.302;1.630.457;2.434.972;1.526.515;349.330;-4.878;330.664;13,36%;3,54%;0;27
PERNAMBUCANAS - PRUDENCIAL;1000080305;n1;S4;C;2;SAO PAULO;SP;06/2017;2.531.083;2.264.684;1.942.915;402.519;588.168;48.487;481.687;11,43%;3,84%;1;0
RODOBENS - PRUDENCIAL;1000080855;b1;S4;C;2;SAO PAULO;SP;06/2017;2.524.863;1.274.660;1.458.706;897.513;1.066.157;119.588;1.012.497;28,12%;27,19%;2;0
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE - CENTRAL SICREDI NORTE/NORDESTE;70119680;b3C;S4;I;2;CABEDELO;PB;06/2017;2.508.023;102.569;2.358.123;0;149.900;9.399;149.564;33,41%;4,77%;0;0
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;S4;I;2;FRANCISCO BELTRAO;PR;06/2017;2.496.742;10.163;2.416.076;1.683.831;80.666;3.461;80.645;12,16%;23,05%;0;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;S4;I;2;CAMPO MOURAO;PR;06/2017;2.459.094;1.029.920;1.929.224;1.872.016;529.870;46.026;529.388;41,27%;0,16%;0;41
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;S4;I;2;VITORIA;ES;06/2017;2.375.029;43.300;2.259.455;198.529;115.574;8.230;87.723;17,02%;17,97%;0;0
BONSUCESSO - PRUDENCIAL;1000080422;b1;S4;I;2;BELO HORIZONTE;MG;06/2017;2.303.557;316.485;1.789.059;1.318.514;514.498;24.020;279.460;14,09%;24,56%;2;0
BCO TRIANGULO S.A. - PRUDENCIAL;1000081438;b1;S4;C;2;UBERLANDIA;MG;06/2017;2.222.416;1.469.696;1.758.548;1.394.229;463.868;38.738;432.595;17,83%;15,62%;1;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;S4;I;2;MARINGA;PR;06/2017;2.164.757;1.276.766;1.882.493;1.344.588;282.264;21.583;274.424;16,65%;19,47%;0;75
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;S5;I;2;BRASILIA;DF;06/2017;2.158.077;1.433.626;1.679.289;1.613.224;478.788;47.163;478.374;28,83%;1,20%;0;5
CAIXA GERAL - PRUDENCIAL;1000080927;b1;S4;C;3;SAO PAULO;SP;06/2017;2.140.161;503.431;1.660.998;1.383.327;479.163;145.761;473.932;33,50%;0,66%;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91586982;b3S;S4;I;2;NOVA PETROPOLIS;RS;06/2017;2.138.024;699.983;1.822.474;1.652.509;315.549;26.971;308.923;27,40%;6,81%;0;42
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICRED'S DE SANTA CATARINA E DO PARANÁ LTDA - UNICRED CENTRAL SC/PR;543968;b3C;S4;I;2;FLORIANOPOLIS;SC;06/2017;2.122.597;0;2.042.446;0;80.151;337;71.989;13,74%;3,06%;0;0
SCANIA - PRUDENCIAL;1000080776;b2;S4;C;3;SAO BERNARDO DO CAMPO;SP;06/2017;2.034.831;1.646.288;1.748.838;1.471.203;285.992;400;329.359;15,07%;1,27%;1;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE MINAS GERAIS LTDA.;42898825;b3S;S4;I;2;BELO HORIZONTE;MG;06/2017;2.006.868;647.975;1.728.638;1.687.110;278.231;31.690;277.980;23,99%;2,92%;0;33
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;S4;I;2;LUCAS DO RIO VERDE;MT;06/2017;1.993.490;1.035.497;1.521.088;1.005.244;472.402;49.180;469.137;28,64%;5,27%;0;27
CENTRAL DAS COOPERATIVAS DE CREDITO UNICOOB - SICOOB CENTRAL UNICOOB;5036532;b3C;S4;I;2;MARINGA;PR;06/2017;1.962.374;6.450;1.872.313;0;90.061;4.657;59.441;12,66%;41,52%;0;0
RENDIMENTO - PRUDENCIAL;1000080659;b1;S4;C;2;SAO PAULO;SP;06/2017;1.892.815;565.045;1.633.437;830.441;259.377;27.117;246.263;14,65%;5,18%;12;1
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;S4;I;2;MEDIANEIRA;PR;06/2017;1.874.898;1.019.717;1.570.906;1.176.483;303.992;32.444;301.139;19,86%;16,77%;0;49
AF PARANÁ - PRUDENCIAL;1000081115;n1;S4;I;1;CURITIBA;PR;06/2017;1.830.906;1.202.279;275.006;190.115;1.555.901;62.499;222.273;38,60%;0,49%;1;0
COOPERATIVA CENTRAL DE CRÉDITO DE GOIÁS LTDA;33416108;b3C;S4;I;2;GOIANIA;GO;06/2017;1.821.866;5.652;1.711.152;0;110.713;8.736;56.643;17,00%;8,75%;0;1
UNIPRIME NORTE DO PARANA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS LTDA.;2398976;b3S;S4;I;2;LONDRINA;PR;06/2017;1.749.353;610.588;1.223.327;1.155.324;526.026;43.236;524.176;42,81%;2,20%;0;25
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DE MATO GROSSO DO SUL, GOIÁS, DISTRITO FEDERAL E TOCANTINS – CENTRAL SICREDI BRASIL CENTRAL;33737818;b3C;S4;I;2;GOIANIA;GO;06/2017;1.720.608;5.514;1.684.695;0;35.912;248;22.995;17,45%;7,27%;0;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;S5;I;2;CHAPECO;SC;06/2017;1.711.622;893.025;1.504.205;1.323.428;207.417;18.631;207.121;16,12%;18,37%;0;72
UNIPRIME CENTRAL - CENTRAL INTERESTADUAL DE COOPERATIVAS DE CREDITO LTDA.;3046391;b3C;S4;I;2;LONDRINA;PR;06/2017;1.671.331;0;1.648.749;6.901;22.582;0;20.965;16,66%;14,08%;0;1
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE CARLOS BARBOSA - SICREDI SERRANA RS;90608712;b3S;S4;I;2;CARLOS BARBOSA;RS;06/2017;1.630.431;574.978;1.414.928;1.232.215;215.504;24.264;225.652;22,17%;7,53%;0;30
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DOS VALES - SICREDI REGIÃO DOS VALES RS;89126130;b3S;S4;I;2;ENCANTADO;RS;06/2017;1.614.949;392.791;1.284.669;1.169.775;330.280;29.008;326.785;39,18%;12,22%;0;21
BCO ABN AMRO S.A. - PRUDENCIAL;1000081579;b1;S4;I;3;SAO PAULO;SP;06/2017;1.612.286;812.247;1.061.293;963.852;550.993;13.075;535.016;38,73%;0,67%;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88894548;b3S;S4;I;2;CERRO LARGO;RS;06/2017;1.595.805;820.301;1.291.122;966.246;304.683;40.357;294.047;24,08%;10,36%;0;43
