Instituição financeira;Código;TCB;TD;TC;SR;Cidade;UF;Data;Exportações;;Importações;;Total Primário Comercial;;Transferências do Exterior;;Transferências para o Exterior;;Total Primário Financeiro;;Total Primário;;Interbancário Compra;;Interbancário Venda;;Total Interbancário;;Total;;
;;;;;;;;;N. Operações;Valor;N. Operações;Valor;N. Operações;Valor;N. Operações;Valor;N. Operações;Valor;N. Operações;Valor;N. Operações;Valor;N. Operações;Valor;N. Operações;Valor;N. Operações;Valor;N. Operações;Valor Total;
SAFRA;10.083;b1;C;2;S2;SAO PAULO;SP;09/2018;610;323.671;2.208;284.030;2.818;607.701;78.771;447.697;63.256;1.167.067;142.027;1.614.764;144.845;2.222.465;484;1.105.361;457;393.675;941;1.499.036;145.786;3.721.502
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29.030.467;b1;I;3;S4;SAO PAULO;SP;09/2018;87;378.243;96;36.009;183;414.252;57;387.055;338;415.248;395;802.302;578;1.216.554;54;913.531;62;1.220.805;116;2.134.336;694;3.350.890
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1.023.570;b1;I;3;S3;SAO PAULO;SP;09/2018;354;701.606;113;69.053;467;770.659;266;679.331;795;591.694;1.061;1.271.025;1.528;2.041.684;52;159.148;76;1.090.095;128;1.249.243;1.656;3.290.927
RENDIMENTO;51.468;b1;C;2;S4;SAO PAULO;SP;09/2018;202;7.472;1.088;89.131;1.290;96.603;586.870;511.033;330.543;620.933;917.413;1.131.966;918.703;1.228.569;5.337;1.106.137;28.328;954.645;33.665;2.060.782;952.368;3.289.351
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60.518.222;b1;I;3;S3;SAO PAULO;SP;09/2018;510;285.496;2.308;588.702;2.818;874.198;1.081;417.805;1.538;245.060;2.619;662.865;5.437;1.537.063;353;936.712;339;807.237;692;1.743.948;6.129;3.281.012
ABC-BRASIL;41.856;b1;C;3;S3;SAO PAULO;SP;09/2018;251;107.297;567;92.266;818;199.562;118;505.012;805;458.985;923;963.997;1.741;1.163.559;338;1.035.898;607;1.038.774;945;2.074.672;2.686;3.238.231
CONFIDENCE;51.671;b2;C;2;S4;SAO PAULO;SP;09/2018;748;33.646;4.612;172.531;5.360;206.177;94.253;365.885;270.498;611.493;364.751;977.378;370.111;1.183.555;11.417;1.118.518;22.522;739.996;33.939;1.858.514;404.050;3.042.069
CREDIT SUISSE;30.771;b1;C;3;S3;SAO PAULO;SP;09/2018;11;842;1;10;12;852;497;803.761;514;508.827;1.011;1.312.588;1.023;1.313.439;43;253.835;73;1.185.341;116;1.439.176;1.139;2.752.615
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33.657.248;b4;I;1;S2;RIO DE JANEIRO;RJ;09/2018;224;408.363;0;0;224;408.363;299;144.216;117;926.918;416;1.071.133;640;1.479.496;30;683.296;19;346.138;49;1.029.433;689;2.508.929
OURINVEST;51.901;b1;C;2;S4;SAO PAULO;SP;09/2018;406;37.650;3.185;172.621;3.591;210.272;1.889;223.408;4.723;339.749;6.612;563.157;10.203;773.428;1.995;778.506;29.227;548.152;31.222;1.326.658;41.425;2.100.086
MS BANK S.A. BANCO DE CÂMBIO;19.307.785;b2;I;2;S4;CURITIBA;PR;09/2018;162;9.851;1.943;84.830;2.105;94.681;749;172.501;177.561;238.906;178.310;411.407;180.415;506.088;680;826.024;1.161;689.156;1.841;1.515.180;182.256;2.021.267
CAIXA ECONOMICA FEDERAL;360.305;b1;I;1;S1;BRASILIA;DF;09/2018;593;161.947;435;13.156;1.028;175.103;22.797;195.465;19.547;283.819;42.344;479.284;43.372;654.387;299;729.356;327;398.776;626;1.128.132;43.998;1.782.519
DAYCOVAL;51.987;b1;C;2;S3;SAO PAULO;SP;09/2018;1.651;224.997;2.114;118.331;3.765;343.328;35.859;32.785;95.768;231.610;131.627;264.395;135.392;607.723;1.468;594.368;7.250;507.483;8.718;1.101.851;144.110;1.709.574
CCB;32.119;b1;C;3;S3;SAO PAULO;SP;09/2018;193;160.334;528;63.180;721;223.514;33;263.807;724;229.695;757;493.502;1.478;717.015;103;275.941;77;417.261;180;693.201;1.658;1.410.217
GRUPO BONSUCESSO - BS2;52.034;b1;C;2;S4;BELO HORIZONTE;MG;09/2018;146;12.004;727;44.154;873;56.158;13.472;178.637;46.665;202.824;60.137;381.461;61.010;437.619;4.785;505.179;6.611;453.131;11.396;958.310;72.406;1.395.929
HSBC BRASIL S.A. - BANCO DE INVESTIMENTO;53.518.684;b2;I;3;S4;SAO PAULO;SP;09/2018;2;55.000;78;41.564;80;96.564;26;438.299;40;329.252;66;767.551;146;864.116;49;135.884;44;263.481;93;399.365;239;1.263.481
BEXS;51.743;b2;C;2;S4;SAO PAULO;SP;09/2018;52;227.214;145;4.241;197;231.455;440;54.330;1.566;335.423;2.006;389.753;2.203;621.209;494;332.788;180;274.807;674;607.595;2.877;1.228.804
MIZUHO;51.554;b1;I;3;S4;SAO PAULO;SP;09/2018;124;117.492;462;91.725;586;209.217;271;116.802;269;160.661;540;277.462;1.126;486.679;244;275.508;247;369.756;491;645.264;1.617;1.131.943
BANRISUL;30.173;b1;C;1;S2;PORTO ALEGRE;RS;09/2018;2.441;167.609;3.456;162.966;5.897;330.575;1.305;119.789;3.741;130.516;5.046;250.305;10.943;580.880;145;241.250;98;240.395;243;481.645;11.186;1.062.525
ORIGINAL;51.781;b1;C;2;S3;SAO PAULO;SP;09/2018;65;499.591;187;21.357;252;520.949;142;192;1.507;27.730;1.649;27.922;1.901;548.871;39;6.892;36;473.052;75;479.944;1.976;1.028.815
BANCO ABN AMRO S.A.;3.532.415;b1;I;3;S4;SAO PAULO;SP;09/2018;25;66.320;0;0;25;66.320;144;409.935;149;395.608;293;805.543;318;871.863;17;30.752;31;109.970;48;140.722;366;1.012.585
BANCO FIBRA S.A.;58.616.418;b1;I;2;S3;SAO PAULO;SP;09/2018;279;194.221;1.283;159.998;1.562;354.219;212;111.914;678;137.560;890;249.473;2.452;603.692;71;95.068;84;164.512;155;259.580;2.607;863.272
BANCO KDB DO BRASIL S.A.;7.656.500;b1;I;3;S4;SAO PAULO;SP;09/2018;0;0;0;0;0;0;488;151.041;726;309.539;1.214;460.580;1.214;460.580;45;253.875;149;144.450;194;398.325;1.408;858.906
B&T CORRETORA DE CAMBIO LTDA.;73.622.748;n2;I;2;S4;RIO DE JANEIRO;RJ;09/2018;484;8.970;2.151;53.638;2.635;62.608;57.073;51.586;133.461;146.359;190.534;197.945;193.169;260.553;8.596;291.019;711;151.499;9.307;442.517;202.476;703.070
WESTERN UNION;51.767;b1;C;3;S4;SAO PAULO;SP;09/2018;17;168;135;2.154;152;2.322;344.281;118.270;454.553;197.672;798.834;315.942;798.986;318.264;1.700;227.994;2.248;151.707;3.948;379.701;802.934;697.965
MODAL;51.963;b1;C;2;S4;RIO DE JANEIRO;RJ;09/2018;48;43.381;299;46.319;347;89.700;242;117.278;332;47.170;574;164.448;921;254.148;58;172.534;59;238.657;117;411.191;1.038;665.339
BANCO DA CHINA BRASIL S.A.;10.690.848;b1;I;3;S4;SAO PAULO;SP;09/2018;165;49.606;73;65.099;238;114.705;48;199.847;183;66.490;231;266.337;469;381.042;106;78.462;66;196.460;172;274.921;641;655.964
BRASIL PLURAL;51.839;b1;C;2;S4;RIO DE JANEIRO;RJ;09/2018;18;1.918;200;17.687;218;19.604;364;69.152;941;252.505;1.305;321.657;1.523;341.261;474;248.985;102;49.801;576;298.786;2.099;640.047
BOCOM;52.003;b1;C;3;S4;SALVADOR;BA;09/2018;61;39.044;16;1.780;77;40.824;68;151.526;305;167.697;373;319.223;450;360.047;11;68.665;20;153.848;31;222.513;481;582.560
ADVANCED CORRETORA DE CÂMBIO LTDA;92.856.905;n2;I;2;S4;SAO PAULO;SP;09/2018;614;16.126;4.991;84.223;5.605;100.349;5.790;41.882;15.985;98.080;21.775;139.962;27.380;240.310;2.266;169.935;549;45.606;2.815;215.541;30.195;455.851
HAITONG;51.482;b2;C;3;S3;SAO PAULO;SP;09/2018;0;0;0;0;0;0;6;561;27;492;33;1.052;33;1.052;13;195.861;14;197.361;27;393.222;60;394.274
COLUNA S/A. DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;460.065;n2;I;2;S4;RIO DE JANEIRO;RJ;09/2018;0;0;0;0;0;0;768;427;2.250;2.546;3.018;2.974;3.018;2.974;1.743;194.163;1.046;192.030;2.789;386.192;5.807;389.166
BANCO B3 S.A.;997.185;b1;I;2;S4;SAO PAULO;SP;09/2018;0;0;0;0;0;0;205;93.652;233;113.766;438;207.418;438;207.418;88;81.731;50;61.550;138;143.281;576;350.699
INTL FCSTONE;52.041;b2;C;3;S4;SAO PAULO;SP;09/2018;25;5.612;14;2.972;39;8.583;5.988;161.839;279;5.561;6.267;167.400;6.306;175.983;144;7.512;306;166.431;450;173.942;6.756;349.925
BANCO CARGILL S.A.;3.609.817;b1;I;3;S4;SAO PAULO;SP;09/2018;49;99.186;7;3.171;56;102.357;13;25.627;93;15.311;106;40.938;162;143.295;0;0;6;192.750;6;192.750;168;336.045
FAIR CORRETORA DE CAMBIO S.A.;32.648.370;n2;I;2;S4;SAO PAULO;SP;09/2018;309;5.886;3.909;78.868;4.218;84.754;3.969;21.779;27.311;68.848;31.280;90.626;35.498;175.380;4.404;132.322;66;12.450;4.470;144.772;39.968;320.152
BANCO COOPERATIVO SICREDI S.A.;1.181.521;b1;I;2;S3;PORTO ALEGRE;RS;09/2018;1.755;89.049;1.120;34.408;2.875;123.457;817;17.855;692;62.484;1.509;80.339;4.384;203.796;50;36.745;48;47.135;98;83.880;4.482;287.676
INDUSTRIAL DO BRASIL;50.988;b1;C;2;S4;SAO PAULO;SP;09/2018;168;102.216;162;13.089;330;115.305;168;9.142;178;5.677;346;14.819;676;130.124;80;20.357;127;109.735;207;130.092;883;260.216
TREVISO CORRETORA DE CÂMBIO S.A.;2.992.317;n2;I;2;S4;SAO PAULO;SP;09/2018;95;1.506;1.015;18.244;1.110;19.750;25.299;17.002;45.535;57.393;70.834;74.395;71.944;94.145;6.038;109.737;698;52.575;6.736;162.312;78.680;256.457
BANCO LUSO BRASILEIRO S.A.;59.118.133;b1;I;2;S4;SAO PAULO;SP;09/2018;147;14.253;938;64.577;1.085;78.830;185;24.806;455;28.727;640;53.533;1.725;132.363;826;86.733;233;32.477;1.059;119.210;2.784;251.573
NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO;74.828.799;b1;I;3;S4;PORTO ALEGRE;RS;09/2018;79;13.105;55;1.272;134;14.377;20;5.130;147;94.042;167;99.173;301;113.550;16;87.581;5;4.183;21;91.764;322;205.314
AGK CORRETORA DE CAMBIO S.A.;250.699;n2;I;2;S4;SAO PAULO;SP;09/2018;463;10.140;2.763;70.139;3.226;80.279;1.592;14.876;6.614;21.490;8.206;36.366;11.432;116.645;1.050;75.149;77;8.546;1.127;83.695;12.559;200.340
BROKER BRASIL CORRETORA DE CÂMBIO LTDA.;16.944.141;n2;I;2;S4;SAO PAULO;SP;09/2018;115;2.543;2.666;67.767;2.781;70.311;1.261;17.192;5.595;23.136;6.856;40.328;9.637;110.638;4.090;80.360;456;9.148;4.546;89.508;14.183;200.147
CAIXA GERAL;51.815;b1;C;3;S4;SAO PAULO;SP;09/2018;11;11.435;42;10.487;53;21.921;26;12.244;196;14.620;222;26.864;275;48.785;39;75.041;40;71.067;79;146.108;354;194.892
GUITTA CORRETORA DE CAMBIO LTDA.;24.074.692;n2;I;2;S4;SAO PAULO;SP;09/2018;251;5.114;3.435;70.668;3.686;75.782;810;15.067;2.894;21.197;3.704;36.264;7.390;112.047;1.249;74.016;26;2.436;1.275;76.452;8.665;188.499
MÁXIMA;50.201;b1;C;2;S4;RIO DE JANEIRO;RJ;09/2018;28;51.476;92;6.942;120;58.419;157;13.977;7.171;29.014;7.328;42.991;7.448;101.410;62;34.658;37;48.984;99;83.642;7.547;185.052
COMMERZBANK BRASIL S.A. - BANCO MÚLTIPLO;23.522.214;b1;I;3;S4;SAO PAULO;SP;09/2018;7;22.524;36;3.230;43;25.754;21;18.606;36;845;57;19.451;100;45.205;35;46.493;41;88.604;76;135.097;176;180.302
BANCO WOORI BANK DO BRASIL S.A.;15.357.060;b1;I;3;S4;SAO PAULO;SP;09/2018;6;407;128;29.279;134;29.686;225;32.643;388;44.210;613;76.853;747;106.539;81;48.161;21;7.620;102;55.781;849;162.320
ICBC DO BRASIL BANCO MÚLTIPLO S.A.;17.453.575;b1;I;3;S4;SAO PAULO;SP;09/2018;31;69.048;19;3.596;50;72.644;14;2.210;37;1.552;51;3.762;101;76.406;10;9.955;82;71.850;92;81.804;193;158.211
DOURADA CORRETORA DE CÂMBIO LTDA.;76.641.497;n2;I;2;S4;CURITIBA;PR;09/2018;569;36.928;740;16.909;1.309;53.837;3.532;5.889;14.445;22.652;17.977;28.541;19.286;82.378;2.337;36.014;361;39.288;2.698;75.302;21.984;157.680
BR PARTNERS;51.822;b2;C;2;S4;SAO PAULO;SP;09/2018;31;31.989;28;40.522;59;72.510;5;2.928;205;18.021;210;20.948;269;93.459;23;45.160;6;19.000;29;64.160;298;157.619
BANESTES;30.159;b1;C;1;S3;VITORIA;ES;09/2018;1.358;50.803;599;15.357;1.957;66.160;256;6.670;793;8.717;1.049;15.387;3.006;81.546;58;18.776;149;51.769;207;70.546;3.213;152.092
BANCO TOPÁZIO S.A.;7.679.404;b1;I;2;S4;PORTO ALEGRE;RS;09/2018;0;0;13;562;13;562;14.436;7.785;363;66.116;14.799;73.901;14.812;74.463;126;60.579;14;1.674;140;62.253;14.952;136.716
UNIÃO ALTERNATIVA CORRETORA DE CÂMBIO LTDA.;17.508.380;n2;I;2;S4;PORTO ALEGRE;RS;09/2018;0;0;0;0;0;0;79.682;10.035;58.854;23.032;138.536;33.067;138.536;33.067;2.000;55.758;240;42.756;2.240;98.514;140.776;131.582
LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.;50.579.044;n2;I;2;S4;SAO PAULO;SP;09/2018;61;1.137;2.064;47.662;2.125;48.799;3.092;4.359;5.903;15.433;8.995;19.792;11.120;68.591;1.398;58.539;30;941;1.428;59.480;12.548;128.071
ALBATROSS CORRETORA DE CAMBIO E VALORES S.A;5.452.073;n2;I;2;S4;SAO PAULO;SP;09/2018;16;447;169;2.634;185;3.080;802;4.120;36.900;43.751;37.702;47.870;37.887;50.951;6.026;57.411;180;15.538;6.206;72.949;44.093;123.900
BANCO DO NORDESTE DO BRASIL S.A.;7.237.373;b1;I;1;S2;FORTALEZA;CE;09/2018;107;30.205;87;10.565;194;40.770;56;4.042;93;11.313;149;15.355;343;56.126;49;28.043;64;39.433;113;67.476;456;123.602
BRB;31.976;b1;C;1;S3;BRASILIA;DF;09/2018;0;0;7;50;7;50;108;49.699;1.100;10.183;1.208;59.882;1.215;59.932;32;5.931;12;48.210;44;54.141;1.259;114.073
SOFISA;31.873;b1;C;2;S4;SAO PAULO;SP;09/2018;316;46.020;235;12.139;551;58.159;32;1.113;234;5.873;266;6.986;817;65.145;26;31.594;18;16.275;44;47.869;861;113.014
NOVO MUNDO CORRETORA DE CÂMBIO S.A.;8.609.934;n2;I;2;S4;SAO PAULO;SP;09/2018;14;421;185;4.694;199;5.114;3.174;5.376;12.939;42.827;16.113;48.202;16.312;53.317;2.373;50.673;148;8.959;2.521;59.632;18.833;112.948
BANCO KEB HANA DO BRASIL S.A.;2.318.507;b1;I;3;S4;SAO PAULO;SP;09/2018;2;3.240;26;3.374;28;6.614;120;34.038;138;20.599;258;54.637;286;61.251;34;17.351;30;30.680;64;48.031;350;109.282
SAGITUR CORRETORA DE CÂMBIO LTDA.;61.444.949;n2;I;2;S4;SAO PAULO;SP;09/2018;3;14;425;11.511;428;11.525;718;721;6.585;26.631;7.303;27.352;7.731;38.877;925;53.381;146;14.594;1.071;67.975;8.802;106.851
CAMBIONET CORRETORA DE CÂMBIO LTDA.;14.190.547;n2;I;2;S4;PORTO ALEGRE;RS;09/2018;66;1.516;169;2.389;235;3.905;8.382;4.390;47.525;48.136;55.907;52.526;56.142;56.431;3.323;45.808;57;1.233;3.380;47.041;59.522;103.472
ALFA;51.293;b1;C;2;S3;SAO PAULO;SP;09/2018;29;19.484;55;10.254;84;29.738;43;20.652;138;8.238;181;28.890;265;58.629;15;8.586;18;32.586;33;41.172;298;99.800
TORRE CORRETORA DE CÂMBIO LTDA;57.582.264;n2;I;2;S4;SAO PAULO;SP;09/2018;2;24;479;8.386;481;8.410;28;30;28.797;40.184;28.825;40.214;29.306;48.624;1.955;48.713;12;198;1.967;48.910;31.273;97.534
OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;11.495.073;n2;I;2;S4;SAO PAULO;SP;09/2018;0;0;59;837;59;837;21.483;10.433;41.494;38.698;62.977;49.131;63.036;49.968;4.780;35.226;349;6.288;5.129;41.514;68.165;91.482
INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO;55.230.916;b1;I;3;S4;SAO PAULO;SP;09/2018;16;12.853;63;8.101;79;20.954;55;16.084;117;10.396;172;26.480;251;47.434;36;16.460;28;26.913;64;43.373;315;90.807
BMG;30.290;b1;C;2;S3;SAO PAULO;SP;09/2018;5;11.673;3;633;8;12.306;9;6.691;62;11.617;71;18.308;79;30.614;6;39.259;6;19.965;12;59.225;91;89.839
VISION S.A. CORRETORA DE CAMBIO;4.062.902;n2;I;2;S4;SAO PAULO;SP;09/2018;100;1.021;1.178;22.019;1.278;23.039;430;4.376;8.555;19.761;8.985;24.137;10.263;47.176;3.927;38.103;63;1.721;3.990;39.823;14.253;87.000
DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;77.162.881;n2;I;2;S4;CURITIBA;PR;09/2018;1;19;117;1.769;118;1.788;1.626;1.285;6.429;9.553;8.055;10.838;8.173;12.626;732;40.366;136;30.347;868;70.713;9.041;83.339
PINE;50.304;b1;C;2;S3;SAO PAULO;SP;09/2018;40;18.969;6;3.422;46;22.391;9;2.589;99;23.726;108;26.315;154;48.706;3;3.343;5;28.349;8;31.691;162;80.397
BRX CORRETORA DE CÂMBIO LTDA.;17.904.906;n2;I;2;S4;RIO DE JANEIRO;RJ;09/2018;1;17;10;55;11;72;8.916;4.303;20.188;20.009;29.104;24.312;29.115;24.384;2.133;35.486;171;19.728;2.304;55.213;31.419;79.598
JN-MAXI CORRETORA DE CÂMBIO LTDA.;20.283.069;n2;I;2;S4;SALVADOR;BA;09/2018;0;0;7;72;7;72;272;204;30.632;36.133;30.904;36.337;30.911;36.408;1.568;36.269;6;267;1.574;36.535;32.485;72.944
XP INVESTIMENTOS;51.994;n2;I;2;S4;RIO DE JANEIRO;RJ;09/2018;0;0;0;0;0;0;148;3.145;1.672;32.955;1.820;36.100;1.820;36.100;1.633;33.092;149;3.175;1.782;36.267;3.602;72.368
CONECTA CORRETORA DE CÂMBIO LTDA.;18.287.740;n2;I;2;S4;SALVADOR;BA;09/2018;39;664;78;1.234;117;1.899;6.977;3.540;13.680;13.717;20.657;17.256;20.774;19.155;942;30.749;156;20.000;1.098;50.749;21.872;69.904
FOURTRADE CORRETORA DE CÂMBIO LTDA.;40.353.377;n2;I;2;S4;RIO DE JANEIRO;RJ;09/2018;61;876;645;12.436;706;13.312;533;2.790;4.289;9.147;4.822;11.937;5.528;25.249;1.002;30.876;166;12.981;1.168;43.857;6.696;69.105
GET MONEY CORRETORA DE CÂMBIO S.A.;10.853.017;n2;I;2;S5;SAO PAULO;SP;09/2018;0;0;21;574;21;574;12.721;7.017;28.602;32.024;41.323;39.041;41.344;39.615;1.807;25.810;30;185;1.837;25.996;43.181;65.611
TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.;15.482.499;n2;I;2;S4;GAROPABA;SC;09/2018;13;144;32;517;45;661;6.543;3.558;18.781;11.848;25.324;15.406;25.369;16.067;1.322;26.370;289;17.712;1.611;44.082;26.980;60.149
INTERMEDIUM;51.884;b1;C;2;S4;BELO HORIZONTE;MG;09/2018;11;166;290;6.321;301;6.487;823;4.863;796;19.072;1.619;23.935;1.920;30.422;308;23.395;128;3.016;436;26.412;2.356;56.834
BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.;6.373.777;n2;I;2;S4;RECIFE;PE;09/2018;1;3;42;774;43;776;9.990;4.170;20.247;23.550;30.237;27.720;30.280;28.496;2.218;22.987;68;2.842;2.286;25.829;32.566;54.325
FRENTE CORRETORA DE CÂMBIO LTDA.;71.677.850;n2;I;2;S4;SAO PAULO;SP;09/2018;7;177;115;1.348;122;1.525;355;1.656;6.922;12.833;7.277;14.488;7.399;16.014;2.196;23.811;687;11.468;2.883;35.278;10.282;51.292
MONOPÓLIO CORRETORA DE CÂMBIO LTDA.;34.666.362;n2;I;2;S4;BELEM;PA;09/2018;5;101;1;10;6;110;3.722;2.741;3.128;3.487;6.850;6.228;6.856;6.338;271;22.314;205;21.635;476;43.949;7.332;50.287
AMAZÔNIA CORRETORA DE CÂMBIO LTDA.;16.927.221;n2;I;2;S4;MANAUS;AM;09/2018;0;0;1;2;1;2;2.210;717;18.270;22.953;20.480;23.670;20.481;23.671;1.731;22.263;14;51;1.745;22.315;22.226;45.986
EXECUTIVE CORRETORA DE CÂMBIO LTDA.;19.086.249;n2;I;2;S4;NOVO HAMBURGO;RS;09/2018;86;913;218;6.094;304;7.007;8.623;5.062;14.374;13.262;22.997;18.324;23.301;25.331;1.428;16.011;219;2.609;1.647;18.620;24.948;43.951
INTERCAM CORRETORA DE CÂMBIO LTDA.;34.265.629;n2;I;2;S4;SAO BERNARDO DO CAMPO;SP;09/2018;10;88;395;11.190;405;11.278;284;2.223;2.406;6.415;2.690;8.638;3.095;19.916;1.048;17.594;186;2.276;1.234;19.870;4.329;39.785
