Instituição financeira;Código;TCB;TD;TC;SR;Cidade;UF;Data;Exportações;;Importações;;Total Primário Comercial;;Transferências do Exterior;;Transferências para o Exterior;;Total Primário Financeiro;;Total Primário;;Interbancário Compra;;Interbancário Venda;;Total Interbancário;;Total;;
;;;;;;;;;N. Operações;Valor;N. Operações;Valor;N. Operações;Valor;N. Operações;Valor;N. Operações;Valor;N. Operações;Valor;N. Operações;Valor;N. Operações;Valor;N. Operações;Valor;N. Operações;Valor;N. Operações;Valor Total;
CONFIDENCE;51.671;b2;C;2;S4;SAO PAULO;SP;06/2019;804;22.687;4.875;199.792;5.679;222.479;84.335;262.841;288.106;542.164;372.441;805.004;378.120;1.027.483;11.573;1.066.463;18.027;602.728;29.600;1.669.191;407.720;2.696.674
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60.518.222;b1;I;3;S3;SAO PAULO;SP;06/2019;525;293.733;1.783;350.775;2.308;644.508;1.112;627.796;1.637;133.747;2.749;761.543;5.057;1.406.051;236;403.243;250;816.333;486;1.219.575;5.543;2.625.626
OURINVEST;51.901;b1;C;2;S4;SAO PAULO;SP;06/2019;527;38.646;4.541;269.151;5.068;307.797;2.361;212.310;9.722;274.791;12.083;487.101;17.151;794.898;1.584;1.043.960;26.913;758.691;28.497;1.802.652;45.648;2.597.550
SAFRA;10.083;b1;C;2;S2;SAO PAULO;SP;06/2019;424;170.532;2.763;316.958;3.187;487.491;74.853;455.328;66.003;602.842;140.856;1.058.170;144.043;1.545.661;555;693.976;518;300.912;1.073;994.888;145.116;2.540.549
GRUPO BONSUCESSO - BS2;52.034;b1;C;2;S4;BELO HORIZONTE;MG;06/2019;247;29.504;1.383;81.409;1.630;110.913;19.758;493.099;67.247;471.878;87.005;964.977;88.635;1.075.890;5.193;505.730;10.302;467.958;15.495;973.687;104.130;2.049.577
MS BANK S.A. BANCO DE CÂMBIO;19.307.785;b2;I;2;S4;CURITIBA;PR;06/2019;221;24.926;1.940;78.929;2.161;103.854;986;277.187;418.933;426.412;419.919;703.599;422.080;807.453;726;625.455;995;428.448;1.721;1.053.904;423.801;1.861.356
DAYCOVAL;51.987;b1;C;2;S3;SAO PAULO;SP;06/2019;1.650;241.651;1.839;120.259;3.489;361.910;53.554;25.143;154.244;277.587;207.798;302.729;211.287;664.639;1.569;675.376;4.198;513.194;5.767;1.188.569;217.054;1.853.209
MIZUHO;51.554;b1;I;3;S4;SAO PAULO;SP;06/2019;262;220.237;485;103.537;747;323.774;323;152.082;399;293.879;722;445.961;1.469;769.735;303;513.711;310;493.305;613;1.007.017;2.082;1.776.752
BEXS;51.743;b2;C;2;S4;SAO PAULO;SP;06/2019;72;388.581;111;3.820;183;392.400;819;54.174;3.910;433.858;4.729;488.032;4.912;880.432;342;411.776;155;416.622;497;828.398;5.409;1.708.830
MÁXIMA;50.201;b1;C;2;S4;RIO DE JANEIRO;RJ;06/2019;138;243.522;821;33.442;959;276.964;3.038;40.493;42.075;551.631;45.113;592.124;46.072;869.088;164;499.006;67;206.289;231;705.295;46.303;1.574.383
HSBC BRASIL S.A. - BANCO DE INVESTIMENTO;53.518.684;b2;I;3;S4;SAO PAULO;SP;06/2019;20;78.070;34;29.153;54;107.224;48;322.139;100;131.539;148;453.678;202;560.902;51;413.510;82;555.240;133;968.749;335;1.529.651
BANCO DA CHINA BRASIL S.A.;10.690.848;b1;I;3;S4;SAO PAULO;SP;06/2019;62;599.745;67;18.096;129;617.841;45;73.284;160;78.411;205;151.695;334;769.536;75;72.346;130;648.840;205;721.186;539;1.490.722
BANCO FIBRA S.A.;58.616.418;b1;I;2;S3;SAO PAULO;SP;06/2019;155;112.526;1.126;214.762;1.281;327.288;248;319.827;906;116.318;1.154;436.145;2.435;763.433;83;301.079;89;383.818;172;684.897;2.607;1.448.330
BANCO KDB DO BRASIL S.A.;7.656.500;b1;I;3;S4;SAO PAULO;SP;06/2019;0;0;0;0;0;0;501;362.506;1.106;477.227;1.607;839.732;1.607;839.732;84;262.700;104;160.150;188;422.850;1.795;1.262.582
BANCO CARGILL S.A.;3.609.817;b1;I;3;S4;SAO PAULO;SP;06/2019;25;128.756;7;3.157;32;131.912;22;46.827;100;22.170;122;68.997;154;200.909;12;501.000;14;532.000;26;1.033.000;180;1.233.909
CCB;32.119;b1;C;3;S3;SAO PAULO;SP;06/2019;109;168.902;599;57.037;708;225.938;27;81.264;520;260.320;547;341.584;1.255;567.523;93;481.495;64;184.543;157;666.038;1.412;1.233.561
PINE;50.304;b1;C;2;S3;SAO PAULO;SP;06/2019;80;59.376;720;99.134;800;158.509;50;61.689;161;59.712;211;121.401;1.011;279.910;55;427.381;272;366.155;327;793.536;1.338;1.073.447
HAITONG;51.482;b2;C;3;S3;SAO PAULO;SP;06/2019;12;179.838;0;0;12;179.838;5;843;36;6.911;41;7.754;53;187.592;25;250.831;35;426.526;60;677.357;113;864.949
BANCO B3 S.A.;997.185;b1;I;2;S4;SAO PAULO;SP;06/2019;0;0;0;0;0;0;468;274.925;470;368.987;938;643.911;938;643.911;119;132.446;84;38.425;203;170.872;1.141;814.783
WESTERN UNION;51.767;b1;C;3;S4;SAO PAULO;SP;06/2019;12;116;10;73;22;189;348.945;111.438;468.782;198.632;817.727;310.070;817.749;310.258;1.124;272.106;2.140;192.326;3.264;464.431;821.013;774.690
STANDARD CHARTERED BANK (BRASIL) S.A. - BANCO DE INVESTIMENTO;11.932.017;b2;I;3;S4;SAO PAULO;SP;06/2019;0;0;10;13.067;10;13.067;50;13.756;103;35.790;153;49.546;163;62.613;141;428.098;163;259.972;304;688.070;467;750.683
BANCO TOPÁZIO S.A.;7.679.404;b1;I;2;S4;PORTO ALEGRE;RS;06/2019;32;5.873;6;137;38;6.010;8.992;6.578;1.093;361.998;10.085;368.576;10.123;374.586;1.574;353.137;14;3.312;1.588;356.449;11.711;731.035
COMMERZBANK BRASIL S.A. - BANCO MÚLTIPLO;23.522.214;b1;I;3;S4;SAO PAULO;SP;06/2019;58;88.486;161;115.436;219;203.922;26;3.291;174;95.682;200;98.973;419;302.895;54;268.828;45;147.314;99;416.143;518;719.038
MODAL;51.963;b1;C;2;S4;RIO DE JANEIRO;RJ;06/2019;29;8.024;118;9.824;147;17.848;374;285.439;356;54.034;730;339.474;877;357.322;23;51.082;38;284.773;61;335.855;938;693.177
BANCO DO NORDESTE DO BRASIL S.A.;7.237.373;b1;I;1;S2;FORTALEZA;CE;06/2019;74;16.070;105;7.242;179;23.312;51;1.567;78;315.970;129;317.537;308;340.849;50;325.986;52;20.221;102;346.207;410;687.056
B&T CORRETORA DE CAMBIO LTDA.;73.622.748;n2;I;2;S4;RIO DE JANEIRO;RJ;06/2019;535;10.942;2.054;48.769;2.589;59.711;55.682;57.162;138.177;155.497;193.859;212.659;196.448;272.371;8.971;255.446;792;119.111;9.763;374.556;206.211;646.927
NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO;74.828.799;b1;I;3;S4;PORTO ALEGRE;RS;06/2019;29;1.347;62;1.021;91;2.368;30;2.767;155;170.588;185;173.355;276;175.723;29;282.521;14;112.021;43;394.542;319;570.265
BANRISUL;30.173;b1;C;1;S2;PORTO ALEGRE;RS;06/2019;2.411;174.725;3.570;127.578;5.981;302.303;1.277;31.920;3.745;78.268;5.022;110.188;11.003;412.491;64;63.425;66;61.241;130;124.667;11.133;537.157
ORIGINAL;51.781;b1;C;2;S3;SAO PAULO;SP;06/2019;55;114.167;54;4.296;109;118.464;151;2.485;601;31.717;752;34.202;861;152.666;28;195.082;30;175.139;58;370.221;919;522.886
BRASIL PLURAL;51.839;b1;C;2;S4;RIO DE JANEIRO;RJ;06/2019;24;2.439;98;23.783;122;26.222;447;63.243;1.439;212.706;1.886;275.948;2.008;302.170;193;186.063;32;15.639;225;201.702;2.233;503.873
INTL FCSTONE;52.041;b2;C;3;S4;SAO PAULO;SP;06/2019;38;8.517;53;3.965;91;12.482;6.315;215.438;553;34.275;6.868;249.714;6.959;262.196;143;27.099;447;212.826;590;239.925;7.549;502.120
ADVANCED CORRETORA DE CÂMBIO LTDA;92.856.905;n2;I;2;S4;SAO PAULO;SP;06/2019;603;12.768;5.306;85.455;5.909;98.224;5.875;46.424;14.967;94.133;20.842;140.557;26.751;238.781;2.064;184.435;632;63.852;2.696;248.287;29.447;487.068
BOCOM;52.003;b1;C;3;S4;SALVADOR;BA;06/2019;44;38.660;14;2.741;58;41.401;74;130.107;312;53.827;386;183.934;444;225.335;11;51.343;12;166.344;23;217.687;467;443.023
FAIR CORRETORA DE CAMBIO S.A.;32.648.370;n2;I;2;S4;SAO PAULO;SP;06/2019;318;5.135;3.598;76.510;3.916;81.645;3.448;22.168;24.499;66.395;27.947;88.564;31.863;170.208;4.568;131.540;103;16.039;4.671;147.579;36.534;317.787
COLUNA S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;460.065;n2;I;2;S4;RIO DE JANEIRO;RJ;06/2019;0;0;0;0;0;0;707;378;2.293;2.750;3.000;3.128;3.000;3.128;2.047;156.434;1.184;154.064;3.231;310.498;6.231;313.626
INDUSTRIAL DO BRASIL;50.988;b1;C;2;S4;SAO PAULO;SP;06/2019;124;91.614;497;25.037;621;116.650;222;2.315;207;54.517;429;56.832;1.050;173.483;265;31.643;99;91.887;364;123.530;1.414;297.013
BANCO KEB HANA DO BRASIL S.A.;2.318.507;b1;I;3;S4;SAO PAULO;SP;06/2019;2;1.215;46;13.371;48;14.586;157;77.363;222;96.550;379;173.914;427;188.500;56;67.779;40;36.463;96;104.242;523;292.742
BANCO LUSO BRASILEIRO S.A.;59.118.133;b1;I;2;S4;SAO PAULO;SP;06/2019;125;13.392;724;71.243;849;84.635;149;25.064;468;16.361;617;41.425;1.466;126.060;677;98.243;242;49.002;919;147.246;2.385;273.306
BANCO COOPERATIVO SICREDI S.A.;1.181.521;b1;I;2;S3;PORTO ALEGRE;RS;06/2019;1.586;63.671;1.717;51.198;3.303;114.869;860;13.147;739;57.716;1.599;70.863;4.902;185.731;62;55.677;41;23.368;103;79.044;5.005;264.776
BR PARTNERS;51.822;b2;C;2;S4;SAO PAULO;SP;06/2019;3;19.935;60;73.928;63;93.863;18;16.541;279;24.124;297;40.666;360;134.529;27;94.750;6;34.000;33;128.750;393;263.279
INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO;55.230.916;b1;I;3;S4;SAO PAULO;SP;06/2019;55;22.322;59;8.704;114;31.026;43;37.363;179;41.583;222;78.945;336;109.972;46;17.113;56;126.435;102;143.547;438;253.519
CAIXA GERAL;51.815;b1;C;3;S4;SAO PAULO;SP;06/2019;7;9.186;29;6.581;36;15.766;12;149;189;5.789;201;5.939;237;21.705;23;135.934;19;65.939;42;201.873;279;223.578
GUITTA CORRETORA DE CAMBIO LTDA.;24.074.692;n2;I;2;S4;SAO PAULO;SP;06/2019;274;4.266;3.827;72.888;4.101;77.154;858;12.422;4.537;29.923;5.395;42.345;9.496;119.499;1.393;86.496;7;443;1.400;86.938;10.896;206.437
AGK CORRETORA DE CAMBIO S.A.;250.699;n2;I;2;S4;SAO PAULO;SP;06/2019;453;8.834;2.806;62.391;3.259;71.225;1.807;18.582;8.080;27.560;9.887;46.142;13.146;117.367;1.224;68.588;52;6.033;1.276;74.620;14.422;191.987
BANCO WOORI BANK DO BRASIL S.A.;15.357.060;b1;I;3;S4;SAO PAULO;SP;06/2019;5;187;159;45.040;164;45.227;180;44.417;513;33.705;693;78.122;857;123.350;177;50.073;37;15.971;214;66.044;1.071;189.394
ICBC DO BRASIL BANCO MÚLTIPLO S.A.;17.453.575;b1;I;3;S4;SAO PAULO;SP;06/2019;36;61.506;3;1;39;61.507;14;1.314;67;14.217;81;15.531;120;77.038;14;27.081;70;67.500;84;94.581;204;171.619
ALFA;51.293;b1;C;2;S3;SAO PAULO;SP;06/2019;29;16.613;39;6.423;68;23.036;48;52.012;133;38.238;181;90.251;249;113.286;21;11.411;23;34.285;44;45.697;293;158.983
UNIÃO ALTERNATIVA CORRETORA DE CÂMBIO LTDA.;17.508.380;n2;I;2;S4;PORTO ALEGRE;RS;06/2019;0;0;0;0;0;0;65.712;7.443;56.105;35.994;121.817;43.437;121.817;43.437;2.593;69.449;344;40.920;2.937;110.369;124.754;153.806
BMG;30.290;b1;C;2;S3;SAO PAULO;SP;06/2019;4;2.593;7;14.131;11;16.724;4;121;105;23.234;109;23.355;120;40.079;12;73.122;5;37.291;17;110.413;137;150.493
BROKER BRASIL CORRETORA DE CÂMBIO LTDA.;16.944.141;n2;I;2;S4;SAO PAULO;SP;06/2019;118;2.730;1.839;39.100;1.957;41.830;1.075;9.674;5.528;22.778;6.603;32.452;8.560;74.282;3.647;60.730;541;11.373;4.188;72.102;12.748;146.384
LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.;50.579.044;n2;I;2;S4;SAO PAULO;SP;06/2019;87;1.224;2.200;51.647;2.287;52.871;622;3.923;5.952;17.377;6.574;21.299;8.861;74.171;1.990;66.082;386;2.205;2.376;68.287;11.237;142.458
DOURADA CORRETORA DE CÂMBIO LTDA.;76.641.497;n2;I;2;S4;CURITIBA;PR;06/2019;176;7.567;809;18.209;985;25.776;3.068;11.632;16.468;26.278;19.536;37.910;20.521;63.687;2.607;44.227;329;18.897;2.936;63.124;23.457;126.811
CAMBIONET CORRETORA DE CÂMBIO LTDA.;14.190.547;n2;I;2;S4;PORTO ALEGRE;RS;06/2019;79;1.040;271;2.756;350;3.796;13.143;8.574;43.556;52.127;56.699;60.701;57.049;64.496;4.758;46.979;85;1.600;4.843;48.579;61.892;113.075
TREVISO CORRETORA DE CÂMBIO S.A.;2.992.317;n2;I;2;S4;SAO PAULO;SP;06/2019;92;1.560;1.149;18.275;1.241;19.835;11.788;12.775;14.713;27.376;26.501;40.151;27.742;59.986;2.041;37.577;581;6.482;2.622;44.059;30.364;104.045
TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.;15.482.499;n2;I;2;S4;GAROPABA;SC;06/2019;8;81;35;403;43;484;7.768;3.828;21.740;14.843;29.508;18.670;29.551;19.155;1.615;48.024;304;36.678;1.919;84.702;31.470;103.857
SOFISA;31.873;b1;C;2;S4;SAO PAULO;SP;06/2019;274;38.578;130;10.520;404;49.097;39;6.890;170;1.630;209;8.520;613;57.618;17;2.030;29;42.490;46;44.520;659;102.137
NOVO MUNDO CORRETORA DE CÂMBIO S.A.;8.609.934;n2;I;2;S4;SAO PAULO;SP;06/2019;20;491;177;2.618;197;3.109;2.405;5.851;19.617;37.277;22.022;43.128;22.219;46.237;2.210;43.980;180;10.246;2.390;54.226;24.609;100.463
OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;11.495.073;n2;I;2;S4;SAO PAULO;SP;06/2019;8;212;71;848;79;1.060;21.067;7.990;41.438;41.315;62.505;49.305;62.584;50.365;4.573;36.441;196;2.527;4.769;38.968;67.353;89.333
VISION S.A. CORRETORA DE CAMBIO;4.062.902;n2;I;2;S4;SAO PAULO;SP;06/2019;128;2.012;1.238;21.437;1.366;23.449;1.080;3.543;8.040;21.398;9.120;24.941;10.486;48.391;3.574;38.414;70;1.130;3.644;39.543;14.130;87.934
BANCOOB;51.750;b1;C;2;S3;BRASILIA;DF;06/2019;0;0;0;0;0;0;8;7.050;52;42.846;60;49.896;60;49.896;12;37.000;0;0;12;37.000;72;86.896
BANESTES;30.159;b1;C;1;S3;VITORIA;ES;06/2019;1.029;27.264;385;10.831;1.414;38.095;191;1.905;734;5.328;925;7.233;2.339;45.328;43;11.577;118;23.708;161;35.285;2.500;80.613
INTER;51.884;b1;C;2;S4;BELO HORIZONTE;MG;06/2019;11;138;237;6.746;248;6.885;1.435;5.096;1.453;29.577;2.888;34.673;3.136;41.558;376;34.704;245;3.366;621;38.070;3.757;79.628
TORRE CORRETORA DE CÂMBIO LTDA;57.582.264;n2;I;2;S4;SAO PAULO;SP;06/2019;1;6;196;3.962;197;3.968;15;24;23.444;35.642;23.459;35.666;23.656;39.634;1.306;39.610;8;42;1.314;39.652;24.970;79.286
MERCANTIL DO BRASIL;20.152;b1;C;2;S3;BELO HORIZONTE;MG;06/2019;1;34;0;0;1;34;122;79;193;1.104;315;1.183;316;1.217;64;37.241;41;36.353;105;73.594;421;74.811
BRB;31.976;b1;C;1;S3;BRASILIA;DF;06/2019;1;10;9;110;10;120;112;18.718;869;18.772;981;37.490;991;37.611;35;17.536;13;17.404;48;34.939;1.039;72.550
MONOPÓLIO CORRETORA DE CÂMBIO LTDA.;34.666.362;n2;I;2;S4;BELEM;PA;06/2019;12;232;4;247;16;479;3.364;2.299;3.399;3.832;6.763;6.132;6.779;6.611;301;33.599;229;32.061;530;65.660;7.309;72.271
DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;77.162.881;n2;I;2;S4;CURITIBA;PR;06/2019;0;0;132;2.033;132;2.033;1.356;812;6.838;10.742;8.194;11.554;8.326;13.587;839;33.765;140;21.801;979;55.566;9.305;69.152
FRENTE CORRETORA DE CÂMBIO LTDA.;71.677.850;n2;I;2;S4;SAO PAULO;SP;06/2019;22;196;133;2.295;155;2.491;176;2.231;9.062;19.262;9.238;21.493;9.393;23.984;2.991;31.324;834;12.198;3.825;43.522;13.218;67.506
XP INVESTIMENTOS CORRETORA DE CÂMBIO,TÍTULOS E VALORES MOBILIÁRIOS S/A;2.332.886;n2;I;3;S4;RIO DE JANEIRO;RJ;06/2019;0;0;0;0;0;0;306;7.279;1.521;25.553;1.827;32.831;1.827;32.831;1.503;25.667;306;7.296;1.809;32.963;3.636;65.794
BRX CORRETORA DE CÂMBIO LTDA.;17.904.906;n2;I;2;S4;RIO DE JANEIRO;RJ;06/2019;3;82;3;22;6;104;6.310;2.518;15.697;15.755;22.007;18.274;22.013;18.378;2.127;29.363;191;16.185;2.318;45.548;24.331;63.926
JN-MAXI CORRETORA DE CÂMBIO LTDA.;20.283.069;n2;I;2;S4;SALVADOR;BA;06/2019;0;0;1;1;1;1;172;128;26.826;29.995;26.998;30.123;26.999;30.124;2.203;29.925;5;63;2.208;29.988;29.207;60.112
AMAZÔNIA CORRETORA DE CÂMBIO LTDA.;16.927.221;n2;I;2;S4;MANAUS;AM;06/2019;0;0;2;8;2;8;1.779;453;22.616;29.698;24.395;30.152;24.397;30.159;2.409;29.383;10;68;2.419;29.451;26.816;59.610
BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.;6.373.777;n2;I;2;S4;RECIFE;PE;06/2019;3;41;49;1.294;52;1.335;8.824;3.445;22.331;26.153;31.155;29.598;31.207;30.933;2.576;25.291;31;1.333;2.607;26.625;33.814;57.558
CONECTA CORRETORA DE CÂMBIO LTDA.;18.287.740;n2;I;2;S5;SALVADOR;BA;06/2019;80;1.879;75;1.492;155;3.371;4.473;3.630;10.580;12.413;15.053;16.043;15.208;19.414;888;22.817;141;14.400;1.029;37.218;16.237;56.631
FOURTRADE CORRETORA DE CÂMBIO LTDA.;40.353.377;n2;I;2;S4;RIO DE JANEIRO;RJ;06/2019;27;436;521;9.296;548;9.731;738;3.177;4.394;8.359;5.132;11.535;5.680;21.267;1.020;23.729;160;9.682;1.180;33.412;6.860;54.678
GET MONEY CORRETORA DE CÂMBIO S.A.;10.853.017;n2;I;2;S5;SAO PAULO;SP;06/2019;11;51;52;1.305;63;1.355;14.355;7.258;26.854;23.376;41.209;30.635;41.272;31.990;1.923;17.861;16;295;1.939;18.156;43.211;50.147
SAGITUR CORRETORA DE CÂMBIO LTDA.;61.444.949;n2;I;2;S4;SAO PAULO;SP;06/2019;4;54;434;6.992;438;7.046;2.675;1.750;6.595;6.704;9.270;8.454;9.708;15.500;901;22.283;120;10.390;1.021;32.673;10.729;48.173
INDUSVAL;50.531;b1;C;2;S4;SAO PAULO;SP;06/2019;24;2.806;35;7.656;59;10.462;64;5.791;241;10.517;305;16.308;364;26.770;45;14.739;13;5.016;58;19.755;422;46.525
