Instituição financeira;Código;TCB;TD;TC;SR;Cidade;UF;Data;Exportações;;Importações;;Total Primário Comercial;;Transferências do Exterior;;Transferências para o Exterior;;Total Primário Financeiro;;Total Primário;;Interbancário Compra;;Interbancário Venda;;Total Interbancário;;Total;;
;;;;;;;;;N. Operações;Valor;N. Operações;Valor;N. Operações;Valor;N. Operações;Valor;N. Operações;Valor;N. Operações;Valor;N. Operações;Valor;N. Operações;Valor;N. Operações;Valor;N. Operações;Valor;N. Operações;Valor Total;
ALBATROSS CORRETORA DE CAMBIO E VALORES S.A;5.452.073;n2;I;2;S4;SAO PAULO;SP;03/2019;13;212;123;2.465;136;2.677;730;1.891;13.217;16.288;13.947;18.180;14.083;20.857;3.737;19.963;81;3.488;3.818;23.450;17.901;44.307
SAGITUR CORRETORA DE CÂMBIO LTDA.;61.444.949;n2;I;2;S4;SAO PAULO;SP;03/2019;6;116;425;8.002;431;8.119;2.160;1.504;3.979;4.644;6.139;6.148;6.570;14.266;713;20.376;122;9.352;835;29.728;7.405;43.994
INTERCAM CORRETORA DE CÂMBIO LTDA.;34.265.629;n2;I;2;S4;SAO PAULO;SP;03/2019;7;113;397;12.406;404;12.518;258;2.855;2.232;6.122;2.490;8.976;2.894;21.495;975;18.394;198;2.847;1.173;21.240;4.067;42.735
PATACÃO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;59.615.005;n2;I;2;S4;SOROCABA;SP;03/2019;13;275;173;2.885;186;3.161;857;922;10.279;16.817;11.136;17.740;11.322;20.900;3.964;19.747;65;1.242;4.029;20.989;15.351;41.889
INDUSVAL;50.531;b1;C;2;S4;SAO PAULO;SP;03/2019;36;4.602;22;2.068;58;6.670;69;3.717;229;11.392;298;15.109;356;21.779;32;10.062;16;5.044;48;15.107;404;36.886
H.H.PICCHIONI;30.829;n2;C;2;S4;BELO HORIZONTE;MG;03/2019;0;0;6;75;6;75;4.530;1.792;19.034;17.239;23.564;19.031;23.570;19.106;1.221;15.588;11;278;1.232;15.867;24.802;34.973
LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.;6.132.348;n2;I;2;S5;RECIFE;PE;03/2019;9;267;34;627;43;893;11.695;4.021;19.662;15.917;31.357;19.938;31.400;20.832;576;12.718;19;428;595;13.146;31.995;33.978
BANCO DA AMAZONIA S.A.;4.902.979;b1;I;1;S3;BELEM;PA;03/2019;141;7.277;26;2.704;167;9.982;42;2.086;276;7.647;318;9.733;485;19.714;38;7.580;40;6.533;78;14.113;563;33.827
EXIM CORRETORA DE CAMBIO LTDA;73.302.408;n2;I;2;S4;PORTO ALEGRE;RS;03/2019;19;832;35;477;54;1.308;253;3.853;3.326;13.244;3.579;17.097;3.633;18.405;592;11.328;67;2.293;659;13.620;4.292;32.025
AVS CORRETORA DE CÂMBIO LTDA.;25.280.945;n2;I;2;S4;CURITIBA;PR;03/2019;34;88;160;1.745;194;1.833;3.625;1.578;9.395;10.060;13.020;11.639;13.214;13.472;1.065;10.258;15;126;1.080;10.385;14.294;23.857
VIP'S CORRETORA DE CÂMBIO LTDA.;17.772.370;n2;I;2;S5;SAO PAULO;SP;03/2019;1;10;20;521;21;531;3.137;1.591;7.842;10.972;10.979;12.563;11.000;13.094;529;9.848;0;0;529;9.848;11.529;22.943
DECYSEO CORRETORA DE CAMBIO LTDA.;94.968.518;n2;I;2;S4;SAO PAULO;SP;03/2019;8;222;126;2.768;134;2.989;256;2.494;686;4.528;942;7.022;1.076;10.011;315;6.631;67;2.056;382;8.687;1.458;18.699
CONSEGTUR CORRETORA DE CÂMBIO LTDA.;15.168.152;n2;I;2;S4;SAO PAULO;SP;03/2019;0;0;20;288;20;288;68;1.139;1.246;7.497;1.314;8.636;1.334;8.924;1.066;7.257;22;606;1.088;7.864;2.422;16.788
SLW CORRETORA DE VALORES E CÂMBIO LTDA.;50.657.675;n2;I;2;S4;SAO PAULO;SP;03/2019;1;1;162;3.329;163;3.330;17;179;1.392;4.232;1.409;4.411;1.572;7.741;1.403;7.629;12;251;1.415;7.881;2.987;15.621
SOL CORRETORA DE CÂMBIO LTDA.;8.520.517;n2;I;2;S4;NATAL;RN;03/2019;0;0;2;2;2;2;15.051;4.335;10.094;7.394;25.145;11.729;25.147;11.731;444;3.163;22;126;466;3.288;25.613;15.020
PARMETAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;20.155.248;n2;I;2;S4;SAO PAULO;SP;03/2019;0;0;0;0;0;0;2.915;1.162;7.302;7.082;10.217;8.244;10.217;8.244;390;6.095;9;31;399;6.127;10.616;14.370
LÚMINA CORRETORA DE CÂMBIO LTDA.;15.122.605;n2;I;2;S5;SALVADOR;BA;03/2019;0;0;0;0;0;0;4.677;2.233;9.445;7.058;14.122;9.291;14.122;9.291;324;4.996;1;80;325;5.076;14.447;14.367
LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;71.590.442;n2;I;2;S4;ARARAS;SP;03/2019;0;0;7;47;7;47;367;483;5.030;6.691;5.397;7.174;5.404;7.222;1.416;6.542;8;333;1.424;6.875;6.828;14.096
GOOD CORRETORA DE CÂMBIO LTDA;23.010.182;n2;I;2;S4;PORTO ALEGRE;RS;03/2019;0;0;10;76;10;76;3.319;1.735;8.727;6.942;12.046;8.677;12.056;8.753;525;5.254;0;0;525;5.254;12.581;14.007
ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.;4.684.647;n2;I;2;S4;SANTOS;SP;03/2019;46;239;47;672;93;910;422;4.108;1.632;3.693;2.054;7.800;2.147;8.711;285;2.505;59;2.504;344;5.009;2.491;13.720
BANCO DO ESTADO DO PARÁ S.A.;4.913.711;b1;I;1;S3;BELEM;PA;03/2019;99;4.972;11;504;110;5.476;34;207;363;872;397;1.079;507;6.554;44;1.416;78;5.502;122;6.918;629;13.472
TURISCAM CORRETORA DE CÂMBIO LTDA.;16.789.470;n2;I;2;S4;MACEIO;AL;03/2019;0;0;9;204;9;204;1.152;713;2.687;3.071;3.839;3.783;3.848;3.987;500;5.892;117;3.313;617;9.204;4.465;13.191
CONEXION CORRETORA DE CÂMBIO LTDA.;17.635.177;n2;I;2;S4;RIBEIRAO PRETO;SP;03/2019;0;0;0;0;0;0;133;136;3.164;6.208;3.297;6.344;3.297;6.344;1.403;6.089;13;25;1.416;6.114;4.713;12.458
MELHOR - CORRETORA DE CÂMBIO LTDA.;13.839.639;n2;I;2;S4;CURITIBA;PR;03/2019;0;0;0;0;0;0;3.862;1.633;6.932;5.769;10.794;7.402;10.794;7.402;634;4.259;10;118;644;4.377;11.438;11.779
CORREPARTI CORRETORA DE CAMBIO LTDA;80.202.872;n2;I;2;S4;SAO JOSE DOS PINHAIS;PR;03/2019;28;475;238;3.179;266;3.655;25;689;249;1.557;274;2.247;540;5.901;391;4.679;47;1.114;438;5.793;978;11.694
DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS;33.851.064;n2;I;2;S4;RIO DE JANEIRO;RJ;03/2019;6;37;45;1.132;51;1.169;121;3.649;125;992;246;4.641;297;5.810;152;2.134;92;3.698;244;5.832;541;11.642
J. ALVES CORRETORA DE CAMBIO LTDA;69.078.350;n2;I;2;S5;SAO PAULO;SP;03/2019;1;4;39;687;40;690;37;369;3.217;4.678;3.254;5.046;3.294;5.737;747;5.370;16;369;763;5.739;4.057;11.476
GLOBAL EXCHANGE DO BRASIL SOCIEDADE CORRETORA DE CÂMBIO LTDA.;21.040.668;n2;I;3;S4;RIO DE JANEIRO;RJ;03/2019;0;0;0;0;0;0;21.844;5.499;13.980;5.095;35.824;10.595;35.824;10.595;19;42;9;677;28;720;35.852;11.314
SADOC SOCIEDADE CORRETORA DE CÂMBIO LTDA.;28.762.249;n2;I;2;S4;FORTALEZA;CE;03/2019;0;0;4;28;4;28;2.369;1.388;4.282;5.134;6.651;6.521;6.655;6.549;172;3.847;2;96;174;3.943;6.829;10.492
PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;73.279.093;n2;I;2;S4;JOACABA;SC;03/2019;6;191;3;7;9;198;1.049;433;5.062;4.930;6.111;5.363;6.120;5.561;431;4.484;6;191;437;4.675;6.557;10.236
IB CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.;27.842.177;n2;I;2;S4;SAO PAULO;SP;03/2019;1;6;13;353;14;360;11;253;247;2.876;258;3.129;272;3.489;537;4.374;327;1.406;864;5.781;1.136;9.270
ONNIX CORRETORA DE CÂMBIO LTDA.;7.333.726;n2;I;2;S4;PORTO ALEGRE;RS;03/2019;4;20;99;1.879;103;1.899;84;1.789;145;1.181;229;2.970;332;4.869;163;2.750;56;1.501;219;4.251;551;9.120
MULTIMONEY CORRETORA DE CÂMBIO LTDA;12.586.596;n2;I;2;S4;SAO PAULO;SP;03/2019;0;0;0;0;0;0;4.946;1.179;3.714;3.454;8.660;4.633;8.660;4.633;539;2.575;104;398;643;2.973;9.303;7.606
LEROSA S.A. CORRETORA DE VALORES E CAMBIO;61.973.863;n2;I;2;S4;SAO PAULO;SP;03/2019;0;0;55;1.454;55;1.454;39;1.342;152;1.005;191;2.347;246;3.802;188;2.425;28;1.312;216;3.737;462;7.539
SINGRATUR CORRETORA DE CÂMBIO LTDA;16.854.999;n2;I;2;S4;MARINGA;PR;03/2019;0;0;1;32;1;32;138;82;2.100;3.160;2.238;3.242;2.239;3.274;514;3.127;1;0;515;3.127;2.754;6.401
AMARIL FRANKLIN CORRETORA DE TÍTULOS E VALORES LTDA;17.312.661;n2;I;2;S4;BELO HORIZONTE;MG;03/2019;57;1.420;56;604;113;2.024;15;373;120;687;135;1.060;248;3.085;106;1.312;71;1.811;177;3.123;425;6.207
DIBRAN DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;62.280.490;n2;I;2;S4;SAO PAULO;SP;03/2019;0;0;50;945;50;945;34;98;940;1.902;974;2.001;1.024;2.945;490;2.888;7;234;497;3.122;1.521;6.067
CORRETORA DE CÂMBIO AÇORIANA LIMITADA.;15.761.217;n2;I;2;S4;FLORIANOPOLIS;SC;03/2019;0;0;0;0;0;0;129;80;2.177;2.945;2.306;3.025;2.306;3.025;619;2.879;8;5;627;2.884;2.933;5.908
BANCO DE LA NACION ARGENTINA;33.042.151;b1;I;3;S4;SAO PAULO;SP;03/2019;5;1.364;9;161;14;1.525;1.105;853;157;196;1.262;1.049;1.276;2.574;3;103;15;1.893;18;1.996;1.294;4.570
EBADIVAL - E. BAGGIO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;89.784.367;n2;I;2;S4;CURITIBA;PR;03/2019;0;0;0;0;0;0;215;163;1.240;2.174;1.455;2.337;1.455;2.337;245;2.005;1;0;246;2.006;1.701;4.343
PAN;31.323;b1;C;2;S3;SAO PAULO;SP;03/2019;0;0;0;0;0;0;18;104;80;1.506;98;1.610;98;1.610;0;0;1;2.500;1;2.500;99;4.110
NUMATUR CORRETORA DE CÂMBIO LTDA.;18.145.784;n2;I;2;S5;SAO PAULO;SP;03/2019;0;0;0;0;0;0;206;192;845;1.742;1.051;1.934;1.051;1.934;219;1.568;0;0;219;1.568;1.270;3.502
SEALANDAIR CORRETORA DE CÂMBIO LTDA.;21.148.439;n2;I;2;S4;PORTO ALEGRE;RS;03/2019;0;0;0;0;0;0;144;126;659;1.010;803;1.136;803;1.136;69;879;0;0;69;879;872;2.015
MEGA CORRETORA DE CÂMBIO LTDA.;15.077.393;n2;I;2;S4;RIO CLARO;SP;03/2019;0;0;1;2;1;2;301;157;1.028;979;1.329;1.136;1.330;1.138;95;816;1;1;96;817;1.426;1.955
OLIVEIRA FRANCO SOCIEDADE CORRETORA DE VALORES E CAMBIO LTDA;76.633.486;n2;I;2;S4;CURITIBA;PR;03/2019;0;0;0;0;0;0;81;75;311;702;392;776;392;776;137;631;0;0;137;631;529;1.407
CREFISA;52.010;b1;C;2;S4;SAO PAULO;SP;03/2019;0;0;0;0;0;0;34;599;21;115;55;714;55;714;2;40;5;525;7;565;62;1.279
CODEPE CORRETORA DE VALORES E CÂMBIO S.A.;9.512.542;n2;I;2;S4;RECIFE;PE;03/2019;0;0;0;0;0;0;8;42;284;544;292;586;292;586;125;593;1;15;126;608;418;1.193
CAROL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;62.237.649;n2;I;2;S5;SAO PAULO;SP;03/2019;0;0;0;0;0;0;7;5;302;588;309;593;309;593;212;523;3;2;215;525;524;1.118
MIRAE ASSET WEALTH MANAGEMENT (BRAZIL) CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.;12.392.983;n2;I;3;S4;SAO PAULO;SP;03/2019;0;0;2;12;2;12;0;0;40;314;40;314;42;326;35;329;1;3;36;332;78;658
TURMA CORRETORA DE CÂMBIO LTDA;30.183.111;n2;I;2;S4;URUGUAIANA;RS;03/2019;0;0;0;0;0;0;639;245;435;235;1.074;479;1.074;479;1;9;0;0;1;9;1.075;489
AVIPAM CORRETORA DE CAMBIO LTDA;3.443.143;n2;I;2;S4;RIO DE JANEIRO;RJ;03/2019;0;0;0;0;0;0;12;28;6;35;18;63;18;63;6;38;13;28;19;66;37;129
BANCO DE LA PROVINCIA DE BUENOS AIRES;44.189.447;b1;I;3;S4;SAO PAULO;SP;03/2019;0;0;0;0;0;0;21;114;8;10;29;123;29;123;0;0;0;0;0;0;29;123
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38.486.817;b4;I;1;S3;BELO HORIZONTE;MG;03/2019;0;0;0;0;0;0;1;45;12;27;13;71;13;71;0;0;0;0;0;0;13;71
CAMBIALL CASH CORRETORA DE CÂMBIO LTDA.;14.652.687;n2;I;2;S5;RECIFE;PE;03/2019;0;0;0;0;0;0;33;9;44;35;77;44;77;44;3;20;0;0;3;20;80;64
