Instituição financeira;Código;TCB;TD;TC;Segmento;Cidade;UF;Data;Exportações;;Importações;;Total Primário Comercial;;Transferências do Exterior;;Transferências para o Exterior;;Total Primário Financeiro;;Total Primário;;Interbancário Compra;;Interbancário Venda;;Total Interbancário;;Total;;
;;;;;;;;;N. Operações;Valor;N. Operações;Valor;N. Operações;Valor;N. Operações;Valor;N. Operações;Valor;N. Operações;Valor;N. Operações;Valor;N. Operações;Valor;N. Operações;Valor;N. Operações;Valor;N. Operações;Valor Total;
VOTORANTIM;51.011;b1;C;2;199;SAO PAULO;SP;12/2015;592;1.139.327;4.348;968.410;4.940;2.107.737;871;1.261.308;3.184;2.068.890;4.055;3.330.198;8.995;5.437.935;742;3.346.816;1.575;2.567.715;2.317;5.914.531;11.312;11.352.467
GOLDMAN SACHS;51.585;b2;C;3;198;SAO PAULO;SP;12/2015;0;0;0;0;0;0;417;2.537.007;589;3.059.691;1.006;5.596.699;1.006;5.596.699;44;1.928.351;36;1.377.366;80;3.305.718;1.086;8.902.416
CREDIT AGRICOLE;51.066;b1;C;3;199;SAO PAULO;SP;12/2015;42;201.388;2;284;44;201.672;59;443.982;161;183.597;220;627.579;264;829.250;271;3.420.523;285;3.885.751;556;7.306.274;820;8.135.524
BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S.A.;60.498.557;b1;I;3;8;SAO PAULO;SP;12/2015;437;562.050;1.520;308.373;1.957;870.423;1.623;1.027.812;1.603;663.007;3.226;1.690.819;5.183;2.561.242;881;2.108.656;859;2.724.417;1.740;4.833.073;6.923;7.394.315
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33.657.248;b4;I;1;4;RIO DE JANEIRO;RJ;12/2015;138;255.031;0;0;138;255.031;175;417.329;185;935.471;360;1.352.800;498;1.607.831;55;2.709.424;43;1.792.002;98;4.501.426;596;6.109.257
SAFRA;10.083;b1;C;2;199;SAO PAULO;SP;12/2015;481;140.093;2.244;380.528;2.725;520.621;2.309;244.020;6.126;945.908;8.435;1.189.927;11.160;1.710.548;343;1.853.523;287;999.343;630;2.852.866;11.790;4.563.414
STANDARD CHARTERED BANK (BRASIL) S.A. ? BANCO DE INVESTIMENTO;11.932.017;b2;I;3;13;SAO PAULO;SP;12/2015;8;185.526;125;118.140;133;303.666;64;184.847;187;271.026;251;455.874;384;759.540;348;1.537.711;391;1.536.711;739;3.074.421;1.123;3.833.961
CAIXA ECONOMICA FEDERAL;360.305;b1;I;1;6;BRASILIA;DF;12/2015;728;398.964;533;32.003;1.261;430.967;14.965;324.971;3.688;1.083.253;18.653;1.408.224;19.914;1.839.191;249;1.110.118;301;711.378;550;1.821.497;20.464;3.660.687
SOCOPA;50.328;b1;C;2;199;SAO PAULO;SP;12/2015;392;152.920;1.602;82.799;1.994;235.719;2.607;315.297;5.926;323.915;8.533;639.213;10.527;874.932;5.239;1.338.339;19.781;1.416.887;25.020;2.755.227;35.547;3.630.159
BARCLAYS;51.705;b1;C;3;199;SAO PAULO;SP;12/2015;0;0;0;0;0;0;234;510.231;374;713.147;608;1.223.379;608;1.223.379;405;1.026.102;499;860.858;904;1.886.959;1.512;3.110.338
BANCO BONSUCESSO S.A.;71.027.866;b1;I;2;8;BELO HORIZONTE;MG;12/2015;8;581;12;812;20;1.392;71;2.932;232;10.230;303;13.162;323;14.554;787;1.355.631;595;1.341.940;1.382;2.697.571;1.705;2.712.126
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1.023.570;b1;I;3;8;SAO PAULO;SP;12/2015;146;352.046;51;46.140;197;398.185;309;710.414;797;530.575;1.106;1.240.990;1.303;1.639.175;57;277.983;96;671.041;153;949.025;1.456;2.588.200
ICBC DO BRASIL BANCO MÚLTIPLO S.A.;17.453.575;b1;I;3;8;SAO PAULO;SP;12/2015;9;36.188;26;40.739;35;76.927;36;1.201.822;62;13.122;98;1.214.944;133;1.291.871;35;34.589;55;1.217.877;90;1.252.466;223;2.544.337
CONFIDENCE;51.671;b2;C;2;198;BARUERI;SP;12/2015;185;38.142;1.151;68.676;1.336;106.818;2.970;85.248;9.471;246.393;12.441;331.641;13.777;438.459;8.630;1.061.230;24.851;873.544;33.481;1.934.773;47.258;2.373.232
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60.518.222;b1;I;3;8;SAO PAULO;SP;12/2015;420;133.839;1.319;251.280;1.739;385.119;1.020;651.136;1.610;271.302;2.630;922.438;4.369;1.307.556;202;388.563;232;650.614;434;1.039.177;4.803;2.346.733
ING;51.073;b1;C;3;199;SAO PAULO;SP;12/2015;63;461.054;15;29.534;78;490.587;33;10.700;193;191.065;226;201.765;304;692.352;46;496.617;71;966.360;117;1.462.977;421;2.155.328
DAYCOVAL;51.987;b1;C;2;199;SAO PAULO;SP;12/2015;649;117.766;992;77.688;1.641;195.454;1.431;50.992;4.330;263.744;5.761;314.736;7.402;510.190;1.060;890.390;4.264;644.804;5.324;1.535.193;12.726;2.045.383
ABC-BRASIL;41.856;b1;C;3;199;SAO PAULO;SP;12/2015;173;58.507;317;61.925;490;120.432;74;184.573;919;513.447;993;698.020;1.483;818.452;104;699.373;85;322.775;189;1.022.148;1.672;1.840.600
RENDIMENTO;51.468;b1;C;2;199;SAO PAULO;SP;12/2015;156;4.036;631;54.317;787;58.352;22.024;300.920;17.656;280.193;39.680;581.113;40.467;639.465;3.077;437.545;16.778;393.643;19.855;831.188;60.322;1.470.653
BEXS;51.743;b2;C;2;198;SAO PAULO;SP;12/2015;121;236.072;400;16.252;521;252.324;1.188;65.469;5.404;157.970;6.592;223.439;7.113;475.763;2.085;322.075;817;448.942;2.902;771.018;10.015;1.246.781
OURINVEST;51.901;b2;C;2;198;SAO PAULO;SP;12/2015;51;24.979;162;7.883;213;32.862;636;33.344;1.501;29.553;2.137;62.897;2.350;95.759;991;534.339;15.874;602.207;16.865;1.136.546;19.215;1.232.305
MIZUHO;51.554;b1;I;3;199;SAO PAULO;SP;12/2015;77;53.308;216;38.499;293;91.807;108;262.968;189;231.322;297;494.290;590;586.097;213;270.295;223;364.373;436;634.668;1.026;1.220.765
CCB;32.119;b1;C;3;199;SAO PAULO;SP;12/2015;225;47.119;283;56.458;508;103.576;128;21.996;680;446.986;808;468.982;1.316;572.559;82;483.654;50;45.480;132;529.133;1.448;1.101.692
BANCO CARGILL S.A.;3.609.817;b1;I;3;8;SAO PAULO;SP;12/2015;117;396.552;8;8.371;125;404.923;18;126.306;67;81.864;85;208.170;210;613.094;4;20.000;36;461.597;40;481.597;250;1.094.690
MÁXIMA;50.201;b1;C;2;199;RIO DE JANEIRO;RJ;12/2015;105;2.345;873;33.427;978;35.773;750;239.775;2.031;265.030;2.781;504.805;3.759;540.578;1.960;202.992;1.942;147.541;3.902;350.533;7.661;891.111
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29.030.467;b1;I;3;8;SAO PAULO;SP;12/2015;28;75.516;37;57.413;65;132.929;27;238.911;256;127.754;283;366.665;348;499.594;14;75.708;31;229.261;45;304.969;393;804.563
BANCO DO NORDESTE DO BRASIL S.A.;7.237.373;b1;I;1;8;FORTALEZA;CE;12/2015;198;38.114;122;14.162;320;52.276;50;4.981;139;314.899;189;319.881;509;372.156;44;335.209;66;44.967;110;380.176;619;752.332
BANRISUL;30.173;b1;C;1;199;PORTO ALEGRE;RS;12/2015;2.658;178.281;2.795;131.514;5.453;309.795;1.109;86.579;3.453;54.778;4.562;141.357;10.015;451.152;70;107.400;94;184.885;164;292.284;10.179;743.436
PINE;50.304;b1;C;2;199;SAO PAULO;SP;12/2015;34;35.152;46;18.344;80;53.496;20;13.177;174;160.690;194;173.867;274;227.363;16;173.187;8;83.196;24;256.383;298;483.746
B & T ASSOCIADOS CORRETORA DE CÂMBIO LTDA.;73.622.748;n2;I;2;21;RIO DE JANEIRO;RJ;12/2015;192;4.117;1.483;36.114;1.675;40.230;2.810;28.435;5.724;106.480;8.534;134.915;10.209;175.145;6.134;206.380;670;96.613;6.804;302.993;17.013;478.138
BRASIL PLURAL;51.839;b1;C;2;199;RIO DE JANEIRO;RJ;12/2015;66;27.070;94;11.718;160;38.788;165;167.986;184;131.389;349;299.376;509;338.164;56;44.330;34;94.085;90;138.415;599;476.579
BANCO DA CHINA BRASIL S.A.;10.690.848;b1;I;3;8;SAO PAULO;SP;12/2015;36;20.084;37;9.612;73;29.696;38;91.705;210;11.381;248;103.086;321;132.782;59;92.407;56;211.574;115;303.982;436;436.764
BANCO LUSO BRASILEIRO S.A.;59.118.133;b1;I;2;8;SAO PAULO;SP;12/2015;105;29.032;1.322;113.178;1.427;142.210;87;20.107;866;36.008;953;56.115;2.380;198.325;1.006;152.738;180;52.938;1.186;205.676;3.566;404.000
BANCO FIBRA S.A.;58.616.418;b1;I;2;8;SAO PAULO;SP;12/2015;777;55.529;1.053;60.813;1.830;116.342;140;25.704;566;74.541;706;100.245;2.536;216.587;153;127.737;135;48.204;288;175.941;2.824;392.529
CAIXA GERAL;51.815;b1;C;3;199;SAO PAULO;SP;12/2015;3;7.704;12;12.256;15;19.960;68;72.119;218;57.025;286;129.144;301;149.104;36;104.271;41;125.510;77;229.781;378;378.885
BMG;30.290;b1;C;2;199;SAO PAULO;SP;12/2015;37;56.476;6;6.658;43;63.134;18;7.923;65;98.470;83;106.393;126;169.527;14;108.564;40;86.306;54;194.871;180;364.397
BBM;30.207;b1;C;2;199;SALVADOR;BA;12/2015;65;44.336;3;32;68;44.368;40;51.554;124;112.935;164;164.489;232;208.858;18;67.713;19;82.715;37;150.428;269;359.286
BANCO ABN AMRO S.A.;3.532.415;b1;I;3;8;SAO PAULO;SP;12/2015;64;165.499;2;6.832;66;172.331;12;7.618;54;2.166;66;9.784;132;182.115;4;1.384;79;163.511;83;164.895;215;347.010
MODAL;51.963;b1;C;2;199;RIO DE JANEIRO;RJ;12/2015;46;17.667;243;36.186;289;53.853;90;124.723;214;33.243;304;157.966;593;211.819;39;25.707;54;97.371;93;123.078;686;334.897
BANESTES;30.159;b1;C;1;199;VITORIA;ES;12/2015;2.042;85.761;675;26.529;2.717;112.290;206;56.600;586;52.252;792;108.852;3.509;221.142;50;24.024;208;87.028;258;111.052;3.767;332.194
TREVISO CORRETORA DE CÂMBIO S.A.;2.992.317;n2;I;2;21;SAO PAULO;SP;12/2015;29;265;258;3.904;287;4.169;1.081;10.879;3.032;39.905;4.113;50.784;4.400;54.953;4.476;154.293;1.031;121.859;5.507;276.152;9.907;331.105
HAITONG;51.482;b2;C;3;198;SAO PAULO;SP;12/2015;1;88;2;20;3;108;320;32.700;217;26.932;537;59.632;540;59.740;47;124.302;57;139.594;104;263.896;644;323.636
ADVANCED CORRETORA DE CÂMBIO LTDA;92.856.905;n2;I;2;21;SAO PAULO;SP;12/2015;348;8.473;3.509;82.039;3.857;90.512;3.072;33.380;7.690;58.747;10.762;92.127;14.619;182.639;1.544;118.255;415;19.359;1.959;137.614;16.578;320.253
COLUNA S/A. DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;460.065;n2;I;2;16;RIO DE JANEIRO;RJ;12/2015;0;0;0;0;0;0;143;704;358;3.470;501;4.174;501;4.174;768;153.477;420;150.702;1.188;304.180;1.689;308.354
FAIR CORRETORA DE CAMBIO S.A.;32.648.370;n2;I;2;21;SAO PAULO;SP;12/2015;205;4.912;2.720;67.953;2.925;72.865;2.001;38.883;5.863;76.361;7.864;115.244;10.789;188.109;1.969;105.502;49;5.142;2.018;110.644;12.807;298.753
MS BANK S.A. BANCO DE CÂMBIO;19.307.785;b2;I;2;39;CURITIBA;PR;12/2015;39;4.512;478;17.388;517;21.899;140;89.584;987;26.598;1.127;116.182;1.644;138.081;489;48.720;942;102.136;1.431;150.856;3.075;288.937
BANCO KDB DO BRASIL S.A.;7.656.500;b1;I;3;8;SAO PAULO;SP;12/2015;0;0;3;1.292;3;1.292;278;38.005;388;37.581;666;75.586;669;76.878;32;23.743;61;172.750;93;196.493;762;273.370
BROKER BRASIL CORRETORA DE CÂMBIO LTDA.;16.944.141;n2;I;2;21;SAO PAULO;SP;12/2015;79;2.721;2.417;79.667;2.496;82.389;1.371;21.200;3.662;38.952;5.033;60.152;7.529;142.540;3.550;109.809;484;15.190;4.034;125.000;11.563;267.540
RENOVA S.A. CORRETORA DE CÂMBIO;72.760.713;n2;I;2;21;SAO PAULO;SP;12/2015;11;250;168;3.186;179;3.436;531;4.009;1.775;11.658;2.306;15.667;2.485;19.103;1.465;128.090;372;117.691;1.837;245.781;4.322;264.884
SOFISA;31.873;b1;C;2;199;SAO PAULO;SP;12/2015;318;94.606;166;10.114;484;104.719;47;6.820;287;7.020;334;13.840;818;118.559;22;70.435;31;72.167;53;142.602;871;261.161
BANCO WOORI BANK DO BRASIL S.A.;15.357.060;b1;I;3;8;SAO PAULO;SP;12/2015;0;0;141;68.439;141;68.439;71;29.463;1.393;38.506;1.464;67.969;1.605;136.408;140;97.397;10;20.023;150;117.420;1.755;253.828
WESTERN UNION;51.767;b1;C;3;199;SAO PAULO;SP;12/2015;11;197;116;1.156;127;1.353;2.037;58.697;2.823;116.794;4.860;175.491;4.987;176.844;1.640;62.586;529;4.367;2.169;66.953;7.156;243.798
BANCO BM&FBOVESPA DE SERVIÇOS DE LIQUIDAÇÃO E CUSTÓDIA S.A.;997.185;b1;I;2;2;SAO PAULO;SP;12/2015;0;0;0;0;0;0;123;47.577;126;62.116;249;109.693;249;109.693;82;64.258;60;49.702;142;113.960;391;223.653
ORIGINAL;51.781;b1;C;2;199;SAO PAULO;SP;12/2015;47;26.029;518;59.248;565;85.277;47;6.153;429;26.951;476;33.105;1.041;118.381;48;28.824;35;59.884;83;88.708;1.124;207.089
MULTIMONEY CORRETORA DE CÂMBIO LTDA;12.586.596;n2;I;2;21;SAO PAULO;SP;12/2015;45;2.149;518;8.639;563;10.787;1.849;11.843;3.985;35.358;5.834;47.201;6.397;57.989;4.328;85.509;1.488;55.451;5.816;140.959;12.213;198.948
BANCO COOPERATIVO SICREDI S.A.;1.181.521;b1;I;2;11;PORTO ALEGRE;RS;12/2015;1.104;59.731;789;19.927;1.893;79.658;516;11.049;716;31.675;1.232;42.724;3.125;122.382;56;26.101;52;40.566;108;66.667;3.233;189.049
PAN;31.323;b1;C;2;199;SAO PAULO;SP;12/2015;15;11.368;0;0;15;11.368;14;24.224;76;23.756;90;47.980;105;59.347;4;41.800;32;83.000;36;124.800;141;184.147
OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;11.495.073;n2;I;2;16;SAO PAULO;SP;12/2015;0;0;24;635;24;635;2.229;10.287;3.862;33.499;6.091;43.787;6.115;44.422;3.781;79.728;221;55.268;4.002;134.997;10.117;179.418
INDUSVAL;50.531;b1;C;2;199;SAO PAULO;SP;12/2015;188;29.125;238;17.985;426;47.109;55;15.779;311;25.114;366;40.893;792;88.003;76;36.821;87;51.578;163;88.399;955;176.401
BANIF;20.255;b1;C;3;199;SAO PAULO;SP;12/2015;12;464;17;346;29;810;61;82.455;82;77.503;143;159.958;172;160.767;2;382;8;6.983;10;7.365;182;168.132
AGK CORRETORA DE CAMBIO S.A.;250.699;n2;I;2;21;SAO PAULO;SP;12/2015;190;4.316;1.497;52.467;1.687;56.783;905;18.612;1.980;21.386;2.885;39.998;4.572;96.781;696;59.803;72;9.113;768;68.916;5.340;165.697
BANCO KEB HANA DO BRASIL S.A.;2.318.507;b1;I;3;2;SAO PAULO;SP;12/2015;0;0;21;12.906;21;12.906;131;52.943;760;28.035;891;80.978;912;93.884;29;21.877;24;33.880;53;55.756;965;149.640
GRACO CORRETORA DE CAMBIO S.A.;65.982.589;n2;I;2;21;POA;SP;12/2015;2;11;212;6.474;214;6.485;367;1.295;1.459;11.659;1.826;12.954;2.040;19.439;1.435;71.648;242;54.972;1.677;126.620;3.717;146.059
MERCANTIL DO BRASIL;20.152;b1;C;2;199;BELO HORIZONTE;MG;12/2015;8;440;18;1.646;26;2.086;80;23.553;147;47.611;227;71.164;253;73.250;84;48.351;19;960;103;49.311;356;122.561
ALFA;51.293;b1;C;2;199;SAO PAULO;SP;12/2015;43;8.132;16;2.781;59;10.913;42;43.499;102;41.904;144;85.403;203;96.316;10;7.614;9;14.368;19;21.982;222;118.298
LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.;50.579.044;n2;I;2;15;SAO PAULO;SP;12/2015;57;1.795;1.228;31.760;1.285;33.554;1.663;6.043;2.451;19.729;4.114;25.772;5.399;59.326;1.389;47.809;136;4.168;1.525;51.977;6.924;111.303
GUITTA CORRETORA DE CAMBIO LTDA.;24.074.692;n2;I;2;21;SAO PAULO;SP;12/2015;119;2.263;1.820;33.960;1.939;36.223;586;12.300;1.892;15.400;2.478;27.700;4.417;63.923;1.158;38.259;53;3.485;1.211;41.744;5.628;105.666
TOV CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA;74.451.022;n2;I;2;15;POCOS DE CALDAS;MG;12/2015;129;2.465;1.402;25.245;1.531;27.710;546;9.236;4.026;24.461;4.572;33.697;6.103;61.407;1.292;39.949;32;2.040;1.324;41.989;7.427;103.396
ALBATROSS CORRETORA DE CAMBIO E VALORES S.A;5.452.073;n2;I;2;15;SAO PAULO;SP;12/2015;2;14;183;5.501;185;5.515;60;558;977;22.255;1.037;22.813;1.222;28.327;1.201;50.104;129;22.982;1.330;73.086;2.552;101.413
BR PARTNERS;51.822;b2;C;2;198;SAO PAULO;SP;12/2015;26;16.504;4;64;30;16.568;10;27.206;31;260;41;27.466;71;44.034;6;2.272;16;51.487;22;53.759;93;97.792
INDUSTRIAL DO BRASIL;50.988;b1;C;2;199;SAO PAULO;SP;12/2015;133;24.269;313;16.206;446;40.475;163;2.977;166;1.463;329;4.440;775;44.915;132;21.313;54;25.602;186;46.914;961;91.829
BPN BRASIL BANCO MÚLTIPLO S.A.;61.033.106;b1;I;3;8;SAO PAULO;SP;12/2015;27;5.556;29;1.166;56;6.722;140;31.089;61;12.363;201;43.451;257;50.174;23;8.393;47;30.512;70;38.905;327;89.079
CONECTA CORRETORA DE CÂMBIO LTDA.;18.287.740;n2;I;2;21;SALVADOR;BA;12/2015;0;0;0;0;0;0;474;5.666;870;10.212;1.344;15.879;1.344;15.879;509;34.375;176;29.811;685;64.186;2.029;80.065
NOVO MUNDO CORRETORA DE CÂMBIO S.A.;8.609.934;n2;I;2;21;SAO PAULO;SP;12/2015;1;1;112;1.275;113;1.276;1.356;6.306;3.304;28.147;4.660;34.452;4.773;35.728;1.955;31.680;160;8.513;2.115;40.193;6.888;75.921
S. HAYATA CORRETORA DE CÂMBIO S.A.;67.391.821;n2;I;2;21;SAO PAULO;SP;12/2015;19;513;336;9.321;355;9.834;190;2.512;1.147;15.299;1.337;17.812;1.692;27.645;1.625;33.980;110;12.408;1.735;46.388;3.427;74.034
BANCO DE LA PROVINCIA DE BUENOS AIRES;44.189.447;b1;I;3;28;SAO PAULO;SP;12/2015;61;10.500;2;287;63;10.787;10;17;16;101;26;119;89;10.905;38;27.115;49;35.750;87;62.865;176;73.770
TORRE CORRETORA DE CÂMBIO LTDA;57.582.264;n2;I;2;21;SAO PAULO;SP;12/2015;4;59;489;13.003;493;13.062;57;171;1.264;18.856;1.321;19.027;1.814;32.089;1.233;34.929;37;3.339;1.270;38.268;3.084;70.357
BRX CORRETORA DE CÂMBIO LTDA.;17.904.906;n2;I;2;21;RIO DE JANEIRO;RJ;12/2015;0;0;2;12;2;12;419;3.419;887;18.705;1.306;22.123;1.308;22.135;1.736;29.415;206;14.104;1.942;43.520;3.250;65.655
VISION S.A. CORRETORA DE CAMBIO;4.062.902;n2;I;2;21;SAO PAULO;SP;12/2015;55;692;792;15.767;847;16.459;248;2.759;1.241;13.830;1.489;16.590;2.336;33.049;2.763;28.447;111;2.301;2.874;30.748;5.210;63.797
GET MONEY CORRETORA DE CÂMBIO S.A.;10.853.017;n2;I;2;21;SAO PAULO;SP;12/2015;0;0;19;223;19;223;1.015;5.873;1.443;29.150;2.458;35.023;2.477;35.246;1.432;23.887;13;351;1.445;24.238;3.922;59.484
NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO;74.828.799;b1;I;3;8;PORTO ALEGRE;RS;12/2015;54;8.089;46;794;100;8.883;8;4.660;64;2.495;72;7.155;172;16.038;15;14.129;26;25.048;41;39.176;213;55.214
BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.;6.373.777;n2;I;2;21;RECIFE;PE;12/2015;5;68;85;1.515;90;1.583;1.378;2.639;2.475;11.845;3.853;14.484;3.943;16.067;1.101;23.540;105;12.946;1.206;36.486;5.149;52.553
GRADUAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;33.918.160;n2;I;2;15;SAO PAULO;SP;12/2015;0;0;1;22;1;22;33;269;243;25.100;276;25.370;277;25.391;1.348;24.887;5;41;1.353;24.928;1.630;50.319
BRB;31.976;b1;C;1;199;BRASILIA;DF;12/2015;0;0;31;603;31;603;173;11.816;1.067;16.525;1.240;28.341;1.271;28.944;18;13.391;3;7.908;21;21.299;1.292;50.243
KRAUS - SOCIEDADE CORRETORA DE CÂMBIO LTDA.;34.266.668;n2;I;2;21;RIO DE JANEIRO;RJ;12/2015;0;0;0;0;0;0;34;102;267;25.010;301;25.111;301;25.111;742;24.832;2;52;744;24.883;1.045;49.995
INTERCAM CORRETORA DE CÂMBIO LTDA.;34.265.629;n2;I;2;21;SAO BERNARDO DO CAMPO;SP;12/2015;6;19;452;13.325;458;13.345;567;3.364;3.534;8.121;4.101;11.485;4.559;24.830;663;20.044;80;1.804;743;21.849;5.302;46.679
BANCO DO ESTADO DO PARÁ S.A.;4.913.711;b1;I;1;8;BELEM;PA;12/2015;56;4.541;1;40;57;4.581;24;16.780;175;481;199;17.261;256;21.842;30;407;34;21.141;64;21.547;320;43.390
FOURTRADE CORRETORA DE CÂMBIO LTDA.;40.353.377;n2;I;2;21;RIO DE JANEIRO;RJ;12/2015;53;1.119;422;8.627;475;9.746;512;4.166;1.200;11.056;1.712;15.222;2.187;24.968;895;15.429;13;1.082;908;16.511;3.095;41.479
BANCO DA AMAZONIA S.A.;4.902.979;b1;I;1;2;BELEM;PA;12/2015;143;11.784;51;2.827;194;14.611;78;1.620;197;1.504;275;3.124;469;17.735;22;4.873;74;13.959;96;18.832;565;36.567
HOYA CORRETORA DE VALORES E CAMBIO LTDA;34.974.170;n2;I;2;15;RIO DE JANEIRO;RJ;12/2015;8;650;109;2.203;117;2.854;149;2.821;1.717;13.111;1.866;15.931;1.983;18.785;444;14.454;47;2.746;491;17.200;2.474;35.985
PREVIBANK S.A. DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS;6.917.793;n2;I;2;16;FORTALEZA;CE;12/2015;1;18;181;10.973;182;10.991;39;370;132;4.337;171;4.707;353;15.698;261;15.268;54;4.859;315;20.128;668;35.825
TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.;15.482.499;n2;I;2;21;GAROPABA;SC;12/2015;0;0;3;118;3;118;707;4.233;1.033;7.092;1.740;11.325;1.743;11.443;840;13.397;132;10.445;972;23.842;2.715;35.285
