Instituição financeira;Código;TCB;TD;TC;Segmento;Cidade;UF;Data;Exportações;;Importações;;Total Primário Comercial;;Transferências do Exterior;;Transferências para o Exterior;;Total Primário Financeiro;;Total Primário;;Interbancário Compra;;Interbancário Venda;;Total Interbancário;;Total;;
;;;;;;;;;N. Operações;Valor;N. Operações;Valor;N. Operações;Valor;N. Operações;Valor;N. Operações;Valor;N. Operações;Valor;N. Operações;Valor;N. Operações;Valor;N. Operações;Valor;N. Operações;Valor;N. Operações;Valor Total;
CREDIT SUISSE;30.771;b1;C;3;199;SAO PAULO;SP;12/2017;7;22.446;0;0;7;22.446;594;2.686.975;736;4.316.617;1.330;7.003.592;1.337;7.026.038;292;7.161.940;305;5.402.651;597;12.564.590;1.934;19.590.628
BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S.A.;60.498.557;b1;I;3;8;SAO PAULO;SP;12/2017;467;326.813;1.362;220.048;1.829;546.861;1.533;1.336.850;1.597;687.148;3.130;2.023.998;4.959;2.570.859;1.640;6.937.710;1.409;7.409.068;3.049;14.346.778;8.008;16.917.637
BANCO CENTRAL DO BRASIL;38.166;;;;0;BRASILIA;DF;12/2017;0;0;0;0;0;0;33;94.934;0;0;33;94.934;33;94.934;12;8.000.000;12;8.000.000;24;16.000.000;57;16.094.934
ING;51.073;b1;C;3;199;SAO PAULO;SP;12/2017;70;232.574;82;12.388;152;244.963;46;133.543;123;160.251;169;293.794;321;538.757;63;7.568.736;60;7.242.504;123;14.811.240;444;15.349.997
DEUTSCHE BANK S.A. - BANCO ALEMAO;62.331.228;b1;I;3;8;SAO PAULO;SP;12/2017;443;687.206;1.718;492.020;2.161;1.179.226;1.042;1.311.905;2.843;2.751.378;3.885;4.063.283;6.046;5.242.509;226;3.624.458;190;2.583.877;416;6.208.335;6.462;11.450.844
MORGAN STANLEY;51.413;b1;C;3;199;SAO PAULO;SP;12/2017;0;0;0;0;0;0;1.798;2.592.363;1.394;2.602.078;3.192;5.194.441;3.192;5.194.441;87;1.727.727;90;1.748.361;177;3.476.088;3.369;8.670.529
STANDARD CHARTERED BANK (BRASIL) S.A. - BANCO DE INVESTIMENTO;11.932.017;b2;I;3;13;SAO PAULO;SP;12/2017;78;888.935;483;361.036;561;1.249.971;271;1.347.788;639;868.106;910;2.215.895;1.471;3.465.866;564;2.006.904;913;3.118.685;1.477;5.125.589;2.948;8.591.456
VOTORANTIM;51.011;b1;C;2;199;SAO PAULO;SP;12/2017;283;672.546;2.272;335.169;2.555;1.007.715;846;1.195.989;2.233;1.183.122;3.079;2.379.111;5.634;3.386.826;910;2.428.609;2.304;2.718.061;3.214;5.146.670;8.848;8.533.496
CREDIT AGRICOLE;51.066;b1;C;3;199;SAO PAULO;SP;12/2017;68;273.460;1;4.872;69;278.332;98;168.427;132;302.598;230;471.025;299;749.358;280;3.762.179;285;3.917.984;565;7.680.164;864;8.429.521
GOLDMAN SACHS;51.585;b2;C;3;198;SAO PAULO;SP;12/2017;0;0;0;0;0;0;679;3.042.556;423;2.122.354;1.102;5.164.910;1.102;5.164.910;53;1.327.608;54;1.432.320;107;2.759.928;1.209;7.924.838
SOCOPA;50.328;b1;C;2;199;SAO PAULO;SP;12/2017;641;332.441;2.503;122.053;3.144;454.494;294.796;389.569;18.423;691.506;313.219;1.081.075;316.363;1.535.569;10.353;1.963.895;37.043;1.892.648;47.396;3.856.543;363.759;5.392.112
CCB;32.119;b1;C;3;199;SAO PAULO;SP;12/2017;169;67.396;513;63.505;682;130.901;59;963.907;787;1.103.695;846;2.067.602;1.528;2.198.503;118;1.407.432;65;1.127.443;183;2.534.875;1.711;4.733.377
CAIXA ECONOMICA FEDERAL;360.305;b1;I;1;6;BRASILIA;DF;12/2017;802;290.597;583;21.646;1.385;312.244;19.988;402.208;19.751;1.389.488;39.739;1.791.696;41.124;2.103.940;456;1.553.098;511;840.962;967;2.394.060;42.091;4.498.000
ABC-BRASIL;41.856;b1;C;3;199;SAO PAULO;SP;12/2017;254;102.219;412;48.180;666;150.399;119;369.312;618;251.676;737;620.988;1.403;771.387;224;1.662.287;216;1.621.978;440;3.284.265;1.843;4.055.652
CONFIDENCE;51.671;b2;C;2;198;SAO PAULO;SP;12/2017;639;44.015;4.305;178.799;4.944;222.814;84.107;208.138;256.374;608.513;340.481;816.651;345.425;1.039.465;9.325;1.618.551;23.281;1.077.564;32.606;2.696.115;378.031;3.735.581
RENDIMENTO;51.468;b1;C;2;199;SAO PAULO;SP;12/2017;152;9.092;919;131.484;1.071;140.576;616.465;448.621;213.699;634.245;830.164;1.082.866;831.235;1.223.443;4.859;1.274.061;28.448;958.568;33.307;2.232.629;864.542;3.456.072
BANCO DA CHINA BRASIL S.A.;10.690.848;b1;I;3;8;SAO PAULO;SP;12/2017;60;6.586;40;55.268;100;61.854;54;1.030.297;121;71.704;175;1.102.001;275;1.163.855;70;559.677;58;1.469.542;128;2.029.219;403;3.193.074
SAFRA;10.083;b1;C;2;199;SAO PAULO;SP;12/2017;630;320.269;2.930;444.051;3.560;764.321;83.019;646.960;66.092;652.378;149.111;1.299.338;152.671;2.063.659;481;589.967;466;455.196;947;1.045.163;153.618;3.108.822
OURINVEST;51.901;b1;C;2;199;SAO PAULO;SP;12/2017;356;65.704;1.742;123.699;2.098;189.403;1.323;473.898;2.589;560.081;3.912;1.033.978;6.010;1.223.382;1.398;1.018.766;29.980;865.214;31.378;1.883.980;37.388;3.107.361
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1.023.570;b1;I;3;8;SAO PAULO;SP;12/2017;237;553.651;96;186.499;333;740.150;240;555.279;857;508.213;1.097;1.063.492;1.430;1.803.642;33;250.610;48;994.097;81;1.244.706;1.511;3.048.348
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60.518.222;b1;I;3;8;SAO PAULO;SP;12/2017;481;151.293;1.827;338.184;2.308;489.478;995;191.761;1.802;677.002;2.797;868.763;5.105;1.358.240;183;981.085;149;305.927;332;1.287.012;5.437;2.645.252
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29.030.467;b1;I;3;8;SAO PAULO;SP;12/2017;99;411.206;86;39.886;185;451.092;71;488.864;304;269.884;375;758.748;560;1.209.840;20;74.610;47;701.265;67;775.875;627;1.985.715
BEXS;51.743;b2;C;2;198;SAO PAULO;SP;12/2017;104;431.058;139;4.312;243;435.370;475;82.010;1.654;401.510;2.129;483.520;2.372;918.890;637;413.856;347;520.833;984;934.689;3.356;1.853.579
MIZUHO;51.554;b1;I;3;199;SAO PAULO;SP;12/2017;180;248.132;561;101.417;741;349.550;232;213.898;334;193.556;566;407.453;1.307;757.003;276;450.384;281;620.324;557;1.070.708;1.864;1.827.711
DAYCOVAL;51.987;b1;C;2;199;SAO PAULO;SP;12/2017;1.160;154.164;1.882;109.666;3.042;263.830;26.557;29.860;86.858;180.692;113.415;210.552;116.457;474.381;1.433;751.999;5.318;598.746;6.751;1.350.745;123.208;1.825.126
MS BANK S.A. BANCO DE CÂMBIO;19.307.785;b2;I;2;39;CURITIBA;PR;12/2017;204;13.382;1.223;59.049;1.427;72.431;540;144.934;237.089;336.039;237.629;480.973;239.056;553.404;900;728.185;1.056;489.802;1.956;1.217.987;241.012;1.771.392
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33.657.248;b4;I;1;4;RIO DE JANEIRO;RJ;12/2017;127;257.692;0;0;127;257.692;218;650.048;122;296.178;340;946.226;467;1.203.919;5;68.661;21;466.730;26;535.391;493;1.739.309
GRUPO BONSUCESSO - BS2;52.034;b1;C;2;199;BELO HORIZONTE;MG;12/2017;201;23.981;494;28.149;695;52.131;1.067;200.302;2.707;307.528;3.774;507.830;4.469;559.961;966;617.030;4.214;501.262;5.180;1.118.292;9.649;1.678.253
BANCO ABN AMRO S.A.;3.532.415;b1;I;3;8;SAO PAULO;SP;12/2017;33;151.751;0;0;33;151.751;69;635.837;113;631.502;182;1.267.339;215;1.419.090;6;22.948;40;180.029;46;202.977;261;1.622.067
BANCO KDB DO BRASIL S.A.;7.656.500;b1;I;3;8;SAO PAULO;SP;12/2017;0;0;0;0;0;0;516;525.531;574;116.597;1.090;642.129;1.090;642.129;23;173.533;268;582.400;291;755.933;1.381;1.398.061
MODAL;51.963;b1;C;2;199;RIO DE JANEIRO;RJ;12/2017;17;10.127;152;13.790;169;23.917;311;364.108;329;125.877;640;489.985;809;513.901;35;304.764;61;536.517;96;841.280;905;1.355.182
HSBC BRASIL S.A. - BANCO DE INVESTIMENTO;53.518.684;b2;I;3;13;SAO PAULO;SP;12/2017;1;50.000;0;0;1;50.000;17;227.118;25;104.238;42;331.355;43;381.355;16;251.803;15;421.802;31;673.604;74;1.054.960
BANRISUL;30.173;b1;C;1;199;PORTO ALEGRE;RS;12/2017;2.561;168.124;3.226;141.283;5.787;309.407;1.188;229.758;3.261;69.741;4.449;299.500;10.236;608.907;92;86.975;99;272.334;191;359.310;10.427;968.216
ICBC DO BRASIL BANCO MÚLTIPLO S.A.;17.453.575;b1;I;3;8;SAO PAULO;SP;12/2017;20;21.922;59;8.654;79;30.576;62;329.163;69;13.645;131;342.808;210;373.384;41;32.689;66;360.908;107;393.597;317;766.982
BOCOM;52.003;b1;C;3;199;SALVADOR;BA;12/2017;110;101.593;88;9.756;198;111.349;50;115.416;248;155.193;298;270.608;496;381.958;9;87.380;18;231.726;27;319.106;523;701.064
B&T CORRETORA DE CAMBIO LTDA.;73.622.748;n2;I;2;21;RIO DE JANEIRO;RJ;12/2017;355;6.733;2.104;51.980;2.459;58.713;48.872;43.070;127.019;146.498;175.891;189.568;178.350;248.281;7.776;263.426;457;114.847;8.233;378.273;186.583;626.554
BANCO FIBRA S.A.;58.616.418;b1;I;2;8;SAO PAULO;SP;12/2017;409;157.079;1.087;157.715;1.496;314.794;185;28.141;1.105;99.572;1.290;127.713;2.786;442.507;46;108.527;19;37.463;65;145.990;2.851;588.497
BRASIL PLURAL;51.839;b1;C;2;199;RIO DE JANEIRO;RJ;12/2017;40;14.186;382;13.953;422;28.139;331;157.975;339;47.070;670;205.046;1.092;233.185;320;96.680;208;207.824;528;304.504;1.620;537.689
WESTERN UNION;51.767;b1;C;3;199;SAO PAULO;SP;12/2017;47;697;122;1.780;169;2.477;270.942;106.900;489.831;247.915;760.773;354.815;760.942;357.292;2.215;147.237;726;8.370;2.941;155.607;763.883;512.899
ADVANCED CORRETORA DE CÂMBIO LTDA;92.856.905;n2;I;2;21;SAO PAULO;SP;12/2017;631;15.636;5.192;110.095;5.823;125.731;4.360;42.730;14.044;113.511;18.404;156.241;24.227;281.972;2.245;190.107;429;24.302;2.674;214.409;26.901;496.380
BANCO LUSO BRASILEIRO S.A.;59.118.133;b1;I;2;8;SAO PAULO;SP;12/2017;405;67.409;868;69.269;1.273;136.678;169;79.250;502;71.893;671;151.143;1.944;287.821;769;92.602;463;97.740;1.232;190.341;3.176;478.162
BANCO DO NORDESTE DO BRASIL S.A.;7.237.373;b1;I;1;8;FORTALEZA;CE;12/2017;175;194.617;149;13.201;324;207.818;50;8.777;132;10.613;182;19.389;506;227.207;64;33.469;126;213.308;190;246.777;696;473.984
BANCO CARGILL S.A.;3.609.817;b1;I;3;8;SAO PAULO;SP;12/2017;90;140.787;5;2.285;95;143.072;13;4.060;62;20.789;75;24.849;170;167.921;4;131.500;6;104.000;10;235.500;180;403.421
COLUNA S/A. DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;460.065;n2;I;2;16;RIO DE JANEIRO;RJ;12/2017;0;0;0;0;0;0;712;406;2.383;3.003;3.095;3.409;3.095;3.409;1.683;200.702;1.003;198.106;2.686;398.809;5.781;402.218
FAIR CORRETORA DE CAMBIO S.A.;32.648.370;n2;I;2;21;SAO PAULO;SP;12/2017;273;5.415;3.827;86.638;4.100;92.052;3.578;38.063;28.493;86.451;32.071;124.514;36.171;216.566;3.471;136.621;42;7.080;3.513;143.701;39.684;360.267
MULTIMONEY CORRETORA DE CÂMBIO LTDA;12.586.596;n2;I;2;21;SAO PAULO;SP;12/2017;120;2.182;1.457;29.644;1.577;31.826;15.181;10.524;40.501;58.373;55.682;68.897;57.259;100.723;6.686;161.368;2.731;86.010;9.417;247.378;66.676;348.101
BANCO BM&FBOVESPA DE SERVIÇOS DE LIQUIDAÇÃO E CUSTÓDIA S.A.;997.185;b1;I;2;2;SAO PAULO;SP;12/2017;0;0;0;0;0;0;219;70.091;267;133.810;486;203.901;486;203.901;104;95.340;44;31.677;148;127.016;634;330.917
NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO;74.828.799;b1;I;3;8;PORTO ALEGRE;RS;12/2017;119;21.026;58;1.261;177;22.287;20;516;140;129.666;160;130.182;337;152.469;30;138.078;12;31.380;42;169.459;379;321.928
GRADUAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;33.918.160;n2;I;2;15;SAO PAULO;SP;12/2017;0;0;68;1.329;68;1.329;2.024;977;87.380;159.258;89.404;160.235;89.472;161.564;7.731;155.887;31;232;7.762;156.119;97.234;317.683
INDUSTRIAL DO BRASIL;50.988;b1;C;2;199;SAO PAULO;SP;12/2017;186;102.223;227;10.357;413;112.580;130;12.418;238;16.825;368;29.244;781;141.824;123;37.776;145;124.898;268;162.674;1.049;304.497
BANCO COOPERATIVO SICREDI S.A.;1.181.521;b1;I;2;11;PORTO ALEGRE;RS;12/2017;1.921;106.979;1.063;28.591;2.984;135.570;753;16.656;667;67.327;1.420;83.983;4.404;219.553;42;21.598;55;49.550;97;71.148;4.501;290.701
TREVISO CORRETORA DE CÂMBIO S.A.;2.992.317;n2;I;2;21;SAO PAULO;SP;12/2017;47;640;677;12.799;724;13.439;21.521;16.734;46.667;66.333;68.188;83.067;68.912;96.506;5.479;124.382;479;62.781;5.958;187.164;74.870;283.670
PINE;50.304;b1;C;2;199;SAO PAULO;SP;12/2017;78;55.880;29;40.578;107;96.458;10;4.328;97;59.566;107;63.893;214;160.351;11;71.232;9;46.284;20;117.516;234;277.867
AGK CORRETORA DE CAMBIO S.A.;250.699;n2;I;2;21;SAO PAULO;SP;12/2017;692;28.683;2.747;82.490;3.439;111.173;1.142;18.016;7.439;36.231;8.581;54.248;12.020;165.420;1.286;90.783;106;18.753;1.392;109.536;13.412;274.957
ORIGINAL;51.781;b1;C;2;199;SAO PAULO;SP;12/2017;62;130.386;116;14.747;178;145.133;137;352;1.250;11.297;1.387;11.649;1.565;156.782;28;7.835;15;105.501;43;113.336;1.608;270.118
BANCO TOPÁZIO S.A.;7.679.404;b1;I;2;8;PORTO ALEGRE;RS;12/2017;8;114;272;14.573;280;14.687;6.739;7.997;333;108.774;7.072;116.772;7.352;131.459;141;119.056;33;3.820;174;122.876;7.526;254.335
BANCO DE LA PROVINCIA DE BUENOS AIRES;44.189.447;b1;I;3;28;SAO PAULO;SP;12/2017;22;8.142;13;3.660;35;11.801;29;716;42;349;71;1.065;106;12.866;86;120.209;86;119.259;172;239.468;278;252.334
GUITTA CORRETORA DE CAMBIO LTDA.;24.074.692;n2;I;2;21;SAO PAULO;SP;12/2017;222;4.643;3.211;72.234;3.433;76.877;902;19.225;3.093;29.674;3.995;48.899;7.428;125.776;1.217;82.425;28;4.370;1.245;86.795;8.673;212.571
BANCO KEB HANA DO BRASIL S.A.;2.318.507;b1;I;3;2;SAO PAULO;SP;12/2017;0;0;58;18.661;58;18.661;114;71.272;130;35.315;244;106.587;302;125.248;35;30.526;34;47.853;69;78.379;371;203.627
BMG;30.290;b1;C;2;199;SAO PAULO;SP;12/2017;28;50.043;9;10.618;37;60.661;11;31.690;49;30.713;60;62.403;97;123.064;5;19.950;8;58.767;13;78.716;110;201.780
BROKER BRASIL CORRETORA DE CÂMBIO LTDA.;16.944.141;n2;I;2;21;SAO PAULO;SP;12/2017;95;2.124;2.892;60.794;2.987;62.918;2.067;13.498;6.570;29.555;8.637;43.053;11.624;105.971;4.100;85.001;538;10.242;4.638;95.244;16.262;201.214
BR PARTNERS;51.822;b2;C;2;198;SAO PAULO;SP;12/2017;21;34.815;15;10.188;36;45.003;14;6.863;48;15.948;62;22.810;98;67.814;17;51.826;11;65.759;28;117.584;126;185.398
BANESTES;30.159;b1;C;1;199;VITORIA;ES;12/2017;1.471;51.194;913;38.490;2.384;89.683;239;2.479;1.093;5.773;1.332;8.252;3.716;97.935;123;32.384;132;39.928;255;72.312;3.971;170.247
HAITONG;51.482;b2;C;3;198;SAO PAULO;SP;12/2017;0;0;0;0;0;0;13;10.692;60;12.149;73;22.841;73;22.841;9;70.467;8;69.462;17;139.929;90;162.770
INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO;55.230.916;b1;I;3;8;SAO PAULO;SP;12/2017;21;4.702;57;7.134;78;11.836;74;35.579;124;24.727;198;60.305;276;72.142;51;39.480;42;49.520;93;89.000;369;161.142
ALFA;51.293;b1;C;2;199;SAO PAULO;SP;12/2017;39;31.769;50;9.866;89;41.635;56;45.109;152;23.509;208;68.617;297;110.252;13;7.896;18;41.146;31;49.042;328;159.295
SOFISA;31.873;b1;C;2;199;SAO PAULO;SP;12/2017;337;62.903;363;29.524;700;92.428;35;7.404;267;9.032;302;16.437;1.002;108.864;35;7.224;21;40.404;56;47.628;1.058;156.492
ALBATROSS CORRETORA DE CAMBIO E VALORES S.A;5.452.073;n2;I;2;15;SAO PAULO;SP;12/2017;16;547;232;6.694;248;7.241;3.412;3.153;44.391;58.320;47.803;61.473;48.051;68.714;6.122;67.471;115;6.144;6.237;73.615;54.288;142.329
NOVO MUNDO CORRETORA DE CÂMBIO S.A.;8.609.934;n2;I;2;21;SAO PAULO;SP;12/2017;7;80;125;2.302;132;2.382;2.757;7.467;13.105;44.090;15.862;51.558;15.994;53.939;2.442;56.669;190;18.163;2.632;74.831;18.626;128.771
BANCO WOORI BANK DO BRASIL S.A.;15.357.060;b1;I;3;8;SAO PAULO;SP;12/2017;4;71;130;39.574;134;39.645;185;21.694;429;17.725;614;39.418;748;79.064;82;41.913;13;6.430;95;48.343;843;127.406
LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.;50.579.044;n2;I;2;15;SAO PAULO;SP;12/2017;63;972;1.956;41.645;2.019;42.617;2.771;4.690;5.841;21.301;8.612;25.991;10.631;68.607;1.613;57.903;16;559;1.629;58.462;12.260;127.069
CAIXA GERAL;51.815;b1;C;3;199;SAO PAULO;SP;12/2017;14;10.513;13;4.666;27;15.179;41;15.288;276;20.967;317;36.255;344;51.433;19;35.298;19;36.306;38;71.604;382;123.037
PAN;31.323;b1;C;2;199;SAO PAULO;SP;12/2017;16;3.292;0;0;16;3.292;54;7.792;109;42.355;163;50.147;179;53.439;2;39.664;11;25.750;13;65.414;192;118.853
OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;11.495.073;n2;I;2;16;SAO PAULO;SP;12/2017;0;0;35;443;35;443;19.404;8.717;43.296;44.299;62.700;53.016;62.735;53.459;4.479;49.363;122;13.510;4.601;62.873;67.336;116.333
DOURADA CORRETORA DE CÂMBIO LTDA.;76.641.497;n2;I;2;21;CURITIBA;PR;12/2017;419;26.314;630;15.593;1.049;41.907;4.296;3.560;10.478;17.852;14.774;21.412;15.823;63.319;1.024;26.149;208;22.635;1.232;48.784;17.055;112.103
TORRE CORRETORA DE CÂMBIO LTDA;57.582.264;n2;I;2;21;SAO PAULO;SP;12/2017;3;48;472;9.144;475;9.192;20;30;26.977;46.169;26.997;46.199;27.472;55.391;1.662;55.692;15;451;1.677;56.143;29.149;111.534
CAMBIONET CORRETORA DE CÂMBIO LTDA.;14.190.547;n2;I;2;21;PORTO ALEGRE;RS;12/2017;70;2.309;148;2.076;218;4.384;3.937;2.384;39.825;48.349;43.762;50.733;43.980;55.117;2.881;48.945;88;2.986;2.969;51.931;46.949;107.048
UNIÃO ALTERNATIVA CORRETORA DE CÂMBIO LTDA.;17.508.380;n2;I;2;21;PORTO ALEGRE;RS;12/2017;0;0;0;0;0;0;43.739;9.221;44.703;21.170;88.442;30.391;88.442;30.391;1.364;43.802;168;31.843;1.532;75.644;89.974;106.036
CODEPE CORRETORA DE VALORES E CÂMBIO S.A.;9.512.542;n2;I;2;15;RECIFE;PE;12/2017;0;0;0;0;0;0;9.874;4.131;39.558;47.652;49.432;51.783;49.432;51.783;2.842;43.038;114;2.276;2.956;45.313;52.388;97.097
VISION S.A. CORRETORA DE CAMBIO;4.062.902;n2;I;2;21;SAO PAULO;SP;12/2017;97;1.197;1.094;20.232;1.191;21.429;473;5.058;9.870;26.450;10.343;31.508;11.534;52.937;3.287;41.994;52;1.567;3.339;43.561;14.873;96.498
TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.;15.482.499;n2;I;2;21;GAROPABA;SC;12/2017;22;498;297;7.586;319;8.084;5.709;4.206;19.846;16.298;25.555;20.505;25.874;28.588;1.737;43.472;297;24.304;2.034;67.776;27.908;96.364
FOURTRADE CORRETORA DE CÂMBIO LTDA.;40.353.377;n2;I;2;21;RIO DE JANEIRO;RJ;12/2017;96;2.495;601;12.275;697;14.770;1.253;3.401;9.971;14.878;11.224;18.278;11.921;33.048;1.415;41.554;160;20.226;1.575;61.779;13.496;94.828
S. HAYATA CORRETORA DE CÂMBIO S.A.;67.391.821;n2;I;2;21;SAO PAULO;SP;12/2017;6;64;828;25.031;834;25.096;390;695;7.702;18.339;8.092;19.034;8.926;44.130;988;46.609;12;4.066;1.000;50.675;9.926;94.805
GET MONEY CORRETORA DE CÂMBIO S.A.;10.853.017;n2;I;2;21;SAO PAULO;SP;12/2017;0;0;19;416;19;416;12.389;5.817;28.101;45.374;40.490;51.191;40.509;51.607;1.785;39.914;2;38;1.787;39.952;42.296;91.559
INTL FCSTONE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;62.090.873;n2;I;3;16;SAO PAULO;SP;12/2017;88;5.836;3;146;91;5.982;3.842;37.321;79;979;3.921;38.300;4.012;44.282;14;517;183;42.549;197;43.066;4.209;87.348
COMMERZBANK BRASIL S.A. - BANCO MÚLTIPLO;23.522.214;b1;I;3;8;SAO PAULO;SP;12/2017;16;11.164;21;969;37;12.132;18;1.192;18;770;36;1.962;73;14.095;10;29.621;13;40.263;23;69.885;96;83.979
DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;77.162.881;n2;I;2;16;CURITIBA;PR;12/2017;10;89;182;2.429;192;2.518;1.194;1.065;5.958;10.276;7.152;11.341;7.344;13.859;740;39.725;143;28.248;883;67.973;8.227;81.832
BRB;31.976;b1;C;1;199;BRASILIA;DF;12/2017;0;0;13;139;13;139;140;26.975;1.313;19.943;1.453;46.918;1.466;47.057;23;11.348;12;19.905;35;31.253;1.501;78.310
MERCANTIL DO BRASIL;20.152;b1;C;2;199;BELO HORIZONTE;MG;12/2017;12;20.351;0;0;12;20.351;110;1.026;188;4.214;298;5.240;310;25.590;69;22.452;53;29.351;122;51.802;432;77.393
JN-MAXI CORRETORA DE CÂMBIO LTDA.;20.283.069;n2;I;2;21;SALVADOR;BA;12/2017;0;0;0;0;0;0;211;122;24.369;34.998;24.580;35.120;24.580;35.120;1.345;34.872;0;0;1.345;34.872;25.925;69.992
CONECTA CORRETORA DE CÂMBIO LTDA.;18.287.740;n2;I;2;21;SALVADOR;BA;12/2017;39;922;54;1.139;93;2.061;6.763;3.762;12.792;14.923;19.555;18.684;19.648;20.746;849;26.326;156;14.937;1.005;41.263;20.653;62.009
XP INVESTIMENTOS;51.994;n2;I;2;196;RIO DE JANEIRO;RJ;12/2017;0;0;0;0;0;0;88;2.687;1.079;27.329;1.167;30.016;1.167;30.016;1.081;27.426;89;2.821;1.170;30.247;2.337;60.263
BRX CORRETORA DE CÂMBIO LTDA.;17.904.906;n2;I;2;21;RIO DE JANEIRO;RJ;12/2017;0;0;16;156;16;156;8.958;4.150;22.498;22.921;31.456;27.071;31.472;27.227;1.845;24.788;106;5.879;1.951;30.667;33.423;57.894
BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.;6.373.777;n2;I;2;21;RECIFE;PE;12/2017;2;6;67;1.213;69;1.219;8.121;4.003;18.149;25.161;26.270;29.165;26.339;30.384;1.630;24.674;41;2.333;1.671;27.007;28.010;57.390
