Instituição financeira;Código;TCB;TD;TC;Segmento;Cidade;UF;Data;Exportações;;Importações;;Total Primário Comercial;;Transferências do Exterior;;Transferências para o Exterior;;Total Primário Financeiro;;Total Primário;;Interbancário Compra;;Interbancário Venda;;Total Interbancário;;Total;;
;;;;;;;;;N. Operações;Valor;N. Operações;Valor;N. Operações;Valor;N. Operações;Valor;N. Operações;Valor;N. Operações;Valor;N. Operações;Valor;N. Operações;Valor;N. Operações;Valor;N. Operações;Valor;N. Operações;Valor Total;
BOFA MERRILL LYNCH;51.255;b1;C;3;199;SAO PAULO;SP;06/2018;362;985.888;890;380.484;1.252;1.366.373;1.000;4.487.663;5.482;4.635.184;6.482;9.122.847;7.734;10.489.219;384;3.091.957;287;2.936.223;671;6.028.180;8.405;16.517.399
CREDIT SUISSE;30.771;b1;C;3;199;SAO PAULO;SP;06/2018;8;95.394;3;1.903;11;97.297;635;3.919.584;674;4.228.064;1.309;8.147.648;1.320;8.244.945;111;4.390.588;97;3.127.951;208;7.518.539;1.528;15.763.484
STANDARD CHARTERED BANK (BRASIL) S.A. - BANCO DE INVESTIMENTO;11.932.017;b2;I;3;13;SAO PAULO;SP;06/2018;81;394.883;289;305.062;370;699.945;320;2.036.886;642;2.395.190;962;4.432.076;1.332;5.132.021;721;3.633.800;940;3.153.324;1.661;6.787.124;2.993;11.919.145
GOLDMAN SACHS;51.585;b2;C;3;198;SAO PAULO;SP;06/2018;0;0;0;0;0;0;967;4.181.964;640;2.551.480;1.607;6.733.444;1.607;6.733.444;29;637.793;93;2.962.618;122;3.600.410;1.729;10.333.855
DEUTSCHE BANK S.A. - BANCO ALEMAO;62.331.228;b1;I;3;8;SAO PAULO;SP;06/2018;491;1.183.819;2.063;739.328;2.554;1.923.147;1.056;1.452.636;2.941;2.143.091;3.997;3.595.727;6.551;5.518.874;263;2.136.916;229;1.832.306;492;3.969.222;7.043;9.488.097
CREDIT AGRICOLE;51.066;b1;C;3;199;SAO PAULO;SP;06/2018;84;282.462;52;45.169;136;327.631;110;493.374;158;28.780;268;522.154;404;849.785;338;3.684.893;378;4.370.329;716;8.055.222;1.120;8.905.007
MORGAN STANLEY;51.413;b1;C;3;199;SAO PAULO;SP;06/2018;2;197.000;0;0;2;197.000;1.781;2.704.535;1.733;2.671.949;3.514;5.376.484;3.516;5.573.484;74;1.588.688;75;1.697.658;149;3.286.346;3.665;8.859.830
ING;51.073;b1;C;3;199;SAO PAULO;SP;06/2018;120;1.130.095;32;83.775;152;1.213.870;74;74.217;180;141.541;254;215.758;406;1.429.627;82;3.165.988;118;4.225.963;200;7.391.951;606;8.821.578
VOTORANTIM;51.011;b1;C;2;199;SAO PAULO;SP;06/2018;315;694.405;1.424;326.822;1.739;1.021.227;839;1.056.857;2.428;1.298.037;3.267;2.354.893;5.006;3.376.120;1.033;2.102.869;2.546;2.186.875;3.579;4.289.745;8.585;7.665.865
Banco Central do Brasil;38.166;;;;0;BRASILIA;DF;06/2018;0;0;0;0;0;0;25;54.522;0;0;25;54.522;25;54.522;6;2.925.000;6;2.925.000;12;5.850.000;37;5.904.522
SOCOPA;50.328;b1;C;2;199;SAO PAULO;SP;06/2018;630;366.690;2.507;138.740;3.137;505.430;468.692;401.814;25.635;560.901;494.327;962.714;497.464;1.468.145;11.149;2.027.201;41.359;2.085.303;52.508;4.112.504;549.972;5.580.648
SAFRA;10.083;b1;C;2;199;SAO PAULO;SP;06/2018;684;358.218;2.743;308.768;3.427;666.986;73.340;1.093.459;65.392;1.280.411;138.732;2.373.870;142.159;3.040.856;587;903.212;579;760.677;1.166;1.663.888;143.325;4.704.744
ABC-BRASIL;41.856;b1;C;3;199;SAO PAULO;SP;06/2018;247;131.682;485;70.380;732;202.062;95;773.092;688;678.951;783;1.452.043;1.515;1.654.105;322;943.646;517;1.251.578;839;2.195.224;2.354;3.849.328
RENDIMENTO;51.468;b1;C;2;199;SAO PAULO;SP;06/2018;173;19.902;1.021;91.642;1.194;111.544;653.495;466.150;257.957;682.523;911.452;1.148.673;912.646;1.260.217;5.894;1.354.067;29.910;1.045.938;35.804;2.400.004;948.450;3.660.221
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33.657.248;b4;I;1;4;RIO DE JANEIRO;RJ;06/2018;163;260.960;0;0;163;260.960;289;471.412;128;1.318.857;417;1.790.269;580;2.051.229;57;1.225.381;1;4.881;58;1.230.262;638;3.281.491
CONFIDENCE;51.671;b2;C;2;198;SAO PAULO;SP;06/2018;735;31.126;4.402;187.156;5.137;218.282;85.245;321.563;273.598;579.978;358.843;901.541;363.980;1.119.823;12.008;1.280.114;24.912;860.163;36.920;2.140.277;400.900;3.260.100
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60.518.222;b1;I;3;8;SAO PAULO;SP;06/2018;649;258.277;2.115;408.987;2.764;667.264;1.160;561.240;1.900;383.425;3.060;944.665;5.824;1.611.929;387;702.706;390;728.096;777;1.430.801;6.601;3.042.731
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1.023.570;b1;I;3;8;SAO PAULO;SP;06/2018;322;948.371;141;105.429;463;1.053.800;233;338.798;748;461.902;981;800.700;1.444;1.854.499;39;354.310;55;765.908;94;1.120.218;1.538;2.974.717
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29.030.467;b1;I;3;8;SAO PAULO;SP;06/2018;126;179.438;92;30.308;218;209.746;46;844.630;261;106.122;307;950.752;525;1.160.498;27;322.143;64;999.146;91;1.321.289;616;2.481.786
OURINVEST;51.901;b1;C;2;199;SAO PAULO;SP;06/2018;359;24.833;2.171;105.795;2.530;130.628;1.609;272.788;4.109;408.491;5.718;681.279;8.248;811.907;1.468;795.861;28.408;579.915;29.876;1.375.776;38.124;2.187.683
DAYCOVAL;51.987;b1;C;2;199;SAO PAULO;SP;06/2018;1.448;225.955;1.765;120.219;3.213;346.174;31.555;20.165;96.718;189.697;128.273;209.862;131.486;556.035;1.609;840.350;7.752;764.221;9.361;1.604.571;140.847;2.160.606
CCB;32.119;b1;C;3;199;SAO PAULO;SP;06/2018;214;134.662;448;39.804;662;174.466;39;195.267;637;494.253;676;689.521;1.338;863.987;102;586.335;94;386.461;196;972.796;1.534;1.836.783
GRUPO BONSUCESSO - BS2;52.034;b1;C;2;199;BELO HORIZONTE;MG;06/2018;123;19.456;595;26.674;718;46.130;10.557;238.488;42.988;374.720;53.545;613.208;54.263;659.338;5.398;660.712;7.595;515.131;12.993;1.175.843;67.256;1.835.181
MS BANK S.A. BANCO DE CÂMBIO;19.307.785;b2;I;2;39;CURITIBA;PR;06/2018;177;11.414;1.494;55.615;1.671;67.028;484;151.014;226.456;328.150;226.940;479.165;228.611;546.193;630;680.246;1.039;460.048;1.669;1.140.294;230.280;1.686.487
BEXS;51.743;b2;C;2;198;SAO PAULO;SP;06/2018;77;408.451;144;4.846;221;413.297;486;69.828;1.715;310.456;2.201;380.284;2.422;793.581;609;339.565;274;503.475;883;843.039;3.305;1.636.621
CAIXA ECONOMICA FEDERAL;360.305;b1;I;1;6;BRASILIA;DF;06/2018;644;222.270;456;13.184;1.100;235.454;22.713;226.883;20.583;284.117;43.296;511.000;44.396;746.454;296;345.932;352;468.360;648;814.292;45.044;1.560.746
HSBC BRASIL S.A. - BANCO DE INVESTIMENTO;53.518.684;b2;I;3;13;SAO PAULO;SP;06/2018;0;0;0;0;0;0;37;430.707;50;389.715;87;820.422;87;820.422;20;241.014;18;274.733;38;515.747;125;1.336.168
MIZUHO;51.554;b1;I;3;199;SAO PAULO;SP;06/2018;157;178.428;554;96.573;711;275.001;300;156.878;322;115.582;622;272.460;1.333;547.461;247;373.435;257;404.940;504;778.375;1.837;1.325.836
HAITONG;51.482;b2;C;3;198;SAO PAULO;SP;06/2018;0;0;0;0;0;0;6;83.207;36;14.724;42;97.931;42;97.931;18;425.778;18;492.771;36;918.550;78;1.016.480
BANCO ABN AMRO S.A.;3.532.415;b1;I;3;8;SAO PAULO;SP;06/2018;25;160.194;0;0;25;160.194;150;313.273;175;322.431;325;635.704;350;795.898;15;14.163;33;168.591;48;182.754;398;978.652
BANCO CARGILL S.A.;3.609.817;b1;I;3;8;SAO PAULO;SP;06/2018;28;131.950;7;11.071;35;143.021;16;35.305;102;29.475;118;64.780;153;207.801;7;308.000;17;456.500;24;764.500;177;972.301
BANCO FIBRA S.A.;58.616.418;b1;I;2;8;SAO PAULO;SP;06/2018;180;153.838;1.427;213.360;1.607;367.197;206;145.365;912;126.513;1.118;271.878;2.725;639.076;81;177.807;60;105.557;141;283.364;2.866;922.440
BANCO KDB DO BRASIL S.A.;7.656.500;b1;I;3;8;SAO PAULO;SP;06/2018;0;0;0;0;0;0;505;205.927;666;100.279;1.171;306.206;1.171;306.206;52;162.575;206;404.750;258;567.325;1.429;873.531
BANRISUL;30.173;b1;C;1;199;PORTO ALEGRE;RS;06/2018;2.534;213.665;3.475;166.948;6.009;380.613;1.245;80.744;4.000;70.548;5.245;151.291;11.254;531.905;130;117.535;127;167.223;257;284.758;11.511;816.663
B&T CORRETORA DE CAMBIO LTDA.;73.622.748;n2;I;2;21;RIO DE JANEIRO;RJ;06/2018;481;9.960;2.022;50.191;2.503;60.151;51.582;49.535;135.847;161.053;187.429;210.588;189.932;270.739;9.030;306.653;605;154.882;9.635;461.535;199.567;732.274
BANCO DA CHINA BRASIL S.A.;10.690.848;b1;I;3;8;SAO PAULO;SP;06/2018;66;56.434;72;51.352;138;107.786;66;231.809;129;169.836;195;401.645;333;509.430;87;77.657;83;144.766;170;222.423;503;731.853
WESTERN UNION;51.767;b1;C;3;199;SAO PAULO;SP;06/2018;33;456;116;1.368;149;1.825;311.304;111.459;468.229;212.111;779.533;323.571;779.682;325.395;2.372;234.625;1.491;123.886;3.863;358.511;783.545;683.906
BRASIL PLURAL;51.839;b1;C;2;199;RIO DE JANEIRO;RJ;06/2018;33;14.454;326;23.065;359;37.518;340;92.875;525;139.547;865;232.422;1.224;269.941;355;146.686;160;91.396;515;238.083;1.739;508.023
ADVANCED CORRETORA DE CÂMBIO LTDA;92.856.905;n2;I;2;21;SAO PAULO;SP;06/2018;690;15.602;5.203;101.983;5.893;117.585;5.203;44.579;15.631;105.952;20.834;150.531;26.727;268.116;2.609;186.223;464;38.382;3.073;224.605;29.800;492.721
ORIGINAL;51.781;b1;C;2;199;SAO PAULO;SP;06/2018;80;226.190;105;12.364;185;238.554;158;9.862;1.567;25.617;1.725;35.479;1.910;274.033;29;12.432;26;206.182;55;218.614;1.965;492.646
BOCOM;52.003;b1;C;3;199;SALVADOR;BA;06/2018;85;48.587;13;1.911;98;50.498;78;84.464;274;60.077;352;144.541;450;195.039;27;102.516;36;195.011;63;297.528;513;492.567
COLUNA S/A. DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;460.065;n2;I;2;16;RIO DE JANEIRO;RJ;06/2018;0;0;0;0;0;0;517;344;1.997;3.171;2.514;3.515;2.514;3.515;1.776;225.342;1.050;221.992;2.826;447.335;5.340;450.850
BANCO COOPERATIVO SICREDI S.A.;1.181.521;b1;I;2;11;PORTO ALEGRE;RS;06/2018;1.794;94.657;1.265;36.444;3.059;131.101;815;30.027;748;81.519;1.563;111.547;4.622;242.647;55;69.957;54;74.326;109;144.283;4.731;386.930
MODAL;51.963;b1;C;2;199;RIO DE JANEIRO;RJ;06/2018;31;45.962;262;31.462;293;77.425;244;62.781;345;51.950;589;114.731;882;192.156;26;67.859;31;99.092;57;166.951;939;359.107
INTL FCSTONE;52.041;b2;C;3;198;SAO PAULO;SP;06/2018;26;6.582;13;3.853;39;10.434;7.170;161.229;637;4.796;7.807;166.024;7.846;176.459;57;6.406;254;165.566;311;171.972;8.157;348.430
ICBC DO BRASIL BANCO MÚLTIPLO S.A.;17.453.575;b1;I;3;8;SAO PAULO;SP;06/2018;32;120.102;7;11.498;39;131.600;17;33.094;40;6.202;57;39.296;96;170.896;12;18.600;119;152.250;131;170.850;227;341.746
INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO;55.230.916;b1;I;3;8;SAO PAULO;SP;06/2018;14;12.245;76;6.529;90;18.774;49;57.343;131;143.011;180;200.354;270;219.128;58;97.846;32;17.981;90;115.827;360;334.954
FAIR CORRETORA DE CAMBIO S.A.;32.648.370;n2;I;2;21;SAO PAULO;SP;06/2018;354;6.089;3.782;78.841;4.136;84.931;3.525;24.591;28.943;75.927;32.468;100.518;36.604;185.448;4.366;136.291;66;12.558;4.432;148.849;41.036;334.297
BANCO LUSO BRASILEIRO S.A.;59.118.133;b1;I;2;8;SAO PAULO;SP;06/2018;187;25.363;889;89.503;1.076;114.865;171;27.897;509;17.209;680;45.106;1.756;159.971;842;112.697;263;58.428;1.105;171.125;2.861;331.096
CAIXA GERAL;51.815;b1;C;3;199;SAO PAULO;SP;06/2018;8;13.696;28;9.090;36;22.786;28;46.632;228;82.022;256;128.654;292;151.441;41;98.052;38;68.010;79;166.062;371;317.503
BANCO B3 S.A.;997.185;b1;I;2;2;SAO PAULO;SP;06/2018;0;0;0;0;0;0;226;95.824;253;94.510;479;190.333;479;190.333;101;61.704;68;63.016;169;124.720;648;315.053
BMG;30.290;b1;C;2;199;SAO PAULO;SP;06/2018;2;4.044;6;15.807;8;19.851;6;4.221;58;106.060;64;110.282;72;130.132;8;147.000;4;27.163;12;174.163;84;304.295
TREVISO CORRETORA DE CÂMBIO S.A.;2.992.317;n2;I;2;21;SAO PAULO;SP;06/2018;70;758;808;16.156;878;16.914;23.559;16.621;47.775;67.136;71.334;83.757;72.212;100.672;7.001;129.504;990;63.650;7.991;193.153;80.203;293.825
MULTIMONEY CORRETORA DE CÂMBIO LTDA;12.586.596;n2;I;2;21;SAO PAULO;SP;06/2018;165;3.070;1.420;29.731;1.585;32.802;19.951;12.486;41.530;58.481;61.481;70.967;63.066;103.769;5.912;116.752;1.649;43.243;7.561;159.995;70.627;263.764
SOFISA;31.873;b1;C;2;199;SAO PAULO;SP;06/2018;319;47.694;234;12.130;553;59.825;34;32.102;287;5.424;321;37.526;874;97.351;37;45.705;27;118.249;64;163.954;938;261.305
AGK CORRETORA DE CAMBIO S.A.;250.699;n2;I;2;21;SAO PAULO;SP;06/2018;457;10.246;2.960;77.834;3.417;88.080;1.434;18.725;7.673;35.426;9.107;54.151;12.524;142.231;1.288;92.311;75;8.083;1.363;100.394;13.887;242.625
NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO;74.828.799;b1;I;3;8;PORTO ALEGRE;RS;06/2018;67;7.584;64;1.405;131;8.989;22;1.378;119;81.427;141;82.805;272;91.794;19;102.250;8;30.000;27;132.250;299;224.044
BANCO TOPÁZIO S.A.;7.679.404;b1;I;2;8;PORTO ALEGRE;RS;06/2018;1;2;2;47;3;49;11.552;9.298;466;106.154;12.018;115.452;12.021;115.501;174;100.510;27;3.609;201;104.120;12.222;219.621
BR PARTNERS;51.822;b2;C;2;198;SAO PAULO;SP;06/2018;47;64.614;45;28.250;92;92.864;4;11.579;259;26.247;263;37.826;355;130.689;22;28.851;13;55.199;35;84.051;390;214.740
BROKER BRASIL CORRETORA DE CÂMBIO LTDA.;16.944.141;n2;I;2;21;SAO PAULO;SP;06/2018;126;2.954;2.806;64.790;2.932;67.744;1.625;9.732;5.959;25.226;7.584;34.958;10.516;102.702;4.002;86.929;543;9.633;4.545;96.562;15.061;199.264
BANCO KEB HANA DO BRASIL S.A.;2.318.507;b1;I;3;2;SAO PAULO;SP;06/2018;5;4.062;47;9.599;52;13.662;121;56.144;130;38.756;251;94.900;303;108.562;45;38.054;41;49.837;86;87.891;389;196.453
GUITTA CORRETORA DE CAMBIO LTDA.;24.074.692;n2;I;2;21;SAO PAULO;SP;06/2018;223;4.141;3.257;74.029;3.480;78.170;847;17.201;2.781;21.711;3.628;38.912;7.108;117.082;1.163;76.343;21;1.918;1.184;78.262;8.292;195.344
INDUSTRIAL DO BRASIL;50.988;b1;C;2;199;SAO PAULO;SP;06/2018;143;81.409;163;7.198;306;88.607;180;3.925;190;6.661;370;10.586;676;99.194;89;12.722;101;82.541;190;95.263;866;194.457
ALFA;51.293;b1;C;2;199;SAO PAULO;SP;06/2018;38;41.650;49;13.326;87;54.976;59;40.296;154;26.778;213;67.074;300;122.050;15;6.100;21;45.349;36;51.449;336;173.499
BANCO DO NORDESTE DO BRASIL S.A.;7.237.373;b1;I;1;8;FORTALEZA;CE;06/2018;119;33.364;101;13.236;220;46.600;70;15.658;111;20.249;181;35.907;401;82.508;66;27.693;80;43.217;146;70.909;547;153.417
BANCO WOORI BANK DO BRASIL S.A.;15.357.060;b1;I;3;8;SAO PAULO;SP;06/2018;9;782;158;36.608;167;37.390;235;33.183;332;24.540;567;57.723;734;95.113;78;37.667;23;10.460;101;48.127;835;143.239
LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.;50.579.044;n2;I;2;15;SAO PAULO;SP;06/2018;60;1.069;2.151;47.620;2.211;48.689;3.172;4.156;6.590;20.562;9.762;24.718;11.973;73.407;1.564;63.819;28;859;1.592;64.678;13.565;138.085
DOURADA CORRETORA DE CÂMBIO LTDA.;76.641.497;n2;I;2;21;CURITIBA;PR;06/2018;503;31.655;649;15.073;1.152;46.728;3.287;5.548;13.698;22.032;16.985;27.579;18.137;74.307;2.020;30.512;309;30.577;2.329;61.089;20.466;135.396
BANESTES;30.159;b1;C;1;199;VITORIA;ES;06/2018;1.477;45.691;622;17.355;2.099;63.046;248;3.972;1.093;5.918;1.341;9.890;3.440;72.936;73;18.314;157;43.962;230;62.276;3.670;135.211
PINE;50.304;b1;C;2;199;SAO PAULO;SP;06/2018;18;9.371;6;6.091;24;15.461;4;19.787;111;14.571;115;34.358;139;49.819;8;26.575;10;51.557;18;78.132;157;127.951
UNIÃO ALTERNATIVA CORRETORA DE CÂMBIO LTDA.;17.508.380;n2;I;2;21;PORTO ALEGRE;RS;06/2018;0;0;0;0;0;0;74.492;10.416;56.774;23.994;131.266;34.411;131.266;34.411;1.752;50.048;162;36.471;1.914;86.519;133.180;120.930
COMMERZBANK BRASIL S.A. - BANCO MÚLTIPLO;23.522.214;b1;I;3;8;SAO PAULO;SP;06/2018;8;12.195;33;9.811;41;22.007;16;7.859;25;306;41;8.165;82;30.171;36;36.683;38;51.174;74;87.858;156;118.029
TORRE CORRETORA DE CÂMBIO LTDA;57.582.264;n2;I;2;21;SAO PAULO;SP;06/2018;0;0;492;9.019;492;9.019;32;137;30.247;48.938;30.279;49.076;30.771;58.095;2.377;58.012;15;183;2.392;58.195;33.163;116.291
ALBATROSS CORRETORA DE CAMBIO E VALORES S.A;5.452.073;n2;I;2;15;SAO PAULO;SP;06/2018;15;229;173;4.573;188;4.802;1.333;3.449;37.333;40.991;38.666;44.440;38.854;49.242;6.061;50.577;131;8.774;6.192;59.351;45.046;108.594
CAMBIONET CORRETORA DE CÂMBIO LTDA.;14.190.547;n2;I;2;21;PORTO ALEGRE;RS;06/2018;51;1.261;192;3.179;243;4.441;5.182;3.380;43.800;49.170;48.982;52.550;49.225;56.990;3.104;48.753;41;999;3.145;49.752;52.370;106.743
BRX CORRETORA DE CÂMBIO LTDA.;17.904.906;n2;I;2;21;RIO DE JANEIRO;RJ;06/2018;0;0;13;204;13;204;8.386;4.274;22.109;25.685;30.495;29.960;30.508;30.164;2.863;44.878;186;23.280;3.049;68.158;33.557;98.322
OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;11.495.073;n2;I;2;16;SAO PAULO;SP;06/2018;0;0;51;633;51;633;19.281;8.248;42.157;42.315;61.438;50.563;61.489;51.196;4.902;39.941;63;5.261;4.965;45.202;66.454;96.398
CONECTA CORRETORA DE CÂMBIO LTDA.;18.287.740;n2;I;2;21;SALVADOR;BA;06/2018;70;1.627;64;2.018;134;3.645;5.070;2.427;18.331;19.500;23.401;21.927;23.535;25.573;1.159;43.844;206;26.371;1.365;70.215;24.900;95.787
VISION S.A. CORRETORA DE CAMBIO;4.062.902;n2;I;2;21;SAO PAULO;SP;06/2018;101;1.305;993;18.616;1.094;19.921;444;4.907;10.430;26.963;10.874;31.870;11.968;51.791;3.850;40.899;70;1.541;3.920;42.440;15.888;94.231
NOVO MUNDO CORRETORA DE CÂMBIO S.A.;8.609.934;n2;I;2;21;SAO PAULO;SP;06/2018;6;283;103;1.058;109;1.341;2.886;6.284;13.011;39.070;15.897;45.354;16.006;46.695;2.382;40.151;139;6.575;2.521;46.726;18.527;93.421
DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;77.162.881;n2;I;2;16;CURITIBA;PR;06/2018;2;10;155;1.861;157;1.871;1.349;2.331;6.830;10.778;8.179;13.109;8.336;14.981;872;40.611;155;30.347;1.027;70.958;9.363;85.938
GET MONEY CORRETORA DE CÂMBIO S.A.;10.853.017;n2;I;2;21;SAO PAULO;SP;06/2018;0;0;22;416;22;416;12.348;6.793;29.994;38.452;42.342;45.245;42.364;45.660;1.714;31.953;8;68;1.722;32.021;44.086;77.681
SAGITUR CORRETORA DE CÂMBIO LTDA.;61.444.949;n2;I;2;21;SAO PAULO;SP;06/2018;0;0;18;474;18;474;791;800;7.557;22.252;8.348;23.052;8.366;23.526;899;36.227;132;14.226;1.031;50.453;9.397;73.979
BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.;6.373.777;n2;I;2;21;RECIFE;PE;06/2018;2;17;69;1.308;71;1.326;8.775;3.701;22.340;29.554;31.115;33.255;31.186;34.581;2.430;29.672;40;2.518;2.470;32.189;33.656;66.770
FOURTRADE CORRETORA DE CÂMBIO LTDA.;40.353.377;n2;I;2;21;RIO DE JANEIRO;RJ;06/2018;74;1.418;543;10.373;617;11.791;553;2.524;4.341;9.692;4.894;12.216;5.511;24.007;1.024;29.195;177;13.092;1.201;42.286;6.712;66.293
INTERMEDIUM;51.884;b1;C;2;199;BELO HORIZONTE;MG;06/2018;15;221;283;6.118;298;6.339;672;4.578;725;20.634;1.397;25.212;1.695;31.551;360;28.064;188;6.522;548;34.586;2.243;66.137
XP INVESTIMENTOS;51.994;n2;I;2;196;RIO DE JANEIRO;RJ;06/2018;0;0;0;0;0;0;107;3.035;1.412;29.692;1.519;32.728;1.519;32.728;1.395;29.772;110;3.124;1.505;32.896;3.024;65.623
JN-MAXI CORRETORA DE CÂMBIO LTDA.;20.283.069;n2;I;2;21;SALVADOR;BA;06/2018;0;0;0;0;0;0;117;56;32.707;32.765;32.824;32.821;32.824;32.821;1.334;32.705;2;4;1.336;32.709;34.160;65.530
BANCO DE LA PROVINCIA DE BUENOS AIRES;44.189.447;b1;I;3;28;SAO PAULO;SP;06/2018;11;2.011;8;2.248;19;4.259;14;808;19;1.176;33;1.985;52;6.244;47;29.230;50;28.700;97;57.930;149;64.174
TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.;15.482.499;n2;I;2;21;GAROPABA;SC;06/2018;13;153;38;683;51;836;6.037;3.693;17.564;12.135;23.601;15.828;23.652;16.665;1.185;23.406;284;14.517;1.469;37.923;25.121;54.588
INTERCAM CORRETORA DE CÂMBIO LTDA.;34.265.629;n2;I;2;21;SAO BERNARDO DO CAMPO;SP;06/2018;7;101;452;12.466;459;12.567;288;3.328;2.725;8.471;3.013;11.799;3.472;24.366;1.146;20.933;206;3.383;1.352;24.316;4.824;48.682
PAN;31.323;b1;C;2;199;SAO PAULO;SP;06/2018;27;2.952;0;0;27;2.952;24;141;87;20.954;111;21.095;138;24.046;1;19.414;1;2.000;2;21.414;140;45.460
AMAZÔNIA CORRETORA DE CÂMBIO LTDA.;16.927.221;n2;I;2;21;MANAUS;AM;06/2018;0;0;3;10;3;10;2.478;789;16.492;22.369;18.970;23.158;18.973;23.168;1.735;21.620;21;77;1.756;21.697;20.729;44.866
INDUSVAL;50.531;b1;C;2;199;SAO PAULO;SP;06/2018;69;11.109;56;1.568;125;12.677;72;3.240;204;10.875;276;14.116;401;26.793;86;7.149;33;9.426;119;16.576;520;43.369
EXECUTIVE CORRETORA DE CÂMBIO LTDA.;19.086.249;n2;I;2;21;NOVO HAMBURGO;RS;06/2018;75;856;189;4.202;264;5.058;6.740;4.314;12.933;14.497;19.673;18.812;19.937;23.869;1.358;15.764;189;2.241;1.547;18.006;21.484;41.875
