Instituição financeira;Código;TCB;TD;TC;Segmento;Cidade;UF;Data;Exportações;;Importações;;Total Primário Comercial;;Transferências do Exterior;;Transferências para o Exterior;;Total Primário Financeiro;;Total Primário;;Interbancário Compra;;Interbancário Venda;;Total Interbancário;;Total;;
;;;;;;;;;N. Operações;Valor;N. Operações;Valor;N. Operações;Valor;N. Operações;Valor;N. Operações;Valor;N. Operações;Valor;N. Operações;Valor;N. Operações;Valor;N. Operações;Valor;N. Operações;Valor;N. Operações;Valor Total;
SOCOPA;50.328;b1;C;2;199;SAO PAULO;SP;12/2016;465;196.031;2.293;119.512;2.758;315.543;4.003;1.397.950;8.329;688.240;12.332;2.086.190;15.090;2.401.732;7.997;1.794.093;34.414;2.581.438;42.411;4.375.531;57.501;6.777.263
STANDARD CHARTERED BANK (BRASIL) S.A. - BANCO DE INVESTIMENTO;11.932.017;b2;I;3;13;SAO PAULO;SP;12/2016;42;323.502;265;186.418;307;509.921;201;492.862;225;348.769;426;841.631;733;1.351.552;458;1.858.144;612;2.172.858;1.070;4.031.002;1.803;5.382.554
RENDIMENTO;51.468;b1;C;2;199;SAO PAULO;SP;12/2016;197;7.621;751;73.957;948;81.578;55.386;1.127.961;19.052;542.807;74.438;1.670.768;75.386;1.752.346;3.751;1.065.268;28.217;1.585.059;31.968;2.650.327;107.354;4.402.673
ICBC DO BRASIL BANCO MÚLTIPLO S.A.;17.453.575;b1;I;3;8;SAO PAULO;SP;12/2016;15;70.864;34;67.645;49;138.509;34;1.794.543;93;1.634.203;127;3.428.746;176;3.567.255;25;67.176;20;209.440;45;276.616;221;3.843.870
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60.518.222;b1;I;3;8;SAO PAULO;SP;12/2016;450;207.925;1.405;251.207;1.855;459.132;1.085;1.187.720;1.618;308.165;2.703;1.495.885;4.558;1.955.017;207;518.157;233;1.354.763;440;1.872.920;4.998;3.827.937
OURINVEST;51.901;b2;C;2;198;SAO PAULO;SP;12/2016;174;44.569;1.047;44.858;1.221;89.427;3.729;1.098.991;1.984;141.591;5.713;1.240.583;6.934;1.330.010;838;607.634;25.955;1.645.111;26.793;2.252.745;33.727;3.582.755
CAIXA ECONOMICA FEDERAL;360.305;b1;I;1;6;BRASILIA;DF;12/2016;906;558.233;760;25.460;1.666;583.693;17.462;375.377;4.288;509.257;21.750;884.634;23.416;1.468.327;314;652.867;433;1.025.511;747;1.678.378;24.163;3.146.706
CONFIDENCE;51.671;b2;C;2;198;SAO PAULO;SP;12/2016;357;19.810;2.758;139.304;3.115;159.113;4.562;438.324;16.645;474.445;21.207;912.769;24.322;1.071.882;10.447;1.072.049;23.167;917.213;33.614;1.989.262;57.936;3.061.145
MIZUHO;51.554;b1;I;3;199;SAO PAULO;SP;12/2016;170;133.327;615;91.324;785;224.651;206;231.751;288;228.276;494;460.027;1.279;684.678;401;1.122.152;402;1.166.032;803;2.288.185;2.082;2.972.863
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1.023.570;b1;I;3;8;SAO PAULO;SP;12/2016;193;393.543;80;59.980;273;453.524;278;848.415;856;463.188;1.134;1.311.603;1.407;1.765.127;39;212.858;68;806.228;107;1.019.086;1.514;2.784.212
BANCO BONSUCESSO S.A.;71.027.866;b1;I;2;8;BELO HORIZONTE;MG;12/2016;121;16.484;113;6.110;234;22.594;619;328.646;879;125.722;1.498;454.368;1.732;476.962;510;979.741;1.723;1.198.249;2.233;2.177.990;3.965;2.654.952
ABC-BRASIL;41.856;b1;C;3;199;SAO PAULO;SP;12/2016;272;108.856;340;49.714;612;158.571;98;577.984;659;307.912;757;885.896;1.369;1.044.466;104;699.103;93;887.904;197;1.587.008;1.566;2.631.474
CREDIT AGRICOLE;51.066;b1;C;3;199;SAO PAULO;SP;12/2016;21;33.305;2;7.623;23;40.928;206;332.326;126;39.685;332;372.011;355;412.940;172;799.608;197;1.125.996;369;1.925.604;724;2.338.544
ING;51.073;b1;C;3;199;SAO PAULO;SP;12/2016;63;228.949;19;7.267;82;236.216;46;49.216;213;119.896;259;169.112;341;405.328;55;847.823;61;1.048.835;116;1.896.657;457;2.301.985
DAYCOVAL;51.987;b1;C;2;199;SAO PAULO;SP;12/2016;798;161.576;1.194;71.678;1.992;233.254;1.694;220.079;4.918;125.212;6.612;345.290;8.604;578.544;1.315;588.037;5.491;699.520;6.806;1.287.557;15.410;1.866.101
MODAL;51.963;b1;C;2;199;RIO DE JANEIRO;RJ;12/2016;34;4.293;120;11.885;154;16.178;762;772.725;262;21.711;1.024;794.436;1.178;810.614;6;19.588;59;761.457;65;781.046;1.243;1.591.660
CCB;32.119;b1;C;3;199;SAO PAULO;SP;12/2016;232;72.278;311;51.485;543;123.763;80;364.065;686;61.922;766;425.987;1.309;549.750;72;216.096;73;588.982;145;805.078;1.454;1.354.828
BEXS;51.743;b2;C;2;198;SAO PAULO;SP;12/2016;79;129.214;293;10.814;372;140.028;536;107.688;1.765;280.305;2.301;387.994;2.673;528.021;1.131;322.137;861;268.056;1.992;590.192;4.665;1.118.214
BANCO KDB DO BRASIL S.A.;7.656.500;b1;I;3;8;SAO PAULO;SP;12/2016;0;0;0;0;0;0;426;334.945;486;73.675;912;408.620;912;408.620;27;238.800;190;401.000;217;639.800;1.129;1.048.420
MÁXIMA;50.201;b1;C;2;199;RIO DE JANEIRO;RJ;12/2016;65;1.280;181;6.063;246;7.342;72;2.249;137;949;209;3.198;455;10.540;439;470.380;204;468.222;643;938.602;1.098;949.141
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29.030.467;b1;I;3;8;SAO PAULO;SP;12/2016;131;173.707;137;105.083;268;278.790;43;151.895;302;277.701;345;429.596;613;708.386;10;30.823;30;197.805;40;228.629;653;937.015
BANCO FIBRA S.A.;58.616.418;b1;I;2;8;SAO PAULO;SP;12/2016;463;125.943;1.263;114.470;1.726;240.413;255;138.171;1.177;251.450;1.432;389.621;3.158;630.034;42;139.818;20;92.961;62;232.779;3.220;862.813
BRASIL PLURAL;51.839;b1;C;2;199;RIO DE JANEIRO;RJ;12/2016;63;33.852;311;16.684;374;50.536;432;316.219;273;78.717;705;394.936;1.079;445.472;247;59.075;182;312.179;429;371.253;1.508;816.725
MS BANK S.A. BANCO DE CÂMBIO;19.307.785;b2;I;2;39;CURITIBA;PR;12/2016;87;9.593;668;30.853;755;40.446;307;103.258;1.275;113.883;1.582;217.140;2.337;257.587;1.043;240.114;3.947;206.466;4.990;446.580;7.327;704.166
BANRISUL;30.173;b1;C;1;199;PORTO ALEGRE;RS;12/2016;2.797;172.823;2.921;110.570;5.718;283.394;1.090;109.206;3.290;59.820;4.380;169.025;10.098;452.419;80;59.546;95;169.394;175;228.939;10.273;681.358
B & T ASSOCIADOS CORRETORA DE CÂMBIO LTDA.;73.622.748;n2;I;2;21;RIO DE JANEIRO;RJ;12/2016;318;7.801;1.803;41.259;2.121;49.060;3.677;45.564;6.213;151.358;9.890;196.922;12.011;245.982;8.774;273.475;641;134.379;9.415;407.854;21.426;653.836
BANCO CARGILL S.A.;3.609.817;b1;I;3;8;SAO PAULO;SP;12/2016;59;227.341;4;9.235;63;236.576;9;22.428;83;18.647;92;41.075;155;277.651;2;5.500;13;350.000;15;355.500;170;633.151
SOFISA;31.873;b1;C;2;199;SAO PAULO;SP;12/2016;266;64.579;415;20.310;681;84.890;175;223.139;246;33.180;421;256.319;1.102;341.209;48;17.869;70;255.845;118;273.713;1.220;614.922
HSBC BRASIL S.A. - BANCO DE INVESTIMENTO;53.518.684;b2;I;3;13;SAO PAULO;SP;12/2016;0;0;0;0;0;0;19;122.015;14;168.983;33;290.999;33;290.999;3;165.000;5;116.500;8;281.500;41;572.499
BANCO BM&FBOVESPA DE SERVIÇOS DE LIQUIDAÇÃO E CUSTÓDIA S.A.;997.185;b1;I;2;2;SAO PAULO;SP;12/2016;0;0;0;0;0;0;201;147.731;194;141.080;395;288.811;395;288.811;88;115.313;70;121.954;158;237.267;553;526.079
BANCO LUSO BRASILEIRO S.A.;59.118.133;b1;I;2;8;SAO PAULO;SP;12/2016;462;100.355;418;44.107;880;144.462;230;67.147;589;32.415;819;99.562;1.699;244.024;630;77.481;587;168.453;1.217;245.935;2.916;489.958
HAITONG;51.482;b2;C;3;198;SAO PAULO;SP;12/2016;0;0;0;0;0;0;135;3.262;375;45.885;510;49.147;510;49.147;31;231.761;14;188.878;45;420.639;555;469.786
BMG;30.290;b1;C;2;199;SAO PAULO;SP;12/2016;27;71.333;13;6.595;40;77.928;17;22.409;64;85.298;81;107.708;121;185.636;8;120.470;19;132.099;27;252.569;148;438.205
ADVANCED CORRETORA DE CÂMBIO LTDA;92.856.905;n2;I;2;21;SAO PAULO;SP;12/2016;434;12.274;4.472;93.939;4.906;106.213;3.547;45.666;9.219;83.879;12.766;129.545;17.672;235.758;1.993;152.029;604;32.187;2.597;184.216;20.269;419.974
COLUNA S/A. DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;460.065;n2;I;2;16;RIO DE JANEIRO;RJ;12/2016;61;4.772;0;0;61;4.772;265;1.376;451;4.351;716;5.727;777;10.500;967;196.116;493;197.897;1.460;394.013;2.237;404.513
WESTERN UNION;51.767;b1;C;3;199;SAO PAULO;SP;12/2016;10;62;71;764;81;826;1.669;73.388;3.127;178.713;4.796;252.101;4.877;252.927;2.210;122.108;1.214;13.634;3.424;135.742;8.301;388.670
CAIXA GERAL;51.815;b1;C;3;199;SAO PAULO;SP;12/2016;8;7.494;25;9.323;33;16.817;54;70.313;288;25.861;342;96.174;375;112.991;43;121.457;49;153.206;92;274.664;467;387.655
ALFA;51.293;b1;C;2;199;SAO PAULO;SP;12/2016;40;30.425;47;9.577;87;40.002;122;127.663;104;22.734;226;150.397;313;190.399;9;7.330;26;132.576;35;139.906;348;330.306
BANCO COOPERATIVO SICREDI S.A.;1.181.521;b1;I;2;11;PORTO ALEGRE;RS;12/2016;1.434;69.038;925;29.436;2.359;98.474;562;60.467;501;42.692;1.063;103.159;3.422;201.632;47;31.177;46;78.376;93;109.553;3.515;311.186
FAIR CORRETORA DE CAMBIO S.A.;32.648.370;n2;I;2;21;SAO PAULO;SP;12/2016;265;5.248;3.400;73.392;3.665;78.640;1.830;32.371;7.857;76.425;9.687;108.796;13.352;187.437;3.497;117.187;39;4.855;3.536;122.042;16.888;309.478
PINE;50.304;b1;C;2;199;SAO PAULO;SP;12/2016;92;68.266;15;16.309;107;84.575;19;11.907;107;86.489;126;98.396;233;182.971;8;112.701;3;12.712;11;125.413;244;308.384
ORIGINAL;51.781;b1;C;2;199;SAO PAULO;SP;12/2016;72;57.068;427;55.941;499;113.009;131;3.920;566;50.211;697;54.131;1.196;167.140;42;98.371;9;40.001;51;138.371;1.247;305.511
BBM;30.207;b1;C;2;199;SALVADOR;BA;12/2016;84;76.403;6;62;90;76.465;37;69.704;128;36.766;165;106.471;255;182.935;20;11.025;39;107.017;59;118.042;314;300.978
TREVISO CORRETORA DE CÂMBIO S.A.;2.992.317;n2;I;2;21;SAO PAULO;SP;12/2016;53;785;556;9.994;609;10.779;1.285;13.757;4.330;64.715;5.615;78.472;6.224;89.251;6.420;131.182;606;71.204;7.026;202.386;13.250;291.638
AGK CORRETORA DE CAMBIO S.A.;250.699;n2;I;2;21;SAO PAULO;SP;12/2016;636;29.246;2.366;75.351;3.002;104.597;1.086;35.297;2.355;28.193;3.441;63.489;6.443;168.086;861;72.470;131;33.590;992;106.060;7.435;274.146
GRADUAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;33.918.160;n2;I;2;15;SAO PAULO;SP;12/2016;11;92;40;889;51;981;174;2.942;839;129.781;1.013;132.723;1.064;133.704;7.175;129.487;30;1.759;7.205;131.246;8.269;264.951
BANCO ABN AMRO S.A.;3.532.415;b1;I;3;8;SAO PAULO;SP;12/2016;30;91.042;18;11.984;48;103.025;24;5.144;69;17.682;93;22.826;141;125.851;29;36.357;43;100.165;72;136.522;213;262.373
BROKER BRASIL CORRETORA DE CÂMBIO LTDA.;16.944.141;n2;I;2;21;SAO PAULO;SP;12/2016;77;1.780;3.247;80.588;3.324;82.368;1.295;18.674;3.723;37.876;5.018;56.550;8.342;138.918;4.418;110.480;497;12.630;4.915;123.110;13.257;262.028
MULTIMONEY CORRETORA DE CÂMBIO LTDA;12.586.596;n2;I;2;21;SAO PAULO;SP;12/2016;94;2.886;1.064;20.572;1.158;23.458;2.953;14.714;11.414;60.004;14.367;74.718;15.525;98.176;5.420;112.342;977;49.549;6.397;161.890;21.922;260.067
INDUSVAL;50.531;b1;C;2;199;SAO PAULO;SP;12/2016;96;32.875;34;1.493;130;34.368;232;73.939;172;18.338;404;92.277;534;126.644;51;17.172;92;104.191;143;121.363;677;248.007
BANCO DA CHINA BRASIL S.A.;10.690.848;b1;I;3;8;SAO PAULO;SP;12/2016;12;51.722;11;826;23;52.548;40;26.161;141;31.153;181;57.314;204;109.862;42;42.132;22;77.997;64;120.129;268;229.991
BANESTES;30.159;b1;C;1;199;VITORIA;ES;12/2016;1.624;48.692;798;22.916;2.422;71.607;237;6.638;961;9.140;1.198;15.778;3.620;87.386;96;52.036;157;70.075;253;122.111;3.873;209.496
BANCO DO NORDESTE DO BRASIL S.A.;7.237.373;b1;I;1;8;FORTALEZA;CE;12/2016;170;71.149;148;7.582;318;78.730;58;5.924;140;9.291;198;15.214;516;93.945;56;22.512;116;82.068;172;104.580;688;198.525
OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;11.495.073;n2;I;2;16;SAO PAULO;SP;12/2016;2;149;90;2.839;92;2.988;4.215;9.179;8.135;43.747;12.350;52.926;12.442;55.914;4.750;79.948;177;42.614;4.927;122.562;17.369;178.476
S. HAYATA CORRETORA DE CÂMBIO S.A.;67.391.821;n2;I;2;21;SAO PAULO;SP;12/2016;18;237;1.269;55.568;1.287;55.805;317;3.628;2.116;28.195;2.433;31.823;3.720;87.628;2.406;84.370;44;4.466;2.450;88.837;6.170;176.464
ALBATROSS CORRETORA DE CAMBIO E VALORES S.A;5.452.073;n2;I;2;15;SAO PAULO;SP;12/2016;25;595;426;12.028;451;12.623;602;2.922;2.774;60.223;3.376;63.145;3.827;75.768;5.772;76.771;93;8.090;5.865;84.861;9.692;160.629
MERCANTIL DO BRASIL;20.152;b1;C;2;199;BELO HORIZONTE;MG;12/2016;1;2;1;105;2;107;159;72.608;255;2.178;414;74.785;416;74.893;29;2.571;17;73.118;46;75.689;462;150.582
GUITTA CORRETORA DE CAMBIO LTDA.;24.074.692;n2;I;2;21;SAO PAULO;SP;12/2016;153;3.283;2.390;53.290;2.543;56.573;633;13.546;2.311;18.035;2.944;31.580;5.487;88.154;1.243;58.356;59;3.859;1.302;62.215;6.789;150.369
BANCO KEB HANA DO BRASIL S.A.;2.318.507;b1;I;3;2;SAO PAULO;SP;12/2016;0;0;66;7.054;66;7.054;150;36.665;196;30.354;346;67.018;412;74.072;41;34.562;46;33.850;87;68.411;499;142.483
BANCO WOORI BANK DO BRASIL S.A.;15.357.060;b1;I;3;8;SAO PAULO;SP;12/2016;2;18;94;24.747;96;24.766;138;26.779;308;33.530;446;60.309;542;85.075;59;42.293;22;10.790;81;53.083;623;138.158
LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.;50.579.044;n2;I;2;15;SAO PAULO;SP;12/2016;59;990;1.608;42.078;1.667;43.068;909;5.635;2.662;25.349;3.571;30.984;5.238;74.052;1.972;61.910;100;1.101;2.072;63.011;7.310;137.063
BANCO DE LA PROVINCIA DE BUENOS AIRES;44.189.447;b1;I;3;28;SAO PAULO;SP;12/2016;29;12.487;7;928;36;13.415;19;1.655;16;5.083;35;6.738;71;20.153;54;54.700;56;58.500;110;113.200;181;133.353
TORRE CORRETORA DE CÂMBIO LTDA;57.582.264;n2;I;2;21;SAO PAULO;SP;12/2016;3;24;465;10.979;468;11.003;80;213;2.008;50.046;2.088;50.259;2.556;61.262;1.816;61.016;19;239;1.835;61.255;4.391;122.517
NOVO MUNDO CORRETORA DE CÂMBIO S.A.;8.609.934;n2;I;2;21;SAO PAULO;SP;12/2016;6;179;215;5.029;221;5.209;1.041;7.389;4.317;43.365;5.358;50.753;5.579;55.962;2.509;52.583;171;12.049;2.680;64.632;8.259;120.594
INDUSTRIAL DO BRASIL;50.988;b1;C;2;199;SAO PAULO;SP;12/2016;281;41.564;285;16.051;566;57.615;168;1.849;181;1.679;349;3.528;915;61.143;147;16.818;103;42.123;250;58.941;1.165;120.085
INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO;55.230.916;b1;I;3;8;SAO PAULO;SP;12/2016;18;28.904;40;2.297;58;31.201;23;20.064;62;486;85;20.550;143;51.751;24;2.716;33;59.314;57;62.031;200;113.781
VISION S.A. CORRETORA DE CAMBIO;4.062.902;n2;I;2;21;SAO PAULO;SP;12/2016;74;1.009;1.087;21.506;1.161;22.515;358;5.804;1.697;24.321;2.055;30.125;3.216;52.640;3.900;41.501;89;2.476;3.989;43.978;7.205;96.617
CODEPE CORRETORA DE VALORES E CÂMBIO S.A.;9.512.542;n2;I;2;15;RECIFE;PE;12/2016;0;0;0;0;0;0;588;1.971;2.071;45.546;2.659;47.517;2.659;47.517;2.445;45.481;191;2.359;2.636;47.840;5.295;95.358
GET MONEY CORRETORA DE CÂMBIO S.A.;10.853.017;n2;I;2;21;SAO PAULO;SP;12/2016;0;0;24;240;24;240;1.298;6.218;2.955;43.189;4.253;49.407;4.277;49.647;2.093;38.546;21;1.242;2.114;39.788;6.391;89.435
GRACO CORRETORA DE CAMBIO S.A.;65.982.589;n2;I;2;21;POA;SP;12/2016;9;204;619;37.468;628;37.672;233;519;630;4.160;863;4.679;1.491;42.351;525;41.550;39;680;564;42.229;2.055;84.581
PAN;31.323;b1;C;2;199;SAO PAULO;SP;12/2016;16;20.343;0;0;16;20.343;63;9.036;115;22.400;178;31.435;194;51.779;4;19.914;13;11.900;17;31.814;211;83.592
NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO;74.828.799;b1;I;3;8;PORTO ALEGRE;RS;12/2016;100;10.304;50;1.590;150;11.894;14;2.894;55;10.023;69;12.917;219;24.811;11;22.051;31;22.120;42;44.171;261;68.982
BRX CORRETORA DE CÂMBIO LTDA.;17.904.906;n2;I;2;21;RIO DE JANEIRO;RJ;12/2016;0;0;12;386;12;386;507;3.952;1.236;27.265;1.743;31.216;1.755;31.602;2.591;29.004;95;5.253;2.686;34.257;4.441;65.860
INTL FCSTONE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;62.090.873;n2;I;3;16;SAO PAULO;SP;12/2016;57;3.522;12;868;69;4.390;3.178;27.494;83;179;3.261;27.673;3.330;32.063;24;976;158;30.944;182;31.920;3.512;63.983
COMMERZBANK BRASIL S.A. - BANCO MÚLTIPLO;23.522.214;b1;I;3;8;SAO PAULO;SP;12/2016;1;8.371;0;0;1;8.371;5;1.975;11;12.083;16;14.058;17;22.429;2;20.439;3;18.591;5;39.030;22;61.459
TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.;15.482.499;n2;I;2;21;GAROPABA;SC;12/2016;14;340;331;9.490;345;9.830;690;5.687;1.329;14.541;2.019;20.228;2.364;30.058;1.317;22.973;127;4.982;1.444;27.956;3.808;58.014
BRB;31.976;b1;C;1;199;BRASILIA;DF;12/2016;0;0;15;469;15;469;265;14.879;1.437;19.323;1.702;34.202;1.717;34.671;22;13.535;4;8.404;26;21.939;1.743;56.610
FOURTRADE CORRETORA DE CÂMBIO LTDA.;40.353.377;n2;I;2;21;RIO DE JANEIRO;RJ;12/2016;47;616;437;10.095;484;10.711;480;4.874;1.575;15.463;2.055;20.337;2.539;31.048;1.521;22.125;54;1.983;1.575;24.108;4.114;55.156
DOURADA CORRETORA DE CÂMBIO LTDA.;76.641.497;n2;I;2;21;CURITIBA;PR;12/2016;138;4.516;545;11.630;683;16.146;574;3.329;1.651;10.757;2.225;14.086;2.908;30.232;1.107;18.463;128;3.878;1.235;22.341;4.143;52.573
BR PARTNERS;51.822;b2;C;2;198;SAO PAULO;SP;12/2016;2;1.896;1;10;3;1.906;16;16.024;102;6.161;118;22.186;121;24.092;19;7.853;18;19.352;37;27.205;158;51.297
MELHOR - CORRETORA DE CÂMBIO LTDA.;13.839.639;n2;I;2;21;CURITIBA;PR;12/2016;0;0;0;0;0;0;399;1.054;1.149;25.144;1.548;26.198;1.548;26.198;1.434;24.131;10;76;1.444;24.207;2.992;50.406
DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;77.162.881;n2;I;2;16;CURITIBA;PR;12/2016;21;49;137;1.984;158;2.033;1.303;1.871;6.898;14.061;8.201;15.932;8.359;17.965;924;23.123;93;9.009;1.017;32.132;9.376;50.097
CONECTA CORRETORA DE CÂMBIO LTDA.;18.287.740;n2;I;2;21;SALVADOR;BA;12/2016;18;485;35;782;53;1.267;395;2.741;1.023;11.592;1.418;14.333;1.471;15.600;761;21.654;131;12.504;892;34.159;2.363;49.759
BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.;6.373.777;n2;I;2;21;RECIFE;PE;12/2016;3;30;117;2.334;120;2.364;1.851;3.743;3.799;20.008;5.650;23.751;5.770;26.115;1.728;20.229;34;1.629;1.762;21.858;7.532;47.973
INTERCAM CORRETORA DE CÂMBIO LTDA.;34.265.629;n2;I;2;21;SAO BERNARDO DO CAMPO;SP;12/2016;6;80;395;12.044;401;12.124;311;3.278;1.242;8.272;1.553;11.550;1.954;23.674;1.153;20.388;172;3.412;1.325;23.799;3.279;47.474
SLW CORRETORA DE VALORES E CÂMBIO LTDA.;50.657.675;n2;I;2;15;SAO PAULO;SP;12/2016;16;953;313;6.775;329;7.727;84;1.666;2.100;14.297;2.184;15.963;2.513;23.690;1.501;21.060;79;2.614;1.580;23.674;4.093;47.364
